"NetC","Comune di Barletta","","","","","","",""
"Stat","Via Casardi - C. Sportivo","","","","","","",""
,NO2,NOX,O3
08/04/2012 5.00,"6,97392822","7,01857916","92,19172305"
08/04/2012 6.00,"6,13765384","6,18202945","91,8994356"
08/04/2012 7.00,"6,36944751","6,42456282","89,47604925"
08/04/2012 8.00,"5,4688936","5,52770672","95,0815803"
08/04/2012 9.00,"9,2171937","10,07684419","91,0880292"
08/04/2012 10.00,"9,1990144","10,73116883","94,12775085"
08/04/2012 11.00,"8,97176555","10,6364885","97,1998713"
08/04/2012 12.00,"10,96051323","12,52488486","96,15826185"
08/04/2012 13.00,"17,02089742","19,380032","91,8751365"
08/04/2012 14.00,"7,89590801","8,89140993","100,9618827"
08/04/2012 15.00,"5,57862328","6,11458747","101,8366104"
08/04/2012 16.00,"5,79937898","6,07178735","103,9171959"
08/04/2012 17.00,"6,43892003","6,64634718","106,33519575"
08/04/2012 18.00,"7,9166838","7,94202545","100,90516485"
08/04/2012 19.00,"17,49422258","17,73548065","86,9797257"
08/04/2012 20.00,"19,35959272","19,77042416","74,6311944"
08/04/2012 21.00,"13,693983","13,8276949","71,7737559"
08/04/2012 22.00,"10,54691704","10,73376342","76,0049115"
08/04/2012 23.00,"8,44000394","8,55549256","79,01087775"
09/04/2012 0.00,"6,68434818","6,72351741","79,8823536"
09/04/2012 1.00,"4,55470713","4,55043572","88,4135322"
09/04/2012 2.00,"2,83216338","2,83324175","95,30703525"
09/04/2012 3.00,,,"93,4061394"
09/04/2012 4.00,"3,21199366","3,32998318","90,3373905"
09/04/2012 5.00,"3,6807759","3,74825612",
09/04/2012 6.00,"3,9041281","4,08936074","84,2964507"
09/04/2012 7.00,"5,0617963","5,30008694","80,86858185"
09/04/2012 8.00,"5,6247216","5,96802885","83,0530071"
09/04/2012 9.00,"6,51943244","7,74488486","86,1386337"
09/04/2012 10.00,"6,922635","8,37716032","86,59562835"
09/04/2012 11.00,"7,79851455","9,97892302","87,66490845"
09/04/2012 12.00,"8,07640654","10,60147214","88,5282846"
09/04/2012 13.00,"6,66357238","7,9407272","91,24126515"
09/04/2012 14.00,"4,01320578","4,48558642","95,420451"
09/04/2012 15.00,"3,90607451","4,2158166","96,4053426"
09/04/2012 16.00,"4,9059683","5,47582651","97,0837623"
09/04/2012 17.00,"6,55708928","7,24749336","98,0477064"
09/04/2012 18.00,"8,61141474","9,23899814","96,96156855"
09/04/2012 19.00,"12,13116009","12,54628397","93,87326865"
09/04/2012 20.00,"20,83280784","21,56024736","84,74805885"
09/04/2012 21.00,"23,58836312","24,01995888","76,7130168"
09/04/2012 22.00,"19,37062496","19,81063352","72,64523175"
09/04/2012 23.00,"15,67493737","15,81530876","72,9145767"
10/04/2012 0.00,"10,21188684","10,22923824","76,3782159"
10/04/2012 1.00,"7,48426397","7,54125878","79,16884185"
10/04/2012 2.00,"6,09610034","6,15868393","79,06689735"
10/04/2012 3.00,"5,64679755","5,7767256","78,67807185"
10/04/2012 4.00,"6,40256144","6,43948025","80,9705064"
10/04/2012 5.00,"8,97501213","9,02370121","79,28965905"
10/04/2012 6.00,"16,7079489","16,91190194","72,48930255"
10/04/2012 7.00,"22,01970096","24,36496016","68,3175381"
10/04/2012 8.00,"23,44358648","28,6825812","73,23994125"
10/04/2012 9.00,"18,72721019","24,0912956","78,78811605"
10/04/2012 10.00,"11,56434386","14,01964822","92,2875828"
10/04/2012 11.00,"8,35884336","9,70591046","97,5265725"
10/04/2012 12.00,"9,33211637","11,28692222","98,84357175"
10/04/2012 13.00,"10,74689503","13,1876376","99,22633245"
10/04/2012 14.00,"8,33806566","9,66959393","103,419603"
10/04/2012 15.00,"8,74516678","10,02626223","105,365127"
10/04/2012 16.00,"9,29835427","10,61249482","106,7347743"
10/04/2012 17.00,"13,29726977","15,15839145","103,0962933"
10/04/2012 18.00,"14,44779665","15,42167767","101,5046025"
10/04/2012 19.00,"17,89223597","18,45659718","97,5184728"
10/04/2012 20.00,"31,81476224","32,43862872","79,4921715"
10/04/2012 21.00,"36,31622208","37,22251008","62,99011005"
10/04/2012 22.00,"27,61650736","27,94720688","63,50178765"
10/04/2012 23.00,"31,8374768","32,089096","52,3831938"
11/04/2012 0.00,"24,26687456","24,40126904","67,55407155"
11/04/2012 1.00,"24,28893904","24,4356468","58,5071655"
11/04/2012 2.00,"16,92220954","16,93394922","76,3248696"
11/04/2012 3.00,,,"95,9814051"
11/04/2012 4.00,"10,69690006","10,71106606","81,5449866"
11/04/2012 5.00,"26,97371208","27,82462856",
11/04/2012 6.00,"46,25410976","47,98286368","40,60237965"
11/04/2012 7.00,"65,09235744","82,45450288","24,81247335"
11/04/2012 8.00,"65,77995088","87,0931296","25,57460325"
11/04/2012 9.00,"65,10794024","84,56015024","34,37039865"
11/04/2012 10.00,"17,88184998","19,96301992","80,3299119"
11/04/2012 11.00,"15,74765646","18,69783422","79,06083255"
11/04/2012 12.00,"15,30095017","18,99938148","83,84484255"
11/04/2012 13.00,"22,04438488","26,54775672","84,2599821"
11/04/2012 14.00,"18,62137334","20,14785296","85,7227959"
11/04/2012 15.00,"14,37442747","15,14088135","82,62234645"
11/04/2012 16.00,"7,69917468","8,93550638","94,68734835"
11/04/2012 17.00,"9,0665606","10,14947534","95,7842991"
11/04/2012 18.00,"13,9640855","14,81923324","88,76319585"
11/04/2012 19.00,"18,5447595","18,7289635","82,45628265"
11/04/2012 20.00,"37,73295672","38,83725144","62,08082895"
11/04/2012 21.00,"28,68326952","29,116414","68,2534188"
11/04/2012 22.00,"11,50266274","11,8212746","86,5659228"
11/04/2012 23.00,"10,56898917","10,57423378","75,6768537"
12/04/2012 0.00,"11,17347179","11,30961958","70,61132925"
12/04/2012 1.00,"6,78628454","6,86099594","77,8315734"
12/04/2012 2.00,"5,25593122","5,27998418","76,733286"
12/04/2012 3.00,"4,21188553","4,3001205","76,67321655"
12/04/2012 4.00,"6,29932491","6,47644303","74,00542275"
12/04/2012 5.00,"12,56552825","12,63058787","66,93574125"
12/04/2012 6.00,"18,69669658","18,95463494","61,0709799"
12/04/2012 7.00,"33,88660544","39,19003456","49,6573854"
12/04/2012 8.00,"34,06386696","44,89217304","54,79915875"
12/04/2012 9.00,"16,32162357","20,99800464","72,63374055"
12/04/2012 10.00,"14,15302743","18,30031222","79,1465577"
12/04/2012 11.00,"13,94201146","18,05907518","82,008066"
12/04/2012 12.00,"12,69409113","16,14603696","86,79612585"
12/04/2012 13.00,"13,5017945","17,1310898","89,9060316"
12/04/2012 14.00,"9,3184819","11,22920659","95,13357"
12/04/2012 15.00,"9,58273942","30,35697696","93,6800928"
12/04/2012 16.00,,,
12/04/2012 17.00,,,"130,0446336"
12/04/2012 18.00,"9,35678882","20,2878496","88,0409061"
12/04/2012 19.00,"6,59940758","21,66292176","81,1298271"
12/04/2012 20.00,"6,39020227","22,40007424","70,8098118"
12/04/2012 21.00,"6,20042671","22,4615068","51,8370825"
12/04/2012 22.00,"6,23993628","22,70914904","58,8966693"
12/04/2012 23.00,"6,07606832","23,10395792","57,8044467"
13/04/2012 0.00,"6,14407625","23,18843008","55,68278415"
13/04/2012 1.00,"6,15897264","23,064934","59,36850675"
13/04/2012 2.00,"5,92126898","22,96510848","65,46279285"
13/04/2012 3.00,"6,17775613","23,57044768","54,20444925"
13/04/2012 4.00,"6,25224191","24,02412704","43,89859845"
13/04/2012 5.00,"6,4025079","23,97613584",
13/04/2012 6.00,"6,33838516","24,25385384","26,52573945"
13/04/2012 7.00,"6,52168478","24,08684064","21,101115"
13/04/2012 8.00,,,"45,2810736"
13/04/2012 9.00,"49,00253328","62,75539632","40,2304119"
13/04/2012 10.00,"49,91411752","61,80536176","46,25381565"
13/04/2012 11.00,"18,79344187","20,11217504","79,1391363"
13/04/2012 12.00,"18,69863918","19,70556912","78,94743675"
13/04/2012 13.00,"19,99653728","21,47464712","82,65406695"
13/04/2012 14.00,"23,45591888","26,08927824","80,211768"
13/04/2012 15.00,"24,49151544","26,84931736","79,14250785"
13/04/2012 16.00,"25,28233776","27,83761104","73,2055275"
13/04/2012 17.00,"16,38525684","16,79322793","81,8804658"
13/04/2012 18.00,"25,07522992","25,98098256","72,4022208"
13/04/2012 19.00,"27,07240952","27,95368856","68,4667242"
13/04/2012 20.00,"30,19480112","31,54371712","62,9394969"
13/04/2012 21.00,"15,59638094","16,30815926","75,76054395"
13/04/2012 22.00,"15,14642806","15,35099294","68,9716587"
13/04/2012 23.00,"30,40645952","31,20066608","45,3917961"
14/04/2012 0.00,"25,37973504","25,7222316","48,201993"
14/04/2012 1.00,"7,29337371","7,34865919","75,68561175"
14/04/2012 2.00,"4,38784115","4,51801202","77,6344674"
14/04/2012 3.00,"7,63752606","7,76733939","63,86072805"
14/04/2012 4.00,"16,84753638","17,24198198","45,4727931"
14/04/2012 5.00,"26,10562584","28,21048928","37,4884041"
14/04/2012 6.00,"21,98010344","22,9629288","40,7535807"
14/04/2012 7.00,"26,1134268","31,1131156","25,55704725"
14/04/2012 8.00,"22,50016744","29,7422116","34,54252725"
14/04/2012 9.00,"17,61434206","24,0374728","45,8298981"
14/04/2012 10.00,"13,65112743","19,24190912","55,5822162"
14/04/2012 11.00,"11,30917408","15,04620294","65,0921817"
14/04/2012 12.00,"11,98507182","16,59738368","71,05617435"
14/04/2012 13.00,"11,25008563","15,22972434","79,20191895"
14/04/2012 14.00,"11,18191327","14,86657054","86,50788825"
14/04/2012 15.00,"9,86582631","12,4289082","93,9907143"
14/04/2012 16.00,"7,8751303","9,8887837","93,29475855"
14/04/2012 17.00,"14,69646754","16,56171723","75,73556655"
14/04/2012 18.00,"18,70643058","21,18866928","66,50976885"
14/04/2012 19.00,"18,6895457","20,61734456","65,57618865"
14/04/2012 20.00,"24,5428144","26,41028392","58,7218275"
14/04/2012 21.00,"24,40061896","26,38628832","59,92475265"
14/04/2012 22.00,"17,79743518","19,39624576","63,5395929"
14/04/2012 23.00,"16,5806881","17,80162438","59,342871"
15/04/2012 0.00,"14,74646252","16,20180618","58,04745765"
15/04/2012 1.00,"10,00477135","11,23634026","71,6765595"
15/04/2012 2.00,"7,74657316","9,22084179","79,31395815"
15/04/2012 3.00,,,"87,65545215"
15/04/2012 4.00,"6,12401937","7,55228337","87,77223945"
15/04/2012 5.00,"5,80457197","7,10871849",
15/04/2012 6.00,"8,01862208","9,60215195","81,6104625"
15/04/2012 7.00,"7,93810967","10,00032404","84,03656205"
15/04/2012 8.00,"6,62136881","8,81164702","88,1144817"
15/04/2012 9.00,"7,60048489","10,73051875","89,3126787"
15/04/2012 10.00,"8,60297517","11,65980238","88,01120055"
15/04/2012 11.00,"7,8777268","11,41661892","92,73176955"
15/04/2012 12.00,"9,67363781","13,2246023","93,5843328"
15/04/2012 13.00,"8,97955695","12,77584825","93,6687213"
15/04/2012 14.00,"4,61314167","6,48033395","96,0968358"
15/04/2012 15.00,"4,87415262","6,96540262","94,4301729"
15/04/2012 16.00,"8,22379306","10,46463986","87,3118533"
15/04/2012 17.00,"9,30160085","11,31415866","83,96905125"
15/04/2012 18.00,"14,13744463","16,33798838","75,0382542"
15/04/2012 19.00,"22,65859576","24,56793808","66,8014179"
15/04/2012 20.00,"36,34350632","40,21656824","43,5954981"
15/04/2012 21.00,"27,7619532","30,2778584","55,7563797"
15/04/2012 22.00,"16,95207306","18,58759213","76,2526506"
15/04/2012 23.00,"23,43123496","25,11071664","64,0060638"
16/04/2012 0.00,"34,3118916","36,452758","50,54234745"
16/04/2012 1.00,"15,76389126","17,70889046","75,2191608"
16/04/2012 2.00,"6,14933998","8,0185456","80,8247118"
16/04/2012 3.00,"5,66562693","7,4673313","74,0965743"
16/04/2012 4.00,"12,05974498","14,18501137","62,5574145"
16/04/2012 5.00,"32,29067816","35,11105024","41,0094195"
16/04/2012 6.00,"42,012376","45,3007292","35,827806"
16/04/2012 7.00,"51,44318216","65,53481336","27,36144495"
16/04/2012 8.00,"46,97091856","62,35139072","30,6117588"
16/04/2012 9.00,"34,4521368","44,79230928","50,9682999"
16/04/2012 10.00,"24,77070568","37,75427552","48,0609066"
16/04/2012 11.00,"30,12208776","40,667284","42,2501499"
16/04/2012 12.00,"26,73088808","33,9197404","51,22076715"
16/04/2012 13.00,"33,85545896","39,84562112","57,98266005"
16/04/2012 14.00,"21,64246336","26,64178888","76,64484765"
16/04/2012 15.00,"21,50871896","26,68199824","81,29387595"
16/04/2012 16.00,"12,9278293","15,97354014","93,81182265"
16/04/2012 17.00,"15,62104765","18,36905053","92,5609776"
16/04/2012 18.00,"17,5403209","20,25159808","87,874164"
16/04/2012 19.00,"27,51522872","30,21950416","68,32633605"
16/04/2012 20.00,"28,47941208","31,53266576","65,65451235"
16/04/2012 21.00,"22,12683032","24,54652368","73,77727455"
16/04/2012 22.00,"12,57786638","14,63246908","82,05935745"
16/04/2012 23.00,"9,11201075","11,07616438","79,7237112"
17/04/2012 0.00,"4,80727659","6,51794682","86,06842965"
17/04/2012 1.00,"4,05605944","5,75143366","83,9913354"
17/04/2012 2.00,"2,2556017","4,32670686","92,4603897"
17/04/2012 3.00,,,"93,31837935"
17/04/2012 4.00,"4,07099216","6,29097521","91,8096606"
17/04/2012 5.00,"7,17130781","9,08530776",
17/04/2012 6.00,"10,99427533","13,16429208","78,8900406"
17/04/2012 7.00,"19,39400872","22,36825856","70,66060575"
17/04/2012 8.00,"28,7339184","33,87696896","61,14928365"
17/04/2012 9.00,"27,97751208","33,85880496","60,7462737"
17/04/2012 10.00,"19,39205848","25,20539888","62,2286784"
17/04/2012 11.00,"15,98918795","22,0498532","67,2489363"
17/04/2012 12.00,"14,7380306","21,18283768","72,15111015"
17/04/2012 13.00,"13,72319454","20,5894676","75,0402891"
17/04/2012 14.00,"10,97934261","15,68755657","79,3456986"
17/04/2012 15.00,"12,83173601","16,57274182","78,0624348"
17/04/2012 16.00,"13,66411756","18,21925106","78,1380453"
17/04/2012 17.00,"17,30723471","21,24444232","72,77686185"
17/04/2012 18.00,"21,92555408","25,33573992","67,5824205"
17/04/2012 19.00,"31,54077264","34,73035192","58,20474345"
17/04/2012 20.00,"35,40463784","38,48771872","54,4170963"
17/04/2012 21.00,"38,11149448","41,945456","48,13988865"
17/04/2012 22.00,"23,14426288","25,75142784","57,9556677"
17/04/2012 23.00,"20,98865496","23,44345264","56,946477"
18/04/2012 0.00,"12,05195166","13,9055133","68,1535092"
18/04/2012 1.00,"7,81734393","10,08462603","71,71029495"
18/04/2012 2.00,"6,04675354","8,08663766","80,47369155"
18/04/2012 3.00,"4,40861886","6,47449662","87,47386725"
18/04/2012 4.00,"6,06882949","8,41996044","85,33869855"
18/04/2012 5.00,"10,66573254","12,86274674","79,70278365"
18/04/2012 6.00,"12,54475819","15,22907618","77,71277115"
18/04/2012 7.00,"18,74669156","22,67760104","73,63146"
18/04/2012 8.00,"19,8712248","26,48615208","73,9325454"
18/04/2012 9.00,"16,68910997","23,71451688","77,2206645"
18/04/2012 10.00,"14,26535361","20,13228928","81,74410755"
18/04/2012 11.00,"12,72525673","18,77111545","87,5623056"
18/04/2012 12.00,"12,17596781","17,49683628","93,65453685"
18/04/2012 13.00,"12,68045092","18,23740933","100,16665575"
18/04/2012 14.00,"8,46272997","12,30375059","105,79040115"
18/04/2012 15.00,"10,45991722","15,25501628","104,67451785"
18/04/2012 16.00,"10,47484802","14,28617529","100,7526072"
18/04/2012 17.00,"9,87816254","12,74082997","102,0323997"
18/04/2012 18.00,"22,96377008","26,410934","86,93789055"
18/04/2012 19.00,"33,9723204","36,36520752","71,47943355"
18/04/2012 20.00,"54,92397816","58,61610752","44,804508"
18/04/2012 21.00,"39,72300456","42,59846136","64,6486932"
18/04/2012 22.00,"25,64399256","28,04642056","68,3755926"
18/04/2012 23.00,"13,08495364","15,44048219","81,4524984"
19/04/2012 0.00,"5,72925638","7,65474554","92,0398437"
19/04/2012 1.00,"2,78995981","4,77092182","97,8910989"
19/04/2012 2.00,"2,06536343","4,17236831","100,44412035"
19/04/2012 3.00,,,"93,63698085"
19/04/2012 4.00,"10,65080174","13,01189803","76,8412953"
19/04/2012 5.00,"11,48707994","13,94312616",
19/04/2012 6.00,"11,6494011","13,84779766","83,87724135"
19/04/2012 7.00,"12,56748231","15,46123504","83,9818791"
19/04/2012 8.00,"14,6906283","18,30744589","84,2147754"
19/04/2012 9.00,"11,11178876","14,83674142","92,24842095"
19/04/2012 10.00,"9,0873383","12,42307086","93,9340164"
19/04/2012 11.00,"9,78466574","13,85104042","94,47675615"
19/04/2012 12.00,"10,14956138","15,01831833","94,87096815"
19/04/2012 13.00,"10,71962418","14,83933601","94,73933805"
19/04/2012 14.00,"9,30160085","12,79984385","94,794021"
19/04/2012 15.00,"8,01082877","11,4321826","94,02177645"
19/04/2012 16.00,"9,91646946","13,00476436","90,80519805"
19/04/2012 17.00,"11,80327121","15,03647468","88,5188283"
19/04/2012 18.00,"13,83812677","16,48973617","84,2626953"
19/04/2012 19.00,"17,59292002","20,40788496","73,4512317"
19/04/2012 20.00,"20,73542968","23,17628888","69,9464157"
19/04/2012 21.00,"14,03680269","16,35614664","81,62057715"
19/04/2012 22.00,"12,84342215","15,23750618","82,71347805"
19/04/2012 23.00,"7,63489515","9,89656554","89,4618648"
20/04/2012 0.00,"6,62980838","8,82850704","86,8508088"
20/04/2012 1.00,"5,23385335","7,42388301","88,27581735"
20/04/2012 2.00,"5,827298","8,18326249","86,336418"
20/04/2012 3.00,"9,18148327","11,32129234","76,75285695"
20/04/2012 4.00,"7,91084073","9,94585116","81,13994175"
20/04/2012 5.00,"6,20582811","8,35511114","87,24232755"
20/04/2012 6.00,"9,77752442","12,19804758","85,6978185"
20/04/2012 7.00,"12,88497565","16,4975161","82,05935745"
20/04/2012 8.00,"17,33515565","23,77872184","81,7663917"
20/04/2012 9.00,"10,7501397","16,03060761","89,30659395"
20/04/2012 10.00,"9,52300471","14,00408454","92,59878285"
20/04/2012 11.00,"9,01007247","13,16688666","98,64243585"
20/04/2012 12.00,"7,34142036","10,83298092","99,900024"
20/04/2012 13.00,"12,34543028","16,30880743","91,48968255"
20/04/2012 14.00,"10,43589102","14,47229128","93,14353755"
20/04/2012 15.00,"10,39368745","13,45092382","92,02230765"
20/04/2012 16.00,"12,59864791","15,96705464","81,97971705"
20/04/2012 17.00,"15,8073969","19,11351641","80,04165435"
20/04/2012 18.00,"22,46510136","25,94920512","81,47139105"
20/04/2012 19.00,"24,6674768","27,5632964","80,2286457"
20/04/2012 20.00,"21,78077744","24,438228","81,1460265"
20/04/2012 21.00,"17,90911128","20,70099456","81,2027244"
20/04/2012 22.00,"13,83552454","16,22580178","81,59695635"
20/04/2012 23.00,"11,28839255","13,65779266","83,07800445"
21/04/2012 0.00,"6,46489264","8,69556759","88,1570151"
21/04/2012 1.00,"5,0072565","7,53542335","90,2867574"
21/04/2012 2.00,"4,47159822","7,05229919","88,68487215"
21/04/2012 3.00,,,"87,0884133"
21/04/2012 4.00,"5,95585514","8,5613299","83,3642271"
21/04/2012 5.00,"9,47885472","11,78495998",
21/04/2012 6.00,"16,37810596","18,74258076","74,1465291"
21/04/2012 7.00,"20,29456072","25,2287444","72,53518755"
21/04/2012 8.00,"14,87761807","20,5803856","82,85049465"
21/04/2012 9.00,"9,98659206","14,38798738","90,12677835"
21/04/2012 10.00,"10,5663965","15,44631953","89,6286069"
21/04/2012 11.00,"10,07814053","14,61949807","94,00422045"
21/04/2012 12.00,"10,89493546","16,10388501","94,454472"
21/04/2012 13.00,"12,89537119","18,60445214","98,19080775"
21/04/2012 14.00,"6,55254446","10,39201062","104,7042633"
21/04/2012 15.00,"9,20485747","12,47819382","102,1680597"
21/04/2012 16.00,"5,22801219","7,99001282","103,35350865"
21/04/2012 17.00,"6,55838944","9,60215195","100,4602998"
21/04/2012 18.00,"13,9582367","17,22252546","96,4262502"
21/04/2012 19.00,"16,77352668","19,8229468","91,8191169"
21/04/2012 20.00,"26,70492312","29,236392","74,18501265"
21/04/2012 21.00,"25,30700256","28,37325784","72,9888306"
21/04/2012 22.00,"18,57851969","21,00773672","78,3614853"
21/04/2012 23.00,"20,46402128","22,7774648","75,54588195"
22/04/2012 0.00,"14,60622306","17,00333761","78,1596312"
22/04/2012 1.00,"12,8947192","15,07149296","78,65241615"
22/04/2012 2.00,"8,79061502","11,07746071","82,6196532"
22/04/2012 3.00,"5,39617642","7,6359391","86,9500401"
22/04/2012 4.00,"8,69517181","11,120909","85,48114155"
22/04/2012 5.00,"4,7579317","7,23193159","94,0811676"
22/04/2012 6.00,"5,67276825","8,2779409","92,559621"
22/04/2012 7.00,"5,35591926","8,29155817","93,5951457"
22/04/2012 8.00,"4,43978254","7,12233575","95,43056565"
22/04/2012 9.00,"4,88194402","8,4056931","95,71409505"
22/04/2012 10.00,"5,74354093","9,51590354","97,3639002"
22/04/2012 11.00,"7,22260294","10,89523564","97,0486503"
22/04/2012 12.00,"7,83812163","12,00868693","98,09361135"
