"NetC","ARPA Puglia","","","","","","","","","","","","","","",""
"Stat","Caldarola","","","","","","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM10,BENZENE,CH4
04/12/2011 19.00,"3,47668162","81,98007832","109,83428552","1,00692581","42,11419065","12,69999981","0,8863155","1193,51652"
04/12/2011 20.00,"3,1046315","86,34483016","117,45658824","1,03259775","39,7707639","12,69999981","1,2107385","1206,64705"
04/12/2011 21.00,"3,0504498","85,82698408","118,49805464","1,01379698","47,7227541","12,69999981","1,0803591","1201,25754"
04/12/2011 22.00,"3,1750679","81,52064384","110,85368744","0,97900193","48,91474665","12,69999981","0,8697384","1197,6041"
04/12/2011 23.00,"3,3538687","66,17070632","85,25921568","0,92366559","61,05220695","12,69999981","0,6515919","1194,10403"
05/12/2011 0.00,"2,80482396","62,9260232","79,86898176","0,89858664","64,3281366","12,69999981","0,6286077","1193,93547"
05/12/2011 1.00,"3,30329939","58,78321632","74,73296736","0,85766834","66,96754155","10,60000038","0,57028275","1197,31941"
05/12/2011 2.00,"3,1046315","55,65015576","69,19227816","0,84566069","67,37567865","10,60000038","0,4197159","1198,6772"
05/12/2011 3.00,"3,014328","54,65599224","67,80452944","0,84380484","67,2554001","10,60000038","0,36403515","1198,66005"
05/12/2011 4.00,"3,26898378","52,06024192","64,41162808","0,83926251","69,9083112","10,60000038","0,51495795","1196,79756"
05/12/2011 5.00,"3,1407533","52,13809856","64,79163808","0,81607784","68,17711005","10,60000038","0,20670525","1193,74829"
05/12/2011 6.00,"3,12991615","52,66892712","65,3662132","0,81931654","64,9295493","10,60000038",0,"1192,46743"
05/12/2011 7.00,"3,30871695","57,50351472","71,33616552","0,85391588","59,17096185","10,60000038",0,"1191,34141"
05/12/2011 8.00,"3,52002718","72,7288472","96,518238","0,91868988","42,6980274","10,60000038","0,4548024","1201,19776"
05/12/2011 9.00,"3,06670451","83,05991856","126,19173232","1,11273694","36,28128945","10,60000038","0,92318175","1213,46491"
05/12/2011 10.00,"3,622973","81,18707632","123,8662432","1,09986136","41,14653585","10,60000038","1,255995","1205,72095"
05/12/2011 11.00,"3,39721426","77,00404096","113,7952612","1,04705424","46,88890395","10,60000038","1,133955","1199,53029"
05/12/2011 12.00,"3,7331436","74,62503496","108,22604496","1,01596971","52,85830305","10,60000038","0,9743877","1187,32586"
05/12/2011 13.00,"3,30329939","77,99950464","114,66030736","0,99084998","54,37059285","10,60000038","0,879705","1177,81153"
05/12/2011 14.00,"3,67896191","90,90294256","139,74771672","1,16218653","45,44823465","10,60000038","0,9755064","1179,58876"
05/12/2011 15.00,"3,28523849","73,63995344","105,78902888","1,00084218","57,4059654","10,60000038","1,3184388","1173,7901"
05/12/2011 16.00,"3,18590505","82,4369316","119,2723764","1,0133636","48,68093265","10,60000038","0,65326995","1174,60742"
05/12/2011 17.00,"3,42249993","68,60032296","93,44831168","0,9500109","66,285072","10,60000038","0,7348842","1169,33992"
05/12/2011 18.00,"3,2834323","74,65488128","103,09779328","0,97536713","58,21009005","10,60000038","0,6354216","1170,90792"
05/12/2011 19.00,"3,49293633","81,42460408","113,93013368","1,03749541","54,4489764","10,60000038","0,80368425","1173,31872"
05/12/2011 20.00,"3,1046315","79,42327544","110,15724144","1,03346684","52,64747145","10,60000038","0,93060585","1176,43365"
05/12/2011 21.00,"3,5904646","86,00218064","119,12450232","1,10242785","43,7778411","10,60000038","0,9083844","1182,36167"
05/12/2011 22.00,"3,37554199","100,91992968","139,14329528","1,1373429","29,6361639","10,60000038","1,2198915","1187,37584"
05/12/2011 23.00,"3,33039024","73,2402116","96,536402","0,93741143","60,66569565","10,60000038","0,86948415","1182,4876"
06/12/2011 0.00,"3,04503123","70,48092792","91,73110624","0,92026962","60,41025585","10,60000038","0,5805036","1182,34158"
06/12/2011 1.00,,"58,789698","75,02867728","0,86355276","71,9814753","23,60000038","0,5178564","1177,64885"
06/12/2011 2.00,"3,45681453",,,"0,85454731","68,94067635","23,60000038","0,43227585","1183,70623"
06/12/2011 3.00,"3,31594172","67,80732096","82,33192456",,"68,7257949","23,60000038","0,42078375","1183,67046"
06/12/2011 4.00,"2,87526138","54,68581944","66,62559024","0,82172576","79,28339475","23,60000038","0,26203005","1174,99207"
06/12/2011 5.00,"3,42430612","51,47230192","62,00575848","0,81896122",,"23,60000038",0,"1190,11984"
06/12/2011 6.00,"3,18951642","56,88442824","69,33107024","0,83092926","71,66656455","23,60000038",0,"1180,7677"
06/12/2011 7.00,"3,30691076","64,32382904","79,0480072","0,86402691","61,54684725","23,60000038","0,1798056","1193,01525"
06/12/2011 8.00,"3,88304736","84,13585832","114,46448032","0,98014712","43,27779435","23,60000038","0,5392134","1204,20587"
06/12/2011 9.00,"4,5404565","104,00758024","179,0629108","1,3609332","25,29526335","23,60000038","1,32398145","1202,17384"
06/12/2011 10.00,"3,61213687","96,1346908","156,9378204","1,25776779","39,7396818","23,60000038","1,923147","1201,01793"
06/12/2011 11.00,"3,81802852","86,22800696","132,19283112","1,05420268","51,8528031","23,60000038","1,2375873","1202,73146"
06/12/2011 12.00,"3,77468296","70,20059048","103,04592072","0,99377296","66,47561445","23,60000038","0,80409105","1190,60739"
06/12/2011 13.00,"3,90471963","83,71923352","127,90373712","1,12213616","55,1490219","23,60000038","0,8635347","1189,83368"
06/12/2011 14.00,"4,02933875","96,73557504","152,88866328","1,2642848","45,06307995","23,60000038","1,481769","1191,57759"
06/12/2011 15.00,"3,77648915","96,11000688","147,39076464","1,18122379","45,7834146","23,60000038","1,4517675","1193,08483"
06/12/2011 16.00,"3,48571157","112,13740424","175,31984576","1,15381367","35,1217356","23,60000038","1,3439655","1193,48369"
06/12/2011 17.00,"4,28218834","125,27190736","209,1137192","1,3868428","24,18708075","23,60000038","1,450242","1204,3661"
06/12/2011 18.00,"4,10158134","123,41199024","203,342156","1,32009412","22,1450187","23,60000038","1,85094","1219,56835"
06/12/2011 19.00,"4,14131451","82,75361616","147,78377624","1,14425485","25,5777354","23,60000038","1,628217","1208,48308"
06/12/2011 20.00,"3,84692556","96,82773344","154,76794896","1,23675585","20,34215715","23,60000038","1,541772","1224,48697"
06/12/2011 21.00,"3,90652583","109,92971344","171,92306304","1,22285274","22,1842005","23,60000038","1,828566","1250,20021"
06/12/2011 22.00,"3,74036735","80,6796124","115,00532776","0,98634725","61,12518405","23,60000038","1,4375295","1220,95015"
06/12/2011 23.00,"3,48029401","69,07404008","90,116384","0,86635691","68,27981265","23,60000038","0,56702835","1202,10083"
07/12/2011 0.00,"3,54170047","72,92352704","92,60655368","0,87615223","57,58569495","23,60000038","0,7356978","1199,97178"
07/12/2011 1.00,"3,41708135","73,80996848","96,50397448","0,86347354","51,30818805","32,79999161","0,6072507","1196,58784"
07/12/2011 2.00,"3,43333607","68,58864064","88,96595272","0,86252639","49,1296281","32,79999161","0,6321672","1211,55244"
07/12/2011 3.00,"3,19493499","67,02600128","85,97122536","0,80363681","53,59078725","32,79999161","0,60852195","1231,79679"
07/12/2011 4.00,"3,12991615","62,93900568","80,32420984","0,80225395","53,96919885","32,79999161","0,556299","1276,93706"
07/12/2011 5.00,"3,12991615","62,94548736","80,72628432","0,79708019","48,8971707","32,79999161","0,5473494","1278,90637"
07/12/2011 6.00,"3,29968701","66,77290984","86,8531736","0,82318667","39,1598949","32,79999161","0,524772","1296,51697"
07/12/2011 7.00,"3,26176003","79,46870456","107,21570592","0,9520648","22,18960695","32,79999161","0,7743438","1301,95597"
07/12/2011 8.00,"3,72953121","91,20146312","151,534604","1,12375667","12,12664341","32,79999161","1,0310346","1336,90473"
07/12/2011 9.00,"3,96070752","101,18728464","217,9760304","1,48230523","13,41188625","32,79999161","1,803141","1386,98126"
07/12/2011 10.00,"4,49169237","105,84011752","225,1882856","1,41152798","20,63949195","32,79999161","2,5236855","1320,53334"
07/12/2011 11.00,"4,35262474","93,55060368","171,20713376","1,26574571","37,3273278","32,79999161","3,0169305","1280,55032"
07/12/2011 12.00,"3,83067085","91,10800456","158,74190712","1,22889559","43,81297305","32,79999161","1,910943","1263,41747"
07/12/2011 13.00,"3,76565302","89,56096712","148,78893376","1,17249561","47,5957125","32,79999161","1,7385615","1267,76132"
07/12/2011 14.00,"3,96793229","88,93277952","140,29890808","1,14974549","49,74319035","32,79999161","1,7172045","1250,68874"
07/12/2011 15.00,"3,30510559","70,36930536","102,81506584","0,97959375","56,53157685","32,79999161","1,3897305","1187,96335"
07/12/2011 16.00,"3,31955411","64,82611144","86,20469968","0,92003312","61,55766015","32,79999161","0,93274155","1086,20505"
07/12/2011 17.00,"3,40263284","86,41230464","118,08691728","1,03635022","44,5441206","32,79999161","1,2530457","1246,71729"
07/12/2011 18.00,"4,33456384","121,95963504","223,2194992","1,31934386","9,7359192","32,79999161","1,451259","1277,67353"
07/12/2011 19.00,"4,45737676","129,52759872","278,5508672","1,5624048","9,90890565","32,79999161","3,0504915","1274,70217"
07/12/2011 20.00,"4,02211398","117,7312088","226,1194296","1,46303147","11,20630802","32,79999161","3,0820185","1273,28362"
07/12/2011 21.00,"3,84511937","108,38521896","182,60232872","1,27483038","13,97139198","32,79999161","2,3945265","1263,11563"
07/12/2011 22.00,"3,35748109","104,14254832","164,43173232","1,22265585","14,98634025","32,79999161","2,0477295","1258,75169"
07/12/2011 23.00,"3,87040504","89,14822368","129,67927768","1,08753799","20,1921531","32,79999161","1,5860115","1254,05259"
08/12/2011 0.00,"3,88846492","80,98979616","113,81986864","1,00175205","30,547041","32,79999161","1,270233","1228,35258"
08/12/2011 1.00,,"71,88781576","98,0538608","0,95087999","40,3370247","27,20000076","0,98694765","1222,25502"
08/12/2011 2.00,"3,25634145",,,"0,90293092","42,4844826","27,20000076","0,81029475","1183,66017"
08/12/2011 3.00,"3,54711803","88,36950432","113,60067696",,"25,237149","27,20000076","0,84314385","1223,58684"
08/12/2011 4.00,"3,63561533","79,69453088","108,85117336","0,92094182","25,5614961","27,20000076","0,7945821","1248,65671"
08/12/2011 5.00,"3,21660828","70,94168168","93,63377568","0,90356352",,"27,20000076","0,3814767","1257,80256"
08/12/2011 6.00,"3,50377247","70,3070124","90,98533064","0,88349872","25,530414","27,20000076","0,64554075","1254,26133"
08/12/2011 7.00,"3,74759212","76,5562888","102,95253864","0,92323221","16,1350832","27,20000076","0,7030521","1270,47396"
08/12/2011 8.00,"3,5146086","81,84120976","122,5731576","0,99938127","10,93466283","27,20000076","0,8354655","1273,25765"
08/12/2011 9.00,"4,20452717","83,42721376","146,539982","1,16072445","17,84873234","27,20000076","1,722798","1269,78649"
08/12/2011 10.00,"4,16659917","87,4272516","143,97583704","1,26452129","26,8886499","27,20000076","1,91196","1281,52346"
08/12/2011 11.00,"3,86679265","87,83867576","130,143626","1,11403941","38,86122345","27,20000076","1,8239895","1274,23667"
08/12/2011 12.00,"4,42667353","99,74536896","150,59688272","1,2289352","37,8489804","27,20000076","1,7822925","1263,39444"
08/12/2011 13.00,"4,07629669","87,09758456","126,70015224","1,14085771","62,55097065","27,20000076","1,689237","1231,38519"
08/12/2011 14.00,"4,01308403","94,02822128","138,96305104","1,15547147","54,551679","27,20000076","1,1588715","1218,12775"
08/12/2011 15.00,"4,01669642","79,93203952","108,23120736","0,95779194","65,3701251","27,20000076","1,355661","1214,9795"
08/12/2011 16.00,"3,88665975","103,51820384","143,39348008","0,88970002","33,48242415","27,20000076","0,6166071","1212,25902"
08/12/2011 17.00,"3,90291344","96,725212","129,26555912","0,89980989","44,1251706","27,20000076","0,6223023","1213,07046"
08/12/2011 18.00,"3,34122638","86,04112808","114,13504272","0,92042806","50,68650615","27,20000076","0,7069167","1201,42659"
08/12/2011 19.00,"3,20215976","64,90526824","82,70677216","0,93476455","69,2920557","27,20000076","0,5937246","1218,3066"
08/12/2011 20.00,"3,48029401","79,70491304","100,68154152","1,11360486","48,54714795","27,20000076","0,76575015","1207,87597"
08/12/2011 21.00,"3,31232934","78,05531592","100,82159552","1,18304003","46,2523593","27,20000076","0,86989095","1138,70561"
08/12/2011 22.00,"4,1106123","110,71883408","193,0831288","1,43123629","14,74172532","27,20000076","1,2768435","1254,12266"
08/12/2011 23.00,"4,12144844","115,60275128","254,1912224","1,6051405","8,99531934","27,20000076","2,383848","1303,99241"
09/12/2011 0.00,"4,09074521","98,98091312","225,1014808","1,59277752","8,87909463","27,20000076","2,8887885","1312,2249"
09/12/2011 1.00,"3,93361667","97,51691384","202,985568","1,43514719","8,86287528","22,70000076","2,514024","1301,63747"
09/12/2011 2.00,"3,35748109","76,923584","124,40837168","1,13548706","14,0349068","22,70000076","1,73907","1274,56938"
09/12/2011 3.00,"3,20577113","64,01104496","93,03327384","1,01490257","20,4881313","22,70000076","0,9862866","1265,44362"
09/12/2011 4.00,"3,30691076","55,53463272","76,69917256","0,93456766","31,3876542","22,70000076","0,8145153","1258,27688"
09/12/2011 5.00,"3,46945787","55,52555072","74,17915656","0,92702312","28,1752254","22,70000076","0,74520675","1268,73054"
09/12/2011 6.00,"3,02335896","67,96695384","91,93601528","0,93389662","12,71453201","22,70000076","0,69425505","1279,52377"
09/12/2011 7.00,"3,21841346","69,25185608","102,83322984","0,97603933","12,51721853","22,70000076","0,82087155","1288,37415"
09/12/2011 8.00,"3,50919104","73,209046","115,79777528","1,0834302","15,45394631","22,70000076","1,1134116","1287,89934"
09/12/2011 9.00,"3,71147031","79,3999108","132,17338608","1,25247519","19,44345554","22,70000076","1,4192235","1296,7654"
09/12/2011 10.00,"3,90291344","74,78206752","115,62787496","1,18928093","26,10479445","22,70000076","1,4853285","1295,33509"
09/12/2011 11.00,"3,78190671","73,29990424","108,14952672","1,1396729","38,4152412","22,70000076","1,4029515","1260,59507"
09/12/2011 12.00,"4,12867219","71,5438852","102,8851024","1,0982024","51,66226065","22,70000076","1,3815945","1184,37753"
09/12/2011 13.00,"4,10880509","73,73989368","105,46349176","1,05278138","56,61401025","22,70000076","1,1171745","1196,83382"
09/12/2011 14.00,"4,23884278","78,60302744","111,18572536","1,0908163","54,35977995","22,70000076","1,1822625","1146,9479"
09/12/2011 15.00,"3,91916815","72,85603344","99,55705608","1,03275619","64,02946515","22,70000076","1,0589004","1216,02859"
09/12/2011 16.00,"3,92458673","73,19218216","96,69333896","0,96474233","61,64954985","22,70000076","0,80215875","1218,45654"
09/12/2011 17.00,"3,90471963","82,01902576","109,76292968","1,03086074","51,1973658","22,70000076","0,8562123","1216,27702"
09/12/2011 18.00,"3,83789561","81,66989456","108,15340808","1,04713346","55,8625935","22,70000076","1,05701895","1214,04654"
09/12/2011 19.00,"3,6428401","80,02807928","105,71119136","1,08264033","50,82300405","22,70000076","0,8743149","1214,60661"
09/12/2011 20.00,"3,75842825","81,5245252","110,46201424","1,06601112","44,52925785","22,70000076","0,9381825","1179,91069"
09/12/2011 21.00,"3,67896191","85,11703936","117,81717232","1,14014706","38,6368857","22,70000076","1,093275","1240,5036"
09/12/2011 22.00,"3,63380914","81,3687928","111,11828912","1,03520502","39,257211","22,70000076","1,138023","1239,5236"
09/12/2011 23.00,"4,1810487","68,80796616","90,5469664","0,99088959","48,94718535","22,70000076","0,90212985","1219,14058"
10/12/2011 0.00,"3,64645248","70,70027256","95,32243496","1,05605852","35,98802445","22,70000076","0,868518","1248,34752"
10/12/2011 1.00,,"69,97606432","97,31588616","1,05056904","32,17015305",22,"1,095309","1251,39581"
10/12/2011 2.00,"3,24008674",,,"1,03034697","43,034544",22,"1,1344635","1171,93104"
10/12/2011 3.00,"3,77287677","69,00394616","87,85833112",,"48,47552745",22,"0,80663355","1176,82222"
10/12/2011 4.00,"3,3014932","60,23423312","77,57723944","0,90885495","52,4123208",22,"0,61899705","1217,06445"
10/12/2011 5.00,"3,40443903","57,16346552","72,54757048","0,90518287",,22,"0,3057102","1231,03239"
10/12/2011 6.00,"3,33942018","55,6553564","70,52815432","0,90427417","55,2868764",22,"0,48841425","1219,23662"
10/12/2011 7.00,"3,4261113","64,35627568","82,280052","0,94914181","45,5077056",22,"0,621387","1085,44506"
10/12/2011 8.00,"3,5904646","66,75734616","86,14244496","0,93018377","43,4196987",22,"0,66262635","1134,70721"
10/12/2011 9.00,"3,67534952","71,67107144","100,64391336","1,06881644","40,56407565",22,"1,0805625","1242,82473"
10/12/2011 10.00,"3,38276676","66,7988748","93,423666","1,05787592","51,1324884",22,"1,3663395","1230,29494"
10/12/2011 11.00,"3,72050127","68,06689408","94,38859504","1,07876903","57,3856962",22,"1,157346","1214,76341"
10/12/2011 12.00,"3,43514226","65,5191732","88,04641456","1,04180125","64,3822011",22,"0,9650313","1212,87054"
10/12/2011 13.00,"3,87221021","67,89557888","93,39773928","1,0050688","61,44817455",22,"0,84365235","1212,63436"
10/12/2011 14.00,"3,81080477","73,6931644","102,73984776","1,06071969","63,865935",22,"0,8788914","1205,18195"
10/12/2011 15.00,"3,67715571","69,17528048","91,46392336","1,00629438","66,72427125",22,"1,0018467","1212,94747"
10/12/2011 16.00,"3,55434279","75,8151976","98,82816344","1,02623918","57,8546409",22,"0,8876376","1205,47203"
10/12/2011 17.00,"3,7855191","78,5394152","102,58419184","0,99811725","53,6732406",22,"0,73035855","1202,35955"
