"NetC","Provincia di TARANTO","","","","",""
"41447.375","57.951419","12.768661","38.400143","0.403983","66.83304",""
"41447.4166667","51.281078","10.549901","35.129505","0.373645","77.336235","46.386719"
"41447.4583333","54.541672","10.081278","39.111377","0.391087","92.030418",""
"41447.5","57.804859","9.687942","42.980336","0.376899","93.866598","38.085938"
"41447.5416667","55.915167","9.823283","40.881675","0.338762","99.078595",""
"41447.5833333","26.607434","4.176989","20.216956","0.240265","112.713178","34.179688"
"41447.625","25.218374","3.902921","19.247442","0.266212","108.850559",""
"41447.6666667","28.590507","4.389306","21.875634","0.292747","105.135543","41.503906"
"41447.7083333","39.198464","6.104765","29.858845","0.305603","102.178164",""
"41447.75","54.745298","8.271926","42.091292","0.369726","97.180794","34.179688"
"41447.7916667","66.615209","10.137953","51.10631","0.398338","86.276109",""
"41447.8333333","83.326726","13.596784","62.522392","0.471202","68.371315","34.179688"
"41447.875","77.022131","10.258915","61.334839","0.485782","62.323157",""
"41447.9166667","40.945488","3.297266","35.914716","0.395869","78.988261","50.292969"
"41447.9583333","27.388212","1.17832","25.599231","0.340291","83.598342",""
"41448.0","25.397356","1.492144","23.125487","0.336763","83.714795","59.570313"
"41448.0416667","22.632206","1.059896","21.021635","0.336019","80.410751",""
"41448.0833333","","","","0.296039","84.391178","48.339844"
"41448.125","15.212216","0.5862","14.323316","","93.572756",""
"41448.1666667","13.397747","0.550673","12.562104","0.171078","","51.757813"
"41448.2083333","12.722025","0.423789","12.080593","0.138751","94.475279",""
"41448.25","17.926783","0.623419","16.982657","0.150036","89.164432","36.621094"
"41448.2916667","19.907263","0.83489","18.640039","0.174408","84.422319",""
"41448.3333333","23.917508","1.986988","20.885358","0.243137","78.884669","39.0625"
"41448.375","24.064067","2.438692","20.338954","0.275229","80.437167",""
"41448.4166667","23.213252","2.916618","18.754253","0.319232","91.836781","45.898438"
"41448.4583333","20.392333","2.369329","16.771103","0.224368","99.423213",""
"41448.5","22.484352","3.259202","17.49921","0.244234","102.097586","51.757813"
"41448.5416667","17.583085","1.742527","14.921636","0.230442","105.931088",""
"41448.5833333","9.937419","0.765528","8.769722","0.202151","107.335306","42.96875"
"41448.625","9.220193","1.24007","7.323892","0.191571","103.525503",""
"41448.6666667","13.854283","1.72138","11.222701","0.175349","106.823451","30.761719"
"41448.7083333","15.660969","1.774671","12.94887","0.209399","106.209359",""
"41448.75","20.454586","2.352411","16.859359","0.218647","103.434103","27.832031"
"41448.7916667","31.03271","3.514659","25.661528","0.243293","96.849714",""
"41448.8333333","49.061955","6.241799","39.518909","0.327813","82.331566","30.761719"
"41448.875","43.494042","4.289492","36.942632","0.288943","81.98627",""
"41448.9166667","29.969192","1.633407","27.483739","0.223936","72.996297","29.296875"
"41448.9583333","29.115783","1.434624","26.93474","0.224721","69.917039",""
"41449.0","27.572383","1.43547","25.388975","0.226875","61.037427","29.296875"
"41449.0416667","20.097919","0.827277","18.842507","0.210849","71.055171",""
"41449.0833333","10.312246","0.284218","9.883297","0.158147","79.953059","34.179688"
"41449.125","9.627444","0.28591","9.195423","0.144315","83.641675",""
"41449.1666667","9.541841","0.28168","9.116254","0.146549","80.16092","33.203125"
"41449.2083333","498.048619","246.553146","120.09859","0.288316","9.120644",""
"41449.25","593.14926","297.541528","137.031938","0.374129","12.91826","31.738281"
"41449.2916667","58.085007","14.215973","36.313163","0.282948","54.239767",""
"41449.3333333","51.200665","11.007524","34.346887","0.310299","59.438217","34.667969"
"41449.375","45.056896","9.597432","30.362421","0.266569","62.970426",""
"41449.4166667","55.044897","14.057792","33.513655","0.254657","66.325919","35.15625"
"41449.4583333","75.547476","21.739289","42.244441","0.251992","70.204108",""
"41449.5","44.676883","11.302739","27.365634","0.277541","86.640362","26.855469"
"41449.5416667","44.292979","10.947467","27.52657","0.240198","88.942363",""
"41449.5833333","26.458281","4.720048","19.234463","0.127505","96.239686","15.625"
"41449.625","37.664143","7.797384","25.72642","0.171665","86.354648",""
"41449.6666667","39.172524","9.760688","24.223484","0.127975","76.483141","18.554688"
"41449.7083333","40.705547","7.085148","29.86274","0.19255","83.050604",""
"41449.75","35.841892","7.391358","24.52589","0.210418","80.932774","32.226563"
"41449.7916667","32.116981","5.757951","23.304591","0.224838","82.504214",""
"41449.8333333","55.684307","12.013284","37.290461","0.263669","66.802569","31.25"
"41449.875","39.758755","6.36699","30.017186","0.224407","70.520294",""
"41449.9166667","15.131803","1.943002","12.161062","0.17335","82.013356","39.550781"
"41449.9583333","9.244835","1.208772","7.396573","0.205559","84.142701",""
"41450.0","5.426543","0.710545","4.340084","0.181931","84.0364","38.574219"
"41450.0416667","3.373431","0.428864","2.717745","0.152426","81.513",""
"41450.0833333","","","","0.123352","83.332262","28.808594"
"41450.125","5.086734","0.105735","4.92802","","84.129831",""
"41450.1666667","5.305922","0.161564","5.061702","0.111611","","33.203125"
"41450.2083333","15.88275","2.565574","11.959892","0.109088","76.12904",""
"41450.25","17.784116","2.370175","14.159785","0.153915","71.945502","25.878906"
"41450.2916667","38.124569","7.418427","26.768614","0.201973","66.388895",""
"41450.3333333","37.783464","7.137592","26.858166","0.238007","72.049771","34.667969"
"41450.375","30.984725","5.667441","22.310423","0.207256","80.649084",""
"41450.4166667","43.150344","9.098359","29.220293","0.217388","79.929368","36.621094"
"41450.4583333","44.054337","9.206632","29.958782","0.250032","83.726987",""
"41450.5","50.807684","10.10327","35.341059","0.301205","82.018089","49.804688"
"41450.5416667","52.143565","9.876574","37.025696","0.318158","92.241665",""
"41450.5833333","35.871723","6.776399","25.499293","0.194049","100.394115","46.875"
"41450.625","39.750973","7.537697","28.213144","0.23852","94.815833",""
"41450.6666667","32.005442","5.823931","23.091742","0.19464","91.60252","42.480469"
"41450.7083333","48.286364","9.903642","33.124292","0.26044","85.850913",""
"41450.75","49.085302","10.154871","33.538315","0.268955","78.680872","23.4375"
"41450.7916667","64.241744","13.239819","43.971907","0.340157","71.539948",""
"41450.8333333","78.575908","14.480735","56.41201","0.3879","59.516756","27.832031"
"41450.875","47.75201","7.328763","36.540293","0.289181","70.042967",""
"41450.9166667","19.042181","1.689236","16.463508","0.181629","80.36945","20.019531"
"41450.9583333","18.203039","1.750986","15.529039","0.217112","77.801378",""
"41451.0","15.361367","1.042132","13.773018","0.212499","72.730895","21.972656"
"41451.0416667","11.933463","0.728309","10.824253","0.19192","76.141909",""
"41451.0833333","6.116532","0.312978","5.640553","0.167634","79.273297","21.972656"
"41451.125","3.769009","0.30452","3.304382","0.190816","76.817607",""
"41451.1666667","4.654842","0.393337","4.054552","0.172483","73.016609","19.53125"
"41451.2083333","13.25119","1.910859","10.328466","0.177924","66.300196",""
"41451.25","26.74232","4.994116","19.098188","0.245576","59.847161","10.253906"
"41451.2916667","33.426926","6.782321","23.043721","0.243212","62.077389",""
"41451.3333333","41.194506","9.378347","26.833506","0.319892","60.222925","15.136719"
"41451.375","35.998827","7.35414","24.740039","0.307553","68.300227",""
"41451.4166667","39.872891","9.151649","25.858803","0.281611","71.432977","20.507813"
"41451.4583333","41.547284","9.925636","26.346806","0.288984","73.525077",""
"41451.5","50.480846","12.644316","31.115187","0.292216","74.534571","23.925781"
"41451.5416667","42.447385","9.66764","27.643378","0.309682","78.772957",""
"41451.5833333","26.025092","5.543096","17.538145","0.237179","85.565199","24.414063"
"41451.625","29.414086","6.569157","19.355167","0.281059","83.982229",""
"41451.6666667","37.160918","8.415727","24.274102","0.302822","80.007907","18.066406"
"41451.7083333","44.876618","10.774906","28.375378","0.312165","78.221825",""
"41451.75","59.00975","14.196517","37.268398","0.353403","71.475618","19.53125"
"41451.7916667","65.590597","13.673759","44.655888","0.349816","65.604864",""
"41451.8333333","59.633594","12.295809","40.808993","0.334835","63.137663","14.160156"
"41451.875","42.928561","6.769632","32.5714","0.279955","69.269774",""
"41451.9166667","18.409257","2.00306","15.348635","0.187859","79.452041","16.113281"
"41451.9583333","13.003468","1.234149","11.11887","0.188963","84.142701",""
"41452.0","7.925811","0.319745","7.440701","0.155097","86.775773","27.832031"
"41452.0416667","7.735157","0.451704","7.047445","0.171892","83.811614",""
"41452.0833333","","","","0.146069","83.223252","25.878906"
"41452.125","7.443338","0.149722","7.218765","","86.667447",""
"41452.1666667","8.194287","0.186095","7.914424","0.107158","","20.996094"
"41452.2083333","12.432799","0.614113","11.499147","0.129776","73.034212",""
"41452.25","21.296323","2.551195","17.396677","0.173283","65.267004","19.53125"
"41452.2916667","30.264902","4.648994","23.152741","0.22107","64.189131",""
"41452.3333333","36.734211","7.119829","25.835443","0.246514","66.021925","24.414063"
"41452.375","34.765404","6.935426","24.148209","0.234853","70.191247",""
"41452.4166667","39.70558","8.331984","26.949018","0.295637","74.185212","23.925781"
"41452.4583333","43.911668","9.946782","28.680378","0.282404","75.038306",""
"41452.5","42.957094","9.361429","28.623271","0.258766","77.167651","26.855469"
"41452.5416667","47.847987","10.954233","31.073653","0.286056","77.894125",""
"41452.5833333","26.663203","5.642065","18.024848","0.193662","87.448769","21.484375"
"41452.625","36.40478","7.898891","24.310443","0.240625","85.01068",""
"41452.6666667","34.289413","6.89144","23.739379","0.191699","87.138001","31.25"
"41452.7083333","43.518687","9.123734","29.549952","0.202182","81.66873",""
"41452.75","46.107448","8.692332","32.802421","0.244433","76.210965","25.390625"
"41452.7916667","59.327507","12.228984","40.605226","0.337024","69.072743",""
"41452.8333333","72.434736","14.548407","50.162756","0.373973","60.326517","23.925781"
"41452.875","39.749678","5.299481","31.646015","0.266109","69.785016",""
"41452.9166667","18.865792","1.699387","16.271423","0.165154","79.047157","20.019531"
"41452.9583333","18.043511","1.129259","16.323337","0.175246","76.988222",""
"41453.0","17.979959","1.400788","15.843124","0.159657","75.31657","29.296875"
"41453.0416667","10.060632","0.36796","9.50302","0.154317","79.457452",""
"41453.0833333","9.558703","0.521067","8.765829","0.145443","76.029512","38.574219"
"41453.125","10.55867","0.869572","9.231764","0.144382","72.63881",""
"41453.1666667","9.624849","0.411101","9.000742","0.128872","73.641531","28.320313"
"41453.2083333","66.65671","17.563994","39.753821","0.146385","46.056849",""
"41453.25","52.876356","8.804835","39.403395","0.250363","46.452928","25.390625"
"41453.2916667","52.104657","9.5729","37.452695","0.27404","53.471984",""
"41453.3333333","48.281175","9.341127","33.982184","0.331918","64.734837","25.878906"
"41453.375","59.413109","14.691361","36.912782","0.367023","69.605587",""
"41453.4166667","53.9723","11.696076","36.063974","0.325087","79.224546","30.761719"
"41453.4583333","52.256402","11.861024","34.093803","0.293909","86.431832",""
"41453.5","52.318658","10.66917","35.984805","0.321199","87.313358","40.039063"
"41453.5416667","68.73187","15.926356","44.343098","0.305218","79.198823",""
"41453.5833333","48.750681","11.104801","31.74595","0.21518","90.795461","36.621094"
"41453.625","48.777916","10.611649","32.529866","0.250206","93.9492",""
"41453.6666667","52.558599","12.135937","33.974398","0.252169","91.330344","28.808594"
"41453.7083333","87.998429","24.071399","51.12578","0.361919","76.97807",""
"41453.75","81.35273","21.811192","47.943396","0.351238","78.253651","25.390625"
"41453.7916667","42.789784","7.294082","31.627843","0.288529","93.061578",""
"41453.8333333","63.057611","11.604721","45.295735","0.367023","76.426946","23.4375"
"41453.875","32.229818","3.756583","26.488273","0.239565","84.942302",""
"41453.9166667","26.266329","2.178158","22.942486","0.193937","87.635632","23.925781"
"41453.9583333","16.043577","1.191009","14.227274","0.174107","91.458304",""
"41454.0","23.208064","1.545435","20.852912","0.1606","74.641542","24.414063"
"41454.0416667","25.307866","1.365261","23.230611","0.191895","56.209329",""
"41454.0833333","","","","0.1745","66.359777","23.925781"
"41454.125","12.444472","0.473697","11.726274","","87.192164",""
"41454.1666667","13.524851","0.286756","13.094232","0.162329","","27.832031"
"41454.2083333","16.428777","0.786675","15.233124","0.152586","68.509434",""
"41454.25","21.497354","1.95992","18.50506","0.257439","84.134573","26.367188"
"41454.2916667","33.878274","4.394382","27.159273","0.280893","80.57257",""
"41454.3333333","44.767672","7.3829","33.470826","0.306547","76.593498","26.367188"
"41454.375","48.263017","9.301371","34.025016","0.336404","81.168389",""
"41454.4166667","51.819324","9.602507","37.12174","0.424836","82.04111","33.203125"
"41454.4583333","49.096972","9.376654","34.744037","0.347875","87.53475",""
"41454.5","52.933426","8.794685","39.476077","0.368132","75.797961","27.832031"
"41454.5416667","41.186723","6.956573","30.541527","0.275196","82.82785",""
"41454.5833333","18.845041","2.59941","14.86972","0.246715","100.65884","12.695313"
"41454.625","15.986509","2.038587","12.8697","0.233083","105.43007",""
"41454.6666667","24.460941","3.435146","19.20721","0.234968","100.641915","22.949219"
"41454.7083333","24.43111","3.708368","18.758146","0.257557","100.367707",""
