"NetC","Comune Bari","","","","","","","","","","",""
"Stat","Corso Cavour","","","","","","","","","","",""
,CO,PM10,BENZENE
09/07/2011 2.00,"0,45996181","30,28083038","3,5553903"
09/07/2011 3.00,,,"1,89467405"
09/07/2011 4.00,"0,29029121","37,11843109","1,0520265"
09/07/2011 5.00,"0,27406159",,
09/07/2011 6.00,"0,34371461","30,28083038","0,71008974"
09/07/2011 7.00,"0,57687072",,"1,53402144"
09/07/2011 8.00,"0,74011635","39,80464172","3,01045933"
09/07/2011 9.00,"0,63148476",,"2,79509229"
09/07/2011 10.00,"0,44847258","40,53723145","2,05493291"
09/07/2011 11.00,"0,63756373",,"1,98117397"
09/07/2011 12.00,"0,52309199","38,58362961","1,94897677"
09/07/2011 13.00,"0,42397612",,"1,28211665"
09/07/2011 14.00,"0,32194076","31,25761986","0,65669419"
09/07/2011 15.00,"0,23744797",,"0,36408803"
09/07/2011 16.00,"0,23057331","45,42124176","0,23274045"
09/07/2011 17.00,"0,27465807",,"0,52293428"
09/07/2011 18.00,"0,38515716","42,00244141","0,79988576"
09/07/2011 19.00,"0,77599485",,"1,66701352"
09/07/2011 20.00,"1,53939489","29,05982971","5,99897383"
09/07/2011 21.00,"1,50506583",,"7,08021874"
09/07/2011 22.00,"0,7258917","35,40903091","4,66628585"
09/07/2011 23.00,"0,86650836",,"2,33112265"
10/07/2011 0.00,"1,18109797","32,96702957","4,73907965"
10/07/2011 1.00,"0,73757315",,"3,78795074"
10/07/2011 2.00,"0,52587285","49,32844162","2,25023657"
10/07/2011 3.00,"0,43526031",,"1,567855"
10/07/2011 4.00,"0,29903453","30,03663063","1,14068856"
10/07/2011 5.00,"0,21752181",,"0,53141098"
10/07/2011 6.00,"0,24148004","36,38582993","0,42488124"
10/07/2011 7.00,"0,32269568",,"0,73923594"
10/07/2011 8.00,"0,35499997","25,39682007","1,07012503"
10/07/2011 9.00,"0,32994664",,"0,95715158"
10/07/2011 10.00,"0,33966158","37,11843109","0,74815198"
10/07/2011 11.00,"0,33908607",,"0,86145697"
10/07/2011 12.00,"0,33348242","31,01342964","0,87400675"
10/07/2011 13.00,"0,32396786",,"0,57590981"
10/07/2011 14.00,"0,23740836","23,68741989","0,4298381"
10/07/2011 15.00,"0,19205142",,"0,2723587"
10/07/2011 16.00,"0,23865957","34,4322319","0,36859131"
10/07/2011 17.00,"0,25135458",,"0,23042678"
10/07/2011 18.00,"0,32082819","28,08300972","0,47371962"
10/07/2011 19.00,"0,51039699",,"2,50481201"
10/07/2011 20.00,"0,72567268","35,40903091","7,32970308"
10/07/2011 21.00,"0,83804042",,"7,06334061"
10/07/2011 22.00,"1,05023585","39,80464172","8,07798524"
10/07/2011 23.00,"0,67854959",,"7,08227715"
11/07/2011 0.00,"0,7783598","52,7472496","7,91360956"
11/07/2011 1.00,"0,74808262",,"6,16447126"
11/07/2011 2.00,"0,5421444","56,89865112","4,44277264"
11/07/2011 3.00,"0,37719089",,"3,26959601"
11/07/2011 4.00,"0,30084145","34,92063141","4,15813569"
11/07/2011 5.00,"0,27785716",,"3,31092283"
11/07/2011 6.00,"0,43039294","42,24663162","2,17652848"
11/07/2011 7.00,"0,65651711",,"2,31646158"
11/07/2011 8.00,"0,46710792","36,63003159","2,28828865"
11/07/2011 9.00,"0,55589373",,"1,75650443"
11/07/2011 10.00,"0,5951088","52,01464081","3,5088412"
11/07/2011 11.00,"0,68880043",,"2,15315274"
11/07/2011 12.00,"0,73095712","40,53723145","1,8847166"
11/07/2011 13.00,"0,81974177",,"2,23815563"
11/07/2011 14.00,"0,59481056","24,90842056","1,41542704"
11/07/2011 15.00,"0,51081406",,"0,69217935"
11/07/2011 16.00,"0,50469548","16,84980965","0,51471794"
11/07/2011 17.00,"0,67574777",,"0,90496016"
11/07/2011 18.00,"0,81364299","31,99023056","2,06639348"
11/07/2011 19.00,"0,90749423",,"2,41864364"
11/07/2011 20.00,"0,88168598","44,20024109","2,60838024"
11/07/2011 21.00,"0,77875707",,"2,42419849"
11/07/2011 22.00,"0,74063244","42,73503113","1,81105021"
11/07/2011 23.00,"0,5848766",,"1,44247619"
12/07/2011 0.00,"0,54945478","36,14162064","0,83814835"
12/07/2011 1.00,"0,63100827",,"0,92857083"
12/07/2011 2.00,"0,56103721","32,47863007","1,01048205"
12/07/2011 3.00,"0,48907982",,"0,75295222"
12/07/2011 4.00,"0,46068993","41,26984024","0,66930092"
12/07/2011 5.00,"0,43231985",,"0,37876538"
12/07/2011 6.00,"0,50980051","26,86202049","0,48056911"
12/07/2011 7.00,"0,79443214",,"1,62632131"
12/07/2011 8.00,"0,71015721","33,69963074","1,77195876"
12/07/2011 9.00,"0,65298017",,"1,46586515"
12/07/2011 10.00,"0,68351599","41,26984024","1,35912999"
12/07/2011 11.00,"0,66909212",,"1,16986629"
12/07/2011 12.00,"0,62496775","51,77045059","1,16544335"
12/07/2011 13.00,"0,66273472",,"1,0426223"
12/07/2011 14.00,"0,53735625","42,97924042","0,98130127"
12/07/2011 15.00,"0,54905751",,"0,49447659"
12/07/2011 16.00,"0,58581093","38,33943176","0,65771424"
12/07/2011 17.00,"0,62858507",,"0,83333895"
12/07/2011 18.00,"0,66842108","32,72283173","0,92122809"
12/07/2011 19.00,"0,66857603",,"1,99098497"
12/07/2011 20.00,"0,70594573","31,50181961","2,14722159"
12/07/2011 21.00,"0,63454405",,"2,03188261"
12/07/2011 22.00,"0,41992309","58,85226059","1,00447259"
12/07/2011 23.00,"0,40504371",,"0,93608036"
13/07/2011 0.00,"0,47100018","47,86323166","0,78504162"
13/07/2011 1.00,"0,48657623",,"1,1528712"
13/07/2011 2.00,"0,35058811","40,53723145","0,87302229"
13/07/2011 3.00,"0,25083732",,"0,49981279"
13/07/2011 4.00,"0,21640924","42,24663162","0,33059822"
13/07/2011 5.00,"0,22352156",,"0,23275062"
13/07/2011 6.00,"0,31365645","31,25761986","0,3461207"
13/07/2011 7.00,"0,59057928",,"0,85517191"
13/07/2011 8.00,"0,57242159","35,89743042","1,72941765"
13/07/2011 9.00,"0,49960909",,"1,53612765"
13/07/2011 10.00,"0,42608244","42,97924042","1,12347888"
13/07/2011 11.00,"0,34574171",,"0,73851489"
13/07/2011 12.00,"0,52950881","51,77045059","0,91486066"
13/07/2011 13.00,"0,4225455",,
13/07/2011 14.00,"0,17240369","48,10744095","2,01885179"
13/07/2011 15.00,"0,22034228",,"0,59035731"
13/07/2011 16.00,"0,27437964","38,33943176","0,65544531"
13/07/2011 17.00,"0,33654287",,"1,09846272"
13/07/2011 18.00,"0,39669998","50,06105042","1,12679024"
13/07/2011 19.00,"0,79522667",,"2,14095789"
13/07/2011 20.00,"1,77543321","43,71184158","4,49323109"
13/07/2011 21.00,"1,87822232",,"7,64979874"
13/07/2011 22.00,"0,65808637","61,05006027","3,71586273"
13/07/2011 23.00,"0,5053106",,"1,90832829"
14/07/2011 0.00,"0,48580151","50,30524063","1,55805926"
14/07/2011 1.00,"0,38859391",,"1,46238193"
14/07/2011 2.00,"0,23860016","51,5262413","0,69118473"
14/07/2011 3.00,"0,15378816",,"0,39608997"
14/07/2011 4.00,"0,14806684","40,29304123","0,3002306"
14/07/2011 5.00,"0,2115209",,"0,22674727"
14/07/2011 6.00,"0,42540674","39,80464172","0,89616413"
14/07/2011 7.00,"0,58892964",,"1,82675777"
14/07/2011 8.00,"0,74174502","37,6068306","2,4702869"
14/07/2011 9.00,"0,83386739",,"3,00109378"
14/07/2011 10.00,"0,67050294","55,18925095","1,98412225"
14/07/2011 11.00,"0,59973851",,"1,87926243"
14/07/2011 12.00,"0,69899185","47,61904144","2,11918799"
14/07/2011 13.00,"0,71419044",,"2,35617035"
14/07/2011 14.00,"0,34268242","51,77045059","1,37377072"
14/07/2011 15.00,"0,32184174",,"0,68275176"
14/07/2011 16.00,"0,3961035","43,22343063","0,81293081"
14/07/2011 17.00,"0,50821145",,"1,04808969"
14/07/2011 18.00,"0,6223465","57,87545013","1,72237798"
14/07/2011 19.00,"0,54430897",,"1,94686954"
14/07/2011 20.00,"0,60027441","46,64223099","1,67439795"
14/07/2011 21.00,"0,56129584",,"2,17403683"
14/07/2011 22.00,"0,45053929","35,40903091","1,40373459"
14/07/2011 23.00,"0,41827461",,"0,93354905"
15/07/2011 0.00,"0,47396161","50,79365158","0,91256224"
15/07/2011 1.00,"0,51375452",,"1,1857203"
15/07/2011 2.00,"0,3311198","52,01464081","1,02735713"
15/07/2011 3.00,"0,19002548",,"0,42022033"
15/07/2011 4.00,"0,19618367","43,46763992","0,25450222"
15/07/2011 5.00,"0,19391891",,"0,36268254"
15/07/2011 6.00,"0,22759324","42,97924042","0,35467672"
15/07/2011 7.00,"0,32702715",,"0,92744196"
15/07/2011 8.00,"0,39668017","55,18925095","1,09371943"
15/07/2011 9.00,"0,43983061",,"1,52365618"
15/07/2011 10.00,"0,3992024","59,8290596","1,62845193"
15/07/2011 11.00,"0,46889503",,"1,60152685"
15/07/2011 12.00,"0,41998367","56,16604996","1,51226375"
15/07/2011 13.00,"0,41235525",,"1,12560238"
15/07/2011 14.00,"0,36664065","39,80464172","1,15776704"
15/07/2011 15.00,"0,31747066",,"0,82266757"
15/07/2011 16.00,"0,3690056","37,11843109","0,69684433"
15/07/2011 17.00,"0,48474951",,"1,05495953"
15/07/2011 18.00,"0,5736926","38,0952301","1,26944279"
15/07/2011 19.00,"0,66666892",,"1,99573944"
15/07/2011 20.00,"0,75742009","37,36262131","2,44933365"
15/07/2011 21.00,"0,87769353",,"2,7561839"
15/07/2011 22.00,"0,63500073","52,2588501","1,76680054"
15/07/2011 23.00,"0,69191913",,"2,38797092"
16/07/2011 0.00,"0,47570911","45,42124176","1,63294097"
16/07/2011 1.00,"0,41787735",,"1,68722843"
16/07/2011 2.00,"0,28693601","37,85102081","1,00418173"
16/07/2011 3.00,"0,2236602",,"0,5009803"
16/07/2011 4.00,"0,15472249","23,68741989","0,4475156"
16/07/2011 5.00,"0,1832114",,"0,80122108"
16/07/2011 6.00,"0,26615474","25,39682007","0,60970676"
16/07/2011 7.00,"0,29800118",,"0,80797599"
16/07/2011 8.00,"0,26699004","25,64101982","0,87957788"
16/07/2011 9.00,"0,24885099",,"0,54506217"
16/07/2011 10.00,"0,242553","37,36262131","0,62425291"
16/07/2011 11.00,"0,26003616",,"0,68317178"
16/07/2011 12.00,"0,24285124","21,73381996","0,45496105"
16/07/2011 13.00,"0,28695465",,"0,60030662"
16/07/2011 14.00,"0,19473325","26,61782074","0,60981659"
16/07/2011 15.00,"0,17315861",,"0,22626623"
16/07/2011 16.00,"0,15887455","24,66422081","0,15628036"
16/07/2011 17.00,"0,21195777",,"0,14734398"
16/07/2011 18.00,"0,32625126","27,8388195","0,38607252"
16/07/2011 19.00,"0,52476027",,"1,11015212"
16/07/2011 20.00,"0,57595736","24,17580986","1,94514064"
16/07/2011 21.00,"0,51385354",,"1,7507655"
16/07/2011 22.00,"0,47390103","39,07204056","1,38350443"
16/07/2011 23.00,"0,4888608",,"1,38736699"
17/07/2011 0.00,"0,45037852","26,37360954","1,12296225"
17/07/2011 1.00,"0,36600456",,"1,05643926"
17/07/2011 2.00,"0,32074897","31,99023056","0,93310157"
17/07/2011 3.00,"0,22548808",,"0,58265964"
17/07/2011 4.00,"0,17526377","42,24663162","0,35369938"
17/07/2011 5.00,"0,15271519",,"0,15002174"
17/07/2011 6.00,"0,1749865","23,19902039","0,24255755"
17/07/2011 7.00,"0,20234303",,"0,24816224"
17/07/2011 8.00,"0,18420398","12,21000957","0,30812456"
17/07/2011 9.00,"0,16733711",,"0,14342853"
17/07/2011 10.00,"0,17663497","28,08300972","0,16722023"
17/07/2011 11.00,"0,17556201",,"0,1918601"
17/07/2011 12.00,"0,22113681","39,31623077","0,13871575"
17/07/2011 13.00,"0,21273366",,"0,23576704"
17/07/2011 14.00,"0,16992108","28,81562042","0,18686561"
17/07/2011 15.00,"0,12555788",,0
17/07/2011 16.00,"0,15672862","27,10622025","0,06245499"
17/07/2011 17.00,"0,19896569",,"0,08771015"
17/07/2011 18.00,"0,20603841","28,81562042","0,06848681"
17/07/2011 19.00,"0,25512918",,"0,25141664"
17/07/2011 20.00,"0,3328871","29,7924099","0,53816691"
17/07/2011 21.00,"0,37148938",,"0,48764845"
17/07/2011 22.00,"0,45198855","29,30401993","0,96708869"
17/07/2011 23.00,"0,46261684",,"1,21867822"
18/07/2011 0.00,"0,42489065","31,01342964","1,17628661"
18/07/2011 1.00,"0,3880184",,"0,89260463"
18/07/2011 2.00,"0,23148783","20,75702095","0,6153867"
18/07/2011 3.00,"0,18704541",,"0,37991154"
18/07/2011 4.00,"0,18100605","23,44322014","0,17899302"
18/07/2011 5.00,"0,20456818",,"0,24485292"
18/07/2011 6.00,"0,24795627","27,59461975","0,27572802"
18/07/2011 7.00,"0,39266675",,"0,62792631"
18/07/2011 8.00,"0,41527474","31,50181961","1,04263552"
18/07/2011 9.00,"0,58956573",,"1,22179939"
18/07/2011 10.00,"0,4998083","37,11843109","1,80124938"
18/07/2011 11.00,"0,48061726",,"1,3588737"
18/07/2011 12.00,"0,51242292","37,36262131","1,10461353"
18/07/2011 13.00,"0,49615253",,"1,43430663"
18/07/2011 14.00,"0,30872966",,"1,08073641"
18/07/2011 15.00,,,
18/07/2011 16.00,"1,41045385",,
18/07/2011 17.00,"0,73473172",,
18/07/2011 18.00,"0,78193985","0,97680098","1,31700585"
18/07/2011 19.00,"1,11953704",,"2,51779504"
18/07/2011 20.00,"0,91117912","4,88400507","3,15062125"
18/07/2011 21.00,"0,76276977",,"2,0551119"
18/07/2011 22.00,"0,6462721","6,34920597","1,32844405"
18/07/2011 23.00,"0,69872972",,"0,84896618"
19/07/2011 0.00,"0,77590398","17,09399986","1,06755812"
19/07/2011 1.00,"0,67470276",,"1,11599885"
19/07/2011 2.00,"0,59705784","17,58241081","0,62830769"
19/07/2011 3.00,,,"0,32636344"
19/07/2011 4.00,"0,58760037","11,96580982","0,28576378"
19/07/2011 5.00,"0,59475697",,"0,39396343"
19/07/2011 6.00,"0,67633493","16,36141014","0,72436334"
19/07/2011 7.00,"0,87399815",,"1,28377944"
19/07/2011 8.00,"1,05325553","16,84980965","2,77470246"
19/07/2011 9.00,"1,01831718",,"3,00934571"
19/07/2011 10.00,"0,98438073","47,61904144","3,16930761"
19/07/2011 11.00,"1,08001675",,"3,20517923"
19/07/2011 12.00,"1,00734521","34,67642975","3,38770124"
19/07/2011 13.00,"0,85736428",,"1,98220317"
19/07/2011 14.00,"0,90153059","21,97801971","0,81830871"
19/07/2011 15.00,"0,73243084",,
19/07/2011 16.00,"0,69749133","35,89743042","2,12927663"
19/07/2011 17.00,"0,71155055",,"0,95808316"
19/07/2011 18.00,"0,78695401","31,99023056","1,5531502"
19/07/2011 19.00,"1,01438414",,"1,88894224"
19/07/2011 20.00,"1,21674581","28,32722092","3,61172498"
19/07/2011 21.00,"0,85107095",,"3,08707096"
19/07/2011 22.00,"0,78770077","41,75823975","1,75678614"
19/07/2011 23.00,"0,81898219",,"1,37892589"
20/07/2011 0.00,"0,82214866","35,40903091","1,64345268"
20/07/2011 1.00,"0,87134311",,"1,89455913"
20/07/2011 2.00,"0,74479848","48,35165024","1,51243155"
20/07/2011 3.00,"0,65338909",,"0,82543686"
20/07/2011 4.00,"0,60562991","35,65322113","0,30281073"
20/07/2011 5.00,"0,6020522",,"0,27873326"
20/07/2011 6.00,"0,63864368","31,74603081","0,21230994"
20/07/2011 7.00,"0,73874165",,"0,42821294"
20/07/2011 8.00,"0,84407163","28,32722092","1,22481988"
20/07/2011 9.00,"0,84570379",,"1,33349549"
20/07/2011 10.00,"0,92608297","25,39682007","1,4880622"
20/07/2011 11.00,"0,90718667",,"1,85814951"
20/07/2011 12.00,"0,85494574","29,30401993","1,62356931"
20/07/2011 13.00,"0,81951343",,"1,90409859"
20/07/2011 14.00,"0,70968189","39,31623077","1,20130481"
20/07/2011 15.00,"0,68219371",,"0,74658377"
20/07/2011 16.00,"0,76147196","45,1770401","0,90489202"
20/07/2011 17.00,"0,75976058",,"0,85121273"
20/07/2011 18.00,"0,89017883","36,38582993","1,12160455"
20/07/2011 19.00,"0,97602302",,"1,86972908"
20/07/2011 20.00,"0,98310273","39,31623077","1,94106451"
20/07/2011 21.00,"0,94928278",,"1,50420199"
20/07/2011 22.00,"0,85606647","40,29304123","1,33096316"
20/07/2011 23.00,"0,79479795",,"0,88824272"
21/07/2011 0.00,"0,89977494","24,90842056","0,97522876"
21/07/2011 1.00,"0,79863197",,"1,36998239"
21/07/2011 2.00,"0,69338121","28,57142067","0,49742284"
21/07/2011 3.00,,,"0,45076186"
21/07/2011 4.00,"0,63509276","25,64101982","0,17550471"
21/07/2011 5.00,"0,64149444",,"0,09368706"
21/07/2011 6.00,"0,70985897","21,24542046","0,20675813"
21/07/2011 7.00,"0,83630457",,"0,67927769"
21/07/2011 8.00,"0,86278968","26,61782074","1,61326405"
21/07/2011 9.00,"0,83471202",,"1,73151064"
21/07/2011 10.00,"0,77486131","33,69963074","1,63523633"
21/07/2011 11.00,"0,78408228",,"1,16479044"
21/07/2011 12.00,"0,87106701","32,47863007","1,67076523"
21/07/2011 13.00,"0,77030033",,"1,83013116"
21/07/2011 14.00,"0,68280301","30,76922989","0,77062463"
21/07/2011 15.00,"0,78834968",,"0,77314374"
21/07/2011 16.00,"0,82378082","27,8388195","1,20834143"
21/07/2011 17.00,"0,96631042",,"1,57906539"
21/07/2011 18.00,"1,00437679","17,58241081","2,38475211"
21/07/2011 19.00,"1,11570303",,"3,07349909"
21/07/2011 20.00,"1,18284897","17,58241081","3,84847547"
21/07/2011 21.00,"0,97535548",,"3,34283934"
21/07/2011 22.00,"0,91062808","24,17580986","1,7945921"
21/07/2011 23.00,"0,88280671",,"2,12021618"
22/07/2011 0.00,"0,86931834","23,93161964","1,71957106"
22/07/2011 1.00,"0,82767309",,"1,64113188"
22/07/2011 2.00,"0,68827035","32,23442078","0,90071622"
22/07/2011 3.00,"0,65830422",,"0,39443023"
22/07/2011 4.00,"0,6282414","26,12940979","0,32131505"
22/07/2011 5.00,"0,64894578",,"0,21745697"
22/07/2011 6.00,"0,72307123","20,26861954","0,45728591"
22/07/2011 7.00,"0,89049455",,"1,10065537"
22/07/2011 8.00,"0,79869138","17,58241081","1,85876887"
22/07/2011 9.00,"0,76412583",,"1,19548757"
22/07/2011 10.00,"0,78215654","30,28083038","1,06539903"
22/07/2011 11.00,"0,86337917",,"1,33600341"
22/07/2011 12.00,"0,88453674","37,11843109","1,819652"
22/07/2011 13.00,"0,85297805",,"2,17442533"
22/07/2011 14.00,"0,76233639","23,68741989","1,4196781"
22/07/2011 15.00,"0,74743255",,"1,15650494"
22/07/2011 16.00,"0,79247844","22,95482063","0,88044843"
22/07/2011 17.00,"0,84501644",,"1,58831501"
22/07/2011 18.00,"0,89660847","20,75702095","1,2960231"
22/07/2011 19.00,"0,93068239",,"2,00529619"
22/07/2011 20.00,"1,03835169","24,90842056","2,57345748"
22/07/2011 21.00,"1,03451884",,"2,77146128"
22/07/2011 22.00,"0,84680472","19,53602028","2,3041752"
22/07/2011 23.00,"0,83652126",,"1,2236666"
23/07/2011 0.00,"0,91271226","24,17580986","1,65858869"
23/07/2011 1.00,"0,86680078",,"1,32589646"
23/07/2011 2.00,"0,80671357","28,57142067","1,20137396"
23/07/2011 3.00,,,"0,84863667"
23/07/2011 4.00,"0,66635903","17,82661057","0,67065455"
23/07/2011 5.00,"0,64977176",,"0,40357509"
23/07/2011 6.00,"0,71373143","25,15262032","0,41572824"
23/07/2011 7.00,"0,79165245",,"0,89998296"
23/07/2011 8.00,"0,90596808","20,26861954","1,40683136"
23/07/2011 9.00,"0,91534633",,"1,98111193"
23/07/2011 10.00,"1,00484862","39,56044006","2,06146002"
23/07/2011 11.00,"1,03558015",,"2,65090813"
23/07/2011 12.00,"1,03449903","50,30524063","2,86696978"
23/07/2011 13.00,"1,06330366",,"2,70432606"
23/07/2011 14.00,"0,83532248","50,54944992","2,07074116"
23/07/2011 15.00,"0,86546452",,"1,25997859"
23/07/2011 16.00,"0,88408355","38,33943176","1,43323878"
23/07/2011 17.00,"0,96123801",,"1,14740483"
23/07/2011 18.00,"0,83518384","37,85102081","1,29066555"
23/07/2011 19.00,"0,89411187",,"1,2973269"
23/07/2011 20.00,"1,22461072","27,59461975","2,19448565"
23/07/2011 21.00,"0,99198935",,"2,36016004"
23/07/2011 22.00,"1,0418129","32,47863007","1,60577283"
23/07/2011 23.00,"1,04090886",,"2,06263262"
24/07/2011 0.00,"0,88158696","35,40903091","2,16044056"
24/07/2011 1.00,"0,77108554",,"1,53852167"
24/07/2011 2.00,"0,68911498","31,50181961","0,69466592"
24/07/2011 3.00,"0,65157984",,"0,23052644"
24/07/2011 4.00,"0,64497429","19,29179955","0,28876291"
24/07/2011 5.00,"0,627003",,"0,18437905"
24/07/2011 6.00,"0,66434125","10,7448101","0,11684618"
24/07/2011 7.00,"0,64041332",,"0,08491543"
24/07/2011 8.00,"0,65824597","15,87300968","0,18556182"
24/07/2011 9.00,"0,68412179",,"0,43379932"
24/07/2011 10.00,"0,70339089","22,71062088","0,33504862"
24/07/2011 11.00,"0,75641819",,"0,72569357"
24/07/2011 12.00,"0,75549435","16,60560989","1,00074834"
24/07/2011 13.00,"0,70496247",,"0,96385361"
24/07/2011 14.00,"0,62560733","10,98900986","0,50073215"
24/07/2011 15.00,"0,61359385",,"0,06626569"
24/07/2011 16.00,"0,6384666","18,07081032","0,20923961"
24/07/2011 17.00,"0,66009366",,"0,32280292"
24/07/2011 18.00,"0,72458573","15,62880993","0,78928556"
24/07/2011 19.00,"0,76672145",,"0,88503917"
24/07/2011 20.00,"0,74206539","14,16361046","0,98372071"
24/07/2011 21.00,"0,77025956",,"0,86283907"
24/07/2011 22.00,"0,77073255",,"1,0086962"
24/07/2011 23.00,"0,79316695",,"0,942998"
25/07/2011 0.00,"0,74428705","20,02441978","0,86577515"
25/07/2011 1.00,"0,71255245",,"0,70797845"
25/07/2011 2.00,"0,63313673","23,19902039","0,45740999"
25/07/2011 3.00,,,"0,06798543"
25/07/2011 4.00,"0,60336166","18,55920982","0,04691014"
25/07/2011 5.00,"0,6077339",,0
25/07/2011 6.00,"0,64847395","24,17580986","0,19670407"
25/07/2011 7.00,"0,75325289",,"0,53301784"
25/07/2011 8.00,"0,8986146","14,65200996","1,28817898"
25/07/2011 9.00,"0,84796506",,"1,99343899"
25/07/2011 10.00,"0,75158228","23,93161964","1,29458608"
25/07/2011 11.00,"0,8025452",,"1,18482839"
25/07/2011 12.00,"0,87674988","24,17580986","1,59983965"
25/07/2011 13.00,"0,8793455",,"1,76722666"
25/07/2011 14.00,"0,71609172","30,03663063","1,25949653"
25/07/2011 15.00,"0,70502189",,"0,7310796"
25/07/2011 16.00,"0,72305143","22,71062088","0,42892077"
25/07/2011 17.00,"0,84538924",,"1,03016201"
25/07/2011 18.00,"0,93731007","21,0012207","1,7745633"
25/07/2011 19.00,"1,08837213",,"2,76515588"
25/07/2011 20.00,"1,10764123","25,64101982","3,42099986"
25/07/2011 21.00,"1,01064915",,"3,45306078"
25/07/2011 22.00,"0,84247907","16,11721039","1,72403467"
25/07/2011 23.00,"0,73878126",,"1,11668126"
26/07/2011 0.00,"0,76381128","23,19902039","0,66866936"
26/07/2011 1.00,"0,70120768",,"0,77901692"
26/07/2011 2.00,"0,64576067","13,67521","0,34468571"
26/07/2011 3.00,"0,62065142",,
26/07/2011 4.00,"0,60991711","10,25640965","0,05430678"
26/07/2011 5.00,"0,65510047",,"0,15624883"
26/07/2011 6.00,"0,72307123","12,45421028","0,28596311"
26/07/2011 7.00,"0,84369766",,"0,74556779"
26/07/2011 8.00,"0,86786326","15,87300968","1,30169898"
26/07/2011 9.00,"0,80838535",,"1,10452302"
26/07/2011 10.00,"0,80358788","23,19902039","1,1729061"
26/07/2011 11.00,"0,84690374",,"1,21824905"
26/07/2011 12.00,"0,94843815","17,33819962","1,59484109"
26/07/2011 13.00,"0,99967718",,"2,07100355"
26/07/2011 14.00,"0,70582807","18,80340958","1,88827814"
26/07/2011 15.00,"0,66736909",,"0,46994451"
26/07/2011 16.00,"0,76461746","10,50061035","0,61231638"
26/07/2011 17.00,"0,87498024",,"1,05469104"
26/07/2011 18.00,"1,01528818","17,58241081","2,02299098"
26/07/2011 19.00,"1,03919864",,"2,72911136"
26/07/2011 20.00,"1,20439914","17,09399986","2,81116191"
26/07/2011 21.00,"0,98310273",,"2,62701575"
