,Provincia di LECCE,,
,GUAGNANO,,
Parm,SO2,NO2,PM10



20/08/2005 19.00,"1,91435198","6,32323256","32,25030136"
20/08/2005 20.00,"1,84066423","11,20711917","32,25030136"
20/08/2005 21.00,"1,645446","10,38426894","32,25030136"
20/08/2005 22.00,"1,79001051","16,1533083","32,25030136"
20/08/2005 23.00,"1,80414275","10,81256458","32,25030136"
21/08/2005 0.00,"1,68616363","12,01570014","32,25030136"
21/08/2005 1.00,"1,47867529","10,996868","29,96796989"
21/08/2005 2.00,"1,62773393","10,43099822","29,96796989"
21/08/2005 3.00,"1,47648569","11,16299403","29,96796989"
21/08/2005 4.00,"1,50957683","10,58933285","29,96796989"
21/08/2005 5.00,"1,28079658","9,26810452","29,96796989"
21/08/2005 6.00,"1,48970465","12,78792444","29,96796989"
21/08/2005 7.00,"1,87310043","13,80286184","29,96796989"
21/08/2005 8.00,"1,66504969","13,39013943","29,96796989"
21/08/2005 9.00,"1,45768237","6,09870258","29,96796989"
21/08/2005 10.00,"1,7514835","6,19214775","29,96796989"
21/08/2005 11.00,"1,89193832","8,74765812","29,96796989"
21/08/2005 12.00,"1,87750811","5,20576607","29,96796989"
21/08/2005 13.00,"1,78832636","4,1830411","29,96796989"
21/08/2005 14.00,"1,77265439","4,03378655","29,96796989"
21/08/2005 15.00,"1,79628032","3,44585038","29,96796989"
21/08/2005 16.00,"1,68938752","3,08763718","29,96796989"
21/08/2005 17.00,"1,69654211","2,79172267","29,96796989"
21/08/2005 18.00,"1,61099919","3,63014806","29,96796989"
21/08/2005 19.00,"1,50008314","4,11685148","29,96796989"
21/08/2005 20.00,"1,5424839","4,57759568","29,96796989"
21/08/2005 21.00,"1,44289519","5,31089166","29,96796989"
21/08/2005 22.00,"1,38296033","6,36865786","29,96796989"
21/08/2005 23.00,"1,33656479","5,3005095","29,96796989"
22/08/2005 0.00,"1,55543743","7,7716586","29,96796989"
22/08/2005 1.00,,"7,58606267","21,75131989"
22/08/2005 2.00,"1,14190489",,"21,75131989"
22/08/2005 3.00,"1,33870863","4,75799862","21,75131989"
22/08/2005 4.00,"1,16000444","3,44195754","21,75131989"
22/08/2005 5.00,"1,449943","4,96176619","21,75131989"
22/08/2005 6.00,"1,43349506","7,15127578","21,75131989"
22/08/2005 7.00,"1,24776239","4,25572195","21,75131989"
22/08/2005 8.00,"1,36212709","4,50751132","21,75131989"
22/08/2005 9.00,"1,34130706","3,71970231","21,75131989"
22/08/2005 10.00,"1,25006691","2,86180894","21,75131989"
22/08/2005 11.00,"1,74087924","3,36408561","21,75131989"
22/08/2005 12.00,"1,49798608","3,47699877","21,75131989"
22/08/2005 13.00,"1,45321673","3,08114785","21,75131989"
22/08/2005 14.00,"1,61275962","2,86180894","21,75131989"
22/08/2005 15.00,"1,62217805","2,99548834","21,75131989"
22/08/2005 16.00,"1,53202914","4,04027588","21,75131989"
22/08/2005 17.00,"0,68054996","3,12657506","21,75131989"
22/08/2005 18.00,"0,46640942","3,06038162","21,75131989"
22/08/2005 19.00,"0,73650428","4,52697739","21,75131989"
22/08/2005 20.00,"1,02845345","4,66844627","21,75131989"
22/08/2005 21.00,"1,27716894","4,74761646","21,75131989"
22/08/2005 22.00,"1,26919973","4,7800631","21,75131989"
22/08/2005 23.00,"1,37346257","6,73206214","21,75131989"
23/08/2005 0.00,"0,54870404","6,46989252","21,75131989"
23/08/2005 1.00,"0,75106365","4,82029731","16,25584984"
23/08/2005 2.00,"0,80586978","5,16942469","16,25584984"
23/08/2005 3.00,"0,63226992","4,09478509","16,25584984"
23/08/2005 4.00,"0,79003916","4,34138146","16,25584984"
23/08/2005 5.00,"0,57088075","5,02146648","16,25584984"
23/08/2005 6.00,"0,18426108","7,4562742","16,25584984"
23/08/2005 7.00,"0,23747255","10,3686957","16,25584984"
23/08/2005 8.00,"0,30686653","13,22141882","16,25584984"
23/08/2005 9.00,"0,39746089","7,27327477","16,25584984"
23/08/2005 10.00,"0,80046341","6,04548779","16,25584984"
23/08/2005 11.00,"0,84068169","5,87935985","16,25584984"
23/08/2005 12.00,"0,80719799","5,54061654","16,25584984"
23/08/2005 13.00,"0,5758132","4,10516916","16,25584984"
23/08/2005 14.00,"0,67866139","8,90989323","16,25584984"
23/08/2005 15.00,"2,03532719","9,56272269","16,25584984"
23/08/2005 16.00,"2,34235237","14,97095618","16,25584984"
23/08/2005 17.00,"2,22058594","9,67304126","16,25584984"
23/08/2005 18.00,"1,59536485","7,43810446","16,25584984"
23/08/2005 19.00,"1,63327759","13,06437478","16,25584984"
23/08/2005 20.00,"1,46393489","15,28243627","16,25584984"
23/08/2005 21.00,"1,7039713","19,70428808","16,25584984"
23/08/2005 22.00,"1,20030815","20,06248216","16,25584984"
23/08/2005 23.00,"1,35102043","15,01508131","16,25584984"
24/08/2005 0.00,"1,06834731","13,0449068","16,25584984"
24/08/2005 1.00,,"13,31876256","16,94491959"
24/08/2005 2.00,"0,44322894",,"16,94491959"
24/08/2005 3.00,"0,59332594","10,95793012","16,94491959"
24/08/2005 4.00,"0,66073371","7,78463726","16,94491959"
24/08/2005 5.00,"1,25163004","8,1129984","16,94491959"
24/08/2005 6.00,"0,70835372","10,22203765","16,94491959"
24/08/2005 7.00,"0,92035652","17,0657147","16,94491959"
24/08/2005 8.00,"0,59314796","17,83016671","16,94491959"
24/08/2005 9.00,"0,73128911","10,35830971","16,94491959"
24/08/2005 10.00,"0,77786974","10,35571704","16,94491959"
24/08/2005 11.00,"1,20068342","9,7223613","16,94491959"
24/08/2005 12.00,"1,20693899","11,71588325","16,94491959"
24/08/2005 13.00,"1,00872671","9,96246644","16,94491959"
24/08/2005 14.00,"0,55096077","11,91316723","16,94491959"
24/08/2005 15.00,"0,63007828","14,50631532","16,94491959"
24/08/2005 16.00,"1,18286762","10,15714628","16,94491959"
24/08/2005 17.00,"1,36591338","10,4258014","16,94491959"
24/08/2005 18.00,"1,70272344","12,395974","16,94491959"
24/08/2005 19.00,"0,74548337","16,56733469","16,94491959"
24/08/2005 20.00,"0,80530738","20,9125956","16,94491959"
24/08/2005 21.00,"0,93574882","26,49733728","16,94491959"
24/08/2005 22.00,"1,16204149","26,15340672","16,94491959"
24/08/2005 23.00,"1,05211193","23,63553216","16,94491959"
25/08/2005 0.00,"0,73221966","27,46555496","16,94491959"
25/08/2005 1.00,"1,15024226","25,85490528","22,31649971"
25/08/2005 2.00,"0,98250743","22,78283752","22,31649971"
25/08/2005 3.00,"1,13473301","18,07675353","22,31649971"
25/08/2005 4.00,"1,07320552","16,98135917","22,31649971"
25/08/2005 5.00,"0,91813845","18,17409536","22,31649971"
25/08/2005 6.00,"1,16978188","15,4680322","22,31649971"
25/08/2005 7.00,"1,001027","16,83599363","22,31649971"
25/08/2005 8.00,"1,11943021","23,80944768","22,31649971"
25/08/2005 9.00,"1,18758955","9,00333841","22,31649971"
25/08/2005 10.00,"1,49728537","10,50886442","22,31649971"
25/08/2005 11.00,"1,48515053","7,4562742","22,31649971"
25/08/2005 12.00,"1,5642477","6,01044466","22,31649971"
25/08/2005 13.00,"1,95514792","7,47184935","22,31649971"
25/08/2005 14.00,"1,98125838","8,24408321","22,31649971"
25/08/2005 15.00,"1,96120517","7,35763603","22,31649971"
25/08/2005 16.00,"1,72406417","8,67367902","22,31649971"
25/08/2005 17.00,"1,56118856","7,31610548","22,31649971"
25/08/2005 18.00,"1,84981011","10,67629252","22,31649971"
25/08/2005 19.00,"1,19196366","9,58348701","22,31649971"
25/08/2005 20.00,"0,43611096","8,71521148","22,31649971"
25/08/2005 21.00,"0,48401878","18,45444236","22,31649971"
25/08/2005 22.00,"0,30526577","21,69391528","22,31649971"
25/08/2005 23.00,"0,4143736","17,39796676","22,31649971"
26/08/2005 0.00,"0,76303171","17,23703754","22,31649971"
26/08/2005 1.00,,"17,0618276","27,11639977"
26/08/2005 2.00,"1,05323774",,"27,11639977"
26/08/2005 3.00,"1,54142927","12,56599669","27,11639977"
26/08/2005 4.00,"1,88052351","11,33042214","27,11639977"
26/08/2005 5.00,"1,63936332","11,1201595","27,11639977"
26/08/2005 6.00,"1,69031299","10,57375961","27,11639977"
26/08/2005 7.00,"1,73713872","13,30058518","27,11639977"
26/08/2005 8.00,"1,57443702","28,63883464","27,11639977"
26/08/2005 9.00,"1,76186911","13,52771357","27,11639977"
26/08/2005 10.00,"4,78614438","20,22343432","27,11639977"
26/08/2005 11.00,"18,6829002","35,89781912","27,11639977"
26/08/2005 12.00,"7,68053858","12,9229059","27,11639977"
26/08/2005 13.00,"3,68673077","7,27068018","27,11639977"
26/08/2005 14.00,"3,48779438","7,02408381","27,11639977"
26/08/2005 15.00,"2,29412216","5,35631886","27,11639977"
26/08/2005 16.00,"1,94630409","4,59446717","27,11639977"
26/08/2005 17.00,"1,20806786","4,87091369","27,11639977"
26/08/2005 18.00,"1,61386815","8,16621318","27,11639977"
26/08/2005 19.00,"0,96796738","7,66782935","27,11639977"
26/08/2005 20.00,"1,18974864","9,79244566","27,11639977"
26/08/2005 21.00,"1,55931525","13,04101014","27,11639977"
26/08/2005 22.00,"1,55652257","14,07801011","27,11639977"
26/08/2005 23.00,"1,42539567","16,55435412","27,11639977"
27/08/2005 0.00,"0,57703055","18,3596932","27,11639977"
27/08/2005 1.00,"0,47351215","11,71588325","28,8290596"
27/08/2005 2.00,"0,46346927","11,64839538","28,8290596"
27/08/2005 3.00,"0,98073073","10,93327297","28,8290596"
27/08/2005 4.00,"1,31110928","9,48744725","28,8290596"
27/08/2005 5.00,"1,35381108","9,16167878","28,8290596"
27/08/2005 6.00,"0,64568923","10,5400109","28,8290596"
27/08/2005 7.00,"1,0614429","15,8418282","28,8290596"
27/08/2005 8.00,"1,42915654","21,74194472","28,8290596"
27/08/2005 9.00,"1,53025956","12,90084334","28,8290596"
27/08/2005 10.00,"2,25408389","8,43616846","28,8290596"
27/08/2005 11.00,"2,42828988","8,84499804","28,8290596"
27/08/2005 12.00,"3,83879769","11,34599538","28,8290596"
27/08/2005 13.00,"3,19460142","9,69770033","28,8290596"
27/08/2005 14.00,"3,49190408","9,40308407","28,8290596"
27/08/2005 15.00,"2,98419022","8,44914903","28,8290596"
27/08/2005 16.00,"5,66273228","14,69191125","28,8290596"
27/08/2005 17.00,"2,54772738","8,25446728","28,8290596"
27/08/2005 18.00,"3,96789974","15,28114567","28,8290596"
27/08/2005 19.00,"1,95453772","7,891063","28,8290596"
27/08/2005 20.00,"1,27571565","10,22852698","28,8290596"
27/08/2005 21.00,"1,84104866","17,69259258","28,8290596"
27/08/2005 22.00,"1,29368705","35,25668728","28,8290596"
27/08/2005 23.00,"1,04147512","31,12684376","28,8290596"
28/08/2005 0.00,"1,46181546","21,75620824","28,8290596"
28/08/2005 1.00,,"19,48104296","27,11096954"
28/08/2005 2.00,"1,55474282",,"27,11096954"
28/08/2005 3.00,"1,65992401","19,19422384","27,11096954"
28/08/2005 4.00,"1,72480149","17,40445609","27,11096954"
28/08/2005 5.00,"1,84902601","14,44011614","27,11096954"
28/08/2005 6.00,"1,74239051","12,72303881","27,11096954"
28/08/2005 7.00,"1,55024361","15,66660678","27,11096954"
28/08/2005 8.00,"0,94153555","18,2857141","27,11096954"
28/08/2005 9.00,"0,8467898","12,25580719","27,11096954"
28/08/2005 10.00,"0,81842668","9,84565854","27,11096954"
28/08/2005 11.00,"2,26787135","7,56919118","27,11096954"
28/08/2005 12.00,"3,2008997","10,3609043","27,11096954"
28/08/2005 13.00,"2,70132998","5,86248836","27,11096954"
28/08/2005 14.00,"1,42977386","4,91763723","27,11096954"
28/08/2005 15.00,"1,9005757","4,08959592","27,11096954"
28/08/2005 16.00,"2,09419318","3,90789282","27,11096954"
28/08/2005 17.00,"2,1883806","3,6768716","27,11096954"
28/08/2005 18.00,"2,2757531","4,68661601","27,11096954"
28/08/2005 19.00,"2,17326086","5,29921316","27,11096954"
28/08/2005 20.00,"2,21085833","9,71457182","27,11096954"
28/08/2005 21.00,"2,15436907","18,04171039","27,11096954"
28/08/2005 22.00,"2,149938","18,25326554","27,11096954"
28/08/2005 23.00,"2,09160593","20,5972112","27,11096954"
29/08/2005 0.00,"2,00773496","16,92425346","27,11096954"
29/08/2005 1.00,"2,12164303","14,06114436","24,2385006"
29/08/2005 2.00,"2,0166988","13,63673581","24,2385006"
29/08/2005 3.00,"0,90118099","12,00401209","24,2385006"
29/08/2005 4.00,"0,85900091","10,50367716","24,2385006"
29/08/2005 5.00,"0,82434664","10,21685039","24,2385006"
29/08/2005 6.00,"1,20422563","11,61594683","24,2385006"
29/08/2005 7.00,"1,58129567","16,06505802","24,2385006"
29/08/2005 8.00,"1,95924643","15,5329293","24,2385006"
29/08/2005 9.00,"1,99400241","13,90279826","24,2385006"
29/08/2005 10.00,"2,03449121","24,73093608","24,2385006"
29/08/2005 11.00,"2,64862904","18,63743606","24,2385006"
29/08/2005 12.00,"2,00712679","10,90082633","24,2385006"
29/08/2005 13.00,"0,8441517","6,42706372","24,2385006"
29/08/2005 14.00,"2,12272613","9,54714754","24,2385006"
29/08/2005 15.00,"2,58825076","9,78335984","24,2385006"
29/08/2005 16.00,"1,20466498","5,34074371","24,2385006"
29/08/2005 17.00,"1,11516186","5,28882909","24,2385006"
29/08/2005 18.00,"1,04037371","5,17461577","24,2385006"
29/08/2005 19.00,"0,43066797","6,15321178","24,2385006"
29/08/2005 20.00,"0,25455408","5,49259475","24,2385006"
29/08/2005 21.00,"0,12104436","5,5393183","24,2385006"
29/08/2005 22.00,"0,9069484","8,73987054","24,2385006"
29/08/2005 23.00,"1,1061309","8,09872341","24,2385006"
30/08/2005 0.00,"0,783688","7,01370165","24,2385006"
30/08/2005 1.00,,"6,89170075","32,83842087"
30/08/2005 2.00,"3,01831769",,"32,83842087"
30/08/2005 3.00,"2,75684394","6,82810572","32,83842087"
30/08/2005 4.00,"2,56931829","5,11880831","32,83842087"
30/08/2005 5.00,"2,64940501","5,07727585","32,83842087"
30/08/2005 6.00,"1,96357072","5,50168058","32,83842087"
30/08/2005 7.00,"2,29797252","7,19280634","32,83842087"
30/08/2005 8.00,"2,28573394","7,29533925","32,83842087"
30/08/2005 9.00,"2,53202287","12,56859127","32,83842087"
30/08/2005 10.00,"1,82552314","10,92548157","32,83842087"
30/08/2005 11.00,"0,55586779","6,70610482","32,83842087"
30/08/2005 12.00,"1,24678912","5,4770196","32,83842087"
30/08/2005 13.00,"1,99360273","4,32191348","32,83842087"
30/08/2005 14.00,"3,10040383","4,42574464","32,83842087"
30/08/2005 15.00,"1,8666618","4,1999145","32,83842087"
30/08/2005 16.00,"0,20713239","3,7508507","32,83842087"
30/08/2005 17.00,"0,34013158","4,31802065","32,83842087"
30/08/2005 18.00,"0,43983318","4,53736146","32,83842087"
30/08/2005 19.00,"0,43019507","8,61916981","32,83842087"
30/08/2005 20.00,"0,51626886","7,12531847","32,83842087"
30/08/2005 21.00,"2,95864725","6,20382816","32,83842087"
30/08/2005 22.00,"2,12658666","5,84302038","32,83842087"
30/08/2005 23.00,"0,43342913","7,75608345","32,83842087"
31/08/2005 0.00,"1,12643835","6,75412662","32,83842087"
31/08/2005 1.00,"0,93424163","7,18242418","36,83380127"
31/08/2005 2.00,"1,72270647","4,52308456","36,83380127"
31/08/2005 3.00,"1,4109441","4,19212692","36,83380127"
31/08/2005 4.00,"1,81431885","4,61912623","36,83380127"
31/08/2005 5.00,"0,92802979","4,18174285","36,83380127"
31/08/2005 6.00,"0,14056771","4,51919173","36,83380127"
31/08/2005 7.00,"0,23827903","8,08704109","36,83380127"
31/08/2005 8.00,"0,08617855","7,02408381","36,83380127"
31/08/2005 9.00,"0,16516589","6,61006315","36,83380127"
31/08/2005 10.00,"0,20053511","5,2693611","36,83380127"
31/08/2005 11.00,"1,29018349","5,12010656","36,83380127"
31/08/2005 12.00,"1,20685458","5,79499858","36,83380127"
31/08/2005 13.00,"1,32547237","5,11621182","36,83380127"
31/08/2005 14.00,"0,58274507","5,4030405","36,83380127"
31/08/2005 15.00,"0,69763861","7,65614703","36,83380127"
31/08/2005 16.00,"1,00655948","10,13508371","36,83380127"
31/08/2005 17.00,"0,9780845","7,48223342","36,83380127"
31/08/2005 18.00,"0,52157354","9,62242489","36,83380127"
31/08/2005 19.00,"0,92477844","14,86842326","36,83380127"
31/08/2005 20.00,"0,69767929","13,82232982","36,83380127"
31/08/2005 21.00,"0,98434515","18,02484655","36,83380127"
31/08/2005 22.00,"0,04097798","6,13244555","36,83380127"
31/08/2005 23.00,"0,26977959","4,68012668","36,83380127"
01/09/2005 0.00,"0,10757419","4,65157287","36,83380127"
01/09/2005 1.00,,"4,66714802","44,92945099"
01/09/2005 2.00,"0,34823606",,"44,92945099"
01/09/2005 3.00,"1,0179031","4,01172207","44,92945099"
01/09/2005 4.00,"1,06952602","3,74306313","44,92945099"
01/09/2005 5.00,"1,70589749","4,9280213","44,92945099"
01/09/2005 6.00,"3,54157639","4,63470138","44,92945099"
01/09/2005 7.00,"3,05133561","8,13506288","44,92945099"
01/09/2005 8.00,"2,84431509","6,51791431","44,92945099"
01/09/2005 9.00,"4,27795151","9,07472102","44,92945099"
01/09/2005 10.00,"5,08269141","5,79499858","44,92945099"
01/09/2005 11.00,"5,35748176","4,90725507","44,92945099"
01/09/2005 12.00,"5,72654292","4,86702086","44,92945099"
01/09/2005 13.00,"5,92711973","5,89104217","44,92945099"
01/09/2005 14.00,"6,42053864","4,13891405","44,92945099"
01/09/2005 15.00,"5,96121771","3,85208537","44,92945099"
01/09/2005 16.00,"5,9951733","3,82872264","44,92945099"
01/09/2005 17.00,"5,24258415","5,28363801","44,92945099"
01/09/2005 18.00,"5,34945865","5,66910486","44,92945099"
01/09/2005 19.00,"5,54788755","5,87027594","44,92945099"
01/09/2005 20.00,"5,07065725","4,59965825","44,92945099"
01/09/2005 21.00,"5,18097327","5,67689243","44,92945099"
01/09/2005 22.00,"5,20103156","7,7145529","44,92945099"
01/09/2005 23.00,"4,87810254","6,24925537","44,92945099"
02/09/2005 0.00,"4,48841458","4,84106354","44,92945099"
02/09/2005 1.00,"4,14384989","5,10453141","47,62678146"
02/09/2005 2.00,"4,2802418","3,90789282","47,62678146"
02/09/2005 3.00,"4,75131315","4,35046729","47,62678146"
02/09/2005 4.00,"4,22780731","4,20900032","47,62678146"
02/09/2005 5.00,"4,28597463","3,56784936","47,62678146"
02/09/2005 6.00,"5,12681802","4,14280879","47,62678146"
02/09/2005 7.00,"5,21707779","5,16293536","47,62678146"
02/09/2005 8.00,"4,98440853","8,30378732","47,62678146"
02/09/2005 9.00,"4,68755538","6,44393521","47,62678146"
02/09/2005 10.00,"5,31134861","5,81836131","47,62678146"
02/09/2005 11.00,"5,6603525","7,21876556","47,62678146"
02/09/2005 12.00,"6,30219848","6,93972254","47,62678146"
02/09/2005 13.00,"6,79962844","5,8521062","47,62678146"
02/09/2005 14.00,"6,29403299","4,65157287","47,62678146"
02/09/2005 15.00,"6,22182599","4,63599963","47,62678146"
02/09/2005 16.00,"6,55091397","4,52178631","47,62678146"
02/09/2005 17.00,"6,19188144","6,44912629","47,62678146"
02/09/2005 18.00,"6,82971537","5,33814722","47,62678146"
02/09/2005 19.00,"5,27323856","4,85793503","47,62678146"
02/09/2005 20.00,"5,39358526","5,62627606","47,62678146"
02/09/2005 21.00,"5,9672353","5,92478706","47,62678146"
02/09/2005 22.00,"5,55605304","7,89755233","47,62678146"
02/09/2005 23.00,"6,05950059","7,44199921","47,62678146"
03/09/2005 0.00,"5,77267506","6,80993598","47,62678146"
03/09/2005 1.00,,"6,88391509","49,92876053"
03/09/2005 2.00,"0,89043537",,"49,92876053"
03/09/2005 3.00,"0,88822034","4,7203609","49,92876053"
03/09/2005 4.00,"1,20232486","3,87804077","49,92876053"
03/09/2005 5.00,"1,05932856","4,64378721","49,92876053"
03/09/2005 6.00,"1,03261807","4,8994675","49,92876053"
03/09/2005 7.00,"1,1586203","7,97672251","49,92876053"
03/09/2005 8.00,"1,06180699","7,35504145","49,92876053"
03/09/2005 9.00,"1,15158063","5,54970046","49,92876053"
03/09/2005 10.00,"1,20811566","5,26157353","49,92876053"
03/09/2005 11.00,"1,66556531","5,05910611","49,92876053"
03/09/2005 12.00,"2,23571483","5,6132974","49,92876053"
03/09/2005 13.00,"2,60618251","4,66455344","49,92876053"
03/09/2005 14.00,"2,03618452","4,47765926","49,92876053"
03/09/2005 15.00,"2,55267509","5,09804208","49,92876053"
03/09/2005 16.00,"2,73437942","5,55878628","49,92876053"
03/09/2005 17.00,"7,18211909","15,60821048","49,92876053"
03/09/2005 18.00,"11,65467762","27,39027952","49,92876053"
03/09/2005 19.00,"4,86649857","13,11369865","49,92876053"
03/09/2005 20.00,"1,87599583","12,44010105","49,92876053"
03/09/2005 21.00,"1,01499041","10,0039989","49,92876053"
03/09/2005 22.00,"1,09621108","11,21231598","49,92876053"
03/09/2005 23.00,"0,94394177","7,89625408","49,92876053"
04/09/2005 0.00,"1,18190655","6,00914832","49,92876053"
04/09/2005 1.00,"1,21359424","6,23627671","33,11870956"
04/09/2005 2.00,"1,25578448","6,92285106","33,11870956"
04/09/2005 3.00,"1,10007059","5,95204262","33,11870956"
04/09/2005 4.00,"0,73327429","4,98382876","33,11870956"
04/09/2005 5.00,"0,94830368","4,17395718","33,11870956"
04/09/2005 6.00,"1,26931465","4,36604244","33,11870956"
04/09/2005 7.00,"0,84776205","5,64704229","33,11870956"
04/09/2005 8.00,"0,83443019","7,13050955","33,11870956"
04/09/2005 9.00,"1,16096754","5,68338176","33,11870956"
04/09/2005 10.00,"1,49500729","4,85663678","33,11870956"
