NetC,Provincia di TARANTO,,,,
19/08/2007 15.00,,"10,268147","1,214694","8,411509",
19/08/2007 16.00,,"5,688531","0,779062","4,497127","32,722832"
19/08/2007 17.00,,"3,93502","1,117417","2,223254",
19/08/2007 18.00,,"8,333062","1,267983","6,393319","35,164822"
19/08/2007 19.00,,"21,285931","1,789051","18,555675",
19/08/2007 20.00,,"28,966627","1,862643","26,128761","23,93162"
19/08/2007 21.00,,"43,208694","2,822724","38,907591",
19/08/2007 22.00,,"19,844991","1,809352","17,082588","40,04884"
19/08/2007 23.00,,"22,922718","1,629178","20,438877",
20/08/2007 0.00,,"22,269044","1,408402","20,123494","57,631241"
20/08/2007 1.00,,"11,843972","1,304357","9,85085",
20/08/2007 2.00,,,,,"56,16605"
20/08/2007 3.00,,"6,385005","1,191854","4,560722",
20/08/2007 4.00,,"10,291495","1,405864","8,141552","49,328442"
20/08/2007 5.00,,"19,559664","1,575886","17,155266",
20/08/2007 6.00,,"19,802201","2,352411","16,206529","46,398041"
20/08/2007 7.00,,"51,6987","9,890108","36,559753",
20/08/2007 8.00,,"31,993764","6,301011","22,348047","49,816841"
20/08/2007 9.00,,"28,395953","5,300326","20,283126",
20/08/2007 10.00,,"17,873608","2,46576","14,105269","81,074471"
20/08/2007 11.00,,"11,408189","2,285585","7,909233",
20/08/2007 12.00,,"8,63007","2,05635","5,480914","30,76923"
20/08/2007 13.00,,"8,263025","1,86518","5,406935",
20/08/2007 14.00,,"9,230568","2,130789","5,967616","42,002441"
20/08/2007 15.00,,"8,137217","2,105412","4,912446",
20/08/2007 16.00,,"6,426509","1,686698","3,843","24,42001"
20/08/2007 17.00,,,,,
20/08/2007 18.00,,"9,37583","1,354264","7,304425","14,65201"
20/08/2007 19.00,,"13,213578","1,386408","11,095504",
20/08/2007 20.00,,"13,585809","1,667243","11,037098","8,302809"
20/08/2007 21.00,,"17,634964","2,406548","13,954716",
20/08/2007 22.00,,"11,33945","1,070892","9,70419","13,18681"
20/08/2007 23.00,,"9,928341","1,093731","8,257061",
21/08/2007 0.00,,"5,438214","1,217232","3,574341","21,97802"
21/08/2007 1.00,,"4,89997","1,064125","3,270637",
21/08/2007 2.00,,"4,340974","1,18255","2,529553","15,62881"
21/08/2007 3.00,,"4,124379","1,085273","2,462063",
21/08/2007 4.00,,"4,901267","1,176628","3,099319","21,001221"
21/08/2007 5.00,,"11,033362","1,236686","9,143508",
21/08/2007 6.00,,"20,978558","3,145853","16,166288","21,97802"
21/08/2007 7.00,,"15,52349","2,745748","11,321328",
21/08/2007 8.00,,"9,470509","2,39978","5,794999","22,46641"
21/08/2007 9.00,,"6,283842","1,632561","3,783297",
21/08/2007 10.00,,"7,484841","1,514137","5,16683","22,954821"
21/08/2007 11.00,,"18,550628","3,359016","13,409607",
21/08/2007 12.00,,"17,277","2,844718","12,924207","28,327221"
21/08/2007 13.00,,"9,544436","2,236524","6,119467",
21/08/2007 14.00,,"10,894587","2,864173","6,50753","34,18803"
21/08/2007 15.00,,"6,497842","1,867718","3,636637",
21/08/2007 16.00,,"5,61979","1,641021","3,105807","31,746031"
21/08/2007 17.00,,"5,211244","1,80343","2,447786",
21/08/2007 18.00,,"5,75338","1,470996","3,500361","33,211231"
21/08/2007 19.00,,"7,068511","1,432933","4,874807",
21/08/2007 20.00,,"8,606724","1,532746","6,260936","32,722832"
21/08/2007 21.00,,"4,990758","1,431241","2,838446",
21/08/2007 22.00,,"2,931163","1,203697","1,08632","43,46764"
21/08/2007 23.00,,"2,124444","1,167324","0,445171",
22/08/2007 0.00,,"1,617328","0,986303","0,386765","39,072041"
22/08/2007 1.00,,"2,674362","1,141101","0,947448",
22/08/2007 2.00,,,,,"40,537231"
22/08/2007 3.00,,"3,680814","1,262062","1,746937",
22/08/2007 4.00,,"4,203496","1,295899","2,218063","44,932831"
22/08/2007 5.00,,"6,514704","1,874485","3,643127",
22/08/2007 6.00,,"11,121556","4,074636","4,883892","40,537231"
22/08/2007 7.00,,"13,5897","3,836096","7,713255",
22/08/2007 8.00,,"9,28115","3,344636","4,155785","73,260071"
22/08/2007 9.00,,"6,888232","2,749132","2,674915",
22/08/2007 10.00,,"7,390161","2,791426","3,112298",
22/08/2007 11.00,,,,,
22/08/2007 12.00,,"7,524424","3,452931",,
22/08/2007 13.00,,"8,250056","4,494197","1,361468",
22/08/2007 14.00,,"9,217599","4,986502","1,573021",
22/08/2007 15.00,,"11,131934","5,397603","2,857914",
22/08/2007 16.00,,"10,131965","4,899377","2,621702",
22/08/2007 17.00,,"9,815504","4,678599","2,643764",
22/08/2007 18.00,,"10,779155","4,208286","4,329701",
22/08/2007 19.00,,"12,523588","4,1643","6,142829",
22/08/2007 20.00,,"17,131737","4,640535","10,023467",
22/08/2007 21.00,,"17,658311","5,487267","9,251233",
22/08/2007 22.00,,"14,432733","5,69874","5,698957",
22/08/2007 23.00,,"13,885411","5,465274","5,509468",
23/08/2007 0.00,,"10,650755","4,270036","4,106467",
23/08/2007 1.00,,"8,993222","4,578784","1,974063",
23/08/2007 2.00,,"7,626211","3,963825","1,549659",
23/08/2007 3.00,,"7,30975","4,111855","1,020128",
23/08/2007 4.00,,"8,011412","4,088171","1,75083",
23/08/2007 5.00,,"9,652085","4,295412","3,068169",
23/08/2007 6.00,,"14,064392","5,404371","5,78202",
23/08/2007 7.00,,"14,020296","5,63699","5,380978",
23/08/2007 8.00,,"131,413323","6,539551","121,470368",
23/08/2007 9.00,,"46,423874","5,797707","37,560397",
23/08/2007 10.00,,"174,449558","5,29525","166,445582",
23/08/2007 11.00,,"166,405714","7,171428","155,517444",
23/08/2007 12.00,,"23,486911","5,413676","15,19678",
23/08/2007 13.00,,"152,717465","12,950518","132,952659",
23/08/2007 14.00,,"50,89069","8,023237","38,615573",
23/08/2007 15.00,,"21,467515","6,196966","11,974167",
23/08/2007 16.00,,"47,902424","7,799076","35,969211",
23/08/2007 17.00,,"68,962723","12,630776","49,630604",
23/08/2007 18.00,,"72,686325","12,555482","53,47231",
23/08/2007 19.00,,"163,47194","9,41049","149,146221",
23/08/2007 20.00,,"73,144172","13,521483","52,4483",
23/08/2007 21.00,,"61,223654","11,85848","43,071182",
23/08/2007 22.00,,"68,223448","5,949122","59,142728",
23/08/2007 23.00,,"20,747704","4,921369","13,211032",
24/08/2007 0.00,,"46,53414","6,827997","36,089918",
24/08/2007 1.00,,"80,367001","6,672355","70,185009",
24/08/2007 2.00,,,,,
24/08/2007 3.00,,"26,536092","5,109156","18,71531",
24/08/2007 4.00,,"22,402635","4,445135","15,597824",
24/08/2007 5.00,,"19,854074","4,49335","12,97352",
24/08/2007 6.00,,"57,589553","14,567852","35,277451",
24/08/2007 7.00,,"21,831962","6,426201","11,987148",
24/08/2007 8.00,,"57,205642","13,648364","36,304061",
24/08/2007 9.00,,"23,154873","4,863003","15,709439",
24/08/2007 10.00,,"51,550846","6,446504","41,698023",
24/08/2007 11.00,,"28,875826","6,52771","18,880144",
24/08/2007 12.00,,"25,620436","5,696201","16,898294",
24/08/2007 13.00,,"22,625709","6,032865","13,38495",
24/08/2007 14.00,,"30,551523","6,045553","21,296773",
24/08/2007 15.00,,"31,017112","6,696041","20,764645",
24/08/2007 16.00,,,,,
24/08/2007 17.00,,,,,
24/08/2007 18.00,,,,,
24/08/2007 19.00,,,,,
24/08/2007 20.00,,,,,
24/08/2007 21.00,,,,,
24/08/2007 22.00,,,,,
24/08/2007 23.00,,,,,
25/08/2007 0.00,,,,,
25/08/2007 1.00,,,,,
25/08/2007 2.00,,,,,
25/08/2007 3.00,,,,,
25/08/2007 4.00,,,,,
25/08/2007 5.00,,,,,
25/08/2007 6.00,,,,,
25/08/2007 7.00,,,,,
25/08/2007 8.00,,,,,
25/08/2007 9.00,,,,,
25/08/2007 10.00,,,,,
25/08/2007 11.00,,,,,
25/08/2007 12.00,,,,,
25/08/2007 13.00,,,,,
25/08/2007 14.00,,,,,
25/08/2007 15.00,,,,,
25/08/2007 16.00,,,,,
25/08/2007 17.00,,,,,
25/08/2007 18.00,,,,,
25/08/2007 19.00,,,,,
25/08/2007 20.00,,,,,
25/08/2007 21.00,,,,,
25/08/2007 22.00,,,,,
25/08/2007 23.00,,,,,
26/08/2007 0.00,,,,,
26/08/2007 1.00,,,,,
26/08/2007 2.00,,,,,
26/08/2007 3.00,,,,,
26/08/2007 4.00,,,,,
26/08/2007 5.00,,,,,
26/08/2007 6.00,,,,,
26/08/2007 7.00,,,,,
26/08/2007 8.00,,,,,
26/08/2007 9.00,,,,,
26/08/2007 10.00,,,,,
26/08/2007 11.00,,,,,
26/08/2007 12.00,,,,,
26/08/2007 13.00,,,,,
26/08/2007 14.00,,,,,
26/08/2007 15.00,,,,,
26/08/2007 16.00,,,,,
26/08/2007 17.00,,,,,
26/08/2007 18.00,,,,,
26/08/2007 19.00,,,,,
26/08/2007 20.00,,,,,
26/08/2007 21.00,,,,,
26/08/2007 22.00,,,,,
26/08/2007 23.00,,,,,
27/08/2007 0.00,,,,,
27/08/2007 1.00,,,,,
27/08/2007 2.00,,,,,
27/08/2007 3.00,,,,,
27/08/2007 4.00,,,,,
27/08/2007 5.00,,,,,
27/08/2007 6.00,,,,,
27/08/2007 7.00,,,,,
27/08/2007 8.00,,,,,
27/08/2007 9.00,,,,,
27/08/2007 10.00,,,,,
27/08/2007 11.00,,,,,
27/08/2007 12.00,,,,,
27/08/2007 13.00,,,,,
27/08/2007 14.00,,,,,
27/08/2007 15.00,,,,,
27/08/2007 16.00,,,,,
27/08/2007 17.00,,"6,886422","4,396524","0,327956",
27/08/2007 18.00,"3,091989","6,455042","3,644926","0,898128",
27/08/2007 19.00,"3,622973","6,931032","3,974821","0,846213",
27/08/2007 20.00,"3,436948","9,719528","4,122851","3,400425",
27/08/2007 21.00,"3,433336","7,278623","3,823408","1,417276",
27/08/2007 22.00,"2,831915","7,286402","3,979051","1,196639",
27/08/2007 23.00,"2,557393","7,208584","3,935911","1,174574",
28/08/2007 0.00,"3,108244","5,595148","3,961288","0,023361",
28/08/2007 1.00,"2,647696","5,588663","3,86401","0,101235",
28/08/2007 2.00,"2,709103",,,,"17,582411"
28/08/2007 3.00,"2,607962","7,316233","3,889387","1,354979",
28/08/2007 4.00,"3,111856","14,746602","4,35547","8,074062","17,582411"
28/08/2007 5.00,"2,994462","22,240516","4,096629","15,970308",
28/08/2007 6.00,"2,59532","48,01529","6,809389","37,600626","26,37361"
28/08/2007 7.00,"3,268984","59,943569","10,356188","44,095192",
28/08/2007 8.00,"3,095601","63,580271","12,579162","44,32362","52,25885"
28/08/2007 9.00,"2,635054","31,935389","6,715495","21,653685",
28/08/2007 10.00,"2,734387","38,233478","7,61721","26,572632","113,797302"
28/08/2007 11.00,"3,64284","48,320083","9,354662","34,000349",
28/08/2007 12.00,"2,458059","18,649198","5,6759","9,95338","109,401703"
28/08/2007 13.00,"2,252167","18,9488","5,763873","10,118212",
28/08/2007 14.00,"2,147416","21,055077","6,052321","11,783374","82,53968"
28/08/2007 15.00,"2,83914","17,174538","5,53802","8,689254",
28/08/2007 16.00,"2,701878","16,985181","5,656445","8,318062","59,096451"
28/08/2007 17.00,"2,219658","20,758068","5,564243","12,235035",
28/08/2007 18.00,"3,265371","24,038122","4,748808","16,768501","47,37484"
28/08/2007 19.00,"2,886097","10,641677","4,114393","4,336192",
28/08/2007 20.00,"2,822885","12,720727","4,554255","5,741786","41,025631"
28/08/2007 21.00,"2,454447","14,120164","5,023721","6,421871",
28/08/2007 22.00,"2,575454","9,470509","4,340246","2,81768","35,653221"
28/08/2007 23.00,"1,89276","11,779125","4,321636","5,156446",
29/08/2007 0.00,"2,228688","12,80114","4,283571","6,237573","27,83882"
29/08/2007 1.00,"2,277452","11,607924","4,296259","5,024063",
29/08/2007 2.00,"2,167282","10,39136","4,369852","3,693743","29,79241"
29/08/2007 3.00,"2,483344","11,478225","3,81664","5,630169",
29/08/2007 4.00,"2,263004","15,461235","4,409606","8,706125","26,37361"
29/08/2007 5.00,"2,105875","15,34321","4,017961","9,188934",
29/08/2007 6.00,"2,084203","76,901501","14,730262","54,353571","25,88522"
29/08/2007 7.00,"2,506823","56,798405","9,713318","41,934233",
29/08/2007 8.00,"2,463477","20,996703","5,642065","12,354441","50,793652"
29/08/2007 9.00,"2,593515","19,354736","5,357847","11,147421",
29/08/2007 10.00,"1,724795","19,991566","5,322319","11,839187","58,119652"
29/08/2007 11.00,"1,936105","17,990335","5,37984","9,748319",
29/08/2007 12.00,"1,110732","15,507925","5,340083","7,325191","63,492062"
29/08/2007 13.00,"2,207016","17,41318","5,588775","8,85019",
29/08/2007 14.00,,"17,43912","4,956052","9,846957","51,770451"
29/08/2007 15.00,,,,,
29/08/2007 16.00,,"11,772639","4,087324","5,509468","47,863232"
29/08/2007 17.00,,"15,396386","5,306247","7,265487",
29/08/2007 18.00,,"16,025419","4,303026","9,434233","45,909641"
29/08/2007 19.00,,"17,031871","4,746272","9,761295",
29/08/2007 20.00,,"18,048699","4,12116","11,737947","48,84005"
29/08/2007 21.00,,"24,776097","5,691973","16,05986",
29/08/2007 22.00,,"11,808953","4,053489","5,597722","45,909641"
29/08/2007 23.00,,"12,82189","3,552726","7,379702",
30/08/2007 0.00,,"14,889269","3,871625","8,959213","50,305241"
30/08/2007 1.00,,"15,011184","4,111855","8,712617",
30/08/2007 2.00,,,,,"48,84005"
30/08/2007 3.00,,"20,89296","4,912911","13,369378",
30/08/2007 4.00,,"29,369983","6,246874","19,805527","54,21244"
30/08/2007 5.00,,"30,456839","6,826306","20,032655",
30/08/2007 6.00,,"57,296445","11,842412","39,165883","45,909641"
30/08/2007 7.00,,"23,844877","6,059932","14,56342",
30/08/2007 8.00,,"21,990198","6,199504","12,493307","52,25885"
30/08/2007 9.00,,"17,378163","5,650523","8,720403",
30/08/2007 10.00,,"17,266623","5,691973","8,545191","42,97924"
30/08/2007 11.00,,"15,483284","4,981427","7,850828",
30/08/2007 12.00,,"16,297784","6,316236","6,617851","60,561661"
30/08/2007 13.00,,"15,701176","5,551555","7,194105",
30/08/2007 14.00,,"16,69336","6,456654","6,798255","53,724041"
30/08/2007 15.00,,"16,707628","6,547164","6,673658",
30/08/2007 16.00,,"10,435459","4,346166","3,779404","63,003651"
30/08/2007 17.00,,"13,265456","5,371382","5,033149",
30/08/2007 18.00,,"14,683051","5,134532","6,815127","79,609283"
30/08/2007 19.00,,"14,755679","3,943524","8,715211",
30/08/2007 20.00,,"20,167947","4,369005","13,478401","79,609283"
30/08/2007 21.00,,"29,185819","5,613305","20,593329",
30/08/2007 22.00,,"14,723256","4,46882","7,876786","82,05127"
30/08/2007 23.00,,"20,916305","4,023883","14,756796",
31/08/2007 0.00,,"14,009919","4,374927","7,307022","83,516472"
31/08/2007 1.00,,"16,423589","8,733781","3,034424",
31/08/2007 2.00,,"19,352154","9,841893","4,398489","76,19046"
31/08/2007 3.00,,"11,03466","1,642712","8,874849",
31/08/2007 4.00,,"26,493284","4,268345","19,96256","97,191681"
31/08/2007 5.00,,"25,292299","4,614313","18,229911",
31/08/2007 6.00,,"36,786076","7,214568","25,741981","58,608051"
31/08/2007 7.00,,"31,040478","7,074151","20,207851",
31/08/2007 8.00,,"26,680048","7,429423","15,299311","63,980461"
31/08/2007 9.00,,"29,499674","6,715495","19,216287",
31/08/2007 10.00,,"23,495974","5,687743","14,785357","63,980461"
31/08/2007 11.00,,"23,195083","6,028634","13,961208",
31/08/2007 12.00,,"18,384616","4,920522","10,847605","70,818062"
31/08/2007 13.00,,"25,536117","6,303549","15,882058",
31/08/2007 14.00,,"33,309734","11,542928",,"68,37606"
31/08/2007 15.00,,"35,544881","6,520941","25,564185",
31/08/2007 16.00,,"32,99632","7,057233","22,191016","84,004883"
31/08/2007 17.00,,"29,146909","6,669818","18,933355",
31/08/2007 18.00,,"32,346546","7,683189","20,580346","121,123199"
31/08/2007 19.00,,"61,020025","28,436163","17,431716",
31/08/2007 20.00,,"94,24854","50,850465","16,292186","107,936501"
31/08/2007 21.00,,"139,551868","71,383528","30,122297",
31/08/2007 22.00,,"144,585397","86,036815","12,676309","103,540901"
31/08/2007 23.00,,"145,674857","83,246239","18,048199",
01/09/2007 0.00,,"69,644925","42,158141","5,00849","109,889999"
01/09/2007 1.00,,"37,787352","19,452003","7,967636",
01/09/2007 2.00,,,,,"90,35408"
01/09/2007 3.00,,"31,9756","18,672939","3,347212",
01/09/2007 4.00,,"28,918636","17,486157","2,109043","78,632462"
01/09/2007 5.00,,"30,638423","19,274355","1,08632",
01/09/2007 6.00,,"31,746045","19,588187","1,714488","63,980461"
01/09/2007 7.00,,"31,545016","19,553508","1,565234",
01/09/2007 8.00,,"30,146866","18,934311","1,11617","48,84005"
01/09/2007 9.00,,"27,822696","17,232393","1,401702",
01/09/2007 10.00,,"27,126213","16,921104","1,182362","33,699631"
01/09/2007 11.00,,"27,49844","17,182488","1,153808",
01/09/2007 12.00,,"29,494492","18,610352","0,960424","32,722832"
01/09/2007 13.00,,"24,36496","15,037311","1,309554",
01/09/2007 14.00,,"19,409209","12,135088","0,815063","33,211231"
01/09/2007 15.00,,"19,778856","12,475125","0,66451",
01/09/2007 16.00,,"21,000604","13,14338","0,854001","35,164822"
01/09/2007 17.00,,"21,953889","13,666135","1,00066",
01/09/2007 18.00,,"21,817697","13,683057","0,838425","41,025631"
01/09/2007 19.00,,"11,09043","6,90159","0,532127",
01/09/2007 20.00,,"7,2021","3,790418","1,391318","38,09523"
01/09/2007 21.00,,"7,241009","4,0924","0,966916",
01/09/2007 22.00,,"43,387678","27,30521","1,522403","27,83882"
01/09/2007 23.00,,"96,37558","60,377696","3,802765",
02/09/2007 0.00,,"120,575824","76,832731","2,772255","29,30402"
02/09/2007 1.00,,"126,514684","80,990266","2,336169",
02/09/2007 2.00,,"123,238514","77,284434","4,743723","51,282051"
02/09/2007 3.00,,"118,605716","74,399957","4,533469",
02/09/2007 4.00,,"117,013041","72,538163","5,796297","54,700851"
02/09/2007 5.00,,"119,12192","73,480486","6,460809",
02/09/2007 6.00,,"115,170025","73,153119","3,008469","43,956032"
02/09/2007 7.00,,"112,294644","71,979033","1,933829",
02/09/2007 8.00,,"115,975454","74,608044","1,582107","41,025631"
02/09/2007 9.00,,"126,163201","81,315935","1,484765",
02/09/2007 10.00,,"124,322766","80,193433","1,365361","24,908421"
02/09/2007 11.00,,"123,890906","79,96082","1,290086",
02/09/2007 12.00,,"120,972697","78,44414","0,760553","35,164822"
02/09/2007 13.00,,"122,12311","79,185136","0,756661",
02/09/2007 14.00,,"121,412361","78,84171","0,600915","19,0476"
02/09/2007 15.00,,"105,826634","68,680071","0,62817",
02/09/2007 16.00,,"105,091261","68,179314","0,659319","22,46641"
02/09/2007 17.00,,"107,721523","70,036033","0,482809",
02/09/2007 18.00,,"119,747049","77,66085","0,72551","13,18681"
02/09/2007 19.00,,"139,273001","89,603074","1,888404",
02/09/2007 20.00,,"142,969375","91,853994","2,133702","6,349206"
02/09/2007 21.00,,"146,512714","94,711395","1,295277",
02/09/2007 22.00,,"158,263333","101,941173","1,961085","15,14041"
02/09/2007 23.00,,"162,254096","102,842849","4,571106",
03/09/2007 0.00,,"169,07747","104,451765","8,930657","24,908421"
03/09/2007 1.00,,"177,466334","106,413332","14,315522",
03/09/2007 2.00,,,,,"30,76923"
03/09/2007 3.00,,,,,
03/09/2007 4.00,,,,,"38,58363"
03/09/2007 5.00,,,,,
03/09/2007 6.00,,,,,"26,86202"
03/09/2007 7.00,,,,,
03/09/2007 8.00,,,,,"50,793652"
03/09/2007 9.00,,,,,
03/09/2007 10.00,,,,,"56,16605"
03/09/2007 11.00,,,,,
03/09/2007 12.00,,,,,"34,18803"
03/09/2007 13.00,,,,,
03/09/2007 14.00,,,,,"19,0476"
03/09/2007 15.00,,,,,
03/09/2007 16.00,,,,,"20,02442"
03/09/2007 17.00,,,,,
03/09/2007 18.00,,,,,"29,79241"
03/09/2007 19.00,,,,,
03/09/2007 20.00,,,,,"42,97924"
03/09/2007 21.00,,,,,
03/09/2007 22.00,,,,,"37,118431"
03/09/2007 23.00,,,,,
04/09/2007 0.00,,,,,"34,67643"
04/09/2007 1.00,,,,,
04/09/2007 2.00,,,,,"38,58363"
04/09/2007 3.00,,,,,
04/09/2007 4.00,,,,,"36,141621"
04/09/2007 5.00,,,,,
04/09/2007 6.00,,,,,"30,76923"
04/09/2007 7.00,,,,,
04/09/2007 8.00,,,,,"47,863232"
04/09/2007 9.00,,,,,
04/09/2007 10.00,,,,,"54,700851"
04/09/2007 11.00,,,,,
04/09/2007 12.00,,,,,"51,282051"
04/09/2007 13.00,,,,,
04/09/2007 14.00,,,,,"33,211231"
04/09/2007 15.00,,,,,
04/09/2007 16.00,,,,,"31,25762"
04/09/2007 17.00,,,,,
04/09/2007 18.00,,,,,"32,234421"
04/09/2007 19.00,,,,,
04/09/2007 20.00,,,,,"38,58363"
04/09/2007 21.00,,,,,
04/09/2007 22.00,,,,,"44,444431"
04/09/2007 23.00,,,,,
05/09/2007 0.00,,,,,"44,932831"
05/09/2007 1.00,,,,,
05/09/2007 2.00,,,,,"37,606831"
05/09/2007 3.00,,,,,
05/09/2007 4.00,,,,,"27,35042"
05/09/2007 5.00,,,,,
05/09/2007 6.00,,,,,"14,16361"
05/09/2007 7.00,,,,,
05/09/2007 8.00,,,,,"14,16361"
05/09/2007 9.00,,,,,
05/09/2007 10.00,,,,,"22,46641"
05/09/2007 11.00,,,,,
05/09/2007 12.00,,,,,"23,44322"
05/09/2007 13.00,,,,,
05/09/2007 14.00,,,,,"27,83882"
05/09/2007 15.00,,,,,
05/09/2007 16.00,,,,,"30,28083"
05/09/2007 17.00,,,,,
05/09/2007 18.00,,,,,"118,192902"
05/09/2007 19.00,,,,,
05/09/2007 20.00,,,,,"76,678871"
05/09/2007 21.00,,,,,
05/09/2007 22.00,,,,,"44,932831"
05/09/2007 23.00,,,,,
06/09/2007 0.00,,,,,"32,722832"
