, Bari,,,
,Corso Cavour,,,
Parm,CO,,PM10,BENZENE



26/10/2009 20.00,"0,85591618",,"26,37360954","3,45796984"
26/10/2009 21.00,"1,3468134",,,"5,38706832"
26/10/2009 22.00,"1,73201832",,"34,67642975","8,51358159"
26/10/2009 23.00,"1,0434707",,,"7,53712938"
27/10/2009 0.00,"0,5565706",,"29,30401993","3,90798217"
27/10/2009 1.00,"0,52426864",,,"2,7135177"
27/10/2009 2.00,"0,39858495",,"24,90842056","2,16214709"
27/10/2009 3.00,,,,"1,6293774"
27/10/2009 4.00,"0,28183447",,"20,02441978","1,22950418"
27/10/2009 5.00,"0,25444882",,,
27/10/2009 6.00,"0,25749879",,"24,90842056","1,17906709"
27/10/2009 7.00,"0,33649161",,,"1,29703095"
27/10/2009 8.00,"0,58864072",,"30,76922989","1,99249725"
27/10/2009 9.00,"1,07487677",,,"3,70399638"
27/10/2009 10.00,"0,95234789",,"37,6068306","5,10746655"
27/10/2009 11.00,"0,65250019",,,"3,80675406"
27/10/2009 12.00,"0,55869206",,"29,7924099","2,81479463"
27/10/2009 13.00,"0,54550077",,,"2,78810347"
27/10/2009 14.00,"0,58725553",,"31,74603081","2,63809292"
27/10/2009 15.00,"0,49681309",,,"2,52583747"
27/10/2009 16.00,"0,54756049",,"24,42000961","1,88659399"
27/10/2009 17.00,"0,61320241",,,"2,8228808"
27/10/2009 18.00,"0,62235349",,"30,76922989","2,86016402"
27/10/2009 19.00,"1,06271533",,,"3,41004066"
27/10/2009 20.00,"0,85271593",,"31,74603081","3,96356529"
27/10/2009 21.00,"0,88500157",,,"4,20771851"
27/10/2009 22.00,"0,96312298",,"29,30401993","4,78762717"
27/10/2009 23.00,"0,74393289",,,"4,11180931"
28/10/2009 0.00,"0,53607242",,"30,76922989","3,07111118"
28/10/2009 1.00,"0,43398347",,,"2,29843424"
28/10/2009 2.00,"0,40867035",,"16,11721039","1,96485519"
28/10/2009 3.00,"0,34492854",,,"1,46517868"
28/10/2009 4.00,"0,25440921",,"32,72283173","1,13454588"
28/10/2009 5.00,"0,24810889",,,"0,97184012"
28/10/2009 6.00,"0,23947391",,"26,37360954","0,95746889"
28/10/2009 7.00,"0,3142273",,,"1,01545619"
28/10/2009 8.00,"0,52529617",,"19,04759979","1,90861204"
28/10/2009 9.00,"0,73101886",,,"3,65333351"
28/10/2009 10.00,"0,55461223",,"22,46640968","3,1151849"
28/10/2009 11.00,"0,4602484",,,"2,32688075"
28/10/2009 12.00,"0,41405731",,"25,88521957","2,02702033"
28/10/2009 13.00,"0,43794564",,,"1,73244323"
28/10/2009 14.00,"0,76647331",,"16,60560989","1,98653864"
28/10/2009 15.00,"0,45676155",,,"1,97574421"
28/10/2009 16.00,"0,34631489",,"19,53602028","1,29938327"
28/10/2009 17.00,"0,38363217",,,"1,29004111"
28/10/2009 18.00,"0,42899261",,"13,67521","1,42638623"
28/10/2009 19.00,"0,61633277",,,"2,3113481"
28/10/2009 20.00,"0,48441399",,"18,07081032","1,74141012"
28/10/2009 21.00,"0,51349123",,,"2,20831787"
28/10/2009 22.00,"0,55504678",,"19,04759979","2,16623441"
28/10/2009 23.00,"0,65677924",,,"2,75324274"
29/10/2009 0.00,"0,6107862",,"20,51280975","2,66116051"
29/10/2009 1.00,"0,5045382",,,"2,27973161"
29/10/2009 2.00,"0,43905472",,"24,90842056","2,07872868"
29/10/2009 3.00,,,,"1,60205162"
29/10/2009 4.00,"0,26676403",,"20,02441978","1,22857465"
29/10/2009 5.00,"0,22604146",,,
29/10/2009 6.00,"0,21697892",,"18,55920982","1,05790883"
29/10/2009 7.00,"0,28864506",,,"1,0249804"
29/10/2009 8.00,"0,58326657",,"22,95482063","2,04646334"
29/10/2009 9.00,"0,9586552",,,"3,8416219"
29/10/2009 10.00,"0,85196683",,"29,30401993","4,56284576"
29/10/2009 11.00,"0,72240485",,,"4,23516327"
29/10/2009 12.00,"0,48991396",,"28,32722092","2,94317563"
29/10/2009 13.00,"0,44250545",,,"2,16815349"
29/10/2009 14.00,"0,55968115",,"15,14041042","2,15559252"
29/10/2009 15.00,"0,4326111",,,"2,14207761"
29/10/2009 16.00,"0,41476447",,"21,48962021","1,56996222"
29/10/2009 17.00,"0,43918054",,,"1,81392934"
29/10/2009 18.00,"0,65509115",,"24,90842056","2,42717729"
29/10/2009 19.00,"0,80883271",,,"3,10126217"
29/10/2009 20.00,"0,83744278",,"21,97801971","3,17653136"
29/10/2009 21.00,"0,87191163",,,"3,85181224"
29/10/2009 22.00,"0,7165484",,"24,90842056","3,79129159"
29/10/2009 23.00,"0,4088684",,,"2,47207072"
30/10/2009 0.00,"0,32703065",,"20,51280975","1,50903172"
30/10/2009 1.00,"0,3216099",,,"1,18253709"
30/10/2009 2.00,"0,38377896",,"25,39682007","1,96665731"
30/10/2009 3.00,"0,34278028",,,"1,76362241"
30/10/2009 4.00,"0,26517847",,"27,8388195","1,16511588"
30/10/2009 5.00,"0,2485178",,,"0,851827"
30/10/2009 6.00,"0,23189791",,"21,97801971","0,84497242"
30/10/2009 7.00,"0,23815047",,,"0,74164318"
30/10/2009 8.00,"0,27792124",,"21,48962021","0,81135548"
30/10/2009 9.00,"0,49588924",,,"1,37378597"
30/10/2009 10.00,"0,54218984",,"27,8388195","2,3012554"
30/10/2009 11.00,"0,48856838",,,"2,46942753"
30/10/2009 12.00,"0,58694681",,"15,14041042","2,57465449"
30/10/2009 13.00,"0,69490153",,,"3,53904711"
30/10/2009 14.00,"0,66431096",,"19,53602028","3,66036098"
30/10/2009 15.00,"0,58053581",,,"3,83751221"
30/10/2009 16.00,"0,43747847",,"17,09399986","2,36858588"
30/10/2009 17.00,"0,52343101",,,"2,21091529"
30/10/2009 18.00,"0,85988068",,"23,93161964","3,10262089"
30/10/2009 19.00,"0,82929127",,,"3,71495964"
30/10/2009 20.00,"0,79046998",,"16,60560989","4,55249575"
30/10/2009 21.00,"0,6955749",,,"3,75883403"
30/10/2009 22.00,"0,71540087",,"14,65200996","3,69432471"
30/10/2009 23.00,"0,50293283",,,"2,92370313"
31/10/2009 0.00,"0,39054528",,"21,97801971","2,07632449"
31/10/2009 1.00,"0,38211651",,,"1,68495645"
31/10/2009 2.00,"0,33581591",,"16,11721039","1,44027337"
31/10/2009 3.00,,,,"1,30086809"
31/10/2009 4.00,"0,2243324",,"16,60560989","0,96879827"
31/10/2009 5.00,"0,1844894",,,
31/10/2009 6.00,"0,19062429",,"16,11721039","0,62450614"
31/10/2009 7.00,"0,19628619",,,"0,58001646"
31/10/2009 8.00,"0,24359568",,"14,65200996","0,84285401"
31/10/2009 9.00,"0,31351082",,,"1,06643942"
31/10/2009 10.00,"0,36553157",,"19,53602028","1,4115543"
31/10/2009 11.00,"0,47970972",,,"1,71557933"
31/10/2009 12.00,"0,41470272",,"16,11721039","2,02301945"
31/10/2009 13.00,"0,59824148",,,"2,30782827"
31/10/2009 14.00,"0,6023982",,"16,60560989","2,89467693"
31/10/2009 15.00,"0,46854553",,,"2,65690945"
31/10/2009 16.00,"0,32483346",,"20,51280975","1,43326929"
31/10/2009 17.00,"0,67758031",,,"1,50345144"
31/10/2009 18.00,"0,52804907",,"14,65200996","2,11385891"
31/10/2009 19.00,"0,48667759",,,"1,9751513"
31/10/2009 20.00,"0,54744748",,"20,02441978","2,32015634"
31/10/2009 21.00,"0,7841149",,,"3,34187929"
31/10/2009 22.00,"0,68284495",,"20,02441978","3,54719735"
31/10/2009 23.00,"0,41767231",,,"2,05792798"
01/11/2009 0.00,"0,33979905",,"12,69841003","1,35319986"
01/11/2009 1.00,"0,39043461",,,"1,39068038"
01/11/2009 2.00,"0,44423664",,"17,09399986","1,57266134"
01/11/2009 3.00,"0,41458389",,,"1,57182333"
01/11/2009 4.00,"0,31937077",,"10,25640965","1,22329947"
01/11/2009 5.00,"0,28500677",,,"1,05654198"
01/11/2009 6.00,"0,21457669",,"12,69841003","0,84169869"
01/11/2009 7.00,"0,19896336",,,"0,70353314"
01/11/2009 8.00,"0,2656468",,"15,14041042","0,80249741"
01/11/2009 9.00,"0,323171",,,"1,21738968"
01/11/2009 10.00,"0,36121641",,"20,51280975","1,40230672"
01/11/2009 11.00,"0,33354416",,,"1,41523991"
01/11/2009 12.00,"0,33837425",,"11,72161007","1,3352315"
01/11/2009 13.00,"0,35753501",,,"1,35532031"
01/11/2009 14.00,"0,34055164",,"16,60560989","1,29802761"
01/11/2009 15.00,"0,2310463",,,"0,95238999"
01/11/2009 16.00,"0,21172594",,"10,7448101","0,67703317"
01/11/2009 17.00,"0,20903479",,,"0,69590564"
01/11/2009 18.00,"0,24335802",,"12,69841003","0,69183052"
01/11/2009 19.00,"0,2967255",,,"1,04276875"
01/11/2009 20.00,"0,45088879",,"14,65200996","1,2649985"
01/11/2009 21.00,"0,78668839",,,"2,74747737"
01/11/2009 22.00,"0,88491187",,"21,0012207","3,80019441"
01/11/2009 23.00,"0,77279227",,,"3,89243936"
02/11/2009 0.00,"0,60600155",,"20,51280975","2,99869467"
02/11/2009 1.00,"0,6072679",,,"2,63590738"
02/11/2009 2.00,"0,42115682",,"23,93161964","1,98941879"
02/11/2009 3.00,,,,"1,39738546"
02/11/2009 4.00,"0,22351108",,"15,62880993","0,96720158"
02/11/2009 5.00,"0,1676936",,,
02/11/2009 6.00,"0,16163909",,"20,02441978","0,64102222"
02/11/2009 7.00,"0,23690392",,,"0,76778517"
02/11/2009 8.00,"0,40123998",,"16,11721039","1,22463886"
02/11/2009 9.00,"0,72951601",,,"2,12998141"
02/11/2009 10.00,"1,05188083",,"21,0012207","4,41779308"
02/11/2009 11.00,"0,94408222",,,"5,44927415"
02/11/2009 12.00,"0,71638297",,"14,65200996","4,94549099"
02/11/2009 13.00,"0,65750387",,,"4,24598314"
02/11/2009 14.00,"1,07255259",,"14,65200996","4,62031338"
02/11/2009 15.00,"0,68261894",,,"6,77281625"
02/11/2009 16.00,"0,50229441",,"14,65200996","3,02901348"
02/11/2009 17.00,"0,601959",,,"2,99795023"
02/11/2009 18.00,"0,68559551",,"21,48962021","3,47627482"
02/11/2009 19.00,"0,65452962",,,"3,06335858"
02/11/2009 20.00,"0,65286251",,"14,16361046","3,20710442"
02/11/2009 21.00,"0,68440488",,,"3,06028013"
02/11/2009 22.00,"0,75344045",,"16,60560989","3,6294696"
02/11/2009 23.00,"0,50495178",,,"2,72951511"
03/11/2009 0.00,"0,42762374",,"22,46640968","1,83112986"
03/11/2009 1.00,"0,37449857",,,"1,60754139"
03/11/2009 2.00,"0,30712895",,"16,60560989","1,32535745"
03/11/2009 3.00,"0,25237628",,,"1,19559639"
03/11/2009 4.00,"0,1986558",,"10,25640965","0,8188406"
03/11/2009 5.00,"0,19218889",,,"0,6018006"
03/11/2009 6.00,"0,20575881",,"15,62880993","0,50232986"
03/11/2009 7.00,"0,30812037",,,"0,7956591"
03/11/2009 8.00,"0,42536247",,"11,23320961","1,07137391"
03/11/2009 9.00,"0,76304238",,,"2,7003262"
03/11/2009 10.00,"0,63834078",,"12,21000957","3,38233046"
03/11/2009 11.00,"0,49796877",,,"2,55568235"
03/11/2009 12.00,"0,49630282",,"16,60560989","2,39116328"
03/11/2009 13.00,"0,49388195",,,"2,31547509"
03/11/2009 14.00,"0,53589884",,"12,21000957","2,57824653"
03/11/2009 15.00,"0,47329057",,,"2,22456444"
03/11/2009 16.00,"0,54585726",,"20,02441978","2,27417065"
03/11/2009 17.00,"0,82104773",,,"3,23079543"
03/11/2009 18.00,"1,18039082",,"27,35042","5,43149393"
03/11/2009 19.00,"1,23498388",,,"5,80826599"
03/11/2009 20.00,,,,
03/11/2009 21.00,,,,
03/11/2009 22.00,,,,
03/11/2009 23.00,,,,
04/11/2009 0.00,,,,
04/11/2009 1.00,,,,
04/11/2009 2.00,,,,
04/11/2009 3.00,,,,
04/11/2009 4.00,,,,
04/11/2009 5.00,,,,
04/11/2009 6.00,,,,
04/11/2009 7.00,,,,
04/11/2009 8.00,,,,
04/11/2009 9.00,,,,
04/11/2009 10.00,,,,
04/11/2009 11.00,,,,
04/11/2009 12.00,"0,26626308",,"14,65200996","1,82253112"
04/11/2009 13.00,"0,44988223",,,"3,66691351"
04/11/2009 14.00,"0,69416525",,"17,09399986","4,89361382"
04/11/2009 15.00,"0,40111999",,,"5,32167624"
04/11/2009 16.00,"0,18659339",,"21,0012207","2,96613338"
04/11/2009 17.00,"0,10931428",,,"2,55781704"
04/11/2009 18.00,,,,
04/11/2009 19.00,"0,08308664",,,"2,63206007"
04/11/2009 20.00,"0,03749087",,"18,07081032","2,66738658"
04/11/2009 21.00,"0,00943184",,,"3,68943294"
04/11/2009 22.00,,,"17,58241081","3,23111579"
04/11/2009 23.00,,,,"2,15295137"
05/11/2009 0.00,,,"15,62880993","1,22901501"
05/11/2009 1.00,,,,"1,06954025"
05/11/2009 2.00,,,"18,07081032","0,85574753"
05/11/2009 3.00,,,,"0,73064128"
05/11/2009 4.00,,,"11,23320961","0,47258465"
05/11/2009 5.00,,,,"0,35228778"
05/11/2009 6.00,,,"16,11721039","0,31527814"
05/11/2009 7.00,,,,"0,49231546"
05/11/2009 8.00,,,"11,72161007","0,81001202"
05/11/2009 9.00,,,,"1,43708304"
05/11/2009 10.00,,,"26,86202049","4,79201552"
05/11/2009 11.00,,,,"5,17588624"
05/11/2009 12.00,,,"17,58241081","4,81509227"
05/11/2009 13.00,,,,"5,06244294"
05/11/2009 14.00,,,"23,93161964","3,94071025"
05/11/2009 15.00,,,,"4,09735062"
05/11/2009 16.00,,,"19,04759979","2,41256096"
05/11/2009 17.00,,,,"3,56968831"
05/11/2009 18.00,,,"18,55920982","3,59737511"
05/11/2009 19.00,,,,"5,32621918"
05/11/2009 20.00,,,"25,88521957","7,95092329"
05/11/2009 21.00,,,,"8,28264225"
05/11/2009 22.00,,,"24,90842056","8,5755952"
05/11/2009 23.00,,,,"7,67564275"
06/11/2009 0.00,,,"30,28083038","5,06005197"
06/11/2009 1.00,,,,"3,68533748"
06/11/2009 2.00,,,"22,46640968","3,05914312"
06/11/2009 3.00,,,,"2,1755786"
06/11/2009 4.00,,,"19,53602028","1,44001301"
06/11/2009 5.00,,,,
06/11/2009 6.00,,,"21,0012207","0,84064"
06/11/2009 7.00,,,,"0,78241878"
06/11/2009 8.00,,,"15,14041042","1,02185312"
06/11/2009 9.00,,,,"1,68475"
06/11/2009 10.00,,,"16,60560989","3,10051773"
06/11/2009 11.00,,,,"2,79451565"
06/11/2009 12.00,,,"18,55920982","2,89538476"
06/11/2009 13.00,,,,"3,51078672"
06/11/2009 14.00,,,"18,55920982","3,82843548"
06/11/2009 15.00,,,,"6,9494183"
06/11/2009 16.00,,,"14,16361046","4,65112136"
06/11/2009 17.00,,,,"3,30338177"
06/11/2009 18.00,,,"15,14041042","4,30406706"
06/11/2009 19.00,,,,"6,98091581"
06/11/2009 20.00,"1,53706955",,"20,02441978","6,83527124"
06/11/2009 21.00,"1,36819464",,,"6,62812461"
06/11/2009 22.00,"1,1007421",,"15,14041042","5,62510633"
06/11/2009 23.00,"0,88926314",,,"4,16769346"
07/11/2009 0.00,"0,90243929",,"21,48962021","3,43349573"
07/11/2009 1.00,"0,83628593",,,"3,38954811"
07/11/2009 2.00,"0,80263724",,"23,44322014","2,75640764"
07/11/2009 3.00,"0,81675937",,,"3,15572659"
07/11/2009 4.00,"0,66599206",,"13,67521","2,64069338"
07/11/2009 5.00,"0,57948265",,,"2,08206342"
07/11/2009 6.00,"0,48855673",,"13,67521","1,93774298"
07/11/2009 7.00,"0,64323029",,,"1,8796133"
07/11/2009 8.00,"0,75837656",,"8,79120922","2,69696094"
07/11/2009 9.00,"1,15778283",,,"3,70693551"
07/11/2009 10.00,"1,34369819",,"22,95482063","6,32365312"
07/11/2009 11.00,"0,89837577",,,"5,36841654"
07/11/2009 12.00,"0,6133294",,"14,65200996","3,20754579"
07/11/2009 13.00,"0,57735303",,,"2,47090015"
07/11/2009 14.00,"0,65794424",,"9,76801014","2,21906858"
07/11/2009 15.00,"0,65163227",,,"2,75860843"
07/11/2009 16.00,"0,51624878",,"17,09399986","2,31257359"
07/11/2009 17.00,"0,49755053",,,"1,71985379"
07/11/2009 18.00,"0,75782435",,"17,09399986","2,33741483"
07/11/2009 19.00,"0,86563461",,,"3,55728294"
07/11/2009 20.00,"1,00236018",,"16,60560989","3,88048859"
07/11/2009 21.00,"1,34803781",,,"5,42375965"
07/11/2009 22.00,"1,41020571",,"21,97801971","6,11320226"
07/11/2009 23.00,"1,21091848",,,"6,22542719"
08/11/2009 0.00,"0,94346477",,"26,37360954","4,74548472"
08/11/2009 1.00,"0,82886954",,,"3,65395286"
08/11/2009 2.00,"0,80606933",,"23,93161964","3,39098412"
08/11/2009 3.00,,,,"3,06377962"
08/11/2009 4.00,"0,44516864",,"21,97801971","2,20029781"
08/11/2009 5.00,"0,3400402",,,
08/11/2009 6.00,"0,3054199",,"12,69841003","1,13916306"
08/11/2009 7.00,"0,34715369",,,"0,95401007"
08/11/2009 8.00,"0,40177239",,"13,18680954","0,97382225"
08/11/2009 9.00,"0,39951928",,,"1,15772229"
08/11/2009 10.00,"0,40177239",,"10,7448101","1,466933"
08/11/2009 11.00,"0,44283514",,,"1,59946946"
08/11/2009 12.00,"0,43809243",,"14,16361046","1,51225866"
08/11/2009 13.00,"0,52456455",,,"1,93914339"
08/11/2009 14.00,"0,64715867",,"14,16361046","2,62845989"
08/11/2009 15.00,"0,44224216",,,"2,23127054"
08/11/2009 16.00,"0,38936281",,"8,79120922","1,20788378"
08/11/2009 17.00,"0,32589128",,,"1,09360654"
08/11/2009 18.00,"0,37975855",,"9,27960968","1,19625845"
08/11/2009 19.00,"0,54385113",,,"1,88011875"
08/11/2009 20.00,"0,61522602",,"4,39560509","2,27473712"
08/11/2009 21.00,"0,72390887",,,"2,72188558"
08/11/2009 22.00,"0,57195093",,"11,72161007","2,64318809"
08/11/2009 23.00,"0,41813365",,,"1,71956801"
09/11/2009 0.00,"0,39236618",,"15,62880993","1,26964416"
09/11/2009 1.00,"0,35707367",,,"1,30790065"
09/11/2009 2.00,"0,34122617",,"13,18680954","1,01741392"
09/11/2009 3.00,"0,35557198",,,"1,30458218"
09/11/2009 4.00,"0,25368691",,"18,55920982","1,07642331"
09/11/2009 5.00,"0,18448474",,,"0,54915966"
09/11/2009 6.00,"0,1983564",,"14,16361046","0,47686622"
09/11/2009 7.00,"0,27218245",,,"0,58449736"
09/11/2009 8.00,"0,5624655",,"14,16361046","1,23670556"
09/11/2009 9.00,"0,94439793",,,"2,81785682"
09/11/2009 10.00,"1,01280906",,"30,28083038","4,49826728"
09/11/2009 11.00,"1,00858011",,,"6,32302868"
09/11/2009 12.00,"0,73173417",,"22,95482063","5,34371463"
09/11/2009 13.00,"0,73145807",,,"3,75337274"
09/11/2009 14.00,"0,80567905",,"23,44322014","4,10050434"
09/11/2009 15.00,"0,83709677",,,"4,51653565"
09/11/2009 16.00,"0,85551542",,"22,95482063","4,45354165"
09/11/2009 17.00,"0,8891082",,,"5,37175332"
09/11/2009 18.00,"0,79417817",,"22,46640968","4,88364722"
09/11/2009 19.00,"0,84140494",,,"4,29223019"
09/11/2009 20.00,"1,03411109",,"24,90842056","5,63307961"
09/11/2009 21.00,"0,99968767",,,"5,60200009"
09/11/2009 22.00,"1,4312992",,"17,58241081","7,64563311"
09/11/2009 23.00,"1,12390346",,,"6,74266017"
10/11/2009 0.00,"0,91724644",,"16,60560989","5,16283406"
10/11/2009 1.00,"0,55610227",,,"3,13970071"
10/11/2009 2.00,"0,45943406",,"18,55920982","2,29130405"
10/11/2009 3.00,,,,"1,8012565"
10/11/2009 4.00,"0,25917406",,"21,48962021","1,43583314"
10/11/2009 5.00,"0,24274057",,,
10/11/2009 6.00,"0,2531545",,"13,67521","1,20748715"
10/11/2009 7.00,"0,28962483",,,"1,2542244"
10/11/2009 8.00,"0,42829944",,"18,55920982","1,64567584"
10/11/2009 9.00,"0,863964",,,"2,51206526"
10/11/2009 10.00,"1,16578521",,"29,7924099","5,38050867"
10/11/2009 11.00,"0,79264736",,,"5,21162057"
10/11/2009 12.00,"0,44394073",,"17,09399986","3,16760617"
10/11/2009 13.00,"0,42168573",,,"2,19559825"
10/11/2009 14.00,"0,57584319",,"9,76801014","2,83059678"
10/11/2009 15.00,"0,52990957",,,"3,06373996"
10/11/2009 16.00,"0,55743153",,"21,0012207","2,49209443"
10/11/2009 17.00,"0,70901434",,,"3,09836983"
10/11/2009 18.00,"1,04928638",,"21,0012207","5,32514523"
10/11/2009 19.00,"1,1321272",,,"6,28901105"
10/11/2009 20.00,"1,59452036",,"12,21000957","7,50685227"
10/11/2009 21.00,"1,61756755",,,"9,3872273"
10/11/2009 22.00,"1,66429337",,"24,90842056","8,8167381"
10/11/2009 23.00,"1,29107514",,,"8,08830779"
11/11/2009 0.00,"0,7889648",,"23,93161964","5,53662428"
11/11/2009 1.00,"0,48595529",,,"3,29800489"
11/11/2009 2.00,"0,37400927",,"32,72283173","2,23623452"
11/11/2009 3.00,"0,27636014",,,"1,61365763"
11/11/2009 4.00,"0,20124094",,"23,93161964","1,17252981"
11/11/2009 5.00,"0,15791925",,,"0,84439578"
11/11/2009 6.00,"0,18409447",,"14,65200996","0,87444304"
11/11/2009 7.00,"0,2501057",,,"0,92523202"
11/11/2009 8.00,"0,45308831",,"13,18680954","1,53663208"
11/11/2009 9.00,"0,78179772",,,"2,71737213"
11/11/2009 10.00,"1,054791",,"13,67521","4,96427905"
11/11/2009 11.00,"0,61504661",,,"4,5639309"
11/11/2009 12.00,"0,48658905",,"7,81440783","2,82123631"
11/11/2009 13.00,"0,46544313",,,"2,82073289"
11/11/2009 14.00,"0,40719313",,"12,21000957","2,13213236"
11/11/2009 15.00,"0,39226482",,,"2,1613762"
11/11/2009 16.00,"0,34680536",,"26,86202049","1,64257602"
11/11/2009 17.00,"0,39586817",,,"1,82584959"
11/11/2009 18.00,"0,65777415",,"26,37360954","2,56219726"
11/11/2009 19.00,"0,7865882",,,"3,3619447"
11/11/2009 20.00,"1,02148715",,"22,46640968","5,07186951"
11/11/2009 21.00,"1,08761837",,,"6,11889339"
11/11/2009 22.00,"1,0712641",,"19,04759979","6,245696"
11/11/2009 23.00,"0,75510757",,,"4,52962139"
12/11/2009 0.00,"0,55026329",,"22,95482063","3,15615678"
12/11/2009 1.00,"0,40576717",,,"2,33459571"
12/11/2009 2.00,"0,37642548",,"14,16361046","1,8334832"
12/11/2009 3.00,,,,"1,69370468"
12/11/2009 4.00,"0,33660229",,"14,65200996","1,43340557"
12/11/2009 5.00,"0,27974097",,,
12/11/2009 6.00,"0,26624328",,"11,23320961","0,9562251"
12/11/2009 7.00,"0,34008564",,,"0,93934798"
12/11/2009 8.00,"0,5574292",,"16,11721039","1,61357729"
12/11/2009 9.00,"0,93883739",,,"2,97359511"
12/11/2009 10.00,"1,3439242",,"30,28083038","6,18587708"
12/11/2009 11.00,"0,85639034",,,"6,19532297"
12/11/2009 12.00,"0,70227249",,"32,23442078","3,37982153"
12/11/2009 13.00,"0,62385284",,,"3,51046636"
12/11/2009 14.00,"0,52786849",,"24,42000961","2,3696995"
12/11/2009 15.00,"0,66031967",,,"2,95671902"
12/11/2009 16.00,"0,70100963",,"15,62880993","2,83461901"
12/11/2009 17.00,"1,12421335",,,"3,98315067"
12/11/2009 18.00,"1,34739706",,"13,18680954","6,74731599"
12/11/2009 19.00,"1,51110636",,,"7,4578766"
12/11/2009 20.00,"1,92511241",,"29,30401993","8,67828271"
12/11/2009 21.00,"1,98991786",,,"10,83350097"
12/11/2009 22.00,"1,64043883",,"36,63003159","10,1436658"
12/11/2009 23.00,"1,15207666",,,"7,32331123"
13/11/2009 0.00,"0,84901123",,"31,25761986","4,89763911"
13/11/2009 1.00,"0,64989991",,,"3,31406434"
13/11/2009 2.00,"0,56248064",,"28,81562042","2,66603296"
13/11/2009 3.00,"0,50012402",,,"2,21111055"
13/11/2009 4.00,"0,42024346",,"25,39682007","2,04509039"
13/11/2009 5.00,"0,33937615",,,"1,57052666"
13/11/2009 6.00,"0,29821088",,"16,11721039","1,21975827"
13/11/2009 7.00,"0,39281354",,,"1,40474345"
13/11/2009 8.00,"0,63754742",,"21,48962021","2,15658206"
13/11/2009 9.00,"0,94179649",,,"3,2446846"
13/11/2009 10.00,"1,4750333",,"44,93283081","7,01183057"
13/11/2009 11.00,"1,4068342",,,"8,61513616"
13/11/2009 12.00,"1,17883438",,"29,30401993","7,71107299"
13/11/2009 13.00,"1,03312317",,,"5,68162712"
13/11/2009 14.00,"1,10309773",,"29,7924099","6,26666247"
13/11/2009 15.00,"1,00170778",,,"6,61588502"
13/11/2009 16.00,"0,82963262",,"25,88521957","4,93163538"
13/11/2009 17.00,"0,99022204",,,"5,12991377"
13/11/2009 18.00,"1,18546556",,"34,18803024","6,45208598"
13/11/2009 19.00,"1,36413229",,,"6,84894684"
13/11/2009 20.00,"2,01407181",,"42,97924042","8,46016061"
13/11/2009 21.00,"2,43770775",,,"13,06538883"
13/11/2009 22.00,"1,89464533",,"54,70085144","11,40305148"
13/11/2009 23.00,"1,51094908",,,"8,88368721"
14/11/2009 0.00,"1,31866583",,"55,67765045","7,494931"
14/11/2009 1.00,"1,07424767",,,"6,23201531"
14/11/2009 2.00,"0,90402719",,"54,70085144","4,89176797"
14/11/2009 3.00,,,,"3,98996457"
14/11/2009 4.00,"0,76382293",,"34,67642975","3,92419925"
14/11/2009 5.00,"0,50733304",,,
14/11/2009 6.00,"0,35505705",,"19,04759979","2,08715452"
14/11/2009 7.00,"0,35981841",,,"1,66766643"
14/11/2009 8.00,"0,56914677",,"30,76922989","2,17080277"
14/11/2009 9.00,"0,87607767",,,"3,09725113"
14/11/2009 10.00,"1,02101299",,"34,67642975","5,01074985"
14/11/2009 11.00,"0,892623",,,"5,12078213"
14/11/2009 12.00,"0,7507027",,"28,32722092","4,23350556"
14/11/2009 13.00,"0,6489749",,,"3,34315766"
14/11/2009 14.00,"0,8642937",,"27,35042","3,79575724"
14/11/2009 15.00,"0,82295251",,,"4,6837813"
14/11/2009 16.00,"0,61326649",,"22,46640968","3,2328396"
14/11/2009 17.00,"0,70725869",,,"3,5130709"
14/11/2009 18.00,"0,81410433",,"18,07081032","4,0796355"
14/11/2009 19.00,"0,87615689",,,"4,05187852"
14/11/2009 20.00,"1,0056979",,"29,7924099","4,79539705"
14/11/2009 21.00,"0,9855434",,,"5,253882"
14/11/2009 22.00,"0,91952285",,"26,86202049","4,88767251"
14/11/2009 23.00,"0,700751",,,"3,79452768"
15/11/2009 0.00,"0,66595594",,"28,81562042","3,26271092"
15/11/2009 1.00,"0,56434581",,,"2,76649832"
