, Brindisi,,,,,,
14/11/2009 4.00,"0,1","45,8","37,1","0,8",,"4,4","56,8"
14/11/2009 5.00,"0,1","34,5","24,4","0,6","26,8","3,5","56,8"
14/11/2009 6.00,"0,1","63,8","38,1","0,8","15,4","2,7","56,8"
14/11/2009 7.00,"1,4","179,8","54,1","0,9","13,1","3,3","56,8"
14/11/2009 8.00,"2,2","236,5","67,5","1,2","14,3","4,3","56,8"
14/11/2009 9.00,"2,5","238,5","81,9","1,3","17,6","6,6","56,8"
14/11/2009 10.00,"0,1","77,0","47,7","0,6","41,0","5,6","56,8"
14/11/2009 11.00,"0,1","35,5","24,9","0,5","60,6","2,6","56,8"
14/11/2009 12.00,"0,1","29,9","22,5","0,6","66,5","2,1","56,8"
14/11/2009 13.00,"0,1","27,1","20,8","0,5","75,5","1,8","56,8"
14/11/2009 14.00,"0,1","22,8","18,7","0,5","83,2","1,6","56,8"
14/11/2009 15.00,"0,1","19,7","15,5","0,4","84,3","1,4","56,8"
14/11/2009 16.00,"0,1","17,5","14,6","0,4","82,7","1,0","56,8"
14/11/2009 17.00,"0,1","23,4","20,0","0,4","68,8","1,0","56,8"
14/11/2009 18.00,"0,1","37,8","32,6","0,5","54,2","1,4","56,8"
14/11/2009 19.00,"0,1","42,4","35,2","0,5","49,6","1,3","56,8"
14/11/2009 20.00,"0,1","60,7","50,4","0,7","33,6","1,8","56,8"
14/11/2009 21.00,"0,1","63,1","49,7","0,7","30,7","2,7","56,8"
14/11/2009 22.00,"0,1","55,4","45,1","0,9","30,9","3,0","56,8"
14/11/2009 23.00,"0,1","48,0","40,0","0,9","27,0","4,0","56,8"
15/11/2009 0.00,"0,2","66,5","43,5","1,0","25,8","4,5","56,8"
15/11/2009 1.00,"0,1","38,6","30,6","0,8","35,1","3,8","46,8"
15/11/2009 2.00,"0,1","42,2","32,0","0,7","34,0","3,0","46,8"
15/11/2009 3.00,"0,1","30,4","25,6","0,7","34,4","2,7","46,8"
15/11/2009 4.00,"0,1","22,1","19,0","0,7","33,1","2,6","46,8"
15/11/2009 5.00,"0,1","31,6","24,5","0,7","24,8","2,6","46,8"
15/11/2009 6.00,"0,1","40,6","29,0","0,8","21,6","3,3","46,8"
15/11/2009 7.00,"0,1","25,0","20,5","0,6","39,8","2,4","46,8"
15/11/2009 8.00,"0,1","35,3","24,4","0,5","36,7","1,8","46,8"
15/11/2009 9.00,"0,1","43,9","31,0","0,6","33,8","1,7","46,8"
15/11/2009 10.00,"0,1","48,0","31,4","0,7","37,8","2,0","46,8"
15/11/2009 11.00,"0,1","21,6","14,7","0,4","54,1","2,7","46,8"
15/11/2009 12.00,"0,1","17,6","12,2","0,4","57,5","1,4","46,8"
15/11/2009 13.00,"0,1","34,3","23,0","0,5","54,1","1,0","46,8"
15/11/2009 14.00,"0,1","34,3","25,9","0,5","63,1","2,2","46,8"
15/11/2009 15.00,"0,1","7,7","5,7","0,4","71,4","1,3","46,8"
15/11/2009 16.00,"0,1","12,3","9,8","0,4","70,4","0,7","46,8"
15/11/2009 17.00,"0,1","21,4","17,6","0,4","58,2","0,9","46,8"
15/11/2009 18.00,"0,1","48,7","38,5","0,6","42,1","1,1","46,8"
15/11/2009 19.00,"0,1","64,9","55,6","0,5","33,0","1,5","46,8"
15/11/2009 20.00,"0,1","109,9","68,8","0,7","24,9","1,7","46,8"
15/11/2009 21.00,"0,1","112,4","69,2","1,0","18,5","2,5","46,8"
15/11/2009 22.00,"0,7","179,8","75,8","1,2","14,3","4,1","46,8"
15/11/2009 23.00,"0,3","143,7","69,0","1,1","14,3","4,4","46,8"
16/11/2009 0.00,"0,2","111,1","58,8","1,2","13,6","4,6","46,8"
16/11/2009 1.00,,"62,3","42,8","0,9","17,1","4,3","32,9"
16/11/2009 2.00,"0,1",,,"0,8","17,2","2,6","32,9"
16/11/2009 3.00,"0,1","33,1","28,6","0,7","18,6","2,8","32,9"
16/11/2009 4.00,"0,1","18,5","16,2","0,6",,"2,1","32,9"
16/11/2009 5.00,"0,1","16,7","14,6","0,6","23,0","1,5","32,9"
16/11/2009 6.00,"0,1","40,0","26,7","0,8","15,8","1,8","32,9"
16/11/2009 7.00,"0,1","50,9","33,2","0,7","18,0","2,7","32,9"
16/11/2009 8.00,"0,3","80,2","42,3","0,7","14,7","1,8","32,9"
16/11/2009 9.00,"0,3","97,4","50,4","0,7","16,7","2,8","32,9"
16/11/2009 10.00,"0,2","85,7","46,0","0,6","22,8","2,1","32,9"
16/11/2009 11.00,"0,1","37,6","24,0","0,5","34,9","2,2","32,9"
16/11/2009 12.00,"0,1","33,8","22,0","0,5","38,2","1,3","32,9"
16/11/2009 13.00,"0,1","27,9","19,8","0,4","42,1","1,1","32,9"
16/11/2009 14.00,"0,1","28,8","21,3","0,4","41,4","0,9","32,9"
16/11/2009 15.00,"0,1","25,2","19,4","0,4","41,8","0,8","32,9"
16/11/2009 16.00,"0,1","40,6","31,1","0,5","35,6","0,9","32,9"
16/11/2009 17.00,"0,1","65,3","48,4","0,5","24,1","0,9","32,9"
16/11/2009 18.00,"0,1","76,6","53,4","0,6","20,2","1,1","32,9"
16/11/2009 19.00,"0,1","79,8","53,6","0,7","18,1","1,5","32,9"
16/11/2009 20.00,"0,1","97,2","60,1","0,8","15,6","2,1","32,9"
16/11/2009 21.00,"0,1","89,8","57,2","0,7","16,5","2,5","32,9"
16/11/2009 22.00,"0,1","49,2","36,8","0,5","25,6","1,8","32,9"
16/11/2009 23.00,"0,1","39,1","30,1","0,6","25,9","1,6","32,9"
17/11/2009 0.00,"0,1","19,1","15,2","0,5","31,8","1,7","32,9"
17/11/2009 1.00,"0,1","11,8","9,9","0,4",,"0,5","27,4"
17/11/2009 2.00,"0,1","8,3","7,2","0,4",,"1,0","27,4"
17/11/2009 3.00,"0,1","9,3","7,9","0,4",,"0,9","27,4"
17/11/2009 4.00,"0,1","6,1","5,5","0,4",,"1,0","27,4"
17/11/2009 5.00,"0,1","7,0","6,0","0,4",,"1,0","27,4"
17/11/2009 6.00,"0,1","14,8","12,3","0,4",,"1,0","27,4"
17/11/2009 7.00,"0,1","29,8","21,8","0,4",,"1,0","27,4"
17/11/2009 8.00,"0,1","54,6","37,8","0,5",,"0,9","27,4"
17/11/2009 9.00,"0,1","48,9","33,5","0,5",,"1,3","27,4"
17/11/2009 10.00,"0,1","44,2","28,3","0,6",,"1,2","27,4"
17/11/2009 11.00,"0,1","34,9","22,0","0,5",,"1,3","27,4"
17/11/2009 12.00,"0,1","37,0","22,9","0,5",,"0,0","27,4"
17/11/2009 13.00,"0,1",,,,,"0,0","27,4"
17/11/2009 14.00,"0,1","43,7","28,7","0,5",,"1,4","27,4"
17/11/2009 15.00,"0,1","32,7","22,5","0,4",,"1,0","27,4"
17/11/2009 16.00,"0,1","37,2","27,0","0,5",,"1,1","27,4"
17/11/2009 17.00,"0,1","70,4","47,8","0,8",,"1,3","27,4"
17/11/2009 18.00,"1,0","103,4","60,3","0,7",,"2,3","27,4"
17/11/2009 19.00,"0,4","105,2","60,0","0,8",,"2,1","27,4"
17/11/2009 20.00,"0,3","119,6","63,9","0,9",,"2,4","27,4"
17/11/2009 21.00,"0,2","101,9","53,5","0,8",,"3,0","27,4"
17/11/2009 22.00,"0,1","40,3","28,1","0,5",,"2,1","27,4"
17/11/2009 23.00,"0,1","25,4","19,0","0,5",,"1,4","27,4"
18/11/2009 0.00,"0,1","17,2","13,3","0,5",,"1,0","27,4"
18/11/2009 1.00,,"16,2","12,9","0,6",,"1,3","39,1"
18/11/2009 2.00,"0,1",,,"0,6",,"1,7","39,1"
18/11/2009 3.00,"0,1","27,8","23,5","0,6",,"1,6","39,1"
18/11/2009 4.00,"0,1","33,4","30,6","0,7",,"2,2","39,1"
18/11/2009 5.00,"0,1","38,7","32,7","0,7",,"2,8","39,1"
18/11/2009 6.00,"0,1","48,9","36,8","0,6",,"2,2","39,1"
18/11/2009 7.00,"0,1","57,8","39,0","0,6",,"1,5","39,1"
18/11/2009 8.00,"0,1","41,0","27,5","0,6",,"1,4","39,1"
18/11/2009 9.00,"0,1","62,9","40,7","0,6",,"1,4","39,1"
18/11/2009 10.00,"0,1",,,,,,"39,1"
18/11/2009 11.00,"0,1","40,6","29,2","0,6",,"1,4","39,1"
18/11/2009 12.00,"0,1","35,1","24,6","0,6",,"1,4","39,1"
18/11/2009 13.00,"0,1","39,0","28,4","0,6",,"1,4","39,1"
18/11/2009 14.00,"0,1","41,6","29,8","0,6",,"1,3","39,1"
18/11/2009 15.00,"0,1","24,1","17,9","0,5",,"1,3","39,1"
18/11/2009 16.00,"0,1","29,4","21,6","0,5",,"1,1","39,1"
18/11/2009 17.00,"0,1","39,7","28,3","0,6",,"1,1","39,1"
18/11/2009 18.00,"0,1","45,5","35,1","0,6",,"1,4","39,1"
18/11/2009 19.00,"0,1","56,3","41,7","0,7",,"1,6","39,1"
18/11/2009 20.00,"0,1","89,0","62,1","0,7",,"1,6","39,1"
18/11/2009 21.00,"0,1","96,0","65,5","0,8",,"2,0","39,1"
18/11/2009 22.00,"0,1","92,2","59,7","0,7",,"2,3","39,1"
18/11/2009 23.00,"0,1","48,4","36,9","0,6",,"1,7","39,1"
19/11/2009 0.00,"0,2","23,3","19,7","0,5",,"1,1","39,1"
19/11/2009 1.00,"0,1","12,7","10,9","0,4",,"0,9","30,1"
19/11/2009 2.00,"0,1","10,9","9,1","0,4",,"0,7","30,1"
19/11/2009 3.00,"0,1","6,9","5,7","0,4",,"0,6","30,1"
19/11/2009 4.00,"0,1","5,1","4,6","0,4",,"0,5","30,1"
19/11/2009 5.00,"0,1","4,3","3,7","0,4",,"0,5","30,1"
19/11/2009 6.00,"0,1","4,7","4,1","0,4",,"0,5","30,1"
19/11/2009 7.00,"0,1","12,3","10,5","0,5",,"0,5","30,1"
19/11/2009 8.00,"0,1","28,4","21,4","0,5",,"0,6","30,1"
19/11/2009 9.00,"0,1","37,2","26,5","0,5",,"1,0","30,1"
19/11/2009 10.00,"0,1","32,7","24,1","0,6",,"0,9","30,1"
19/11/2009 11.00,"0,1","32,9","22,7","0,6",,"1,1","30,1"
19/11/2009 12.00,"0,1","27,3","19,0","0,5",,"0,9","30,1"
19/11/2009 13.00,"0,1","40,2","28,3","0,6",,"1,2","30,1"
19/11/2009 14.00,"0,1","37,4","26,7","0,6",,"1,3","30,1"
19/11/2009 15.00,"0,1","28,5","21,2","0,5",,"1,3","30,1"
19/11/2009 16.00,"0,1","27,9","20,8","0,5",,"1,0","30,1"
19/11/2009 17.00,"0,1","29,5","23,1","0,6",,"1,0","30,1"
19/11/2009 18.00,"0,1","33,1","25,0","0,6",,"1,0","30,1"
19/11/2009 19.00,"0,1","31,1","23,7","0,6",,"1,0","30,1"
19/11/2009 20.00,"0,1","36,2","27,1","0,6",,"1,5","30,1"
19/11/2009 21.00,"0,1","30,4","22,5","0,6",,"1,3","30,1"
19/11/2009 22.00,"0,1","21,4","16,7","0,5",,"1,2","30,1"
19/11/2009 23.00,"0,1","35,9","23,2","0,5",,"0,9","30,1"
20/11/2009 0.00,"0,1","11,0","8,9","0,5",,"0,8","30,1"
20/11/2009 1.00,,"9,2","7,2","0,5",,"0,7","32,5"
20/11/2009 2.00,"0,1",,,"0,5",,"0,7","32,5"
20/11/2009 3.00,"0,1","10,3","9,4","0,4",,"0,6","32,5"
20/11/2009 4.00,"0,1","8,4","7,5","0,4",,"0,5","32,5"
20/11/2009 5.00,"0,1","7,9","7,2","0,4",,"0,5","32,5"
20/11/2009 6.00,"0,1","9,8","8,2","0,5",,"0,4","32,5"
20/11/2009 7.00,"0,1","18,7","15,4","0,5",,"0,6","32,5"
20/11/2009 8.00,"0,1","55,7","38,0","0,6",,"0,7","32,5"
20/11/2009 9.00,"0,1","62,7","39,7","0,6",,"1,2","32,5"
20/11/2009 10.00,"0,1","32,5","22,1","0,6",,"1,0","32,5"
20/11/2009 11.00,"0,1","30,1","19,8","0,6",,"1,2","32,5"
20/11/2009 12.00,"0,1","32,1","22,2","0,6",,"1,1","32,5"
20/11/2009 13.00,"0,1","24,5","16,7","0,6",,"0,9","32,5"
20/11/2009 14.00,"0,1","28,9","20,0","0,6",,"1,1","32,5"
20/11/2009 15.00,"0,1","23,7","17,6","0,6",,"1,3","32,5"
20/11/2009 16.00,"0,1","25,8","19,0","0,6",,"1,3","32,5"
20/11/2009 17.00,"0,1","24,9","18,4","0,6",,"1,3","32,5"
20/11/2009 18.00,"0,1","25,9","19,9","0,6",,"1,1","32,5"
20/11/2009 19.00,"0,1","29,5","21,6","0,6",,"1,0","32,5"
20/11/2009 20.00,"0,1","33,3","24,1","0,6",,"1,1","32,5"
20/11/2009 21.00,"0,1","35,4","24,6","0,6",,"1,4","32,5"
20/11/2009 22.00,"0,1","30,0","21,9","0,6",,"1,4","32,5"
20/11/2009 23.00,"0,1","26,0","18,5","0,6",,"1,2","32,5"
21/11/2009 0.00,"0,1","12,3","10,1","0,5",,"0,9","32,5"
21/11/2009 1.00,"0,1","9,1","7,4","0,5",,"0,8","30,3"
21/11/2009 2.00,"0,1","6,2","5,4","0,5",,"0,8","30,3"
21/11/2009 3.00,"0,1","5,5","4,6","0,5",,"0,8","30,3"
21/11/2009 4.00,"0,1","3,7","3,1","0,5",,"0,6","30,3"
21/11/2009 5.00,"0,1","5,2","4,6","0,5",,"0,5","30,3"
21/11/2009 6.00,"0,1","7,4","6,0","0,5",,"0,5","30,3"
21/11/2009 7.00,"0,1","13,4","11,0","0,5",,"0,7","30,3"
21/11/2009 8.00,"0,1","25,5","18,6","0,6",,"0,8","30,3"
21/11/2009 9.00,"0,1","31,6","20,6","0,6",,"1,0","30,3"
21/11/2009 10.00,"0,1","25,6","18,0","0,6",,"0,9","30,3"
21/11/2009 11.00,"0,1","26,8","18,1","0,6",,"1,0","30,3"
21/11/2009 12.00,"0,1","30,2","20,1","0,6",,"1,0","30,3"
21/11/2009 13.00,"0,1","31,5","21,1","0,6",,"0,9","30,3"
21/11/2009 14.00,"0,1","27,2","18,0","0,6",,"1,3","30,3"
21/11/2009 15.00,"0,1","18,1","13,3","0,6",,"1,2","30,3"
21/11/2009 16.00,"0,1","21,2","15,4","0,6",,"0,9","30,3"
21/11/2009 17.00,"0,1","22,8","16,7","0,6",,"1,1","30,3"
21/11/2009 18.00,"0,1","32,9","23,2","0,7",,"1,3","30,3"
21/11/2009 19.00,"0,1","29,9","20,9","0,7",,"1,3","30,3"
21/11/2009 20.00,"0,1","28,6","20,1","0,7",,"1,4","30,3"
21/11/2009 21.00,"0,1","37,0","25,4","0,8",,"1,6","30,3"
21/11/2009 22.00,"0,1","27,9","19,9","0,6",,"1,6","30,3"
21/11/2009 23.00,"0,1","32,7","22,4","0,6",,"1,2","30,3"
22/11/2009 0.00,"0,1","38,0","23,4","0,6",,"1,1","30,3"
22/11/2009 1.00,,"20,8","15,8","0,6",,"0,8","34,3"
22/11/2009 2.00,"0,1",,,"0,6",,"1,0","34,3"
22/11/2009 3.00,"0,1","34,2","28,8","0,6",,"0,9","34,3"
22/11/2009 4.00,"0,1","30,5","26,7","0,6",,"1,0","34,3"
22/11/2009 5.00,"0,1","30,5","25,6","0,5",,"0,8","34,3"
22/11/2009 6.00,"0,1","13,0","10,6","0,5",,"0,7","34,3"
22/11/2009 7.00,"0,1","14,0","11,8","0,5",,"0,5","34,3"
22/11/2009 8.00,"0,1","13,4","10,7","0,6",,"0,8","34,3"
22/11/2009 9.00,"0,1","16,4","12,4","0,5",,"0,7","34,3"
22/11/2009 10.00,"0,1","20,1","14,0","0,6",,"0,8","34,3"
22/11/2009 11.00,"0,1","34,9","23,5","0,7",,"0,9","34,3"
22/11/2009 12.00,"0,1","29,5","19,4","0,7",,"1,2","34,3"
22/11/2009 13.00,"0,1","30,5","20,3","0,6",,"1,2","34,3"
22/11/2009 14.00,"0,1","16,3","12,0","0,5",,"0,9","34,3"
22/11/2009 15.00,"0,1","13,1","10,3","0,5",,"0,7","34,3"
22/11/2009 16.00,"0,1","15,8","13,0","0,6",,"0,7","34,3"
22/11/2009 17.00,"0,1","26,0","20,7","0,6",,"1,2","34,3"
22/11/2009 18.00,"0,1","40,4","31,2","0,7",,"1,3","34,3"
22/11/2009 19.00,"0,1","38,4","28,4","0,8",,"1,5","34,3"
22/11/2009 20.00,"0,1","51,5","35,8","0,8",,"1,8","34,3"
22/11/2009 21.00,"0,1","39,4","27,9","0,8",,"2,2","34,3"
22/11/2009 22.00,"0,1","30,6","23,8","0,7",,"1,6","34,3"
22/11/2009 23.00,"0,1","38,9","32,1","0,7",,"1,2","34,3"
23/11/2009 0.00,"0,1","20,2","17,1","0,6",,"1,3","34,3"
23/11/2009 1.00,"0,1","14,7","12,6","0,6",,"1,0","60,7"
23/11/2009 2.00,"0,1","11,0","9,7","0,6",,"1,0","60,7"
23/11/2009 3.00,"0,1","8,6","7,8","0,6",,"1,0","60,7"
23/11/2009 4.00,"0,1","9,6","8,6","0,7",,"1,0","60,7"
23/11/2009 5.00,"0,2","19,3","17,4","0,8",,"1,2","60,7"
23/11/2009 6.00,"0,1","38,5","31,5","0,9",,"1,4","60,7"
23/11/2009 7.00,"0,1","61,4","42,6","1,1",,"1,9","60,7"
23/11/2009 8.00,"0,1","82,5","48,9","1,0",,"1,9","60,7"
23/11/2009 9.00,"0,3","105,8","53,3","1,1",,"2,4","60,7"
23/11/2009 10.00,"0,2","68,0","38,7","0,9",,"3,3","60,7"
23/11/2009 11.00,"0,1","56,9","35,5","1,0",,"2,0","60,7"
23/11/2009 12.00,"0,1","36,1","23,7","0,7",,"1,8","60,7"
23/11/2009 13.00,"0,1","47,3","30,7","0,8",,"1,4","60,7"
23/11/2009 14.00,"0,1","42,0","28,3","0,8",,"1,6","60,7"
23/11/2009 15.00,"0,1","34,4","24,7","0,7",,"1,5","60,7"
23/11/2009 16.00,"0,1","41,6","30,0","0,7",,"1,6","60,7"
23/11/2009 17.00,"0,1","56,0","40,4","0,7",,"1,5","60,7"
23/11/2009 18.00,"0,1","66,0","50,7","0,9",,"1,4","60,7"
23/11/2009 19.00,"1,9","234,5","87,3","1,4",,"2,1","60,7"
23/11/2009 20.00,"5,3","404,8","109,6","2,1",,"4,6","60,7"
23/11/2009 21.00,"7,2","457,7","105,1","2,4",,"7,6","60,7"
23/11/2009 22.00,"1,6","179,2","73,2","1,4",,"7,9","60,7"
23/11/2009 23.00,"0,9","153,7","64,5","1,3",,"5,0","60,7"
24/11/2009 0.00,"0,3","109,7","56,1","1,2",,"4,2","60,7"
24/11/2009 1.00,,"92,1","47,6","1,2",,"3,6","73,9"
24/11/2009 2.00,"0,2",,,"1,1",,"3,7","73,9"
24/11/2009 3.00,"0,2","49,5","34,7","1,1",,"4,0","73,9"
24/11/2009 4.00,"0,1","34,1","27,4","1,0",,"3,8","73,9"
24/11/2009 5.00,"0,1","27,9","22,2","0,9",,"3,0","73,9"
24/11/2009 6.00,"0,1","52,3","30,9","0,9",,"2,3","73,9"
24/11/2009 7.00,"0,3","104,5","45,2","1,1",,"2,2","73,9"
24/11/2009 8.00,"3,9","328,5","77,2","1,8",,"2,7","73,9"
24/11/2009 9.00,"5,9","398,0","95,2","2,2",,"4,9","73,9"
24/11/2009 10.00,"4,9","324,6","98,3","2,0",,"7,0","73,9"
24/11/2009 11.00,"1,3","171,3","84,0","1,4",,,"73,9"
24/11/2009 12.00,"0,2","83,5","52,3","1,0",,"4,0","73,9"
24/11/2009 13.00,"0,2","67,6","42,8","1,0",,"2,4","73,9"
24/11/2009 14.00,"0,1","54,0","37,1","0,9",,"2,3","73,9"
24/11/2009 15.00,"0,1","53,7","37,0","0,9",,"2,1","73,9"
24/11/2009 16.00,"0,1","49,8","35,4","0,9",,"1,9","73,9"
24/11/2009 17.00,"0,1","55,8","39,4","0,9",,"1,8","73,9"
24/11/2009 18.00,"0,1","63,8","41,8","1,0",,"1,9","73,9"
24/11/2009 19.00,"0,1","62,0","44,8","1,0",,"2,2","73,9"
24/11/2009 20.00,"0,1","67,6","48,8","1,0",,"2,0","73,9"
24/11/2009 21.00,"0,1","81,8","55,9","1,1",,"2,3","73,9"
24/11/2009 22.00,"0,1","67,0","48,0","1,0",,"2,8","73,9"
24/11/2009 23.00,"0,2","48,6","35,6","0,9",,"2,2","73,9"
25/11/2009 0.00,"0,1","16,2","13,4","0,8",,"1,5","73,9"
25/11/2009 1.00,"0,1","8,4","6,9","0,7",,"0,8","39,1"
25/11/2009 2.00,"0,1","6,9","6,0","0,7",,"0,7","39,1"
25/11/2009 3.00,"0,1","11,9","10,7","0,7",,"0,6","39,1"
25/11/2009 4.00,"0,1","12,6","11,6","0,8",,"0,8","39,1"
25/11/2009 5.00,"0,1","6,7","5,6","0,7",,"0,8","39,1"
25/11/2009 6.00,"0,1","9,3","7,8","0,7",,"0,6","39,1"
25/11/2009 7.00,"0,1","22,1","17,3","0,8",,"0,6","39,1"
25/11/2009 8.00,"0,1","39,2","29,3","0,9",,"0,9","39,1"
25/11/2009 9.00,"0,2","46,2","30,7","1,0",,"1,6","39,1"
25/11/2009 10.00,"0,1","33,3","23,2","1,0",,"1,3","39,1"
25/11/2009 11.00,"0,2","28,8","19,5","0,9",,"1,3","39,1"
25/11/2009 12.00,"0,2","28,5","19,5","0,9",,"1,1","39,1"
25/11/2009 13.00,"0,1","22,3","15,2","0,8",,"1,3","39,1"
25/11/2009 14.00,"0,1","28,0","19,5","0,9",,"1,0","39,1"
25/11/2009 15.00,"0,1","32,6","23,1","0,9","83,4","1,1","39,1"
25/11/2009 16.00,"0,2","30,3","23,0","0,9","84,9","1,1","39,1"
25/11/2009 17.00,"0,2","40,3","30,4","1,0","75,0","1,3","39,1"
25/11/2009 18.00,"0,2","53,6","41,6","1,0","54,4","1,4","39,1"
25/11/2009 19.00,"0,2","76,3","51,4","1,2","51,1","1,9","39,1"
25/11/2009 20.00,"0,1","72,1","52,3","1,2","43,9","2,4","39,1"
25/11/2009 21.00,"0,2","111,4","70,5","1,3","24,8","2,4","39,1"
25/11/2009 22.00,"0,2","86,8","59,3","1,3","28,3","3,0","39,1"
25/11/2009 23.00,"1,2","207,0","74,9","1,5","18,7","2,7","39,1"
26/11/2009 0.00,"2,9","268,9","84,1","1,7","19,3","3,6","39,1"
26/11/2009 1.00,,"143,5","53,9","1,5","17,2","4,4","42,4"
26/11/2009 2.00,"0,1",,,"1,3","21,8","3,4","42,4"
26/11/2009 3.00,"0,1","28,3","24,6","1,1","35,9","2,5","42,4"
26/11/2009 4.00,"0,1","17,7","15,7","1,2",,"2,1","42,4"
26/11/2009 5.00,"0,1","13,9","12,1","1,1","40,6","2,3","42,4"
26/11/2009 6.00,"0,1","25,6","17,7","1,1","32,1","1,9","42,4"
26/11/2009 7.00,"0,1","42,9","26,0","1,2","30,1","2,0","42,4"
26/11/2009 8.00,"0,1","63,7","38,4","1,0","29,7","2,0","42,4"
26/11/2009 9.00,"0,1","65,5","37,5","0,8","36,6","0,0","42,4"
26/11/2009 10.00,"0,1","49,9","28,2","0,7","44,0","0,0","42,4"
26/11/2009 11.00,"0,1","45,7","26,4","0,7","51,7","0,0","42,4"
26/11/2009 12.00,"0,1","40,0","27,3","0,6","70,8","0,0","42,4"
26/11/2009 13.00,"0,1",,,,"77,2","0,0","42,4"
26/11/2009 14.00,"0,0","33,5","26,6","0,6","84,9","1,0","42,4"
26/11/2009 15.00,"0,0","26,2","22,3","0,6","97,5",,"42,4"
26/11/2009 16.00,"0,0","27,9","23,5","0,6","87,0",,"42,4"
26/11/2009 17.00,"0,1","43,4","34,6","0,7","53,1",,"42,4"
26/11/2009 18.00,"0,3","95,7","55,6","0,9","30,4",,"42,4"
26/11/2009 19.00,"0,0","64,5","44,8","0,8","50,5",,"42,4"
26/11/2009 20.00,"0,0","52,6","39,0","0,8","48,7",,"42,4"
26/11/2009 21.00,"0,0","55,3","39,4","1,0","36,2",,"42,4"
26/11/2009 22.00,"0,2","58,0","34,9","0,9","34,6",,"42,4"
26/11/2009 23.00,"0,1","86,9","42,2","0,9","22,7",,"42,4"
27/11/2009 0.00,"0,1","50,2","30,2","0,7","34,2",,"42,4"
27/11/2009 1.00,"0,1","42,9","27,8","0,8","31,2",,"33,2"
27/11/2009 2.00,"0,0","33,6","22,6","0,8","37,8",,"33,2"
27/11/2009 3.00,"0,0","25,7","18,7","0,7","45,1",,"33,2"
27/11/2009 4.00,"0,0","21,5","17,3","0,6","59,1",,"33,2"
27/11/2009 5.00,"0,1","16,3","13,4","0,5","70,1",,"33,2"
27/11/2009 6.00,"0,0","19,8","16,1","0,6","46,3",,"33,2"
27/11/2009 7.00,"0,1","48,1","27,5","0,8","22,4",,"33,2"
27/11/2009 8.00,"0,5","80,0","35,7","0,9","21,8",,"33,2"
27/11/2009 9.00,"0,6","122,0","38,7","1,0","22,9",,"33,2"
27/11/2009 10.00,"0,1","106,4","55,4","0,9","30,0",,"33,2"
27/11/2009 11.00,"0,1","81,7","51,5","0,9","38,8",,"33,2"
27/11/2009 12.00,"0,1","66,5","46,5","0,7","52,6",,"33,2"
27/11/2009 13.00,"0,1","44,4","35,1","0,6","83,8",,"33,2"
27/11/2009 14.00,"0,1","35,5","28,4","0,6","91,7",,"33,2"
27/11/2009 15.00,"0,1","29,3","24,6","0,6","95,5",,"33,2"
27/11/2009 16.00,"0,1","32,5","27,3","0,6","80,3",,"33,2"
27/11/2009 17.00,"0,1","38,0","32,2","0,6","68,1",,"33,2"
27/11/2009 18.00,"0,1","42,3","35,6","0,7","60,4",,"33,2"
27/11/2009 19.00,"0,1","45,2","37,2","0,8","44,5",,"33,2"
27/11/2009 20.00,"0,1","50,7","36,9","0,8","41,2",,"33,2"
27/11/2009 21.00,"0,1","47,7","34,7","0,8","45,9",,"33,2"
27/11/2009 22.00,"0,1","42,7","31,2","0,7","45,9",,"33,2"
27/11/2009 23.00,"0,1","34,7","26,5","0,7","52,5",,"33,2"
28/11/2009 0.00,"0,1","29,7","23,2","0,6","65,5",,"33,2"
28/11/2009 1.00,,"22,0","17,7","0,5","70,8",,"31,2"
28/11/2009 2.00,"0,1",,,"0,5","71,3",,"31,2"
28/11/2009 3.00,"0,1","19,0","15,8","0,5","77,3",,"31,2"
28/11/2009 4.00,"0,1","14,7","11,9","0,5",,,"31,2"
28/11/2009 5.00,"0,1","14,4","11,5","0,5","79,6",,"31,2"
28/11/2009 6.00,"0,1","15,6","12,8","0,5","73,4",,"31,2"
28/11/2009 7.00,"0,1","19,7","16,3","0,5","64,6",,"31,2"
28/11/2009 8.00,"0,1","27,5","22,3","0,6","54,8",,"31,2"
28/11/2009 9.00,"0,1","41,6","30,2","0,6","47,2",,"31,2"
28/11/2009 10.00,"0,1","34,2","26,3","0,6","61,0",,"31,2"
28/11/2009 11.00,"0,1","29,4","23,4","0,6","69,7",,"31,2"
28/11/2009 12.00,"0,1","29,4","23,9","0,6","71,8",,"31,2"
28/11/2009 13.00,"0,1","29,0","23,5","0,6","75,4",,"31,2"
28/11/2009 14.00,"0,1","29,7","24,0","0,6","76,1",,"31,2"
28/11/2009 15.00,"0,1","24,9","20,7","0,6","77,5",,"31,2"
28/11/2009 16.00,"0,1","32,0","26,4","0,7","59,0",,"31,2"
28/11/2009 17.00,"0,1","35,3","28,1","0,7","64,4",,"31,2"
28/11/2009 18.00,"0,1","37,2","29,6","0,8","54,0",,"31,2"
28/11/2009 19.00,"0,1","54,1","38,6","0,9","35,3",,"31,2"
28/11/2009 20.00,"0,4","108,9","53,0","1,3","20,1",,"31,2"
28/11/2009 21.00,"0,2","93,1","43,9","0,9","27,3",,"31,2"
28/11/2009 22.00,"0,1","73,9","38,8","0,9","25,1",,"31,2"
28/11/2009 23.00,"0,1","81,0","40,2","0,9","28,3",,"31,2"
