,Comune Bari,,
,Corso Cavour,,
Parm,CO,PM10,BENZENE



27/07/2010 19.00,"0,77957257",,"9,98909604"
27/07/2010 20.00,"0,88506099","8,79120922","6,47812626"
27/07/2010 21.00,"0,79516959",,"5,88352908"
27/07/2010 22.00,"0,65304541","12,94260979","4,06563446"
27/07/2010 23.00,"0,61613355",,"3,29770183"
28/07/2010 0.00,"0,57441024","15,87300968","2,89667839"
28/07/2010 1.00,"0,59093111",,"2,81217891"
28/07/2010 2.00,"0,44882557","18,31501007","2,19576707"
28/07/2010 3.00,"0,37799008",,"1,7515252"
28/07/2010 4.00,"0,27108735","20,75702095","1,39140245"
28/07/2010 5.00,"0,23144589",,"1,16189199"
28/07/2010 6.00,"0,27089046","18,55920982","1,07029792"
28/07/2010 7.00,"0,44969",,"1,60752105"
28/07/2010 8.00,"0,48076754","17,58241081","2,26551497"
28/07/2010 9.00,"0,41981125",,"2,31344312"
28/07/2010 10.00,"0,35557664","21,0012207","2,07600515"
28/07/2010 11.00,"0,37229323",,"1,68792202"
28/07/2010 12.00,"0,41065784","16,84980965","1,838437"
28/07/2010 13.00,"0,44823725",,"2,29360451"
28/07/2010 14.00,"0,34597005","16,84980965","2,32014515"
28/07/2010 15.00,"0,3267394",,"1,90479218"
28/07/2010 16.00,"0,43523235","10,7448101","2,14789485"
28/07/2010 17.00,"0,53467093",,"2,68466338"
28/07/2010 18.00,"0,68039029","14,16361046","3,36141281"
28/07/2010 19.00,"0,99575463",,"4,06087286"
28/07/2010 20.00,"1,11271597","9,03540897","5,88016281"
28/07/2010 21.00,"0,78937488",,"4,95953373"
28/07/2010 22.00,"0,56668979","14,40781021","3,15683411"
28/07/2010 23.00,"0,56107216",,"2,59854992"
29/07/2010 0.00,"0,6586246","20,51280975","2,79981117"
29/07/2010 1.00,"0,60586058",,"2,91100283"
29/07/2010 2.00,"0,49312353","19,78022003","2,27662976"
29/07/2010 3.00,,,"1,8720336"
29/07/2010 4.00,"0,36214142","12,21000957","1,48183816"
29/07/2010 5.00,"0,3287863",,
29/07/2010 6.00,"0,34378568","14,40781021","1,45374862"
29/07/2010 7.00,"0,44466769",,"1,73205372"
29/07/2010 8.00,"0,60627532","18,80340958","2,50254207"
29/07/2010 9.00,"0,78770543",,"3,91340583"
29/07/2010 10.00,"0,65881333","21,73381996","4,66985348"
29/07/2010 11.00,"0,50468499",,"3,14653698"
29/07/2010 12.00,"0,50131931","16,36141014","2,66708555"
29/07/2010 13.00,"0,52488143",,"2,90844304"
29/07/2010 14.00,"0,25869058","18,07081032","1,9029504"
29/07/2010 15.00,"0,23772757",,"1,08196393"
29/07/2010 16.00,"0,26433967","24,90842056","1,31795267"
29/07/2010 17.00,"0,37738661",,"1,41402561"
29/07/2010 18.00,"0,40281856","19,78022003","1,66018233"
29/07/2010 19.00,"0,54409345",,"2,17426362"
29/07/2010 20.00,"0,76947784","14,16361046","3,42608892"
29/07/2010 21.00,"0,5364161",,"3,19742461"
29/07/2010 22.00,"0,39394126","16,84980965","2,03826123"
29/07/2010 23.00,"0,32644349",,"1,5906897"
30/07/2010 0.00,"0,28170166","16,36141014","1,18487721"
30/07/2010 1.00,"0,28059957",,"1,00013814"
30/07/2010 2.00,"0,25638039","18,07081032","1,65804561"
30/07/2010 3.00,"0,19853581",,"0,6892809"
30/07/2010 4.00,"0,15288761","22,71062088","0,54468486"
30/07/2010 5.00,"0,17330074",,"0,54213524"
30/07/2010 6.00,"0,28339441","13,67521","0,75245593"
30/07/2010 7.00,"0,47797387",,"1,53708465"
30/07/2010 8.00,"0,5804496","12,45421028","2,30372162"
30/07/2010 9.00,"0,65096006",,"2,96799449"
30/07/2010 10.00,"0,55143528","29,05982971","2,86812916"
30/07/2010 11.00,"0,6026545",,"3,10263309"
30/07/2010 12.00,"0,60070546","25,39682007","3,15136976"
30/07/2010 13.00,"0,78682003",,"4,24639807"
30/07/2010 14.00,"0,32160175","23,19902039","2,56249829"
30/07/2010 15.00,"0,25918221",,"1,2901662"
30/07/2010 16.00,"0,27099415","21,48962021","1,54237305"
30/07/2010 17.00,"0,352762",,"1,91685279"
30/07/2010 18.00,"0,42801518","14,65200996","2,22013846"
30/07/2010 19.00,"0,51808948",,"2,8397091"
30/07/2010 20.00,"0,5364161","10,01220989","2,41503227"
30/07/2010 21.00,"0,54799037",,"2,79786768"
30/07/2010 22.00,"0,57546923","14,16361046","2,64998876"
30/07/2010 23.00,"0,48608344",,"2,40551213"
31/07/2010 0.00,"0,31036183","24,17580986","1,4970779"
31/07/2010 1.00,"0,24711631",,"1,07443914"
31/07/2010 2.00,"0,16530884","21,97801971","0,60495228"
31/07/2010 3.00,,,"0,35972409"
31/07/2010 4.00,"0,10378286","27,8388195","0,27213293"
31/07/2010 5.00,"0,10071775",,
31/07/2010 6.00,"0,16365221","15,38461018","0,30335686"
31/07/2010 7.00,"0,17971057",,"0,45533327"
31/07/2010 8.00,"0,25421582","13,43101025","0,66843749"
31/07/2010 9.00,"0,32964724",,"1,11819252"
31/07/2010 10.00,"0,34822316","12,69841003","1,57563098"
31/07/2010 11.00,"0,26818766",,"1,23297826"
31/07/2010 12.00,"0,27379714","9,52380943","1,039015"
31/07/2010 13.00,"0,27733874",,"1,1045576"
31/07/2010 14.00,"0,21318452","6,83760691","0,975602"
31/07/2010 15.00,"0,18000532",,"0,84151055"
31/07/2010 16.00,"0,18026162","9,76801014","0,69772811"
31/07/2010 17.00,"0,23851278",,"0,8850473"
31/07/2010 18.00,"0,33202733","8,30280876","1,1476967"
31/07/2010 19.00,"0,36988983",,"1,73405822"
31/07/2010 20.00,"0,39061285","5,61660624","1,64842682"
31/07/2010 21.00,"0,4942431",,"1,94431586"
31/07/2010 22.00,"0,35080131","11,47741032","1,70609174"
31/07/2010 23.00,"0,29255131",,"1,18681866"
01/08/2010 0.00,"0,24571365","6,34920597","1,01883569"
01/08/2010 1.00,"0,21873341",,"0,86056506"
01/08/2010 2.00,"0,17044183","11,72161007","0,65089627"
01/08/2010 3.00,"0,17530221",,"0,67442762"
01/08/2010 4.00,"0,14013552","13,67521","0,53940968"
01/08/2010 5.00,"0,12236578",,"0,4722348"
01/08/2010 6.00,"0,13531359","8,30280876","0,46966382"
01/08/2010 7.00,"0,16026672",,"0,57615186"
01/08/2010 8.00,"0,17547929","10,50061035","0,68745335"
01/08/2010 9.00,"0,17079599",,"0,53573729"
01/08/2010 10.00,"0,20572619","6,59340715","0,57654849"
01/08/2010 11.00,"0,20285213",,"0,70841576"
01/08/2010 12.00,"0,19622212","7,32600689","0,59408157"
01/08/2010 13.00,"0,16994904",,"0,58618151"
01/08/2010 14.00,"0,13797095","6,59340715","0,39049241"
01/08/2010 15.00,"0,12447093",,"0,3747767"
01/08/2010 16.00,"0,14212301","8,05860806","0,40851873"
01/08/2010 17.00,"0,15725636",,"0,50481338"
01/08/2010 18.00,"0,19677316","8,54700947","0,57213267"
01/08/2010 19.00,"0,25775742",,"0,84301978"
01/08/2010 20.00,"0,3103793","6,83760691","1,2698262"
01/08/2010 21.00,"0,3368481",,"1,46367962"
01/08/2010 22.00,"0,42776587","4,88400507","1,54138859"
01/08/2010 23.00,"0,37721069",,"1,54914728"
02/08/2010 0.00,"0,34019398","8,54700947","1,38712088"
02/08/2010 1.00,"0,29438036",,"1,26186004"
02/08/2010 2.00,"0,20879596","18,80340958","0,82693694"
02/08/2010 3.00,,,"0,60273115"
02/08/2010 4.00,"0,19128718","13,43101025","0,4632018"
02/08/2010 5.00,"0,18196951",,
02/08/2010 6.00,"0,25856593","11,23320961","0,64942061"
02/08/2010 7.00,"0,36659638",,"1,25732524"
02/08/2010 8.00,"0,44781435","15,14041042","1,77271846"
02/08/2010 9.00,"0,5101302",,"2,80255504"
02/08/2010 10.00,"0,42417068","17,58241081","2,79070902"
02/08/2010 11.00,"0,40652559",,"2,1766251"
02/08/2010 12.00,"0,43148804","16,84980965","1,9999722"
02/08/2010 13.00,"0,44555192",,"2,58630829"
02/08/2010 14.00,"0,30188063","21,24542046","2,17157366"
02/08/2010 15.00,"0,25667746",,"1,56217302"
02/08/2010 16.00,"0,25323605","11,96580982","1,15388006"
02/08/2010 17.00,"0,4996452",,"1,65923957"
02/08/2010 18.00,"0,53188658","16,60560989","2,24912804"
02/08/2010 19.00,"0,79149518",,"3,41505244"
02/08/2010 20.00,"0,82556444","19,29179955","3,7991591"
02/08/2010 21.00,"0,88648345",,"4,44017318"
02/08/2010 22.00,"0,66471871","15,62880993","3,79846042"
02/08/2010 23.00,"0,72957193",,"3,33080111"
03/08/2010 0.00,"0,8419688","19,29179955","3,84438102"
03/08/2010 1.00,"0,70826874",,"3,34752161"
03/08/2010 2.00,"0,57919257","18,07081032","2,91241036"
03/08/2010 3.00,"0,43168493",,"2,15001122"
03/08/2010 4.00,"0,34397441","17,58241081","1,65468036"
03/08/2010 5.00,"0,2869896",,"1,2338366"
03/08/2010 6.00,"0,34214536","18,07081032","1,17438787"
03/08/2010 7.00,"0,55554889",,"1,71348533"
03/08/2010 8.00,"0,69375284","20,02441978","3,05721082"
03/08/2010 9.00,"0,61817929",,"3,21497803"
03/08/2010 10.00,"0,65244427","30,28083038","3,73039261"
03/08/2010 11.00,"0,79359917",,"4,02344116"
03/08/2010 12.00,"0,78677343","23,68741989","4,3927159"
03/08/2010 13.00,"0,67142678",,"4,26821171"
03/08/2010 14.00,"0,44911333","18,07081032","2,73572593"
03/08/2010 15.00,"0,35119391",,"1,95033446"
03/08/2010 16.00,"0,45721707","19,53602028","2,0625777"
03/08/2010 17.00,"0,60175396",,"2,76805941"
03/08/2010 18.00,"0,69570072","20,51280975","3,17936676"
03/08/2010 19.00,"0,88276477",,"3,65739032"
03/08/2010 20.00,"0,95735506","13,67521","5,02467156"
03/08/2010 21.00,"0,83687309",,"4,53280053"
03/08/2010 22.00,"0,69764744","15,87300968","3,53070263"
03/08/2010 23.00,"0,59125148",,"2,87829916"
04/08/2010 0.00,"0,57606571","23,19902039","2,45145206"
04/08/2010 1.00,"0,42185",,"2,08690332"
04/08/2010 2.00,"0,27257156","16,60560989","1,10618378"
04/08/2010 3.00,,,"0,85736761"
04/08/2010 4.00,"0,25323256","14,40781021","0,72416095"
04/08/2010 5.00,"0,24373431",,
04/08/2010 6.00,"0,2934903","8,30280876","0,8225018"
04/08/2010 7.00,"0,40695081",,"1,36359258"
04/08/2010 8.00,"0,41787269","17,33819962","1,66389438"
04/08/2010 9.00,"0,44502068",,"2,26823442"
04/08/2010 10.00,"0,81018877","24,42000961","2,6711983"
04/08/2010 11.00,"0,60420861",,"2,84071288"
04/08/2010 12.00,"0,43991216","23,19902039","2,28824797"
04/08/2010 13.00,"0,34503572",,"1,90145744"
04/08/2010 14.00,"0,23589619","20,51280975","1,17425464"
04/08/2010 15.00,"0,21124479",,"0,95436704"
04/08/2010 16.00,"0,24933214","14,40781021","1,25849275"
04/08/2010 17.00,"0,32772965",,"1,47587243"
04/08/2010 18.00,"0,41082094","15,14041042","2,35103856"
04/08/2010 19.00,"0,47678324",,"2,05431152"
04/08/2010 20.00,"0,79508454","11,47741032","3,2141624"
04/08/2010 21.00,"0,59658718",,"3,20717154"
04/08/2010 22.00,"0,42460988","16,36141014","2,17450567"
04/08/2010 23.00,"0,47259973",,"1,71251206"
05/08/2010 0.00,"0,53111651","20,51280975","2,17584913"
05/08/2010 1.00,"0,46837544",,"2,03812394"
05/08/2010 2.00,"0,37294796","11,96580982","1,62638945"
05/08/2010 3.00,"0,26940858",,"1,14975613"
05/08/2010 4.00,"0,21094888","11,96580982","0,76551929"
05/08/2010 5.00,"0,19568622",,"0,58285389"
05/08/2010 6.00,"0,27469302","10,25640965","0,64885617"
05/08/2010 7.00,"0,51119851",,"1,49579546"
05/08/2010 8.00,"0,58532979","12,94260979","2,33121825"
05/08/2010 9.00,"0,50131814",,
05/08/2010 10.00,"0,4691024","34,67642975","1,29252462"
05/08/2010 11.00,"0,43847804",,"2,38418666"
05/08/2010 12.00,"0,51608918","24,66422081","2,4902201"
05/08/2010 13.00,"0,6044253",,"3,78931963"
05/08/2010 14.00,"0,28380682","13,43101025","2,63665793"
05/08/2010 15.00,"0,25687551",,"1,32426214"
05/08/2010 16.00,"0,33814009","15,62880993","1,41600164"
05/08/2010 17.00,"0,41494621",,"1,939479"
05/08/2010 18.00,"0,61251856","15,14041042","2,79531806"
05/08/2010 19.00,"0,57553097",,"2,77621677"
05/08/2010 20.00,"0,5229254","13,18680954","2,45477155"
05/08/2010 21.00,"0,54852045",,"2,32097808"
05/08/2010 22.00,"0,48703757","15,14041042","2,29034604"
05/08/2010 23.00,"0,60059595",,"2,3623832"
06/08/2010 0.00,"0,6367191","21,73381996","2,89704044"
06/08/2010 1.00,"0,4619726",,"2,36539454"
06/08/2010 2.00,"0,31657128","23,68741989","1,62095969"
06/08/2010 3.00,,,"0,93313615"
06/08/2010 4.00,"0,21833265","18,55920982","0,64236771"
06/08/2010 5.00,"0,22601117",,
06/08/2010 6.00,"0,29672434","21,97801971","0,79092293"
06/08/2010 7.00,"0,38846692",,"1,15118095"
06/08/2010 8.00,"0,5164014","19,78022003","1,83008947"
06/08/2010 9.00,"0,48292396",,"2,50362212"
06/08/2010 10.00,"0,39737801","11,47741032","2,09124083"
06/08/2010 11.00,"0,52566664",,"2,52413501"
06/08/2010 12.00,"0,56636359","21,73381996","2,91649463"
06/08/2010 13.00,"0,43156493",,"2,60320982"
06/08/2010 14.00,"0,24107811","18,07081032","1,47747014"
06/08/2010 15.00,"0,2364752",,"0,94206744"
06/08/2010 16.00,"0,28537607","21,48962021","0,8344007"
06/08/2010 17.00,"0,31336636",,"0,9822064"
06/08/2010 18.00,"0,40398705","19,29179955","1,12618817"
06/08/2010 19.00,"0,48075939",,"1,64796409"
06/08/2010 20.00,"0,53754731","19,29179955","2,16314273"
06/08/2010 21.00,"0,72939136",,"2,89162085"
06/08/2010 22.00,"0,6431965","15,87300968","3,23146055"
06/08/2010 23.00,"0,5914041",,"2,84096611"
07/08/2010 0.00,"0,51740563","21,0012207","2,50020297"
07/08/2010 1.00,"0,4088253",,"1,97873419"
07/08/2010 2.00,"0,2801627","22,95482063","1,18323679"
07/08/2010 3.00,"0,23704605",,"0,90174848"
07/08/2010 4.00,"0,21698125","19,53602028","0,78763904"
07/08/2010 5.00,"0,21505434",,"0,86276178"
07/08/2010 6.00,"0,2686956","15,14041042","0,81701915"
07/08/2010 7.00,"0,3151558",,"0,91242189"
07/08/2010 8.00,"0,30170122","19,29179955","1,22432867"
07/08/2010 9.00,"0,26055225",,"0,89794083"
07/08/2010 10.00,"0,27107453","20,02441978","0,79101853"
07/08/2010 11.00,"0,29702025",,"0,86955331"
07/08/2010 12.00,"0,32772499","12,69841003","1,0921563"
07/08/2010 13.00,"0,39507597",,"1,35666885"
07/08/2010 14.00,"0,27402548","11,72161007","1,11532966"
07/08/2010 15.00,"0,21871244",,"0,75559439"
07/08/2010 16.00,"0,21326374","9,76801014","0,69640804"
07/08/2010 17.00,"0,32202115",,"0,89067843"
07/08/2010 18.00,"0,45270968","9,76801014","1,2228408"
07/08/2010 19.00,"0,53363291",,"1,96395514"
07/08/2010 20.00,"0,54679159","14,65200996","2,56317561"
07/08/2010 21.00,"0,51909721",,"2,36508944"
07/08/2010 22.00,"0,43559583","9,27960968","1,87218005"
07/08/2010 23.00,"0,56563663",,"1,98585319"
08/08/2010 0.00,"0,54346784","12,45421028","2,37856672"
08/08/2010 1.00,"0,50583834",,"2,11842931"
08/08/2010 2.00,"0,37288854","11,96580982","1,74188404"
08/08/2010 3.00,,,"1,27202495"
08/08/2010 4.00,"0,25663552","9,76801014","1,00793345"
08/08/2010 5.00,"0,20045806",,
08/08/2010 6.00,"0,18272443","12,69841003","0,78801025"
08/08/2010 7.00,"0,21758006",,"0,74334666"
08/08/2010 8.00,"0,21637895","9,27960968","0,88720334"
08/08/2010 9.00,"0,18762442",,"0,63570331"
08/08/2010 10.00,"0,17585559","12,45421028","0,54377668"
08/08/2010 11.00,"0,1932735",,"0,5520398"
08/08/2010 12.00,"0,18933697","14,16361046","0,62639674"
08/08/2010 13.00,"0,15103643",,"0,52139556"
08/08/2010 14.00,"0,13637374","7,81440783","0,34903135"
08/08/2010 15.00,"0,13444566",,"0,26182868"
08/08/2010 16.00,"0,13731855","6,34920597","0,25910719"
08/08/2010 17.00,"0,16544398",,"0,40143838"
08/08/2010 18.00,"0,18599109","8,54700947","0,50593818"
08/08/2010 19.00,"0,19160056",,"0,52766231"
08/08/2010 20.00,"0,22684997","6,34920597","0,60947081"
08/08/2010 21.00,"0,32687221",,"0,92151692"
08/08/2010 22.00,"0,3395276","14,89620972","1,22738171"
08/08/2010 23.00,"0,31337102",,"1,16073058"
09/08/2010 0.00,"0,30185733","11,72161007","0,97938015"
09/08/2010 1.00,"0,35556849",,"1,23113138"
09/08/2010 2.00,"0,29977081","7,32600689","1,15670122"
09/08/2010 3.00,"0,2443273",,"1,00736393"
09/08/2010 4.00,"0,19116835","10,98900986","0,74228084"
09/08/2010 5.00,"0,19095166",,"0,63489276"
09/08/2010 6.00,"0,28079762","10,7448101","0,90937598"
09/08/2010 7.00,"0,43388212",,"1,51119793"
09/08/2010 8.00,"0,43972692","14,16361046","2,08237767"
09/08/2010 9.00,"0,3508048",,"1,49307397"
09/08/2010 10.00,"0,3329139","10,7448101","1,36347461"
09/08/2010 11.00,"0,38798345",,"1,4819602"
09/08/2010 12.00,"0,35771325","18,31501007","1,50004246"
09/08/2010 13.00,"0,2518066",,"1,10019263"
09/08/2010 14.00,"0,18341294","11,47741032","0,70492643"
09/08/2010 15.00,"0,19165881",,"0,58402039"
09/08/2010 16.00,"0,22385825","14,16361046","1,05895328"
09/08/2010 17.00,"0,28296219",,"1,36679512"
09/08/2010 18.00,"0,32671493","13,91940975","1,41036035"
09/08/2010 19.00,"0,58739883",,"1,91628835"
09/08/2010 20.00,"0,56437027","16,36141014","2,74026379"
09/08/2010 21.00,"0,49148904",,"2,26737913"
09/08/2010 22.00,"0,69210437","11,23320961","2,72427146"
09/08/2010 23.00,"0,73209765",,"3,31460233"
10/08/2010 0.00,"0,65323298","18,31501007","2,93229678"
10/08/2010 1.00,"0,6031438",,"2,9055151"
10/08/2010 2.00,"0,37729574","15,38461018","2,08597785"
10/08/2010 3.00,,,"1,20376188"
10/08/2010 4.00,"0,3121035","20,75702095","0,89398775"
10/08/2010 5.00,"0,2871527",,
10/08/2010 6.00,"0,35417515","14,89620972","0,97156756"
10/08/2010 7.00,"0,47732613",,"1,35839266"
10/08/2010 8.00,"0,52391448","21,73381996","2,37431769"
10/08/2010 9.00,"0,4896495",,"1,83137394"
10/08/2010 10.00,"0,44870325","20,51280975","1,62118038"
10/08/2010 11.00,"0,46198658",,"1,40059613"
10/08/2010 12.00,"0,47084174","19,04759979","1,38241624"
10/08/2010 13.00,"0,39135845",,"1,44461087"
10/08/2010 14.00,"0,30703808","20,26861954","0,91061366"
10/08/2010 15.00,"0,30795843",,"1,21814531"
10/08/2010 16.00,"0,30784077","16,36141014","2,06741455"
10/08/2010 17.00,"0,33419074",,"1,54307173"
10/08/2010 18.00,"0,42940502","15,38461018","1,45885701"
10/08/2010 19.00,"0,46406377",,"1,71110352"
10/08/2010 20.00,"0,53416066","8,79120922","1,96967577"
10/08/2010 21.00,"0,6137022",,"2,37669951"
10/08/2010 22.00,"0,57361804","15,14041042","2,52128843"
10/08/2010 23.00,"0,47070427",,"1,75695598"
11/08/2010 0.00,"0,56993548","15,62880993","1,82264503"
11/08/2010 1.00,"0,49864214",,"2,02146344"
11/08/2010 2.00,"0,38893059","18,07081032","1,40916029"
11/08/2010 3.00,"0,32653086",,"1,06627162"
11/08/2010 4.00,"0,26293701","18,31501007","0,80976083"
11/08/2010 5.00,"0,26851969",,"0,67163189"
11/08/2010 6.00,"0,3293723","14,40781021","0,9657971"
11/08/2010 7.00,"0,49611409",,"1,22205161"
11/08/2010 8.00,"0,65041601","13,18680954","2,44685725"
11/08/2010 9.00,"0,52354168",,"2,42027287"
11/08/2010 10.00,"0,39602195","18,55920982","1,48456067"
11/08/2010 11.00,"0,45411118",,"1,34806808"
11/08/2010 12.00,"0,49153098","25,64101982","2,00310354"
11/08/2010 13.00,"0,35650631",,"1,60718239"
11/08/2010 14.00,"0,29790798","21,0012207","0,94765484"
11/08/2010 15.00,"0,36800603",,"0,94265527"
11/08/2010 16.00,"0,38708873","17,82661057","1,79792684"
11/08/2010 17.00,"0,40366202",,"1,51453877"
11/08/2010 18.00,"0,45618721","16,60560989","1,46301552"
11/08/2010 19.00,"0,53596291",,"1,81954013"
11/08/2010 20.00,"0,51208158","15,62880993","1,91238409"
11/08/2010 21.00,"0,57216878",,"1,83966961"
11/08/2010 22.00,"0,75372238","18,80340958","2,72348329"
11/08/2010 23.00,"0,77544963",,"3,13277799"
12/08/2010 0.00,"0,65960553","21,97801971","2,8076197"
12/08/2010 1.00,"0,51065096",,"2,01708932"
12/08/2010 2.00,"0,38691165","24,66422081","1,3764139"
12/08/2010 3.00,,,"0,99656033"
12/08/2010 4.00,"0,30140065","19,29179955","0,78247777"
12/08/2010 5.00,"0,28094791",,
12/08/2010 6.00,"0,33495032","18,80340958","0,77878097"
12/08/2010 7.00,"0,49587876",,"1,33571865"
12/08/2010 8.00,"0,68167878","17,58241081","2,36895302"
12/08/2010 9.00,"0,79873332",,"3,92317412"
12/08/2010 10.00,"0,51079775","26,86202049","2,65313841"
12/08/2010 11.00,"0,42756549",,"2,15255271"
12/08/2010 12.00,"0,38441855","27,35042","1,56779195"
12/08/2010 13.00,"0,73863447",,"2,35224473"
12/08/2010 14.00,"0,40281157","31,25761986","2,00146515"
12/08/2010 15.00,"0,33575533",,"1,28360655"
12/08/2010 16.00,"0,32397718","33,94382095","1,16225506"
12/08/2010 17.00,"0,35124401",,"1,35224286"
12/08/2010 18.00,"0,48959708","23,93161964","1,65549396"
12/08/2010 19.00,"0,7267503",,"2,69945056"
12/08/2010 20.00,"1,05763593","14,16361046","4,69874137"
12/08/2010 21.00,"1,06301474",,"5,41653488"
12/08/2010 22.00,"1,04627136","25,39682007","4,57953575"
12/08/2010 23.00,"1,30982581",,"5,72238848"
13/08/2010 0.00,"1,18008908","28,57142067","6,11676684"
13/08/2010 1.00,"1,03831907",,"5,1854918"
13/08/2010 2.00,"0,87648892","30,76922989","4,26634653"
13/08/2010 3.00,"0,67853794",,"3,44434916"
13/08/2010 4.00,"0,46747373","29,05982971","2,40609996"
13/08/2010 5.00,"0,35974268",,"1,49861561"
13/08/2010 6.00,"0,41504174","27,59461975","1,28503238"
13/08/2010 7.00,"0,54522816",,"1,76804738"
13/08/2010 8.00,"0,66483638","22,46640968","2,5844126"
13/08/2010 9.00,"0,50445782",,"2,32950664"
13/08/2010 10.00,"0,43665365","28,08300972","1,87735861"
13/08/2010 11.00,"0,37387646",,"1,47552665"
13/08/2010 12.00,"0,39586234","28,32722092","1,83015761"
13/08/2010 13.00,"0,45606838",,"2,71086537"
13/08/2010 14.00,"0,26051148","26,37360954","1,68192986"
13/08/2010 15.00,"0,25635126",,"0,91992837"
13/08/2010 16.00,"0,31789122","22,46640968","0,9497885"
13/08/2010 17.00,"0,32262229",,"1,05290925"
13/08/2010 18.00,"0,39111147","16,11721039","1,35726989"
13/08/2010 19.00,"0,72221496",,"2,44267637"
13/08/2010 20.00,"1,09509068","11,72161007","4,85310569"
13/08/2010 21.00,"1,5286431",,"6,36381851"
13/08/2010 22.00,"1,24549801","23,68741989","7,12903576"
13/08/2010 23.00,"0,65696447",,"3,9107118"
14/08/2010 0.00,"0,47293059","29,30401993","2,05503766"
14/08/2010 1.00,"0,33265294",,"1,32087045"
14/08/2010 2.00,"0,25387797","29,30401993","0,80948827"
14/08/2010 3.00,,,"0,69238682"
14/08/2010 4.00,"0,26590426","26,37360954","0,67496053"
14/08/2010 5.00,"0,26549768",,
14/08/2010 6.00,"0,33064914","27,59461975","0,91524813"
14/08/2010 7.00,"0,40990059",,"1,35613289"
14/08/2010 8.00,"0,40595357","24,42000961","1,67110694"
14/08/2010 9.00,"0,31812189",,"1,25326537"
14/08/2010 10.00,"0,30044884","28,32722092","0,9302855"
14/08/2010 11.00,"0,30708701",,"0,9929388"
14/08/2010 12.00,"0,32846942","22,46640968","1,4477117"
14/08/2010 13.00,"0,28042016",,"1,13035991"
14/08/2010 14.00,"0,18267317","21,73381996","0,90406215"
14/08/2010 15.00,"0,14862488",,"0,46831223"
