TARANTO - SAN VITO,,,
,SO2,NO2,PM10
15/11/2011 0.00,"1,128543","10,699657","22,1"
15/11/2011 1.00,"1,292523","9,610742",20
15/11/2011 2.00,"1,080423","7,220064",20
15/11/2011 3.00,"1,021881","5,301808",20
15/11/2011 4.00,"1,115057","6,423169",20
15/11/2011 5.00,"1,034754","7,152574",20
15/11/2011 6.00,"0,996747","7,094168",20
15/11/2011 7.00,"1,088085","8,713915",20
15/11/2011 8.00,"1,156129","11,627633",20
15/11/2011 9.00,"1,146934","12,607527",20
15/11/2011 10.00,"1,19812","10,235018",20
15/11/2011 11.00,"1,084101","9,861231",20
15/11/2011 12.00,"0,902652","7,885872",20
15/11/2011 13.00,"0,879357","6,24536",20
15/11/2011 14.00,"0,745415","7,392679",20
15/11/2011 15.00,"0,815297","8,70353",20
15/11/2011 16.00,"1,167163","10,584146",20
15/11/2011 17.00,"1,037512","12,057233",20
15/11/2011 18.00,"1,174519","10,245402",20
15/11/2011 19.00,"1,380183","11,8885",20
15/11/2011 20.00,"1,215897","26,554449",20
15/11/2011 21.00,"1,439031","32,253413",20
15/11/2011 22.00,"1,08686","35,211257",20
15/11/2011 23.00,"1,614044","37,056833",20
16/11/2011 0.00,"1,458954","36,579216",20
16/11/2011 1.00,,"19,220169",30
16/11/2011 2.00,"1,404781",,30
16/11/2011 3.00,"1,42936","7,365424",30
16/11/2011 4.00,"1,083456","8,70353",30
16/11/2011 5.00,"1,117518","10,105231",30
16/11/2011 6.00,"1,293047","9,460189",30
16/11/2011 7.00,"1,21123","13,579629",30
16/11/2011 8.00,"1,049423","29,848441",30
16/11/2011 9.00,"1,351293","27,952254",30
16/11/2011 10.00,"0,977821","41,309965",30
16/11/2011 11.00,"0,778476","20,305191",30
16/11/2011 12.00,"0,597884","10,459552",30
16/11/2011 13.00,"0,595536","8,036425",30
16/11/2011 14.00,"0,538541","9,904062",30
16/11/2011 15.00,"0,748407","9,806722",30
16/11/2011 16.00,"0,85148","15,092945",30
16/11/2011 17.00,"1,055674","55,843532",30
16/11/2011 18.00,"1,062445","56,701428",30
16/11/2011 19.00,"0,875572","31,068449",30
16/11/2011 20.00,"0,997033","51,740957",30
16/11/2011 21.00,"1,151795","52,258802",30
16/11/2011 22.00,"1,132217","44,620838",30
16/11/2011 23.00,"1,149294","34,498731",30
17/11/2011 0.00,"0,869137","23,843194",30
17/11/2011 1.00,"1,134992","17,05663","24,5"
17/11/2011 2.00,"1,173416","16,30257","24,5"
17/11/2011 3.00,"1,23587","13,12148","24,5"
17/11/2011 4.00,"1,235564","12,0767","24,5"
17/11/2011 5.00,"1,047471","6,464699","24,5"
17/11/2011 6.00,"1,177319","8,76583","24,5"
17/11/2011 7.00,"1,140695","26,187153","24,5"
17/11/2011 8.00,"1,731444","49,399598","24,5"
17/11/2011 9.00,"1,226843","34,77777","24,5"
17/11/2011 10.00,"1,08986","13,51344","24,5"
17/11/2011 11.00,"0,849559","7,362829","24,5"
17/11/2011 12.00,"0,822723","5,771638","24,5"
17/11/2011 13.00,"0,902072","6,207723","24,5"
17/11/2011 14.00,"0,711936","6,27002","24,5"
17/11/2011 15.00,"0,7313","7,779446","24,5"
17/11/2011 16.00,"0,784178","10,626969","24,5"
17/11/2011 17.00,"1,0511","17,943075","24,5"
17/11/2011 18.00,"0,90079","11,536779","24,5"
17/11/2011 19.00,"1,030456","13,063084","24,5"
17/11/2011 20.00,"0,96172","10,249289","24,5"
17/11/2011 21.00,"0,973704","25,813356","24,5"
17/11/2011 22.00,"1,206503","59,360752","24,5"
17/11/2011 23.00,"1,249775","47,151676","24,5"
18/11/2011 0.00,"1,340223","39,764189","24,5"
18/11/2011 1.00,,"20,272743",34
18/11/2011 2.00,"0,768214","20,480406",34
18/11/2011 3.00,"0,762796","26,747828",34
18/11/2011 4.00,"0,903656","20,934659",34
18/11/2011 5.00,"1,023948","16,115671",34
18/11/2011 6.00,"1,110081","15,512167",34
18/11/2011 7.00,"0,953793","29,682327",34
18/11/2011 8.00,"1,498871","48,192571",34
18/11/2011 9.00,"1,294467","31,466893",34
18/11/2011 10.00,"0,914676","18,16242",34
18/11/2011 11.00,"0,70917","12,780144",34
18/11/2011 12.00,"0,504674","8,580231",34
18/11/2011 13.00,"0,537639","8,290806",34
18/11/2011 14.00,"0,618538","8,55168",34
18/11/2011 15.00,"0,611008","6,589297",34
18/11/2011 16.00,"0,56785","8,358296",34
18/11/2011 17.00,"0,743605","17,327882",34
18/11/2011 18.00,"0,816147","18,775009",34
18/11/2011 19.00,"0,740758","35,1308",34
18/11/2011 20.00,"0,789609","35,659028",34
18/11/2011 21.00,"0,850306","30,594734",34
18/11/2011 22.00,"1,011093","31,434447",34
18/11/2011 23.00,"1,023122","32,258595",34
19/11/2011 0.00,"0,978862","35,564268",34
19/11/2011 1.00,"1,001727","28,394843","37,799992"
19/11/2011 2.00,"1,297773","26,189753","37,799992"
19/11/2011 3.00,"0,992269","17,673124","37,799992"
19/11/2011 4.00,"1,090246","10,625678","37,799992"
19/11/2011 5.00,"1,175645","8,542594","37,799992"
19/11/2011 6.00,"1,248186","11,108483","37,799992"
19/11/2011 7.00,"1,140751","21,850967","37,799992"
19/11/2011 8.00,"1,093001","29,84196","37,799992"
19/11/2011 9.00,"0,677949","32,910145","37,799992"
19/11/2011 10.00,"0,85453","43,700632","37,799992"
19/11/2011 11.00,"0,751777","31,169671","37,799992"
19/11/2011 12.00,"0,573176","11,445934","37,799992"
19/11/2011 13.00,"0,498981","4,911148","37,799992"
19/11/2011 14.00,"0,551046","4,881298","37,799992"
19/11/2011 15.00,"0,571064","5,649636","37,799992"
19/11/2011 16.00,"0,748196","11,945615","37,799992"
19/11/2011 17.00,"0,946723","52,726037","37,799992"
19/11/2011 18.00,"1,050486","60,637875","37,799992"
19/11/2011 19.00,"1,35948","43,903113","37,799992"
19/11/2011 20.00,"0,937448","50,466455","37,799992"
19/11/2011 21.00,"1,053792","46,029026","37,799992"
19/11/2011 22.00,"1,108704","33,31767","37,799992"
19/11/2011 23.00,"1,157004","19,000844","37,799992"
20/11/2011 0.00,"1,079136","20,0534","37,799992"
20/11/2011 1.00,,"21,13324","30,200001"
20/11/2011 2.00,"0,659219",,"30,200001"
20/11/2011 3.00,"0,703184","12,933292","30,200001"
20/11/2011 4.00,"0,665504","12,145483","30,200001"
20/11/2011 5.00,"0,709009","8,83851","30,200001"
20/11/2011 6.00,"0,684084","9,756105","30,200001"
20/11/2011 7.00,"0,634969","10,159742","30,200001"
20/11/2011 8.00,"0,58849","10,933272","30,200001"
20/11/2011 9.00,"0,661365","12,896946","30,200001"
20/11/2011 10.00,"0,676511","14,755506","30,200001"
20/11/2011 11.00,"0,306892","9,810615","30,200001"
20/11/2011 12.00,"0,452949","6,355679","30,200001"
20/11/2011 13.00,"0,50329","5,961126","30,200001"
20/11/2011 14.00,"0,377591","7,332977","30,200001"
20/11/2011 15.00,"0,412909","6,912467","30,200001"
20/11/2011 16.00,"0,445499","10,168829","30,200001"
20/11/2011 17.00,"0,492375","39,694115","30,200001"
20/11/2011 18.00,"0,961022","47,756481","30,200001"
20/11/2011 19.00,"0,664524","36,228786","30,200001"
20/11/2011 20.00,"0,5005","32,34167","30,200001"
20/11/2011 21.00,"0,529197","34,101589","30,200001"
20/11/2011 22.00,"0,4195","25,832839","30,200001"
20/11/2011 23.00,"0,52797","28,17938","30,200001"
21/11/2011 0.00,"0,599344","21,399314","30,200001"
21/11/2011 1.00,"0,573683","15,462845","33,299992"
21/11/2011 2.00,"0,340923","11,582207","33,299992"
21/11/2011 3.00,"0,595664","9,574403","33,299992"
21/11/2011 4.00,"0,472663","8,802169","33,299992"
21/11/2011 5.00,"0,369466","7,884574","33,299992"
21/11/2011 6.00,"0,317193","13,53291","33,299992"
21/11/2011 7.00,"0,367013","19,368138","33,299992"
21/11/2011 8.00,"0,495411","39,320316","33,299992"
21/11/2011 9.00,"0,677277","38,906293","33,299992"
21/11/2011 10.00,"0,417232","28,22741","33,299992"
21/11/2011 11.00,"0,265657","18,947636","33,299992"
21/11/2011 12.00,"0,32866","14,851548","33,299992"
21/11/2011 13.00,"0,259249","12,673714","33,299992"
21/11/2011 14.00,"0,222336","10,811271","33,299992"
21/11/2011 15.00,"0,299749","10,368695","33,299992"
21/11/2011 16.00,"0,244962","13,605589","33,299992"
21/11/2011 17.00,"0,251799","38,693448","33,299992"
21/11/2011 18.00,"0,261088","31,050288","33,299992"
21/11/2011 19.00,"0,358031","29,00483","33,299992"
21/11/2011 20.00,"0,261425","10,638656","33,299992"
21/11/2011 21.00,"0,278655","12,911229","33,299992"
21/11/2011 22.00,"0,276479","14,249332","33,299992"
21/11/2011 23.00,"0,272155","9,281085","33,299992"
22/11/2011 0.00,"0,255478","9,182445","33,299992"
22/11/2011 1.00,,"6,135042","17,79999"
22/11/2011 2.00,"1,428025","5,261573","17,79999"
22/11/2011 3.00,"1,835927","4,759297","17,79999"
22/11/2011 4.00,"1,458416","3,853383","17,79999"
22/11/2011 5.00,"1,597556","2,902043","17,79999"
22/11/2011 6.00,"1,652847","3,295298","17,79999"
22/11/2011 7.00,"1,596824","5,650935","17,79999"
22/11/2011 8.00,"1,723881","11,387528","17,79999"
22/11/2011 9.00,"1,609273","7,787234","17,79999"
22/11/2011 10.00,"1,540436","4,402382","17,79999"
22/11/2011 11.00,"1,341244","4,951382","17,79999"
22/11/2011 12.00,"1,30646","4,720361","17,79999"
22/11/2011 13.00,"4,077558","5,846913","17,79999"
22/11/2011 14.00,"3,931093","5,086359","17,79999"
22/11/2011 15.00,"1,227735","6,799552","17,79999"
22/11/2011 16.00,"1,283757","9,14221","17,79999"
22/11/2011 17.00,"1,099944","6,295977","17,79999"
22/11/2011 18.00,"1,053808","6,38034","17,79999"
22/11/2011 19.00,"1,025248","5,560084","17,79999"
22/11/2011 20.00,"0,953481","17,330486","17,79999"
22/11/2011 21.00,"1,069187","16,381738","17,79999"
22/11/2011 22.00,"0,866334","13,6614","17,79999"
22/11/2011 23.00,"1,075412","5,390064","17,79999"
23/11/2011 0.00,"1,11569","3,604191","17,79999"
23/11/2011 1.00,"0,755388","3,374468","12,5"
23/11/2011 2.00,"0,781752","3,521128","12,5"
23/11/2011 3.00,"0,878052","3,506851","12,5"
23/11/2011 4.00,"1,010236","3,170702","12,5"
23/11/2011 5.00,"1,096649","3,200552","12,5"
23/11/2011 6.00,"1,11569","3,480893","12,5"
23/11/2011 7.00,"1,167319","14,755506","12,5"
23/11/2011 8.00,"1,320739","25,065803","12,5"
23/11/2011 9.00,"1,008039","13,361587","12,5"
23/11/2011 10.00,"0,996687","10,697053","12,5"
23/11/2011 11.00,"1,336118","7,687297","12,5"
23/11/2011 12.00,"1,074314","5,996169","12,5"
23/11/2011 13.00,"1,030741","6,641211","12,5"
23/11/2011 14.00,"1,138025","5,00849","12,5"
23/11/2011 15.00,"1,168051","5,735298","12,5"
23/11/2011 16.00,"0,979845","7,506892","12,5"
23/11/2011 17.00,"0,930413","11,371955","12,5"
23/11/2011 18.00,"0,972888","7,504297","12,5"
23/11/2011 19.00,"1,024516","7,704169","12,5"
23/11/2011 20.00,"0,889403","7,456274","12,5"
23/11/2011 21.00,"1,193315","7,645765","12,5"
23/11/2011 22.00,"0,793102","5,992277","12,5"
23/11/2011 23.00,"0,980943","4,96436","12,5"
24/11/2011 0.00,"0,832648","5,335552","12,5"
24/11/2011 1.00,,"3,959807","9,9"
24/11/2011 2.00,"0,249199",,"9,9"
24/11/2011 3.00,"0,297936","3,754743","9,9"
24/11/2011 4.00,"0,308859","3,239488","9,9"
24/11/2011 5.00,"0,350071","2,969531","9,9"
24/11/2011 6.00,"0,30583","3,916979","9,9"
24/11/2011 7.00,"0,394679","9,557532","9,9"
24/11/2011 8.00,"0,386968","13,811955","9,9"
24/11/2011 9.00,"0,389998","21,795156","9,9"
24/11/2011 10.00,"0,377515","19,587484","9,9"
24/11/2011 11.00,"0,367143","10,473821","9,9"
24/11/2011 12.00,"0,444977","15,039736","9,9"
24/11/2011 13.00,"0,432036","16,320737","9,9"
24/11/2011 14.00,"0,36439","9,575701","9,9"
24/11/2011 15.00,"0,357046","12,013096","9,9"
24/11/2011 16.00,"0,228088","12,128607","9,9"
24/11/2011 17.00,"0,307574","19,059252","9,9"
24/11/2011 18.00,"0,357965","19,692606","9,9"
24/11/2011 19.00,"0,493716","27,760174","9,9"
24/11/2011 20.00,"0,333091","17,874294","9,9"
24/11/2011 21.00,"0,290869","21,692614","9,9"
24/11/2011 22.00,"0,421572","35,308598","9,9"
24/11/2011 23.00,"0,290502","26,340304","9,9"
25/11/2011 0.00,"0,419553","18,791885","9,9"
25/11/2011 1.00,"0,479489","15,362906","22,4"
25/11/2011 2.00,"0,390274","13,473202","22,4"
25/11/2011 3.00,"0,412393","8,336232","22,4"
25/11/2011 4.00,"0,543831","7,340764","22,4"
25/11/2011 5.00,"0,367419","6,882615","22,4"
25/11/2011 6.00,"0,557966","11,099401","22,4"
25/11/2011 7.00,"0,511247","13,586119","22,4"
25/11/2011 8.00,"0,780362","34,44292","22,4"
25/11/2011 9.00,"0,594038","32,571378","22,4"
25/11/2011 10.00,"0,618269","23,557675","22,4"
25/11/2011 11.00,"0,422949","24,185843","22,4"
25/11/2011 12.00,"0,440021","21,788653","22,4"
25/11/2011 13.00,"0,468821","20,54119","22,4"
25/11/2011 14.00,"0,34025","8,98387","22,4"
25/11/2011 15.00,"0,341994","8,737276","22,4"
25/11/2011 16.00,"0,378433","11,660083","22,4"
25/11/2011 17.00,"0,498856","15,118904","22,4"
25/11/2011 18.00,"0,319965","26,878914","22,4"
25/11/2011 19.00,"0,378708","20,525835","22,4"
25/11/2011 20.00,"0,634331","36,616844","22,4"
25/11/2011 21.00,"0,50932","16,033911","22,4"
25/11/2011 22.00,"0,510146","16,149414","22,4"
25/11/2011 23.00,"0,479948","20,775026","22,4"
26/11/2011 0.00,"0,507208","13,329138","22,4"
26/11/2011 1.00,,"12,188315","20,29999"
26/11/2011 2.00,"0,91036","10,184403","20,29999"
26/11/2011 3.00,"1,221552","18,363588","20,29999"
26/11/2011 4.00,"0,949498","19,644575","20,29999"
26/11/2011 5.00,"1,324506","11,647102","20,29999"
26/11/2011 6.00,"1,005537","11,787269","20,29999"
26/11/2011 7.00,"1,09808","13,718506","20,29999"
26/11/2011 8.00,"1,081727","12,723038","20,29999"
26/11/2011 9.00,"1,024218","6,859254","20,29999"
26/11/2011 10.00,"0,974546","6,031211","20,29999"
26/11/2011 11.00,"0,913975","8,699636","20,29999"
26/11/2011 12.00,"1,118413","11,129245","20,29999"
26/11/2011 13.00,"1,182416","7,548425","20,29999"
26/11/2011 14.00,"1,169493","8,307679","20,29999"
26/11/2011 15.00,"0,89064","10,146763","20,29999"
26/11/2011 16.00,"1,006211","11,059161","20,29999"
26/11/2011 17.00,"1,047","16,830806","20,29999"
26/11/2011 18.00,"0,927693","10,118212","20,29999"
26/11/2011 19.00,"1,144688","14,807423","20,29999"
26/11/2011 20.00,"0,768147","9,861231","20,29999"
26/11/2011 21.00,"1,284146","10,861886","20,29999"
26/11/2011 22.00,"1,20575","10,135083","20,29999"
26/11/2011 23.00,"1,130846","8,363487","20,29999"
27/11/2011 0.00,"1,15902","7,0747","20,29999"
27/11/2011 1.00,"1,350597","8,771019","25,1"
27/11/2011 2.00,"1,238884","5,405637","25,1"
27/11/2011 3.00,"1,134398","5,584744","25,1"
27/11/2011 4.00,"1,333387","5,327765","25,1"
27/11/2011 5.00,"1,07646","8,968297","25,1"
27/11/2011 6.00,"1,232699","5,534127","25,1"
27/11/2011 7.00,"1,437505","11,169483","25,1"
27/11/2011 8.00,"1,323527","12,926802","25,1"
27/11/2011 9.00,"1,185233","9,822298","25,1"
27/11/2011 10.00,"1,144137","13,699038","25,1"
27/11/2011 11.00,"1,369461","6,576318","25,1"
27/11/2011 12.00,"0,876798","5,698957","25,1"
27/11/2011 13.00,"1,004496","6,160999","25,1"
27/11/2011 14.00,"1,059188","5,891042","25,1"
27/11/2011 15.00,"1,078481","4,985127","25,1"
27/11/2011 16.00,"1,099366","6,873531","25,1"
27/11/2011 17.00,"1,208384","9,656167","25,1"
27/11/2011 18.00,"1,298232","9,596467","25,1"
27/11/2011 19.00,"1,322976","11,403099","25,1"
27/11/2011 20.00,"1,424154","12,585464","25,1"
27/11/2011 21.00,"1,463596","35,797896","25,1"
27/11/2011 22.00,"1,634104","45,304802","25,1"
27/11/2011 23.00,"1,432299","30,875071","25,1"
28/11/2011 0.00,"1,19981","33,717412","25,1"
28/11/2011 1.00,,"19,230552","32,200001"
28/11/2011 2.00,"1,167359",,"32,200001"
28/11/2011 3.00,"1,117642","11,448528","32,200001"
28/11/2011 4.00,"1,515382","8,593212","32,200001"
28/11/2011 5.00,"1,428415","7,497808","32,200001"
28/11/2011 6.00,"1,506608","10,865783","32,200001"
28/11/2011 7.00,"1,7044","21,081328","32,200001"
28/11/2011 8.00,"2,002859","35,104834","32,200001"
28/11/2011 9.00,"1,821228","36,614262","32,200001"
28/11/2011 10.00,"1,491523","19,274681","32,200001"
28/11/2011 11.00,"1,410713","12,408952","32,200001"
28/11/2011 12.00,"1,526157","11,19285","32,200001"
28/11/2011 13.00,"1,420718","10,072787","32,200001"
28/11/2011 14.00,"1,627901","12,672424","32,200001"
28/11/2011 15.00,"1,304814","13,798977","32,200001"
28/11/2011 16.00,"1,494294","22,287036","32,200001"
28/11/2011 17.00,"3,70772","69,011744","32,200001"
28/11/2011 18.00,"2,102448","56,689747","32,200001"
28/11/2011 19.00,"1,688085","56,828616","32,200001"
28/11/2011 20.00,"1,560174","38,489688","32,200001"
28/11/2011 21.00,"2,167404","58,432785","32,200001"
28/11/2011 22.00,"2,454626","58,561289","32,200001"
28/11/2011 23.00,"2,155705","48,873949","32,200001"
29/11/2011 0.00,"1,867406","40,393657","32,200001"
29/11/2011 1.00,"1,970843","27,834149",37
29/11/2011 2.00,"1,453505","16,651698",37
29/11/2011 3.00,"1,485674","24,233854",37
29/11/2011 4.00,"1,445962","11,553654",37
29/11/2011 5.00,"1,535238","16,880117",37
29/11/2011 6.00,"1,528774","27,901643",37
29/11/2011 7.00,"1,252017","22,432406",37
29/11/2011 8.00,"1,570332","15,883359",37
29/11/2011 9.00,"1,239088","17,063119",37
29/11/2011 10.00,"1,195065","11,8275",37
29/11/2011 11.00,"1,176903","10,987784",37
29/11/2011 12.00,"1,299734","10,61399",37
29/11/2011 13.00,"0,786397","7,308318",37
29/11/2011 14.00,"0,938013","12,028679",37
29/11/2011 15.00,"0,968028","17,740615",37
29/11/2011 16.00,"1,034831","28,929553",37
29/11/2011 17.00,"1,486752","53,931762",37
29/11/2011 18.00,"1,372078","54,822104",37
29/11/2011 19.00,"1,200454","44,628621",37
29/11/2011 20.00,"1,567254","42,31841",37
29/11/2011 21.00,"1,516613","31,285196",37
29/11/2011 22.00,"1,627746","31,60318",37
29/11/2011 23.00,"1,435649","26,424661",37
30/11/2011 0.00,"1,200607","24,743917",37
30/11/2011 1.00,,"21,77309","33,700001"
30/11/2011 2.00,"0,944571","17,054035","33,700001"
30/11/2011 3.00,"1,003319","15,164332","33,700001"
30/11/2011 4.00,"6,489895","11,414777","33,700001"
30/11/2011 5.00,"0,955337","7,268084","33,700001"
30/11/2011 6.00,"0,777711","10,222037","33,700001"
30/11/2011 7.00,"1,011009","17,811989","33,700001"
30/11/2011 8.00,"1,283215","36,135347","33,700001"
30/11/2011 9.00,"1,571569","40,985479","33,700001"
30/11/2011 10.00,"1,260915","37,17494","33,700001"
30/11/2011 11.00,"0,86168","17,834052","33,700001"
30/11/2011 12.00,"0,843379","14,863226","33,700001"
30/11/2011 13.00,"0,646683","12,772351","33,700001"
30/11/2011 14.00,"0,616078","10,062403","33,700001"
30/11/2011 15.00,"0,538569","9,467977","33,700001"
30/11/2011 16.00,"0,59747","11,665268","33,700001"
30/11/2011 17.00,"0,687744","9,444614","33,700001"
30/11/2011 18.00,"0,697894","11,708103","33,700001"
30/11/2011 19.00,"0,803855","14,315522","33,700001"
30/11/2011 20.00,"0,542567","11,940417","33,700001"
30/11/2011 21.00,"0,693741","10,599719","33,700001"
30/11/2011 22.00,"0,790321","31,368253","33,700001"
30/11/2011 23.00,"0,719886","33,198246","33,700001"
01/12/2011 0.00,"0,889823","32,459774","33,700001"
01/12/2011 1.00,"0,931807","13,390139",40
01/12/2011 2.00,"0,672212","8,870957",40
01/12/2011 3.00,"0,653757","8,419297",40
01/12/2011 4.00,"0,811083","8,327148",40
01/12/2011 5.00,"0,766176","9,290168",40
01/12/2011 6.00,"0,731727","9,073424",40
01/12/2011 7.00,"0,711735","7,892359",40
01/12/2011 8.00,"0,869984","11,339506",40
01/12/2011 9.00,"0,732496","9,422552",40
01/12/2011 10.00,"0,682516","10,063701",40
01/12/2011 11.00,"0,64376","9,462786",40
01/12/2011 12.00,"0,440451","8,719104",40
01/12/2011 13.00,"0,49074","8,771019",40
01/12/2011 14.00,"0,648989","7,358934",40
01/12/2011 15.00,"0,449832","8,471212",40
01/12/2011 16.00,"0,589627","14,690607",40
01/12/2011 17.00,"0,765254","25,87955",40
01/12/2011 18.00,"0,760948","31,979556",40
01/12/2011 19.00,"1,422086","48,104332",40
01/12/2011 20.00,"1,414243","43,670786",40
01/12/2011 21.00,"1,531276","43,386547",40
01/12/2011 22.00,"1,652309","53,014156",40
01/12/2011 23.00,"1,903599","47,682526",40
02/12/2011 0.00,"1,547424","42,982925",40
02/12/2011 1.00,,"32,937372","45,400002"
02/12/2011 2.00,"0,903206",,"45,400002"
02/12/2011 3.00,"0,805114","13,924862","45,400002"
02/12/2011 4.00,"0,995159","9,687318","45,400002"
02/12/2011 5.00,"0,793451","8,671084","45,400002"
02/12/2011 6.00,"1,102336","10,136382","45,400002"
02/12/2011 7.00,"0,755884","16,506333","45,400002"
02/12/2011 8.00,"1,125784","28,406507","45,400002"
02/12/2011 9.00,"1,19122","32,10286","45,400002"
02/12/2011 10.00,"0,994177","29,526575","45,400002"
02/12/2011 11.00,"1,265618","27,962636","45,400002"
02/12/2011 12.00,"0,806219","16,4025","45,400002"
02/12/2011 13.00,"0,759813","7,793721","45,400002"
02/12/2011 14.00,"0,897927","13,558869","45,400002"
02/12/2011 15.00,"0,67719","12,401161","45,400002"
02/12/2011 16.00,"1,062313","13,473202","45,400002"
02/12/2011 17.00,"1,415026","50,409342","45,400002"
02/12/2011 18.00,"1,763688","60,51587","45,400002"
02/12/2011 19.00,"1,63073","53,642344","45,400002"
02/12/2011 20.00,"1,25199","36,636329","45,400002"
02/12/2011 21.00,"1,422884","43,130874","45,400002"
02/12/2011 22.00,"1,136466","33,540897","45,400002"
02/12/2011 23.00,"1,174646","23,784801","45,400002"
03/12/2011 0.00,"1,219088","20,219534","45,400002"
03/12/2011 1.00,"1,369602","19,086499","29,5"
03/12/2011 2.00,"1,113508","14,133823","29,5"
03/12/2011 3.00,"1,67947","12,654247","29,5"
03/12/2011 4.00,"1,239223","10,84372","29,5"
03/12/2011 5.00,"1,510295","9,227872","29,5"
03/12/2011 6.00,"1,395629","11,619841","29,5"
03/12/2011 7.00,"1,360886","18,930761","29,5"
03/12/2011 8.00,"1,582114","24,570002","29,5"
03/12/2011 9.00,"2,014626","33,476001","29,5"
03/12/2011 10.00,"1,817092","34,015914","29,5"
03/12/2011 11.00,"1,55928","13,981977","29,5"
03/12/2011 12.00,"0,956487","7,116232","29,5"
03/12/2011 13.00,"0,72998","6,806041","29,5"
03/12/2011 14.00,"1,156354","8,27653","29,5"
03/12/2011 15.00,"0,902469","7,698977","29,5"
03/12/2011 16.00,"1,116946","8,232405","29,5"
03/12/2011 17.00,"1,019713","9,504319","29,5"
03/12/2011 18.00,"0,887737","12,748997","29,5"
03/12/2011 19.00,"0,868953","9,56921","29,5"
