Stat,Lendinuso,,,,,  ,
,,,,
Parm,SO2,NO2,NOX,PM10,,,
24/03/2014 5.00,"2,1","3,6","5,5",,,,
24/03/2014 6.00,"1,6","3,0","4,7","24,4",,,
24/03/2014 7.00,"1,5","4,6","6,2",,,,
24/03/2014 8.00,"1,6","4,4","6,1","15,6",,,
24/03/2014 9.00,"1,4","4,1","5,7",,,,
24/03/2014 10.00,"1,7","4,8","6,4","8,3",,,
24/03/2014 11.00,"1,6","3,7","5,4",,,,
24/03/2014 12.00,"1,4","1,8","3,3","6,3",,,
24/03/2014 13.00,"1,2","1,4","2,7",,,,
24/03/2014 14.00,"1,2","1,6","3,1","3,9",,,
24/03/2014 15.00,"1,2","1,8","3,1",,,,
24/03/2014 16.00,"1,4","2,1","3,5","3,2",,,
24/03/2014 17.00,"1,6","2,4","3,9",,,,
24/03/2014 18.00,"1,4","2,8","4,2","2,0",,,
24/03/2014 19.00,"1,3","3,2","4,5",,,,
24/03/2014 20.00,"1,5","3,4","4,9","3,2",,,
24/03/2014 21.00,"1,8","3,4","4,8",,,,
24/03/2014 22.00,"1,7","5,8","7,5","16,1",,,
24/03/2014 23.00,"1,5","4,2","5,8",,,,
25/03/2014 0.00,"1,4","4,0","5,5","15,1",,,
25/03/2014 1.00,"1,4",,,,,,
25/03/2014 2.00,,"8,4","9,8","8,5",,,
25/03/2014 3.00,"2,9","10,6","12,4",,,,
25/03/2014 4.00,"2,1","6,1","7,8","10,7",,,
25/03/2014 5.00,"1,8","3,8","5,3",,,,
25/03/2014 6.00,"1,6","3,8","5,1","7,8",,,
25/03/2014 7.00,"1,7","5,5","7,8",,,,
25/03/2014 8.00,"1,8","5,7","8,2","5,6",,,
25/03/2014 9.00,"1,9","5,5","8,0",,,,
25/03/2014 10.00,"2,0","5,4","7,5","7,8",,,
25/03/2014 11.00,"1,8","10,1","13,0",,,,
25/03/2014 12.00,"1,6","9,3","12,4","5,9",,,
25/03/2014 13.00,"1,7","8,1","10,5",,,,
25/03/2014 14.00,"1,3","7,3","9,6","3,9",,,
25/03/2014 15.00,"2,1","7,1","9,2",,,,
25/03/2014 16.00,"1,5","4,0","5,7","2,4",,,
25/03/2014 17.00,"2,5","7,3","9,9",,,,
25/03/2014 18.00,"2,1","6,0","7,9","3,2",,,
25/03/2014 19.00,"2,2","8,5","10,4",,,,
25/03/2014 20.00,"2,5","11,3","13,6","14,4",,,
25/03/2014 21.00,"1,8","11,9","15,5",,,,
25/03/2014 22.00,"1,5","6,4","8,4","8,1",,,
25/03/2014 23.00,"1,5","7,8","10,6",,,,
26/03/2014 0.00,"1,4","6,6","9,9","11,0",,,
26/03/2014 1.00,"1,5","8,3","12,8",,,,
26/03/2014 2.00,"1,6","6,2","9,4","7,3",,,
26/03/2014 3.00,"1,8","4,0","5,5",,,,
26/03/2014 4.00,"2,0","5,3","7,6","5,9",,,
26/03/2014 5.00,"2,3","4,1","5,9",,,,
26/03/2014 6.00,"2,5","4,4","6,0","6,6",,,
26/03/2014 7.00,"2,5","6,4","8,6",,,,
26/03/2014 8.00,"2,6","6,0","8,6","7,3",,,
26/03/2014 9.00,"2,5","3,7","5,3",,,,
26/03/2014 10.00,"1,7","2,7","4,4","13,7",,,
26/03/2014 11.00,"1,6","2,5","4,1",,,,
26/03/2014 12.00,"1,6","2,9","4,6","8,3",,,
26/03/2014 13.00,"1,7","2,5","4,2",,,,
26/03/2014 14.00,"1,5","2,5","4,1","4,4",,,
26/03/2014 15.00,"1,6","2,5","4,1",,,,
26/03/2014 16.00,"1,6","2,5","3,9","2,7",,,
26/03/2014 17.00,"1,9","3,9","5,4",,,,
26/03/2014 18.00,"1,7","4,3","5,8","2,4",,,
26/03/2014 19.00,"1,6","5,6","7,2",,,,
26/03/2014 20.00,"1,6","9,8","12,0","2,2",,,
26/03/2014 21.00,"1,4","8,7","11,2",,,,
26/03/2014 22.00,"1,6","8,0","10,0","6,6",,,
26/03/2014 23.00,"1,7","7,8","10,0",,,,
27/03/2014 0.00,"1,2","10,3","12,4","3,9",,,
27/03/2014 1.00,"1,6",,,,,,
27/03/2014 2.00,,"5,8","7,6","12,7",,,
27/03/2014 3.00,"1,4","4,3","5,7",,,,
27/03/2014 4.00,"1,8","4,6","6,7","14,4",,,
27/03/2014 5.00,"1,7","4,2","6,2",,,,
27/03/2014 6.00,"1,8","3,9","5,6","8,3",,,
27/03/2014 7.00,"2,0","3,0","4,5",,,,
27/03/2014 8.00,"2,0","3,2","4,6","11,7",,,
27/03/2014 9.00,"2,1","3,0","4,8",,,,
27/03/2014 10.00,"1,9","3,0","4,7","8,5",,,
27/03/2014 11.00,"1,7","3,6","5,0",,,,
27/03/2014 12.00,"1,9","6,3","8,0","17,6",,,
27/03/2014 13.00,"2,0","5,3","7,4",,,,
27/03/2014 14.00,"2,1","5,4","7,9","31,7",,,
27/03/2014 15.00,"2,0","2,0","3,4",,,,
27/03/2014 16.00,"2,0","2,2","3,7","49,8",,,
27/03/2014 17.00,"2,0","3,2","4,9",,,,
27/03/2014 18.00,"2,0","3,4","4,9","26,6",,,
27/03/2014 19.00,"1,8","6,6","8,3",,,,
27/03/2014 20.00,"2,0","13,1","15,8","15,6",,,
27/03/2014 21.00,"1,9","14,6","17,0",,,,
27/03/2014 22.00,"1,9","10,5","13,0","22,2",,,
27/03/2014 23.00,"2,2","8,0","10,2",,,,
28/03/2014 0.00,"1,4","8,1","11,0","27,1",,,
28/03/2014 1.00,,,,,,,
28/03/2014 2.00,,,,,,,
28/03/2014 3.00,,,,,,,
28/03/2014 4.00,,,,,,,
28/03/2014 5.00,"2,1","6,8","11,1",,,,
28/03/2014 6.00,"1,8","4,5","7,2","9,8",,,
28/03/2014 7.00,"1,4","8,8","16,5",,,,
28/03/2014 8.00,"2,3","7,7","12,9","13,4",,,
28/03/2014 9.00,"4,8","9,1","12,7",,,,
28/03/2014 10.00,"3,7","7,7","10,4","12,2",,,
28/03/2014 11.00,"2,8","10,0","12,9",,,,
28/03/2014 12.00,"2,3","8,0","10,4","9,3",,,
28/03/2014 13.00,"2,1","7,9","10,1",,,,
28/03/2014 14.00,"2,4","5,7","7,3","7,3",,,
28/03/2014 15.00,"2,2","5,3","7,1",,,,
28/03/2014 16.00,"2,0","5,9","7,9","8,5",,,
28/03/2014 17.00,"1,8","3,4","5,0",,,,
28/03/2014 18.00,"1,6","3,7","5,2","8,1",,,
28/03/2014 19.00,"1,6","3,4","4,7",,,,
28/03/2014 20.00,"1,5","3,1","4,6","11,7",,,
28/03/2014 21.00,"1,2","3,0","4,7",,,,
28/03/2014 22.00,"1,3","3,2","4,5","15,6",,,
28/03/2014 23.00,"1,2","2,8","4,2",,,,
29/03/2014 0.00,"1,1","3,1","4,3","15,4",,,
29/03/2014 1.00,"1,0",,,,,,
29/03/2014 2.00,,"3,7","5,1","7,3",,,
29/03/2014 3.00,"1,5","4,2","5,6",,,,
29/03/2014 4.00,"1,1","4,8","6,1","11,2",,,
29/03/2014 5.00,"1,7","6,2","7,5",,,,
29/03/2014 6.00,"2,1","5,1","6,5","8,5",,,
29/03/2014 7.00,"2,0","6,9","8,7",,,,
29/03/2014 8.00,"2,1","6,5","8,9","9,8",,,
29/03/2014 9.00,"1,9","6,6","9,4",,,,
29/03/2014 10.00,"4,4","6,0","8,3","7,6",,,
29/03/2014 11.00,"5,7","5,6","7,8",,,,
29/03/2014 12.00,"5,2","4,9","7,0","14,2",,,
29/03/2014 13.00,"4,6","4,7","6,6",,,,
29/03/2014 14.00,"5,6","6,3","8,5","11,5",,,
29/03/2014 15.00,"5,9","6,2","8,3",,,,
29/03/2014 16.00,"4,9","4,0","5,6","13,4",,,
29/03/2014 17.00,"5,4","3,9","5,8",,,,
29/03/2014 18.00,"4,9","4,1","5,4","8,3",,,
29/03/2014 19.00,"4,4","8,7","10,4",,,,
29/03/2014 20.00,"2,3","7,4","8,8","16,4",,,
29/03/2014 21.00,"2,0","8,4","10,0",,,,
29/03/2014 22.00,"1,8","13,3","15,0","25,4",,,
29/03/2014 23.00,"1,5","8,9","10,5",,,,
30/03/2014 0.00,"1,3","10,6","13,0","22,5",,,
30/03/2014 1.00,"1,1","11,9","17,8",,,,
30/03/2014 2.00,"1,1","8,8","12,3","21,5",,,
30/03/2014 3.00,"1,2","5,6","7,7",,,,
30/03/2014 4.00,"1,2","6,8","8,7","20,0",,,
30/03/2014 5.00,"1,1","6,7","8,3",,,,
30/03/2014 6.00,"1,1","6,8","8,4","16,1",,,
30/03/2014 7.00,"1,6","12,6","16,3",,,,
30/03/2014 8.00,"2,1","13,6","17,0","15,9",,,
30/03/2014 9.00,"2,6","9,7","12,3",,,,
30/03/2014 10.00,"2,6","8,5","11,3","13,9",,,
30/03/2014 11.00,"2,8","8,3","10,8",,,,
30/03/2014 12.00,"2,5","7,4","9,7","18,8",,,
30/03/2014 13.00,"2,3","6,6","8,3",,,,
30/03/2014 14.00,"2,1","6,4","8,5","18,6",,,
30/03/2014 15.00,"1,9","7,0","9,0",,,,
30/03/2014 16.00,"2,5","8,2","10,3","17,3",,,
30/03/2014 17.00,"3,6","11,7","14,4",,,,
30/03/2014 18.00,"3,6","13,3","16,7","17,6",,,
30/03/2014 19.00,"2,1","16,6","22,6",,,,
30/03/2014 20.00,"2,1","14,6","19,5","24,4",,,
30/03/2014 21.00,"1,7","17,1","25,0",,,,
30/03/2014 22.00,"1,4","19,0","30,4","34,2",,,
30/03/2014 23.00,"1,2","15,6","25,4",,,,
31/03/2014 0.00,"1,3","13,3","22,8","24,9",,,
31/03/2014 1.00,"1,4",,,,,,
31/03/2014 2.00,,"9,0","11,5","20,8",,,
31/03/2014 3.00,"1,3","8,8","11,0",,,,
31/03/2014 4.00,"1,2","10,7","15,8","21,7",,,
31/03/2014 5.00,"1,4","10,2","13,2",,,,
31/03/2014 6.00,"1,2","12,8","16,6","15,9",,,
31/03/2014 7.00,"1,6","17,1","22,2",,,,
31/03/2014 8.00,"2,0","26,0","33,6","14,9",,,
31/03/2014 9.00,"1,7","17,9","23,9",,,,
31/03/2014 10.00,"1,9","12,1","15,3","44,0",,,
31/03/2014 11.00,"1,7","9,5","12,0",,,,
31/03/2014 12.00,"1,8","9,1","11,5","26,4",,,
31/03/2014 13.00,"1,8","7,1","9,6",,,,
31/03/2014 14.00,"2,5","7,8","9,7","19,3",,,
31/03/2014 15.00,"2,5","8,1","9,9",,,,
31/03/2014 16.00,"2,7","8,5","10,4","17,3",,,
31/03/2014 17.00,"2,3","9,0","10,9",,,,
31/03/2014 18.00,"2,0","15,2","17,8","9,3",,,
31/03/2014 19.00,"1,9","17,0","19,3",,,,
31/03/2014 20.00,"1,2","13,7","16,6","17,6",,,
31/03/2014 21.00,"1,3","13,0","15,7",,,,
31/03/2014 22.00,"1,6","13,1","17,2","23,0",,,
31/03/2014 23.00,"1,7","12,8","18,6",,,,
01/04/2014 0.00,"1,5","12,6","18,3","18,6",,,
01/04/2014 1.00,"1,2","12,1","19,1",,,,
01/04/2014 2.00,"1,9","9,1","11,9","29,1",,,
01/04/2014 3.00,"1,1","8,8","11,7",,,,
01/04/2014 4.00,"0,9","7,4","9,5","29,1",,,
01/04/2014 5.00,"1,6","8,4","10,6",,,,
01/04/2014 6.00,"1,5","11,1","14,4","20,3",,,
01/04/2014 7.00,"1,9","21,7","27,7",,,,
01/04/2014 8.00,"1,9","16,3","20,7","10,3",,,
01/04/2014 9.00,"3,2","17,2","21,9",,,,
01/04/2014 10.00,"2,1","16,8","21,0","35,4",,,
01/04/2014 11.00,"2,6","12,2","15,6",,,,
01/04/2014 12.00,"4,0","11,0","13,9","28,3",,,
01/04/2014 13.00,"2,1","9,3","11,3",,,,
01/04/2014 14.00,"2,1","6,7","8,3","26,9",,,
01/04/2014 15.00,"2,1","6,9","8,5",,,,
01/04/2014 16.00,"1,8","8,1","9,8","18,1",,,
01/04/2014 17.00,"1,9","10,9","12,9",,,,
01/04/2014 18.00,"1,9","12,0","14,4","25,4",,,
01/04/2014 19.00,"1,7","14,9","19,9",,,,
01/04/2014 20.00,"1,5","21,9","31,9","24,7",,,
01/04/2014 21.00,"1,0","24,8","35,9",,,,
01/04/2014 22.00,"1,3","17,4","26,6","23,4",,,
01/04/2014 23.00,"1,3","20,2","31,1",,,,
02/04/2014 0.00,"1,5","18,7","31,8","17,6",,,
02/04/2014 1.00,"1,5",,,,,,
02/04/2014 2.00,,"16,9","24,7","31,5",,,
02/04/2014 3.00,"1,6","12,4","21,3",,,,
02/04/2014 4.00,"1,5","12,2","21,2","33,0",,,
02/04/2014 5.00,"1,3","13,4","18,1",,,,
02/04/2014 6.00,"1,1","18,1","24,2","26,9",,,
02/04/2014 7.00,"1,4","20,9","32,5",,,,
02/04/2014 8.00,"2,6","17,3","24,5","39,8",,,
02/04/2014 9.00,"2,3","17,9","23,5",,,,
02/04/2014 10.00,"1,9","9,7","12,4","36,1",,,
02/04/2014 11.00,"1,9","7,4","9,5",,,,
02/04/2014 12.00,"2,1","7,1","9,1","28,6",,,
02/04/2014 13.00,"1,9","8,2","10,8",,,,
02/04/2014 14.00,"2,8","7,8","9,8","19,0",,,
02/04/2014 15.00,"2,2","7,4","9,7",,,,
02/04/2014 16.00,"2,0","7,7","10,1","19,3",,,
02/04/2014 17.00,"1,8","8,3","10,5",,,,
02/04/2014 18.00,"1,9","13,4","18,5","13,4",,,
02/04/2014 19.00,"2,2","14,3","20,6",,,,
02/04/2014 20.00,"1,6","23,3","32,3","25,2",,,
02/04/2014 21.00,"1,4","18,2","30,4",,,,
02/04/2014 22.00,"1,4","22,3","31,5","27,1",,,
02/04/2014 23.00,"1,7","26,0","38,8",,,,
03/04/2014 0.00,"1,6","19,4","25,7","27,1",,,
03/04/2014 1.00,"1,5","16,7","21,3",,,,
03/04/2014 2.00,"1,6","17,8","23,5","22,2",,,
03/04/2014 3.00,"1,6","15,8","21,9",,,,
03/04/2014 4.00,"1,4","13,4","21,3","29,3",,,
03/04/2014 5.00,"1,7","11,6","17,7",,,,
03/04/2014 6.00,"1,8","13,3","24,5","26,9",,,
03/04/2014 7.00,"0,9","17,9","38,4",,,,
03/04/2014 8.00,"1,3","21,6","38,2","36,6",,,
03/04/2014 9.00,"2,4","19,6","27,2",,,,
03/04/2014 10.00,"3,4","16,9","21,2","36,1",,,
03/04/2014 11.00,"2,5","9,3","11,6",,,,
03/04/2014 12.00,"2,9","7,3","9,3","19,5",,,
03/04/2014 13.00,"2,8","6,0","7,9",,,,
03/04/2014 14.00,"2,4","5,4","6,8","24,4",,,
03/04/2014 15.00,"2,2","6,0","7,7",,,,
03/04/2014 16.00,"2,2","6,8","8,3","14,2",,,
03/04/2014 17.00,"2,1","6,2","8,0",,,,
03/04/2014 18.00,"2,1","5,3","6,8","8,8",,,
03/04/2014 19.00,"2,2","7,1","8,7",,,,
03/04/2014 20.00,"1,9","8,4","10,0","14,9",,,
03/04/2014 21.00,"1,9","8,4","10,0",,,,
03/04/2014 22.00,"2,0","6,5","8,3","24,7",,,
03/04/2014 23.00,"1,8","4,3","5,9",,,,
04/04/2014 0.00,"1,5","4,0","5,6","27,4",,,
04/04/2014 1.00,"1,9",,,,,,
04/04/2014 2.00,,"4,1","5,9","22,5",,,
04/04/2014 3.00,"1,4","4,0","5,8",,,,
04/04/2014 4.00,"2,0","4,1","5,9","28,1",,,
04/04/2014 5.00,"1,7","3,8","5,6",,,,
04/04/2014 6.00,"1,7","5,4","7,2","21,7",,,
04/04/2014 7.00,"1,9","5,7","7,4",,,,
04/04/2014 8.00,"2,1","5,3","7,2","19,5",,,
04/04/2014 9.00,"2,4","6,5","8,6",,,,
04/04/2014 10.00,"2,5","4,7","6,5","16,4",,,
04/04/2014 11.00,"2,3","4,5","6,2",,,,
04/04/2014 12.00,"2,2","3,8","5,5","18,6",,,
04/04/2014 13.00,"2,7","3,6","5,2",,,,
04/04/2014 14.00,"2,4","3,2","4,8","16,1",,,
04/04/2014 15.00,"2,7","3,7","5,3",,,,
04/04/2014 16.00,"2,7","3,8","5,2","18,6",,,
04/04/2014 17.00,"2,7","3,6","5,1",,,,
04/04/2014 18.00,"2,0","3,9","5,1","19,3",,,
04/04/2014 19.00,"2,2","4,1","5,5",,,,
04/04/2014 20.00,"1,7","3,7","5,0","23,2",,,
04/04/2014 21.00,"1,7","4,3","5,4",,,,
04/04/2014 22.00,"1,8","6,5","7,9","38,8",,,
04/04/2014 23.00,"2,2","10,2","12,2",,,,
05/04/2014 0.00,"2,1","7,6","9,7","24,4",,,
05/04/2014 1.00,"1,9","7,3","9,7",,,,
05/04/2014 2.00,"2,0","8,5","13,9","18,6",,,
05/04/2014 3.00,"2,4","6,5","10,7",,,,
05/04/2014 4.00,"2,1","6,5","10,8","9,8",,,
05/04/2014 5.00,"2,1","7,5","13,3",,,,
05/04/2014 6.00,"2,1","10,8","17,1","6,3",,,
05/04/2014 7.00,"2,3","11,8","18,6",,,,
05/04/2014 8.00,"2,1","18,1","28,0","7,8",,,
05/04/2014 9.00,"2,0","7,1","11,4",,,,
05/04/2014 10.00,"2,0","4,7","6,9","12,2",,,
05/04/2014 11.00,"2,1","4,4","6,5",,,,
05/04/2014 12.00,"2,3","3,5","5,3","16,4",,,
05/04/2014 13.00,"2,0","4,2","6,1",,,,
05/04/2014 14.00,"2,6","3,5","4,9","11,2",,,
05/04/2014 15.00,"2,2","4,4","6,1",,,,
05/04/2014 16.00,"1,8","4,0","5,6","10,0",,,
05/04/2014 17.00,"2,3","4,2","5,8",,,,
05/04/2014 18.00,"2,3","3,7","5,2","15,6",,,
05/04/2014 19.00,"2,3","5,3","7,2",,,,
05/04/2014 20.00,"2,4","5,7","7,6","27,1",,,
05/04/2014 21.00,"2,2","4,7","6,5",,,,
05/04/2014 22.00,"2,3","6,2","7,9","34,4",,,
05/04/2014 23.00,"2,3","4,1","5,6",,,,
06/04/2014 0.00,"2,3","6,6","8,5","23,0",,,
06/04/2014 1.00,"2,0",,,,,,
06/04/2014 2.00,,"8,9","13,2","16,6",,,
06/04/2014 3.00,"1,9","7,6","11,6",,,,
06/04/2014 4.00,"2,2","7,3","10,7","16,6",,,
06/04/2014 5.00,"1,8","7,0","9,7",,,,
06/04/2014 6.00,"2,2","7,1","9,2","19,5",,,
06/04/2014 7.00,"2,0","10,0","13,0",,,,
06/04/2014 8.00,"1,2","7,7","10,2","23,0",,,
06/04/2014 9.00,"1,4","9,1","11,9",,,,
06/04/2014 10.00,"1,8","5,7","7,7","23,0",,,
06/04/2014 11.00,"1,7","4,2","6,5",,,,
06/04/2014 12.00,"1,8","3,6","5,1","13,7",,,
06/04/2014 13.00,"2,0","5,9","8,1",,,,
06/04/2014 14.00,"1,9","6,8","9,1","16,4",,,
06/04/2014 15.00,"2,5","6,9","9,3",,,,
06/04/2014 16.00,"2,3","4,9","6,7","9,8",,,
06/04/2014 17.00,"1,7","6,3","8,5",,,,
06/04/2014 18.00,"2,2","7,7","10,0","8,3",,,
06/04/2014 19.00,"2,6","13,1","14,8",,,,
06/04/2014 20.00,"3,0","15,8","17,8","13,2",,,
06/04/2014 21.00,"2,5","9,5","11,3",,,,
06/04/2014 22.00,"2,2","6,2","8,0","16,6",,,
06/04/2014 23.00,"2,2","6,1","7,7",,,,
07/04/2014 0.00,"2,5","10,8","12,7","16,4",,,
07/04/2014 1.00,"2,2","7,4","9,0",,,,
07/04/2014 2.00,"1,8","6,4","7,9","24,2",,,
07/04/2014 3.00,"1,7","6,5","8,2",,,,
07/04/2014 4.00,"2,4","7,5","9,1","19,8",,,
07/04/2014 5.00,"2,4","7,0","8,5",,,,
07/04/2014 6.00,"1,7","8,0","9,8","20,8",,,
07/04/2014 7.00,"1,8","10,2","12,5",,,,
07/04/2014 8.00,"2,2","8,0","10,8","17,6",,,
07/04/2014 9.00,"2,7","10,9","14,8",,,,
07/04/2014 10.00,"3,1","14,4","19,5","20,8",,,
07/04/2014 11.00,"3,0","9,4","12,9",,,,
07/04/2014 12.00,"3,4","6,2","8,4","21,0",,,
07/04/2014 13.00,"3,1","6,7","9,1",,,,
07/04/2014 14.00,"3,1","10,8","14,3","15,9",,,
07/04/2014 15.00,"2,9","9,9","13,1",,,,
07/04/2014 16.00,"2,9","5,6","7,8","18,1",,,
07/04/2014 17.00,"3,3","9,0","11,3",,,,
07/04/2014 18.00,"3,3","7,3","9,2","13,4",,,
07/04/2014 19.00,"3,7","7,8","9,6",,,,
07/04/2014 20.00,"3,9","7,0","8,7","15,4",,,
07/04/2014 21.00,"4,1","6,3","8,2",,,,
07/04/2014 22.00,"6,7","8,3","10,1","21,2",,,
07/04/2014 23.00,"3,2","6,2","7,8",,,,
08/04/2014 0.00,"2,1","5,3","6,8","26,1",,,
08/04/2014 1.00,"2,1",,,,,,
08/04/2014 2.00,,"5,6","7,3","26,6",,,
08/04/2014 3.00,"1,4","5,0","6,7",,,,
08/04/2014 4.00,"2,0","5,2","6,8","25,9",,,
08/04/2014 5.00,"2,0","5,7","7,2",,,,
08/04/2014 6.00,"2,2","6,6","8,2","18,1",,,
08/04/2014 7.00,"1,8","9,4","11,8",,,,
08/04/2014 8.00,"3,9","15,5","19,9","21,5",,,
08/04/2014 9.00,"4,6","9,9","13,0",,,,
08/04/2014 10.00,"2,9","9,0","12,0","23,9",,,
08/04/2014 11.00,"2,6","7,4","9,9",,,,
08/04/2014 12.00,"2,3","6,7","9,2","25,4",,,
08/04/2014 13.00,"2,7","6,0","7,9",,,,
08/04/2014 14.00,"3,2","5,8","7,8","20,5",,,
08/04/2014 15.00,"3,1","4,8","6,4",,,,
08/04/2014 16.00,"4,0","6,8","8,6","24,4",,,
08/04/2014 17.00,"4,2","8,5","10,5",,,,
08/04/2014 18.00,"3,4","11,8","14,9","29,5",,,
08/04/2014 19.00,"2,2","15,9","22,0",,,,
08/04/2014 20.00,"2,4","20,9","29,9","24,7",,,
08/04/2014 21.00,"1,7","13,1","21,1",,,,
08/04/2014 22.00,"1,1","15,0","19,8","37,4",,,
08/04/2014 23.00,"1,5","12,1","15,4",,,,
09/04/2014 0.00,"1,8","11,0","14,7","41,0",,,
09/04/2014 1.00,"1,8","10,3","15,0",,,,
09/04/2014 2.00,"1,9","10,4","17,5","23,7",,,
09/04/2014 3.00,"1,8","8,3","13,1",,,,
09/04/2014 4.00,"2,1","7,4","12,2","26,6",,,
09/04/2014 5.00,"2,2","7,0","9,5",,,,
09/04/2014 6.00,"1,8","9,0","12,1","19,5",,,
09/04/2014 7.00,"1,8","16,0","22,5",,,,
09/04/2014 8.00,"2,1","16,9","24,7","20,0",,,
09/04/2014 9.00,"4,3","20,6","28,5",,,,
09/04/2014 10.00,"4,8","14,3","19,0","37,1",,,
09/04/2014 11.00,"3,9","10,5","14,5",,,,
09/04/2014 12.00,"2,4","6,9","9,9","23,0",,,
09/04/2014 13.00,"2,7","9,1","12,1",,,,
09/04/2014 14.00,"3,1","10,4","12,8","13,7",,,
09/04/2014 15.00,"2,2","10,4","13,1",,,,
09/04/2014 16.00,"2,5","10,0","13,1","27,6",,,
09/04/2014 17.00,"2,4","10,2","12,8",,,,
09/04/2014 18.00,"1,1","7,9","10,0","26,4",,,
09/04/2014 19.00,"2,3","6,8","8,6",,,,
09/04/2014 20.00,"2,4","6,2","8,0","39,1",,,
09/04/2014 21.00,"2,2","5,4","7,1",,,,
09/04/2014 22.00,"2,5","4,9","6,8","30,5",,,
09/04/2014 23.00,"3,3","5,4","7,0",,,,
10/04/2014 0.00,"3,2","5,2","6,9","24,7",,,
10/04/2014 1.00,"3,6",,,,,,
10/04/2014 2.00,,"8,0","9,7","17,6",,,
10/04/2014 3.00,"3,1","5,2","6,9",,,,
10/04/2014 4.00,"2,7","7,5","9,4","9,0",,,
10/04/2014 5.00,"2,8","5,8","7,8",,,,
10/04/2014 6.00,"3,2","6,5","8,3","6,1",,,
10/04/2014 7.00,"2,7","4,5","6,3",,,,
10/04/2014 8.00,"3,0","4,2","6,4","6,3",,,
10/04/2014 9.00,"2,7","4,1","6,5",,,,
10/04/2014 10.00,"2,2","3,7","5,5","10,7",,,
10/04/2014 11.00,"1,8","5,0","7,5",,,,
10/04/2014 12.00,"2,5","3,2","5,0","13,9",,,
10/04/2014 13.00,"2,7","3,0","4,7",,,,
10/04/2014 14.00,"3,0","2,7","4,1","13,2",,,
10/04/2014 15.00,"3,5","2,9","4,6",,,,
10/04/2014 16.00,"3,2","3,2","4,9","10,3",,,
10/04/2014 17.00,"2,8","3,4","5,1",,,,
10/04/2014 18.00,"2,6","5,8","7,7","12,5",,,
10/04/2014 19.00,"4,5","7,2","9,1",,,,
10/04/2014 20.00,"2,4","8,4","10,1","13,7",,,
10/04/2014 21.00,"2,0","8,5","10,0",,,,
10/04/2014 22.00,"2,0","10,4","12,2","12,2",,,
10/04/2014 23.00,"2,0","6,4","8,1",,,,
11/04/2014 0.00,"2,1","9,3","10,9","19,5",,,
11/04/2014 1.00,"2,1","7,0","8,7",,,,
11/04/2014 2.00,"1,8","8,8","11,3","10,3",,,
11/04/2014 3.00,"2,3","8,7","11,1",,,,
11/04/2014 4.00,"2,2","7,0","8,7","16,1",,,
11/04/2014 5.00,"2,0","13,1","15,6",,,,
11/04/2014 6.00,"2,6","22,5","27,6","9,0",,,
11/04/2014 7.00,"3,1","29,4","39,2",,,,
11/04/2014 8.00,"5,3","21,5","29,1","5,6",,,
11/04/2014 9.00,"2,5","11,1","14,9",,,,
11/04/2014 10.00,"1,9","5,9","8,0","9,3",,,
11/04/2014 11.00,"2,4","6,0","8,3",,,,
11/04/2014 12.00,"3,3","7,6","10,6","6,8",,,
11/04/2014 13.00,"3,8","9,7","12,8",,,,
11/04/2014 14.00,"2,8","6,1","8,6","13,2",,,
11/04/2014 15.00,"2,2","5,8","7,6",,,,
11/04/2014 16.00,"2,4","5,9","7,7","7,1",,,
11/04/2014 17.00,"3,3","7,2","9,0",,,,
11/04/2014 18.00,"4,3","10,3","12,4","4,6",,,
11/04/2014 19.00,"2,5","11,9","14,4",,,,
11/04/2014 20.00,"1,9","16,5","21,0","5,4",,,
11/04/2014 21.00,"1,6","22,8","29,0",,,,
11/04/2014 22.00,"1,7","23,9","33,2","9,3",,,
11/04/2014 23.00,"1,5","19,2","29,4",,,,
12/04/2014 0.00,"1,9","23,4","27,9","14,7",,,
12/04/2014 1.00,"1,8",,,,,,
12/04/2014 2.00,,"18,0","26,9","8,5",,,
12/04/2014 3.00,"1,7","14,8","21,2",,,,
12/04/2014 4.00,"1,8","20,3","26,9","12,7",,,
12/04/2014 5.00,"2,2","20,7","30,0",,,,
12/04/2014 6.00,"2,1","20,2","29,8","13,4",,,
12/04/2014 7.00,"2,0","19,3","35,6",,,,
12/04/2014 8.00,"2,9","12,4","20,1","21,0",,,
12/04/2014 9.00,"3,5","8,5","11,5",,,,
12/04/2014 10.00,"3,1","6,9","9,4","20,0",,,
12/04/2014 11.00,"3,1","5,6","8,2",,,,
12/04/2014 12.00,"3,8","6,2","8,8","13,9",,,
12/04/2014 13.00,"3,0","3,9","5,9",,,,
12/04/2014 14.00,"2,7","3,9","5,9","8,5",,,
12/04/2014 15.00,"3,2","3,8","5,6",,,,
12/04/2014 16.00,"3,1","3,4","5,2","6,1",,,
12/04/2014 17.00,"2,9","4,1","5,8",,,,
12/04/2014 18.00,"2,7","4,6","5,9","3,9",,,
12/04/2014 19.00,"2,2","6,1","7,7",,,,
12/04/2014 20.00,"2,1","10,2","12,4","3,4",,,
12/04/2014 21.00,"1,9","14,7","17,8",,,,
12/04/2014 22.00,"1,9","18,2","21,7","8,3",,,
12/04/2014 23.00,"1,5","21,2","29,9",,,,
13/04/2014 0.00,"1,2","16,5","22,0","16,4",,,
13/04/2014 1.00,"2,1","15,8","22,1",,,,
