, Brindisi,,,,,,
,Filzi,,,,,,
Parm,SO2,NO2,NOX,CO,O3,,Benzene
,,,,,,,
,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
12/01/2010 11.00,,"27,45825112","37,06492304","2,08906985","35,03900295",,"0,87311687"
12/01/2010 12.00,,"29,03666448","41,334572","2,15195422","35,3333652",,"1,13972749"
12/01/2010 13.00,,"18,05258967","29,4756788","1,92463709","51,98541075",,"0,77342647"
12/01/2010 14.00,,"13,13446297","19,3262092","1,66082866","67,75381095",,"0,69607243"
12/01/2010 15.00,,"11,58198398","15,14023318","1,76287101","76,2510147",,"0,56843384"
12/01/2010 16.00,,"13,0903646","17,72769881","1,7899561","76,5995013",,"0,73975563"
12/01/2010 17.00,,"11,91400851","14,18371503","1,78738844","78,56036685",,"0,97544741"
12/01/2010 18.00,,"13,16364391","15,33931827","1,85051047","74,8578264",,"0,90249495"
12/01/2010 19.00,,"25,12953072","32,79076176","2,42500925","59,927805",,"1,41162041"
12/01/2010 20.00,,"41,4396364","51,98207936","2,73799116","38,36267295",,"2,56356207"
12/01/2010 21.00,,"38,90598784","50,7629308","2,6702266","36,89910105",,"3,01425986"
12/01/2010 22.00,,"44,5614544","61,67048928","2,7277578","33,71416335",,"3,01370966"
12/01/2010 23.00,,"46,52377824","62,89221904","2,62962635","31,2207525",,"2,70704653"
13/01/2010 0.00,,"45,14377312","56,97608952","2,76865279","32,500944",,"2,64553736"
13/01/2010 1.00,,"33,05922568","40,10829168","2,39669742","35,04171615",,"1,88839611"
13/01/2010 2.00,,"29,1676556","32,02034048","2,35046789","36,84766995",,"1,41041018"
13/01/2010 3.00,,"24,79814288","26,65670248","2,08982011","33,97941855",,"1,02892433"
13/01/2010 4.00,,"24,1840276","25,33185856","2,00812798","34,38065295",,"0,84648876"
13/01/2010 5.00,,"9,91472189","10,8485446","1,78442468","52,81158015",,"0,61013593"
13/01/2010 6.00,,"7,42972034","8,36354114","1,65569218","53,64995895",,"0,50296345"
13/01/2010 7.00,,"9,80123704","11,15203636","1,53373532","48,99670125",,"0,46885327"
13/01/2010 8.00,,"22,22688528","24,95442976","1,75054298","32,3033592",,"0,66812425"
13/01/2010 9.00,,"33,9567376","38,42481392","2,05327056","19,38230081",,"0,94034668"
13/01/2010 10.00,,"65,17812976","184,2008754","4,24056971","3,93803424",,"2,50832575"
13/01/2010 11.00,"2,07878461","106,1794019","516,00578","9,23718132","9,1292018",,"7,71434366"
13/01/2010 12.00,"1,52883678","84,0367976","265,8165648","5,70248977","8,74960716",,
13/01/2010 13.00,"0,75674258","43,17498672","77,14598784","15,50669755","27,67314375",,
13/01/2010 14.00,"37,3314258","30,73308648","51,97364744",,"33,3826143",,
13/01/2010 15.00,"2,83913958","29,5087564","49,10277944","0,95028701","43,16882745",,"2,4768557"
13/01/2010 16.00,"2,01376679","34,00082832","52,75248152","0,30381569","46,8003459",,"1,54883303"
13/01/2010 17.00,"1,9026931","37,54024624","52,0106064","0,22480889","38,04802155",,"1,83569009"
13/01/2010 18.00,"2,4752163","48,50424696","80,86442632","0,11113052","25,4720403",,"1,69638753"
13/01/2010 19.00,"1,53877083","41,32418984","56,89373968","0,07070851","30,10429065",,"1,52110453"
13/01/2010 20.00,"1,63900737","41,07193968","49,57814088","0,16271439","29,2693233",,"1,74029142"
13/01/2010 21.00,"1,76994714","34,49236528","47,85122248","0,14159527","33,09639165",,"1,94561355"
13/01/2010 22.00,"1,97945117","43,00961784","60,60372712","0,48387576","28,38495975",,"1,91953563"
13/01/2010 23.00,"1,94332937","52,11113936","73,19669448","0,54510117","20,0467575",,"2,30234257"
14/01/2010 0.00,"2,59802922","54,16424496","75,96639856","1,64780862","24,37588755",,"2,83622587"
14/01/2010 1.00,"2,05079067","53,73754392","69,2876296","1,64229701","18,26449433",,"3,9097131"
14/01/2010 2.00,"2,10226307","35,3723824","38,32365","0,54239488","16,92407378",,"3,01370966"
14/01/2010 3.00,"1,40602386","21,02720088","21,96360288","0,12251024","25,3265649",,"1,56203674"
14/01/2010 4.00,"1,34732669","13,31538979","14,24856434","0,04164642","32,53140765",,"0,93825674"
14/01/2010 5.00,"1,3292668","7,91284259","8,84666339","0,02965391","46,2042",,"0,72237002"
14/01/2010 6.00,"0,99514365","7,72931927","8,66314198","0,03105774","53,3840454",,"0,38170654"
14/01/2010 7.00,"1,3301699","9,27661101","10,21043372","0,0284493",,,"0,33626291"
14/01/2010 8.00,"1,50084284","10,03534232","10,96916312","0,0284493","54,7386504",,"0,30391316"
14/01/2010 9.00,"1,49181289","17,63431482","21,5323704","0,04255512","48,66920205",,"0,2992909"
14/01/2010 10.00,"1,3112059","32,12605496","42,53815688","0,04298967","30,38375025",,"0,49229004"
14/01/2010 11.00,"1,5080676","28,18714376","35,7426412","0,05658289","36,00254805",,"0,70718621"
14/01/2010 12.00,"1,25792628","23,63864872","29,93545744","0,06087009","47,7902649",,"0,81754901"
14/01/2010 13.00,"1,20645388","17,81913638","22,4480272","0,04119207","59,8445736",,"0,73700465"
14/01/2010 14.00,"1,47917057","13,81342946","17,29386027","0,03465293","68,72138595",,"0,80973743"
14/01/2010 15.00,"1,02584688","16,31918386","20,49803576","0,0437807","67,46892495",,"0,64149614"
14/01/2010 16.00,"1,63991047","19,7243832","25,81756392","0,04265415","64,25829165",,"1,06116424"
14/01/2010 17.00,"1,71847372","15,85421796","19,03634426","0,04324713","73,17638055",,"0,86486392"
14/01/2010 18.00,"1,23535092","19,11870366","21,93702608","0,07819597","72,4029789",,"1,19705578"
14/01/2010 19.00,"1,42498786","29,96723488","33,89643312","0,34208361","60,50294355",,"1,62024474"
14/01/2010 20.00,"1,97674188","49,96463256","58,0123744","1,26498729","36,011346",,"3,28439235"
14/01/2010 21.00,"1,40692695","46,72868728","59,86250208","1,11701132","25,424679",,"3,6428818"
14/01/2010 22.00,"1,68777049","51,92825656","65,4731896","1,11296178","20,3999523",,"3,24114951"
14/01/2010 23.00,"1,31210899","66,76499416","103,2728942","1,57091629","18,23404664",,"3,10327685"
15/01/2010 0.00,"1,71215306","77,56683816","143,4148945","2,71740444","19,67190099",,"4,3736146"
15/01/2010 1.00,"1,98667492","74,25179344","144,2832102","3,20991402","20,81269785",,"5,09598563"
15/01/2010 2.00,"1,1305989","57,98189712","84,01865272","2,02484107","8,9837244",,"4,62878295"
15/01/2010 3.00,"1,02765308","42,45320672","45,96736712","0,83453377","7,24747191",,"2,14950578"
15/01/2010 4.00,"0,88406996","45,16321816","51,49310448","0,79347917","5,35085534",,"1,63289825"
15/01/2010 5.00,"0,9707621","26,35841136","27,62360088","0,19481829","19,7544521",,"1,32018296"
15/01/2010 6.00,"0,92470725","14,3724237","15,65513287","0,03230196","31,80063915",,"0,61640777"
15/01/2010 7.00,"1,22270859","21,91433064","24,17301448","0,04089616","23,54293515",,"0,72391077"
15/01/2010 8.00,"0,8434337","31,53138472","35,027362","0,11274987","17,70356018",,"0,95993308"
15/01/2010 9.00,"0,90122777","51,90166064","84,24302592","0,17626683","3,51175262",,"1,01362966"
15/01/2010 10.00,"0,80189433","46,62232272","63,46809432","0,06596696","10,17257882",,"1,05456188"
15/01/2010 11.00,"0,90574325","48,3505604","76,81461912","0,46848495","12,05972313",,"1,44969282"
15/01/2010 12.00,"0,79737885","46,63207392","81,92663792","0,21386371","12,15715893",,"1,38576318"
15/01/2010 13.00,"1,09267192","32,52941048","46,87069152","0,25270481","39,6056577",,"1,39489584"
15/01/2010 14.00,"0,89219783","13,50863946","16,39635409","0,02856813","67,86273795",,"0,7360151"
15/01/2010 15.00,"0,9689559","15,01767016","19,08498363","0,03481137","67,94325615",,"0,59077022"
15/01/2010 16.00,"1,05022844","18,77500446","23,65486248","0,04152759","72,09373395",,"0,89105167"
15/01/2010 17.00,"1,23083544","14,75178935","17,0078767","0,05308556","76,20838155",,"1,02331252"
15/01/2010 18.00,"0,87594312","19,14462656","21,82094856","0,09125562","63,5505255",,"1,23699744"
15/01/2010 19.00,"1,20464769","24,81953816","29,09631888","0,23020284","41,379093",,"1,7383103"
15/01/2010 20.00,"0,78383343","30,06516752","36,46507128","0,44870907","33,25132335",,"2,16348037"
15/01/2010 21.00,"1,27779338","27,1443772","32,93341608","0,24004126","40,19907045",,"2,07380335"
15/01/2010 22.00,"1,32384822","32,34069608","39,35798464","0,44201149","39,9189126",,"1,83569009"
15/01/2010 23.00,"1,06828934","32,67011456","39,76847192","0,40271604","40,07522085",,"2,17239336"
16/01/2010 0.00,"1,10621734","22,15621776","25,45764904","0,09595756","55,4870148",,"1,47555005"
16/01/2010 1.00,"1,03216856","13,3692145","14,59485622","0,04036259","67,13939085",,"0,79422208"
16/01/2010 2.00,"0,92922171","7,51077958","8,4446023","0,0385848","64,0505523",,"0,59165094"
16/01/2010 3.00,"0,76757872","7,19042781","8,12424861","0,03813045","58,8438018",,"0,49416132"
16/01/2010 4.00,"0,8425306","7,07759113","8,01141193","0,02902248","56,3666502",,"0,45619874"
16/01/2010 5.00,"0,87684621","5,66064617","6,59446697","0,02969352","58,71390735",,"0,44112477"
16/01/2010 6.00,"0,96444042","5,63730065","6,57112145","0,03097852","58,2240351",,"0,44211533"
16/01/2010 7.00,"0,8425306","7,03349467","8,12619502","0,02874521",,,"0,44310487"
16/01/2010 8.00,"0,94276815","6,75464477","7,68846557","0,0284493","55,8355014",,"0,44277536"
16/01/2010 9.00,"0,93644648","9,8129098","10,88615746","0,03568046","52,8684177",,"0,45939009"
16/01/2010 10.00,"0,65921533","15,9806719","19,47406416","0,03654955","46,6115391",,"0,53454334"
16/01/2010 11.00,"0,79737885","16,39959493","20,78724488","0,0403824","46,6210353",,"0,69178069"
16/01/2010 12.00,"0,80099123","12,89063134","16,17846066","0,03656935","50,4927717",,"0,71730942"
16/01/2010 13.00,"0,70256089","10,0898152","12,4807865","0,03054397","53,27306355",,"0,64710795"
16/01/2010 14.00,"0,91025873","9,11837962","11,65720779","0,05300634","56,6325837",,"0,663503"
16/01/2010 15.00,"0,90484016","9,77853969","12,85626123","0,02971333","63,40435185",,"0,72215034"
16/01/2010 16.00,"0,90935564","11,07681254","14,21224781","0,0290819","72,61071825",,"0,81193822"
16/01/2010 17.00,"0,80279743","9,23316272","10,60990023","0,04656622","74,66089995",,"0,91349889"
16/01/2010 18.00,"0,73868168","10,29084479","11,84267562","0,04702057","75,773292",,"0,93495556"
16/01/2010 19.00,"0,71068774","11,48989823","12,86209666","0,03591695","80,4820506",,"0,75824164"
16/01/2010 20.00,"0,66824528","16,28027466","18,33468233","0,08586167","74,2995855",,"1,04223787"
16/01/2010 21.00,"0,6619236","17,68360044","19,67316072","0,09244042","72,46859445",,"1,25163207"
16/01/2010 22.00,"0,69533612","19,24450944","21,81251664","0,09255925","71,48952825",,"1,07370792"
16/01/2010 23.00,"0,67637212","25,26635344","28,91538632","0,19013616","62,8847142",,"1,3695878"
17/01/2010 0.00,"0,66463289","23,22232984","26,19109224","0,16079796","63,7230531",,"1,41481175"
17/01/2010 1.00,"0,76848181","17,64923033","19,32425896","0,10447254","64,17980835",,"1,18869299"
17/01/2010 2.00,"0,65018437","13,81926489","14,90159073","0,04702057","65,0431845",,"0,84406729"
17/01/2010 3.00,"0,65018437","9,82199754","10,75581834","0,03547891","68,50784115",,"0,59721088"
17/01/2010 4.00,"0,64837818","8,23643712","9,17025983","0,0290819","66,26246865",,"0,46511173"
17/01/2010 5.00,"0,65018437","6,10680563","7,04062643","0,02860774","68,21728935",,"0,44200447"
17/01/2010 6.00,"0,65018437","4,9336923","5,8675131","0,0284493","66,80854005",,"0,39325966"
17/01/2010 7.00,"0,65018437","5,26571683","6,19953954","0,03109618","65,96070495",,"0,41757715"
17/01/2010 8.00,"0,65018437","6,80911765","7,74293845","0,02874521","64,2664113",,"0,37576421"
17/01/2010 9.00,"0,65018437","9,62809206","10,86929554","0,02876502","60,76548555",,"0,44200447"
17/01/2010 10.00,"0,65018437","12,7661219","13,73301648","0,03076066","55,62911865",,"0,52981124"
17/01/2010 11.00,"0,65018437","13,2135777","14,51379506","0,0810409","54,75893955",,"0,62389085"
17/01/2010 12.00,"0,6628267","17,47219442","20,18156152","0,04877855","53,8495587",,"0,77595676"
17/01/2010 13.00,"0,65650604","13,36532358","16,07275956","0,04461018","65,13589215",,"1,0126391"
17/01/2010 14.00,"0,67727522","10,39136054","12,66949707","0,03564085","72,13231725",,"0,88951193"
17/01/2010 15.00,"0,68991856","15,17006421","21,33522408","0,03745825","71,62686405",,"0,96125315"
17/01/2010 16.00,"1,25521801","25,29294936","32,98723888","0,20989339","64,5850926",,"1,28464186"
17/01/2010 17.00,"0,90664635","25,94272344","30,63389192","0,21285599","64,08169425",,"1,7965183"
17/01/2010 18.00,"1,18568369","39,07068752","48,1320188","0,14884506","40,7667477",,"1,82468716"
17/01/2010 19.00,"0,94457333","39,04671104","46,40833168","0,3892032","39,72338265",,"2,27076269"
17/01/2010 20.00,"0,67095456","30,05738568","32,21100512","0,69872739","45,0776235",,"2,96331426"
17/01/2010 21.00,"0,69623922","33,56502616","37,78798408","0,47729701","36,1954047",,"2,95099025"
17/01/2010 22.00,"0,66914837","46,3058676","58,26592472","0,65109404","26,0999466",,"2,59558232"
17/01/2010 23.00,"0,69804541","59,10118192","76,96568624","0,83718065","16,75694465",,"2,94207828"
18/01/2010 0.00,"0,72965174","55,59415328","77,00266432","0,68138171","14,7831914",,"2,98686188"
18/01/2010 1.00,"0,67005147","41,01811688","48,6734972","0,32402611","20,58873915",,"1,87585243"
18/01/2010 2.00,"0,65921533","34,67524808","42,2495596","0,17061658","18,39305612",,"1,84130189"
18/01/2010 3.00,"0,72874864","39,69648512","43,27550056","0,05901308","19,96825425",,"1,20739867"
18/01/2010 4.00,"0,6619236","17,89889929","18,96955046","0,02904229","35,51536905",,"0,96675512"
18/01/2010 5.00,"0,72152387","11,73762078","12,72202545","0,02850872","42,251307",,"0,84230686"
18/01/2010 6.00,"0,65560295","8,67481474","9,60863746","0,0284493","52,33254075",,"0,76572371"
18/01/2010 7.00,"0,65018437","8,34797746","9,28179826","0,02846911",,,"0,5507177"
18/01/2010 8.00,"0,66102152","9,06455682","10,67604587","0,0284493","55,7603697",,"0,47545462"
18/01/2010 9.00,"0,6619236","18,77435629","22,25283112","0,08750199","49,81544925",,"0,48073692"
18/01/2010 10.00,"0,65018437","44,31761704","68,13587904","0,10239768","22,7100027",,"0,80830652"
18/01/2010 11.00,"0,65740914","36,5033304","54,1901908","0,35539956","32,80815405",,"1,49491576"
18/01/2010 12.00,"0,6628267","22,19447688","29,85958928","0,03238118","51,6159567",,"0,80764648"
18/01/2010 13.00,"0,70436708","19,02726609","25,12239896","0,03834714","49,84385805",,"0,84274722"
18/01/2010 14.00,"0,7531302","20,26458056","29,5476656","0,03868266","50,34863295",,"0,73887593"
18/01/2010 15.00,"0,67185766","19,45915056","29,74091144","0,06806163","56,2908801",,"0,98050902"
18/01/2010 16.00,"0,76938491","19,12323128","26,72998944","0,04144954","65,8213143",,"0,91019771"
18/01/2010 17.00,"0,68449999","13,81407763","16,7744215","0,02858794","77,6191857",,"0,80830652"
18/01/2010 18.00,"0,70617226","13,7712756","16,10712967","0,03522611","75,904563",,"0,82811259"
18/01/2010 19.00,"1,28140576","15,71544309","18,11614264","0,02848891","79,3615389",,"0,89446269"
18/01/2010 20.00,"0,8416275","26,90184","30,9723924","1,65559315","67,8377007",,"1,39038443"
18/01/2010 21.00,"0,74048787","43,52059984","55,1330936","1,9588543","49,70448735",,"2,14422449"
18/01/2010 22.00,"0,71430012","52,17339408","73,8633324","2,23586101","32,31894015",,"2,16788195"
18/01/2010 23.00,"0,70797845","57,380076","87,2221896","2,63515894","25,9213143",,"3,39387545"
19/01/2010 0.00,"0,68359689","41,520036","57,11809376","1,76972587","22,8710391",,"2,36429109"
19/01/2010 1.00,"0,65018437","31,5262032","38,78796008","1,39125116","27,1467231",,"1,74139181"
19/01/2010 2.00,"0,66011843","25,0821896","27,76887464","1,11027413","28,74358095",,"1,16569557"
19/01/2010 3.00,"0,67727522","17,51304813","18,98511605","0,85589055","30,48118605",,"0,68187816"
19/01/2010 4.00,"0,67817831","12,48338108","13,45481474","0,58188721","35,84083335",,"0,53278291"
19/01/2010 5.00,"0,75583949","8,74160855","9,67543126","0,48992095","41,43122235",,"0,39182976"
19/01/2010 6.00,"0,65018437","11,89520399","16,68946942","0,41982523","40,1226021",,"0,35221761"
19/01/2010 7.00,"0,6998516","9,89915821","11,59365674","0,41405615","41,9116383",,"0,30589326"
19/01/2010 8.00,"0,64928128","10,15466259","14,7919968","0,32655533","55,9938246",,"0,2612195"
19/01/2010 9.00,"0,66011843","19,2367276","23,14126104","0,40637064","50,83513365",,"0,24867582"
19/01/2010 10.00,"0,64928128","26,29032504","40,6549516","0,73205688","39,1793661",,"0,46456153"
19/01/2010 11.00,"0,65018437","24,5938648","38,53115936","0,70720277","51,44277075",,"0,645017"
19/01/2010 12.00,"0,72784554","14,41717023","21,86633944","0,46971053","63,0883638",,"0,36124043"
19/01/2010 13.00,"0,64837818","20,5356448","31,17797064","0,70370544","61,47865815",,"0,3538682"
19/01/2010 14.00,"0,65018437","15,02026283","24,37987376","0,53658619","65,24821065",,"0,75020937"
19/01/2010 15.00,"0,69172374","25,0938528","39,98053184","0,94750149","55,29012825",,"0,65888074"
19/01/2010 16.00,"0,6628267","19,48897776","26,93621776","0,70425881","66,407964",,"0,99602438"
19/01/2010 17.00,"0,67185766","14,70574648","18,48837462","0,51558473","71,7256764",,"0,7816784"
19/01/2010 18.00,"0,65289366","13,28166785","16,60970652","0,56475822","73,29412545",,"0,58471805"
19/01/2010 19.00,"0,71339702","18,19071638","22,8520328","0,89222224","67,68478395",,"0,6156379"
19/01/2010 20.00,,"33,4755828","44,87429584","1,48789606","46,94560185",,
19/01/2010 21.00,"0,65740914","34,41196568","47,74487704","1,35179727","48,68340645",,"1,82908874"
19/01/2010 22.00,"0,65018437","36,2225532","51,07615464","1,53658025","46,95868905",,"1,33844828"
19/01/2010 23.00,"0,64928128","33,88605096","46,65411928","1,0823584","46,9336518",,"1,64731219"
20/01/2010 0.00,"0,65650604","27,73189656","38,59731456","0,86090821","50,9109237",,"0,97137636"
20/01/2010 1.00,"0,65379676","14,54946151","17,75363891","0,46635183","64,39494915",,"0,64061542"
20/01/2010 2.00,"0,72152387","9,5664855","10,62416758","0,36148436","70,0922502",,"0,3188773"
20/01/2010 3.00,"0,65108747","6,60613973","7,53996244","0,22010695","73,69739475",,"0,2256784"
20/01/2010 4.00,"0,76667562","4,83966205","5,81433846","0,21690669","73,769115",,"0,19552944"
20/01/2010 5.00,"0,65018437","5,37725718","6,31107798","0,27824977","68,1503172",,"0,282786"
20/01/2010 6.00,"0,67366385","5,79228928","7,42582751","0,22652726","65,7658134",,"0,23118037"
20/01/2010 7.00,"0,65108747","6,15414484","7,08796564","0,26544758",,,"0,19519993"
20/01/2010 8.00,"0,65018437","8,64044654","9,57426734","0,22901687","65,91537855",,"0,21918689"
20/01/2010 9.00,"0,65018437","17,96309851","22,8429508","0,37863316","56,41806135",,"0,25868921"
20/01/2010 10.00,"0,66463289","23,2112976","34,6778484","0,56102439","50,34049335",,"0,41394646"
20/01/2010 11.00,"0,65560295","25,95440576","46,74230072","1,0346866","51,5557476",,"0,63115223"
20/01/2010 12.00,"0,64837818","20,77688184","30,86214648","0,59516355","60,3195831",,"0,71554798"
20/01/2010 13.00,"0,65018437","19,46433208","29,66051184","0,56462075","64,2318978",,"0,41691712"
20/01/2010 14.00,"0,65108747","21,11473224","33,13704408","0,62515415","69,51304185",,"0,63445342"
20/01/2010 15.00,"0,67185766","15,86135163","24,65871984","0,76842818","78,89804055",,"0,45113815"
20/01/2010 16.00,"0,69533612","18,23935574","27,74487904","0,53822534","79,93464255",,"0,61959911"
20/01/2010 17.00,"0,64837818","13,46778384","16,64148205","0,54292728","88,7600238",,"0,7108169"
20/01/2010 18.00,"0,66102152","17,19917994","22,5887504","0,52791276","83,8882338",,"0,72060959"
20/01/2010 19.00,"0,67547004","19,7243832","21,52263832","0,81536952","78,99344145",,"0,83746594"
20/01/2010 20.00,"0,68540308","38,75878296","43,69116936","1,77221548","58,45611345",,"2,11748655"
20/01/2010 21.00,"0,72333006","60,74766248","74,507294","1,89413273","38,60694075",,"2,43207211"
20/01/2010 22.00,"0,65379676","59,57717432","74,74528064","1,96335936","30,8607747",,"2,62000964"
20/01/2010 23.00,"0,68901547","54,14024936","70,08785896","1,67280137","32,15654715",,"2,19153839"
21/01/2010 0.00,"0,7179125","66,0549156","97,129122","2,36990824","28,40187735",,"1,94682378"
