,Bari,,
,Ex Ciapi,,
Parm,SO2,NO2,PM10



15/06/2010 18.00,"5,33512607","16,68933558","47,20000076"
15/06/2010 19.00,"5,05699182","12,88267742","47,20000076"
15/06/2010 20.00,"4,87277244","13,83661246","47,20000076"
15/06/2010 21.00,"6,03588076","20,32855608","47,20000076"
15/06/2010 22.00,"5,91487403","13,64322514","47,20000076"
15/06/2010 23.00,"7,40307454","21,02161784","47,20000076"
16/06/2010 0.00,"6,54699852","10,5283324","47,20000076"
16/06/2010 1.00,"5,04434949","12,71394534","67,80000305"
16/06/2010 2.00,"4,45737676","6,3414023","67,80000305"
16/06/2010 3.00,"4,17382394","8,83851062","67,80000305"
16/06/2010 4.00,"4,12144844","13,08903194","67,80000305"
16/06/2010 5.00,"4,01308403","25,27994776","67,80000305"
16/06/2010 6.00,"3,91375059","35,601918","67,80000305"
16/06/2010 7.00,"3,95709615","46,50144608","67,80000305"
16/06/2010 8.00,"4,08352044","36,03280632","67,80000305"
16/06/2010 9.00,"4,01669642","22,34026688","67,80000305"
16/06/2010 10.00,"4,4844676","23,32404824","67,80000305"
16/06/2010 11.00,"4,80233604","25,83154064","67,80000305"
16/06/2010 12.00,"4,62172904","27,45907328","67,80000305"
16/06/2010 13.00,"4,45557056","23,53301072","67,80000305"
16/06/2010 14.00,"4,33998241","19,87040264","67,80000305"
16/06/2010 15.00,"4,49891612","17,82886464","67,80000305"
16/06/2010 16.00,"4,62714762","15,13188348","67,80000305"
16/06/2010 17.00,"4,74092958","17,63029197","67,80000305"
16/06/2010 18.00,"4,78246894","18,73347773","67,80000305"
16/06/2010 19.00,"4,65784983","25,81985832","67,80000305"
16/06/2010 20.00,"4,61450529","49,69161808","67,80000305"
16/06/2010 21.00,"4,97571827","84,64332224","67,80000305"
16/06/2010 22.00,"4,95946355","74,11757104","67,80000305"
16/06/2010 23.00,"4,13950832","26,30007624","67,80000305"
17/06/2010 0.00,"4,17743632","14,39339834","67,80000305"
17/06/2010 1.00,,"11,57831102","39,40000153"
17/06/2010 2.00,"3,83428323",,"39,40000153"
17/06/2010 3.00,"3,72050127","6,4322548","39,40000153"
17/06/2010 4.00,"3,74397973","14,2480328","39,40000153"
17/06/2010 5.00,"3,69882798","31,87183544","39,40000153"
17/06/2010 6.00,"3,64103391","30,4493648","39,40000153"
17/06/2010 7.00,"3,68979804","40,01598032","39,40000153"
17/06/2010 8.00,"3,84331317","33,87964576","39,40000153"
17/06/2010 9.00,"3,93181048","26,01841952","39,40000153"
17/06/2010 10.00,"3,88665975","21,9353244","39,40000153"
17/06/2010 11.00,"3,78732529","20,83602","39,40000153"
17/06/2010 12.00,"3,7855191","17,19420492","39,40000153"
17/06/2010 13.00,"3,61755545","16,73864606","39,40000153"
17/06/2010 14.00,"3,5146086","11,52899672","39,40000153"
17/06/2010 15.00,"3,74397973","16,08193525","39,40000153"
17/06/2010 16.00,"3,4441722","19,03718937","39,40000153"
17/06/2010 17.00,"3,7132765","20,07158328","39,40000153"
17/06/2010 18.00,"4,15576405","22,81138368","39,40000153"
17/06/2010 19.00,"4,26232124","41,52410856","39,40000153"
17/06/2010 20.00,"4,25870886","57,41395664","39,40000153"
17/06/2010 21.00,"4,10158134","63,61648464","39,40000153"
17/06/2010 22.00,"3,89207731","69,72167272","39,40000153"
17/06/2010 23.00,"3,95348377","51,49566656","39,40000153"
18/06/2010 0.00,"3,76023444","41,55525504","39,40000153"
18/06/2010 1.00,"3,77829535","32,616808","43,70000076"
18/06/2010 2.00,"3,5344757","21,5589472","43,70000076"
18/06/2010 3.00,"3,67173714","24,8529408","43,70000076"
18/06/2010 4.00,"3,84511937","43,61887664","43,70000076"
18/06/2010 5.00,"4,47001908","55,76565968","43,70000076"
18/06/2010 6.00,"5,29178051","65,8345576","43,70000076"
18/06/2010 7.00,"4,39416512","54,87661792","43,70000076"
18/06/2010 8.00,"4,33456384","42,10294744","43,70000076"
18/06/2010 9.00,"4,17201774","35,69147608","43,70000076"
18/06/2010 10.00,"3,53628189","20,25198048","43,70000076"
18/06/2010 11.00,"3,61394306","16,4920516","43,70000076"
18/06/2010 12.00,"3,39721426","18,79708232","43,70000076"
18/06/2010 13.00,"3,3538687","19,5290724","43,70000076"
18/06/2010 14.00,"3,41888755","25,80427552","43,70000076"
18/06/2010 15.00,"3,72230645","19,71076976","43,70000076"
18/06/2010 16.00,"3,52002718","27,67711776","43,70000076"
18/06/2010 17.00,"3,65728862","24,80491136","43,70000076"
18/06/2010 18.00,"3,72846031","42,7624536","43,70000076"
18/06/2010 19.00,"3,81983471","44,91286088","43,70000076"
18/06/2010 20.00,"3,8234471","33,89262824","43,70000076"
18/06/2010 21.00,"3,83789561","36,34689056","43,70000076"
18/06/2010 22.00,"3,83428323","52,7221572","43,70000076"
18/06/2010 23.00,"3,75300968","38,83101832","43,70000076"
19/06/2010 0.00,"3,54531183","35,59801752","43,70000076"
19/06/2010 1.00,,"39,0893104","21,2999897"
19/06/2010 2.00,"3,90291344",,"21,2999897"
19/06/2010 3.00,"3,93903525","40,95435168","21,2999897"
19/06/2010 4.00,"3,87040402","30,51425808","21,2999897"
19/06/2010 5.00,"3,79093767","40,41182168","21,2999897"
19/06/2010 6.00,"3,58323983","21,25524512","21,2999897"
19/06/2010 7.00,"3,45139697","21,10469424","21,2999897"
19/06/2010 8.00,"3,56879131","20,58294768","21,2999897"
19/06/2010 9.00,"3,51280343","21,69133408","21,2999897"
19/06/2010 10.00,"3,68076708","19,18384168","21,2999897"
19/06/2010 11.00,"3,72953121","17,81718806","21,2999897"
19/06/2010 12.00,"3,54892422","13,63284871","21,2999897"
19/06/2010 13.00,"3,60852449","13,24737804","21,2999897"
19/06/2010 14.00,"3,66270618","7,92870072","21,2999897"
19/06/2010 15.00,"3,75842825","6,03640388","21,2999897"
19/06/2010 16.00,"3,74397973","6,45821211","21,2999897"
19/06/2010 17.00,"3,80358","8,39853074","21,2999897"
19/06/2010 18.00,"3,86318027","8,61527506","21,2999897"
19/06/2010 19.00,"3,72411264","10,56727028","21,2999897"
19/06/2010 20.00,"3,54170047","7,17074377","21,2999897"
19/06/2010 21.00,"3,65187004","7,84304121","21,2999897"
19/06/2010 22.00,"3,65367623","9,23695613","21,2999897"
19/06/2010 23.00,"3,48029401","15,34863545","21,2999897"
20/06/2010 0.00,"3,40624522","10,97870209","21,2999897"
20/06/2010 1.00,"3,37734818","8,90859498","8,89999962"
20/06/2010 2.00,"3,38457193","6,86704169","8,89999962"
20/06/2010 3.00,"3,40443903","2,4399988","8,89999962"
20/06/2010 4.00,"3,36289966","5,18370159","8,89999962"
20/06/2010 5.00,"3,37915437","5,93646746","8,89999962"
20/06/2010 6.00,"3,33039024","16,06635245","8,89999962"
20/06/2010 7.00,"3,36470585","13,25646004","8,89999962"
20/06/2010 8.00,"3,43514226","6,49065875","8,89999962"
20/06/2010 9.00,"3,46945787","6,25833928","8,89999962"
20/06/2010 10.00,"3,49835491","4,70997682","8,89999962"
20/06/2010 11.00,"3,51822099","6,43614763","8,89999962"
20/06/2010 12.00,"3,57962745","5,66261744","8,89999962"
20/06/2010 13.00,"3,65548243","6,97476568","8,89999962"
20/06/2010 14.00,"4,06004198","5,18759442","8,89999962"
20/06/2010 15.00,"3,8740164","4,49193617","8,89999962"
20/06/2010 16.00,"3,57782126","5,45106229","8,89999962"
20/06/2010 17.00,"3,43333607","6,88391509","8,89999962"
20/06/2010 18.00,"3,59588216","11,91056309","8,89999962"
20/06/2010 19.00,"3,3358078","20,44926064","8,89999962"
20/06/2010 20.00,"3,4441722","18,05599112","8,89999962"
20/06/2010 21.00,"3,5146086","35,75116872","8,89999962"
20/06/2010 22.00,"3,40805141","22,5570112","8,89999962"
20/06/2010 23.00,"3,3917967","21,32401976","8,89999962"
21/06/2010 0.00,"3,29968701","20,59851136","8,89999962"
21/06/2010 1.00,,"29,49542976","11,69999981"
21/06/2010 2.00,"3,4441722",,"11,69999981"
21/06/2010 3.00,"3,20215976","11,41218499","11,69999981"
21/06/2010 4.00,"3,20757732","14,76199561","11,69999981"
21/06/2010 5.00,"3,30691076","19,10078249","11,69999981"
21/06/2010 6.00,"3,25272907","16,51022707","11,69999981"
21/06/2010 7.00,"3,3213603","17,76396754","11,69999981"
21/06/2010 8.00,"3,36109347","16,25973595","11,69999981"
21/06/2010 9.00,"3,43875464","13,97418469","11,69999981"
21/06/2010 10.00,"3,40263284","15,08386169","11,69999981"
21/06/2010 11.00,"3,34845114","12,87228953","11,69999981"
21/06/2010 12.00,"3,63019777","18,97488685","11,69999981"
21/06/2010 13.00,"3,50557866","26,86335144","11,69999981"
21/06/2010 14.00,"3,48029401","14,85024588","11,69999981"
21/06/2010 15.00,"4,00044171",,"11,69999981"
21/06/2010 16.00,"3,76926439","7,1460847","11,69999981"
21/06/2010 17.00,"3,43875464","14,12214481","11,69999981"
21/06/2010 18.00,"3,50557866","18,57643561","11,69999981"
21/06/2010 19.00,"3,30691076","8,62306264","11,69999981"
21/06/2010 20.00,"3,50196628","13,83141374","11,69999981"
21/06/2010 21.00,"3,41708135","6,48157484","11,69999981"
21/06/2010 22.00,"3,26356622","7,54453021","11,69999981"
21/06/2010 23.00,"3,3358078","15,23441639","11,69999981"
22/06/2010 0.00,"3,29968701","1,22389223","11,69999981"
22/06/2010 1.00,"3,14255949","0,45165838","14,39999962"
22/06/2010 2.00,"3,22383203","0,19597809","14,39999962"
22/06/2010 3.00,"3,21480209","0,26736261","14,39999962"
22/06/2010 4.00,"3,36470585","0,21674432","14,39999962"
22/06/2010 5.00,"3,33942018","1,67814902","14,39999962"
22/06/2010 6.00,"3,31594172","5,10323316","14,39999962"
22/06/2010 7.00,"3,4640393","4,08310468","14,39999962"
22/06/2010 8.00,"3,27620855","13,0241463","14,39999962"
22/06/2010 9.00,"3,33039024","10,30250799","14,39999962"
22/06/2010 10.00,"3,48751776","8,27652985","14,39999962"
22/06/2010 11.00,"3,67354333","8,95661486","14,39999962"
22/06/2010 12.00,"3,72772502","4,57110635","14,39999962"
22/06/2010 13.00,"3,59046358","4,88129776","14,39999962"
22/06/2010 14.00,"3,70785894","3,04480838","14,39999962"
22/06/2010 15.00,"3,622973","1,29787134","14,39999962"
22/06/2010 16.00,"3,5724037","2,2349368","14,39999962"
22/06/2010 17.00,"3,62839158","5,97670168","14,39999962"
22/06/2010 18.00,"3,41708135","5,10972249","14,39999962"
22/06/2010 19.00,"3,56879131","1,40040425","14,39999962"
22/06/2010 20.00,"3,34664495","0,32836114","14,39999962"
22/06/2010 21.00,"3,33219643","0,10382925","14,39999962"
22/06/2010 22.00,"3,31774791",,"14,39999962"
22/06/2010 23.00,"3,36831722","0,19857458","14,39999962"
23/06/2010 0.00,"3,31955411","0,15704212","14,39999962"
23/06/2010 1.00,,"0,25697854","15,80000019"
23/06/2010 2.00,"3,24008674",,"15,80000019"
23/06/2010 3.00,"3,20757732","0,26995719","15,80000019"
23/06/2010 4.00,"3,20938351","0,46463894","15,80000019"
23/06/2010 5.00,"3,4441722","4,0921905","15,80000019"
23/06/2010 6.00,"3,29246326","12,96833311","15,80000019"
23/06/2010 7.00,"3,45681453","13,92226815","15,80000019"
23/06/2010 8.00,"3,31232934","14,69579643","15,80000019"
23/06/2010 9.00,"3,57962745","9,57310485","15,80000019"
23/06/2010 10.00,"3,61033068","7,19799933","15,80000019"
23/06/2010 11.00,"3,67715571","7,29274275","15,80000019"
23/06/2010 12.00,"3,77648915","5,14865846","15,80000019"
23/06/2010 13.00,"3,82705948","8,73208488","15,80000019"
23/06/2010 14.00,"3,70424656","2,68529693","15,80000019"
23/06/2010 15.00,"3,64464629","1,40040425","15,80000019"
23/06/2010 16.00,"3,67715571","2,0104049","15,80000019"
23/06/2010 17.00,"3,7512045","1,64829887","15,80000019"
23/06/2010 18.00,"3,49474253","2,61002149","15,80000019"
23/06/2010 19.00,"3,59768835","2,29334075","15,80000019"
23/06/2010 20.00,"3,48751776","0,71512624","15,80000019"
23/06/2010 21.00,"3,47848781","0,48151043","15,80000019"
23/06/2010 22.00,"3,38457193","0,5775521","15,80000019"
23/06/2010 23.00,"3,4821002","0,90980799","15,80000019"
24/06/2010 0.00,"3,37915437","4,20770207","15,80000019"
24/06/2010 1.00,"3,35748109","0,5801486","19,39999962"
24/06/2010 2.00,"3,31955411","0,14536171","19,39999962"
24/06/2010 3.00,"3,27078997","0,23361581","19,39999962"
24/06/2010 4.00,"3,18771023","0,11421332","19,39999962"
24/06/2010 5.00,"3,35567489","2,21416866","19,39999962"
24/06/2010 6.00,"3,45139697","10,22852698","19,39999962"
24/06/2010 7.00,"3,53628189","17,0657147","19,39999962"
24/06/2010 8.00,"3,74759212","17,36812235","19,39999962"
24/06/2010 9.00,"3,74759212","12,46086919","19,39999962"
24/06/2010 10.00,"3,94264763","11,69641718","19,39999962"
24/06/2010 11.00,"4,01308403","7,69638125","19,39999962"
24/06/2010 12.00,"3,98960456","3,86506402","19,39999962"
24/06/2010 13.00,"3,97154467","4,92542481","19,39999962"
24/06/2010 14.00,"4,11602986","3,16421278","19,39999962"
24/06/2010 15.00,"3,97876842","4,21938248","19,39999962"
24/06/2010 16.00,"3,6952156","0,99287292","19,39999962"
24/06/2010 17.00,"3,88665975","1,00974441","19,39999962"
24/06/2010 18.00,"3,58504602","2,63987163","19,39999962"
24/06/2010 19.00,"3,53628189","1,4756816","19,39999962"
24/06/2010 20.00,"3,49654872","0,21934082","19,39999962"
24/06/2010 21.00,"3,4261113","0,18429768","19,39999962"
24/06/2010 22.00,"3,37734818","0,30500033","19,39999962"
24/06/2010 23.00,"3,51099724","0,30759491","19,39999962"
25/06/2010 0.00,"3,4821002","0,85400054","19,39999962"
25/06/2010 1.00,,"2,31540332",
25/06/2010 2.00,"3,52363956",,
25/06/2010 3.00,"3,43333607","1,10708433",
25/06/2010 4.00,"3,38457193","1,09800042",
25/06/2010 5.00,"3,39540807","2,70606316",
25/06/2010 6.00,"3,4441722","9,68731817",
25/06/2010 7.00,"3,38999051","20,71921592",
25/06/2010 8.00,"3,86679265","23,55247488",
25/06/2010 9.00,"4,14312071","15,8145669",
25/06/2010 10.00,"4,25509647","10,39984218",
25/06/2010 11.00,"3,94264763","5,4796161",
25/06/2010 12.00,"3,98599319","3,41210549",
25/06/2010 13.00,"4,02030779","6,63082938",
25/06/2010 14.00,"4,04559346",,
25/06/2010 15.00,"4,00766546",,
25/06/2010 16.00,"4,00044171","11,03190922",
25/06/2010 17.00,"4,20272097","12,45956712",
25/06/2010 18.00,,,
25/06/2010 19.00,,,
25/06/2010 20.00,,,
25/06/2010 21.00,,,
25/06/2010 22.00,,,
25/06/2010 23.00,,,
26/06/2010 0.00,,,
26/06/2010 1.00,,,
26/06/2010 2.00,,,
26/06/2010 3.00,,,
26/06/2010 4.00,,,
26/06/2010 5.00,,,
26/06/2010 6.00,,,
26/06/2010 7.00,,,
26/06/2010 8.00,,,
26/06/2010 9.00,,,
26/06/2010 10.00,,,
26/06/2010 11.00,,,
26/06/2010 12.00,,,
26/06/2010 13.00,,,
26/06/2010 14.00,,,
26/06/2010 15.00,,,
26/06/2010 16.00,,,
26/06/2010 17.00,,,
26/06/2010 18.00,,,
26/06/2010 19.00,,,
26/06/2010 20.00,,,
26/06/2010 21.00,,,
26/06/2010 22.00,,,
26/06/2010 23.00,,,
27/06/2010 0.00,,,
27/06/2010 1.00,,,
27/06/2010 2.00,,,
27/06/2010 3.00,,,
27/06/2010 4.00,,,
27/06/2010 5.00,,,
27/06/2010 6.00,,,
27/06/2010 7.00,,,
27/06/2010 8.00,,,
27/06/2010 9.00,,,
27/06/2010 10.00,,,
27/06/2010 11.00,,,
27/06/2010 12.00,,,
27/06/2010 13.00,,,
27/06/2010 14.00,,,
27/06/2010 15.00,,,
27/06/2010 16.00,,,
27/06/2010 17.00,,,
27/06/2010 18.00,,,
27/06/2010 19.00,,,
27/06/2010 20.00,,,
27/06/2010 21.00,,,
27/06/2010 22.00,,,
27/06/2010 23.00,,,
28/06/2010 0.00,,,
28/06/2010 1.00,,,"21,7999897"
28/06/2010 2.00,,,"21,7999897"
28/06/2010 3.00,,,"21,7999897"
28/06/2010 4.00,,,"21,7999897"
28/06/2010 5.00,,,"21,7999897"
28/06/2010 6.00,,,"21,7999897"
28/06/2010 7.00,,,"21,7999897"
28/06/2010 8.00,,,"21,7999897"
28/06/2010 9.00,,,"21,7999897"
28/06/2010 10.00,,,"21,7999897"
28/06/2010 11.00,,,"21,7999897"
28/06/2010 12.00,,,"21,7999897"
28/06/2010 13.00,,,"21,7999897"
28/06/2010 14.00,,,"21,7999897"
28/06/2010 15.00,,,"21,7999897"
28/06/2010 16.00,,,"21,7999897"
28/06/2010 17.00,,,"21,7999897"
28/06/2010 18.00,,,"21,7999897"
28/06/2010 19.00,,,"21,7999897"
28/06/2010 20.00,,,"21,7999897"
28/06/2010 21.00,,,"21,7999897"
28/06/2010 22.00,,,"21,7999897"
28/06/2010 23.00,,,"21,7999897"
29/06/2010 0.00,,,"21,7999897"
29/06/2010 1.00,,,"18,2999897"
29/06/2010 2.00,,,"18,2999897"
29/06/2010 3.00,,,"18,2999897"
29/06/2010 4.00,,,"18,2999897"
29/06/2010 5.00,,,"18,2999897"
29/06/2010 6.00,,,"18,2999897"
29/06/2010 7.00,,,"18,2999897"
29/06/2010 8.00,,,"18,2999897"
29/06/2010 9.00,,,"18,2999897"
29/06/2010 10.00,,,"18,2999897"
29/06/2010 11.00,,,"18,2999897"
29/06/2010 12.00,,,"18,2999897"
29/06/2010 13.00,,,"18,2999897"
29/06/2010 14.00,,,"18,2999897"
29/06/2010 15.00,,,"18,2999897"
29/06/2010 16.00,,,"18,2999897"
29/06/2010 17.00,,,"18,2999897"
29/06/2010 18.00,,,"18,2999897"
29/06/2010 19.00,"4,09435759","12,13380438","18,2999897"
29/06/2010 20.00,"3,84331317","16,79576324","18,2999897"
29/06/2010 21.00,"3,79816142","17,58357034","18,2999897"
29/06/2010 22.00,"3,71147031","20,12739456","18,2999897"
29/06/2010 23.00,"3,76384683","13,18507361","18,2999897"
30/06/2010 0.00,"3,83608942","8,43746671","18,2999897"
30/06/2010 1.00,"3,4441722","7,4277223","18,60000038"
30/06/2010 2.00,"3,51099724","5,54580762","18,60000038"
30/06/2010 3.00,"3,55614899","3,81574398","18,60000038"
30/06/2010 4.00,"3,48029401","7,05523411","18,60000038"
30/06/2010 5.00,"3,51822099","9,33299971","18,60000038"
30/06/2010 6.00,"3,6049121","15,30449884","18,60000038"
30/06/2010 7.00,"3,69702179","22,54922936","18,60000038"
30/06/2010 8.00,"3,84331317","21,33700224","18,60000038"
30/06/2010 9.00,"3,87221021","17,0825881","18,60000038"
30/06/2010 10.00,"3,84692556","15,61469981","18,60000038"
30/06/2010 11.00,"3,89568969","14,04296698","18,60000038"
30/06/2010 12.00,"3,89749588","13,71201507","18,60000038"
30/06/2010 13.00,"3,70244037","10,88784576","18,60000038"
30/06/2010 14.00,"3,622973","8,39463791","18,60000038"
30/06/2010 15.00,"5,08769505","8,48548659","18,60000038"
30/06/2010 16.00,"4,95765736","9,06693535","18,60000038"
30/06/2010 17.00,"5,1129797","12,96184378","18,60000038"
30/06/2010 18.00,"5,27010824","12,20518126","18,60000038"
30/06/2010 19.00,"5,54101772","14,11176074","18,60000038"
30/06/2010 20.00,"5,35679935","18,39214175","18,60000038"
30/06/2010 21.00,"5,44529666","17,80809458","18,60000038"
30/06/2010 22.00,"5,34957458","15,97161094","18,60000038"
30/06/2010 23.00,"5,17619236","16,88920077","18,60000038"
01/07/2010 0.00,"5,08588886","9,20580774","18,60000038"
01/07/2010 1.00,,"5,9572337","25,2999897"
01/07/2010 2.00,"5,0606042",,"25,2999897"
01/07/2010 3.00,"5,14729532","4,51659523","25,2999897"
01/07/2010 4.00,"5,24843495","7,77555143","25,2999897"
01/07/2010 5.00,"4,98294303","15,99107892","25,2999897"
01/07/2010 6.00,"5,49044841","26,19883584","25,2999897"
01/07/2010 7.00,"5,49586597","26,66087064","25,2999897"
01/07/2010 8.00,"5,89320176","24,52717424","25,2999897"
01/07/2010 9.00,"6,15327511","19,88468528","25,2999897"
01/07/2010 10.00,"6,16049987","17,44729062","25,2999897"
01/07/2010 11.00,"5,885977","16,34539355","25,2999897"
01/07/2010 12.00,"5,31525897","13,76912269","25,2999897"
01/07/2010 13.00,"5,33331987","12,7723512","25,2999897"
01/07/2010 14.00,"5,25746489","9,76129536","25,2999897"
01/07/2010 15.00,"5,27733199","10,73080173","25,2999897"
01/07/2010 16.00,"5,25204734","11,57441437","25,2999897"
01/07/2010 17.00,"5,25565972","11,80155041","25,2999897"
01/07/2010 18.00,"5,59700662","11,78467701","25,2999897"
01/07/2010 19.00,"5,51392687","18,1611167","25,2999897"
01/07/2010 20.00,"5,58978185","21,74194472","25,2999897"
01/07/2010 21.00,"5,40375628","15,32786348","25,2999897"
01/07/2010 22.00,"5,22676166","13,82493397","25,2999897"
01/07/2010 23.00,"5,32067755","15,39665724","25,2999897"
02/07/2010 0.00,"5,29178051","15,51994874","25,2999897"
02/07/2010 1.00,"5,22314928","15,23182181","28,89999962"
02/07/2010 2.00,"5,13645918","7,80670174","28,89999962"
02/07/2010 3.00,"5,13826436","7,51987114","28,89999962"
02/07/2010 4.00,"5,20508939","24,68810728","28,89999962"
02/07/2010 5.00,"5,32067755","37,32939088","28,89999962"
02/07/2010 6.00,"5,32970749","31,82640632","28,89999962"
02/07/2010 7.00,"5,58436327","27,8562148","28,89999962"
02/07/2010 8.00,"6,37903385","24,86722344","28,89999962"
02/07/2010 9.00,"6,43502174","21,98463488","28,89999962"
02/07/2010 10.00,"6,24177241","16,60367607","28,89999962"
02/07/2010 11.00,"5,75774652","15,25388438","28,89999962"
02/07/2010 12.00,"5,45793899","12,12990964","28,89999962"
02/07/2010 13.00,"5,3459622","11,06825443","28,89999962"
02/07/2010 14.00,"5,05699182","10,19348575","28,89999962"
02/07/2010 15.00,"4,82220313","11,67175811","28,89999962"
02/07/2010 16.00,"5,09672499","11,08252369","28,89999962"
02/07/2010 17.00,"5,28997432","12,37131876","28,89999962"
02/07/2010 18.00,"5,63673979","13,5783395","28,89999962"
