NetC,Provincia di TARANTO,,,
Stat,STATTE sc.elementare,,,
Parm,SO2,NO2,PM10,O3



26/02/2010 22.00,"2,589902","19,852238","26,4","44,354036"
26/02/2010 23.00,"2,849976","28,006765","26,4","40,015452"
27/02/2010 0.00,"2,743418","11,517308","26,4","58,431417"
27/02/2010 1.00,,"7,854723",12,"57,920913"
27/02/2010 2.00,"2,521271",,12,"65,58249"
27/02/2010 3.00,"2,812049","4,837171",12,"68,887888"
27/02/2010 4.00,"2,539332","4,369935",12,"68,786344"
27/02/2010 5.00,"2,322604","8,070169",12,"64,549305"
27/02/2010 6.00,"2,326217","5,156446",12,"63,70841"
27/02/2010 7.00,"2,573648","4,600956",12,"68,913626"
27/02/2010 8.00,"2,385817","4,475063",12,"67,038161"
27/02/2010 9.00,"2,450835","5,532829",12,"62,187742"
27/02/2010 10.00,"2,765091","7,902743",12,"61,348187"
27/02/2010 11.00,"3,129916","5,541914",12,"74,702478"
27/02/2010 12.00,"3,081153","5,893637",12,"78,376185"
27/02/2010 13.00,"2,956534","5,837827",12,"80,701199"
27/02/2010 14.00,"2,887903","4,635999",12,"80,350478"
27/02/2010 15.00,"3,088377","4,148",12,"81,047849"
27/02/2010 16.00,"2,905964","4,068829",12,"81,357955"
27/02/2010 17.00,"3,081153","4,539956",12,"79,486569"
27/02/2010 18.00,"3,012522","8,610084",12,"73,235954"
27/02/2010 19.00,"2,951115","12,816488",12,"66,594016"
27/02/2010 20.00,"3,025165","15,078674",12,"63,03406"
27/02/2010 21.00,"2,920413","12,306421",12,"70,013165"
27/02/2010 22.00,"2,622412","10,85021",12,"73,161479"
27/02/2010 23.00,"2,992656","8,157127",12,"73,693646"
28/02/2010 0.00,"2,476119","6,407596",12,"70,808018"
28/02/2010 1.00,"2,573648","6,8917","17,700001","65,057111"
28/02/2010 2.00,"2,477926","8,877444","17,700001","55,520074"
28/02/2010 3.00,"2,891515","16,712699","17,700001","48,718338"
28/02/2010 4.00,"2,875261","15,247394","17,700001","62,209386"
28/02/2010 5.00,"2,703684","18,17669","17,700001","61,908778"
28/02/2010 6.00,"2,983625","20,267563","17,700001","58,990673"
28/02/2010 7.00,"3,028776","36,086016","17,700001","46,672288"
28/02/2010 8.00,"2,842752","43,974489","17,700001","45,660762"
28/02/2010 9.00,"3,315942","22,782838","17,700001","67,437642"
28/02/2010 10.00,"3,240087","11,684739","17,700001","73,6801"
28/02/2010 11.00,"2,96737","15,16953","17,700001","71,084288"
28/02/2010 12.00,"3,01794","9,44202","17,700001","80,016019"
28/02/2010 13.00,"3,196741","7,021489","17,700001","75,315877"
28/02/2010 14.00,"3,268984","6,046786","17,700001","76,68489"
28/02/2010 15.00,"3,234668","5,451062","17,700001","76,164908"
28/02/2010 16.00,"3,256341","5,589937","17,700001","73,938752"
28/02/2010 17.00,"3,180486","5,229127","17,700001","73,082956"
28/02/2010 18.00,"3,225638","6,809936","17,700001","72,201407"
28/02/2010 19.00,"3,05948","9,613339","17,700001","70,48034"
28/02/2010 20.00,"3,128111","8,079255","17,700001","75,995654"
28/02/2010 21.00,"3,232863","7,440701","17,700001","78,051186"
28/02/2010 22.00,"3,267177","7,780744","17,700001","78,594206"
28/02/2010 23.00,"3,167844","6,215511","17,700001","79,705937"
01/03/2010 0.00,"3,185905","5,619787","17,700001","78,661892"
01/03/2010 1.00,,"5,300509","27,200001","78,763459"
01/03/2010 2.00,"3,02697",,"27,200001","77,311836"
01/03/2010 3.00,"3,001686","4,289467","27,200001","75,305048"
01/03/2010 4.00,"3,146171","4,48285","27,200001","73,160124"
01/03/2010 5.00,"3,276208","3,484786","27,200001","73,623243"
01/03/2010 6.00,"3,492936","4,671042","27,200001","68,046993"
01/03/2010 7.00,"3,126305","9,445913","27,200001","66,515492"
01/03/2010 8.00,"3,305105","27,640769","27,200001","53,927622"
01/03/2010 9.00,"3,166038","34,901074","27,200001","48,187529"
01/03/2010 10.00,"3,292463","29,547341","27,200001","49,690602"
01/03/2010 11.00,"3,402633","22,566093","27,200001","49,376448"
01/03/2010 12.00,"2,963759","21,416177","27,200001","48,991872"
01/03/2010 13.00,"3,315942","15,033247","27,200001","60,956845"
01/03/2010 14.00,"3,122692","18,678968","27,200001","58,841728"
01/03/2010 15.00,"3,057673","19,732834","27,200001","57,644689"
01/03/2010 16.00,"3,090183","16,946316","27,200001","59,295349"
01/03/2010 17.00,"3,101019","9,323914","27,200001","62,087533"
01/03/2010 18.00,"2,544751","17,155266","27,200001","48,094105"
01/03/2010 19.00,"2,817466","19,107272","27,200001","46,960704"
01/03/2010 20.00,"2,669369","10,794397","27,200001","53,331817"
01/03/2010 21.00,"2,86623","9,33819","27,200001","51,91"
01/03/2010 22.00,"2,609768","9,103275","27,200001","44,746732"
01/03/2010 23.00,"2,750642","11,577018","27,200001","40,917291"
02/03/2010 0.00,"2,712714","8,211636","27,200001","47,702763"
02/03/2010 1.00,"2,721745","5,574361","12,3","52,481429"
02/03/2010 2.00,"2,757866","3,587319","12,3","70,296178"
02/03/2010 3.00,"2,658533","2,665829","12,3","74,488514"
02/03/2010 4.00,"2,521271","2,096062","12,3","71,589362"
02/03/2010 5.00,"2,653115","3,470509","12,3","74,997659"
02/03/2010 6.00,"2,515853","3,778106","12,3","70,430241"
02/03/2010 7.00,"2,680206","5,866381","12,3","63,093652"
02/03/2010 8.00,"2,421938","6,694424","12,3","59,371182"
02/03/2010 9.00,"2,738","7,431615","12,3","52,57623"
02/03/2010 10.00,"2,779539","6,320638","12,3","63,272384"
02/03/2010 11.00,"2,682012","5,565275","12,3","68,320508"
02/03/2010 12.00,"2,837333","4,746318","12,3","73,032842"
02/03/2010 13.00,"2,821079","5,057808","12,3","75,315877"
02/03/2010 14.00,"2,748836","5,945553","12,3","77,635488"
02/03/2010 15.00,"2,741612","5,809276","12,3","83,179234"
02/03/2010 16.00,"2,951115","5,270659","12,3","83,864414"
02/03/2010 17.00,"3,005298","8,036425","12,3","76,609061"
02/03/2010 18.00,"2,963759","14,072822","12,3","73,3673"
02/03/2010 19.00,"2,71452","23,126767","12,3","64,316406"
02/03/2010 20.00,"3,18771","22,097556","12,3","61,684004"
02/03/2010 21.00,"2,999879","17,396673","12,3","66,082183"
02/03/2010 22.00,"2,750642","11,178567","12,3","67,066616"
02/03/2010 23.00,"2,734387","7,875488","12,3","69,960342"
03/03/2010 0.00,"2,860813","5,360211","12,3","69,946819"
03/03/2010 1.00,,"5,796297","21,700001","62,030654"
03/03/2010 2.00,"2,658533",,"21,700001","62,69822"
03/03/2010 3.00,"2,831915","4,523084","21,700001","65,234485"
03/03/2010 4.00,"2,696459","3,570446","21,700001","63,627155"
03/03/2010 5.00,"2,718133","5,522447","21,700001","61,617649"
03/03/2010 6.00,"2,848169","6,615254","21,700001","60,002199"
03/03/2010 7.00,"2,765091","31,939328","21,700001","41,569975"
03/03/2010 8.00,"2,7976","30,53242","21,700001","38,301148"
03/03/2010 9.00,"3,568897","63,90395","21,700001","16,147378"
03/03/2010 10.00,,,"21,700001",
03/03/2010 11.00,,,"21,700001",
03/03/2010 12.00,"3,973351","33,769321","21,700001",
03/03/2010 13.00,"3,987799","16,249352","21,700001","62,046913"
03/03/2010 14.00,"4,249679","17,378508","21,700001","67,4566"
03/03/2010 15.00,"4,159375","16,55046","21,700001","72,309732"
03/03/2010 16.00,"3,893883","14,524483","21,700001","73,260352"
03/03/2010 17.00,"4,090745","10,585436","21,700001","76,209595"
03/03/2010 18.00,"4,016696","15,298009","21,700001","69,708494"
03/03/2010 19.00,"3,957096","16,368759","21,700001","63,652889"
03/03/2010 20.00,"3,958902","14,338886","21,700001","65,434903"
03/03/2010 21.00,"3,695215","10,894337","21,700001","68,353027"
03/03/2010 22.00,"3,628391","7,249914","21,700001","76,962492"
03/03/2010 23.00,"3,742173","5,135679","21,700001","78,07694"
04/03/2010 0.00,"3,79455","3,631446","21,700001","80,365386"
04/03/2010 1.00,"3,944454","3,343319","15,9","79,919878"
04/03/2010 2.00,"3,848731","2,41534","15,9","79,789886"
04/03/2010 3.00,"3,855956","2,625595","15,9","82,02283"
04/03/2010 4.00,"3,906526","1,778083","15,9","80,299032"
04/03/2010 5.00,"3,80358","2,255703","15,9","77,839954"
04/03/2010 6.00,"3,830671","3,44585","15,9","77,004463"
04/03/2010 7.00,"3,74398","5,525043","15,9","75,547421"
04/03/2010 8.00,"3,89569","21,152705","15,9","59,038074"
04/03/2010 9.00,"3,677156","23,460315","15,9","57,674472"
04/03/2010 10.00,"4,079909","24,554419","15,9","56,401604"
04/03/2010 11.00,"4,045593","27,456472","15,9","55,613498"
04/03/2010 12.00,"5,168967","12,020887","15,9","70,385538"
04/03/2010 13.00,"4,981137","8,08185","15,9","72,286734"
04/03/2010 14.00,"4,164794","7,371913","15,9","69,044973"
04/03/2010 15.00,"4,054623","4,436126","15,9","65,334698"
04/03/2010 16.00,"3,785519","5,975403","15,9","58,622337"
04/03/2010 17.00,"3,939035","5,953341","15,9","47,365588"
04/03/2010 18.00,"3,877629","8,693147","15,9","42,011408"
04/03/2010 19.00,"3,704246","9,605552","15,9","41,790701"
04/03/2010 20.00,"3,713276","9,223977","15,9","49,101559"
04/03/2010 21.00,"3,597688","9,966361","15,9","52,374454"
04/03/2010 22.00,"3,487518","5,898829","15,9","53,380573"
04/03/2010 23.00,"3,525446","4,751509","15,9","51,800316"
05/03/2010 0.00,"3,527252","4,210298","15,9","45,786686"
05/03/2010 1.00,"3,720501","3,242085","13,9","50,118489"
05/03/2010 2.00,"3,754816","3,15902","13,9","45,479298"
05/03/2010 3.00,"3,877629","3,065574","13,9","46,943109"
05/03/2010 4.00,"4,051011","2,647659","13,9","52,267483"
05/03/2010 5.00,"4,007665","2,315403","13,9","60,101049"
05/03/2010 6.00,"3,81261","3,544488","13,9","56,477433"
05/03/2010 7.00,"3,669931","4,558125","13,9","54,884985"
05/03/2010 8.00,"3,527252","5,085063","13,9",
05/03/2010 9.00,"3,828865","4,67753","13,9","54,344698"
05/03/2010 10.00,"3,933616","4,850147","13,9","55,93172"
05/03/2010 11.00,"4,139508","4,916339","13,9","59,751686"
05/03/2010 12.00,"3,816222","4,977339","13,9","63,643414"
05/03/2010 13.00,"4,128672","4,98902","13,9","66,721321"
05/03/2010 14.00,"4,092551","5,693766","13,9","67,487741"
05/03/2010 15.00,"4,26774","6,072743","13,9","66,417981"
05/03/2010 16.00,"4,341788","10,354424","13,9","62,489705"
05/03/2010 17.00,"4,072684","14,851548","13,9","55,663612"
05/03/2010 18.00,"3,939035","14,937205","13,9","43,685092"
05/03/2010 19.00,"3,993217","21,604376","13,9","33,465588"
05/03/2010 20.00,"4,135896","19,525172","13,9","32,145334"
05/03/2010 21.00,"4,148539","17,148776","13,9","32,225235"
05/03/2010 22.00,"4,217169","15,495293","13,9","39,942333"
05/03/2010 23.00,"4,112417","9,089","13,9","49,893733"
06/03/2010 0.00,"3,713276","6,507532","13,9","56,528883"
06/03/2010 1.00,"3,724112","4,180446","16,200001","65,273769"
06/03/2010 2.00,"3,613943","3,367978","16,200001","69,122164"
06/03/2010 3.00,"3,697022","3,438063","16,200001","69,926507"
06/03/2010 4.00,"3,525446","3,557467","16,200001","75,258998"
06/03/2010 5.00,"3,774683","3,473106","16,200001","96,754228"
06/03/2010 6.00,"3,388184","3,630148","16,200001","95,714277"
06/03/2010 7.00,"3,492936","4,337488","16,200001","97,186205"
06/03/2010 8.00,"3,509191","4,634701","16,200001","93,99726"
06/03/2010 9.00,"3,341226","6,33102","16,200001","90,966754"
06/03/2010 10.00,"3,274402","5,091553","16,200001","94,603901"
06/03/2010 11.00,"3,43153","4,446509","16,200001","98,995292"
06/03/2010 12.00,"3,516415","4,624317","16,200001","101,170002"
06/03/2010 13.00,"3,556149","4,547743","16,200001","106,13955"
06/03/2010 14.00,"3,716889","5,026659","16,200001","110,418544"
06/03/2010 15.00,"3,825253","4,655468","16,200001","113,916232"
06/03/2010 16.00,"3,570597","4,691809","16,200001","113,134934"
06/03/2010 17.00,"3,335808","6,75283","16,200001","107,871469"
06/03/2010 18.00,"3,196741","8,251873","16,200001","103,81723"
06/03/2010 19.00,"3,124498","11,699019","16,200001","93,638418"
06/03/2010 20.00,"3,288851","13,448545","16,200001","91,933592"
06/03/2010 21.00,"3,397214","24,692008","16,200001","66,53445"
06/03/2010 22.00,"3,561566","42,731135","16,200001","47,055506"
06/03/2010 23.00,"3,362899","39,538361","16,200001","46,986438"
07/03/2010 0.00,"3,115468","29,935418","16,200001","52,266129"
07/03/2010 1.00,"3,402633","15,191593","16,1","74,106651"
07/03/2010 2.00,"3,328584","11,422568","16,1","78,77836"
07/03/2010 3.00,"3,265371","7,927404","16,1","85,198214"
07/03/2010 4.00,"3,294268","7,801508","16,1","84,599693"
07/03/2010 5.00,"3,393603","6,523105","16,1","82,144687"
07/03/2010 6.00,"3,337614","5,443276","16,1","87,535435"
07/03/2010 7.00,"3,397214","12,469953","16,1","82,143325"
07/03/2010 8.00,"3,534476","10,115616","16,1","85,248328"
07/03/2010 9.00,"3,58324","8,105213","16,1","91,932237"
07/03/2010 10.00,"3,579627","6,276509","16,1","97,465146"
07/03/2010 11.00,"3,96432","5,98968","16,1","86,458894"
07/03/2010 12.00,"4,004054","5,848211","16,1","69,340154"
07/03/2010 13.00,"3,86318","8,237593","16,1","74,078218"
07/03/2010 14.00,"3,877629","5,49","16,1","76,118888"
07/03/2010 15.00,"4,011278","4,743723","16,1","76,573848"
07/03/2010 16.00,"3,790938","5,49","16,1","75,212978"
07/03/2010 17.00,"3,751204","6,621743","16,1","75,317232"
07/03/2010 18.00,"3,704246","8,712617","16,1","97,425884"
07/03/2010 19.00,"4,045593","14,017019","16,1","91,614011"
07/03/2010 20.00,"3,897496","14,163677","16,1","90,077084"
07/03/2010 21.00,"3,911944","12,645162","16,1","90,729783"
07/03/2010 22.00,"3,630198","11,04489","16,1","92,128583"
07/03/2010 23.00,"3,465845","9,528978","16,1","91,470488"
08/03/2010 0.00,"3,644646","7,042255","16,1","94,935665"
08/03/2010 1.00,"3,868599","5,231723","24,200001","98,139496"
08/03/2010 2.00,"3,969738","5,073383","24,200001","97,619521"
08/03/2010 3.00,"3,659095","4,74502","24,200001","100,269519"
08/03/2010 4.00,"3,408051","4,29336","24,200001","100,945224"
08/03/2010 5.00,"3,763847","3,680766","24,200001","101,087408"
08/03/2010 6.00,"3,579627","4,099978","24,200001","99,894437"
08/03/2010 7.00,"3,855956","6,873531","24,200001","96,398103"
08/03/2010 8.00,"3,948065","7,906638","24,200001","94,081209"
08/03/2010 9.00,"3,910138","11,26163","24,200001","89,706074"
08/03/2010 10.00,"4,173824","6,920254","24,200001","96,193636"
08/03/2010 11.00,"4,352625","7,90534","24,200001","98,912682"
08/03/2010 12.00,"4,217169","6,24536","24,200001","103,991932"
08/03/2010 13.00,"4,222588","6,238871","24,200001","104,292578"
08/03/2010 14.00,"4,249679","6,699615","24,200001","104,679822"
08/03/2010 15.00,"4,585607","6,559446","24,200001","105,461128"
08/03/2010 16.00,"5,244823","5,704148","24,200001","108,270927"
08/03/2010 17.00,"5,810122","5,950744","24,200001","109,054957"
08/03/2010 18.00,"4,692165","7,706765","24,200001","107,672443"
08/03/2010 19.00,"4,323727","9,752213","24,200001","106,232974"
08/03/2010 20.00,"4,195497","11,009846","24,200001","99,188945"
08/03/2010 21.00,"4,228005","11,97546","24,200001","91,010087"
08/03/2010 22.00,"4,222588","15,767847","24,200001","71,819559"
08/03/2010 23.00,"3,827059","15,567971","24,200001","67,708448"
09/03/2010 0.00,"3,893883","6,181765","24,200001","85,169782"
09/03/2010 1.00,"3,89569","4,798235","24,200001","76,433042"
09/03/2010 2.00,"3,888465","3,963702","24,200001","87,168473"
09/03/2010 3.00,"3,758428","3,798872","24,200001","85,45144"
09/03/2010 4.00,"3,785519","3,889723","24,200001","87,733121"
09/03/2010 5.00,"3,906526","5,888445","24,200001","91,702032"
09/03/2010 6.00,"3,870404","6,417978","24,200001","89,993135"
09/03/2010 7.00,"3,843313","11,731458","24,200001","62,427422"
09/03/2010 8.00,"4,099775","18,084544","24,200001","65,200649"
09/03/2010 9.00,"4,358043","21,195533","24,200001","55,494336"
09/03/2010 10.00,"4,507947","31,50714","24,200001","48,505751"
09/03/2010 11.00,"4,928761","14,28697","24,200001","75,180474"
09/03/2010 12.00,"4,656045","14,724359","24,200001","67,321197"
09/03/2010 13.00,"4,578383","11,318733","24,200001","63,136962"
09/03/2010 14.00,"4,587413","17,300631","24,200001","58,305489"
09/03/2010 15.00,"4,686748","20,834719","24,200001","56,290562"
09/03/2010 16.00,"4,834845","12,720434","24,200001","54,901244"
09/03/2010 17.00,"4,907088","13,436868","24,200001","55,984528"
09/03/2010 18.00,"4,603668","12,1377","24,200001","69,792443"
09/03/2010 19.00,"4,706614","10,538718","24,200001","77,636843"
09/03/2010 20.00,"6,604792","9,27719","24,200001",
09/03/2010 21.00,"4,48808","5,62887","24,200001",
09/03/2010 22.00,"4,498916","4,055851","24,200001","72,038934"
09/03/2010 23.00,"9,593835","3,227808","24,200001",
10/03/2010 0.00,"4,849294","2,778744","24,200001",
10/03/2010 1.00,"4,551292","1,619745","11,5","72,984082"
10/03/2010 2.00,"4,439316","1,732658","11,5","72,510173"
10/03/2010 3.00,"4,379716","1,61585","11,5","73,112743"
10/03/2010 4.00,"4,208139","1,543169","11,5","73,539271"
10/03/2010 5.00,"4,294831","2,29983","11,5","74,615796"
10/03/2010 6.00,"4,209946","3,038319","11,5","74,944851"
10/03/2010 7.00,"4,368879","4,061042","11,5","72,071407"
10/03/2010 8.00,"4,265933","5,190191","11,5","70,089002"
10/03/2010 9.00,"4,338176","5,060404","11,5","65,2995"
10/03/2010 10.00,"4,181048","4,943594","11,5","61,846496"
10/03/2010 11.00,"4,461014","25,594031","11,5",
10/03/2010 12.00,"4,195497","16,280509","11,5","76,239382"
10/03/2010 13.00,"4,535038","17,547228","11,5","75,097864"
10/03/2010 14.00,"4,349012","11,179869","11,5",
10/03/2010 15.00,"4,119642","7,497808","11,5","66,677965"
10/03/2010 16.00,"4,280382","7,630189","11,5","66,004977"
10/03/2010 17.00,"4,177436","9,469275","11,5","61,233073"
10/03/2010 18.00,"4,291218","16,263633","11,5","52,684559"
10/03/2010 19.00,"4,448347","31,408481","11,5","39,276102"
10/03/2010 20.00,"4,246066","35,912119","11,5","39,649849"
10/03/2010 21.00,"4,325534","18,736081","11,5","64,829623"
10/03/2010 22.00,"4,190079","10,440081","11,5","81,127735"
10/03/2010 23.00,"4,027532","6,720381","11,5","92,583559"
11/03/2010 0.00,"3,960707","4,621722","11,5","98,312822"
11/03/2010 1.00,"3,855956","3,791085",12,"103,048131"
11/03/2010 2.00,"3,888465","3,231701",12,"97,879505"
11/03/2010 3.00,"4,137703","3,340723",12,"86,751382"
11/03/2010 4.00,"3,819835","3,814446",12,"92,135341"
11/03/2010 5.00,"4,079909","4,808617",12,"87,248351"
11/03/2010 6.00,"4,036562","9,50951",12,"78,832508"
11/03/2010 7.00,"4,249679","33,059396",12,"43,207111"
11/03/2010 8.00,"4,424867","43,439777",12,"40,605831"
11/03/2010 9.00,"4,612699","24,764682",12,"69,124858"
11/03/2010 10.00,"5,168967","23,991145",12,"73,303663"
11/03/2010 11.00,"4,91973","13,164314",12,"77,513609"
11/03/2010 12.00,"4,712032","9,327808",12,"77,873805"
11/03/2010 13.00,"4,822203","18,101419",12,"92,567303"
11/03/2010 14.00,"4,419449","7,98451",12,"101,290519"
11/03/2010 15.00,"4,495305","7,188913",12,"80,494023"
11/03/2010 16.00,"4,146733","3,914382",12,"80,198842"
11/03/2010 17.00,"4,490536","3,469211",12,
11/03/2010 18.00,"4,191884","3,338128",12,"109,12536"
11/03/2010 19.00,"4,311085","6,096106",12,"104,659479"
11/03/2010 20.00,"4,273157","26,66477",12,"65,769361"
11/03/2010 21.00,"4,276769","20,198769",12,"78,894806"
11/03/2010 22.00,"3,890271","7,454977",12,"97,371699"
11/03/2010 23.00,"3,991411","4,71517",12,"101,991925"
12/03/2010 0.00,"3,967932","4,358255",12,"98,333133"
12/03/2010 1.00,"3,745786","5,061703","14,6","93,725076"
12/03/2010 2.00,"3,52364","5,269361","14,6","86,454823"
12/03/2010 3.00,"3,678962","6,630829","14,6","73,240018"
12/03/2010 4.00,"3,633809","6,690531","14,6","66,691511"
12/03/2010 5.00,"3,789131","6,593192","14,6","67,432216"
12/03/2010 6.00,"3,742173","6,054574","14,6","71,708517"
12/03/2010 7.00,"4,000442","16,706209","14,6","63,00156"
12/03/2010 8.00,"3,910138","13,937841","14,6","67,524309"
12/03/2010 9.00,"3,913751","8,676275","14,6","81,080353"
12/03/2010 10.00,"4,036562","7,390084","14,6","89,624818"
12/03/2010 11.00,"4,204527","8,011766","14,6","70,755233"
12/03/2010 12.00,"4,45557","8,506252","14,6","72,422152"
12/03/2010 13.00,"4,276769","7,312212","14,6","80,731009"
12/03/2010 14.00,"4,253291","6,999425","14,6","84,132526"
12/03/2010 15.00,"4,269546","5,713232","14,6","87,540823"
12/03/2010 16.00,"4,325534","6,39851","14,6","95,141487"
12/03/2010 17.00,"4,390553","8,73987","14,6","110,105783"
12/03/2010 18.00,"4,283995","14,721756","14,6","102,740765"
12/03/2010 19.00,"4,316503","23,029427","14,6","82,005212"
