,Comune Bari,,,,,
,Stadio S.Nicola,,,,,
Parm,SO2,NO2,PM10,CO,O3,BENZENE



01/10/2010 18.00,"1,94259509","17,42149392","19,04759979","0,33824261","92,40646485","0,43864837"
01/10/2010 19.00,"1,86926837","29,43005848",,"0,38231106","66,31713165","0,47207309"
01/10/2010 20.00,"1,83880922","29,80318528","28,81562042","0,4416317","53,52048345","0,65923872"
01/10/2010 21.00,"1,94146724","28,72189192",,"0,4571728","42,34106205","0,88203291"
01/10/2010 22.00,"2,10955395","30,97451472","34,92063141","0,4123401","33,69477195","0,85868463"
01/10/2010 23.00,"2,07458339","45,28355944",,"0,49368157","17,73308219","0,90180034"
02/10/2010 0.00,"1,85685894","37,26837896","31,01342964","0,4093111","29,3160462","0,96584185"
02/10/2010 1.00,"1,62898178","17,20004226",,"0,35428466","44,06773455","0,70384231"
02/10/2010 2.00,"1,91664837","15,62962106","40,53723145","0,34037689","47,7648486","0,55637731"
02/10/2010 3.00,"2,05653367","10,34809772",,"0,31830363","49,64120595","0,53313988"
02/10/2010 4.00,"1,9527478","10,99864807","34,4322319","0,31740775","49,7113302","0,55615764"
02/10/2010 5.00,"1,71133336","6,78138218",,"0,31543191","50,040585","0,55637731"
02/10/2010 6.00,"1,61770122","9,58316388","25,15262032","0,31116451","48,448176","0,59095836"
02/10/2010 7.00,"1,71133336","16,44159966",,"0,3269957","44,07371955","0,56496791"
02/10/2010 8.00,"1,90536781","34,42280672","29,30401993","0,38526201","35,6002164","0,69998686"
02/10/2010 9.00,"1,81624708","24,67902528",,"0,36679676","55,5807","0,69624329"
02/10/2010 10.00,"1,69441251","19,82417048","33,45542145","0,35939551","66,02123325","0,60703713"
02/10/2010 11.00,"1,97079752","17,29820051",,"0,36592767","77,00737905","0,70130896"
02/10/2010 12.00,"1,8952151","7,76857646","35,16482162","0,3392713","94,0630131","0,52047518"
02/10/2010 13.00,"1,81737595","7,80183378",,"0,33410686","98,95401495","0,47950635"
02/10/2010 14.00,"2,02381881","8,03139615","33,69963074","0,32346575","98,8838907","0,43127004"
02/10/2010 15.00,"1,85460323","5,20852318",,"0,30592318","102,3167271","0,39878096"
02/10/2010 16.00,"1,7869168","3,92930722","23,19902039","0,32004181","109,9162008","0,31337533"
02/10/2010 17.00,"1,78353222","4,52146127",,"0,322359","108,67094175","0,33848506"
02/10/2010 18.00,"1,71214696","8,47378515","12,94260979","0,32531344","103,1456496","0,29338721"
02/10/2010 19.00,"1,68990008","19,38045264",,"0,38383954","84,04925025","0,3547296"
02/10/2010 20.00,"1,86475595","26,75723544","9,52380943","0,42577488","63,2032758","0,60489024"
02/10/2010 21.00,"1,94259509","61,4347588",,"0,4946823","27,2015856","0,70037231"
02/10/2010 22.00,"2,12196338","41,59923104","19,78022003","0,42985704","23,76653475","0,90769284"
02/10/2010 23.00,"2,11519525","23,10697888",,"0,36181871","32,477802","0,76892929"
03/10/2010 0.00,"1,91100809","32,13936248","28,81562042","0,3788347","23,39965425","0,62834735"
03/10/2010 1.00,"1,9211608","27,19204336",,"0,36505858","27,73303365","0,67977806"
03/10/2010 2.00,"1,69666822","33,7584632","35,40903091","0,39814225","20,47394685","0,62267554"
03/10/2010 3.00,"1,77337951","33,54592528",,"0,43004111","18,67285686","0,82663692"
03/10/2010 4.00,"1,90875238","20,40253136","33,21123123","0,43067371",,"0,77707851"
03/10/2010 5.00,"2,07683909","11,59729145",,,"36,073989","0,74139605"
03/10/2010 6.00,"1,90423995","9,63264262","38,0952301","0,35257793","38,54669175","0,56893217"
03/10/2010 7.00,"1,8106068","11,50157482",,"0,3596623","41,5408476","0,65031862"
03/10/2010 8.00,"1,83204109","18,28863372","31,99023056","0,38328966","39,368931","0,77939117"
03/10/2010 9.00,"1,95726023","8,77280474",,"0,37588842","64,281693","0,66606686"
03/10/2010 10.00,"1,94372294","3,83440128","49,57265091","0,3271087","93,55534545","0,43215076"
03/10/2010 11.00,"1,93582696","5,44376227",,"0,32634446","97,9792779","0,44008031"
03/10/2010 12.00,"1,8106068","4,86783154","30,28083038","0,32531693","101,80331385","0,44800986"
03/10/2010 13.00,"1,51391535","4,73885567",,"0,32344711","102,68270985","0,41629166"
03/10/2010 14.00,"1,63575094","2,7571671","21,0012207","0,29918831","102,8436465","0,35087517"
03/10/2010 15.00,"1,55565507","1,60611824",,"0,29147135","107,0077302","0,33297902"
03/10/2010 16.00,"1,59062665","2,65576991","13,67521","0,30103251","103,6029036","0,24002827"
03/10/2010 17.00,"1,91100809","2,36293946",,"0,30158588","101,3193867","0,24377287"
03/10/2010 18.00,"2,04186853","7,10260582","7,32600689","0,32623845","94,25064285","0,24190057"
03/10/2010 19.00,"1,98997509","11,74573913",,"0,34546561","82,2092019","0,35032396"
03/10/2010 20.00,"1,87942109","11,58918457","4,1514039","0,3737553","72,3201066","0,55907541"
03/10/2010 21.00,"2,18513739","23,24324712",,"0,46322963","56,74516155","0,66942601"
03/10/2010 22.00,"1,9527478","33,04544016","11,47741032","0,46383543","39,9543039","0,80901638"
03/10/2010 23.00,"1,99561639","27,11497064",,"0,48129878","41,38493835","0,85279315"
04/10/2010 0.00,"2,08248039","24,10796824","28,32722092","0,45843566","47,3809308","1,05438594"
04/10/2010 1.00,"1,94936424","30,7400844",,"0,47094659","36,476181","0,94133723"
04/10/2010 2.00,"1,98433481","40,21536368","27,35042","0,46449366","17,69914724","1,0809276"
04/10/2010 3.00,"1,95387667","14,46234314",,"0,40773253","50,6562819","1,05267941"
04/10/2010 4.00,"1,79368493","6,89089006","34,67642975","0,40104193","55,522446","0,98125957"
04/10/2010 5.00,"1,57483365","6,29386806",,"0,40209626","63,36572865","0,78831128"
04/10/2010 6.00,"1,75081737","9,2116489","40,78144073","0,43623192","59,0022846","0,69260853"
04/10/2010 7.00,"1,57596151","22,78576288",,"0,53629494","47,57606175","1,17040835"
04/10/2010 8.00,"1,6233415","32,19209544","42,97924042","0,58367898","35,28327075","1,00592894"
04/10/2010 9.00,"1,85347436","18,80453912",,"0,4628347","53,4093021","1,12112453"
04/10/2010 10.00,"1,86926837","4,75183433","49,32844162","0,36951354","74,48350455","0,72465623"
04/10/2010 11.00,"1,74630494","2,65414854",,"0,3303742","84,3726198","0,42267944"
04/10/2010 12.00,"1,85460323","3,61781757","33,94382095","0,3388286","88,04076645","0,36673325"
04/10/2010 13.00,"1,76999494","2,05631585",,"0,30819609","92,0207715","0,27400421"
04/10/2010 14.00,"1,77225166","1,40575785","17,82661057","0,28852041","89,8079574","0,25186717"
04/10/2010 15.00,"1,98433481","0,62054534",,"0,28636166","87,92489685","0,21222044"
04/10/2010 16.00,"1,93244238","0,97016027","14,65200996","0,29273538","88,2316281","0,17896149"
04/10/2010 17.00,"1,81173465","1,65803095",,"0,31291085","87,13248285","0,23127292"
04/10/2010 18.00,"1,96515724","1,25812468","8,79120922","0,33042662","87,9512907","0,1561095"
04/10/2010 19.00,"2,15919067","1,91030597",,"0,34077765","79,75696785","0,12720026"
04/10/2010 20.00,"1,90988024","1,6807436","19,78022003","0,33292904","76,76023845","0,29322144"
04/10/2010 21.00,"1,89070267","1,7269815",,"0,32955753","73,939887","0,18667035"
04/10/2010 22.00,"1,91890509","0,53618216","32,72283173","0,33495614","74,2278852","0,16602118"
04/10/2010 23.00,"1,72487065","0,42992085",,"0,33098","72,7657497","0,18667035"
05/10/2010 0.00,"1,94597967","0,90932234","36,38582993","0,3339822","67,55107905","0,15941373"
05/10/2010 1.00,"1,79142923",,,"0,33811795","66,7092489","0,19740784"
05/10/2010 2.00,"1,8952151",,"32,47863007","0,34351656","63,3401727","0,22962131"
05/10/2010 3.00,"1,61657337",,,"0,35450018","61,2917865","0,25027048"
05/10/2010 4.00,"1,93582696",,"41,75823975","0,34193682",,"0,22510583"
05/10/2010 5.00,"1,92792995",,,,"67,72755675","0,31772504"
05/10/2010 6.00,"1,74856166",,"39,07204056","0,31434962","66,31134615","0,24581093"
05/10/2010 7.00,"1,84332165",,,"0,32074081","60,8390013","0,25924652"
05/10/2010 8.00,"1,94033939",,"37,36262131","0,33128639","59,79224475","0,25616298"
05/10/2010 9.00,"1,9527478",,,"0,32889348","61,62150015","0,30726316"
05/10/2010 10.00,"3,08423658",,"35,89743042","0,40368765","45,2976321","0,3176152"
05/10/2010 11.00,"2,3430724","36,58782168",,"0,33546758","63,03854865","0,39602794"
05/10/2010 12.00,"1,84557838","3,81898865","19,78022003","0,31274542","73,58132565","0,23788139"
05/10/2010 13.00,"1,69215579","3,90578389",,"0,30046399","71,02174065","0,23369643"
05/10/2010 14.00,"1,7079498","3,24468121","31,01342964","0,30966865","70,5043374","0,26453289"
05/10/2010 15.00,"1,91777724","6,90062406",,"0,30169889","70,972125","0,21078952"
05/10/2010 16.00,"2,01320438",,"33,21123123",,,
05/10/2010 17.00,"1,90423995","4,9976181",,"0,47540505","67,87805955","0,21359746"
05/10/2010 18.00,"2,42429511","4,80618293","14,65200996","0,47395812","63,1283436","0,29735148"
05/10/2010 19.00,"2,23026168","3,69569142",,"0,4691455","63,2788464","0,22615232"
05/10/2010 20.00,"2,88117727","5,27179508","38,0952301","0,47685081","57,56618385","0,25500665"
05/10/2010 21.00,"2,75370242","7,4562742",,"0,47177491","53,94789225","0,26761643"
05/10/2010 22.00,"2,82251671","12,32248246","49,08423996","0,47127512","48,4327746","0,36585253"
05/10/2010 23.00,"2,71647514","7,45465474",,"0,42648903","60,52257435","0,36221777"
06/10/2010 0.00,"2,82477242","5,62141002","44,93283081","0,41331288","62,10895845","0,24157004"
06/10/2010 1.00,"3,159819","1,63369693",,"0,39437697","66,86296365","0,25924652"
06/10/2010 2.00,"2,7988257","0,88904176","33,94382095","0,39695511","65,0687604","0,24779307"
06/10/2010 3.00,"2,65781356","8,07763214",,"0,42593682","50,70158835","0,26761643"
06/10/2010 4.00,"2,75708598","2,92913429","32,47863007","0,39932123","61,42395525","0,26761643"
06/10/2010 5.00,"2,80108242","2,6752379",,"0,40707896","46,25461365","0,2406344"
06/10/2010 6.00,"3,28842272","10,79829342","57,87545013","0,41124733","28,6731774","0,2593289"
06/10/2010 7.00,"2,34522946",,,,,
06/10/2010 8.00,"2,38368426","33,69760424","68,37606049","0,51261748","15,23775614","0,29465338"
06/10/2010 9.00,"3,13725787","43,19154464",,"0,56894872","15,36859622","0,65152986"
06/10/2010 10.00,"2,67586328","24,1842188","1,95360196","0,49320858","38,0790039","0,87129441"
06/10/2010 11.00,"2,72324327","14,75274918",,"0,46183396","50,9359011","0,38022477"
06/10/2010 12.00,"2,89020213","12,1699756","6,83760691","0,45410302","60,93478125","0,37675579"
06/10/2010 13.00,"2,54500284","9,19218091",,"0,43240606","73,990959","0,28567733"
06/10/2010 14.00,"2,72324327","11,87471882","10,98900986","0,43613989","73,4034315","0,35241694"
06/10/2010 15.00,"2,78190485","10,28644719",,"0,42312218","70,85841","0,27202106"
06/10/2010 16.00,"3,27262973","10,24507725","9,52380943","0,42475201","71,39372835","0,33589679"
06/10/2010 17.00,"3,04024014","10,47300677",,"0,43248412","73,1340666","0,25605212"
06/10/2010 18.00,"2,64765983","27,89613736","5,61660624","0,46107089","58,2896706","0,19382901"
06/10/2010 19.00,"3,36400616","76,9743476",,"0,57847027","15,21723357","0,35021412"
06/10/2010 20.00,"4,27889834",,"12,94260979","0,75085881","4,902912","0,77256303"
06/10/2010 21.00,"3,86150018","84,42575576",,"0,78063039","6,4930088","0,8634208"
06/10/2010 22.00,"3,57496145","41,04438776","37,11843109","0,5686866","10,27679961","1,45702234"
06/10/2010 23.00,"3,06054658","29,3602896",,"0,50804136","18,08039972","0,8524077"
07/10/2010 0.00,"2,98045071","21,44894984","47,86323166","0,48308356","21,0102627","0,75598898"
07/10/2010 1.00,"2,92066128","10,62388842",,"0,4311432","29,64340575","0,73787215"
07/10/2010 2.00,"2,76272728","12,23162804","41,5140419","0,4211242","33,80134485","0,51970429"
07/10/2010 3.00,"2,85071914","10,49734844",,"0,46762052","30,727788","0,54101451"
07/10/2010 4.00,"3,02106257","6,5258625","37,36262131","0,39471948",,"0,67383166"
07/10/2010 5.00,"2,44911398","3,7338167",,,"38,67349395","0,39498144"
07/10/2010 6.00,"2,60253554","8,1701041","28,08300972","0,28387905","39,3978984","0,39085242"
07/10/2010 7.00,"2,98496314","22,10518648",,"0,31677865","29,4987882","0,29586462"
07/10/2010 8.00,"2,99624472","35,9980844","28,08300972","0,38313122","23,9037309","0,44470562"
07/10/2010 9.00,"2,93081399","31,94953912",,"0,38900865","30,9798363","0,61733426"
07/10/2010 10.00,"2,56192368","38,48270928","34,92063141","0,36397862","34,7952738","0,69530663"
07/10/2010 11.00,"3,08649228","36,00701344",,"0,34708146","42,5135298","0,53523286"
07/10/2010 12.00,"2,96578557","21,45382544","21,24542046","0,33097301","58,3580193","0,46006843"
07/10/2010 13.00,"2,73565271","10,48761445",,"0,34070658","68,0739087","0,37802195"
07/10/2010 14.00,"2,80108242","8,67222016","27,10622025","0,351018","65,7276291","0,38093972"
07/10/2010 15.00,"2,76611084","8,25122262",,"0,35421825","64,448475","0,44734881"
07/10/2010 16.00,"2,46152341","9,75269901","29,7924099","0,36867474","61,6644924","0,45021166"
07/10/2010 17.00,"2,65104441","13,57411781",,"0,35553004","60,8595099","0,46871394"
07/10/2010 18.00,"2,49987855","20,28329904","16,11721039","0,37232235","52,12250715","0,49690722"
07/10/2010 19.00,"2,91050857","22,7476376",,"0,38462708","50,44128075","0,49272226"
07/10/2010 20.00,"2,83492513","25,64999624","20,51280975","0,39359991","48,8338494","0,56496791"
07/10/2010 21.00,"2,74693327","18,94406541",,"0,36707519","52,64080815","0,55791908"
07/10/2010 22.00,"2,94322343","13,39484869","26,86202049","0,35959706","53,75286105","0,56915286"
07/10/2010 23.00,"2,99173229","12,66722562",,"0,34679371","51,69924795","0,46166512"
08/10/2010 0.00,"2,67924684","11,05624134","18,80340958","0,345193","45,6070965","0,53941782"
08/10/2010 1.00,"2,6172017","6,7700249",,"0,33383308","46,5851253","0,66419456"
08/10/2010 2.00,"2,77400785","4,46792527","23,44322014","0,32997577","49,6905822","0,61347983"
08/10/2010 3.00,"2,5010064","2,61602326",,"0,32436163","45,8717532","0,53231407"
08/10/2010 4.00,"2,77175214","3,57969229","16,60560989","0,33309797","36,7598301","0,52416485"
08/10/2010 5.00,"2,79769784","12,41738649",,"0,32701201","33,8265816","0,59002272"
08/10/2010 6.00,"3,16884386","30,5194396","30,03663063","0,35206766","18,03043893","0,58363494"
08/10/2010 7.00,"2,64314741","22,64461904",,"0,35500579","20,57178165","0,50549782"
08/10/2010 8.00,"3,25796459","42,57911192","20,75702095","0,44832928","6,98620073","0,72003092"
08/10/2010 9.00,"3,3076013","44,7879308",,"0,44022205","14,62131311","0,97250422"
08/10/2010 10.00,"2,70970599","21,40432376","23,44322014","0,36211579","33,94279035","0,74805944"
08/10/2010 11.00,"2,86989671","10,40567951",,"0,32643417","51,46427685","0,62212534"
08/10/2010 12.00,"2,94999258","4,11912102","21,24542046","0,29188027","64,5307488","0,44487038"
08/10/2010 13.00,"2,96691342","5,14687456",,"0,27973281","67,4139627","0,40346221"
08/10/2010 14.00,"3,16997273","4,34624942","11,72161007","0,270866","67,05939135","0,37956372"
08/10/2010 15.00,"2,63525142","3,14652869",,"0,26855697","69,9425853","0,37273559"
08/10/2010 16.00,"3,15192301","5,04547738","8,30280876","0,2675073","71,02413465","0,36475112"
08/10/2010 17.00,"3,04700929","7,09855047",,"0,27403946","68,8729461","0,33204236"
08/10/2010 18.00,"3,04700929","15,78617753","5,12820482","0,28763035","60,6262545","0,4212475"
08/10/2010 19.00,"3,55127145","40,38652592",,"0,36062109","35,3415447","0,47873546"
08/10/2010 20.00,"4,15480705","100,79274344","7,81440783","0,57914364","2,72271815","0,94458655"
08/10/2010 21.00,"4,47180494","82,57547512",,"0,55776123","2,40631913","1,46495189"
08/10/2010 22.00,"3,51742874","56,92547888","20,02441978","0,4374144","2,70592224","1,74743483"
08/10/2010 23.00,"3,33016345","47,1208576",,"0,44806599","3,42812421","1,20625556"
09/10/2010 0.00,"3,50501931","20,01479688","30,76922989","0,30523583","15,48737453","1,25383184"
09/10/2010 1.00,"3,11018228","14,41611098",,"0,29285071","23,60090985","0,97035631"
09/10/2010 2.00,"2,93307071","9,87112829","30,28083038","0,28193699","26,6673246","0,76914896"
09/10/2010 3.00,"3,11582358","10,57765626",,"0,26469965","23,12502255","0,70174932"
09/10/2010 4.00,"2,88230614","6,20301747","25,39682007","0,25066257",,"0,73737687"
09/10/2010 5.00,"3,07182714","8,57163366",,,"29,13703485","0,60461464"
09/10/2010 6.00,"2,65781356","9,26356352","19,04759979","0,25714696","31,37534505","0,62196059"
09/10/2010 7.00,"2,92968614","15,63935696",,"0,26553263","30,88066485","0,43914365"
09/10/2010 8.00,"2,87779371","27,02005896","24,17580986","0,32969384","21,60415425","0,60020899"
09/10/2010 9.00,"2,76385514","23,43144528",,"0,31776074","32,49450015","1,03329641"
09/10/2010 10.00,"2,93081399","7,04663394","27,59461975","0,2734954","59,75892825","0,72328023"
09/10/2010 11.00,"3,15192301","3,1635627",,"0,26377115","67,93663275","0,53220424"
09/10/2010 12.00,"3,17899759","4,76156832","21,0012207","0,26172075","72,5642946","0,48870308"
09/10/2010 13.00,"3,27714215","11,63622933",,"0,29407746","71,9695053","0,44822953"
09/10/2010 14.00,"3,07182714","9,18650227","19,29179955","0,28987181","72,816303","0,47576277"
09/10/2010 15.00,"3,79945403","3,61944086",,"0,26739779","78,61231665","0,46667689"
09/10/2010 16.00,"3,7159746","4,76805765","19,78022003","0,2732857","79,5948741","0,44509107"
09/10/2010 17.00,"3,46666316","8,0808768",,"0,27867499","75,4169052","0,38264727"
09/10/2010 18.00,"3,89985532","17,35741133","18,07081032","0,29675812","65,285976","0,41662219"
09/10/2010 19.00,"3,31436944","34,52175272",,"0,31573714","49,4413269","0,43303148"
09/10/2010 20.00,"3,54563117","49,64198256","10,7448101","0,34312512","39,13306215","0,43611503"
09/10/2010 21.00,"3,64716032","71,3399704",,"0,40515788","16,86791652","0,60219214"
09/10/2010 22.00,"3,36175045","33,11113648","16,11721039","0,39829719","26,2615017","0,99073089"
09/10/2010 23.00,"3,51742874","20,25978144",,"0,3522727","38,8912482","1,18566131"
10/10/2010 0.00,"3,30534458","15,12182445","33,45542145","0,32320013","51,14000955","0,65769695"
10/10/2010 1.00,"3,42605231","8,81093002",,"0,27806919","56,9232951","0,58479127"
10/10/2010 2.00,"3,49035417","10,62308347","27,59461975","0,29058129","51,888354","0,42928689"
10/10/2010 3.00,"3,53322174","6,31495934",,"0,28734842","52,8463131","0,48258989"
10/10/2010 4.00,"3,2997043","5,5135235","21,0012207","0,28174943","54,23612985","0,47267821"
10/10/2010 5.00,"3,01203771","4,23106289",,"0,26750264","55,16352555","0,46210649"
10/10/2010 6.00,"3,01993472","3,60808549","11,72161007","0,27333813","58,1103201","0,43974978"
10/10/2010 7.00,"3,07069929","4,29514548",,"0,27870062","57,3076518","0,48831764"
10/10/2010 8.00,"3,36851859","9,29925482","11,72161007","0,31860187","54,17248935","0,53258968"
10/10/2010 9.00,"3,4948666","11,62325067",,"0,32317566","62,6420823","0,84662606"
10/10/2010 10.00,"3,92016176","7,37596829","18,31501007","0,28655971","73,33047435","0,57025427"
10/10/2010 11.00,"4,12322005","4,15400355",,"0,25882922","77,19873945","0,41893484"
10/10/2010 12.00,"4,45601093","4,36003876","26,61782074","0,26130018","80,1896634","0,3203133"
10/10/2010 13.00,"5,08887782","5,4867555",,"0,26235101","80,7309867","0,29735148"
10/10/2010 14.00,"4,87228123","5,89071713","13,91940975","0,26474276","79,56772215","0,32444334"
10/10/2010 15.00,"4,70306565","1,49336378",,"0,2661361","82,67401695","0,32659124"
10/10/2010 16.00,"4,45488307","1,64667558","39,80464172","0,26566311","83,67016035","0,3275818"
10/10/2010 17.00,"4,32853506","3,92849654",,"0,2712353","82,83776655","0,2801713"
10/10/2010 18.00,"4,61958622","10,74718948","20,75702095","0,28019881","76,5471126","0,30197679"
10/10/2010 19.00,"4,14239762","29,13884176",,"0,373852","49,12908945","0,51238087"
