,Bari,,,
,ENAIP,,,
Parm,SO2,NO2,CO,PM10
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3


08/12/2010 12.00,"9,02933483","4,37512635","0,31470844","11,60000038"
08/12/2010 13.00,"8,99861635","4,24404154","0,3635266","11,60000038"
08/12/2010 14.00,"9,36181247","6,18955317","0,33662908","11,60000038"
08/12/2010 15.00,"9,23713336","5,40952982","0,33181064","11,60000038"
08/12/2010 16.00,"9,37807532","4,42963747","0,33038934","11,60000038"
08/12/2010 17.00,"9,53889455","4,53606322","0,33291623","11,60000038"
08/12/2010 18.00,"9,61478614","5,55618978","0,33915713","11,60000038"
08/12/2010 19.00,"9,45577412","8,81904264","0,36672453","11,60000038"
08/12/2010 20.00,"9,86414539","7,70546707","0,40092893","11,60000038"
08/12/2010 21.00,"9,77560537","8,52701906","0,39891581","11,60000038"
08/12/2010 22.00,"9,61478614","9,44850937","0,4276284","11,60000038"
08/12/2010 23.00,"9,38168974","6,87353102","0,35325713","11,60000038"
09/12/2010 0.00,"9,4449329","7,14219187","0,36644959","11,60000038"
09/12/2010 1.00,"9,61840056","4,79953108","0,42075606","21,60000038"
09/12/2010 2.00,"9,58768207","3,497765","0,42008502","21,60000038"
09/12/2010 3.00,"9,52985952","3,71580757","0,444218","21,60000038"
09/12/2010 4.00,"9,33470942","4,0376813","0,48707252","21,60000038"
09/12/2010 5.00,"9,34735785","4,69570183","0,49453668","21,60000038"
09/12/2010 6.00,"9,49914104","9,37712676","0,51772018","21,60000038"
09/12/2010 7.00,"9,43770508","21,17476904","0,51503602","21,60000038"
09/12/2010 8.00,"9,96714104","46,0510936","0,60350728","21,60000038"
09/12/2010 9.00,"10,69353126","54,67673744","0,77717383","21,60000038"
09/12/2010 10.00,"9,31121876","33,24887696","0,550346","21,60000038"
09/12/2010 11.00,"9,6003305","21,4577068","0,51696992","21,60000038"
09/12/2010 12.00,"9,35458466","20,27794544","0,46550604","21,60000038"
09/12/2010 13.00,"9,25700961","18,32465198","0,45800228","21,60000038"
09/12/2010 14.00,"9,39795157","25,78091088","0,52277628","21,60000038"
09/12/2010 15.00,"9,27688687","18,35579654","0,45563267","21,60000038"
09/12/2010 16.00,"9,39614436","24,99570984","0,49552343","21,60000038"
09/12/2010 17.00,"9,26965905","19,60304768","0,50204044","21,60000038"
09/12/2010 18.00,"9,58768207","15,35900996","0,45326189","21,60000038"
09/12/2010 19.00,"9,6003305","15,44986629","0,50808446","21,60000038"
09/12/2010 20.00,"9,7918672","16,51412373","0,49990849","21,60000038"
09/12/2010 21.00,"9,80451563","10,17401586","0,49287772","21,60000038"
09/12/2010 22.00,"9,78463938","8,24019038","0,50377862","21,60000038"
09/12/2010 23.00,"9,66176645","6,43614763","0,4821737","21,60000038"
10/12/2010 0.00,"9,7123622","5,68078718","0,43256683","21,60000038"
10/12/2010 1.00,"9,75392191","3,81314749","0,42601021","8,60000038"
10/12/2010 2.00,"9,63466239",,"0,43762177","8,60000038"
10/12/2010 3.00,"9,50998327",,,"8,60000038"
10/12/2010 4.00,"9,50998327","2,20638299","0,56006094","8,60000038"
10/12/2010 5.00,"9,68706433","2,16095578","0,56681561","8,60000038"
10/12/2010 6.00,"10,08278615","2,95265954","0,5434725","8,60000038"
10/12/2010 7.00,"10,14783652","5,10063858","0,61338182","8,60000038"
10/12/2010 8.00,"10,42972146","8,27523351","0,69438893","8,60000038"
10/12/2010 9.00,"10,49656887","13,89761291","0,75533241","8,60000038"
10/12/2010 10.00,"10,69714161","14,48813794","0,75521358","8,60000038"
10/12/2010 11.00,"10,85795982","13,02803149","0,70414464","8,60000038"
10/12/2010 12.00,,"12,40765058","0,7485393","8,60000038"
10/12/2010 13.00,"5,01970962","11,53028923","0,80612525","8,60000038"
10/12/2010 14.00,"5,21666794","10,53871838","0,80944317","8,60000038"
10/12/2010 15.00,"5,09740842","9,73923279","0,82062018","8,60000038"
10/12/2010 16.00,"5,39013458","9,34468012","0,77346098","8,60000038"
10/12/2010 17.00,"5,41181804","9,23825438","0,76828721","8,60000038"
10/12/2010 18.00,"5,37567894","8,21033832","0,71401802","8,60000038"
10/12/2010 19.00,"6,24301519","9,20840423","0,6993262","8,60000038"
10/12/2010 20.00,"6,26469864","7,02278556","0,61934546","8,60000038"
10/12/2010 21.00,"6,48514661","5,20576607","0,62708688","8,60000038"
10/12/2010 22.00,"6,49056722","4,12853189","0,64572921","8,60000038"
10/12/2010 23.00,"6,5935639","3,04351013","0,61555455","8,60000038"
11/12/2010 0.00,"6,60621233","2,73202047","0,63285363","8,60000038"
11/12/2010 1.00,"6,8266603","3,13565897","0,64130571","11,69999981"
11/12/2010 2.00,"6,84292315","2,40885041","0,61673935","11,69999981"
11/12/2010 3.00,"7,04530208","2,33357306","0,61650169","11,69999981"
11/12/2010 4.00,"7,18805023","2,03636222","0,6079704","11,69999981"
11/12/2010 5.00,"7,0940896","2,24531896","0,56499821","11,69999981"
11/12/2010 6.00,"7,4825836","2,73202047","0,60129495","11,69999981"
11/12/2010 7.00,"7,05795051","4,2427433","0,61500117","11,69999981"
11/12/2010 8.00,"7,08866899","6,09870258","0,61101221","11,69999981"
11/12/2010 9.00,"7,25852223","6,03640388","0,63135195","11,69999981"
11/12/2010 10.00,"7,27117066","5,90402082","0,58948651","11,69999981"
11/12/2010 11.00,"6,86641381","4,98253242","0,57811028","11,69999981"
11/12/2010 12.00,"6,46527037","8,63474305","0,59541053","11,69999981"
11/12/2010 13.00,"6,26650585","8,97219002","0,59292209","11,69999981"
11/12/2010 14.00,"6,00991879","6,24406238","0,59604196","11,69999981"
11/12/2010 15.00,"5,96835908","6,65419211","0,53118991","11,69999981"
11/12/2010 16.00,"6,02618163","9,19802016","0,57348989","11,69999981"
11/12/2010 17.00,"6,14001953","11,68084202","0,62056987","11,69999981"
11/12/2010 18.00,"5,83464392","27,6239068","0,64596571","11,69999981"
11/12/2010 19.00,"5,94486842","21,610858","0,71559892","11,69999981"
11/12/2010 20.00,"6,10207322","9,78335984","0,55623042","11,69999981"
11/12/2010 21.00,"6,06232073","11,83659354","0,60876027","11,69999981"
11/12/2010 22.00,"5,79669863","11,51861265","0,60741819","11,69999981"
11/12/2010 23.00,"5,92860557","10,11042465","0,54765951","11,69999981"
12/12/2010 0.00,"6,26831306","6,51142498","0,53900939","11,69999981"
12/12/2010 1.00,,"7,48223342","0,52712173","12,69999981"
12/12/2010 2.00,"6,33878404",,"0,4810285","12,69999981"
12/12/2010 3.00,"6,17977202",,,"12,69999981"
12/12/2010 4.00,"6,15808857","4,53217038","0,50543758","12,69999981"
12/12/2010 5.00,"6,12917729","4,48025576","0,45373605","12,69999981"
12/12/2010 6.00,"6,38215096","4,85793503","0,44702215","12,69999981"
12/12/2010 7.00,"6,41648284","4,97474294","0,44129501","12,69999981"
12/12/2010 8.00,"6,49779606","7,97542426","0,48249058","12,69999981"
12/12/2010 9.00,"6,45984976","11,82620947","0,49761694","12,69999981"
12/12/2010 10.00,"6,33155622","9,32131739","0,44050514","12,69999981"
12/12/2010 11.00,"5,53288375","7,12142373","0,38698737","12,69999981"
12/12/2010 12.00,"4,81191008","4,48025576","0,35993258","12,69999981"
12/12/2010 13.00,"4,48846645","3,62625522","0,3290461","12,69999981"
12/12/2010 14.00,"4,56616525","3,3783606","0,36107777","12,69999981"
12/12/2010 15.00,"4,28789472","3,8728516","0,3826827","12,69999981"
12/12/2010 16.00,"4,50111488","3,69374309","0,33054662","12,69999981"
12/12/2010 17.00,"4,42160887","4,63859613","0,32809779","12,69999981"
12/12/2010 18.00,"4,36197911","8,09353042","0,31451156","12,69999981"
12/12/2010 19.00,"4,47401081","7,33167872","0,33528584","12,69999981"
12/12/2010 20.00,"4,41618826","8,93974338","0,34985999","12,69999981"
12/12/2010 21.00,"4,58604149","12,96574044","0,36443414","12,69999981"
12/12/2010 22.00,"4,46497578","7,04485004","0,28090014","12,69999981"
12/12/2010 23.00,"4,60049713","10,26486071","0,35554752","12,69999981"
13/12/2010 0.00,"4,38727698","6,91636173","0,3808653","12,69999981"
13/12/2010 1.00,"4,52099112","7,26938194","0,39765178","10,80000019"
13/12/2010 2.00,"4,81913789","6,67495643","0,36846271","10,80000019"
13/12/2010 3.00,"5,12451248","2,59963742","0,35527141","10,80000019"
13/12/2010 4.00,"5,54733939","2,7839351","0,35708881","10,80000019"
13/12/2010 5.00,"5,19317727","2,84493554","0,37952205","10,80000019"
13/12/2010 6.00,"5,32147081","3,43546822","0,38998841","10,80000019"
13/12/2010 7.00,"5,34676766","7,6834045","0,37679712","10,80000019"
13/12/2010 8.00,"5,3612233","14,0390837","0,45930591","10,80000019"
13/12/2010 9.00,"5,42266027","20,23511664","0,50682044","10,80000019"
13/12/2010 10.00,"5,44253652","14,03388498","0,55006873","10,80000019"
13/12/2010 11.00,"5,28713892","12,56079987","0,56329964","10,80000019"
13/12/2010 12.00,"5,24377099","16,17018552","0,54035147","10,80000019"
13/12/2010 13.00,"5,09740842","15,34343863","0,58976261","10,80000019"
13/12/2010 14.00,"5,06126932","21,41617816","0,64557077","10,80000019"
13/12/2010 15.00,"5,19679067","11,99623025","0,52542316","10,80000019"
13/12/2010 16.00,"5,45879835","23,93535288","0,54726458","10,80000019"
13/12/2010 17.00,"5,56721564","18,85288404","0,58028301","10,80000019"
13/12/2010 18.00,"5,60335473","29,53825856","0,63743558","10,80000019"
13/12/2010 19.00,"5,76778736","29,48244728","0,60299352","10,80000019"
13/12/2010 20.00,"5,5870929","23,46811744","0,60990546","10,80000019"
13/12/2010 21.00,"5,90872932","21,14880408","0,59082859","10,80000019"
13/12/2010 22.00,"6,06232073","9,28497792","0,49982927","10,80000019"
13/12/2010 23.00,"6,25566362","10,26226804","0,46692851","10,80000019"
14/12/2010 0.00,"6,19603487","5,34723304","0,43461956","10,80000019"
14/12/2010 1.00,,"5,62238322","0,44220255","11,39999962"
14/12/2010 2.00,"6,5538114",,"0,4731298","11,39999962"
14/12/2010 3.00,"6,52128571",,,"11,39999962"
14/12/2010 4.00,"6,58091547","3,72748989","0,48027824","11,39999962"
14/12/2010 5.00,"6,61524736","4,79953299","0,51274446","11,39999962"
14/12/2010 6.00,"6,63150919","7,22395664","0,52123615","11,39999962"
14/12/2010 7.00,"6,83930975","9,89497858","0,50686005","11,39999962"
14/12/2010 8.00,"6,81039847","12,56599669","0,50211966","11,39999962"
14/12/2010 9.00,"6,76160993","25,60699536","0,58261417","11,39999962"
14/12/2010 10.00,"7,38139414","24,03399296","0,57420171","11,39999962"
14/12/2010 11.00,"7,48800421","23,42268832","0,58447002","11,39999962"
14/12/2010 12.00,"7,09228239","12,87099893","0,57617522","11,39999962"
14/12/2010 13.00,,,,"11,39999962"
14/12/2010 14.00,,,,"11,39999962"
14/12/2010 15.00,,,,"11,39999962"
14/12/2010 16.00,,,,"11,39999962"
14/12/2010 17.00,,,,"11,39999962"
14/12/2010 18.00,,,,"11,39999962"
14/12/2010 19.00,,,,"11,39999962"
14/12/2010 20.00,,,,"11,39999962"
14/12/2010 21.00,,,,"11,39999962"
14/12/2010 22.00,,,,"11,39999962"
14/12/2010 23.00,,,,"11,39999962"
15/12/2010 0.00,,,,"11,39999962"
15/12/2010 1.00,,,,"13,60000038"
15/12/2010 2.00,,,,"13,60000038"
15/12/2010 3.00,,,,"13,60000038"
15/12/2010 4.00,,,,"13,60000038"
15/12/2010 5.00,,,,"13,60000038"
15/12/2010 6.00,,,,"13,60000038"
15/12/2010 7.00,,,,"13,60000038"
15/12/2010 8.00,,,,"13,60000038"
15/12/2010 9.00,,,,"13,60000038"
15/12/2010 10.00,,,,"13,60000038"
15/12/2010 11.00,,,,"13,60000038"
15/12/2010 12.00,,,,"13,60000038"
15/12/2010 13.00,,,,"13,60000038"
15/12/2010 14.00,,,,"13,60000038"
15/12/2010 15.00,,,,"13,60000038"
15/12/2010 16.00,,,,"13,60000038"
15/12/2010 17.00,,,,"13,60000038"
15/12/2010 18.00,"8,2487314","42,21977064","0,89131937","13,60000038"
15/12/2010 19.00,"7,945163","33,20214768","0,88997612","13,60000038"
15/12/2010 20.00,"7,67231411","31,39939936","0,82310862","13,60000038"
15/12/2010 21.00,"7,61268434","34,58569","0,77436968","13,60000038"
15/12/2010 22.00,"7,70303157","17,87169918","0,74601008","13,60000038"
15/12/2010 23.00,"7,33080042","4,7346378","0,69395439","13,60000038"
16/12/2010 0.00,"7,66327908","6,58670234","0,70457919","13,60000038"
16/12/2010 1.00,,"9,44072179","0,66800518","14,89999962"
16/12/2010 2.00,"7,29285412",,"0,71287282","14,89999962"
16/12/2010 3.00,"7,52233712",,,"14,89999962"
16/12/2010 4.00,"7,44825172","5,5250433","0,72630178","14,89999962"
16/12/2010 5.00,"7,55305458","6,38553126","0,71919295","14,89999962"
16/12/2010 6.00,"7,37778074","6,56074502","0,682224","14,89999962"
16/12/2010 7.00,"7,55124839","12,45307779","0,69916776","14,89999962"
16/12/2010 8.00,"7,56208961","18,07156436","0,69853633","14,89999962"
16/12/2010 9.00,"7,55847519","20,78280904","0,72527541","14,89999962"
16/12/2010 10.00,"8,11501726","35,57985352","0,79873915","14,89999962"
16/12/2010 11.00,"8,04273907","44,93750656","0,82753212","14,89999962"
16/12/2010 12.00,"7,56028342","18,89701109","0,69897088","14,89999962"
16/12/2010 13.00,"7,26575005","15,15265545","0,70706646","14,89999962"
16/12/2010 14.00,"7,26575005","12,64386098","0,76023007","14,89999962"
16/12/2010 15.00,"7,35067667","12,88267742","0,74067904","14,89999962"
16/12/2010 16.00,"7,44644451","17,40706023","0,75308163","14,89999962"
16/12/2010 17.00,"7,39223637","18,91259389","0,77717383","14,89999962"
16/12/2010 18.00,"7,45728674","18,01576264","0,80667746","14,89999962"
16/12/2010 19.00,"7,55305458","17,23963022","0,80604603","14,89999962"
16/12/2010 20.00,"7,52956493","19,06962836","0,76252046","14,89999962"
16/12/2010 21.00,"7,72471503","15,39016791","0,76481202","14,89999962"
16/12/2010 22.00,"8,03731744","16,6140525","0,83053316","14,89999962"
16/12/2010 23.00,"8,2487314","11,76390695","0,77401435","14,89999962"
17/12/2010 0.00,"8,01382677","10,93716006","0,77444773","14,89999962"
17/12/2010 1.00,"8,46375876","8,62825372","0,79731785","14,10000038"
17/12/2010 2.00,"8,2143985","6,81512706","0,77630591","14,10000038"
17/12/2010 3.00,"8,35172706","7,03316963","0,7726315","14,10000038"
17/12/2010 4.00,"8,53242253","5,73140355","0,74494527","14,10000038"
17/12/2010 5.00,"8,88839186","5,85599903","0,77476461","14,10000038"
17/12/2010 6.00,"8,48905562","7,25510694","0,76457436","14,10000038"
17/12/2010 7.00,"8,78358899","11,22009974","0,77622552","14,10000038"
17/12/2010 8.00,"9,28592088","15,29152018","0,83361459","14,10000038"
17/12/2010 9.00,"8,80165803","14,8268908","0,85561328","14,10000038"
17/12/2010 10.00,"8,45833815","13,1591163","0,85521835","14,10000038"
17/12/2010 11.00,"8,44026809","18,44924554","0,81718343","14,10000038"
17/12/2010 12.00,"8,06261531","15,5705632","0,97264219","14,10000038"
17/12/2010 13.00,"7,80241383","10,996868","0,85502146","14,10000038"
17/12/2010 14.00,"7,60364932","13,31356574","0,85296873","14,10000038"
17/12/2010 15.00,"7,22961095","11,46410153","0,80091071","14,10000038"
17/12/2010 16.00,"7,56751022","27,66153496","0,82492485","14,10000038"
17/12/2010 17.00,"7,19708526","44,21459848","0,8880795","14,10000038"
17/12/2010 18.00,"7,08324737","31,84587048","0,84656939","14,10000038"
17/12/2010 19.00,"6,88629006","36,28329744","0,85513913","14,10000038"
17/12/2010 20.00,"7,00012796","22,8905596","0,78377006","14,10000038"
17/12/2010 21.00,"6,60801954","21,51741856","0,77958305","14,10000038"
17/12/2010 22.00,"6,6351236","14,08320884","0,69687737","14,10000038"
17/12/2010 23.00,"6,85557158","14,61793023","0,66480609","14,10000038"
18/12/2010 0.00,"6,42732406","6,28819134","0,55970561","14,10000038"
18/12/2010 1.00,,"5,66651027","0,48746629","7,30000019"
18/12/2010 2.00,"6,00449818",,"0,4692189","7,30000019"
18/12/2010 3.00,"5,90330871",,,"7,30000019"
18/12/2010 4.00,"6,16531639","2,80599958","0,48094928","7,30000019"
18/12/2010 5.00,"5,82199651","3,0227439","0,45002436","7,30000019"
18/12/2010 6.00,"5,83645113","7,38618984","0,43138203","7,30000019"
18/12/2010 7.00,"6,03883006","22,8477308","0,53300614","7,30000019"
18/12/2010 8.00,"5,6268454","14,74382778","0,46910123","7,30000019"
18/12/2010 9.00,"5,57083005","24,2740828","0,46815292","7,30000019"
18/12/2010 10.00,"5,52023532","15,41092841","0,46147864","7,30000019"
18/12/2010 11.00,"5,39374798","13,31876256","0,45725085","7,30000019"
18/12/2010 12.00,"5,10463624","8,99685099","0,42901242","7,30000019"
18/12/2010 13.00,"4,69807218","8,42838089","0,41672866","7,30000019"
18/12/2010 14.00,"4,6691609","7,94946695","0,41317308","7,30000019"
18/12/2010 15.00,"4,44148511","10,73209424","0,48458292","7,30000019"
18/12/2010 16.00,"4,31499879","11,45501762","0,46953461","7,30000019"
18/12/2010 17.00,"4,26079066","12,80480166","0,52309316","7,30000019"
18/12/2010 18.00,"4,52641173","10,4621447","0,53391368","7,30000019"
18/12/2010 19.00,"4,58423429","11,69382259","0,56096964","7,30000019"
18/12/2010 20.00,"4,72879067","9,22657397","0,55761211","7,30000019"
18/12/2010 21.00,"5,02513023","9,50431874","0,61780533","7,30000019"
18/12/2010 22.00,"4,84082135","8,14025396","0,6333674","7,30000019"
18/12/2010 23.00,"5,24919262","9,76129536","0,63459181","7,30000019"
19/12/2010 0.00,"5,3612233","9,94948778","0,67641881","7,30000019"
19/12/2010 1.00,"5,7081576","12,6698202","0,70564516","20,70000076"
19/12/2010 2.00,"6,01895381","9,50691332","0,68803036","20,70000076"
19/12/2010 3.00,"6,07135474","6,65808494","0,62380857","20,70000076"
19/12/2010 4.00,"6,33516962","5,04482921","0,63858077","20,70000076"
19/12/2010 5.00,"6,47249819","5,53542546","0,60018936","20,70000076"
19/12/2010 6.00,"6,45804255","7,73661546","0,61112988","20,70000076"
19/12/2010 7.00,"6,65319366","14,20261515","0,62270299","20,70000076"
19/12/2010 8.00,"6,73269865","21,18645136","0,60022897","20,70000076"
19/12/2010 9.00,"6,9748311","21,10987576","0,74383852","20,70000076"
19/12/2010 10.00,"7,00916298","22,79451984","0,89124015","20,70000076"
19/12/2010 11.00,"6,62608858","18,24158896","0,78088669","20,70000076"
19/12/2010 12.00,"6,25566362","17,15526704","0,67479946","20,70000076"
19/12/2010 13.00,"6,09484541","14,86062995","0,57388483","20,70000076"
19/12/2010 14.00,"5,34496046","13,3070745","0,51531096","20,70000076"
19/12/2010 15.00,"5,11367126","13,13965787","0,49745966","20,70000076"
19/12/2010 16.00,"4,86611923","11,8988865","0,4981307","20,70000076"
19/12/2010 17.00,"4,64205684","14,89697516","0,52502822","20,70000076"
19/12/2010 18.00,"4,71433503","26,50771944","0,6666631","20,70000076"
19/12/2010 19.00,"4,65651248","38,58054632","0,791155","20,70000076"
19/12/2010 20.00,"4,82998013","41,53449072","0,68309309","20,70000076"
19/12/2010 21.00,"4,95827265","49,0271216","0,72444593","20,70000076"
19/12/2010 22.00,"4,80106886","40,51826272","0,71611269","20,70000076"
19/12/2010 23.00,"4,90948614","37,19180336","0,67290284","20,70000076"
20/12/2010 0.00,"4,96369427","31,34488824","0,56519509","20,70000076"
20/12/2010 1.00,,"8,16621127","0,40314126","31,89999962"
20/12/2010 2.00,"4,36559352",,"0,36174881","31,89999962"
20/12/2010 3.00,"4,09274361",,,"31,89999962"
20/12/2010 4.00,"4,11984869","2,12721281","0,38702582","31,89999962"
20/12/2010 5.00,"4,14695174","2,57108552","0,36115699","31,89999962"
20/12/2010 6.00,"4,14153113","10,68537452","0,36490829","31,89999962"
20/12/2010 7.00,"4,17405683","29,92631808","0,60615416","31,89999962"
20/12/2010 8.00,"4,49027366","33,60188952","0,69292802","31,89999962"
20/12/2010 9.00,"5,39374798","51,6228528","0,91312118","31,89999962"
20/12/2010 10.00,"5,25642044","56,38604632","0,86299938","31,89999962"
20/12/2010 11.00,"4,5101499","34,61163584","0,6990501","31,89999962"
20/12/2010 12.00,"4,15418058","21,80423768","0,58522144","31,89999962"
20/12/2010 13.00,"4,316806","22,79582","0,67321855","31,89999962"
20/12/2010 14.00,"4,55893743","23,43047016","0,63822545","31,89999962"
20/12/2010 15.00,"4,36920794","25,77572936","0,66867622","31,89999962"
20/12/2010 16.00,"4,30596376","29,80561352","0,67847154","31,89999962"
20/12/2010 17.00,"4,54809519","42,44299664","0,82077745","31,89999962"
20/12/2010 18.00,"4,90225832","40,13280352","0,84021082","31,89999962"
20/12/2010 19.00,"4,59868992","46,8804236","0,84838679","31,89999962"
20/12/2010 20.00,"4,80829667","51,19324552","0,8521777","31,89999962"
20/12/2010 21.00,"4,41076765","35,03216112","0,78744331","31,89999962"
