,Comune Bari,,,,
28/03/2010 5.00,"1,8114865","19,69260576",,"0,3535344",
28/03/2010 6.00,"0,84523989","18,59979834",,"0,40302243","7,52570915"
28/03/2010 7.00,"1,98125736","22,412942","0,4175324","0,46507266","7,52598"
28/03/2010 8.00,"0,50931157","21,96777104","1,14602476","0,50421317","7,52747202"
28/03/2010 9.00,"0,94457333","17,01120166","1,32786334","0,49923745","7,52815104"
28/03/2010 10.00,"1,88011773","14,80871342","0,67577311","0,43880657","7,52977896"
28/03/2010 11.00,"1,90179","17,19161034","0,41672185","0,45634332","7,53208494"
28/03/2010 12.00,"2,05891853","18,34152729","0,43943146","0,47846201","7,53398514"
28/03/2010 13.00,,"28,52721208",,"0,45902864","7,5288291"
28/03/2010 14.00,"1,23715711","10,62308347","0,45743643","0,4115945","7,53018618"
28/03/2010 15.00,"3,97515705","16,76072202",,"0,38283997","7,52964306"
28/03/2010 16.00,"2,01737815","38,67786712","0,42012779","0,37225478","7,52611589"
28/03/2010 17.00,"1,54780078","9,30314766",,"0,42889242","7,52733707"
28/03/2010 18.00,"2,82649725","17,22275682",,"0,4368319","7,52720118"
28/03/2010 19.00,"3,6428401","47,2477188","0,50269395","0,58020495","7,52815104"
28/03/2010 20.00,"0,91748248",,"1,2412424","0,76884059","7,52774382"
28/03/2010 21.00,"1,26063557","124,71763768","1,60832753","1,03204554","7,52964306"
28/03/2010 22.00,"1,38525468","117,39502184","2,62831344","1,02094659","7,53208494"
28/03/2010 23.00,"0,15532234","71,43618224","2,24906296","0,68716127","7,52801514"
29/03/2010 0.00,"0,45693505","55,5476152","1,24335166","0,50421317","7,5300498"
29/03/2010 1.00,"0,54362616","52,91683704","1,26379031","0,50555525",
29/03/2010 2.00,,"29,81989616","1,09411606","0,44291436",
29/03/2010 3.00,"1,53876982",,"0,45062355","0,41491126",
29/03/2010 4.00,"0,57432939",,"0,39044359","0,40997399",
29/03/2010 5.00,"0,34495928",,,"0,41870333",
29/03/2010 6.00,"1,08905954",,"0,83019846",,"11,05235958"
29/03/2010 7.00,"2,1185188",,"1,00295421","0,86315782","11,05426025"
29/03/2010 8.00,"2,43096764",,"2,63820784","0,98812504","11,05101013"
29/03/2010 9.00,"1,99389969",,"3,79526297","0,96584908","11,05140972"
29/03/2010 10.00,"1,33829674",,"2,2102939","0,65639362","11,04652977"
29/03/2010 11.00,"0,44609891",,"1,71003363","0,48813733","11,04883957"
29/03/2010 12.00,"0,68991856",,"1,13337124","0,45322228","11,0518198"
29/03/2010 13.00,"2,04085763",,"0,99922284","0,4097771","11,04734039"
29/03/2010 14.00,"3,62658539",,"1,05550972","0,40136347","11,04775047"
29/03/2010 15.00,"1,39789701",,,"0,39567594","11,04843044"
29/03/2010 16.00,"1,06919244",,"0,47463085","0,39634698","11,0493803"
29/03/2010 17.00,"1,35816384",,"0,41217993","0,43489683","11,04531002"
29/03/2010 18.00,"0,36482536",,"0,41558586","0,46558643","11,04679966"
29/03/2010 19.00,"0,7531302",,"0,43715948","0,42826099","11,04504013"
29/03/2010 20.00,"0,75132401",,,"0,45610566","11,04489994"
29/03/2010 21.00,"0,43706897",,"0,47008893","0,48422759","11,04638958"
29/03/2010 22.00,,,,"0,52123615","11,04706955"
29/03/2010 23.00,"2,3334404",,,"0,47502526","11,04409027"
30/03/2010 0.00,"0,43526278",,,"0,41368684","11,04897022"
30/03/2010 1.00,"0,2889714",,,"0,45294618",
30/03/2010 2.00,"2,47611939",,,"0,49027045",
30/03/2010 3.00,"2,691042",,"0,49588106","0,48138383",
30/03/2010 4.00,"1,69409216",,,"0,47087786",
30/03/2010 5.00,"1,83677116",,,"0,47257643",
30/03/2010 6.00,"2,11671261",,,"0,47699993","10,21420956"
30/03/2010 7.00,"2,74161233",,"0,94179997","0,53470471","10,21259022"
30/03/2010 8.00,"2,51404739",,"0,51258834","0,46463695","10,21827984"
30/03/2010 9.00,"3,02877652",,"1,08941243","0,46515072","10,21842003"
30/03/2010 10.00,"4,33456384",,"0,41801954","0,494892","10,22140026"
30/03/2010 11.00,"0,94637952",,"0,91633226","0,5776769","10,21584034"
30/03/2010 12.00,"0,55265712",,"0,94812673","0,4262071","10,21665955"
30/03/2010 13.00,"1,87831154",,,"0,44054475","10,22031975"
30/03/2010 14.00,"3,26176003",,,"0,41226554","10,21854973"
30/03/2010 15.00,"1,75549862",,,"0,39441308","10,21774006"
30/03/2010 16.00,"2,58087141",,,"0,4042084","10,21895981"
30/03/2010 17.00,"1,86386302",,,"0,49343109","10,21949959"
30/03/2010 18.00,"1,88734148",,,"0,46874474","10,22533989"
30/03/2010 19.00,"1,6146248",,,"0,46661163","10,22507"
30/03/2010 20.00,"2,01196059",,,"0,45436864","10,22560978"
30/03/2010 21.00,"1,60920724",,,"0,40634152","10,22751045"
30/03/2010 22.00,"0,65560295",,,"0,38860672","10,22887039"
30/03/2010 23.00,"0,74410025",,,"0,37885101","10,22778034"
31/03/2010 0.00,"1,04932535",,,"0,37565192","10,22723961"
31/03/2010 1.00,"0,86871937",,,"0,37758699",
31/03/2010 2.00,,,,"0,36091933",
31/03/2010 3.00,"1,65255279",,,"0,36925374",
31/03/2010 4.00,"0,90664635",,,"0,37332192",
31/03/2010 5.00,"0,1788008",,,"0,3732427",
31/03/2010 6.00,"0,21131023",,,,"9,7235117"
31/03/2010 7.00,"1,47736437",,,"0,55828315","9,7259531"
31/03/2010 8.00,"1,19200536",,,"0,6792218","9,72663212"
31/03/2010 9.00,"2,31537949",,,"0,5555186","9,72459698"
31/03/2010 10.00,"2,14199726",,,"0,50737265","9,72826004"
31/03/2010 11.00,"1,83315979",,,"0,43734566","9,72866631"
31/03/2010 12.00,"0,70978464",,,"0,45800228","9,7292099"
31/03/2010 13.00,"0,97527656",,,"0,42940619","9,73151588"
31/03/2010 14.00,"0,36302018",,,"0,40555048","9,73287201"
31/03/2010 15.00,"0,55446332",,,"0,42869554","9,72608852"
31/03/2010 16.00,"1,03487683",,,"0,404721","9,72581768"
31/03/2010 17.00,"1,47736437",,,"0,39188503","9,7259531"
31/03/2010 18.00,"0,28716521",,,"0,43817398","9,72880268"
31/03/2010 19.00,"1,11795657",,,"0,43829397","9,72663212"
31/03/2010 20.00,"1,33287817",,,"0,43841164","9,72568226"
31/03/2010 21.00,"2,01557196",,,"0,40831503","9,72798824"
31/03/2010 22.00,"0,29077657",,,"0,38043075","9,72798824"
31/03/2010 23.00,"2,02099054",,,"0,34492388","9,72581768"
01/04/2010 0.00,"1,41595791",,,"0,35167739","9,7277174"
01/04/2010 1.00,"1,29675738",,,"0,34188207",
01/04/2010 2.00,"1,63629808",,,"0,33824843",
01/04/2010 3.00,"1,99570588",,,"0,33844648",
01/04/2010 4.00,"1,71034687",,,"0,35420544",
01/04/2010 5.00,"1,66519512",,,"0,34887323",
01/04/2010 6.00,"1,5983711",,,"0,36795011","7,82159805"
01/04/2010 7.00,"2,44902855","3,23559538",,"0,471945","7,82173395"
01/04/2010 8.00,"2,2232698","28,31826872","0,92687651","0,57898054","7,82458305"
01/04/2010 9.00,"2,0805908","18,73996706","1,49477948","0,59339625","7,82309103"
01/04/2010 10.00,"3,76384683","4,86702086","1,51765079","0,47929032","7,82051277"
01/04/2010 11.00,"2,70549052","0,34263805","1,02874533","0,41653061","7,81847811"
01/04/2010 12.00,"2,33524659",,,"0,37817997","7,81874895"
01/04/2010 13.00,"1,84218973","16,63741714",,"0,38374867","7,81929207"
01/04/2010 14.00,"1,759111","15,67829293",,"0,37047816","7,82064915"
01/04/2010 15.00,"2,66575735","16,17408026",,"0,38556607","7,81807089"
01/04/2010 16.00,"0,78202724","21,39411368",,"0,39634698","7,82024097"
01/04/2010 17.00,"1,59475872","28,77380272",,"0,39393893","7,81901979"
01/04/2010 18.00,"0,40997711","37,40076584",,"0,43979449","7,82024097"
01/04/2010 19.00,"1,66338893","46,76491968","1,07789593","0,47024643","7,81915617"
01/04/2010 20.00,"1,34913288","31,88609896","1,0340978","0,50409434","7,81997013"
01/04/2010 21.00,"0,142679","21,1085756",,"0,38137906","7,82173395"
01/04/2010 22.00,"0,21131023","22,12092224",,"0,37798192","7,81915617"
01/04/2010 23.00,"1,02945927","18,78020892",,"0,37332192","7,81929207"
02/04/2010 0.00,"1,41415172","22,87887728",,"0,35661466","7,82024097"
02/04/2010 1.00,"1,77355952","20,6283768",,"0,34555531",
02/04/2010 2.00,,"22,57647536",,"0,36877959",
02/04/2010 3.00,"1,14685361","18,26235902","0,72021906","0,40389152",
02/04/2010 4.00,"1,99931725","32,98540336",,"0,35408661",
02/04/2010 5.00,"0,23478869","54,6417096",,"0,40539321",
02/04/2010 6.00,"1,2913388","72,90278184","0,39125414",,"12,24040031"
02/04/2010 7.00,"2,07878461","85,14170416","1,0339361","0,80869174","12,23808956"
02/04/2010 8.00,"1,8837291","76,66401088","3,44537226","0,76753695","12,24013042"
02/04/2010 9.00,"2,99084954","26,44024496","1,5093775","0,49769616","12,2505703"
02/04/2010 10.00,"1,42498786","25,83932248","0,90757283","0,51981368","12,25329018"
02/04/2010 11.00,"3,0504498","25,0917496","0,89427149","0,46495383","12,25016975"
02/04/2010 12.00,"1,61643099","16,77499127","0,40698815","0,43935995","12,24514961"
02/04/2010 13.00,"0,3774687","13,92357022",,"0,39188503","12,2469101"
02/04/2010 14.00,"0,91025873","10,3686957",,"0,376994","12,2406702"
02/04/2010 15.00,"1,02404069","6,58929692",,"0,3482418","12,24351978"
02/04/2010 16.00,"1,34371532","6,14023313",,"0,36526478","12,24242973"
02/04/2010 17.00,"0,86510698","7,42512772",,"0,34985999","12,23849964"
02/04/2010 18.00,"0,42081426","9,43423246",,"0,42980112","12,24108028"
02/04/2010 19.00,"1,01501075","11,93782438","0,46003181","0,42999917","12,23849964"
02/04/2010 20.00,"1,0041736","37,90822976","0,93936731","0,51519329","12,24256992"
02/04/2010 21.00,"1,17755684","108,6720572","1,03718033","0,61737078","12,24405956"
02/04/2010 22.00,"1,05293773","107,1717108","1,29071741","0,74221917","12,25043964"
02/04/2010 23.00,"0,65560295","84,26302544","1,37328256","0,64166103","12,25016975"
03/04/2010 0.00,"0,80370052","57,38281016","1,35349276","0,53592913","12,25368977"
03/04/2010 1.00,"0,33954071","43,29050976","1,23637605","0,46420241",
03/04/2010 2.00,"0,20769784","33,94323888","0,95234423","0,41961087",
03/04/2010 3.00,"0,15893371","17,2993305","0,47090049","0,36692374",
03/04/2010 4.00,"0,26187953","14,21298966",,"0,3596157",
03/04/2010 5.00,"0,5905841","19,792546",,"0,3834714",
03/04/2010 6.00,"0,42262045","43,89143224","0,50107183","0,5078468","11,34405041"
03/04/2010 7.00,"0,4497113","51,178982","0,91016924","0,51696992","11,35177994"
03/04/2010 8.00,"1,28230886","38,51175256","1,15640629","0,94084818","11,34947014"
03/04/2010 9.00,"0,12461911","30,94644656","1,66266788","0,5755834","11,34838963"
03/04/2010 10.00,"1,0402954","21,4304608","1,35235677","0,48051474","11,34500027"
03/04/2010 11.00,"1,24438086","13,64842195","0,52459199","0,37770582","11,34757042"
03/04/2010 12.00,"3,18951642","8,43227563",,"0,35523297","11,34471989"
03/04/2010 13.00,"1,55863691","7,72104031",,"0,3508083","11,34337044"
03/04/2010 14.00,"1,40331559","4,89687291",,"0,32750597","11,34391022"
03/04/2010 15.00,"1,60559485","4,64768004",,"0,32130467","11,35816002"
03/04/2010 16.00,"0,65379676","4,02859547",,"0,35369167","11,35340977"
03/04/2010 17.00,"0,20950403","5,96372302",,"0,4636502","11,35177994"
03/04/2010 18.00,"1,21909621","11,78337494",,"0,40622152","11,35231972"
03/04/2010 19.00,"0,67185766","25,02037464",,"0,41356801","11,34595013"
03/04/2010 20.00,"0,98611371","39,48775208","0,47576684","0,44232254","11,34634972"
03/04/2010 21.00,"0,10113963","50,19260032",,"0,48912525","11,35136986"
03/04/2010 22.00,"1,29314499","64,63921344","1,11390586","0,60611455","11,35042"
03/04/2010 23.00,"0,83440375","54,04986912","1,31715738","0,5316629","11,34595013"
04/04/2010 0.00,"0,70617226","33,78230584","1,33354023","0,47087786","11,34852028"
04/04/2010 1.00,"2,30454336","35,29043408","1,02306844","0,45772501",
04/04/2010 2.00,,"27,30720312","1,01755325","0,45500007",
04/04/2010 3.00,"0,41720188","14,65037878",,"0,36850232",
04/04/2010 4.00,"0,47318976","16,64910519","0,45321893","0,42577255",
04/04/2010 5.00,"0,42442563","11,23438046",,"0,3882514",
04/04/2010 6.00,"0,25284959","12,13121171",,,"7,82254791"
04/04/2010 7.00,"0,35760161","21,73804424","0,47025165","0,45326189","7,82146311"
04/04/2010 8.00,"3,84511937","23,04501096","0,87772694","0,48154227","7,82295513"
04/04/2010 9.00,"3,18951642","18,31946281","1,29606989","0,47206266","7,82119083"
04/04/2010 10.00,"1,12337413","7,82097673",,"0,3820501","7,82173395"
04/04/2010 11.00,"0,89581021","7,34595562",,"0,42111255","7,82607508"
04/04/2010 12.00,,"6,90338116",,"0,36060362","7,82458305"
04/04/2010 13.00,"0,63573585","6,45821211",,"0,40756477","7,82376909"
04/04/2010 14.00,"0,39372341","3,18497901",,"0,38726348","7,82458305"
04/04/2010 15.00,"0,49486305","0,33095764",,"0,37320309","7,82539701"
04/04/2010 16.00,"1,72660158","0,76314803",,"0,36854309","7,82431221"
04/04/2010 17.00,"1,0041736","3,83002089",,"0,3685827","7,824718"
04/04/2010 18.00,"1,34913288","6,12076514",,"0,35839128","7,82403994"
04/04/2010 19.00,"2,83552719","7,81059457",,"0,34587103","7,82241201"
04/04/2010 20.00,"0,97888894","7,5042979",,"0,37182024","7,82363319"
04/04/2010 21.00,"1,0222345","5,67559418",,"0,34709661","7,82594013"
04/04/2010 22.00,"1,6507466","8,52701906",,"0,37873218","7,82281923"
04/04/2010 23.00,"2,28287007","5,98189276",,"0,39354399","7,82159805"
05/04/2010 0.00,"1,73924391","7,60293607",,"0,38145828","7,82268286"
05/04/2010 1.00,"2,30454336","5,52244681",,"0,38809296",
05/04/2010 2.00,"1,53877083","3,79757425",,"0,39251646",
05/04/2010 3.00,"1,98306356","0,94485113",,"0,35653544",
05/04/2010 4.00,"0,66643908","0,53602155",,"0,33141571",
05/04/2010 5.00,"1,66700131","0,57625577",,"0,35519336",
05/04/2010 6.00,"2,76870317","2,24791546",,"0,36435492","7,04205704"
05/04/2010 7.00,"1,63810427","11,49784068",,"0,36593582","7,04449892"
05/04/2010 8.00,"1,87831154","10,78790743",,"0,46337409","7,04178476"
05/04/2010 9.00,"1,08905954","4,66195694",,"0,40890801","7,04164982"
05/04/2010 10.00,"0,34495928","9,2927655",,"0,42383749","7,03975105"
05/04/2010 11.00,"1,17936303","3,20314874",,"0,40780126","7,03893709"
05/04/2010 12.00,"1,93610561","6,6256383",,"0,39251646","7,03934288"
05/04/2010 13.00,"0,31786844","4,28427576",,"0,40839425","7,04042912"
05/04/2010 14.00,"0,89581021","0,36989361",,"0,37877179","7,03785086"
05/04/2010 15.00,"1,05113154",,,"0,38868594","7,03893709"
05/04/2010 16.00,"0,77299729","0,09214884",,"0,37782465","7,03920794"
05/04/2010 17.00,"1,21187246","1,2057225",,"0,39235919","7,03880119"
05/04/2010 18.00,"0,90845254","8,95791311",,"0,42028307","7,0370369"
05/04/2010 19.00,"2,29731961","16,25065395",,"0,38959464","7,03744411"
05/04/2010 20.00,"1,16852588","9,5289778",,"0,41443827","7,03852892"
05/04/2010 21.00,"2,57906522","9,21748814",,"0,40626113","7,03798723"
05/04/2010 22.00,"1,90720858","9,1681681",,"0,40949983","7,03744411"
05/04/2010 23.00,"1,16130213","4,10516916",,"0,40199607","7,03812313"
06/04/2010 0.00,"1,26966653","2,44389354",,"0,38141867","7,03676605"
06/04/2010 1.00,"0,81273047","0,74108546",,"0,38359023",
06/04/2010 2.00,,"0,8332343",,"0,37320309",
06/04/2010 3.00,"2,36594982","0,52693573",,"0,36400076",
06/04/2010 4.00,"0,38108007",,,"0,38208971",
06/04/2010 5.00,"0,50750537","0,40234025",,"0,38615789",
06/04/2010 6.00,"0,21131023","1,73525472",,,"8,20960522"
06/04/2010 7.00,"0,83440375","3,88453201",,"0,43276372","8,20879173"
06/04/2010 8.00,"1,09808948","9,92482872",,"0,4618328","8,20960522"
06/04/2010 9.00,"1,09989567","9,33429796",,"0,43604203","8,20838547"
06/04/2010 10.00,"2,49959887","44,41836032",,"0,43837203","8,20702839"
06/04/2010 11.00,"0,99333746","25,45256312",,"0,42905203","8,21164036"
06/04/2010 12.00,"0,38288626","16,34798814",,"0,41471437","8,21137047"
06/04/2010 13.00,"1,11615038","14,50501325",,"0,41151528","8,21137047"
06/04/2010 14.00,"1,12518032","10,49718592",,"0,38880361","8,2094698"
06/04/2010 15.00,"0,21853398","9,05006195",,"0,42221814","8,21055508"
06/04/2010 16.00,"2,64769645","9,14999837",,"0,40456373","8,21164036"
06/04/2010 17.00,"0,61948114","10,71392833",,"0,3838675","8,2109623"
06/04/2010 18.00,"0,41539568","13,6068914",,"0,40875074","8,20960522"
06/04/2010 19.00,"0,51111776","26,58819552",,"0,44710137","8,21041965"
06/04/2010 20.00,"0,07766117","33,98606768",,"0,49485239","8,20865631"
06/04/2010 21.00,"0,12823048","30,16254568",,"0,48181954","8,20811367"
06/04/2010 22.00,"0,53640241","42,90115008",,"0,48861149","8,20865631"
06/04/2010 23.00,"0,17157604","25,22283632",,"0,4227319","8,21028423"
07/04/2010 0.00,"0,30341992","18,96450086",,"0,41554269","8,20851994"
07/04/2010 1.00,"0,7007547","13,82103922",,"0,40665607",
07/04/2010 2.00,"0,60503262","11,31744348",,"0,38580257",
07/04/2010 3.00,"0,11197577","9,41736098",,"0,38596101",
07/04/2010 4.00,,"9,54065821",,"0,38035153",
07/04/2010 5.00,"0,38288626","11,99103343",,"0,3923988",
07/04/2010 6.00,"0,30703128","23,08783976",,"0,40349775","7,62243891"
07/04/2010 7.00,"0,38108007","31,59409832",,"0,47202422","7,62596703"
07/04/2010 8.00,"1,37802992","50,44957312",,"0,59481755","7,62474585"
07/04/2010 9.00,"0,53459622","31,97825736",,"0,52115693","7,624475"
07/04/2010 10.00,"0,21853398","20,81397464",,"0,46858747","7,62515306"
07/04/2010 11.00,"0,64476681","19,99370752",,"0,43161852","7,62569523"
07/04/2010 12.00,"0,57794178","19,240934",,"0,45223553","7,62325287"
07/04/2010 13.00,"1,1305989","23,20854432",,"0,44860189","7,62108278"
07/04/2010 14.00,"2,05711234","18,29999674",,"0,39457036","7,62271118"
07/04/2010 15.00,"0,24562482","8,38685034",,"0,37983893","7,62243891"
07/04/2010 16.00,"0,63031829","11,15391012",,"0,3876188","7,62298203"
07/04/2010 17.00,"0,56891183","8,66978618",,"0,36941102","7,62501717"
07/04/2010 18.00,"2,84455815","11,32003806",,"0,45136644","7,62474585"
07/04/2010 19.00,"0,49305686","20,69585128","0,40520433","0,44362501","7,62311697"
07/04/2010 20.00,"0,67366385","28,38314288","0,40536705","0,45428942","7,62379599"
07/04/2010 21.00,"0,64476681","39,09967344","0,89962498","0,50208005","7,62528801"
07/04/2010 22.00,"0,15532234","85,45706944","0,92590324","0,60192754","7,62393188"
07/04/2010 23.00,"0,30341992","73,1571352","1,40085851","0,55931068","7,62569523"
08/04/2010 0.00,"1,30036976","43,77202784","1,29558274","0,52723939","7,62610197"
08/04/2010 1.00,"0,48944447","38,19246768","1,18317068","0,50496343",
08/04/2010 2.00,,"22,10015792","1,0705959","0,43379125",
08/04/2010 3.00,"1,73021396","18,00537857","0,91211577","0,39618971",
08/04/2010 4.00,"0,33051076","36,25733248",,"0,43106515",
08/04/2010 5.00,"0,97888894","46,17697968","1,20166279","0,41266048",
08/04/2010 6.00,"0,08307873","73,80478696","0,98429938",,"11,14542961"
08/04/2010 7.00,"0,97347138","71,6386248","0,96353631","0,62294065","11,14733028"
08/04/2010 8.00,"2,26842155","87,341594","1,88798016","0,84637134","11,14597034"
08/04/2010 9.00,"2,42013151","80,61471912","2,55288459","0,80912629","11,14311981"
08/04/2010 10.00,"2,12574255","38,97120616","1,70565443","0,5172868","11,14352989"
08/04/2010 11.00,"0,93734958","14,24284363","0,60586046","0,40811814","11,14393997"
08/04/2010 12.00,"2,34066415","12,67112227",,"0,39879698","11,14299011"
08/04/2010 13.00,"2,32260426","12,44658846",,"0,37079271","11,14406967"
08/04/2010 14.00,"1,09628329","10,06889218",,"0,37272894","11,14420986"
08/04/2010 15.00,"0,23659488","9,53416888",,"0,33493168","11,14367008"
08/04/2010 16.00,"1,34010293","10,97221085",,"0,34034194","11,14379978"
08/04/2010 17.00,"0,67005147","11,09160951",,"0,37810075","11,14624023"
08/04/2010 18.00,"1,84760831","11,64320622","0,39855416","0,42462736","11,14515972"
08/04/2010 19.00,"1,59295253","17,62380264","0,72297615","0,49986888","11,14258003"
08/04/2010 20.00,"0,15893371","42,3313932","0,42807666","0,4454028","11,14435005"
