,Provincia di TARANTO,,,,,,
,TA V. Machiavelli,,,,,,
Parm,SO2,NO2,CO,O3,PM10,BENZENE,PM2.5



13/10/2010 22.00,"1,813293","37,67462","0,653462",,"24,5","2,573518","10,3"
13/10/2010 23.00,"1,905402","30,91918","0,43672",,"24,5","2,924892","10,3"
14/10/2010 0.00,"1,762722","19,992406","0,3494",,"24,5","1,016746","10,3"
14/10/2010 1.00,"1,788008","15,11631","0,310816",,"29,4","0,815329","15,3"
14/10/2010 2.00,"1,574892","20,769825","0,307015",,"29,4","0,878434","15,3"
14/10/2010 3.00,"1,668807","20,470025","0,4512",,"29,4","0,714036","15,3"
14/10/2010 4.00,"1,441242","13,227908","0,367925",,"29,4","0,651083","15,3"
14/10/2010 5.00,"1,58934","35,704457","0,438176",,"29,4","1,538975","15,3"
14/10/2010 6.00,"1,695898","49,809719","0,502604",,"29,4","2,052815","15,3"
14/10/2010 7.00,"2,082397","58,450946","0,505638",,"29,4","1,724832","15,3"
14/10/2010 8.00,"1,878312","58,17581","0,644727",,"29,4","1,216332","15,3"
14/10/2010 9.00,"2,178119","52,288666","0,681167",,"29,4","2,801326","15,3"
14/10/2010 10.00,"1,601982","33,670681","0,558215",,"29,4","1,494481","15,3"
14/10/2010 11.00,"1,341909","36,267731","0,497265",,"29,4","1,313964","15,3"
14/10/2010 12.00,"1,798844","42,866102","0,632351",,"29,4","1,084122","15,3"
14/10/2010 13.00,"1,715765","40,6078","0,552958",,"29,4","1,991286","15,3"
14/10/2010 14.00,"1,878312","30,32866","0,525294",,"29,4","1,443123","15,3"
14/10/2010 15.00,"1,59837","29,21379","0,525698",,"29,4","1,262097","15,3"
14/10/2010 16.00,"1,694092","28,037911","0,504465",,"29,4","1,501092","15,3"
14/10/2010 17.00,"1,614625","45,387877","0,734594",,"29,4","1,705509","15,3"
14/10/2010 18.00,"1,482782","35,634364","0,60501",,"29,4","2,531313","15,3"
14/10/2010 19.00,"1,755499","46,676659","0,715422",,"29,4","1,629234","15,3"
14/10/2010 20.00,"1,838577","47,65396","0,652249",,"29,4","2,161633","15,3"
14/10/2010 21.00,"2,02099","34,461085","0,576536",,"29,4","1,623132","15,3"
14/10/2010 22.00,"1,59837","38,579243","0,518297",,"29,4","1,626183","15,3"
14/10/2010 23.00,"2,06253","29,861424","0,463413",,"29,4","1,483803","15,3"
15/10/2010 0.00,"1,946942","28,934753","0,458843",,"29,4","1,327185","15,3"
15/10/2010 1.00,,"22,445387","0,450389",,"36,400002","1,453293","24,700001"
15/10/2010 2.00,"2,049887",,"0,516275",,"36,400002","2,024847","24,700001"
15/10/2010 3.00,"1,659777","55,233531",,,"36,400002","1,689237","24,700001"
15/10/2010 4.00,"1,813293","41,09192","0,599444",,"36,400002","2,30859","24,700001"
15/10/2010 5.00,"1,650747","35,486412","0,6281",,"36,400002","2,773359","24,700001"
15/10/2010 6.00,"2,028215","60,061614","0,678583",,"36,400002","2,706745","24,700001"
15/10/2010 7.00,"2,152833","64,96886","0,814146",,"36,400002","2,02027","24,700001"
15/10/2010 8.00,"2,268422","56,339314","0,681817",,"36,400002","2,314183","24,700001"
15/10/2010 9.00,"1,739244","40,740188","0,582711",,"36,400002","1,808226","24,700001"
15/10/2010 10.00,"1,515291","30,33126","0,524994",,"36,400002","2,499786","24,700001"
15/10/2010 11.00,"1,601982","36,350792","0,63186",,"36,400002","1,38312","24,700001"
15/10/2010 12.00,"1,661583","25,861387","0,47443",,"36,400002","2,036542","24,700001"
15/10/2010 13.00,"1,576698","19,160476","0,463154",,"36,400002","1,213789","24,700001"
15/10/2010 14.00,"1,824129","10,467332","0,410974",,"36,400002","1,207687","24,700001"
15/10/2010 15.00,"1,843996","13,590016","0,417441",,"36,400002","0,884892","24,700001"
15/10/2010 16.00,"1,490007","13,980674","0,448562",,"36,400002","0,867908","24,700001"
15/10/2010 17.00,"1,466527","14,855443","0,447148",,"36,400002","0,918351","24,700001"
15/10/2010 18.00,"1,679644","28,255956","0,462103",,"36,400002","1,054171","24,700001"
15/10/2010 19.00,"1,813293","23,407106","0,539867",,"36,400002","0,848127","24,700001"
15/10/2010 20.00,"1,755499","24,194926","0,536715",,"36,400002","1,409562","24,700001"
15/10/2010 21.00,"1,780783","27,530448","0,541889",,"36,400002","1,300743","24,700001"
15/10/2010 22.00,"1,811486","23,749754","0,509109",,"36,400002","1,327693","24,700001"
15/10/2010 23.00,"1,717571","23,429169","0,505794",,"36,400002","1,168024","24,700001"
16/10/2010 0.00,"1,285921","15,617294","0,461052",,"36,400002","1,273793","24,700001"
16/10/2010 1.00,"1,679644","12,830759","0,449573",,"20,1","1,172601",
16/10/2010 2.00,"1,251606","9,172062","0,433203",,"20,1","1,071918",
16/10/2010 3.00,"1,531546","8,756744","0,415621",,"20,1","0,967625",
16/10/2010 4.00,"1,27689","9,165574","0,48021",,"20,1","0,896994",
16/10/2010 5.00,"1,997512","20,117012","0,593138",,"20,1","1,148956",
16/10/2010 6.00,"1,676031","26,423361","0,502804",,"20,1","1,459395",
16/10/2010 7.00,"1,744662","37,983505","0,573253",,"20,1","1,224468",
16/10/2010 8.00,"2,039051","57,336079","0,841267",,"20,1","1,893145",
16/10/2010 9.00,"1,896371","42,156176","0,670621",,"20,1","2,348253",
16/10/2010 10.00,"1,656165","49,287976","0,655584",,"20,1","1,528042",
16/10/2010 11.00,"1,58934","35,659028","0,555914",,"20,1","1,317015",
16/10/2010 12.00,"1,468333","19,046271","0,440924",,"20,1","0,974947",
16/10/2010 13.00,"1,83316","26,851669","0,507047",,"20,1","0,846144",
16/10/2010 14.00,"1,582116","13,186375","0,41352",,"20,1","0,82016",
16/10/2010 15.00,"1,782589","10,78401","0,400303",,"20,1","0,681441",
16/10/2010 16.00,"1,847608","7,975424","0,381751",,"20,1","0,549587",
16/10/2010 17.00,"1,650747","9,963764","0,39133",,"20,1","0,507686",
16/10/2010 18.00,"1,569473","15,58095","0,371969",,"20,1","0,230096",
16/10/2010 19.00,"1,59837","19,251335","0,356732",,"20,1","0,527721",
16/10/2010 20.00,"1,840383","32,248213","0,538413",,"20,1","1,187297",
16/10/2010 21.00,"2,015572","21,105974","0,416915",,"20,1","2,433681",
16/10/2010 22.00,"1,665195","42,314508","0,528227",,"20,1","0,969404",
16/10/2010 23.00,"1,564055","58,005775","0,476087",,"20,1","1,38973",
17/10/2010 0.00,"2,028215","44,924523","0,524467",,"20,1","1,812802",
17/10/2010 1.00,,"35,013977","0,509675",,"16,200001","1,381594","9,3"
17/10/2010 2.00,"1,769947",,"0,440559",,"16,200001","1,189737","9,3"
17/10/2010 3.00,"1,415958","42,537736",,,"16,200001","1,821396","9,3"
17/10/2010 4.00,"1,668807","27,758874","0,401981",,"16,200001","0,83572","9,3"
17/10/2010 5.00,"1,527934","18,393443","0,385554",,"16,200001","0,822143","9,3"
17/10/2010 6.00,"1,695898","16,829504","0,358608",,"16,200001","0,623014","9,3"
17/10/2010 7.00,"1,369","17,203288","0,352902",,"16,200001","0,502551","9,3"
17/10/2010 8.00,"1,582116","30,608997","0,426744",,"16,200001","0,608674","9,3"
17/10/2010 9.00,"1,813293","40,093853","0,506614",,"16,200001","0,856568","9,3"
17/10/2010 10.00,"1,611013","25,670607","0,474974",,"16,200001","1,177686","9,3"
17/10/2010 11.00,"1,674225","18,350609","0,443617",,"16,200001","1,096834","9,3"
17/10/2010 12.00,"1,540576","12,724331","0,410843",,"16,200001","0,656372","9,3"
17/10/2010 13.00,"1,455691","12,054626","0,400809",,"16,200001","0,751716","9,3"
17/10/2010 14.00,"1,464721","10,37259","0,346227",,"16,200001","0,570232","9,3"
17/10/2010 15.00,"1,193812","6,826807","0,343151",,"16,200001","0,414326","9,3"
17/10/2010 16.00,"1,629073","6,998126","0,352822",,"16,200001","0,432174","9,3"
17/10/2010 17.00,"1,643522","4,761893","0,349828",,"16,200001","0,502805","9,3"
17/10/2010 18.00,"1,645328","9,874212","0,362006",,"16,200001","0,404563","9,3"
17/10/2010 19.00,"1,748274","15,76914","0,398179",,"16,200001","0,703357","9,3"
17/10/2010 20.00,"1,573085","26,005456","0,474933",,"16,200001","0,73824","9,3"
17/10/2010 21.00,"1,450272","28,581722","0,464738",,"16,200001","0,91591","9,3"
17/10/2010 22.00,"1,818711","28,454536","0,496378",,"16,200001","0,792751","9,3"
17/10/2010 23.00,"1,811486","18,606288","0,475137",,"16,200001","1,261588","9,3"
18/10/2010 0.00,"1,815099","22,16115","0,561966",,"16,200001","0,567384","9,3"
18/10/2010 1.00,"1,513485","16,007954","0,411166",,"18,700001","0,618082","14,1"
18/10/2010 2.00,"1,620043","8,363487","0,340887",,"18,700001","0,495838","14,1"
18/10/2010 3.00,"1,659777","10,358309","0,348775",,"18,700001","0,434462","14,1"
18/10/2010 4.00,"1,284115","6,562041","0,333602",,"18,700001","0,434056","14,1"
18/10/2010 5.00,"1,361775","6,345297","0,319684",,"18,700001","0,414122","14,1"
18/10/2010 6.00,"1,354551","20,956725","0,382439",,"18,700001","0,436344","14,1"
18/10/2010 7.00,"1,564055","42,346954","0,450576",,"18,700001","0,797481","14,1"
18/10/2010 8.00,"1,650747","57,670929","0,683633",,"18,700001","0,971082","14,1"
18/10/2010 9.00,"2,0535","42,71037","0,581307",,"18,700001","2,068578","14,1"
18/10/2010 10.00,"1,936105","30,807575","0,418005",,"18,700001","1,788394","14,1"
18/10/2010 11.00,"1,827741","28,472699","0,445842",,"18,700001","1,021526","14,1"
18/10/2010 12.00,"1,762722","20,815254","0,420918",,"18,700001","0,897757","14,1"
18/10/2010 13.00,"1,569473","27,873097","0,467772",,"18,700001","0,82016","14,1"
18/10/2010 14.00,"1,654359","20,698451","0,402751",,"18,700001","0,842432","14,1"
18/10/2010 15.00,"1,569473","17,540736","0,399958",,"18,700001","0,649354","14,1"
18/10/2010 16.00,"1,905402","16,886606","0,396601",,"18,700001","0,659423","14,1"
18/10/2010 17.00,"1,661583","17,804208","0,399676",,"18,700001","0,722121","14,1"
18/10/2010 18.00,"1,656165","19,880783","0,41319",,"18,700001","0,662728","14,1"
18/10/2010 19.00,"1,789814","16,999525","0,401577",,"18,700001","0,766818","14,1"
18/10/2010 20.00,"1,784396","22,686798","0,415738",,"18,700001","0,990711","14,1"
18/10/2010 21.00,"1,764529","13,604287","0,36322",,"18,700001","0,890333","14,1"
18/10/2010 22.00,"1,417764","11,08642","0,325672",,"18,700001","0,578775","14,1"
18/10/2010 23.00,"1,365388","8,93585","0,325874",,"18,700001","0,438327","14,1"
19/10/2010 0.00,"1,222709","5,819659","0,316528",,"18,700001","0,36012","14,1"
19/10/2010 1.00,,"2,809894","0,272425",,"14,8","0,502042","5,7"
19/10/2010 2.00,"1,119763",,"0,275258",,"14,8","0,146702","5,7"
19/10/2010 3.00,"1,242575","18,754248",,,"14,8","0,193738","5,7"
19/10/2010 4.00,"1,347327","7,817083",,,"14,8",,"5,7"
19/10/2010 5.00,"1,426794","9,660062",,,"14,8","0,348933","5,7"
19/10/2010 6.00,"1,4286","12,35963",,,"14,8","0,488363","5,7"
19/10/2010 7.00,"1,424988","18,376567",,,"14,8","0,544705","5,7"
19/10/2010 8.00,"1,777171","53,016756",,,"14,8","0,583249","5,7"
19/10/2010 9.00,"1,789814","49,289274",,,"14,8","1,609911","5,7"
19/10/2010 10.00,"1,417764","25,115113","0,3746",,"14,8","0,871823","5,7"
19/10/2010 11.00,"1,403316","27,575877","0,357409",,"14,8","0,878332","5,7"
19/10/2010 12.00,"1,367194","26,746547","0,448687",,"14,8","1,197517","5,7"
19/10/2010 13.00,"1,782589","31,151506","0,50155",,"14,8","1,432444","5,7"
19/10/2010 14.00,"1,388867","31,783578","0,390418",,"14,8","1,290573","5,7"
19/10/2010 15.00,"1,190199","29,193027","0,425646",,"14,8","0,789955","5,7"
19/10/2010 16.00,"1,396091","39,489052","0,611997",,"14,8","1,141735","5,7"
19/10/2010 17.00,"1,629073","51,66958","1,634062",,"14,8","3,33576","5,7"
19/10/2010 18.00,"1,667001","38,679167","0,916542",,"14,8","3,885448","5,7"
19/10/2010 19.00,"1,538771","22,952852","0,461479",,"14,8","2,197737","5,7"
19/10/2010 20.00,"1,786202","25,060602","0,448888",,"14,8","1,507194","5,7"
19/10/2010 21.00,"1,291339","20,884048","0,464224",,"14,8","1,552959","5,7"
19/10/2010 22.00,"1,387061","16,878826","0,404541",,"14,8","1,765003","5,7"
19/10/2010 23.00,"1,195618","14,822996","0,397682",,"14,8","1,218366","5,7"
20/10/2010 0.00,"1,706734","12,102648","0,390458",,"14,8","1,294641","5,7"
20/10/2010 1.00,"1,284115","7,708063","0,376012",,"26,4","1,425834","12,3"
20/10/2010 2.00,"1,322042","7,438104","0,377343",,"26,4","1,202602","12,3"
20/10/2010 3.00,"1,435824","9,779466","0,379683",,"26,4","1,324642","12,3"
20/10/2010 4.00,"1,271473","6,573721","0,37016",,"26,4","1,334304","12,3"
20/10/2010 5.00,"1,533352","17,144889","0,372501",,"26,4","1,24735","12,3"
20/10/2010 6.00,"1,623656","20,312974","0,423225",,"26,4","1,280911","12,3"
20/10/2010 7.00,"2,266616","44,998517","0,748148",,"26,4","1,724832","12,3"
20/10/2010 8.00,"2,492374","63,157032","0,834504",,"26,4","2,568942","12,3"
20/10/2010 9.00,"2,234107","59,340008","0,732733",,"26,4","3,552381","12,3"
20/10/2010 10.00,"1,686868","38,407911","0,568981",,"26,4","3,269146","12,3"
20/10/2010 11.00,"1,383448","31,047688","0,413177",,"26,4","1,510245","12,3"
20/10/2010 12.00,"1,329267","14,797037","0,401313",,"26,4","1,216332","12,3"
20/10/2010 13.00,"1,363581","18,970989","0,392112",,"26,4","1,228536","12,3"
20/10/2010 14.00,"1,14866","14,451804","0,390014",,"26,4","1,025339","12,3"
20/10/2010 15.00,"1,168526","20,593329","0,394615",,"26,4","0,968845","12,3"
20/10/2010 16.00,"1,46111","35,080171","0,35297",,"26,4","0,861348","12,3"
20/10/2010 17.00,"1,31843","21,195533","0,306886",,"26,4","0,695577","12,3"
20/10/2010 18.00,"1,692286","37,512387","0,363945",,"26,4","0,806583","12,3"
20/10/2010 19.00,"1,934299","42,747998","0,380127",,"26,4","1,473633","12,3"
20/10/2010 20.00,"1,764529","39,729161","0,344738",,"26,4","1,328202","12,3"
20/10/2010 21.00,"2,03002","41,184057","0,409343",,"26,4","1,360746","12,3"
20/10/2010 22.00,"2,02099","48,254863","0,429882",,"26,4","1,406002","12,3"
20/10/2010 23.00,"2,033633","27,78744","0,425444",,"26,4","1,163753","12,3"
21/10/2010 0.00,"1,526127","31,501939","0,601383",,"26,4","3,783748","12,3"
21/10/2010 1.00,,"21,455105","0,24684",,"31,700001","2,161888","12,1"
21/10/2010 2.00,"1,786202",,"0,244702",,"31,700001","0,811108","12,1"
21/10/2010 3.00,"1,788008","52,678026",,,"31,700001","1,730425","12,1"
21/10/2010 4.00,"1,744662","50,047228","0,762465",,"31,700001","5,540616","12,1"
21/10/2010 5.00,"1,878312","44,576711","0,587481",,"31,700001","7,96311","12,1"
21/10/2010 6.00,"1,686868","57,904553","1,061655",,"31,700001","5,169411","12,1"
21/10/2010 7.00,"2,275646","64,944215","0,692681",,"31,700001","4,993979","12,1"
21/10/2010 8.00,"3,33942","89,322134","1,036246",,"31,700001","2,299437","12,1"
21/10/2010 9.00,"2,905964","79,501151","0,78224",,"31,700001","3,825445","12,1"
21/10/2010 10.00,"2,580871","37,899146","0,509187",,"31,700001","2,3391","12,1"
21/10/2010 11.00,"1,896371","34,040578","0,453061",,"31,700001","1,163956","12,1"
21/10/2010 12.00,"2,308156","26,132641","0,461247",,"31,700001","1,221417","12,1"
21/10/2010 13.00,"2,116713","30,217055","0,452413",,"31,700001","1,391256","12,1"
21/10/2010 14.00,"1,983064","26,80884","0,426276",,"31,700001","1,099377","12,1"
21/10/2010 15.00,"1,921657","19,430432","0,408768",,"31,700001","1,026916","12,1"
21/10/2010 16.00,"2,548362","20,681586","0,410997",,"31,700001","0,912707","12,1"
21/10/2010 17.00,"2,281064","27,507083","0,448076",,"31,700001","0,912757","12,1"
21/10/2010 18.00,"2,347889","24,573903","0,442769",,"31,700001","1,002152","12,1"
21/10/2010 19.00,"2,472508","30,745283","0,450467",,"31,700001","1,909417","12,1"
21/10/2010 20.00,"2,210627","29,265702","0,465259",,"31,700001","1,122259","12,1"
21/10/2010 21.00,"1,955972","20,35582","0,385426",,"31,700001","1,13965","12,1"
21/10/2010 22.00,"2,328022","13,791185","0,331691",,"31,700001","0,920334","12,1"
21/10/2010 23.00,"1,945136","10,791804","0,31228",,"31,700001","0,620167","12,1"
22/10/2010 0.00,"2,239524","22,924286","0,453345",,"31,700001","0,744444","12,1"
22/10/2010 1.00,"2,210627","19,560218","0,565476",,"27,79999","0,959692","12,2"
22/10/2010 2.00,"2,676593","41,892702","0,621885",,"27,79999","1,077817","12,2"
22/10/2010 3.00,"2,01196","23,627749","0,385062",,"27,79999","0,962692","12,2"
22/10/2010 4.00,"2,243137","21,080028","0,313496",,"27,79999","0,820719","12,2"
22/10/2010 5.00,"2,071561","37,020488","0,338054",,"27,79999","0,990151","12,2"
22/10/2010 6.00,"3,138947","77,078015","0,615523",,"27,79999","1,123785","12,2"
22/10/2010 7.00,"3,780101","92,709591","0,823778",,"27,79999","3,187786","12,2"
22/10/2010 8.00,"2,940279","81,349309","0,612484",,"27,79999","2,378254","12,2"
22/10/2010 9.00,"3,460427","75,752903","0,575566",,"27,79999","2,277571","12,2"
22/10/2010 10.00,"2,624217","58,944146","0,57893",,"27,79999","1,838736","12,2"
22/10/2010 11.00,"2,378592","47,049156","0,463841",,"27,79999","1,595673","12,2"
22/10/2010 12.00,"2,622779","27,725166","0,404092",,"27,79999","1,477701","12,2"
22/10/2010 13.00,"2,510435","20,067683","0,381941",,"27,79999","0,995643","12,2"
22/10/2010 14.00,"2,564617","16,297374","0,359976",,"27,79999","0,876044","12,2"
22/10/2010 15.00,"2,454975","19,116621","0,35103",,"27,79999","0,696848","12,2"
22/10/2010 16.00,"2,533914","13,670484","0,327031",,"27,79999","0,667915","12,2"
22/10/2010 17.00,"2,432774","16,071548","0,366381",,"27,79999","0,690594","12,2"
22/10/2010 18.00,"2,450835","35,4254","0,446132",,"27,79999","0,897757","12,2"
22/10/2010 19.00,"2,351501","49,470971","0,498286",,"27,79999","1,243282","12,2"
22/10/2010 20.00,"2,255779","38,280723","0,463801",,"27,79999","1,315489","12,2"
22/10/2010 21.00,"2,197985","34,859543","0,440661",,"27,79999","1,171584","12,2"
22/10/2010 22.00,"2,449029","44,130239","0,433326",,"27,79999","1,137616","12,2"
22/10/2010 23.00,"2,27384","39,373527","0,427734",,"27,79999","1,201585","12,2"
23/10/2010 0.00,"2,019184","34,951685","0,407472",,"27,79999","1,180737","12,2"
23/10/2010 1.00,,"32,108042","0,451643",,21,"1,741104","12,8"
23/10/2010 2.00,"2,022797",,"0,390735",,21,"2,14943","12,8"
23/10/2010 3.00,"1,89276","40,297617",,,21,"1,320066","12,8"
23/10/2010 4.00,"1,751886","27,20598","0,331925",,21,"1,101869","12,8"
23/10/2010 5.00,"1,811486","26,432462","0,333709",,21,"0,848178","12,8"
23/10/2010 6.00,"1,999317","34,200211","0,346358",,21,"0,727867","12,8"
23/10/2010 7.00,"2,748836","59,369854","0,599428",,21,"0,821126","12,8"
23/10/2010 8.00,"2,257585","63,966917","0,640497",,21,"2,084341","12,8"
23/10/2010 9.00,"2,18173","47,838258","0,506421",,21,"1,659744","12,8"
23/10/2010 10.00,"2,266616","34,514314","0,493895",,21,"1,279386","12,8"
23/10/2010 11.00,"1,954166","33,147635","0,451527",,21,"1,139243","12,8"
23/10/2010 12.00,"1,907208","23,107303","0,429634",,21,"1,209213","12,8"
23/10/2010 13.00,"3,610331","15,831441","0,56083",,21,"1,072172","12,8"
23/10/2010 14.00,"2,378592","13,40442","0,372265",,21,"1,677948","12,8"
23/10/2010 15.00,"2,069755","11,495247","0,372347",,21,"0,776276","12,8"
23/10/2010 16.00,"2,02099","11,024117","0,355278",,21,"0,6012","12,8"
23/10/2010 17.00,"1,925268","9,775574","0,375751",,21,"0,703866","12,8"
23/10/2010 18.00,"1,977645","11,069545","0,391401",,21,"0,762597","12,8"
23/10/2010 19.00,"2,266616","24,228672","0,487934",,21,"0,937064","12,8"
23/10/2010 20.00,"2,217852","61,597011","0,62801",,21,"1,363288","12,8"
23/10/2010 21.00,"2,104069","53,585231","0,522679",,21,"1,610928","12,8"
23/10/2010 22.00,"1,820517","42,136713","0,484041",,21,"1,289556","12,8"
23/10/2010 23.00,"2,082397","30,097632","0,434864",,21,"1,255995","12,8"
24/10/2010 0.00,"1,9939","24,802329","0,400848",,21,"1,072121","12,8"
24/10/2010 1.00,"1,820517","17,910625","0,363791",,"17,79999","0,808617","10,9"
24/10/2010 2.00,"1,836771","17,510883","0,3569",,"17,79999","0,805413","10,9"
24/10/2010 3.00,"1,824129","9,922232","0,333385",,"17,79999","0,6431","10,9"
24/10/2010 4.00,"1,871087","7,192806","0,325803",,"17,79999","0,61259","10,9"
24/10/2010 5.00,"1,834966","6,211616","0,329979",,"17,79999","1,81265","10,9"
24/10/2010 6.00,"1,889148","12,658143","0,367724",,"17,79999","0,577198","10,9"
24/10/2010 7.00,"1,80065","23,015146","0,384834",,"17,79999","0,796667","10,9"
24/10/2010 8.00,"1,686868","16,907377","0,392131",,"17,79999","0,768699","10,9"
24/10/2010 9.00,"1,679644","13,240888","0,398376",,"17,79999","0,711951","10,9"
24/10/2010 10.00,"1,721183","15,687378","0,455986",,"17,79999","0,91652","10,9"
24/10/2010 11.00,"2,008348","23,176098","0,442323",,"17,79999","1,03973","10,9"
24/10/2010 12.00,"2,024603","14,790547","0,465311",,"17,79999","0,837499","10,9"
24/10/2010 13.00,"1,728408","13,055293","0,41816",,"17,79999","0,948708","10,9"
24/10/2010 14.00,"1,61282","10,702252","0,388279",,"17,79999","0,575673","10,9"
24/10/2010 15.00,"1,903596","7,674318","0,365211",,"17,79999","0,602979","10,9"
24/10/2010 16.00,"1,966809","3,426382","0,342426",,"17,79999","0,452209","10,9"
24/10/2010 17.00,"1,813293","4,600956","0,356777",,"17,79999","0,495126","10,9"
24/10/2010 18.00,"1,753692","9,526383","0,38459",,"17,79999","0,692984","10,9"
24/10/2010 19.00,"1,863863","17,900252","0,451445",,"17,79999","0,645337","10,9"
24/10/2010 20.00,"1,706734","36,572735","0,503949",,"17,79999","1,091648","10,9"
24/10/2010 21.00,"2,019184","31,950991","0,460324",,"17,79999","0,977337","10,9"
24/10/2010 22.00,"1,919851","41,974461","0,503624",,"17,79999","1,020153","10,9"
24/10/2010 23.00,"1,432213","23,513546","0,428944",,"17,79999","0,751563","10,9"
25/10/2010 0.00,"1,629073","19,364238","0,379806",,"17,79999","0,750393","10,9"
25/10/2010 1.00,,"9,17985","0,346723",,"14,5","0,45526","8,2"
