,Comune Bari,,
19/04/2010 20.00,"1,07514588","38,58362961","3,47670806"
19/04/2010 21.00,"0,93364498",,"3,84633163"
19/04/2010 22.00,"0,76562635","47,86323166","3,11882576"
19/04/2010 23.00,"0,5559415",,"3,71761096"
20/04/2010 0.00,"0,44938827","40,04883957","2,95856589"
20/04/2010 1.00,,,"1,87899496"
20/04/2010 2.00,"0,33591028","28,32722092","1,47014469"
20/04/2010 3.00,"0,28829323",,
20/04/2010 4.00,"0,26013285","24,42000961","5,32643478"
20/04/2010 5.00,"0,24044319",,"0,98557673"
20/04/2010 6.00,"0,29036227","18,07081032","0,54623375"
20/04/2010 7.00,"0,42559897",,"0,42846922"
20/04/2010 8.00,"0,57062166","21,97801971","0,36945169"
20/04/2010 9.00,"0,74523536",,"0,46529886"
20/04/2010 10.00,"0,92191926","32,72283173","0,54377668"
20/04/2010 11.00,"0,9768094",,"0,74741364"
20/04/2010 12.00,"1,02060291","34,18803024","0,92132471"
20/04/2010 13.00,"0,97808158",,"1,63457528"
20/04/2010 14.00,"1,00127207","39,07204056","2,14783383"
20/04/2010 15.00,"0,87279703",,"2,6910298"
20/04/2010 16.00,"0,81718925","33,69963074","2,14681174"
20/04/2010 17.00,"0,94825059",,"4,76744785"
20/04/2010 18.00,"1,07708444","41,02563095","1,39073123"
20/04/2010 19.00,"1,11053509",,"1,23968741"
20/04/2010 20.00,"1,31100479","41,02563095","2,65313435"
20/04/2010 21.00,"1,30722553",,"2,70625124"
20/04/2010 22.00,"1,07056044","42,49084091","3,2919751"
20/04/2010 23.00,"0,72391586",,"3,82548415"
21/04/2010 0.00,"0,5612737","48,35165024","3,30395536"
21/04/2010 1.00,"0,42902057",,"2,91093978"
21/04/2010 2.00,"0,34203002","41,02563095","1,84426238"
21/04/2010 3.00,"0,2713087",,"1,30117319"
21/04/2010 4.00,"0,22644338","37,11843109","1,02128869"
21/04/2010 5.00,"0,20615724",,"0,77423193"
21/04/2010 6.00,"0,23853492","27,8388195","0,52231086"
21/04/2010 7.00,"0,33602445",,"0,46941262"
21/04/2010 8.00,"0,45889117","27,35042","0,34889405"
21/04/2010 9.00,"0,76154419",,"0,34858082"
21/04/2010 10.00,,"39,56044006","0,42923807"
21/04/2010 11.00,"1,60764991",,"0,6257062"
21/04/2010 12.00,"1,54681244","59,09645081",
21/04/2010 13.00,"1,40762523",,
21/04/2010 14.00,"1,40505408","68,86447144","5,41044915"
21/04/2010 15.00,"1,02941497",,"5,19378442"
21/04/2010 16.00,"0,87468317","59,58485031","5,21461258"
21/04/2010 17.00,"0,9220276",,"4,86076167"
21/04/2010 18.00,"1,04535567","43,9560318","3,68891325"
21/04/2010 19.00,"1,26946439",,"2,90501982"
21/04/2010 20.00,"1,68991638","39,07204056","3,41290148"
21/04/2010 21.00,"1,93348643",,"3,71956665"
21/04/2010 22.00,"1,68560588","48,35165024","4,00805599"
21/04/2010 23.00,"1,12568824",,"5,12955274"
22/04/2010 0.00,"0,765871","59,09645081","5,92145097"
22/04/2010 1.00,,,"5,28250649"
22/04/2010 2.00,"0,50439957","44,4444313","4,35300917"
22/04/2010 3.00,"0,35589003",,
22/04/2010 4.00,"0,24166877","36,14162064","6,2008941"
22/04/2010 5.00,"0,21103043",,"2,30079775"
22/04/2010 6.00,"0,28332101","25,88521957","1,46038556"
22/04/2010 7.00,"0,40204383",,"0,78185129"
22/04/2010 8.00,"0,72425487","28,81562042","0,7285849"
22/04/2010 9.00,"1,29362183",,"0,44675081"
22/04/2010 10.00,"1,47152781","41,5140419","0,98481602"
22/04/2010 11.00,"1,34415953",,"1,2211658"
22/04/2010 12.00,"1,20842072","59,58485031","2,80184009"
22/04/2010 13.00,"1,06281203",,"4,153368"
22/04/2010 14.00,"1,01101147","49,32844162","4,31723212"
22/04/2010 15.00,"0,79089986",,"4,36751464"
22/04/2010 16.00,"0,62547103","30,28083038","3,73591797"
22/04/2010 17.00,"0,73779683",,"2,48102032"
22/04/2010 18.00,"0,80491598","33,69963074","2,30001974"
22/04/2010 19.00,"0,72141227",,"2,1421549"
22/04/2010 20.00,"0,64623832","33,21123123","1,64047185"
22/04/2010 21.00,"0,88853851",,"1,5476706"
22/04/2010 22.00,"0,8480303","31,74603081","1,32991259"
22/04/2010 23.00,"0,69957901",,"1,54971274"
23/04/2010 0.00,"0,60115049","74,72527313","1,50109098"
23/04/2010 1.00,"0,60802049",,"1,43475818"
23/04/2010 2.00,"0,5002743","60,56166077","1,26108305"
23/04/2010 3.00,"0,38617187",,"1,06278127"
23/04/2010 4.00,"0,34313677","51,77045059","0,72939037"
23/04/2010 5.00,"0,36730004",,"0,6368393"
23/04/2010 6.00,"0,33682014","47,86323166","0,60084055"
23/04/2010 7.00,"0,36386445",,"0,51725535"
23/04/2010 8.00,"0,62286609","42,00244141","0,45067033"
23/04/2010 9.00,"1,04729539",,"0,28401454"
23/04/2010 10.00,"1,13972067","41,02563095","0,47709301"
23/04/2010 11.00,"0,93950959",,"0,77818704"
23/04/2010 12.00,"0,8312508","43,46763992","1,62724373"
23/04/2010 13.00,"0,80649572",,"2,04792273"
23/04/2010 14.00,"0,83677756","45,90964127","2,15072821"
23/04/2010 15.00,"0,74829931",,"2,0677166"
23/04/2010 16.00,"0,64983234","38,58362961","1,72811691"
23/04/2010 17.00,"0,69578926",,"1,61159108"
23/04/2010 18.00,"0,7790157","33,69963074","1,82311793"
23/04/2010 19.00,"0,79883584",,"1,27762659"
23/04/2010 20.00,"0,82746106","29,30401993","1,30405028"
23/04/2010 21.00,"0,99877198",,"1,22662099"
23/04/2010 22.00,"0,86074394","38,0952301","1,143168"
23/04/2010 23.00,"0,61690362",,"1,20604911"
24/04/2010 0.00,"0,48069065","39,56044006","1,3408728"
24/04/2010 1.00,,,"1,43902246"
24/04/2010 2.00,"0,28702688","29,30401993","1,00366408"
24/04/2010 3.00,"0,22571759",,
24/04/2010 4.00,"0,17522882","29,7924099",
24/04/2010 5.00,"0,14549802",,"0,85214633"
24/04/2010 6.00,"0,19337719","33,21123123","0,50649041"
24/04/2010 7.00,"0,27166053",,"0,34004514"
24/04/2010 8.00,"0,38022921","19,04759979","0,19899232"
24/04/2010 9.00,"0,69656748",,"0,20051681"
24/04/2010 10.00,"0,79343374","38,0952301","0,31733654"
24/04/2010 11.00,"0,87096565",,"0,42327133"
24/04/2010 12.00,"0,9233126","37,6068306","0,86148646"
24/04/2010 13.00,"1,02267079",,"1,33785536"
24/04/2010 14.00,"0,98850949","32,72283173","1,44322063"
24/04/2010 15.00,"0,82071338",,"1,52676311"
24/04/2010 16.00,"0,64338989","36,63003159","2,09048723"
24/04/2010 17.00,"0,62674437",,"1,87800034"
24/04/2010 18.00,"0,79212894","40,53723145","1,65095814"
24/04/2010 19.00,"1,12080223",,"1,31564917"
24/04/2010 20.00,"1,29350067","31,74603081","1,19245691"
24/04/2010 21.00,"1,39811534",,"1,51395705"
24/04/2010 22.00,"1,32081992","42,00244141","3,1936729"
24/04/2010 23.00,"0,92129598",,"2,92819827"
25/04/2010 0.00,"0,71507001","53,23564148","3,98233606"
25/04/2010 1.00,"0,61717623",,"3,744235"
25/04/2010 2.00,"0,47662131","49,81684113","2,71184881"
25/04/2010 3.00,"0,39901017",,"2,08984957"
25/04/2010 4.00,"0,37552494","29,30401993","1,74619714"
25/04/2010 5.00,"0,32072567",,"1,05673622"
25/04/2010 6.00,"0,26719275","34,18803024","0,76226693"
25/04/2010 7.00,"0,26193394",,"0,59333102"
25/04/2010 8.00,"0,33918975","28,81562042","0,45394507"
25/04/2010 9.00,"0,37137288",,"0,40203841"
25/04/2010 10.00,"0,44716661","27,8388195","0,25607653"
25/04/2010 11.00,"0,50283381",,"0,30263988"
25/04/2010 12.00,"0,5505557","37,11843109","0,5066816"
25/04/2010 13.00,"0,63271383",,"0,57517554"
25/04/2010 14.00,"0,6728842","32,23442078","0,59541892"
25/04/2010 15.00,"0,52750618",,"0,6413202"
25/04/2010 16.00,"0,42510501","42,49084091","0,7812594"
25/04/2010 17.00,"0,42134905",,"0,89734283"
25/04/2010 18.00,"0,50876599","28,32722092","0,63385644"
25/04/2010 19.00,"0,68142365",,"0,67609245"
25/04/2010 20.00,"0,74693742","37,6068306","0,56985968"
25/04/2010 21.00,"0,84795574",,"0,72284495"
25/04/2010 22.00,"0,72060609","36,63003159","0,82482768"
25/04/2010 23.00,"0,61085028",,"0,93236933"
26/04/2010 0.00,"0,60737159","47,37483978","1,92933748"
26/04/2010 1.00,,,"1,02210534"
26/04/2010 2.00,"0,48423342","52,2588501","0,98708901"
26/04/2010 3.00,"0,38868128",,
26/04/2010 4.00,"0,30804581","41,02563095",
26/04/2010 5.00,"0,30180257",,"1,384197"
26/04/2010 6.00,"0,34320784","34,67642975","0,76295442"
26/04/2010 7.00,"0,43514265",,"0,55543557"
26/04/2010 8.00,"0,57464674","35,16482162","0,41145176"
26/04/2010 9.00,"0,89746824",,"0,42283911"
26/04/2010 10.00,"1,22111922","51,28205109","0,81455191"
26/04/2010 11.00,"1,22479246",,"0,85102458"
26/04/2010 12.00,"1,33134686","57,63124084","1,90016483"
26/04/2010 13.00,"1,23964738",,"2,48133457"
26/04/2010 14.00,"1,26418344","60,56166077","3,62787494"
26/04/2010 15.00,"1,18548187",,"3,88992737"
26/04/2010 16.00,"1,00208524","55,67765045","3,96062209"
26/04/2010 17.00,"1,2255835",,"3,78437294"
26/04/2010 18.00,"1,42316284","55,18925095","4,15294696"
26/04/2010 19.00,"1,99085685",,"3,94906897"
26/04/2010 20.00,"1,94984769","61,05006027","4,36344053"
26/04/2010 21.00,"1,53655112",,"5,45087897"
26/04/2010 22.00,"1,16426605","69,35285187","6,73863997"
26/04/2010 23.00,"0,84646221",,"7,52068856"
27/04/2010 0.00,"0,67554972","60,56166077","7,3331924"
27/04/2010 1.00,"0,57381726",,"6,69882035"
27/04/2010 2.00,"0,50515216","54,21244049","5,83122782"
27/04/2010 3.00,"0,40124464",,"4,93181946"
27/04/2010 4.00,"0,32902396","51,77045059","3,83050304"
27/04/2010 5.00,"0,30049894",,"2,25908142"
27/04/2010 6.00,"0,30223712","51,77045059","1,79221639"
27/04/2010 7.00,"0,34482719",,"1,18359477"
27/04/2010 8.00,"0,49736879","41,5140419","0,86930516"
27/04/2010 9.00,"0,88735371",,"0,8790948"
27/04/2010 10.00,"1,33174063","49,32844162","0,92110707"
27/04/2010 11.00,"1,3072465",,"1,13246713"
27/04/2010 12.00,"1,40325182","76,19046021","2,12459741"
27/04/2010 13.00,"1,51102947",,"3,85973467"
27/04/2010 14.00,"1,63022528","67,39926147","4,32254696"
27/04/2010 15.00,"1,17146109",,"4,59056409"
27/04/2010 16.00,"1,52600321",,
27/04/2010 17.00,"1,72548034",,
27/04/2010 18.00,"2,03692212","62,51525116",
27/04/2010 19.00,"2,10258618",,
27/04/2010 20.00,"2,27444581","67,39926147",
27/04/2010 21.00,"2,41987509",,
27/04/2010 22.00,"2,04731392","70,81806183",
27/04/2010 23.00,"1,55741278",,
28/04/2010 0.00,"1,20985833","73,2600708",
28/04/2010 1.00,,,
28/04/2010 2.00,"0,63848408","62,51525116",
28/04/2010 3.00,"0,45396206",,
28/04/2010 4.00,"0,23217402","40,53723145","6,36266117"
28/04/2010 5.00,"0,17540007",,"1,79321915"
28/04/2010 6.00,"0,21628225","40,53723145","1,71814319"
28/04/2010 7.00,"0,32108565",,"0,67647789"
28/04/2010 8.00,"0,4871133","24,42000961","0,56900235"
28/04/2010 9.00,"0,85747612",,"0,62569603"
28/04/2010 10.00,"1,07684212","42,49084091","0,65625179"
28/04/2010 11.00,"1,36914994",,"0,87904598"
28/04/2010 12.00,"1,52697832","60,07326126","2,17192452"
28/04/2010 13.00,"1,28394883",,"3,05164071"
28/04/2010 14.00,"1,30089492","66,42247009","2,96344139"
28/04/2010 15.00,"1,36981283",,"4,33059347"
28/04/2010 16.00,"1,34228504","55,67765045","3,35001224"
28/04/2010 17.00,"1,27859915",,"4,98493534"
28/04/2010 18.00,"1,13033659","55,18925095","3,70254207"
28/04/2010 19.00,"1,14263666",,"4,09037909"
28/04/2010 20.00,"1,09546814","49,32844162","3,73531184"
28/04/2010 21.00,"1,14876806",,"3,69758216"
28/04/2010 22.00,"1,01421056","51,77045059","3,06844562"
28/04/2010 23.00,"0,80687085",,"2,63537549"
29/04/2010 0.00,"0,72924457","42,97924042","2,46554971"
29/04/2010 1.00,"0,65813996",,
29/04/2010 2.00,"0,59402418","41,5140419","1,62449885"
29/04/2010 3.00,"0,51487641",,"1,5870285"
29/04/2010 4.00,"0,45255707","39,56044006","0,91323244"
29/04/2010 5.00,"0,42822954",,"0,69521917"
29/04/2010 6.00,"0,43443899","25,88521957","0,64361048"
29/04/2010 7.00,"0,48406799",,"0,3959781"
29/04/2010 8.00,"0,64283302","28,81562042","0,22993048"
29/04/2010 9.00,"1,03599955",,"0,34550846"
29/04/2010 10.00,"1,32135582","35,16482162","0,34353752"
29/04/2010 11.00,"1,31690435",,"0,67068811"
29/04/2010 12.00,"1,40800153","45,42124176","1,6139729"
29/04/2010 13.00,"1,61089094",,"2,80585418"
29/04/2010 14.00,"1,76415135","48,35165024","3,13153216"
29/04/2010 15.00,"1,57266379",,"3,53627782"
29/04/2010 16.00,"1,35278868","42,97924042","4,90832371"
29/04/2010 17.00,"1,59933297",,"4,66063946"
29/04/2010 18.00,"1,86735287","37,11843109","4,60487735"
29/04/2010 19.00,"2,13146769",,"7,40636759"
29/04/2010 20.00,"1,95430964","46,88644028","5,43722066"
29/04/2010 21.00,"1,68691534",,"5,83024133"
29/04/2010 22.00,"1,43923984","42,00244141","5,91356007"
29/04/2010 23.00,"1,06020825",,"5,96021088"
30/04/2010 0.00,"0,80577691","42,49084091","5,53092196"
30/04/2010 1.00,,,"4,69884205"
30/04/2010 2.00,"0,3469172","41,5140419","3,68840272"
30/04/2010 3.00,"0,19789506",,
30/04/2010 4.00,"0,13392491","33,21123123",
30/04/2010 5.00,"0,13006876",,"1,92640242"
30/04/2010 6.00,"0,13018642","28,81562042","0,94807384"
30/04/2010 7.00,"0,20320746",,"0,72220221"
30/04/2010 8.00,"0,29503392","29,30401993","0,59695154"
30/04/2010 9.00,"0,49509355",,"0,36782042"
30/04/2010 10.00,"0,69535122","43,46763992","0,5544623"
30/04/2010 11.00,"0,94041829",,"4,90143252"
30/04/2010 12.00,"1,14409757","55,18925095","1,16104991"
30/04/2010 13.00,"1,21456143",,"3,52874592"
30/04/2010 14.00,"1,04365477","49,32844162","2,48601785"
30/04/2010 15.00,"0,69192729",,"3,87850544"
30/04/2010 16.00,"0,51964359","45,42124176","2,79576961"
30/04/2010 17.00,"0,61426373",,"2,65537785"
30/04/2010 18.00,"0,81164851","39,56044006","2,84626875"
30/04/2010 19.00,"1,10306278",,
30/04/2010 20.00,"1,36677917","37,11843109","2,03781985"
30/04/2010 21.00,"1,62266676",,"2,48130914"
30/04/2010 22.00,"1,22522351","51,28205109","3,6720341"
30/04/2010 23.00,"0,71301495",,"5,04897684"
01/05/2010 0.00,"0,43545021","41,02563095","5,60439614"
01/05/2010 1.00,"0,31651536",,"4,69174237"
01/05/2010 2.00,"0,25805216","39,56044006","2,65755524"
01/05/2010 3.00,"0,22708879",,"2,0249609"
01/05/2010 4.00,"0,19647958","38,58362961","1,33991174"
01/05/2010 5.00,"0,15863106",,"1,02247349"
01/05/2010 6.00,"0,12841562","35,65322113","0,88301737"
01/05/2010 7.00,"0,14029746",,"0,67582498"
01/05/2010 8.00,"0,18817779","29,30401993","0,56640188"
01/05/2010 9.00,"0,21855051",,"0,45556617"
01/05/2010 10.00,"0,32017346","37,6068306","0,48168476"
01/05/2010 11.00,"0,4714091",,"0,51384535"
01/05/2010 12.00,"0,74393871","39,07204056","0,68455592"
01/05/2010 13.00,"0,78414752",,"0,76434669"
01/05/2010 14.00,"0,62701116","41,02563095","1,02023508"
01/05/2010 15.00,"0,29243714",,"1,46721268"
01/05/2010 16.00,"0,21119353","30,76922989","1,89644668"
01/05/2010 17.00,"0,23814464",,"1,25309858"
01/05/2010 18.00,"0,30963021","25,39682007","0,88508391"
01/05/2010 19.00,"0,39901833",,"0,6454299"
01/05/2010 20.00,"0,52644952","29,30401993","0,58489094"
01/05/2010 21.00,"0,73650368",,"0,57587625"
01/05/2010 22.00,"0,67398629","44,4444313","0,72501422"
01/05/2010 23.00,"0,48777618",,"1,0897694"
02/05/2010 0.00,"0,35841575","37,6068306","6,64775983"
02/05/2010 1.00,,,"1,25702217"
02/05/2010 2.00,"0,2936266","33,21123123","0,87915582"
02/05/2010 3.00,"0,23255148",,
02/05/2010 4.00,"0,24148703","32,72283173","4,79046155"
02/05/2010 5.00,"0,23566203",,"1,02104868"
02/05/2010 6.00,"0,28521763","24,42000961","0,49665602"
02/05/2010 7.00,"0,33949848",,"0,26860801"
02/05/2010 8.00,"0,48631993","27,8388195","0,37248337"
02/05/2010 9.00,"0,69765559",,"0,34171403"
02/05/2010 10.00,"0,86234582","35,16482162","0,29740131"
02/05/2010 11.00,"0,97015958",,"0,51456742"
02/05/2010 12.00,"1,15996371","33,69963074","0,72114046"
02/05/2010 13.00,"0,97362312",,"0,9015644"
02/05/2010 14.00,"0,75079357","28,32722092","1,25172665"
02/05/2010 15.00,"0,47667606",,"1,76172062"
02/05/2010 16.00,"0,39094488","28,81562042","2,07372809"
02/05/2010 17.00,"0,37874267",,"1,48328942"
02/05/2010 18.00,"0,45593207","24,42000961","0,92553916"
02/05/2010 19.00,"0,50541079",,"0,79333628"
02/05/2010 20.00,"0,57523856","29,7924099","0,64428882"
02/05/2010 21.00,"0,61515146",,"0,77201996"
02/05/2010 22.00,"0,48013961","29,30401993","0,68509493"
02/05/2010 23.00,"0,37960943",,"0,83977148"
03/05/2010 0.00,"0,30025545","48,35165024","0,86602127"
03/05/2010 1.00,"0,27974796",,"0,6889036"
03/05/2010 2.00,"0,24892555","34,18803024","0,51168931"
03/05/2010 3.00,"0,20885538",,"0,30424267"
03/05/2010 4.00,"0,19862202","33,21123123","0,23871126"
03/05/2010 5.00,"0,1931104",,"0,36183335"
03/05/2010 6.00,"0,20326687","23,93161964","0,19958828"
03/05/2010 7.00,"0,29151679",,"0,17752955"
03/05/2010 8.00,"0,3424902","21,97801971","0,54586967"
03/05/2010 9.00,"0,56508325",,"0,44195057"
03/05/2010 10.00,"0,65868634","44,93283081","0,24842157"
03/05/2010 11.00,"0,79857954",,"0,28207817"
03/05/2010 12.00,"1,09690575","46,88644028","1,36786703"
03/05/2010 13.00,"1,11910599",,"0,86428931"
03/05/2010 14.00,"1,16283776","59,58485031","1,17503468"
03/05/2010 15.00,"0,85907916",,"1,99602014"
03/05/2010 16.00,"0,86931368","39,07204056","2,17008274"
03/05/2010 17.00,"0,99712234",,"3,49325059"
03/05/2010 18.00,"0,96968775","54,70085144","1,78348442"
03/05/2010 19.00,"0,99212332",,"2,55679292"
03/05/2010 20.00,"1,08730149","52,7472496","2,00332016"
03/05/2010 21.00,"1,01963713",,"2,39298168"
03/05/2010 22.00,"0,89245757","46,39804077","1,98546571"
03/05/2010 23.00,"0,67136154",,"2,24720083"
04/05/2010 0.00,"0,49938774","51,28205109",
04/05/2010 1.00,,,"4,75433974"
04/05/2010 2.00,"0,37653732","38,58362961","1,84117782"
04/05/2010 3.00,"0,26994448",,
04/05/2010 4.00,"0,27029981","42,00244141",
04/05/2010 5.00,"0,29420444",,"1,23167751"
04/05/2010 6.00,"0,27148461","38,0952301","0,6602781"
04/05/2010 7.00,"0,33972099",,"0,61098411"
04/05/2010 8.00,"0,54522233","42,49084091","0,37960135"
04/05/2010 9.00,"1,14232444",,"0,21529382"
04/05/2010 10.00,"1,36576329","41,02563095","0,51126014"
04/05/2010 11.00,"1,28270927",,"1,01871771"
04/05/2010 12.00,"1,11909085","57,63124084","2,55769093"
04/05/2010 13.00,"0,93919388",,"3,12857168"
04/05/2010 14.00,"0,60354223","63,98046112","3,97769447"
04/05/2010 15.00,"0,36868406",,"3,03714744"
04/05/2010 16.00,"0,31968998","68,86447144","2,48665653"
04/05/2010 17.00,"0,45889001",,"1,69178255"
04/05/2010 18.00,"0,68134093","54,70085144","1,09221122"
04/05/2010 19.00,"1,04330876",,"0,9039035"
04/05/2010 20.00,"1,24363284","40,04883957","0,93719296"
04/05/2010 21.00,"1,28997887",,"1,80712357"
04/05/2010 22.00,"1,11186086","39,07204056","2,39985558"
04/05/2010 23.00,"0,78652063",,"2,62514752"
05/05/2010 0.00,"0,6360201","45,90964127","3,22672641"
05/05/2010 1.00,"0,43529992",,"2,55295171"
05/05/2010 2.00,"0,38199884","38,0952301","2,38321746"
05/05/2010 3.00,"0,33885307",,"1,32147353"
05/05/2010 4.00,"0,26899617","22,46640968","1,05522293"
05/05/2010 5.00,"0,19688617",,"0,79877723"
05/05/2010 6.00,"0,15982402","29,7924099","0,61962047"
05/05/2010 7.00,"0,20854316",,"0,35025277"
05/05/2010 8.00,"0,48808957","27,8388195","0,39865586"
05/05/2010 9.00,"1,02497399",,"0,41385595"
05/05/2010 10.00,"1,29262692","35,16482162","0,48909767"
05/05/2010 11.00,"0,96811733",,"0,87753676"
05/05/2010 12.00,"0,72219515","47,86323166","1,54326394"
05/05/2010 13.00,"0,63969451",,"2,56105313"
05/05/2010 14.00,"0,58070474","52,7472496","2,16018936"
05/05/2010 15.00,"0,41902138",,"1,80789954"
05/05/2010 16.00,"0,46465792","55,67765045","1,47719148"
05/05/2010 17.00,"0,69450776",,"1,29740521"
05/05/2010 18.00,"0,97372681","66,42247009","1,50066791"
05/05/2010 19.00,"0,9517584",,"1,15765517"
05/05/2010 20.00,"0,90209212","61,53845978","1,43185667"
05/05/2010 21.00,"0,88636695",,"1,40088801"
05/05/2010 22.00,"0,71935139","66,42247009","2,09659228"
05/05/2010 23.00,"0,43850134",,"1,66388014"
06/05/2010 0.00,"0,41562307","66,91085052","1,36862267"
06/05/2010 1.00,,,"1,03441206"
06/05/2010 2.00,"0,22659833","58,6080513","0,74917"
06/05/2010 3.00,"0,11292928",,
06/05/2010 4.00,,"43,46763992",
06/05/2010 5.00,,,"1,22359948"
06/05/2010 6.00,,"29,7924099","0,3609811"
06/05/2010 7.00,"0,12510353",,"0,67031589"
06/05/2010 8.00,"0,35775403","27,8388195","0,34087298"
06/05/2010 9.00,"0,37425509",,"0,24898804"
06/05/2010 10.00,"0,52871312","34,67642975","0,47008689"
06/05/2010 11.00,"0,77377203",,"0,65667995"
06/05/2010 12.00,"0,96447671","40,04883957","0,87500239"
06/05/2010 13.00,"0,86992647",,"0,92956546"
06/05/2010 14.00,"0,85624005","32,72283173","2,79675305"
06/05/2010 15.00,"0,72677011",,"2,75385396"
06/05/2010 16.00,"0,69102907","25,39682007","2,85502512"
06/05/2010 17.00,"0,83672747",,"3,43559279"
06/05/2010 18.00,"0,96752668","31,25761986","2,19098412"
06/05/2010 19.00,"1,10911961",,"2,87554614"
06/05/2010 20.00,"1,03431496","37,6068306","3,45730472"
06/05/2010 21.00,"1,1039575",,"4,00496329"
06/05/2010 22.00,"0,80364613","35,16482162","4,45671266"
06/05/2010 23.00,"0,33730245",,"4,35403125"
07/05/2010 0.00,"0,12681142","32,72283173","4,74299205"
07/05/2010 1.00,,,"3,29987922"
07/05/2010 2.00,,"23,44322014","2,21291878"
07/05/2010 3.00,,,"1,01022576"
07/05/2010 4.00,,"13,18680954","0,72967309"
07/05/2010 5.00,,,"0,56439534"
07/05/2010 6.00,,"16,11721039","0,41102564"
07/05/2010 7.00,,,"0,29967736"
07/05/2010 8.00,,"10,25640965","0,24230025"
07/05/2010 9.00,"0,18804615",,"0,32835574"
07/05/2010 10.00,"0,59299782","23,93161964","0,49790591"
07/05/2010 11.00,"0,8962811",,"0,60536315"
07/05/2010 12.00,"0,89280125","28,81562042","0,99854043"
07/05/2010 13.00,"0,87254656",,"2,21542263"
07/05/2010 14.00,"0,94594272","38,58362961","3,68499882"
07/05/2010 15.00,"0,66788052",,"4,08618905"
07/05/2010 16.00,"0,47197412","28,32722092","3,58545181"
07/05/2010 17.00,"0,47928683",,"4,45293145"
07/05/2010 18.00,,"29,30401993","2,91460403"
07/05/2010 19.00,"1,30259932",,"3,76746938"
07/05/2010 20.00,"1,19106571","25,39682007","2,82553212"
07/05/2010 21.00,"1,40681439",,"3,17815043"
07/05/2010 22.00,"1,36004197","23,93161964","3,97869926"
07/05/2010 23.00,"1,06268038",,"4,44714167"
