,Foggia,,
,Manfredonia - Scuola Elementare Ungaretti,,
Parm,SO2,NO2,PM10



17/08/2010 2.00,"4,4844676","6,04678604","12,39999962"
17/08/2010 3.00,"4,46098914","4,49712725","12,39999962"
17/08/2010 4.00,"4,76079667","3,72878622","12,39999962"
17/08/2010 5.00,"4,85110017","5,30829707","12,39999962"
17/08/2010 6.00,"4,89444573","8,95402028","12,39999962"
17/08/2010 7.00,"4,64340233","6,64121154","12,39999962"
17/08/2010 8.00,"4,62534143","8,92546647","12,39999962"
17/08/2010 9.00,"4,72828725","11,48097493","12,39999962"
17/08/2010 10.00,"4,65604466","7,57178768","12,39999962"
17/08/2010 11.00,"4,8438754","4,20510558","12,39999962"
17/08/2010 12.00,"4,78608133","4,89687291","12,39999962"
17/08/2010 13.00,"4,87277244","5,23561622","12,39999962"
17/08/2010 14.00,"5,02990097","1,42246682","12,39999962"
17/08/2010 15.00,"4,86735488","1,31474474","12,39999962"
17/08/2010 16.00,"4,91431181","1,38353276","12,39999962"
17/08/2010 17.00,"5,1129797","1,13304164","12,39999962"
17/08/2010 18.00,"4,90708805","1,83259464","12,39999962"
17/08/2010 19.00,"4,92695413","1,84297871","12,39999962"
17/08/2010 20.00,"4,5946382","2,14019146","12,39999962"
17/08/2010 21.00,"4,86735488","3,65221254","12,39999962"
17/08/2010 22.00,"4,66326841","13,38105552","12,39999962"
17/08/2010 23.00,"4,954046","6,69442442","12,39999962"
18/08/2010 0.00,"4,78066275","10,11691398","12,39999962"
18/08/2010 1.00,,"12,53485021","15,5"
18/08/2010 2.00,"4,81678456","7,50948898","15,5"
18/08/2010 3.00,"4,63617756","5,89363675","15,5"
18/08/2010 4.00,"5,02087001","4,84366004","15,5"
18/08/2010 5.00,"4,66326841","8,73208488","15,5"
18/08/2010 6.00,"4,98294303","21,72638104","15,5"
18/08/2010 7.00,"4,916118","19,32531056","15,5"
18/08/2010 8.00,"4,94682123","21,51221792","15,5"
18/08/2010 9.00,"4,69939021","9,07991401","15,5"
18/08/2010 10.00,"4,84748779","4,09867983","15,5"
18/08/2010 11.00,"4,98113684","4,32450998","15,5"
18/08/2010 12.00,"4,76440804","2,36342511","15,5"
18/08/2010 13.00,"4,90708805","1,96368136","15,5"
18/08/2010 14.00,"5,00822769","1,15121138","15,5"
18/08/2010 15.00,"4,5946382","1,29008567","15,5"
18/08/2010 16.00,"4,83123308","0,87736135","15,5"
18/08/2010 17.00,"4,916118","1,45231887","15,5"
18/08/2010 18.00,"4,87457863","1,9221489","15,5"
18/08/2010 19.00,"4,90166948","2,31410507","15,5"
18/08/2010 20.00,"4,7914999","2,3517447","15,5"
18/08/2010 21.00,"4,7914999","6,48027659","15,5"
18/08/2010 22.00,"4,77885758","17,31620582","15,5"
18/08/2010 23.00,"5,08047028","11,59518442","15,5"
19/08/2010 0.00,"4,93779128","10,42190474","15,5"
19/08/2010 1.00,"4,80956081","8,42967914","16,7999897"
19/08/2010 2.00,"4,90889425","6,2388713","16,7999897"
19/08/2010 3.00,"4,7210635","4,66195694","16,7999897"
19/08/2010 4.00,"4,93598509","6,81642531","16,7999897"
19/08/2010 5.00,"4,90528186","16,0585687","16,7999897"
19/08/2010 6.00,"4,9522398","15,43688572","16,7999897"
19/08/2010 7.00,"4,86193631","10,40114425","16,7999897"
19/08/2010 8.00,"4,95946355","3,49387217","16,7999897"
19/08/2010 9.00,"4,87277244","4,72425373","16,7999897"
19/08/2010 10.00,"4,97391207","7,04485004","16,7999897"
19/08/2010 11.00,"4,55309883","6,95659403","16,7999897"
19/08/2010 12.00,"4,70842016","2,54253171","16,7999897"
19/08/2010 13.00,"4,74454196","2,51267966","16,7999897"
19/08/2010 14.00,"4,68855306","1,46399928","16,7999897"
19/08/2010 15.00,"5,27191341","1,55355354","16,7999897"
19/08/2010 16.00,"5,07144034","1,70410633","16,7999897"
19/08/2010 17.00,"5,03893092","1,4730851","16,7999897"
19/08/2010 18.00,"5,01906382","2,09216967","16,7999897"
19/08/2010 19.00,"4,95043361","8,00787282","16,7999897"
19/08/2010 20.00,"5,02809478","18,18058851","16,7999897"
19/08/2010 21.00,"5,13826436","14,0403743","16,7999897"
19/08/2010 22.00,"4,82400831","8,43876496","16,7999897"
19/08/2010 23.00,"5,0064215","5,7158284","16,7999897"
20/08/2010 0.00,"4,74995952","6,42187073","16,7999897"
20/08/2010 1.00,,"16,9969305","21,60000038"
20/08/2010 2.00,"4,96488213","12,70226875","21,60000038"
20/08/2010 3.00,"5,04434949","11,53937314","21,60000038"
20/08/2010 4.00,"4,73189963","13,20844016","21,60000038"
20/08/2010 5.00,"4,83665165","14,30254392","21,60000038"
20/08/2010 6.00,"4,86193631","34,47796792","21,60000038"
20/08/2010 7.00,"4,82400831","28,52461176","21,60000038"
20/08/2010 8.00,"4,95043361","18,04041979","21,60000038"
20/08/2010 9.00,"4,80052985","20,12997576","21,60000038"
20/08/2010 10.00,"4,66146221","7,55750886","21,60000038"
20/08/2010 11.00,"4,89444573","6,24925537","21,60000038"
20/08/2010 12.00,"4,74634815","3,57044586","21,60000038"
20/08/2010 13.00,"4,80956081","2,49061709","21,60000038"
20/08/2010 14.00,"4,6650746","1,97666002","21,60000038"
20/08/2010 15.00,"4,76260286","1,77029786","21,60000038"
20/08/2010 16.00,"4,96488213","2,32838389","21,60000038"
20/08/2010 17.00,"4,61631047","4,50751132","21,60000038"
20/08/2010 18.00,"5,19967082","10,84631521","21,60000038"
20/08/2010 19.00,"5,12742822","15,62507623","21,60000038"
20/08/2010 20.00,"5,14007055","16,8009505","21,60000038"
20/08/2010 21.00,"5,13826436","14,44141822","21,60000038"
20/08/2010 22.00,"4,99016678","11,06695236","21,60000038"
20/08/2010 23.00,"5,0425433","8,05199986","21,60000038"
21/08/2010 0.00,"5,03170717","7,01889273","21,60000038"
21/08/2010 1.00,"4,99016678","13,87684094",
21/08/2010 2.00,"4,97571827","15,18120734",
21/08/2010 3.00,"4,72286867","15,98328752",
21/08/2010 4.00,"4,8077536","5,89363675",
21/08/2010 5.00,"4,75718429","3,94163771",
21/08/2010 6.00,"4,60186296","9,15908419",
21/08/2010 7.00,"4,70480777","8,99944558",
21/08/2010 8.00,"4,54587406","4,26610602",
21/08/2010 9.00,"4,8077536","4,83846705",
21/08/2010 10.00,"4,73009344","3,84040305",
21/08/2010 11.00,"4,93237271","2,89165909",
21/08/2010 12.00,"4,76260286","2,62559473",
21/08/2010 13.00,"4,68674789","1,94940446",
21/08/2010 14.00,"4,93237271","2,01170124",
21/08/2010 15.00,"5,10756113","1,77289435",
21/08/2010 16.00,"4,93959748","1,96757419",
21/08/2010 17.00,,,
21/08/2010 18.00,,,
21/08/2010 19.00,,,
21/08/2010 20.00,,,
21/08/2010 21.00,,,
21/08/2010 22.00,,,
21/08/2010 23.00,,,
22/08/2010 0.00,,,
22/08/2010 1.00,,,
22/08/2010 2.00,,,
22/08/2010 3.00,,,
22/08/2010 4.00,,,
22/08/2010 5.00,,,
22/08/2010 6.00,,,
22/08/2010 7.00,,,
22/08/2010 8.00,,,
22/08/2010 9.00,,,
22/08/2010 10.00,,,
22/08/2010 11.00,,,
22/08/2010 12.00,,,
22/08/2010 13.00,,,
22/08/2010 14.00,,,
22/08/2010 15.00,,,
22/08/2010 16.00,,,
22/08/2010 17.00,,,
22/08/2010 18.00,,,
22/08/2010 19.00,,,
22/08/2010 20.00,,,
22/08/2010 21.00,,,
22/08/2010 22.00,,,
22/08/2010 23.00,,,
23/08/2010 0.00,,,
23/08/2010 1.00,,,"20,70000076"
23/08/2010 2.00,,,"20,70000076"
23/08/2010 3.00,,,"20,70000076"
23/08/2010 4.00,,,"20,70000076"
23/08/2010 5.00,,,"20,70000076"
23/08/2010 6.00,,,"20,70000076"
23/08/2010 7.00,,,"20,70000076"
23/08/2010 8.00,,,"20,70000076"
23/08/2010 9.00,,,"20,70000076"
23/08/2010 10.00,,,"20,70000076"
23/08/2010 11.00,,,"20,70000076"
23/08/2010 12.00,,,"20,70000076"
23/08/2010 13.00,,,"20,70000076"
23/08/2010 14.00,,,"20,70000076"
23/08/2010 15.00,,,"20,70000076"
23/08/2010 16.00,,,"20,70000076"
23/08/2010 17.00,,,"20,70000076"
23/08/2010 18.00,,,"20,70000076"
23/08/2010 19.00,,,"20,70000076"
23/08/2010 20.00,,,"20,70000076"
23/08/2010 21.00,,,"20,70000076"
23/08/2010 22.00,,,"20,70000076"
23/08/2010 23.00,,,"20,70000076"
24/08/2010 0.00,,,"20,70000076"
24/08/2010 1.00,,,"24,39999962"
24/08/2010 2.00,,,"24,39999962"
24/08/2010 3.00,,,"24,39999962"
24/08/2010 4.00,,,"24,39999962"
24/08/2010 5.00,,,"24,39999962"
24/08/2010 6.00,,,"24,39999962"
24/08/2010 7.00,,,"24,39999962"
24/08/2010 8.00,,,"24,39999962"
24/08/2010 9.00,,,"24,39999962"
24/08/2010 10.00,,,"24,39999962"
24/08/2010 11.00,,,"24,39999962"
24/08/2010 12.00,,,"24,39999962"
24/08/2010 13.00,,,"24,39999962"
24/08/2010 14.00,,,"24,39999962"
24/08/2010 15.00,"5,50309073",,"24,39999962"
24/08/2010 16.00,"5,44710285","2,91242532","24,39999962"
24/08/2010 17.00,"5,44529666","4,93580888","24,39999962"
24/08/2010 18.00,"5,36944168","4,00782924","24,39999962"
24/08/2010 19.00,"5,26649585","4,7489147","24,39999962"
24/08/2010 20.00,"5,2755258","5,92738355","24,39999962"
24/08/2010 21.00,"5,0244824","21,78865488","24,39999962"
24/08/2010 22.00,"5,4362657","21,98205368","24,39999962"
24/08/2010 23.00,"5,18883468","19,89116696","24,39999962"
25/08/2010 0.00,"5,03531853","24,81789384","24,39999962"
25/08/2010 1.00,"5,46696893","11,26552694","29,89999962"
25/08/2010 2.00,"5,41459343","9,17595568","29,89999962"
25/08/2010 3.00,"5,21953791","9,97804159","29,89999962"
25/08/2010 4.00,"5,24843495","7,47444585","29,89999962"
25/08/2010 5.00,"5,25927109","13,75744419","29,89999962"
25/08/2010 6.00,"5,37486026","29,60185168","29,89999962"
25/08/2010 7.00,"5,47780608","30,77773168","29,89999962"
25/08/2010 8.00,"5,35860554","15,70164801","29,89999962"
25/08/2010 9.00,"4,96126975","16,58160394","29,89999962"
25/08/2010 10.00,"5,05157324","11,84308287","29,89999962"
25/08/2010 11.00,"4,88541477","4,49712725","29,89999962"
25/08/2010 12.00,"4,99919774","4,3361923","29,89999962"
25/08/2010 13.00,"5,05879801","3,27842418","29,89999962"
25/08/2010 14.00,"5,05518563","3,07855326","29,89999962"
25/08/2010 15.00,"5,24482257","3,13046789","29,89999962"
25/08/2010 16.00,"4,9721069","2,67621302","29,89999962"
25/08/2010 17.00,"5,20508939","2,695681","29,89999962"
25/08/2010 18.00,"5,1852223","2,96044711","29,89999962"
25/08/2010 19.00,"5,14729532","3,49906325","29,89999962"
25/08/2010 20.00,"5,1509077","6,99942474","29,89999962"
25/08/2010 21.00,"5,25024114","8,81125506","29,89999962"
25/08/2010 22.00,"5,47599989","12,62310048","29,89999962"
25/08/2010 23.00,"5,71078858","12,61920574","29,89999962"
26/08/2010 0.00,"5,84082525","12,37909869","29,89999962"
26/08/2010 1.00,,"15,67050153","27,5"
26/08/2010 2.00,"5,55185487","16,43494781","27,5"
26/08/2010 3.00,"5,57352714","12,4621617","27,5"
26/08/2010 4.00,"5,29539289","8,82423372","27,5"
26/08/2010 5.00,"5,08408267","12,08318992","27,5"
26/08/2010 6.00,"5,24482257","35,12948192","27,5"
26/08/2010 7.00,"5,12742822","21,38891304","27,5"
26/08/2010 8.00,"5,31706516","37,24501432","27,5"
26/08/2010 9.00,"5,24301638","28,28322176","27,5"
26/08/2010 10.00,"5,1509077","10,12080681","27,5"
26/08/2010 11.00,"4,86013011","7,63018972","27,5"
26/08/2010 12.00,"4,65785085","5,64574404","27,5"
26/08/2010 13.00,"5,1852223","3,99355234","27,5"
26/08/2010 14.00,"5,10214357","3,22002023","27,5"
26/08/2010 15.00,"4,97933065","2,85012662","27,5"
26/08/2010 16.00,"5,11659209","2,67231827","27,5"
26/08/2010 17.00,"5,0244824","2,59444634","27,5"
26/08/2010 18.00,"5,03170717","2,41404149","27,5"
26/08/2010 19.00,"5,22676166","3,57953168","27,5"
26/08/2010 20.00,"5,68911631","15,55109522","27,5"
26/08/2010 21.00,"5,34776839","17,32140263","27,5"
26/08/2010 22.00,"5,19244707","11,5523518","27,5"
26/08/2010 23.00,"5,23759882","12,38948467","27,5"
27/08/2010 0.00,"5,21773172","12,23113857","27,5"
27/08/2010 1.00,"4,99558536","16,03520406","28,39999962"
27/08/2010 2.00,"5,04615467","7,96504019","28,39999962"
27/08/2010 3.00,"5,02087001","6,22070156","28,39999962"
27/08/2010 4.00,"5,25927109","5,91180649","28,39999962"
27/08/2010 5.00,"5,20508939","9,26550802","28,39999962"
27/08/2010 6.00,"5,27010824","26,7815752","28,39999962"
27/08/2010 7.00,"5,39292014","37,23723248","28,39999962"
27/08/2010 8.00,"5,32970749","24,93469792","28,39999962"
27/08/2010 9.00,"5,17077378","15,22403041","28,39999962"
27/08/2010 10.00,"4,99558536","8,52312622","28,39999962"
27/08/2010 11.00,"5,22314928","10,94754414","28,39999962"
27/08/2010 12.00,"5,36041072","5,87676526","28,39999962"
27/08/2010 13.00,"5,14729532","3,8391048","28,39999962"
27/08/2010 14.00,"5,29539289","3,10451058","28,39999962"
27/08/2010 15.00,"5,38208401","3,30178691","28,39999962"
27/08/2010 16.00,"5,4182048","2,60742499","28,39999962"
27/08/2010 17.00,"5,26830205","2,51267966","28,39999962"
27/08/2010 18.00,"5,27371961","2,87089286","28,39999962"
27/08/2010 19.00,"5,42362337","2,66712719","28,39999962"
27/08/2010 20.00,"5,21953791","23,10600376","28,39999962"
27/08/2010 21.00,"5,16896759","27,51488456","28,39999962"
27/08/2010 22.00,"5,23398643","33,9367572","28,39999962"
27/08/2010 23.00,"5,23037405","17,46286386","28,39999962"
28/08/2010 0.00,"5,2935867","15,30969757","28,39999962"
28/08/2010 1.00,,"13,74965279","20,89999962"
28/08/2010 2.00,"5,1852223","9,58089242","20,89999962"
28/08/2010 3.00,"5,08588886","6,62304181","20,89999962"
28/08/2010 4.00,"5,23398643","5,01757365","20,89999962"
28/08/2010 5.00,"4,95946355","10,02735972","20,89999962"
28/08/2010 6.00,"5,20147701","15,91579774","20,89999962"
28/08/2010 7.00,"4,99739155","16,20263216","20,89999962"
28/08/2010 8.00,"5,05699182","15,08126902","20,89999962"
28/08/2010 9.00,"4,87638482","14,48295068","20,89999962"
28/08/2010 10.00,"5,06240938","14,07931218","20,89999962"
28/08/2010 11.00,"5,12742822","13,40182749","20,89999962"
28/08/2010 12.00,"5,3134538","10,83333464","20,89999962"
28/08/2010 13.00,"5,08950124","8,22331889","20,89999962"
28/08/2010 14.00,"5,12562203","2,05063721","20,89999962"
28/08/2010 15.00,"5,37124787","1,55485178","20,89999962"
28/08/2010 16.00,"5,0425433","1,43934022","20,89999962"
28/08/2010 17.00,"5,32067755","1,59768058","20,89999962"
28/08/2010 18.00,"4,96849451","1,62623439","20,89999962"
28/08/2010 19.00,"5,3116476","4,4530002","20,89999962"
28/08/2010 20.00,"5,13465197","5,8066809","20,89999962"
28/08/2010 21.00,"5,41278724","12,24801388","20,89999962"
28/08/2010 22.00,"5,4543266","12,50240166","20,89999962"
28/08/2010 23.00,"5,34415703","9,10976415","20,89999962"
29/08/2010 0.00,"5,03893092","14,23894889","20,89999962"
29/08/2010 1.00,"5,23398643","9,64318921","19,39999962"
29/08/2010 2.00,"5,05157324","6,19214775","19,39999962"
29/08/2010 3.00,"5,14007055","6,9527012","19,39999962"
29/08/2010 4.00,"5,25927109","9,77427593","19,39999962"
29/08/2010 5.00,"5,25024114","6,51272323","19,39999962"
29/08/2010 6.00,"5,16896759","4,25182912","19,39999962"
29/08/2010 7.00,"5,4019511","2,95914886","19,39999962"
29/08/2010 8.00,"5,24843495","3,98317018","19,39999962"
29/08/2010 9.00,"4,97210588","3,58342451","19,39999962"
29/08/2010 10.00,"5,04615467","3,41080724","19,39999962"
29/08/2010 11.00,"5,11659209","2,69048992","19,39999962"
29/08/2010 12.00,"5,06963415","2,7385098","19,39999962"
29/08/2010 13.00,"5,40917485","2,46336153","19,39999962"
29/08/2010 14.00,"5,04615467","2,5191709","19,39999962"
29/08/2010 15.00,"5,06602176","1,52240323","19,39999962"
29/08/2010 16.00,"5,19605843","1,72746906","19,39999962"
29/08/2010 17.00,"5,22134411","2,48023302","19,39999962"
29/08/2010 18.00,"5,44529666","3,60808549","19,39999962"
29/08/2010 19.00,"5,4543266","5,41861565","19,39999962"
29/08/2010 20.00,"5,3640231","4,22587181","19,39999962"
29/08/2010 21.00,"5,17980474","4,95008387","19,39999962"
29/08/2010 22.00,"5,35138078","8,2492762","19,39999962"
29/08/2010 23.00,"5,53018158","8,08314634","19,39999962"
30/08/2010 0.00,"5,76858265","24,7335364","19,39999962"
30/08/2010 1.00,,"29,70567328","19,2999897"
30/08/2010 2.00,"5,88236461","17,89505234","19,2999897"
30/08/2010 3.00,"5,53740533","13,14743971","19,2999897"
30/08/2010 4.00,"5,80109207","8,00267982","19,2999897"
30/08/2010 5.00,"5,81012202","7,4874245","19,2999897"
30/08/2010 6.00,"5,87333467","21,83020264","19,2999897"
30/08/2010 7.00,"5,91306784","19,0527607","19,2999897"
30/08/2010 8.00,"5,90584409","14,15329129","19,2999897"
30/08/2010 9.00,"5,86430371","8,27393526","19,2999897"
30/08/2010 10.00,"6,08464388","3,95721286","19,2999897"
30/08/2010 11.00,"6,12076568","5,30699882","19,2999897"
30/08/2010 12.00,"6,25260855","3,47180769","19,2999897"
30/08/2010 13.00,"5,87514086","2,9630417","19,2999897"
30/08/2010 14.00,"6,12979664","3,41080724","19,2999897"
30/08/2010 15.00,"6,11534711","3,10321233","19,2999897"
30/08/2010 16.00,"6,13160284","2,42442556","19,2999897"
30/08/2010 17.00,"6,22010014","4,71387157","19,2999897"
30/08/2010 18.00,"6,29956649","9,45759519","19,2999897"
30/08/2010 19.00,"6,40431851","10,25577871","19,2999897"
30/08/2010 20.00,"6,15869368","11,21491248","19,2999897"
30/08/2010 21.00,"5,9744743","4,51659523","19,2999897"
30/08/2010 22.00,"6,16952982","2,14797904","19,2999897"
30/08/2010 23.00,"6,34652443","2,42182906","19,2999897"
31/08/2010 0.00,"6,17133601","2,0960625","19,2999897"
31/08/2010 1.00,"6,42599179","1,92863822","18,2999897"
31/08/2010 2.00,"6,12257188","2,15576662","18,2999897"
31/08/2010 3.00,"6,05935922","1,06425553","18,2999897"
31/08/2010 4.00,"6,39167618","1,41987223","18,2999897"
31/08/2010 5.00,"5,97266811","1,89359509","18,2999897"
31/08/2010 6.00,"6,37542147","1,88451118","18,2999897"
31/08/2010 7.00,"6,26163951","1,79625517","18,2999897"
31/08/2010 8.00,"6,20203924","2,36861619","18,2999897"
31/08/2010 9.00,"6,30859745","3,23040239","18,2999897"
31/08/2010 10.00,"6,28511797","2,23753138","18,2999897"
31/08/2010 11.00,"5,94918965","2,12721281","18,2999897"
31/08/2010 12.00,"6,11715432","1,95978662","18,2999897"
31/08/2010 13.00,"6,25080337","1,79106409","18,2999897"
31/08/2010 14.00,"6,39348237","2,53474414","18,2999897"
31/08/2010 15.00,"6,33930068","2,12072348","18,2999897"
31/08/2010 16.00,"6,23635485","1,7547227","18,2999897"
31/08/2010 17.00,"6,07561394","1,62883089","18,2999897"
31/08/2010 18.00,"6,26886326","2,19340434","18,2999897"
31/08/2010 19.00,"6,36458533","3,53670288","18,2999897"
31/08/2010 20.00,"6,52893762","4,24663804","18,2999897"
31/08/2010 21.00,"6,41154226","10,13638196","18,2999897"
31/08/2010 22.00,"6,50004058","11,25254829","18,2999897"
31/08/2010 23.00,"6,68967752","21,13454056","18,2999897"
01/09/2010 0.00,"6,7456654","10,75805346","18,2999897"
01/09/2010 1.00,,"7,1746366","10,89999962"
01/09/2010 2.00,"6,8359689","3,60029791","10,89999962"
01/09/2010 3.00,"6,62104731","1,21221182","10,89999962"
01/09/2010 4.00,"6,53255","1,75082987","10,89999962"
01/09/2010 5.00,"6,56867079","3,77421343","10,89999962"
01/09/2010 6.00,"6,73121688","14,58807626","10,89999962"
01/09/2010 7.00,"7,0147697","21,43824264","10,89999962"
01/09/2010 8.00,"7,05089151","11,51212332","10,89999962"
01/09/2010 9.00,"6,61201635","5,97410518","10,89999962"
01/09/2010 10.00,"6,52351904","6,35438286","10,89999962"
01/09/2010 11.00,"6,71857456","4,89167992","10,89999962"
01/09/2010 12.00,"6,98587267","3,34202113","10,89999962"
01/09/2010 13.00,"6,84861123","3,02923322","10,89999962"
01/09/2010 14.00,"7,00393357","1,74434054","10,89999962"
01/09/2010 15.00,"4,5767512",,"10,89999962"
01/09/2010 16.00,"4,34720616","1,48865834","10,89999962"
01/09/2010 17.00,"4,21897568","1,33161622","10,89999962"
01/09/2010 18.00,"4,06546055","1,37574518","10,89999962"
01/09/2010 19.00,"4,16659917","1,67814902","10,89999962"
01/09/2010 20.00,"4,28760691","13,23829413","10,89999962"
01/09/2010 21.00,"4,06184817","9,62891422","10,89999962"
01/09/2010 22.00,"4,20272097","9,10068024","10,89999962"
01/09/2010 23.00,"4,09977515","11,87941661","10,89999962"
02/09/2010 0.00,"3,92458673","6,88910617","10,89999962"
02/09/2010 1.00,"3,94264763","4,84366004","14,30000019"
02/09/2010 2.00,"4,26773982","4,32840281","14,30000019"
02/09/2010 3.00,"4,24064897","3,92736081","14,30000019"
02/09/2010 4.00,"3,98960456","8,3544037","14,30000019"
02/09/2010 5.00,"4,55309883","25,27604728","14,30000019"
02/09/2010 6.00,"4,22439426","38,1613212","14,30000019"
02/09/2010 7.00,"4,53503793","53,69943776","14,30000019"
02/09/2010 8.00,"4,46821289","34,55454352","14,30000019"
02/09/2010 9.00,"4,15034547","14,71137923","14,30000019"
02/09/2010 10.00,"3,71508269","4,6295103","14,30000019"
02/09/2010 11.00,"3,27620855","1,93123281","14,30000019"
02/09/2010 12.00,"3,24189293","2,36472336","14,30000019"
02/09/2010 13.00,"3,41888755","1,76251028","14,30000019"
02/09/2010 14.00,"3,6247792","1,55225529","14,30000019"
02/09/2010 15.00,"3,15339563","1,38353276","14,30000019"
02/09/2010 16.00,"3,31413553","2,1012555","14,30000019"
02/09/2010 17.00,"3,25272907","1,64310588","14,30000019"
02/09/2010 18.00,"2,98723715","1,80533908","14,30000019"
02/09/2010 19.00,"3,22021965","2,01429774","14,30000019"
02/09/2010 20.00,"3,07031588","2,94876479","14,30000019"
02/09/2010 21.00,"3,17687409","3,20314874","14,30000019"
02/09/2010 22.00,"3,13894711","3,94033946","14,30000019"
02/09/2010 23.00,"3,00529805","2,8124889","14,30000019"
03/09/2010 0.00,"3,01974657","2,83065864","14,30000019"
03/09/2010 1.00,,"3,47310594",16
03/09/2010 2.00,"2,91138217",,16
03/09/2010 3.00,"3,11546763","3,55227612",16
03/09/2010 4.00,"3,02877652","3,36797844",16
03/09/2010 5.00,"3,22021965","9,54974403",16
03/09/2010 6.00,"3,16784415","18,56994628",16
03/09/2010 7.00,"3,37734818","23,87694128",16
03/09/2010 8.00,"2,98362477","29,96656568",16
03/09/2010 9.00,"2,8535881","15,76784718",16
03/09/2010 10.00,"3,08115303","5,3744886",16
03/09/2010 11.00,"3,12991615","3,86506402",16
03/09/2010 12.00,"3,24369913","3,32904247",16
03/09/2010 13.00,"3,00891044","5,30180774",16
03/09/2010 14.00,"3,2111897","4,67753018",16
03/09/2010 15.00,"3,09018298","5,64704229",16
03/09/2010 16.00,"3,014328","5,894935",16
03/09/2010 17.00,"3,03058271","3,09153192",16
03/09/2010 18.00,"2,93847302","2,82287106",16
03/09/2010 19.00,"3,02697032","4,4075749",16
03/09/2010 20.00,"2,91499456","11,03320174",16
03/09/2010 21.00,"2,8517819","15,76264846",16
03/09/2010 22.00,"2,90776979","8,47770093",16
03/09/2010 23.00,"2,92221831","6,2077229",16
04/09/2010 0.00,"2,97098244","6,86574344",16
04/09/2010 1.00,"3,09198917","4,25572195","11,80000019"
