, TARANTO,,,,,
,TA V.Archimede,,,,,
,SO2,NOX,NO2,CO,H2S,PM10
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3


04/11/2009 1.00,"2,555587","36,050703","26,041802",,"1,759349",
04/11/2009 2.00,"2,420131",,,,"1,674931","33,211231"
04/11/2009 3.00,,"17,991631","13,240888",,"0,973686",
04/11/2009 4.00,"2,082397","12,469113","8,255766",,"0,996709","37,606831"
04/11/2009 5.00,"1,784396","17,222527","13,16172",,,
04/11/2009 6.00,"1,89276","18,934533","14,776264",,"1,38337","30,28083"
04/11/2009 7.00,"1,945136","28,183242","22,06381",,"1,288335",
04/11/2009 8.00,"2,389428","60,732117","35,782313",,"2,269694","23,44322"
04/11/2009 9.00,"3,341226","61,114726","34,795931",,"1,782372",
04/11/2009 10.00,"3,359287","32,563136","21,470688",,"1,229819","25,88522"
04/11/2009 11.00,"3,032389","42,177609","28,095022",,"1,439903",
04/11/2009 12.00,"3,464039","28,974409","20,277946",,"1,146359","30,28083"
04/11/2009 13.00,"3,404439","32,292073","22,588158",,"0,838425",
04/11/2009 14.00,"2,642278","17,881389","13,140948",,"0,850896","34,18803"
04/11/2009 15.00,"2,216046","12,204531","8,310274",,"0,896943",
04/11/2009 16.00,"2,078784","12,978825","8,590616",,"0,781827","22,46641"
04/11/2009 17.00,"2,127549","12,92954","9,064339",,"0,974644",
04/11/2009 18.00,"1,972226","15,755649","11,558841",,"0,917087","15,14041"
04/11/2009 19.00,"1,798844","12,67663","8,453042",,"1,025487",
04/11/2009 20.00,"1,769947","23,052409","18,56735",,"1,00822","25,39682"
04/11/2009 21.00,"1,643522","15,789371","11,688634",,"1,067697",
04/11/2009 22.00,"2,095039","16,501408","11,826209",,"1,029324","16,60561"
04/11/2009 23.00,"2,051694","16,397651","12,16365",,"1,129091",
05/11/2009 0.00,"1,739244","10,404331","6,420574",,"0,929558","21,97802"
05/11/2009 1.00,"1,627268","8,353815","4,543851",,"1,04947",
05/11/2009 2.00,"1,726601","6,299405","2,327086",,"0,948744","13,18681"
05/11/2009 3.00,"1,708541","4,286501","0,677489",,"1,032204",
05/11/2009 4.00,"1,374418","5,068576","1,313446",,"0,937232","7,814408"
05/11/2009 5.00,"1,452079","7,034791","3,268042",,"1,029324",
05/11/2009 6.00,"1,802456","10,847896","6,885211",,"0,963134","15,14041"
05/11/2009 7.00,"1,778977","13,635095","9,575701",,"1,070575",
05/11/2009 8.00,"1,58031","18,313281","13,941738",,"0,910371","19,0476"
05/11/2009 9.00,"1,636298","25,791637","20,027454",,"0,985198",
05/11/2009 10.00,"1,755499","28,350561","21,913259",,"0,924761","32,722832"
05/11/2009 11.00,"1,887341","29,372583","21,560247",,"0,99383",
05/11/2009 12.00,"1,667001","27,027649","20,25198",,"1,068656","29,79241"
05/11/2009 13.00,"2,017378","28,108023","21,218897",,"0,985198",
05/11/2009 14.00,"1,64894","28,22087","21,600476",,"0,991911","24,908421"
05/11/2009 15.00,"1,724795","27,07822","21,092993",,"0,855692",
05/11/2009 16.00,"1,542382","23,17952","18,098825",,"0,956418","26,37361"
05/11/2009 17.00,"1,354551","35,253053","29,146298",,"0,906536",
05/11/2009 18.00,"1,73202","28,857681",,,"1,453073","18,07081"
05/11/2009 19.00,"1,755499","27,181986","22,272773",,"0,141976",
05/11/2009 20.00,"1,616431","26,0601","21,464188",,"0,078663","28,81562"
05/11/2009 21.00,"1,74105","70,04308","49,325622",,"0,132383",
05/11/2009 22.00,"2,066142","72,712269","49,204918",,"0,06907","19,53602"
05/11/2009 23.00,"1,726601","46,735169","35,386473",,"0,023983",
06/11/2009 0.00,"1,645328","24,909688","20,027454",,"0,048923","34,18803"
06/11/2009 1.00,"1,724795","17,304236","12,790528",,"0,073865",
06/11/2009 2.00,"1,515291",,,,"0,04125","23,44322"
06/11/2009 3.00,,"7,292888","2,830658",,"0,198574",
06/11/2009 4.00,"1,526127","5,326675","0,813766",,"0,107441","18,07081"
06/11/2009 5.00,"1,531546","5,165849","0,486701",,,
06/11/2009 6.00,"1,65797","5,790991","0,385469",,"0,39695","13,67521"
06/11/2009 7.00,"1,573085","7,443338","1,608063",,"0,182266",
06/11/2009 8.00,"1,558637","9,83366","3,700234",,"0,156365","13,67521"
06/11/2009 9.00,"1,508068","12,732399","5,953341",,"0,075784",
06/11/2009 10.00,,,,,,"25,39682"
06/11/2009 11.00,"1,410539","35,064989","21,246162",,"1,21351",
06/11/2009 12.00,"1,556831","41,897465","27,29554",,"2,680274","32,722832"
06/11/2009 13.00,"3,153395","39,361883","26,986637",,"2,204462",
06/11/2009 14.00,"2,582677","32,835501","22,300018",,"1,617374","33,211231"
06/11/2009 15.00,"1,715765","19,759391","13,27074",,"1,524321",
06/11/2009 16.00,"1,526127","27,115849","19,440815",,"1,537753","23,44322"
06/11/2009 17.00,"1,553219","16,666123","9,365446",,"1,502258",
06/11/2009 18.00,"1,417764","52,466483","35,400754",,"1,503217","15,62881"
06/11/2009 19.00,"1,452079","50,650734","37,791425",,"1,487868",
06/11/2009 20.00,"1,627268","44,434324","31,940608",,"1,346853","14,16361"
06/11/2009 21.00,"1,65797","55,028027","36,15221",,"1,386183",
06/11/2009 22.00,"1,692286","55,579237","36,592199",,"1,434147","16,11721"
06/11/2009 23.00,"1,854832","88,275969","36,541569",,"1,573246",
07/11/2009 0.00,"1,847608","68,329812","31,01782",,"1,557897","18,55921"
07/11/2009 1.00,"1,786202","36,577247","25,909416",,"1,525282",
07/11/2009 2.00,"1,576698","32,500863","24,057357",,"1,454294","17,582411"
07/11/2009 3.00,"1,667001","34,72259","20,358402",,"1,373712",
07/11/2009 4.00,"1,692286","20,608912","15,21755",,"1,370834","11,23321"
07/11/2009 5.00,"1,334684","11,567717","7,082489",,"1,173219",
07/11/2009 6.00,"1,455691","36,826286","15,35901",,"1,39002","12,69841"
07/11/2009 7.00,"1,37803","61,79823","25,429198",,"1,37659",
07/11/2009 8.00,"1,202841","55,520884","27,841931",,"1,375631","8,791209"
07/11/2009 9.00,"1,791619","53,968398","25,904215",,"1,351648",
07/11/2009 10.00,"2,165476","76,064942","31,124261",,"1,437026","16,11721"
07/11/2009 11.00,"2,093233","52,360137","25,131976",,"1,389061",
07/11/2009 12.00,"1,394285","40,478549","23,238389",,"1,398654","20,51281"
07/11/2009 13.00,"1,730214","52,489848","32,098962",,"1,379468",
07/11/2009 14.00,"1,49723","33,67334","21,207216",,"1,439903","17,582411"
07/11/2009 15.00,"1,258829","23,909713","15,606908",,"1,402491",
07/11/2009 16.00,"1,136017","15,807527","10,637354",,"1,349729","21,001221"
07/11/2009 17.00,"1,094477","18,252324","12,597141",,"1,393858",
07/11/2009 18.00,"1,181169","29,036663","20,325955",,"1,427433","20,02442"
07/11/2009 19.00,"1,345521","37,505906","25,68747",,"1,317113",
07/11/2009 20.00,"1,632686","23,691821","18,83731",,"1,233654","11,72161"
07/11/2009 21.00,"1,899984","51,688318","38,667483",,"1,397695",
07/11/2009 22.00,"2,096845","59,459796","43,213935",,"1,464845","19,0476"
07/11/2009 23.00,"1,701317","49,929602","38,868665",,"1,502258",
08/11/2009 0.00,"1,957778","24,162631","18,864561",,"1,421678","32,722832"
08/11/2009 1.00,"1,603789","27,152158","21,901576",,"1,322869",
08/11/2009 2.00,"1,755499",,,,"1,41592","44,444431"
08/11/2009 3.00,,"28,757817","23,469397",,"0,827872",
08/11/2009 4.00,"1,49723","22,143235","17,640676",,"0,427846","33,699631"
08/11/2009 5.00,"1,585728","21,121232","15,957329",,,
08/11/2009 6.00,"1,849414","38,284089","30,453264",,"0,837565","30,76923"
08/11/2009 7.00,"1,927075","28,709827","22,734807",,"0,60052",
08/11/2009 8.00,"1,959584","41,924671","27,355252",,"0,592846","21,001221"
08/11/2009 9.00,"1,64894","23,524521","16,863243",,"0,662874",
08/11/2009 10.00,"1,874699","16,79193","11,521205",,"0,557351","19,53602"
08/11/2009 11.00,"1,630879","12,386107","8,135063",,"0,431683",
08/11/2009 12.00,"1,674225","10,522355","6,325829",,"0,392353","11,23321"
08/11/2009 13.00,"4,425818",,,,,
08/11/2009 14.00,"1,291339","10,287604","6,591893",,"0,439358","13,18681"
08/11/2009 15.00,"1,316623","9,689696","6,016936",,"0,39523",
08/11/2009 16.00,"1,206454","15,30041","10,839824",,"0,411538","21,97802"
08/11/2009 17.00,"1,258829","11,182515","7,488723",,"0,484445",
08/11/2009 18.00,"1,450272","10,539216","6,892999",,"0,357818","23,44322"
08/11/2009 19.00,"1,240769","40,629025","32,169054",,"0,373166",
08/11/2009 20.00,"1,495424","43,142558","34,801132",,"0,693571","13,18681"
08/11/2009 21.00,"1,504455","40,701641","29,999012",,"0,624502",
08/11/2009 22.00,"1,500843","30,679932","25,719918",,"0,426887","21,48962"
08/11/2009 23.00,"1,490007","21,481778","17,564102",,"0,418253",
09/11/2009 0.00,"1,448467","28,205307","23,157933",,"0,401946","26,37361"
09/11/2009 1.00,"1,439436","27,067858","20,373985",,"0,482527",
09/11/2009 2.00,"1,354551","18,838557","14,767183",,"0,454707","20,02442"
09/11/2009 3.00,"1,271473","18,235463","14,309033",,"0,516101",
09/11/2009 4.00,"1,383448","15,485876","11,599081",,"0,351103","12,21001"
09/11/2009 5.00,"1,450272","26,003027","20,836019",,"0,424009",
09/11/2009 6.00,"1,490007","15,306894","11,418674",,"0,401946","18,07081"
09/11/2009 7.00,"1,654359","65,962831","35,050325",,"0,466219",
09/11/2009 8.00,"2,234107","122,370826","45,162049",,"0,562148","14,65201"
09/11/2009 9.00,"1,751886","70,048281","37,042552",,"0,508427",
09/11/2009 10.00,"1,862057","34,879525","23,04501",,"0,565985","19,53602"
09/11/2009 11.00,"2,192566","34,747235","22,088476",,"0,561187",
09/11/2009 12.00,"1,856638","24,497251","15,985891",,"0,552555","32,234421"
09/11/2009 13.00,"1,703122","24,896725","17,448591",,"0,486363",
09/11/2009 14.00,"1,847608","11,732431","7,361531",,"0,373166","37,118431"
09/11/2009 15.00,"1,860251","11,378359","7,216169",,"0,421131",
09/11/2009 16.00,"1,484588","12,777795","8,828126",,"0,377962","23,93162"
09/11/2009 17.00,"1,58031","12,434095","7,932595",,"0,378921",
09/11/2009 18.00,"1,545994","16,516972","12,179233",,"0,453748","25,88522"
09/11/2009 19.00,"1,788008","17,606432","13,38495",,"0,526654",
09/11/2009 20.00,"1,84219","21,842342","17,299329",,"0,510345","20,51281"
09/11/2009 21.00,"1,744662","14,094224","10,075381",,"0,442236",
09/11/2009 22.00,"1,424988","8,051619","4,450403",,"0,447032","21,48962"
09/11/2009 23.00,"1,592952","10,199408","6,593192",,"0,385637",
10/11/2009 0.00,"1,441242","10,159201","6,385531",,"0,39523","13,67521"
10/11/2009 1.00,"1,441242","8,273402","4,706084",,"0,479647",
10/11/2009 2.00,"1,376224",,,,"0,466219","14,65201"
10/11/2009 3.00,,"21,498641","17,632883",,"0,911331",
10/11/2009 4.00,"1,545994","10,077494","6,484169","0,243488","0,386596","10,25641"
10/11/2009 5.00,"1,43763","15,951492","12,149378","0,259074",,
10/11/2009 6.00,"1,322042","24,36106","16,014444","0,289187","0,845504","6,837607"
10/11/2009 7.00,"1,596565","68,080776","28,480482","0,37839","0,736739",
10/11/2009 8.00,"2,219658","176,605109","41,268435","0,601418","0,832669","4,395605"
10/11/2009 9.00,"2,405683","102,575109","37,063317","0,699523","0,645606",
10/11/2009 10.00,"1,948748","41,473344","24,265","0,37937","0,632176","13,67521"
10/11/2009 11.00,"1,363581","33,836759","22,55571","0,304047","0,738658",
10/11/2009 12.00,"1,601982","27,957569","19,235752","0,316792","0,478688","10,25641"
10/11/2009 13.00,"1,415958","19,559664","13,965102","0,294765","0,442236",
10/11/2009 14.00,"1,531546","16,450826","11,754823","0,27378","0,355899","24,42001"
10/11/2009 15.00,"1,381642","13,488537","9,410872","0,242199","0,400985",
10/11/2009 16.00,"1,695898","17,068187","13,268138","0,233685","0,400985","16,11721"
10/11/2009 17.00,"1,881923","13,423687","9,740531","0,270063","0,506508",
10/11/2009 18.00,"2,026409","17,851559","14,180541","0,280964","0,413457","16,60561"
10/11/2009 19.00,"2,089621","26,803275","22,470053","0,330073","0,410579",
10/11/2009 20.00,"1,934299","47,882979","38,555882","0,369035","0,494996","10,74481"
10/11/2009 21.00,"2,071561","41,551142","35,712239","0,24319","0,443195",
10/11/2009 22.00,"2,048081","32,382854","27,936691","0,238528","0,501712","15,14041"
10/11/2009 23.00,"1,946942","28,921236","22,925606","0,297333","0,437439",
11/11/2009 0.00,"1,479171","33,113049","22,35843","0,294111","0,483486","16,60561"
11/11/2009 1.00,"1,744662","19,706218","15,360312","0,374656","0,535287",
11/11/2009 2.00,"1,423182","14,022889","10,247996","0,322793","0,604356","21,001221"
11/11/2009 3.00,"1,325654","28,572335","23,7731","0,50931","0,628339",
11/11/2009 4.00,"1,934299","35,490408","29,986029","0,607905","1,4188","12,69841"
11/11/2009 5.00,"2,784958","24,37144","20,109229","0,341992","1,013977",
11/11/2009 6.00,"3,036001","28,061333","22,795819","0,624576","1,169382","29,79241"
11/11/2009 7.00,"3,259954","25,904463","20,74128","0,589311","0,790461",
11/11/2009 8.00,"2,71452","48,665064","34,603852","0,627708","1,238452","37,118431"
11/11/2009 9.00,"3,184099","71,359528","38,449441","0,969095","1,02357",
11/11/2009 10.00,"2,992656","41,252852","25,377267","0,45873","0,774152","33,211231"
11/11/2009 11.00,"2,52669","20,075866","13,139658","0,390761","0,607234",
11/11/2009 12.00,"1,997512","14,043642","9,255126","0,30776","0,511305","31,746031"
11/11/2009 13.00,"1,889148","14,985244","9,874212","0,322704","0,424009",
11/11/2009 14.00,"1,843996","25,955054","19,246135","0,514551","0,774152","24,42001"
11/11/2009 15.00,"2,452641","43,077703","32,052231","0,606925","1,305603",
11/11/2009 16.00,"2,801213","23,550447","18,16891","0,451488","0,595722","18,55921"
11/11/2009 17.00,"2,71452","18,579162","14,598462","0,345538","0,54488",
11/11/2009 18.00,"1,759111","18,693296","14,829485","0,375523","0,526654","28,81562"
11/11/2009 19.00,"2,089621","23,654212","19,821092","0,357645","0,541043",
11/11/2009 20.00,"2,125742","38,696526","33,146355","0,499955","0,689735","24,908421"
11/11/2009 21.00,"1,863863","33,365969","28,220908","0,517495","0,549677",
11/11/2009 22.00,"2,468895","48,167007","35,429302","0,665463","1,669175","22,46641"
11/11/2009 23.00,"4,181048","46,163212","37,087981","0,814375","2,373299",
12/11/2009 0.00,"5,047962","23,221029","18,994354","0,436415","0,806769","33,699631"
12/11/2009 1.00,"3,789131","24,556905","20,066383","0,375598","0,832669",
12/11/2009 2.00,"2,761478",,,"0,464237","0,795256","40,537231"
12/11/2009 3.00,,"18,458543","14,433626",,"0,910371",
12/11/2009 4.00,"2,279259","17,968286","13,853485","0,268186","0,854733","25,88522"
12/11/2009 5.00,"2,430968","26,865531","21,639404","0,372899",,
12/11/2009 6.00,"2,649503","40,172476","32,236528","0,341582","1,168026","24,42001"
12/11/2009 7.00,"2,795794","58,900803","29,058039","0,414253","0,910371",
12/11/2009 8.00,"2,994462","98,396242","39,415076","0,738662","1,084964","27,83882"
12/11/2009 9.00,"3,38999","118,595337","46,005664","0,816029","1,039877",
12/11/2009 10.00,"3,254535","103,772232","43,337238","0,67056","1,451415","35,653221"
12/11/2009 11.00,"2,893321","50,738933","32,076898","0,329302","0,98136",
12/11/2009 12.00,"2,651309","36,372337","25,29421","0,290415","0,772234","46,398041"
12/11/2009 13.00,"2,701878","27,672241","20,302591","0,337148","0,72235",
12/11/2009 14.00,"2,22327","24,521897","18,314264","0,293814","0,549677","50,793652"
12/11/2009 15.00,"2,174507","24,354577","18,832124","0,241498","0,579414",
12/11/2009 16.00,"2,255779","26,297455","21,560247","0,277152","0,580375","32,722832"
12/11/2009 17.00,"2,203404","27,187166","23,272137","0,315592","0,556392",
12/11/2009 18.00,"2,147416","60,903318","45,269774","0,31746","0,538165","29,79241"
12/11/2009 19.00,"2,158252","69,456878","52,513192","0,295843","0,648484",
12/11/2009 20.00,"2,506823","88,430304","52,853242","0,314843","0,695489","25,39682"
12/11/2009 21.00,"2,246749","89,033405","53,57355","0,33726","0,676303",
12/11/2009 22.00,"2,024603","60,837161","40,11592","0,321868","0,570782","24,908421"
12/11/2009 23.00,"2,190761","28,845998","24,058637","0,290447","0,513223",
13/11/2009 0.00,"1,896371","39,512319","29,658961","0,331358","0,496915","23,93162"
13/11/2009 1.00,"1,97042","26,654121","21,649805","0,269398","0,534328",
13/11/2009 2.00,"1,822323","15,410653","11,622436","0,238007","0,537206","16,60561"
13/11/2009 3.00,"2,161863","12,032034","8,303787","0,234984","0,441276",
13/11/2009 4.00,"1,992093","14,982651","11,216203","0,210284","0,477729","10,25641"
13/11/2009 5.00,"1,535158","18,169317","14,057249","0,285483","0,551594",
13/11/2009 6.00,"1,715765","36,173912","22,881478","0,562412","0,766478","9,27961"
13/11/2009 7.00,"2,465283","120,374796","31,565533","0,568874","0,893104",
13/11/2009 8.00,"3,837895","257,582913","43,422895","0,620727","1,091678","14,16361"
13/11/2009 9.00,"3,18771","151,150691","46,151013","0,75383","0,823076",
13/11/2009 10.00,"2,774121","85,661272","42,267799","0,669925","0,743455","14,65201"
13/11/2009 11.00,"2,678399","73,630546","46,877823","0,767465","0,861448",
13/11/2009 12.00,"2,571841","86,701456","54,06155","1,327484","1,498421","40,04884"
13/11/2009 13.00,"3,402633","88,464015","60,03047","0,910692","1,317113",
13/11/2009 14.00,"2,976401","54,107172","42,628593","0,407939","0,81732","49,816841"
13/11/2009 15.00,"2,635054","35,646045","29,609632","0,293178","0,615868",
13/11/2009 16.00,"2,371367","33,006703","27,78484","0,356574","0,606275","53,235641"
13/11/2009 17.00,"2,627829","49,405619","43,320353","0,354331","0,645606",
13/11/2009 18.00,"2,851782","156,040286","64,759917","0,49756","0,793337","41,514042"
13/11/2009 19.00,"2,799406","124,879203","56,789667","0,469355","0,822117",
13/11/2009 20.00,"2,730775","114,425586","50,899942","0,503762","0,942988","28,327221"
13/11/2009 21.00,"2,308156","61,575137","38,391048","0,454823","0,609154",
13/11/2009 22.00,"2,057112","41,526497","31,150208","0,474025","0,737699","38,09523"
13/11/2009 23.00,"2,532108","60,741198","34,041879","0,447763","0,810605",
14/11/2009 0.00,"2,83011","114,926189","38,20415","0,746657","0,88639","38,58363"
14/11/2009 1.00,"2,718133","77,858668","35,13468","0,549224","0,710838",
14/11/2009 2.00,"2,432774",,,"0,446156","0,659037","44,444431"
14/11/2009 3.00,,"17,939753","13,548483",,"0,965052",
14/11/2009 4.00,"2,073366","13,008655","9,466679","0,180552","0,621624","32,234421"
14/11/2009 5.00,"2,132966","17,25106","12,926802","0,090532",,
14/11/2009 6.00,"2,470702","60,691925","27,974319","0,229597","1,084667","25,88522"
14/11/2009 7.00,"3,055867","152,027437","31,887397","0,418689","1,161708",
14/11/2009 8.00,"3,310523","193,425565","37,774562","0,695913","1,278742","19,0476"
14/11/2009 9.00,"3,606718","150,378988","44,295073","0,600847","1,243248",
14/11/2009 10.00,"2,895127","58,656946","32,941275","0,571602","1,024528","35,164822"
14/11/2009 11.00,"3,478488","133,065697","56,637816","0,668481","1,058104",
14/11/2009 12.00,"2,882485","53,306921","36,676558","0,374623","0,842262","34,67643"
14/11/2009 13.00,"2,783152","41,800182","30,788112","0,296381","0,788542",
14/11/2009 14.00,"2,241331","42,058262","32,468858","0,218167","0,68302","43,46764"
14/11/2009 15.00,"1,853026","27,910878","23,116386","0,12381","0,762641",
14/11/2009 16.00,"1,788008","24,918771","20,847702","0,204262","0,715635","43,956032"
14/11/2009 17.00,"1,544188","18,055185","14,67763","0,206161","0,730024",
14/11/2009 18.00,"1,728408","67,150836","53,955127","0,185408","0,77799","28,81562"
14/11/2009 19.00,"1,878312","89,521062","66,933863","0,241263","0,92572",
14/11/2009 20.00,"2,299125","101,914934","59,600864","0,335271","0,877756","33,211231"
