"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
,NO2,NOX,PM10
30/10/2011 15.00,"4,50491482","7,37913647",
30/10/2011 16.00,"6,86185061","11,46136546","7,32600689"
30/10/2011 17.00,"13,21362742","17,19334452",
30/10/2011 18.00,"35,91340192","44,62045872","9,52380943"
30/10/2011 19.00,"43,71751672","55,6804036",
30/10/2011 20.00,"42,69673816","76,55001744","12,94260979"
30/10/2011 21.00,"36,76934696","84,71771816",
30/10/2011 22.00,"26,19428528","46,14699952","25,39682007"
30/10/2011 23.00,"21,71923016","34,18306104",
31/10/2011 0.00,"24,908102","38,46632344","22,46640968"
31/10/2011 1.00,"23,54014248","40,0149096",
31/10/2011 2.00,,,"28,81562042"
31/10/2011 3.00,"17,45053338","21,3676516",
31/10/2011 4.00,"10,69381791","13,72588281","31,50181961"
31/10/2011 5.00,"7,61201998","10,30251755",
31/10/2011 6.00,"18,97618701","47,07820088","33,69963074"
31/10/2011 7.00,"39,49748416","100,11732944",
31/10/2011 8.00,"50,7837716","147,61903832","32,72283173"
31/10/2011 9.00,"35,58180376","67,95819688",
31/10/2011 10.00,"21,36426736","32,63900632","88,40048981"
31/10/2011 11.00,"12,00337157","20,31320272",
31/10/2011 12.00,"13,41156148","20,25289824","44,20024109"
31/10/2011 13.00,"15,63027305","29,16960584",
31/10/2011 14.00,"13,14225054","18,31263314","31,74603081"
31/10/2011 15.00,"16,01963082","22,8014604",
31/10/2011 16.00,"19,15139504","26,81170832","27,35042"
31/10/2011 17.00,"23,90418728","29,73247952",
31/10/2011 18.00,"31,66287296","36,19528808","20,75702095"
31/10/2011 19.00,"37,61816024","42,50444832",
31/10/2011 20.00,"39,43972264","42,99015368","28,57142067"
31/10/2011 21.00,"35,86862288","43,07833512",
31/10/2011 22.00,"36,51237416","73,31407216","28,32722092"
31/10/2011 23.00,"22,07874352","29,3323744",
01/11/2011 0.00,"16,46414978","20,94288168","27,8388195"
01/11/2011 1.00,"11,41283507","15,31402825",
01/11/2011 2.00,"9,25902061","11,41597075","34,92063141"
01/11/2011 3.00,"7,87289135","9,97243752",
01/11/2011 4.00,"5,76774302","8,15083688","35,89743042"
01/11/2011 5.00,"8,38036101","13,64028257",
01/11/2011 6.00,"8,79438166","12,32579978","30,52503014"
01/11/2011 7.00,"11,92354366","17,64598949",
01/11/2011 8.00,"11,31419882","15,37498472","24,17580986"
01/11/2011 9.00,"8,4472007","12,52358853",
01/11/2011 10.00,"6,76191419","11,25190394","31,25761986"
01/11/2011 11.00,"5,86054194","10,926363",
01/11/2011 12.00,"6,82421289","11,25190394","18,07081032"
01/11/2011 13.00,"8,97413643","16,09156408",
01/11/2011 14.00,"6,80539307","11,52037742","12,94260979"
01/11/2011 15.00,"4,39524442","6,87980238",
01/11/2011 16.00,"7,40241316","10,47047719","21,97801971"
01/11/2011 17.00,"13,58546935","17,43069064",
01/11/2011 18.00,"20,56606472","25,30851304","11,23320961"
01/11/2011 19.00,"23,51677784","25,98228272",
01/11/2011 20.00,"25,09304976","28,34601184","18,31501007"
01/11/2011 21.00,"15,81911364","18,23157199",
01/11/2011 22.00,"19,07676586","28,7305724","26,37360954"
01/11/2011 23.00,"25,7867616","41,63611352",
02/11/2011 0.00,"11,75741571","14,95282086","29,05982971"
02/11/2011 1.00,"13,48554058","18,89886573",
02/11/2011 2.00,,,"31,25761986"
02/11/2011 3.00,"13,72369357","16,02736486",
02/11/2011 4.00,"7,12012739","8,63331096","17,09399986"
02/11/2011 5.00,"6,26547869","9,2701255",
02/11/2011 6.00,"29,13721656","57,62781384","25,64101982"
02/11/2011 7.00,"36,52275632","104,7676576",
02/11/2011 8.00,"43,43392888","124,74494104","25,39682007"
02/11/2011 9.00,"32,4175776","58,2607432",
02/11/2011 10.00,"20,71791576","34,08577848","32,47863007"
02/11/2011 11.00,"19,65560856","35,25368544",
02/11/2011 12.00,"17,4103049","28,1858436","29,30401993"
02/11/2011 13.00,"15,58419385","26,56462056",
02/11/2011 14.00,"16,51476425","28,86999544","16,11721039"
02/11/2011 15.00,"18,18837991","32,20387336",
02/11/2011 16.00,"15,00793999","22,67500072","24,17580986"
02/11/2011 17.00,"33,6395368","47,72931336",
02/11/2011 18.00,"69,00136496","89,63259064","13,18680954"
02/11/2011 19.00,"53,91490104","107,4465608",
02/11/2011 20.00,"40,01728048","75,44304592","19,78022003"
02/11/2011 21.00,"37,23593232","78,32362688",
02/11/2011 22.00,"36,11718288","77,35802864","17,82661057"
02/11/2011 23.00,"24,92756616","37,72831056",
03/11/2011 0.00,"12,37195737","15,46836871","30,52503014"
03/11/2011 1.00,"5,17851051","7,2987254",
03/11/2011 2.00,"3,48738284","5,09840727","31,25761986"
03/11/2011 3.00,"1,74563879","3,62504493",
03/11/2011 4.00,"1,97860643","4,05758522","24,90842056"
03/11/2011 5.00,"2,14343613","4,75081906",
03/11/2011 6.00,"5,75346803","12,53720579","26,61782074"
03/11/2011 7.00,"13,90020558","29,20461456",
03/11/2011 8.00,"10,72301033","15,38990023","22,22220993"
03/11/2011 9.00,"32,1391904","50,44387536",
03/11/2011 10.00,"21,48172152","35,75434264","50,54944992"
03/11/2011 11.00,"23,50769584","39,32880752",
03/11/2011 12.00,"15,81715958","28,14628432","25,15262032"
03/11/2011 13.00,"11,72561915","20,97790952",
03/11/2011 14.00,"9,46992377","14,43662483","21,24542046"
03/11/2011 15.00,"12,99234783","18,5947258",
03/11/2011 16.00,"17,81913256","25,15157608","19,53602028"
03/11/2011 17.00,"23,313016","30,92375112",
03/11/2011 18.00,"30,87702184","36,3567756","15,38461018"
03/11/2011 19.00,"29,98602984","33,06117592",
03/11/2011 20.00,"12,90473999","15,40741033","24,42000961"
03/11/2011 21.00,"33,27742312","37,2160284",
03/11/2011 22.00,"21,79320544","24,9952892","30,52503014"
03/11/2011 23.00,"4,74372362","6,89925698",
04/11/2011 0.00,"2,18302218","3,9259421","33,21123123"
04/11/2011 1.00,"5,29791491","7,39988932",
04/11/2011 2.00,,,"47,86323166"
04/11/2011 3.00,"14,81391214","16,93719197",
04/11/2011 4.00,"11,01244124","12,88414584","39,31623077"
04/11/2011 5.00,"8,45498828","10,29927671",
04/11/2011 6.00,"15,37004794","19,78080632","39,31623077"
04/11/2011 7.00,"11,98519418","14,25050884",
04/11/2011 8.00,"14,33629263","18,39109971","36,14162064"
04/11/2011 9.00,"12,11498648","16,29129925",
04/11/2011 10.00,"7,16230802","10,13909891","39,07204056"
04/11/2011 11.00,"6,0000625","8,73706946",
04/11/2011 12.00,"5,06170261","7,61518626","19,53602028"
04/11/2011 13.00,"4,60549941","6,94789252",
04/11/2011 14.00,"5,32322214","7,76952672","24,17580986"
04/11/2011 15.00,"4,13761771","6,06400551",
04/11/2011 16.00,"4,88778709","7,00625823","12,94260979"
04/11/2011 17.00,"6,56074311","8,50426243",
04/11/2011 18.00,"7,42447764","9,33886573","11,96580982"
04/11/2011 19.00,"16,02028281","18,23222207",
04/11/2011 20.00,"18,78149952","21,27556968","18,80340958"
04/11/2011 21.00,"19,72050184","22,73660536",
04/11/2011 22.00,"8,3874985","10,88291471","16,84980965"
04/11/2011 23.00,"6,96438161","8,92837462",
05/11/2011 0.00,"5,06559544","6,86034778","17,58241081"
05/11/2011 1.00,"2,42053273","4,65743698",
05/11/2011 2.00,"2,71644723","4,32476236","24,17580986"
05/11/2011 3.00,"0,98313702","2,75023418",
05/11/2011 4.00,"0,78715893","2,63480483","12,94260979"
05/11/2011 5.00,"3,55552078","5,16844383",
05/11/2011 6.00,"3,74436138","5,47193559","9,03540897"
05/11/2011 7.00,"6,47378535","8,51982611",
05/11/2011 8.00,"5,66715844","7,79222407","14,40781021"
05/11/2011 9.00,"4,64119071","7,26694987",
05/11/2011 10.00,"2,32513731","4,56146031","14,89620972"
05/11/2011 11.00,"1,51331932","3,75668804",
05/11/2011 12.00,"1,08307343","3,34489869","8,30280876"
05/11/2011 13.00,"0,8617862","3,08096238",
05/11/2011 14.00,"1,87282886","4,44343446","4,88400507"
05/11/2011 15.00,"2,00391366","4,14902279",
05/11/2011 16.00,"3,58926567","5,94079241","12,45421028"
05/11/2011 17.00,"5,06624361","7,06851104",
05/11/2011 18.00,"4,94878562","7,11455391","17,09399986"
05/11/2011 19.00,"4,25637203","5,95830059",
05/11/2011 20.00,"4,59836191","6,52443041","17,33819962"
05/11/2011 21.00,"4,63599963","6,74232384",
05/11/2011 22.00,"3,34656404","5,22615946","16,36141014"
05/11/2011 23.00,"2,16355228","3,55565654",
06/11/2011 0.00,"1,1531597","2,66333761","16,11721039"
06/11/2011 1.00,"1,37444694","3,1931509",
06/11/2011 2.00,,,"10,98900986"
06/11/2011 3.00,"13,86256978","15,61168458",
06/11/2011 4.00,"7,61721298","9,52433355","13,67521"
06/11/2011 5.00,"6,25898936","8,34538288",
06/11/2011 6.00,"6,4011045","8,35316472","13,18680954"
06/11/2011 7.00,"6,40370099","8,38364391",
06/11/2011 8.00,"7,65420062","9,95946842","19,04759979"
06/11/2011 9.00,"3,16875569","5,39282086",
06/11/2011 10.00,"2,38808418","4,62501137","21,73381996"
06/11/2011 11.00,"2,75408495","4,82409646",
06/11/2011 12.00,"2,78328693","4,42852086","12,21000957"
06/11/2011 13.00,"3,05973345","5,51797846",
06/11/2011 14.00,"2,34201071","4,4427863","27,8388195"
06/11/2011 15.00,"1,34913779","3,40844974",
06/11/2011 16.00,"1,43609555","3,34749136","17,09399986"
06/11/2011 17.00,"3,05064954","4,80464186",
06/11/2011 18.00,"3,14863762","5,0783045","51,0378418"
06/11/2011 19.00,"4,68077485","6,75399469",
06/11/2011 20.00,"3,46531836","5,41162729","39,80464172"
06/11/2011 21.00,"2,10709666","3,84423278",
06/11/2011 22.00,"2,41793623","4,87208574","28,32722092"
06/11/2011 23.00,"10,05785994","12,65652798",
07/11/2011 0.00,"17,79317334","22,7502188","15,38461018"
07/11/2011 1.00,"6,62823289","8,56392448",
07/11/2011 2.00,"3,5788816","6,25855151","33,45542145"
07/11/2011 3.00,"0,25373387","0,96689458",
07/11/2011 4.00,,,"87,91207123"
07/11/2011 5.00,"4,09867983","5,7592155",
07/11/2011 6.00,"8,98192401","10,89004838","43,9560318"
07/11/2011 7.00,"5,26741469","7,62491451",
07/11/2011 8.00,"7,85796819","11,02817509","21,97801971"
07/11/2011 9.00,"7,81903031","11,5294556",
07/11/2011 10.00,"3,8319673","6,98874814","10,98900986"
07/11/2011 11.00,"1,80988199","4,37793699",
07/11/2011 12.00,"1,62039323","4,03618611","5,37240601"
07/11/2011 13.00,"1,78003185","4,19506566",
07/11/2011 14.00,"3,63469097","6,83051675","4,1514039"
07/11/2011 15.00,"3,19017009","5,41681454",
07/11/2011 16.00,"5,44781762","7,82464777","13,67521"
07/11/2011 17.00,"12,02153939","14,57669795",
07/11/2011 18.00,"26,07099952","30,34854504","19,04759979"
07/11/2011 19.00,"18,64782013","21,8313116",
07/11/2011 20.00,"16,54331806","19,1284128","50,06105042"
07/11/2011 21.00,"16,57641669","19,02142875",
07/11/2011 22.00,"15,40249458","17,70824421","81,07447052"
07/11/2011 23.00,"13,30642442","15,98845566",
08/11/2011 0.00,"10,78466277","12,7032171","50,30524063"
08/11/2011 1.00,"9,50237041","11,38095247",
08/11/2011 2.00,,,"63,49206161"
08/11/2011 3.00,"20,48170728","22,50380024",
08/11/2011 4.00,"11,91251715","13,95674342","65,44566345"
08/11/2011 5.00,"8,05329811","9,97762669",
08/11/2011 6.00,"18,2000565","21,77295736","57,87545013"
08/11/2011 7.00,"46,18023008","152,74794008",
08/11/2011 8.00,"34,06652464","79,50453544","74,96945953"
08/11/2011 9.00,"29,43701816","41,21071264",
08/11/2011 10.00,"14,21688632","18,10122713","81,56288147"
08/11/2011 11.00,"9,15389311","12,584545",
08/11/2011 12.00,"4,84560454","7,80908409","40,78144073"
08/11/2011 13.00,"3,20704158","5,4025472",
08/11/2011 14.00,"2,40885041","4,55562298","20,26861954"
08/11/2011 15.00,"2,36018045","4,29947042",
08/11/2011 16.00,"9,6672001","16,69595493","10,01220989"
08/11/2011 17.00,"11,82945414","18,95658136",
08/11/2011 18.00,"56,4872676","108,0956848","4,88400507"
08/11/2011 19.00,"41,97446104","54,53192256",
08/11/2011 20.00,"17,60304214","20,33071664","64,22466278"
08/11/2011 21.00,"13,82103922","16,46574248",
08/11/2011 22.00,"6,18111551","8,67481474","69,10865021"
08/11/2011 23.00,"5,53088255","7,69495107",
09/11/2011 0.00,"4,64313904","6,79031122","61,05006027"
09/11/2011 1.00,"15,53552389","18,142729",
09/11/2011 2.00,"10,94819613","12,84458847","47,37483978"
09/11/2011 3.00,"5,62432964","8,07431673",
09/11/2011 4.00,"3,48283993","5,43497281","32,96702957"
09/11/2011 5.00,"6,86509527","11,7304871",
09/11/2011 6.00,"7,77295685","15,22777984","42,97924042"
09/11/2011 7.00,"21,69716568","47,70271744",
09/11/2011 8.00,"25,9827416","111,98662392","43,71184158"
09/11/2011 9.00,"24,54468816","59,5804056",
09/11/2011 10.00,"30,8932356","59,43513184","28,32722092"
09/11/2011 11.00,"31,29817808","59,0531716",
09/11/2011 12.00,"29,7790176","50,7596804","14,16361046"
09/11/2011 13.00,"35,58570424","59,630978",
09/11/2011 14.00,"31,39614896","51,94835168","8,05860806"
09/11/2011 15.00,"18,74321363","28,38103968",
09/11/2011 16.00,"19,76074944","31,57224416","89,37728119"
09/11/2011 17.00,"28,72384216","46,5814824",
09/11/2011 18.00,"41,27686784","70,71558768","97,4358902"
09/11/2011 19.00,"39,49553392","60,6516992",
09/11/2011 20.00,"30,12229808","46,98743824","81,56288147"
09/11/2011 21.00,"30,71867","56,05265088",
09/11/2011 22.00,"31,60643072","42,32676616","57,38705063"
09/11/2011 23.00,"19,08066251","22,90650568",
10/11/2011 0.00,"16,68803351","19,81323384","55,43344116"
10/11/2011 1.00,"14,03647765","16,71540953",
10/11/2011 2.00,,,"28,81562042"
10/11/2011 3.00,"11,09485418","13,00995162",
10/11/2011 4.00,"8,95986144","10,69225963","21,48962021"
10/11/2011 5.00,"7,33297697","9,29606561",
10/11/2011 6.00,"8,46602052","11,5683648","10,7448101"
10/11/2011 7.00,"20,12544432","25,36816744",
10/11/2011 8.00,"29,71607456","46,81105624","5,37240601"
10/11/2011 9.00,"34,61878672","69,67865272",
10/11/2011 10.00,"24,35325872","44,78322728","2,686203"
10/11/2011 11.00,"21,68678352","36,29582104",
10/11/2011 12.00,"28,60898832","52,043684","1,22100103"
10/11/2011 13.00,"23,52587896","39,78858616",
10/11/2011 14.00,"27,05543096","43,91426152","0,97680098"
10/11/2011 15.00,"17,80809458","26,34672904",
10/11/2011 16.00,"25,38376936","42,67953016","1,70940197"
10/11/2011 17.00,"26,6563392","37,56297992",
10/11/2011 18.00,"31,88156752","48,10542288","20,51280975"
10/11/2011 19.00,"45,10299016","66,52505728",
10/11/2011 20.00,"39,51499808","57,3716632","22,95482063"
10/11/2011 21.00,"27,08982784","37,3120108",
10/11/2011 22.00,"22,47848536","30,79794152","12,45421028"
10/11/2011 23.00,"13,67113651","16,10453318",
11/11/2011 0.00,"10,39854966","12,73175179","6,83760691"
11/11/2011 1.00,"8,98646692","13,08128642",
11/11/2011 2.00,"2,46465978","4,23851395","4,1514039"
11/11/2011 3.00,"1,14472396","2,61859107",
11/11/2011 4.00,"0,94485113","2,93894476","2,93040299"
11/11/2011 5.00,"3,4237859","5,92782331",
11/11/2011 6.00,"2,62235006","5,21383854","5,61660624"
11/11/2011 7.00,"14,0215564","21,927294",
11/11/2011 8.00,"28,5330628","62,72816944","4,39560509"
11/11/2011 9.00,"35,32093048","79,89687784",
11/11/2011 10.00,"21,37009896","42,94346264","35,89743042"
11/11/2011 11.00,"15,16822678","27,17485448",
11/11/2011 12.00,"15,72436257","24,31501872","17,82661057"
11/11/2011 13.00,"17,84833454","31,82061296",
11/11/2011 14.00,"31,92634656","51,57289224","32,72283173"
11/11/2011 15.00,"19,35773808","32,41851448",
11/11/2011 16.00,"21,32273872","29,22665992","40,78144073"
11/11/2011 17.00,"29,75953432","42,4622696",
11/11/2011 18.00,"44,82200264","67,44201424","41,26984024"
11/11/2011 19.00,"30,5350224","37,51820088",
11/11/2011 20.00,"29,48764792","35,28416272","63,24785995"
11/11/2011 21.00,"32,52596888","46,72738712",
11/11/2011 22.00,"27,91007584","35,86977008","34,18803024"
11/11/2011 23.00,"12,75418529","18,89692122",
12/11/2011 0.00,"5,82030773","8,61904553","64,46884918"
12/11/2011 1.00,"5,86248836","10,34726409",
12/11/2011 2.00,,,"41,5140419"
12/11/2011 3.00,"11,38557378","13,50993579",
12/11/2011 4.00,"6,86314886","8,94458647","21,97801971"
12/11/2011 5.00,"5,29207375","7,31818",
12/11/2011 6.00,"10,29731118","14,43013933","13,43101025"
12/11/2011 7.00,"22,9275568","31,26357088",
12/11/2011 8.00,"21,92947368","37,21275888","7,08180714"
12/11/2011 9.00,"38,84790128","87,53864472",
12/11/2011 10.00,"24,69718928","43,9466508","70,81806183"
12/11/2011 11.00,"29,66351368","48,01724144",
12/11/2011 12.00,"27,1372072","47,6047848","48,10744095"
12/11/2011 13.00,"27,626488","48,04576848",
12/11/2011 14.00,"26,2520468","51,03399504","28,57142067"
12/11/2011 15.00,"12,15521687","19,32815944",
12/11/2011 16.00,"8,33947671","13,3478154","16,11721039"
12/11/2011 17.00,"13,80222132","19,96627032",
12/11/2011 18.00,"16,1630442","23,86757248","8,79120922"
12/11/2011 19.00,"17,98655875","26,81623976",
12/11/2011 20.00,"19,50830808","30,39588616","7,81440783"
12/11/2011 21.00,"22,43825688","38,0331216",
12/11/2011 22.00,"13,27268527","22,9985876","15,38461018"
12/11/2011 23.00,"8,13506288","16,34252938",
13/11/2011 0.00,"5,85405262","11,3524197","16,36141014"
13/11/2011 1.00,"5,86897769","10,93349667",
13/11/2011 2.00,"5,87027594","9,85246908","12,45421028"
13/11/2011 3.00,"2,72488298","4,92655862",
13/11/2011 4.00,"2,21936165","4,34356879","23,44322014"
13/11/2011 5.00,"1,86114845","3,5887284",
13/11/2011 6.00,"4,40562849","7,80195042","48,59584045"
13/11/2011 7.00,"12,45697445","18,96112045",
13/11/2011 8.00,"10,73404639","18,00914138",
13/11/2011 9.00,"11,26487495","20,09273",
13/11/2011 10.00,"7,47249943","12,85885582",
13/11/2011 11.00,"4,92542481","9,92250373",
13/11/2011 12.00,"5,73594646","11,9230886",
13/11/2011 13.00,"7,31286082","14,25893885",
13/11/2011 14.00,"9,192179","16,38662583",
13/11/2011 15.00,"5,51336098","10,30770672",
13/11/2011 16.00,"7,11558448","11,58198398",
13/11/2011 17.00,"20,46677456","27,78571936",
13/11/2011 18.00,"32,65508624","42,39613352",
13/11/2011 19.00,"17,90284757","21,97916656",
13/11/2011 20.00,"16,04299546","22,5978324",
13/11/2011 21.00,"18,04431454","28,76430008",
13/11/2011 22.00,"13,60948407","19,9338428",
13/11/2011 23.00,"8,89042525","12,92435329",
14/11/2011 0.00,"9,45110586","16,41061952",
14/11/2011 1.00,"3,40172333","6,27152061",
14/11/2011 2.00,,,
14/11/2011 3.00,"7,51662648","9,86543818",
14/11/2011 4.00,"4,16616961","6,19435038",
14/11/2011 5.00,"3,49841508","5,3227843",
14/11/2011 6.00,"8,36024103","15,20378424","8,54700947"
14/11/2011 7.00,"20,49792104","34,73687184",
14/11/2011 8.00,"31,7569816","58,79443976","15,62880993"
14/11/2011 9.00,"39,07760896","77,74648968",
14/11/2011 10.00,"22,08392504","36,1058256","23,93161964"
14/11/2011 11.00,"12,26293704","20,78206336",
14/11/2011 12.00,"10,57765626","17,84442641","22,71062088"
14/11/2011 13.00,"9,94818954","16,09480683",
14/11/2011 14.00,"16,20133009","28,96532776","21,0012207"
14/11/2011 15.00,"15,01248673","25,01280312",
14/11/2011 16.00,"21,2435628","36,68491304","11,23320961"
14/11/2011 17.00,"35,52079184","52,25574392",
14/11/2011 18.00,"55,47947152","93,27971152","20,02441978"
14/11/2011 19.00,"41,95046544","76,41449488",
14/11/2011 20.00,"39,31058616","77,5240476","31,50181961"
14/11/2011 21.00,"39,68826352","97,11875896",
14/11/2011 22.00,"26,93732672","51,54241496","34,18803024"
14/11/2011 23.00,"13,07670527","18,6984843",
15/11/2011 0.00,"6,99034083","10,75581069","47,86323166"
15/11/2011 1.00,"6,42122256","13,17012942",
15/11/2011 2.00,"0,98184068","2,93440567","36,14162064"
15/11/2011 3.00,"1,31150007","2,98174488",
15/11/2011 4.00,"0,02725556","0,61541353","40,29304123"
15/11/2011 5.00,"2,20054183","4,46548365",
15/11/2011 6.00,"6,67885118","11,5878194","26,37360954"
15/11/2011 7.00,"36,5324884","85,77281712",
15/11/2011 8.00,"44,31907016","117,63038904","19,29179955"
15/11/2011 9.00,"49,82400496","141,0894436",
15/11/2011 10.00,"28,99121624","60,71915456","22,22220993"
15/11/2011 11.00,"12,88396802","26,03740568",
15/11/2011 12.00,"14,98847201","30,63064152","18,31501007"
15/11/2011 13.00,"13,47905126","26,64178888",
15/11/2011 14.00,"17,05727895","34,3607432","12,21000957"
15/11/2011 15.00,"13,90279826","24,12955472",
15/11/2011 16.00,"22,29741896","33,3160264","12,94260979"
15/11/2011 17.00,"25,1527424","35,63436464",
15/11/2011 18.00,"44,522832","57,72249608","23,19902039"
15/11/2011 19.00,"39,6090876","51,710996",
15/11/2011 20.00,"49,63645688","100,3916632","26,12940979"
15/11/2011 21.00,"29,00873016","49,93738656",
15/11/2011 22.00,"20,88469952","31,86533464","33,69963074"
15/11/2011 23.00,"20,01382176","30,51521408",
16/11/2011 0.00,"15,34668138","23,87340408","25,15262032"
16/11/2011 1.00,"6,4990945","9,21046537",
16/11/2011 2.00,,,"27,8388195"
16/11/2011 3.00,"10,81711132","13,0773955",
16/11/2011 4.00,"7,54647854","11,93216678","25,15262032"
16/11/2011 5.00,"4,42833922","7,25786978",
16/11/2011 6.00,"12,70746557","24,32865128","16,36141014"
16/11/2011 7.00,"36,92184808","121,7444012",
16/11/2011 8.00,"35,4117696","84,79360544","17,33819962"
16/11/2011 9.00,"41,17432728","109,4250984",
