,ILVA 1 ARIA,ILVA 1 ARIA
Stazione,COKERIA,COKERIA
,IPA2,IPA
Unit,ng/m3,ng/m3
20/05/2014 06.00.00,13,9
20/05/2014 07.00.00,9,6
20/05/2014 08.00.00,15,12
20/05/2014 09.00.00,7,5
20/05/2014 10.00.00,4,3
20/05/2014 11.00.00,3,2
20/05/2014 12.00.00,4,2
20/05/2014 13.00.00,5,3
20/05/2014 14.00.00,4,3
20/05/2014 15.00.00,4,2
20/05/2014 16.00.00,3,2
20/05/2014 17.00.00,3,2
20/05/2014 18.00.00,3,2
20/05/2014 19.00.00,3,2
20/05/2014 20.00.00,4,2
20/05/2014 21.00.00,6,4
20/05/2014 22.00.00,6,4
20/05/2014 23.00.00,5,3
21/05/2014 00.00.00,11,7
21/05/2014 01.00.00,7,5
21/05/2014 02.00.00,10,7
21/05/2014 03.00.00,5,3
21/05/2014 04.00.00,12,9
21/05/2014 05.00.00,6,4
21/05/2014 06.00.00,19,14
21/05/2014 07.00.00,24,17
21/05/2014 08.00.00,12,7
21/05/2014 09.00.00,11,7
21/05/2014 10.00.00,8,5
21/05/2014 11.00.00,6,3
21/05/2014 12.00.00,4,2
21/05/2014 13.00.00,6,4
21/05/2014 14.00.00,4,3
21/05/2014 15.00.00,5,3
21/05/2014 16.00.00,7,5
21/05/2014 17.00.00,8,5
21/05/2014 18.00.00,6,4
21/05/2014 19.00.00,5,4
21/05/2014 20.00.00,7,5
21/05/2014 21.00.00,18,13
21/05/2014 22.00.00,16,11
21/05/2014 23.00.00,7,5
22/05/2014 00.00.00,12,8
22/05/2014 01.00.00,14,10
22/05/2014 02.00.00,12,8
22/05/2014 03.00.00,16,12
22/05/2014 04.00.00,33,24
22/05/2014 05.00.00,23,16
22/05/2014 06.00.00,37,27
22/05/2014 07.00.00,45,32
22/05/2014 08.00.00,19,13
22/05/2014 09.00.00,13,8
22/05/2014 10.00.00,7,4
22/05/2014 11.00.00,5,3
22/05/2014 12.00.00,3,2
22/05/2014 13.00.00,3,2
22/05/2014 14.00.00,5,3
22/05/2014 15.00.00,3,2
22/05/2014 16.00.00,4,2
22/05/2014 17.00.00,3,2
22/05/2014 18.00.00,3,2
22/05/2014 19.00.00,3,2
22/05/2014 20.00.00,3,2
22/05/2014 21.00.00,21,14
22/05/2014 22.00.00,11,8
22/05/2014 23.00.00,12,8
23/05/2014 00.00.00,14,10
23/05/2014 01.00.00,4,3
23/05/2014 02.00.00,7,4
23/05/2014 03.00.00,3,2
23/05/2014 04.00.00,6,4
23/05/2014 05.00.00,15,10
23/05/2014 06.00.00,19,13
23/05/2014 07.00.00,49,35
23/05/2014 08.00.00,17,11
23/05/2014 09.00.00,8,5
23/05/2014 10.00.00,5,3
23/05/2014 11.00.00,5,3
23/05/2014 12.00.00,5,3
23/05/2014 13.00.00,8,5
23/05/2014 14.00.00,5,3
23/05/2014 15.00.00,4,2
23/05/2014 16.00.00,3,2
23/05/2014 17.00.00,3,2
23/05/2014 18.00.00,3,1
23/05/2014 19.00.00,5,3
23/05/2014 20.00.00,6,4
23/05/2014 21.00.00,6,4
23/05/2014 22.00.00,4,2
23/05/2014 23.00.00,6,4
24/05/2014 00.00.00,8,5
24/05/2014 01.00.00,6,3
24/05/2014 02.00.00,7,5
24/05/2014 03.00.00,6,4
24/05/2014 04.00.00,8,5
24/05/2014 05.00.00,11,7
24/05/2014 06.00.00,30,22
24/05/2014 07.00.00,7,4
24/05/2014 08.00.00,10,6
24/05/2014 09.00.00,6,4
24/05/2014 10.00.00,5,3
24/05/2014 11.00.00,2,1
24/05/2014 12.00.00,2,1
24/05/2014 13.00.00,2,1
24/05/2014 14.00.00,2,1
24/05/2014 15.00.00,2,2
24/05/2014 16.00.00,2,1
24/05/2014 17.00.00,2,1
24/05/2014 18.00.00,2,1
24/05/2014 19.00.00,3,2
24/05/2014 20.00.00,6,4
24/05/2014 21.00.00,5,3
24/05/2014 22.00.00,5,3
24/05/2014 23.00.00,8,5
25/05/2014 00.00.00,6,4
25/05/2014 01.00.00,7,4
25/05/2014 02.00.00,17,12
25/05/2014 03.00.00,7,5
25/05/2014 04.00.00,10,7
25/05/2014 05.00.00,12,8
25/05/2014 06.00.00,15,10
25/05/2014 07.00.00,5,3
25/05/2014 08.00.00,5,3
25/05/2014 09.00.00,4,2
25/05/2014 10.00.00,3,1
25/05/2014 11.00.00,2,1
25/05/2014 12.00.00,1,1
25/05/2014 13.00.00,2,1
25/05/2014 14.00.00,2,1
25/05/2014 15.00.00,3,2
25/05/2014 16.00.00,2,1
25/05/2014 17.00.00,2,1
25/05/2014 18.00.00,3,2
25/05/2014 19.00.00,5,3
25/05/2014 20.00.00,12,10
25/05/2014 21.00.00,3,2
25/05/2014 22.00.00,4,2
25/05/2014 23.00.00,5,3
26/05/2014 00.00.00,4,2
26/05/2014 01.00.00,5,3
26/05/2014 02.00.00,4,3
26/05/2014 03.00.00,2,1
26/05/2014 04.00.00,6,4
26/05/2014 05.00.00,7,4
26/05/2014 06.00.00,16,10
26/05/2014 07.00.00,11,7
26/05/2014 08.00.00,14,9
26/05/2014 09.00.00,13,8
26/05/2014 10.00.00,7,4
26/05/2014 11.00.00,4,2
26/05/2014 12.00.00,5,3
26/05/2014 13.00.00,9,6
26/05/2014 14.00.00,5,3
26/05/2014 15.00.00,6,4
26/05/2014 16.00.00,5,3
26/05/2014 17.00.00,3,1
26/05/2014 18.00.00,2,1
26/05/2014 19.00.00,3,2
26/05/2014 20.00.00,2,1
26/05/2014 21.00.00,1,1
26/05/2014 22.00.00,8,6
26/05/2014 23.00.00,9,6
27/05/2014 00.00.00,36,28
27/05/2014 01.00.00,32,25
27/05/2014 02.00.00,38,29
27/05/2014 03.00.00,17,12
27/05/2014 04.00.00,12,8
27/05/2014 05.00.00,18,12
27/05/2014 06.00.00,41,30
27/05/2014 07.00.00,25,18
27/05/2014 08.00.00,27,22
27/05/2014 09.00.00,12,8
27/05/2014 10.00.00,10,7
27/05/2014 11.00.00,4,2
27/05/2014 12.00.00,3,2
27/05/2014 13.00.00,6,4
27/05/2014 14.00.00,5,3
27/05/2014 15.00.00,5,4
27/05/2014 16.00.00,4,3
27/05/2014 17.00.00,5,3
27/05/2014 18.00.00,4,3
27/05/2014 19.00.00,7,5
27/05/2014 20.00.00,121,95
27/05/2014 21.00.00,104,83
27/05/2014 22.00.00,26,19
27/05/2014 23.00.00,40,30
28/05/2014 00.00.00,26,18
28/05/2014 01.00.00,59,45
28/05/2014 02.00.00,73,55
28/05/2014 03.00.00,68,50
28/05/2014 04.00.00,34,25
28/05/2014 05.00.00,85,64
28/05/2014 06.00.00,27,21
28/05/2014 07.00.00,38,29
28/05/2014 08.00.00,28,21
28/05/2014 09.00.00,16,10
28/05/2014 10.00.00,4,2
28/05/2014 11.00.00,5,4
28/05/2014 12.00.00,4,2
28/05/2014 13.00.00,4,3
28/05/2014 14.00.00,4,2
28/05/2014 15.00.00,4,3
28/05/2014 16.00.00,4,2
28/05/2014 17.00.00,3,2
28/05/2014 18.00.00,4,3
28/05/2014 19.00.00,3,2
28/05/2014 20.00.00,4,3
28/05/2014 21.00.00,5,3
28/05/2014 22.00.00,2,1
28/05/2014 23.00.00,2,2
29/05/2014 00.00.00,4,2
29/05/2014 01.00.00,6,4
29/05/2014 02.00.00,8,6
29/05/2014 03.00.00,,
29/05/2014 04.00.00,50,37
29/05/2014 05.00.00,21,15
29/05/2014 06.00.00,14,10
29/05/2014 07.00.00,8,6
29/05/2014 08.00.00,11,7
29/05/2014 09.00.00,12,8
29/05/2014 10.00.00,9,6
29/05/2014 11.00.00,6,4
29/05/2014 12.00.00,6,4
29/05/2014 13.00.00,7,5
29/05/2014 14.00.00,8,5
29/05/2014 15.00.00,42,34
29/05/2014 16.00.00,9,6
29/05/2014 17.00.00,11,8
29/05/2014 18.00.00,10,8
29/05/2014 19.00.00,6,4
29/05/2014 20.00.00,8,5
29/05/2014 21.00.00,4,2
29/05/2014 22.00.00,28,21
29/05/2014 23.00.00,14,11
30/05/2014 00.00.00,17,12
30/05/2014 01.00.00,32,24
30/05/2014 02.00.00,18,12
30/05/2014 03.00.00,15,11
30/05/2014 04.00.00,9,6
30/05/2014 05.00.00,33,25
30/05/2014 06.00.00,17,12
30/05/2014 07.00.00,44,31
30/05/2014 08.00.00,48,37
30/05/2014 09.00.00,11,7
30/05/2014 10.00.00,29,23
30/05/2014 11.00.00,47,40
30/05/2014 12.00.00,24,19
30/05/2014 13.00.00,40,34
30/05/2014 14.00.00,9,7
30/05/2014 15.00.00,6,4
30/05/2014 16.00.00,4,2
30/05/2014 17.00.00,38,29
30/05/2014 18.00.00,32,28
30/05/2014 19.00.00,6,4
30/05/2014 20.00.00,6,4
30/05/2014 21.00.00,17,13
30/05/2014 22.00.00,8,6
30/05/2014 23.00.00,30,24
31/05/2014 00.00.00,4,3
31/05/2014 01.00.00,4,3
31/05/2014 02.00.00,4,3
31/05/2014 03.00.00,5,4
31/05/2014 04.00.00,18,14
31/05/2014 05.00.00,12,10
31/05/2014 06.00.00,8,5
31/05/2014 07.00.00,14,11
31/05/2014 08.00.00,18,19
31/05/2014 09.00.00,26,19
31/05/2014 10.00.00,23,18
31/05/2014 11.00.00,14,11
31/05/2014 12.00.00,29,27
31/05/2014 13.00.00,77,65
31/05/2014 14.00.00,70,57
31/05/2014 15.00.00,3,2
31/05/2014 16.00.00,5,3
31/05/2014 17.00.00,13,10
31/05/2014 18.00.00,40,38
31/05/2014 19.00.00,6,5
31/05/2014 20.00.00,27,23
31/05/2014 21.00.00,10,7
31/05/2014 22.00.00,9,6
31/05/2014 23.00.00,23,19
01/06/2014 00.00.00,8,7
01/06/2014 01.00.00,15,13
01/06/2014 02.00.00,11,9
01/06/2014 03.00.00,42,37
01/06/2014 04.00.00,6,5
01/06/2014 05.00.00,7,6
01/06/2014 06.00.00,8,6
01/06/2014 07.00.00,23,17
01/06/2014 08.00.00,40,34
01/06/2014 09.00.00,3,2
01/06/2014 10.00.00,3,2
01/06/2014 11.00.00,3,2
01/06/2014 12.00.00,2,1
01/06/2014 13.00.00,2,1
01/06/2014 14.00.00,1,1
01/06/2014 15.00.00,1,1
01/06/2014 16.00.00,1,1
01/06/2014 17.00.00,4,2
01/06/2014 18.00.00,3,2
01/06/2014 19.00.00,7,5
01/06/2014 20.00.00,7,5
01/06/2014 21.00.00,8,6
01/06/2014 22.00.00,7,5
01/06/2014 23.00.00,25,21
02/06/2014 00.00.00,11,8
02/06/2014 01.00.00,10,8
02/06/2014 02.00.00,8,7
02/06/2014 03.00.00,170,153
02/06/2014 04.00.00,50,44
02/06/2014 05.00.00,21,17
02/06/2014 06.00.00,8,6
02/06/2014 07.00.00,8,6
02/06/2014 08.00.00,31,28
02/06/2014 09.00.00,56,49
02/06/2014 10.00.00,26,23
02/06/2014 11.00.00,23,20
02/06/2014 12.00.00,10,8
02/06/2014 13.00.00,12,10
02/06/2014 14.00.00,8,6
02/06/2014 15.00.00,40,34
02/06/2014 16.00.00,14,12
02/06/2014 17.00.00,7,5
02/06/2014 18.00.00,4,3
02/06/2014 19.00.00,4,3
02/06/2014 20.00.00,10,7
02/06/2014 21.00.00,11,8
02/06/2014 22.00.00,3,2
02/06/2014 23.00.00,2,2
03/06/2014 00.00.00,4,3
03/06/2014 01.00.00,9,7
03/06/2014 02.00.00,14,11
03/06/2014 03.00.00,3,2
03/06/2014 04.00.00,3,2
03/06/2014 05.00.00,18,14
03/06/2014 06.00.00,14,12
03/06/2014 07.00.00,47,43
03/06/2014 08.00.00,10,8
03/06/2014 09.00.00,9,7
03/06/2014 10.00.00,7,5
03/06/2014 11.00.00,6,5
03/06/2014 12.00.00,10,8
03/06/2014 13.00.00,8,6
03/06/2014 14.00.00,6,5
03/06/2014 15.00.00,31,27
03/06/2014 16.00.00,47,41
03/06/2014 17.00.00,82,69
03/06/2014 18.00.00,50,43
03/06/2014 19.00.00,66,55
03/06/2014 20.00.00,85,73
03/06/2014 21.00.00,105,99
03/06/2014 22.00.00,50,42
03/06/2014 23.00.00,198,172
04/06/2014 00.00.00,17,12
04/06/2014 01.00.00,16,12
04/06/2014 02.00.00,4,3
04/06/2014 03.00.00,7,5
04/06/2014 04.00.00,22,20
04/06/2014 05.00.00,30,26
04/06/2014 06.00.00,6,5
04/06/2014 07.00.00,13,10
04/06/2014 08.00.00,50,39
04/06/2014 09.00.00,78,66
04/06/2014 10.00.00,38,31
04/06/2014 11.00.00,17,14
04/06/2014 12.00.00,17,13
04/06/2014 13.00.00,18,14
04/06/2014 14.00.00,11,9
04/06/2014 15.00.00,76,63
04/06/2014 16.00.00,68,57
04/06/2014 17.00.00,108,93
04/06/2014 18.00.00,43,35
04/06/2014 19.00.00,12,10
04/06/2014 20.00.00,5,4
04/06/2014 21.00.00,4,3
04/06/2014 22.00.00,4,3
04/06/2014 23.00.00,10,8
05/06/2014 00.00.00,11,8
05/06/2014 01.00.00,11,8
05/06/2014 02.00.00,5,4
05/06/2014 03.00.00,2,2
05/06/2014 04.00.00,4,2
05/06/2014 05.00.00,8,6
05/06/2014 06.00.00,21,16
05/06/2014 07.00.00,23,17
05/06/2014 08.00.00,12,8
05/06/2014 09.00.00,10,7
05/06/2014 10.00.00,10,7
05/06/2014 11.00.00,4,2
05/06/2014 12.00.00,14,10
05/06/2014 13.00.00,5,3
05/06/2014 14.00.00,3,2
05/06/2014 15.00.00,4,2
05/06/2014 16.00.00,3,2
05/06/2014 17.00.00,5,3
05/06/2014 18.00.00,4,3
05/06/2014 19.00.00,2,1
05/06/2014 20.00.00,3,2
05/06/2014 21.00.00,4,3
05/06/2014 22.00.00,8,6
05/06/2014 23.00.00,4,2
06/06/2014 00.00.00,11,7
06/06/2014 01.00.00,6,4
06/06/2014 02.00.00,10,7
06/06/2014 03.00.00,4,3
06/06/2014 04.00.00,11,8
06/06/2014 05.00.00,13,10
06/06/2014 06.00.00,17,13
06/06/2014 07.00.00,18,13
06/06/2014 08.00.00,18,12
06/06/2014 09.00.00,13,10
06/06/2014 10.00.00,41,34
06/06/2014 11.00.00,76,63
06/06/2014 12.00.00,51,42
06/06/2014 13.00.00,43,35
06/06/2014 14.00.00,34,27
06/06/2014 15.00.00,76,62
06/06/2014 16.00.00,153,137
06/06/2014 17.00.00,93,78
06/06/2014 18.00.00,8,6
06/06/2014 19.00.00,12,9
06/06/2014 20.00.00,24,19
06/06/2014 21.00.00,11,8
06/06/2014 22.00.00,55,47
06/06/2014 23.00.00,28,27
07/06/2014 00.00.00,20,16
07/06/2014 01.00.00,5,4
07/06/2014 02.00.00,2,1
07/06/2014 03.00.00,2,1
07/06/2014 04.00.00,2,2
07/06/2014 05.00.00,4,3
07/06/2014 06.00.00,7,4
07/06/2014 07.00.00,15,12
07/06/2014 08.00.00,9,7
07/06/2014 09.00.00,60,50
07/06/2014 10.00.00,76,63
07/06/2014 11.00.00,105,90
07/06/2014 12.00.00,80,66
07/06/2014 13.00.00,58,48
07/06/2014 14.00.00,51,41
07/06/2014 15.00.00,112,92
07/06/2014 16.00.00,208,172
07/06/2014 17.00.00,104,86
07/06/2014 18.00.00,76,62
07/06/2014 19.00.00,93,76
07/06/2014 20.00.00,87,71
07/06/2014 21.00.00,49,39
07/06/2014 22.00.00,24,19
07/06/2014 23.00.00,48,40
08/06/2014 00.00.00,78,65
08/06/2014 01.00.00,48,40
08/06/2014 02.00.00,125,106
08/06/2014 03.00.00,40,33
08/06/2014 04.00.00,35,30
08/06/2014 05.00.00,104,88
08/06/2014 06.00.00,212,181
08/06/2014 07.00.00,66,56
08/06/2014 08.00.00,38,31
08/06/2014 09.00.00,20,16
08/06/2014 10.00.00,14,11
08/06/2014 11.00.00,10,9
08/06/2014 12.00.00,15,13
08/06/2014 13.00.00,12,9
08/06/2014 14.00.00,8,7
08/06/2014 15.00.00,37,31
08/06/2014 16.00.00,84,70
08/06/2014 17.00.00,140,118
08/06/2014 18.00.00,109,92
08/06/2014 19.00.00,156,135
08/06/2014 20.00.00,176,147
08/06/2014 21.00.00,84,71
08/06/2014 22.00.00,33,28
08/06/2014 23.00.00,52,44
09/06/2014 00.00.00,117,97
09/06/2014 01.00.00,77,65
09/06/2014 02.00.00,115,100
09/06/2014 03.00.00,77,71
09/06/2014 04.00.00,16,13
09/06/2014 05.00.00,23,19
09/06/2014 06.00.00,11,9
09/06/2014 07.00.00,16,12
09/06/2014 08.00.00,18,13
09/06/2014 09.00.00,17,12
09/06/2014 10.00.00,7,5
09/06/2014 11.00.00,5,3
09/06/2014 12.00.00,3,2
09/06/2014 13.00.00,7,5
09/06/2014 14.00.00,4,3
09/06/2014 15.00.00,3,2
09/06/2014 16.00.00,5,4
09/06/2014 17.00.00,3,2
09/06/2014 18.00.00,6,4
09/06/2014 19.00.00,3,2
09/06/2014 20.00.00,3,2
09/06/2014 21.00.00,11,9
09/06/2014 22.00.00,3,2
09/06/2014 23.00.00,2,1
10/06/2014 00.00.00,19,15
10/06/2014 01.00.00,23,24
10/06/2014 02.00.00,9,7
10/06/2014 03.00.00,4,3
10/06/2014 04.00.00,4,2
10/06/2014 05.00.00,5,3
10/06/2014 06.00.00,29,22
10/06/2014 07.00.00,23,17
10/06/2014 08.00.00,16,12
10/06/2014 09.00.00,26,18
10/06/2014 10.00.00,10,7
10/06/2014 11.00.00,4,3
10/06/2014 12.00.00,2,1
10/06/2014 13.00.00,2,1
10/06/2014 14.00.00,4,2
10/06/2014 15.00.00,4,3
10/06/2014 16.00.00,3,2
10/06/2014 17.00.00,3,2
10/06/2014 18.00.00,5,3
10/06/2014 19.00.00,3,2
10/06/2014 20.00.00,3,2
10/06/2014 21.00.00,6,4
10/06/2014 22.00.00,7,5
10/06/2014 23.00.00,7,5
11/06/2014 00.00.00,10,8
11/06/2014 01.00.00,6,5
11/06/2014 02.00.00,14,10
11/06/2014 03.00.00,16,12
11/06/2014 04.00.00,12,9
11/06/2014 05.00.00,5,3
11/06/2014 06.00.00,37,27
11/06/2014 07.00.00,15,11
11/06/2014 08.00.00,23,17
11/06/2014 09.00.00,16,11
11/06/2014 10.00.00,15,10
11/06/2014 11.00.00,7,4
11/06/2014 12.00.00,5,4
11/06/2014 13.00.00,13,10
11/06/2014 14.00.00,14,10
11/06/2014 15.00.00,6,4
11/06/2014 16.00.00,4,3
11/06/2014 17.00.00,4,3
11/06/2014 18.00.00,50,40
11/06/2014 19.00.00,67,56
11/06/2014 20.00.00,6,4
11/06/2014 21.00.00,8,6
11/06/2014 22.00.00,2,1
11/06/2014 23.00.00,4,3
12/06/2014 00.00.00,21,18
12/06/2014 01.00.00,13,9
12/06/2014 02.00.00,7,5
12/06/2014 03.00.00,10,7
12/06/2014 04.00.00,27,22
12/06/2014 05.00.00,63,54
12/06/2014 06.00.00,8,6
12/06/2014 07.00.00,11,8
12/06/2014 08.00.00,65,54
12/06/2014 09.00.00,38,30
12/06/2014 10.00.00,9,6
12/06/2014 11.00.00,6,4
12/06/2014 12.00.00,26,21
12/06/2014 13.00.00,37,28
12/06/2014 14.00.00,13,10
12/06/2014 15.00.00,4,2
12/06/2014 16.00.00,8,3
12/06/2014 17.00.00,4,2
12/06/2014 18.00.00,4,2
12/06/2014 19.00.00,4,2
12/06/2014 20.00.00,3,1
12/06/2014 21.00.00,4,2
12/06/2014 22.00.00,3,2
12/06/2014 23.00.00,1,0
13/06/2014 00.00.00,4,2
13/06/2014 01.00.00,2,1
13/06/2014 02.00.00,1,0
13/06/2014 03.00.00,0,0
13/06/2014 04.00.00,1,0
13/06/2014 05.00.00,5,3
13/06/2014 06.00.00,9,5
13/06/2014 07.00.00,28,19
13/06/2014 08.00.00,23,15
13/06/2014 09.00.00,4,2
13/06/2014 10.00.00,6,3
13/06/2014 11.00.00,6,3
13/06/2014 12.00.00,3,1
13/06/2014 13.00.00,5,3
13/06/2014 14.00.00,5,2
13/06/2014 15.00.00,2,1
13/06/2014 16.00.00,3,2
13/06/2014 17.00.00,3,1
13/06/2014 18.00.00,2,1
13/06/2014 19.00.00,3,1
13/06/2014 20.00.00,3,1
13/06/2014 21.00.00,2,1
13/06/2014 22.00.00,4,3
13/06/2014 23.00.00,3,2
14/06/2014 00.00.00,3,2
14/06/2014 01.00.00,2,1
14/06/2014 02.00.00,3,2
14/06/2014 03.00.00,2,1
14/06/2014 04.00.00,1,1
14/06/2014 05.00.00,3,1
14/06/2014 06.00.00,9,6
14/06/2014 07.00.00,11,7
14/06/2014 08.00.00,2,1
14/06/2014 09.00.00,2,1
14/06/2014 10.00.00,2,1
14/06/2014 11.00.00,2,1
14/06/2014 12.00.00,3,2
14/06/2014 13.00.00,2,1
14/06/2014 14.00.00,2,1
14/06/2014 15.00.00,7,6
14/06/2014 16.00.00,40,35
14/06/2014 17.00.00,44,38
14/06/2014 18.00.00,22,19
14/06/2014 19.00.00,11,10
14/06/2014 20.00.00,17,15
14/06/2014 21.00.00,6,5
14/06/2014 22.00.00,1,0
14/06/2014 23.00.00,1,0
15/06/2014 00.00.00,5,3
15/06/2014 01.00.00,4,2
15/06/2014 02.00.00,2,1
15/06/2014 03.00.00,2,1
15/06/2014 04.00.00,1,1
15/06/2014 05.00.00,5,3
15/06/2014 06.00.00,4,2
15/06/2014 07.00.00,6,3
15/06/2014 08.00.00,3,2
15/06/2014 09.00.00,4,2
15/06/2014 10.00.00,10,7
15/06/2014 11.00.00,4,3
15/06/2014 12.00.00,1,0
15/06/2014 13.00.00,1,0
15/06/2014 14.00.00,1,0
15/06/2014 15.00.00,1,1
15/06/2014 16.00.00,2,1
15/06/2014 17.00.00,2,1
15/06/2014 18.00.00,2,1
15/06/2014 19.00.00,2,1
15/06/2014 20.00.00,3,2
15/06/2014 21.00.00,3,1
15/06/2014 22.00.00,3,1
15/06/2014 23.00.00,3,2
16/06/2014 00.00.00,3,2
16/06/2014 01.00.00,2,1
16/06/2014 02.00.00,2,1
16/06/2014 03.00.00,1,1
16/06/2014 04.00.00,1,0
16/06/2014 05.00.00,4,3
16/06/2014 06.00.00,16,10
16/06/2014 07.00.00,16,10
16/06/2014 08.00.00,7,5
16/06/2014 09.00.00,10,6
16/06/2014 10.00.00,7,4
16/06/2014 11.00.00,6,3
16/06/2014 12.00.00,4,2
16/06/2014 13.00.00,5,3
16/06/2014 14.00.00,4,2
16/06/2014 15.00.00,2,1
16/06/2014 16.00.00,2,1
16/06/2014 17.00.00,4,2
16/06/2014 18.00.00,5,2
16/06/2014 19.00.00,4,2
16/06/2014 20.00.00,4,2
16/06/2014 21.00.00,3,1
16/06/2014 22.00.00,2,1
16/06/2014 23.00.00,2,1
17/06/2014 00.00.00,2,1
17/06/2014 01.00.00,3,2
17/06/2014 02.00.00,3,1
17/06/2014 03.00.00,2,1
17/06/2014 04.00.00,4,3
17/06/2014 05.00.00,6,3
17/06/2014 06.00.00,9,6
17/06/2014 07.00.00,10,7
17/06/2014 08.00.00,5,3
17/06/2014 09.00.00,5,3
17/06/2014 10.00.00,4,2
17/06/2014 11.00.00,2,1
17/06/2014 12.00.00,2,1
17/06/2014 13.00.00,4,2
17/06/2014 14.00.00,3,1
17/06/2014 15.00.00,3,1
17/06/2014 16.00.00,4,2
17/06/2014 17.00.00,3,1
17/06/2014 18.00.00,4,2
17/06/2014 19.00.00,3,1
17/06/2014 20.00.00,3,1
17/06/2014 21.00.00,3,1
17/06/2014 22.00.00,2,1
17/06/2014 23.00.00,3,2
18/06/2014 00.00.00,4,2
18/06/2014 01.00.00,2,1
18/06/2014 02.00.00,2,1
18/06/2014 03.00.00,1,0
18/06/2014 04.00.00,2,1
18/06/2014 05.00.00,6,3
18/06/2014 06.00.00,23,16
18/06/2014 07.00.00,10,6
18/06/2014 08.00.00,13,8
18/06/2014 09.00.00,4,2
18/06/2014 10.00.00,3,2
18/06/2014 11.00.00,2,1
18/06/2014 12.00.00,3,1
18/06/2014 13.00.00,3,1
18/06/2014 14.00.00,3,1
18/06/2014 15.00.00,24,20
18/06/2014 16.00.00,9,6
18/06/2014 17.00.00,9,6
18/06/2014 18.00.00,7,4
18/06/2014 19.00.00,30,24
18/06/2014 20.00.00,9,5
18/06/2014 21.00.00,6,4
18/06/2014 22.00.00,6,5
18/06/2014 23.00.00,32,24
19/06/2014 00.00.00,6,4
19/06/2014 01.00.00,5,3
19/06/2014 02.00.00,2,0
19/06/2014 03.00.00,2,1
19/06/2014 04.00.00,2,1
19/06/2014 05.00.00,4,2
19/06/2014 06.00.00,15,9
19/06/2014 07.00.00,6,3
19/06/2014 08.00.00,7,5
19/06/2014 09.00.00,24,17
19/06/2014 10.00.00,46,38
19/06/2014 11.00.00,8,7
19/06/2014 12.00.00,6,3
19/06/2014 13.00.00,5,3
19/06/2014 14.00.00,29,22
19/06/2014 15.00.00,47,53
19/06/2014 16.00.00,23,17
19/06/2014 17.00.00,17,13
19/06/2014 18.00.00,18,13
19/06/2014 19.00.00,13,9
19/06/2014 20.00.00,8,5
19/06/2014 21.00.00,5,5
19/06/2014 22.00.00,82,75
19/06/2014 23.00.00,4,3
20/06/2014 00.00.00,4,2
20/06/2014 01.00.00,23,17
20/06/2014 02.00.00,28,23
20/06/2014 03.00.00,30,25
20/06/2014 04.00.00,5,4
20/06/2014 05.00.00,22,17
20/06/2014 06.00.00,13,10
20/06/2014 07.00.00,43,35
20/06/2014 08.00.00,17,12
20/06/2014 09.00.00,47,39
20/06/2014 10.00.00,73,60
20/06/2014 11.00.00,49,41
20/06/2014 12.00.00,24,19
20/06/2014 13.00.00,77,62
20/06/2014 14.00.00,25,20
20/06/2014 15.00.00,60,57
20/06/2014 16.00.00,37,35
20/06/2014 17.00.00,41,33
20/06/2014 18.00.00,16,13
20/06/2014 19.00.00,4,3
20/06/2014 20.00.00,3,1
20/06/2014 21.00.00,2,1
20/06/2014 22.00.00,3,1
20/06/2014 23.00.00,2,1
21/06/2014 00.00.00,3,1
21/06/2014 01.00.00,6,3
21/06/2014 02.00.00,4,3
21/06/2014 03.00.00,3,2
21/06/2014 04.00.00,2,1
21/06/2014 05.00.00,6,3
21/06/2014 06.00.00,12,7
21/06/2014 07.00.00,9,6
21/06/2014 08.00.00,18,14
21/06/2014 09.00.00,2,1
21/06/2014 10.00.00,1,1
21/06/2014 11.00.00,2,1
21/06/2014 12.00.00,2,1
21/06/2014 13.00.00,3,1
21/06/2014 14.00.00,2,1
21/06/2014 15.00.00,2,1
21/06/2014 16.00.00,2,1
21/06/2014 17.00.00,3,1
21/06/2014 18.00.00,1,1
21/06/2014 19.00.00,1,0
21/06/2014 20.00.00,2,1
21/06/2014 21.00.00,2,1
21/06/2014 22.00.00,3,2
21/06/2014 23.00.00,2,1
22/06/2014 00.00.00,1,0
22/06/2014 01.00.00,2,1
22/06/2014 02.00.00,2,1
22/06/2014 03.00.00,2,1
22/06/2014 04.00.00,7,4
22/06/2014 05.00.00,18,12
22/06/2014 06.00.00,9,6
22/06/2014 07.00.00,4,2
22/06/2014 08.00.00,1,0
22/06/2014 09.00.00,2,1
22/06/2014 10.00.00,2,1
22/06/2014 11.00.00,2,1
22/06/2014 12.00.00,2,1
22/06/2014 13.00.00,2,1
22/06/2014 14.00.00,1,0
22/06/2014 15.00.00,2,1
22/06/2014 16.00.00,2,1
22/06/2014 17.00.00,2,1
22/06/2014 18.00.00,1,1
22/06/2014 19.00.00,1,0
22/06/2014 20.00.00,1,0
22/06/2014 21.00.00,2,1
22/06/2014 22.00.00,1,1
22/06/2014 23.00.00,2,1
23/06/2014 00.00.00,4,2
23/06/2014 01.00.00,3,1
23/06/2014 02.00.00,4,2
23/06/2014 03.00.00,2,1
23/06/2014 04.00.00,1,0
23/06/2014 05.00.00,3,1
23/06/2014 06.00.00,34,25
23/06/2014 07.00.00,22,16
23/06/2014 08.00.00,13,9
