,Foggia,,,
,Monte Sant'Angelo - Suolo Giuffreda,,,
Parm,SO2,NO2,PM10,O3



06/03/2010 9.00,"4,44473443","7,36153078","16,89999962","67,7834766"
06/03/2010 10.00,"4,62353523","4,06104211","16,89999962","74,42756475"
06/03/2010 11.00,"5,3838902","2,38419134","16,89999962","78,3620838"
06/03/2010 12.00,"5,44168427","2,33357306","16,89999962","80,36077455"
06/03/2010 13.00,"5,86791609","1,89619158","16,89999962","83,2316793"
06/03/2010 14.00,"6,18759072","1,87801994","16,89999962","84,20641635"
06/03/2010 15.00,"6,21106918","1,64310588","16,89999962","86,7177822"
06/03/2010 16.00,"6,25622093","1,70670091","16,89999962","86,94882315"
06/03/2010 17.00,"5,83901906","1,55485178","16,89999962","90,78353235"
06/03/2010 18.00,"6,3338821","1,45231887","16,89999962","89,27698815"
06/03/2010 19.00,"5,90584409","1,40040425","16,89999962","85,3452222"
06/03/2010 20.00,"5,26107728","1,34070205","16,89999962","81,46811925"
06/03/2010 21.00,"5,43987808","2,83585163","16,89999962","75,66753705"
06/03/2010 22.00,"4,69939021","3,68725376","16,89999962","73,48289235"
06/03/2010 23.00,"5,08227647","3,60808549","16,89999962","73,13839575"
07/03/2010 0.00,"5,28275057","1,52759622","16,89999962","77,30395575"
07/03/2010 1.00,,"1,14991504","15,60000038","77,4133017"
07/03/2010 2.00,"4,82762069",,"15,60000038","78,49880115"
07/03/2010 3.00,"4,79511127","9,07082818","15,60000038",
07/03/2010 4.00,"4,773439","4,16746786","15,60000038","77,3808231"
07/03/2010 5.00,"4,89263954","2,89685017","15,60000038","76,88907555"
07/03/2010 6.00,"4,84206921","2,41533974","15,60000038","76,05436755"
07/03/2010 7.00,"4,91431181","2,07789277","15,60000038","75,2375547"
07/03/2010 8.00,"4,56032258","2,42572381","15,60000038","75,1686873"
07/03/2010 9.00,"4,47724385","11,12924532","15,60000038","72,2003268"
07/03/2010 10.00,"5,42181718","8,2895085","15,60000038","81,5406375"
07/03/2010 11.00,"5,22314928","5,2096589","15,60000038","82,0337616"
07/03/2010 12.00,"6,41334947","4,78785067","15,60000038","85,2307491"
07/03/2010 13.00,"6,30498506","4,35695662","15,60000038","87,6563898"
07/03/2010 14.00,"5,76135788","4,02340248","15,60000038","91,0586229"
07/03/2010 15.00,"6,57047698","3,56655302","15,60000038","91,78039395"
07/03/2010 16.00,"6,6932899","2,71644723","15,60000038","89,6729358"
07/03/2010 17.00,"6,25802712","2,5762766","15,60000038","88,94290545"
07/03/2010 18.00,"6,0828387","3,25246687","15,60000038","89,07238095"
07/03/2010 19.00,"6,39889993","2,87608394","15,60000038","84,9869601"
07/03/2010 20.00,"6,09006245","1,36795761","15,60000038","86,32718115"
07/03/2010 21.00,"5,64215735","1,05127687","15,60000038","87,3974388"
07/03/2010 22.00,"5,56810856","1,31214824","15,60000038","88,6412415"
07/03/2010 23.00,"5,68911631","1,24465846","15,60000038","89,3850573"
08/03/2010 0.00,"5,3838902","2,00910666","15,60000038","87,2665668"
08/03/2010 1.00,"5,36944168","1,40300074","28,2999897","87,4745655"
08/03/2010 2.00,"5,8137344","1,36017003","28,2999897","88,411218"
08/03/2010 3.00,"5,83721286","1,29657309","28,2999897","86,668785"
08/03/2010 4.00,"5,30984141","1,46789402","28,2999897","83,7265989"
08/03/2010 5.00,"5,65660587","1,54706421","28,2999897","84,06820275"
08/03/2010 6.00,"5,16896759","1,63012722","28,2999897","84,65361555"
08/03/2010 7.00,"5,49225358","1,57042502","28,2999897","86,17428435"
08/03/2010 8.00,"5,41459343","1,62104331","28,2999897","87,7679502"
08/03/2010 9.00,"5,3838902","1,68593659","28,2999897","88,2266406"
08/03/2010 10.00,"6,25802712","1,64050938","28,2999897","88,63986495"
08/03/2010 11.00,"6,41876702","1,78976584","28,2999897","87,5241612"
08/03/2010 12.00,"7,02741203","2,42831839","28,2999897","87,21974415"
08/03/2010 13.00,"7,63244567","3,13306247","28,2999897","87,8092866"
08/03/2010 14.00,"8,58604996","2,43091489","28,2999897","90,74183685"
08/03/2010 15.00,"10,03451628","2,28555318","28,2999897","89,9153682"
08/03/2010 16.00,"9,38071952","2,36082862","28,2999897","92,5338456"
08/03/2010 17.00,"9,30125216","2,30372291","28,2999897","91,78039395"
08/03/2010 18.00,"7,74803382","2,15576662","28,2999897","91,1880984"
08/03/2010 19.00,"7,12855166","2,21027582","28,2999897","90,9263943"
08/03/2010 20.00,"5,88055842","2,09995725","28,2999897","91,119231"
08/03/2010 21.00,"6,01781986","1,98834042","28,2999897","90,42088125"
08/03/2010 22.00,"5,89500694","2,07789277","28,2999897","88,8836739"
08/03/2010 23.00,"5,93293494","2,13889322","28,2999897","88,97458605"
09/03/2010 0.00,"5,80289827","1,85336087","28,2999897","87,60956715"
09/03/2010 1.00,,"2,14278605",,"84,6701541"
09/03/2010 2.00,"5,97086192",,,"83,0929869"
09/03/2010 3.00,"5,50309073","11,36935046",,
09/03/2010 4.00,"5,4741937","5,41212632",,"77,4813312"
09/03/2010 5.00,"5,30261664","4,5698081",,"72,5381601"
09/03/2010 6.00,"5,17077378","4,09089417",,"69,9845202"
09/03/2010 7.00,"5,44710285","3,89880891",,"69,60884175"
09/03/2010 8.00,"5,55004766","13,93784139",,"56,17068135"
09/03/2010 9.00,"5,74871556","8,25316903",,"64,4527443"
09/03/2010 10.00,"7,01296351","8,43616846",,"65,5444482"
09/03/2010 11.00,"6,93169097","14,0974781",,"55,93471275"
09/03/2010 12.00,"8,93823299","8,08314826",,"66,2916954"
09/03/2010 13.00,"8,78176449","6,39881966",,"76,45963185"
09/03/2010 14.00,"7,2676193","6,0883185",,"80,0851653"
09/03/2010 15.00,"7,2676193","6,48416942",,"82,61576295"
09/03/2010 16.00,"6,63188344","6,37514718",,"84,1767108"
09/03/2010 17.00,"6,05574786","5,49259475",,"86,65440105"
09/03/2010 18.00,"6,48017348","9,90795532",,"77,9912532"
09/03/2010 19.00,"5,90945648","11,9546997",,"71,5440915"
09/03/2010 20.00,"6,11173574","8,61657331",,"77,23181655"
09/03/2010 21.00,,,,
09/03/2010 22.00,,,,
09/03/2010 23.00,,,,
10/03/2010 0.00,,,,
10/03/2010 1.00,,,,
10/03/2010 2.00,,,,
10/03/2010 3.00,,,,
10/03/2010 4.00,,,,
10/03/2010 5.00,,,,
10/03/2010 6.00,,,,
10/03/2010 7.00,,,,
10/03/2010 8.00,,,,
10/03/2010 9.00,,,,
10/03/2010 10.00,,,,
10/03/2010 11.00,,,,
10/03/2010 12.00,,,,
10/03/2010 13.00,,,,
10/03/2010 14.00,,,,
10/03/2010 15.00,,,,
10/03/2010 16.00,,,,
10/03/2010 17.00,,,,
10/03/2010 18.00,,,,
10/03/2010 19.00,,,,
10/03/2010 20.00,,,,
10/03/2010 21.00,,,,
10/03/2010 22.00,,,,
10/03/2010 23.00,,,,
11/03/2010 0.00,,,,
11/03/2010 1.00,,,,
11/03/2010 2.00,,,,
11/03/2010 3.00,,,,
11/03/2010 4.00,,,,
11/03/2010 5.00,,,,
11/03/2010 6.00,,,,
11/03/2010 7.00,,,,
11/03/2010 8.00,,,,
11/03/2010 9.00,,,,
11/03/2010 10.00,,,,
11/03/2010 11.00,,,,
11/03/2010 12.00,,,,
11/03/2010 13.00,,,,
11/03/2010 14.00,,,,
11/03/2010 15.00,,,,
11/03/2010 16.00,,,,
11/03/2010 17.00,,,,
11/03/2010 18.00,,,,
11/03/2010 19.00,,,,
11/03/2010 20.00,,,,
11/03/2010 21.00,,,,
11/03/2010 22.00,,,,
11/03/2010 23.00,,,,
12/03/2010 0.00,,,,
12/03/2010 1.00,,,,
12/03/2010 2.00,,,,
12/03/2010 3.00,,,,
12/03/2010 4.00,,,,
12/03/2010 5.00,,,,
12/03/2010 6.00,,,,
12/03/2010 7.00,,,,
12/03/2010 8.00,,,,
12/03/2010 9.00,,,,
12/03/2010 10.00,,,,
12/03/2010 11.00,,,,
12/03/2010 12.00,,,,
12/03/2010 13.00,,,,
12/03/2010 14.00,,,,
12/03/2010 15.00,,,,
12/03/2010 16.00,,,,
12/03/2010 17.00,,,,
12/03/2010 18.00,,,,
12/03/2010 19.00,,,,
12/03/2010 20.00,,,,
12/03/2010 21.00,,,,
12/03/2010 22.00,,,,
12/03/2010 23.00,,,,
13/03/2010 0.00,,,,
13/03/2010 1.00,,,,
13/03/2010 2.00,,,,
13/03/2010 3.00,,,,
13/03/2010 4.00,,,,
13/03/2010 5.00,,,,
13/03/2010 6.00,,,,
13/03/2010 7.00,,,,
13/03/2010 8.00,,,,
13/03/2010 9.00,,,,
13/03/2010 10.00,,,,
13/03/2010 11.00,,,,
13/03/2010 12.00,,,,
13/03/2010 13.00,,,,
13/03/2010 14.00,,,,
13/03/2010 15.00,,,,
13/03/2010 16.00,,,,
13/03/2010 17.00,,,,
13/03/2010 18.00,,,,
13/03/2010 19.00,,,,
13/03/2010 20.00,,,,
13/03/2010 21.00,,,,
13/03/2010 22.00,,,,
13/03/2010 23.00,,,,
14/03/2010 0.00,,,,
14/03/2010 1.00,,,,
14/03/2010 2.00,,,,
14/03/2010 3.00,,,,
14/03/2010 4.00,,,,
14/03/2010 5.00,,,,
14/03/2010 6.00,,,,
14/03/2010 7.00,,,,
14/03/2010 8.00,,,,
14/03/2010 9.00,,,,
14/03/2010 10.00,,,,
14/03/2010 11.00,,,,
14/03/2010 12.00,,,,
14/03/2010 13.00,,,,
14/03/2010 14.00,,,,
14/03/2010 15.00,,,,
14/03/2010 16.00,,,,
14/03/2010 17.00,,,,
14/03/2010 18.00,,,,
14/03/2010 19.00,,,,
14/03/2010 20.00,,,,
14/03/2010 21.00,,,,
14/03/2010 22.00,,,,
14/03/2010 23.00,,,,
15/03/2010 0.00,,,,
15/03/2010 1.00,,,,
15/03/2010 2.00,,,,
15/03/2010 3.00,,,,
15/03/2010 4.00,,,,
15/03/2010 5.00,,,,
15/03/2010 6.00,,,,
15/03/2010 7.00,,,,
15/03/2010 8.00,,,,
15/03/2010 9.00,,,,
15/03/2010 10.00,,,,
15/03/2010 11.00,,,,
15/03/2010 12.00,,,,
15/03/2010 13.00,,,,
15/03/2010 14.00,,,,
15/03/2010 15.00,,,,
15/03/2010 16.00,,,,
15/03/2010 17.00,,,,
15/03/2010 18.00,,,,
15/03/2010 19.00,,,,
15/03/2010 20.00,,,,
15/03/2010 21.00,,,,
15/03/2010 22.00,,,,
15/03/2010 23.00,,,,
16/03/2010 0.00,,,,
16/03/2010 1.00,,,,
16/03/2010 2.00,,,,
16/03/2010 3.00,,,,
16/03/2010 4.00,,,,
16/03/2010 5.00,,,,
16/03/2010 6.00,,,,
16/03/2010 7.00,,,,
16/03/2010 8.00,,,,
16/03/2010 9.00,,,,
16/03/2010 10.00,,,,
16/03/2010 11.00,,,,
16/03/2010 12.00,,,,
16/03/2010 13.00,,,,
16/03/2010 14.00,,,,
16/03/2010 15.00,,,,
16/03/2010 16.00,,,,
16/03/2010 17.00,,,,
16/03/2010 18.00,,,,
16/03/2010 19.00,,,,
16/03/2010 20.00,,,,
16/03/2010 21.00,,,,
16/03/2010 22.00,,,,
16/03/2010 23.00,,,,
17/03/2010 0.00,,,,
17/03/2010 1.00,,,,
17/03/2010 2.00,,,,
17/03/2010 3.00,,,,
17/03/2010 4.00,,,,
17/03/2010 5.00,,,,
17/03/2010 6.00,,,,
17/03/2010 7.00,,,,
17/03/2010 8.00,,,,
17/03/2010 9.00,,,,
17/03/2010 10.00,,,,
17/03/2010 11.00,,,,
17/03/2010 12.00,,,,
17/03/2010 13.00,,,,
17/03/2010 14.00,,,,
17/03/2010 15.00,,,,
17/03/2010 16.00,,,,
17/03/2010 17.00,,,,
17/03/2010 18.00,,,,
17/03/2010 19.00,,,,
17/03/2010 20.00,,,,
17/03/2010 21.00,,,,
17/03/2010 22.00,,,,
17/03/2010 23.00,,,,
18/03/2010 0.00,,,,
18/03/2010 1.00,,,,
18/03/2010 2.00,,,,
18/03/2010 3.00,,,,
18/03/2010 4.00,,,,
18/03/2010 5.00,,,,
18/03/2010 6.00,,,,
18/03/2010 7.00,,,,
18/03/2010 8.00,,,,
18/03/2010 9.00,,,,
18/03/2010 10.00,,,,
18/03/2010 11.00,,,,
18/03/2010 12.00,,,,
18/03/2010 13.00,,,,
18/03/2010 14.00,,,,
18/03/2010 15.00,,,,
18/03/2010 16.00,,,,
18/03/2010 17.00,,,,
18/03/2010 18.00,,,,
18/03/2010 19.00,,,,
18/03/2010 20.00,,,,
18/03/2010 21.00,,,,
18/03/2010 22.00,,,,
18/03/2010 23.00,,,,
19/03/2010 0.00,,,,
19/03/2010 1.00,,,,
19/03/2010 2.00,,,,
19/03/2010 3.00,,,,
19/03/2010 4.00,,,,
19/03/2010 5.00,,,,
19/03/2010 6.00,,,,
19/03/2010 7.00,,,,
19/03/2010 8.00,,,,
19/03/2010 9.00,,,,
19/03/2010 10.00,,,,
19/03/2010 11.00,,,,
19/03/2010 12.00,,,,
19/03/2010 13.00,,,,
19/03/2010 14.00,,,,
19/03/2010 15.00,,,,
19/03/2010 16.00,,,,
19/03/2010 17.00,,,,
19/03/2010 18.00,,,,
19/03/2010 19.00,,,,
19/03/2010 20.00,,,,
19/03/2010 21.00,,,,
19/03/2010 22.00,,,,
19/03/2010 23.00,,,,
20/03/2010 0.00,,,,
20/03/2010 1.00,,,,
20/03/2010 2.00,,,,
20/03/2010 3.00,,,,
20/03/2010 4.00,,,,
20/03/2010 5.00,,,,
20/03/2010 6.00,,,,
20/03/2010 7.00,,,,
20/03/2010 8.00,,,,
20/03/2010 9.00,,,,
20/03/2010 10.00,,,,
20/03/2010 11.00,,,,
20/03/2010 12.00,,,,
20/03/2010 13.00,,,,
20/03/2010 14.00,,,,
20/03/2010 15.00,,,,
20/03/2010 16.00,,,,
20/03/2010 17.00,,,,
20/03/2010 18.00,,,,
20/03/2010 19.00,,,,
20/03/2010 20.00,,,,
20/03/2010 21.00,,,,
20/03/2010 22.00,,,,
20/03/2010 23.00,,,,
21/03/2010 0.00,,,,
21/03/2010 1.00,,,,
21/03/2010 2.00,,,,
21/03/2010 3.00,,,,
21/03/2010 4.00,,,,
21/03/2010 5.00,,,,
21/03/2010 6.00,,,,
21/03/2010 7.00,,,,
21/03/2010 8.00,,,,
21/03/2010 9.00,,,,
21/03/2010 10.00,,,,
21/03/2010 11.00,,,,
21/03/2010 12.00,,,,
21/03/2010 13.00,,,,
21/03/2010 14.00,,,,
21/03/2010 15.00,,,,
21/03/2010 16.00,,,,
21/03/2010 17.00,,,,
21/03/2010 18.00,,,,
21/03/2010 19.00,,,,
21/03/2010 20.00,,,,
21/03/2010 21.00,,,,
21/03/2010 22.00,,,,
21/03/2010 23.00,,,,
22/03/2010 0.00,,,,
22/03/2010 1.00,,,,
22/03/2010 2.00,,,,
22/03/2010 3.00,,,,
22/03/2010 4.00,,,,
22/03/2010 5.00,,,,
22/03/2010 6.00,,,,
22/03/2010 7.00,,,,
22/03/2010 8.00,,,,
22/03/2010 9.00,,,,
22/03/2010 10.00,,,,
22/03/2010 11.00,,,,
22/03/2010 12.00,,,,
22/03/2010 13.00,,,,
22/03/2010 14.00,,,,
22/03/2010 15.00,,,,
22/03/2010 16.00,,,,
22/03/2010 17.00,,,,
22/03/2010 18.00,,,,
22/03/2010 19.00,,,,
22/03/2010 20.00,,,,
22/03/2010 21.00,,,,
22/03/2010 22.00,,,,
22/03/2010 23.00,,,,
23/03/2010 0.00,,,,
23/03/2010 1.00,,,,
23/03/2010 2.00,,,,
23/03/2010 3.00,,,,
23/03/2010 4.00,,,,
23/03/2010 5.00,,,,
23/03/2010 6.00,,,,
23/03/2010 7.00,,,,
23/03/2010 8.00,,,,
23/03/2010 9.00,,,,
23/03/2010 10.00,,,,
23/03/2010 11.00,,,,
23/03/2010 12.00,,,,
23/03/2010 13.00,,,,
23/03/2010 14.00,,,,
23/03/2010 15.00,,,,
23/03/2010 16.00,,,,
23/03/2010 17.00,,,,
23/03/2010 18.00,,,,
23/03/2010 19.00,,,,
23/03/2010 20.00,,,,
23/03/2010 21.00,,,,
23/03/2010 22.00,,,,
23/03/2010 23.00,,,,
24/03/2010 0.00,,,,
24/03/2010 1.00,,,,
24/03/2010 2.00,,,,
24/03/2010 3.00,,,,
24/03/2010 4.00,,,,
24/03/2010 5.00,,,,
24/03/2010 6.00,,,,
24/03/2010 7.00,,,,
24/03/2010 8.00,,,,
24/03/2010 9.00,,,,
24/03/2010 10.00,,,,
24/03/2010 11.00,,,,
24/03/2010 12.00,,,,
24/03/2010 13.00,,,,
24/03/2010 14.00,,,,
24/03/2010 15.00,,,,
24/03/2010 16.00,,,,
24/03/2010 17.00,,,,
24/03/2010 18.00,,,,
24/03/2010 19.00,,,,
24/03/2010 20.00,,,,
24/03/2010 21.00,,,,
24/03/2010 22.00,,,,
24/03/2010 23.00,,,,
25/03/2010 0.00,,,,
25/03/2010 1.00,,,,
25/03/2010 2.00,,,,
25/03/2010 3.00,,,,
25/03/2010 4.00,,,,
25/03/2010 5.00,,,,
25/03/2010 6.00,,,,
25/03/2010 7.00,,,,
25/03/2010 8.00,,,,
25/03/2010 9.00,,,,
25/03/2010 10.00,,,,
25/03/2010 11.00,,,,
25/03/2010 12.00,,,,
25/03/2010 13.00,,,,
25/03/2010 14.00,,,,
25/03/2010 15.00,,,,
25/03/2010 16.00,,,,
25/03/2010 17.00,,,,
25/03/2010 18.00,,,,
25/03/2010 19.00,,,,
25/03/2010 20.00,,,,
25/03/2010 21.00,,,,
25/03/2010 22.00,,,,
25/03/2010 23.00,,,,
26/03/2010 0.00,,,,
26/03/2010 1.00,,,,
26/03/2010 2.00,,,,
26/03/2010 3.00,,,,
26/03/2010 4.00,,,,
26/03/2010 5.00,,,,
26/03/2010 6.00,,,,
26/03/2010 7.00,,,,
26/03/2010 8.00,,,,
26/03/2010 9.00,,,,
26/03/2010 10.00,,,,
26/03/2010 11.00,,,,
26/03/2010 12.00,,,,
26/03/2010 13.00,,,,
26/03/2010 14.00,,,,
26/03/2010 15.00,"1,51529135","5,28104151",,"85,2426393"
26/03/2010 16.00,"0,83732966","6,3979191",,"99,59464935"
26/03/2010 17.00,"1,46652722","6,12855272",,"99,98949975"
26/03/2010 18.00,"1,46291585","6,79306258",,"96,77675175"
26/03/2010 19.00,"2,16005817","9,29925291",,"77,69561415"
26/03/2010 20.00,"1,94874794","4,89816925",,"66,3662685"
26/03/2010 21.00,"2,19437276","13,16820977",,"57,6136449"
26/03/2010 22.00,"2,3135733","5,16812644",,"73,1226552"
26/03/2010 23.00,"2,6549202","4,5840831",,"66,6307257"
27/03/2010 0.00,"2,85539429","4,11295674",,"71,2497891"
27/03/2010 1.00,"3,18409886","3,61197832","37,70000076","81,4576056"
27/03/2010 2.00,"3,05406219","3,5743406","37,70000076","84,46285365"
27/03/2010 3.00,"3,51280343","4,2427433","37,70000076","80,38351755"
27/03/2010 4.00,"3,51099724","3,80536182","37,70000076","76,22146875"
27/03/2010 5.00,"3,94264763","4,20380733","37,70000076","75,41321445"
27/03/2010 6.00,"3,52002718","3,55487262","37,70000076","75,55968735"
27/03/2010 7.00,"4,27315738","2,59704283","37,70000076","76,72732095"
27/03/2010 8.00,"3,94626002","2,26608519","37,70000076","75,76038435"
27/03/2010 9.00,"3,67173714","1,79495692","37,70000076","80,2031496"
27/03/2010 10.00,"4,3959703","2,18302218","37,70000076","81,54983445"
27/03/2010 11.00,"4,19369103","2,74759562","37,70000076","81,16196655"
27/03/2010 12.00,"4,39416512","2,4568722","37,70000076","88,1597283"
27/03/2010 13.00,"4,48988618","1,96757419","37,70000076","92,28245565"
27/03/2010 14.00,"4,32914628","2,24142422","37,70000076","95,12768475"
27/03/2010 15.00,"4,42125597","2,84753204","37,70000076","97,79659575"
27/03/2010 16.00,"4,24967891","1,60027708","37,70000076","98,550606"
27/03/2010 17.00,"4,69036027","1,59768058","37,70000076","97,7043669"
27/03/2010 18.00,"4,51878322","1,6236379","37,70000076","95,5426647"
27/03/2010 19.00,"4,81497836","2,18431851","37,70000076","91,2354996"
27/03/2010 20.00,"4,52961935","2,10385008","37,70000076","99,7020003"
27/03/2010 21.00,"4,74995952","1,49385134","37,70000076","104,3739312"
27/03/2010 22.00,"4,69939021","2,695681","37,70000076","92,39365695"
27/03/2010 23.00,"4,5567102","2,30242658","37,70000076","89,1348045"
28/03/2010 0.00,"4,40500024","1,76251028","37,70000076","94,34516595"
28/03/2010 1.00,"4,99016678","0,8760631","14,30000019","98,01899835"
28/03/2010 2.00,"4,15576405","1,13693638","14,30000019","95,34873075"
28/03/2010 3.00,"4,30024924","0,80078766","14,30000019","86,38994385"
28/03/2010 4.00,"4,45376437","0,84621296","14,30000019","89,758641"
28/03/2010 5.00,"5,08227647","1,34459488","14,30000019","80,8188465"
28/03/2010 6.00,"4,51697702","0,80727699","14,30000019","86,02242495"
28/03/2010 7.00,"4,14853928","0,7735321","14,30000019","88,44994095"
28/03/2010 8.00,"4,62534143","0,79559467","14,30000019","87,85594965"
28/03/2010 9.00,"3,96793229","1,41208466","14,30000019","79,83158085"
28/03/2010 10.00,"5,38569639","1,40819182","14,30000019","85,91665005"
28/03/2010 11.00,"5,34054464","1,07982877","14,30000019","94,26516645"
28/03/2010 12.00,"5,29900426","1,23297806","14,30000019","92,78559465"
28/03/2010 13.00,"4,81678456","1,2797016","14,30000019","92,98222185"
28/03/2010 14.00,"5,29900426","1,12395773","14,30000019","93,7145664"
28/03/2010 15.00,"5,21411934","1,18236168","14,30000019","98,4706065"
28/03/2010 16.00,"5,74149181","0,9240849","14,30000019","99,42399705"
28/03/2010 17.00,"5,48683602","0,73719072","14,30000019","97,51314615"
28/03/2010 18.00,"5,20870178","1,15121138","14,30000019","97,27039455"
28/03/2010 19.00,"5,01906382","4,87480652","14,30000019","81,87801195"
28/03/2010 20.00,"5,98531145","4,15838203","14,30000019","80,40115335"
28/03/2010 21.00,"5,46335756","1,42246682","14,30000019","92,51571105"
28/03/2010 22.00,"5,60784275","1,53668014","14,30000019","92,1360027"
28/03/2010 23.00,"5,2032832","6,3868295","14,30000019","74,5913742"
29/03/2010 0.00,"5,28997432","3,14344654","14,30000019","77,7702072"
29/03/2010 1.00,"5,28997432","3,71840406","23,39999962","80,4486144"
29/03/2010 2.00,"5,25385251","4,26999886","23,39999962","76,3096278"
29/03/2010 3.00,"4,95946355","1,23038347","23,39999962","84,45471405"
29/03/2010 4.00,"5,3838902","0,8929365","23,39999962","83,43489"
29/03/2010 5.00,"5,17257997","0,80597874","23,39999962","88,45265415"
29/03/2010 6.00,"4,96488213","0,64244538","23,39999962","88,84594845"
29/03/2010 7.00,"5,15451907","1,4419348","23,39999962","82,21839885"
29/03/2010 8.00,"5,3658293","2,94227546","23,39999962","71,25794865"
29/03/2010 9.00,"5,79747969","16,52061497","23,39999962","51,78894315"
29/03/2010 10.00,"6,09006245","8,47640268","23,39999962","63,16303665"
29/03/2010 11.00,"5,47961126","3,93904313","23,39999962","79,44506955"
29/03/2010 12.00,"5,86972229","2,9630417","23,39999962","88,5340302"
29/03/2010 13.00,"5,43265433","2,84623379","23,39999962","90,3648417"
29/03/2010 14.00,"6,79081715","12,4621617","23,39999962","83,31145935"
29/03/2010 15.00,"6,41334947","10,7814181","23,39999962","91,51078965"
29/03/2010 16.00,"5,85346757","4,42055165","23,39999962","102,41837235"
29/03/2010 17.00,"5,25565972","4,24014871","23,39999962","94,95272325"
29/03/2010 18.00,"5,50309073","6,22978547","23,39999962","93,6508062"
29/03/2010 19.00,"5,40014491","6,88131859","23,39999962","92,0735991"
29/03/2010 20.00,"4,89263954","3,56914761","23,39999962","101,1354477"
29/03/2010 21.00,"5,22856786","3,83780846","23,39999962","104,5054416"
29/03/2010 22.00,"5,51753925","4,05585103","23,39999962","93,62776395"
29/03/2010 23.00,"5,24662876","5,92478706","23,39999962","76,56592545"
