,Lecce,,,,,
,Galatina,,,,,
Parm,NOX,NO2,O3,CO,SO2,PM2.5
,,,,,,
,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,
07/11/2010 10.00,"59,64526064","49,88423296","53,178321","0,2037853","3,54350564","10,19999981"
07/11/2010 11.00,"37,07075464","30,52299592","71,04971055","0,18790285","4,31379466","10,19999981"
07/11/2010 12.00,"29,89719832","24,1211228","75,49860045","0,17100686","4,66778287","10,19999981"
07/11/2010 13.00,"29,66179288","23,87080376","76,00405365","0,15444871","4,70570985","10,19999981"
07/11/2010 14.00,"30,6611188","25,08737112","77,83705965","0,14431088","4,93779027","10,19999981"
07/11/2010 15.00,"29,12679616","23,52322128","77,71324995","0,14047454","4,39235791","10,19999981"
07/11/2010 16.00,"28,34926224","23,01026992","74,70694455","0,13588327","4,17653221","10,19999981"
07/11/2010 17.00,"33,43143472","27,29611352","70,15790565","0,15544246","4,36346189","10,19999981"
07/11/2010 18.00,"31,56316216","25,38568136","73,22170695","0,14486775","4,46911497","10,19999981"
07/11/2010 19.00,"32,960012","26,4141844","71,6701755","0,14888351","4,71564391","10,19999981"
07/11/2010 20.00,"36,70500816","29,45040216","66,55884585","0,15585953","4,54497198","10,19999981"
07/11/2010 21.00,"37,51173832","30,43284512","67,63538775","0,15707229","3,75300968","10,19999981"
07/11/2010 22.00,"37,416406","30,505482","64,830717","0,16454693","3,88756183","10,19999981"
07/11/2010 23.00,"35,44955072","28,67544944","69,12669015","0,15526421","4,28489661","10,19999981"
08/11/2010 0.00,"38,72052384","31,60075208","67,0582143","0,14945902","4,81497938","10,19999981"
08/11/2010 1.00,"28,9549456","22,9629288","65,90927385","0,11387875","5,29268462",7
08/11/2010 2.00,,,"63,21490665","0,10892867","5,08859713",7
08/11/2010 3.00,"33,05467512","26,16516552","64,5296316",,"4,69036129",7
08/11/2010 4.00,"28,94458256","23,0738248","67,9175406","0,09345747",,7
08/11/2010 5.00,"35,33152296","28,68778184",,"0,09928946","5,14368192",7
08/11/2010 6.00,"35,86456944","29,0269324","61,44685785","0,10414867","4,82310623",7
08/11/2010 7.00,"31,32905688","25,22809432","68,15233215","0,12205822","5,66925023",7
08/11/2010 8.00,"32,83550256","26,88627632","70,2790221","0,12951655","5,88778319",7
08/11/2010 9.00,"26,13078776","19,86380624","71,0436258","0,13255021","6,1370204",7
08/11/2010 10.00,"25,43367256","19,29378168","73,53296685","0,13568406","5,37757056",7
08/11/2010 11.00,"25,12498016","19,24190912","80,37649515","0,12445812","5,58707256",7
08/11/2010 12.00,"25,93041016","20,2723624","83,721771","0,11559247","5,59068494",7
08/11/2010 13.00,"24,3519968","18,72960975","86,8187691","0,11608876","5,76587235",7
08/11/2010 14.00,"23,65486248","17,62134763","86,51020245","0,12729489","5,65931617",7
08/11/2010 15.00,"24,79361144","19,24579048","88,14833685","0,13536718","6,56867181",7
08/11/2010 16.00,"26,0367556","20,85014968","86,5697532","0,1408019","5,43084712",7
08/11/2010 17.00,"24,90320728","19,56679616","85,5629166","0,14343946","5,89500694",7
08/11/2010 18.00,"23,78520352","18,38915521","85,05205695","0,14290356","6,05755202",7
08/11/2010 19.00,"21,65752992","16,35744489","83,23122045","0,14538268","5,90855338",7
08/11/2010 20.00,"21,35726944","16,17846066","81,70472625","0,13332377","6,0792253",7
08/11/2010 21.00,"23,13477936","17,8489655","78,92644935","0,15018248","6,06838917",7
08/11/2010 22.00,"22,85138272","17,52925998","76,2009402","0,12890143","6,09367484",7
08/11/2010 23.00,"23,881836","18,21471198","73,12766265","0,12951655","6,19210518",7
09/11/2010 0.00,"27,48029648","20,80865928","72,3346302","0,11636603","6,37813177",7
09/11/2010 1.00,"30,66630032","23,81049928","70,5929553","0,12360534","5,52024854","10,19999981"
09/11/2010 2.00,"31,30506128","24,53291024","72,51260415","0,11027657","5,59520042","10,19999981"
09/11/2010 3.00,"31,40752536","24,90903888","74,2887726","0,11025677","5,7758064","10,19999981"
09/11/2010 4.00,"32,62342352","26,35451088","73,0579773","0,10650896","6,2815066","10,19999981"
09/11/2010 5.00,"37,05260976","30,7123604","66,9147738","0,11404535","6,63910821","10,19999981"
09/11/2010 6.00,"31,0203836","25,1956668","71,22834285","0,11301432","5,56901267","10,19999981"
09/11/2010 7.00,"30,60599584","24,62954272","70,0110537","0,10902769","5,31977547","10,19999981"
09/11/2010 8.00,"31,73306248","25,35908544","65,12436105","0,12023383","5,83902007","10,19999981"
09/11/2010 9.00,"31,88351776","25,12953072","64,92003315","0,13473225","6,5479006","10,19999981"
09/11/2010 10.00,"22,96422896","17,03705955","73,10057055","0,10859082","6,71767044","10,19999981"
09/11/2010 11.00,"28,32138528","22,43959528","72,2710296","0,11362944","5,97086192","10,19999981"
09/11/2010 12.00,"26,36164264","20,43188056","72,5640153","0,11519637","6,93801163","10,19999981"
09/11/2010 13.00,"24,32280056","18,52015015","73,2846492","0,13479167","5,73155775","10,19999981"
09/11/2010 14.00,"23,08353776","17,20955637","73,8394986","0,11577071","6,45488883","10,19999981"
09/11/2010 15.00,"26,67356632","20,98569136","74,07492855","0,12761177","6,72940967","10,19999981"
09/11/2010 16.00,"25,22744424","19,74577848","77,5224282","0,12061012","5,64215938","10,19999981"
09/11/2010 17.00,"22,98497416","17,85609917","78,50422755","0,13471245","5,39021085","10,19999981"
09/11/2010 18.00,"22,57901832","17,67322593","81,38061855","0,1358623","5,33241576","10,19999981"
09/11/2010 19.00,"22,44932736","17,39956328","77,528493","0,13604171","5,29900426","10,19999981"
09/11/2010 20.00,"20,98699152","15,71738759","77,43985515","0,14020659","5,17077276","10,19999981"
09/11/2010 21.00,"23,89869984","18,34116783","74,6169501","0,14843731","5,37576233","10,19999981"
09/11/2010 22.00,"28,49581704","22,5530916","69,9488097","0,1402462","6,06838917","10,19999981"
09/11/2010 23.00,"27,2461912","21,33134272","70,36833825","0,11807159","6,15779059","10,19999981"
10/11/2010 0.00,"29,19943304","23,16525664","71,46854085","0,11110955","5,26559276","10,19999981"
10/11/2010 1.00,"28,41281712","22,46424096","71,55109395","0,1118633","5,54643629","38,29999161"
10/11/2010 2.00,,,"73,7819628","0,10256194","5,44619874","38,29999161"
10/11/2010 3.00,"28,7007452","22,6516552","73,2913923",,"5,15722937","38,29999161"
10/11/2010 4.00,"29,90628032","23,94344064","72,67431885","0,12451753",,"38,29999161"
10/11/2010 5.00,"30,37579104","24,34679616",,"0,12616135","4,8041402","38,29999161"
10/11/2010 6.00,"29,47762904","23,80724888","72,18917475","0,12404105","5,13284578","38,29999161"
10/11/2010 7.00,"24,11789152","18,73544709","70,49757435","0,13230323","5,76677544","38,29999161"
10/11/2010 8.00,"24,62564224","18,94815135","69,68963925","0,13083649","5,60964691","38,29999161"
10/11/2010 9.00,"22,84230072","17,13757339","68,4459762","0,14149624","5,7992869","38,29999161"
10/11/2010 10.00,"22,03233928","16,5493963","70,8033879","0,12943034","6,19391341","38,29999161"
10/11/2010 11.00,"20,2989392","14,9087244","73,2007395","0,15373923","4,84387642","38,29999161"
10/11/2010 12.00,"18,56619302","13,05404998","69,71266155","0,15672396",,"38,29999161"
10/11/2010 13.00,"13,97360535","8,87649442","68,7471015","0,158673","4,68542477","38,29999161"
10/11/2010 14.00,"22,1516672","15,87950798","69,86220675","0,15280839","4,67229835","38,29999161"
10/11/2010 15.00,"24,79814288","18,82169741","71,435364","0,13945516","4,60637743","38,29999161"
10/11/2010 16.00,"25,69305448","19,5116732","71,9699442","0,14894525","5,06873003","38,29999161"
10/11/2010 17.00,"28,59114936","21,5498652","62,8644051","0,16602299","4,55941847","38,29999161"
10/11/2010 18.00,"27,49456","20,1614664","60,06651735","0,17343239","4,43119002","38,29999161"
10/11/2010 19.00,"28,01011168","20,51943104","61,44210975","0,18444746","4,85380946","38,29999161"
10/11/2010 20.00,"27,22089544","19,9098472","60,8581932","0,18676581","4,63708167","38,29999161"
10/11/2010 21.00,"31,21816088","22,9596784","57,7524171","0,21099548","3,7105662","38,29999161"
10/11/2010 22.00,"27,68197424","19,93189256","56,9377389","0,16451664","4,58741241","38,29999161"
10/11/2010 23.00,"27,78961984","19,53761904","54,41320605","0,15673095","3,55795518","38,29999161"
11/11/2010 0.00,"26,84606696","17,89565654","48,6922044","0,15801827","3,70966412","38,29999161"
11/11/2010 1.00,"32,18377824","21,10306904","41,42443935","0,16122785","4,52962037","18,89999962"
11/11/2010 2.00,"35,67004256","23,26382024","37,9715532","0,14533958","4,9522398","18,89999962"
11/11/2010 3.00,"39,8171132","25,80525064","35,43620745","0,14698339","4,60547535","18,89999962"
11/11/2010 4.00,"39,48444432","25,25404016","30,12256485","0,15902949","4,79330406","18,89999962"
11/11/2010 5.00,"48,7007432","32,17337696","25,12086045","0,15215483","4,51246358","18,89999962"
11/11/2010 6.00,"42,01029192","27,25267288","34,3542591","0,15213502","3,80628929","18,89999962"
11/11/2010 7.00,"56,832766","37,41705608","13,48878153","0,18912377","3,93632596","18,89999962"
11/11/2010 8.00,"53,91262576","35,40415984","25,3110039","0,21313559","4,13770213","18,89999962"
11/11/2010 9.00,"68,772728","41,49799064","25,4517312","0,28420059","4,55400091","18,89999962"
11/11/2010 10.00,"51,15137272","38,99806976","66,62176815","0,18985656","4,18736834","18,89999962"
11/11/2010 11.00,"38,9552792","29,74481192","75,16300155","0,14397187","3,64284112","18,89999962"
11/11/2010 12.00,"25,69695496","18,21341564","80,44616055","0,1380292","4,17743734","18,89999962"
11/11/2010 13.00,"39,0149336","29,0211008","68,30052075","0,21016367","3,84150596","18,89999962"
11/11/2010 14.00,"40,97400704","30,47500472","67,6204851","0,27290708","4,87638482","18,89999962"
11/11/2010 15.00,"41,567358","31,90168176","61,34263905","0,22856834","5,77309813","18,89999962"
11/11/2010 16.00,"51,27393192","41,46751336","47,75102325","0,24138684","6,3122078","18,89999962"
11/11/2010 17.00,"49,67800464","39,44228472","49,8986607","0,24313084","4,61992183","18,89999962"
11/11/2010 18.00,"46,34475768","37,62716576","51,4468206","0,22963898","4,08081217","18,89999962"
11/11/2010 19.00,"48,61124248","37,59213792","55,07698245","0,23916751","3,6473566","18,89999962"
11/11/2010 20.00,"53,36206536","44,04395248","45,4125441","0,31070783","4,21175193","18,89999962"
11/11/2010 21.00,"61,28204736","49,76102368","30,4081092","0,34541901","4,43389829","18,89999962"
11/11/2010 22.00,"63,66392136","52,00349376","28,61705805","0,3853389","4,18556317","18,89999962"
11/11/2010 23.00,"48,94196112","39,01944592","39,45206265","0,31237262","3,9281981","18,89999962"
12/11/2010 0.00,"41,63221304","32,28232272","43,22161515","0,27887071","4,40138887","18,89999962"
12/11/2010 1.00,"40,10115992","30,95420928","43,93071795","0,24219884","3,94626002","12,19999981"
12/11/2010 2.00,,,"47,37548445","0,20083202","4,29573478","12,19999981"
12/11/2010 3.00,"46,88887464","36,08311104","38,8477971",,"3,94445484","12,19999981"
12/11/2010 4.00,"45,62626632","34,93202968","41,92043625","0,22089332",,"12,19999981"
12/11/2010 5.00,"44,87012768","34,6506024",,"0,20663372","3,98960557","12,19999981"
12/11/2010 6.00,"51,3738148","40,06030048","32,6674068","0,23056399","4,24606653","12,19999981"
12/11/2010 7.00,"52,62669104","41,5920228","34,5545571","0,24917253","4,30115335","12,19999981"
12/11/2010 8.00,"57,0305624","42,62245696","34,88067975","0,28823498","4,23974486","12,19999981"
12/11/2010 9.00,"91,33100112","65,66647368","30,92100375","0,38735202","4,11964224","12,19999981"
12/11/2010 10.00,"65,19696296","49,30124504","46,0688991","0,27604209","4,82400831","12,19999981"
12/11/2010 11.00,"55,785468","43,23334096","55,164942","0,26311292","4,56754837","12,19999981"
12/11/2010 12.00,"49,78566936","38,87486048","63,35092575","0,21954192","4,8483919","12,19999981"
12/11/2010 13.00,"51,17989976","39,35798464","63,0329028","0,19165998","8,31152606","12,19999981"
12/11/2010 14.00,"45,45181544","35,24787296","72,6486033","0,24438555","6,60840396","12,19999981"
12/11/2010 15.00,"42,00186","33,81666448","73,0342767","0,18627884","5,62409746","12,19999981"
12/11/2010 16.00,"45,0186136","36,97934192","65,84906475","0,23120008","5,13013853","12,19999981"
12/11/2010 17.00,"51,07160408","42,08357888","51,69785145","0,28388604","4,8809003","12,19999981"
12/11/2010 18.00,"65,55945904","55,04359288","35,55191745","0,3667187","4,27315738","12,19999981"
12/11/2010 19.00,"71,52359888","59,86053272","29,60697705","0,41018951","4,09706688","12,19999981"
12/11/2010 20.00,"95,33086688","73,7829328","14,55990102","0,62597897","5,22947095","12,19999981"
12/11/2010 21.00,"86,87523808","66,23324784","24,3846855","0,48779948","4,26864393","12,19999981"
12/11/2010 22.00,"69,12612296","56,1265688","26,30632935","0,41467826","4,60186195","12,19999981"
12/11/2010 23.00,"61,90847592","50,0593148","36,004563","0,33766477","3,87311331","12,19999981"
13/11/2010 0.00,"57,15572192","45,97644912","36,67378575","0,30322853","4,28760691","12,19999981"
13/11/2010 1.00,"69,88098056","55,4112896","15,56403041","0,34985766","4,38784447","16,60000038"
13/11/2010 2.00,"66,01793752","50,20846992","10,73215836","0,36904171","4,06094507","16,60000038"
13/11/2010 3.00,"55,23943904","41,69188656","25,6614855","0,30249342","4,18827347","16,60000038"
13/11/2010 4.00,"51,03202568","39,55381168","33,01316025","0,29687346","4,08803592","16,60000038"
13/11/2010 5.00,"52,38738512","41,10304792","29,64959025","0,27901983","4,18556317","16,60000038"
13/11/2010 6.00,"63,39415728","49,4931716","21,0387114","0,309544","4,43480037","16,60000038"
13/11/2010 7.00,"73,16881752","55,79389992","10,29775709","0,30596861","4,57115872","16,60000038"
13/11/2010 8.00,"87,41283512","56,87687584","13,91641776","0,430704","4,52600697","16,60000038"
13/11/2010 9.00,"118,40144128","79,05188856","20,84585475","0,50382522","4,96668934","16,60000038"
13/11/2010 10.00,"79,66342264","58,32559824","46,086495","0,31292017","4,82852379","16,60000038"
13/11/2010 11.00,"63,4149216","52,10656968","65,6399688","0,2236334","4,00766546","16,60000038"
13/11/2010 12.00,"51,89064752","40,963644","69,73025745","0,22081294","3,92548982","16,60000038"
13/11/2010 13.00,"50,53335696","40,61214192","72,4997364","0,20242341","3,63380914","16,60000038"
13/11/2010 14.00,"54,76992832","43,53813288","70,46034765","0,2337223","4,76260286","16,60000038"
13/11/2010 15.00,"42,87862672","35,55394592","73,8942813","0,1746603","4,93056753","16,60000038"
13/11/2010 16.00,"39,6887224","32,29595528","69,36014505","0,18321955","3,91916917","16,60000038"
13/11/2010 17.00,"47,08923312","38,83920168","50,67816705","0,27348026","4,37881351","16,60000038"
13/11/2010 18.00,"57,40604096","47,40635744","37,87278075","0,32866864","4,09887205","16,60000038"
13/11/2010 19.00,"71,76808632","58,58239896","22,4515305","0,41710029","4,08623074","16,60000038"
13/11/2010 20.00,"89,996884","68,85616768","8,44632527","0,48811986","4,39509771","16,60000038"
13/11/2010 21.00,"96,13694696","71,48015824","10,06566876","0,57243906","4,93779027","16,60000038"
13/11/2010 22.00,"88,85377568","66,54710264","7,11891012","0,48055085","4,41583841","16,60000038"
13/11/2010 23.00,"84,72031848","60,50061296","5,81908782","0,49296276","4,41944876","16,60000038"
14/11/2010 0.00,"84,8156508","57,33986664","5,10726584","0,51917643","4,40590435","16,60000038"
14/11/2010 1.00,"82,30016624","57,545464","5,327849","0,50052827","4,24967891","18,7999897"
14/11/2010 2.00,,,"5,19455108","0,51709108","4,26954703","18,7999897"
14/11/2010 3.00,"76,50464568","53,13574192","5,33326143",,"4,35623814","18,7999897"
14/11/2010 4.00,"73,4924044","55,57403904","11,26467174","0,43185968",,"18,7999897"
14/11/2010 5.00,"69,26426496","53,30629232",,"0,37814269","3,82705948","18,7999897"
14/11/2010 6.00,"63,81179544","48,75324672","8,64067019","0,3758989","3,82525125","18,7999897"
14/11/2010 7.00,"64,76183","48,42447832","10,2991097","0,37919585","4,21175193","18,7999897"
14/11/2010 8.00,"62,95644312","46,35905944","20,755182","0,36135621","3,8902701","18,7999897"
14/11/2010 9.00,"63,86559912","47,35381568","25,07078595","0,35070811","3,75571998","18,7999897"
14/11/2010 10.00,"76,83599528","61,45064752","31,93123185","0,33813426","4,0925514","18,7999897"
14/11/2010 11.00,"76,88723688","62,66008312","45,28332795","0,26925946","4,11693194","18,7999897"
14/11/2010 12.00,"70,690942","49,03406216","44,562714","0,24615518","3,64284112","18,7999897"
14/11/2010 13.00,"64,94467456","47,82462656","53,2148694","0,25086411","3,91194542","18,7999897"
14/11/2010 14.00,"67,32463656","50,33687984","54,24606495","0,22410523","4,02030677","18,7999897"
14/11/2010 15.00,"49,61900032","37,30487904","64,443687","0,22946889","3,80177381","18,7999897"
14/11/2010 16.00,"33,18826656","24,75405216","56,82001395","0,27025321","4,44473443","18,7999897"
14/11/2010 17.00,"44,07247952","34,0702148","34,2453321","0,33038585","4,93146961","18,7999897"
14/11/2010 18.00,"50,46137016","38,49615064","19,9804437","0,31648041","4,31289157","18,7999897"
14/11/2010 19.00,"59,11934592","43,6749556","11,95348938","0,38408303","4,24787374","18,7999897"
14/11/2010 20.00,"71,63839536","49,12614408","5,97674469","0,41682186","4,57567318","18,7999897"
14/11/2010 21.00,"105,31366744","48,38686928","4,81563474","0,62745735","5,22676268","18,7999897"
14/11/2010 22.00,"79,32815344","44,40449832","5,21755742","0,5590404","5,07144034","18,7999897"
14/11/2010 23.00,"77,86386736","46,625554","5,18440251","0,55004077","4,53142554","18,7999897"
15/11/2010 0.00,"69,30315504","44,09842536","5,23718024","0,54990214","4,29844305","18,7999897"
15/11/2010 1.00,"75,82502528","43,18341864","5,00171039","0,55049745","4,45918397","38,90000153"
15/11/2010 2.00,"76,81720032","48,2280012","5,08358319","0,5583845","4,31831014","38,90000153"
15/11/2010 3.00,"75,05525408","44,14058496","4,69113278","0,53424803","3,91916917","38,90000153"
15/11/2010 4.00,"78,92414784","44,71189056","4,8569093","0,56090789","4,70480777","38,90000153"
15/11/2010 5.00,"83,91425752","44,10425696","4,86773616","0,57775379","4,55309883","38,90000153"
15/11/2010 6.00,"78,90401448","43,14190912","4,40694503","0,56410582","4,28038316","38,90000153"
