, Brindisi,,,,
,Mesagne,,,,
Parm,SO2,NOX,NO,NO2,PM10



06/07/2009 5.00,,,,,"11,7"
06/07/2009 6.00,,,,,"11,7"
06/07/2009 7.00,,,,,"11,7"
06/07/2009 8.00,,,,,"11,7"
06/07/2009 9.00,,,,,"11,7"
06/07/2009 10.00,,,,,"11,7"
06/07/2009 11.00,,,,,"11,7"
06/07/2009 12.00,,,,,"11,7"
06/07/2009 13.00,,,,,"11,7"
06/07/2009 14.00,,,,,"11,7"
06/07/2009 15.00,,,,,"11,7"
06/07/2009 16.00,,,,,"11,7"
06/07/2009 17.00,,,,,"11,7"
06/07/2009 18.00,,,,,"11,7"
06/07/2009 19.00,,,,,"11,7"
06/07/2009 20.00,,,,,"11,7"
06/07/2009 21.00,,,,,"11,7"
06/07/2009 22.00,,,,,"11,7"
06/07/2009 23.00,,,,,"11,7"
07/07/2009 0.00,,,,,"11,7"
07/07/2009 1.00,,,,,"14,5"
07/07/2009 2.00,"0,4",,,,"14,5"
07/07/2009 3.00,"0,3","10,0","2,6","6,0","14,5"
07/07/2009 4.00,"0,6","10,4","2,7","6,2","14,5"
07/07/2009 5.00,"0,5","20,3","3,9","14,3","14,5"
07/07/2009 6.00,"0,3","24,8","4,4","18,0","14,5"
07/07/2009 7.00,"0,3","24,1","4,1","17,8","14,5"
07/07/2009 8.00,"0,2","18,4","3,8","12,7","14,5"
07/07/2009 9.00,"0,1","14,2","2,9","9,8","14,5"
07/07/2009 10.00,,,,,"14,5"
07/07/2009 11.00,,,,,"14,5"
07/07/2009 12.00,"0,2","12,5","0,7","11,3","14,5"
07/07/2009 13.00,"0,6","9,8","0,8","8,6","14,5"
07/07/2009 14.00,"0,4","7,3","1,0","5,8","14,5"
07/07/2009 15.00,"0,3","7,2","0,8","5,9","14,5"
07/07/2009 16.00,"0,3","7,9","0,7","6,8","14,5"
07/07/2009 17.00,"0,4","7,8","0,8","6,6","14,5"
07/07/2009 18.00,"0,3","9,0","0,9","7,6","14,5"
07/07/2009 19.00,"0,5","10,3","1,2","8,6","14,5"
07/07/2009 20.00,"0,4","13,7","1,0","12,2","14,5"
07/07/2009 21.00,"0,2","15,7","0,9","14,3","14,5"
07/07/2009 22.00,"0,2","12,0","1,3","10,1","14,5"
07/07/2009 23.00,"0,3","11,8","1,5","9,5","14,5"
08/07/2009 0.00,"0,2","9,9","1,7","7,4","14,5"
08/07/2009 1.00,"0,3","8,6","1,8","5,9","24,0"
08/07/2009 2.00,"0,2","8,0","2,0","4,9","24,0"
08/07/2009 3.00,"0,5","7,7","1,9","4,9","24,0"
08/07/2009 4.00,"0,4","8,3","1,8","5,6","24,0"
08/07/2009 5.00,"0,4","16,3","2,6","12,2","24,0"
08/07/2009 6.00,"0,4","14,6","2,3","11,1","24,0"
08/07/2009 7.00,"0,5","23,4","3,4","18,1","24,0"
08/07/2009 8.00,"0,1","20,0","2,4","16,2","24,0"
08/07/2009 9.00,"0,1","19,8","2,3","16,3","24,0"
08/07/2009 10.00,"0,1","12,5","1,1","10,8","24,0"
08/07/2009 11.00,"0,0","8,6","0,1","8,4","24,0"
08/07/2009 12.00,"0,1","6,7","0,0","6,7","24,0"
08/07/2009 13.00,"0,0","3,8","0,0","3,8","24,0"
08/07/2009 14.00,"0,2","2,5","0,0","2,5","24,0"
08/07/2009 15.00,"0,1","1,4","0,0","1,4","24,0"
08/07/2009 16.00,"0,5","2,4","0,0","2,4","24,0"
08/07/2009 17.00,"0,7","4,3","0,0","4,3","24,0"
08/07/2009 18.00,"0,6","6,4","0,0","6,4","24,0"
08/07/2009 19.00,"0,6","9,6","0,3","9,1","24,0"
08/07/2009 20.00,"0,6","10,8","0,9","9,4","24,0"
08/07/2009 21.00,"0,7","10,4","0,6","9,5","24,0"
08/07/2009 22.00,"0,8","10,0","0,9","8,6","24,0"
08/07/2009 23.00,"0,9","9,6","1,0","8,1","24,0"
09/07/2009 0.00,"0,8","11,1","1,3","9,1","24,0"
09/07/2009 1.00,,"11,2","1,4","9,1","33,3"
09/07/2009 2.00,"0,5",,,,"33,3"
09/07/2009 3.00,"0,3","6,3","1,4","4,1","33,3"
09/07/2009 4.00,"0,3","10,6","1,3","8,6","33,3"
09/07/2009 5.00,"0,1","15,7","1,9","12,9","33,3"
09/07/2009 6.00,"0,2","24,5","2,5","20,7","33,3"
09/07/2009 7.00,"0,2","25,5","3,0","20,9","33,3"
09/07/2009 8.00,"0,1","20,9","2,9","16,4","33,3"
09/07/2009 9.00,"0,1","12,6","1,9","9,7","33,3"
09/07/2009 10.00,"0,0","14,2","2,0","11,0","33,3"
09/07/2009 11.00,"0,0","11,5","1,0","10,0","33,3"
09/07/2009 12.00,"0,0","9,0","0,2","8,6","33,3"
09/07/2009 13.00,"0,1","8,3","0,0","8,2","33,3"
09/07/2009 14.00,"0,1","5,9","0,0","5,9","33,3"
09/07/2009 15.00,"0,2","7,6","0,0","7,6","33,3"
09/07/2009 16.00,"0,5","7,1","0,0","7,1","33,3"
09/07/2009 17.00,"0,2","9,7","0,0","9,7","33,3"
09/07/2009 18.00,"0,4","10,1","0,1","10,0","33,3"
09/07/2009 19.00,"0,5","15,7","0,2","15,4","33,3"
09/07/2009 20.00,"0,6","16,6","0,2","16,4","33,3"
09/07/2009 21.00,"0,2","15,9","0,3","15,5","33,3"
09/07/2009 22.00,"0,3","18,2","0,5","17,3","33,3"
09/07/2009 23.00,"0,1","21,8","0,9","20,4","33,3"
10/07/2009 0.00,"0,4","15,8","1,1","14,0","33,3"
10/07/2009 1.00,"0,4","10,9","0,9","9,4","22,3"
10/07/2009 2.00,"0,1","9,4","1,1","7,7","22,3"
10/07/2009 3.00,"0,1","8,7","1,2","6,8","22,3"
10/07/2009 4.00,"0,1","10,0","1,3","8,0","22,3"
10/07/2009 5.00,"0,1","16,1","1,5","13,7","22,3"
10/07/2009 6.00,"0,0","18,6","1,9","15,7","22,3"
10/07/2009 7.00,"0,0","12,4","1,7","9,7","22,3"
10/07/2009 8.00,"0,0","10,3","1,7","7,7","22,3"
10/07/2009 9.00,"0,0","10,4","1,5","8,1","22,3"
10/07/2009 10.00,"0,0","10,0","1,3","8,0","22,3"
10/07/2009 11.00,"0,0","9,3","0,8","8,0","22,3"
10/07/2009 12.00,"0,0","7,7","0,5","7,0","22,3"
10/07/2009 13.00,"0,1","5,9","0,1","5,8","22,3"
10/07/2009 14.00,"0,1","3,7","0,0","3,7","22,3"
10/07/2009 15.00,"0,1","3,3","0,0","3,3","22,3"
10/07/2009 16.00,"0,0","4,0","0,0","4,0","22,3"
10/07/2009 17.00,"0,3","6,2","0,1","6,0","22,3"
10/07/2009 18.00,"0,3","7,6","0,1","7,4","22,3"
10/07/2009 19.00,"0,2","9,5","0,2","9,2","22,3"
10/07/2009 20.00,"0,3","15,0","0,4","14,4","22,3"
10/07/2009 21.00,"0,2","14,4","0,3","13,9","22,3"
10/07/2009 22.00,"0,1","15,9","0,4","15,3","22,3"
10/07/2009 23.00,"0,1","20,6","0,6","19,7","22,3"
11/07/2009 0.00,"0,1","13,7","0,6","12,8","22,3"
11/07/2009 1.00,,"12,6","1,0","11,0","19,4"
11/07/2009 2.00,"2,0",,,,"19,4"
11/07/2009 3.00,"1,5","6,1","1,2","4,2","19,4"
11/07/2009 4.00,"0,9","7,3","1,3","5,4","19,4"
11/07/2009 5.00,"1,0","13,5","1,7","10,8","19,4"
11/07/2009 6.00,"0,7","8,7","1,3","6,8","19,4"
11/07/2009 7.00,"0,7","7,0","1,4","4,9","19,4"
11/07/2009 8.00,"0,4","8,4","1,5","6,1","19,4"
11/07/2009 9.00,"0,3","8,0","1,3","6,0","19,4"
11/07/2009 10.00,"0,1","7,5","1,1","5,7","19,4"
11/07/2009 11.00,"0,7","7,7","0,9","6,3","19,4"
11/07/2009 12.00,"1,0","6,6","0,7","5,5","19,4"
11/07/2009 13.00,"1,4","5,6","0,5","4,9","19,4"
11/07/2009 14.00,"1,6","5,0","0,5","4,3","19,4"
11/07/2009 15.00,"1,2","4,4","0,1","4,2","19,4"
11/07/2009 16.00,"0,4","3,7","0,0","3,7","19,4"
11/07/2009 17.00,"1,0","4,4","0,2","4,2","19,4"
11/07/2009 18.00,"1,4","5,0","0,5","4,2","19,4"
11/07/2009 19.00,"1,3","8,4","1,0","6,8","19,4"
11/07/2009 20.00,"2,1","7,5","0,7","6,5","19,4"
11/07/2009 21.00,"1,8","7,0","0,5","6,2","19,4"
11/07/2009 22.00,"1,2","7,6","0,5","6,9","19,4"
11/07/2009 23.00,"0,6","7,2","0,7","6,1","19,4"
12/07/2009 0.00,"0,8","9,4","0,9","8,1","19,4"
12/07/2009 1.00,"0,9","10,7","1,0","9,1","15,5"
12/07/2009 2.00,"0,5","9,6","1,2","7,8","15,5"
12/07/2009 3.00,"0,5","8,3","1,2","6,5","15,5"
12/07/2009 4.00,"1,1","7,8","1,2","5,9","15,5"
12/07/2009 5.00,"1,1","8,7","1,5","6,3","15,5"
12/07/2009 6.00,"1,1","9,7","1,6","7,3","15,5"
12/07/2009 7.00,"1,0","8,7","1,6","6,3","15,5"
12/07/2009 8.00,"0,3","7,6","1,6","5,2","15,5"
12/07/2009 9.00,"0,5","6,1","1,1","4,3","15,5"
12/07/2009 10.00,"0,4","5,1","0,6","4,2","15,5"
12/07/2009 11.00,"0,3","5,5","0,6","4,6","15,5"
12/07/2009 12.00,"1,4","5,3","0,2","5,0","15,5"
12/07/2009 13.00,"1,3","4,9","0,1","4,7","15,5"
12/07/2009 14.00,"1,2","3,4","0,1","3,3","15,5"
12/07/2009 15.00,"0,7","3,3","0,0","3,3","15,5"
12/07/2009 16.00,"1,2","3,1","0,0","3,1","15,5"
12/07/2009 17.00,"1,0","4,1","0,1","4,0","15,5"
12/07/2009 18.00,"0,5","5,5","0,1","5,4","15,5"
12/07/2009 19.00,"0,3","7,8","0,5","7,0","15,5"
12/07/2009 20.00,"1,0","12,1","0,7","11,1","15,5"
12/07/2009 21.00,"1,0","13,8","0,5","13,1","15,5"
12/07/2009 22.00,"0,8","17,0","0,6","16,2","15,5"
12/07/2009 23.00,"0,7","14,4","0,8","13,2","15,5"
13/07/2009 0.00,"0,9","10,9","0,8","9,6","15,5"
13/07/2009 1.00,,"10,4","1,0","8,9","15,1"
13/07/2009 2.00,"0,1",,,,"15,1"
13/07/2009 3.00,"0,1","10,7","1,2","8,9","15,1"
13/07/2009 4.00,"0,0","14,1","1,1","12,4","15,1"
13/07/2009 5.00,"0,1","24,8","1,5","22,5","15,1"
13/07/2009 6.00,"0,2","22,3","1,2","20,4","15,1"
13/07/2009 7.00,"0,1","25,4","2,3","21,9","15,1"
13/07/2009 8.00,"0,3","11,6","1,0","10,0","15,1"
13/07/2009 9.00,"0,4","9,0","0,9","7,7","15,1"
13/07/2009 10.00,"0,5","9,0","0,6","8,1","15,1"
13/07/2009 11.00,"0,1","8,2","0,4","7,5","15,1"
13/07/2009 12.00,"0,1","7,3","0,1","7,0","15,1"
13/07/2009 13.00,"0,1","6,5","0,0","6,4","15,1"
13/07/2009 14.00,"0,3","3,8","0,0","3,8","15,1"
13/07/2009 15.00,"0,3","4,4","0,0","4,4","15,1"
13/07/2009 16.00,"0,3","4,1","0,0","4,1","15,1"
13/07/2009 17.00,"0,3","4,8","0,0","4,8","15,1"
13/07/2009 18.00,"0,7","8,7","0,1","8,5","15,1"
13/07/2009 19.00,"0,3","14,9","0,4","14,3","15,1"
13/07/2009 20.00,"0,7","21,4","0,4","20,9","15,1"
13/07/2009 21.00,"0,6","23,2","0,5","22,5","15,1"
13/07/2009 22.00,"0,7","29,8","1,1","28,1","15,1"
13/07/2009 23.00,"0,9","19,7","0,4","19,1","15,1"
14/07/2009 0.00,"0,6","11,1","0,6","10,2","15,1"
14/07/2009 1.00,"0,7","10,3","0,5","9,5","24,3"
14/07/2009 2.00,"0,3","9,6","0,7","8,5","24,3"
14/07/2009 3.00,"0,2","9,4","1,1","7,8","24,3"
14/07/2009 4.00,"0,4","10,3","1,1","8,6","24,3"
14/07/2009 5.00,"0,3","28,6","1,6","26,2","24,3"
14/07/2009 6.00,"0,4","56,3","6,4","46,5","24,3"
14/07/2009 7.00,"0,4","30,9","3,0","26,3","24,3"
14/07/2009 8.00,"0,1","15,9","1,8","13,2","24,3"
14/07/2009 9.00,"0,1","13,0","1,3","11,0","24,3"
14/07/2009 10.00,"0,3","12,2","1,1","10,5","24,3"
14/07/2009 11.00,"0,0","11,7","0,6","10,8","24,3"
14/07/2009 12.00,"0,1","9,4","0,1","9,2","24,3"
14/07/2009 13.00,"0,1","6,3","0,0","6,3","24,3"
14/07/2009 14.00,"0,3","3,5","0,0","3,5","24,3"
14/07/2009 15.00,"0,6","4,2","0,0","4,2","24,3"
14/07/2009 16.00,"0,6","5,1","0,0","5,1","24,3"
14/07/2009 17.00,"0,4","7,0","0,1","6,9","24,3"
14/07/2009 18.00,"0,8","7,0","0,0","7,0","24,3"
14/07/2009 19.00,"1,0","19,3","0,9","18,0","24,3"
14/07/2009 20.00,"0,7","42,3","1,1","40,7","24,3"
14/07/2009 21.00,"1,1","92,4","12,4","73,4","24,3"
14/07/2009 22.00,"1,3","77,6","10,2","62,1","24,3"
14/07/2009 23.00,"1,0","45,3","3,2","40,5","24,3"
15/07/2009 0.00,"1,1","35,1","1,3","33,2","24,3"
15/07/2009 1.00,,"52,2","8,5","39,3","30,9"
15/07/2009 2.00,"0,8",,,,"30,9"
15/07/2009 3.00,"0,5","15,9","1,0","14,4","30,9"
15/07/2009 4.00,"0,4","15,1","0,9","13,6","30,9"
15/07/2009 5.00,"0,5","21,7","1,3","19,8","30,9"
15/07/2009 6.00,"0,0","46,9","4,8","39,6","30,9"
15/07/2009 7.00,"0,0","72,0","11,2","54,8","30,9"
15/07/2009 8.00,"0,1","48,1","4,0","42,1","30,9"
15/07/2009 9.00,"0,2","20,7","1,6","18,2","30,9"
15/07/2009 10.00,"0,0","11,1","0,5","10,4","30,9"
15/07/2009 11.00,"0,2","11,1","0,0","11,1","30,9"
15/07/2009 12.00,"0,1","7,9","0,0","7,9","30,9"
15/07/2009 13.00,"0,3","3,6","0,0","3,7","30,9"
15/07/2009 14.00,"0,1","5,4","0,0","5,4","30,9"
15/07/2009 15.00,"1,1","3,2","0,0","3,2","30,9"
15/07/2009 16.00,"0,5","3,5","0,0","3,5","30,9"
15/07/2009 17.00,"0,4","7,9","0,0","7,9","30,9"
15/07/2009 18.00,"1,0","9,8","0,0","9,8","30,9"
15/07/2009 19.00,"1,6","22,0","0,0","22,0","30,9"
15/07/2009 20.00,"1,1","52,0","0,4","51,4","30,9"
15/07/2009 21.00,"0,3","69,4","3,6","64,0","30,9"
15/07/2009 22.00,"0,4","57,7","5,3","49,6","30,9"
15/07/2009 23.00,"0,6","57,4","6,4","47,7","30,9"
16/07/2009 0.00,"0,3","39,0","2,0","35,9","30,9"
16/07/2009 1.00,"0,1","29,6","2,4","26,0","27,9"
16/07/2009 2.00,"0,2","19,0","0,7","17,9","27,9"
16/07/2009 3.00,"0,2","18,3","0,8","17,1","27,9"
16/07/2009 4.00,"0,1","13,7","0,9","12,3","27,9"
16/07/2009 5.00,"0,2","23,7","1,8","20,9","27,9"
16/07/2009 6.00,"0,2","36,2","3,6","30,6","27,9"
16/07/2009 7.00,"0,3","39,4","4,3","32,7","27,9"
16/07/2009 8.00,"0,2","15,7","1,4","13,6","27,9"
16/07/2009 9.00,"0,2","10,4","0,9","9,0","27,9"
16/07/2009 10.00,"0,1","8,9","0,5","8,2","27,9"
16/07/2009 11.00,"0,3","10,1","0,2","9,8","27,9"
16/07/2009 12.00,"0,6","6,4","0,1","6,3","27,9"
16/07/2009 13.00,"0,3","3,7","0,0","3,7","27,9"
16/07/2009 14.00,"0,3","3,0","0,0","3,0","27,9"
16/07/2009 15.00,"0,6","1,5","0,0","1,5","27,9"
16/07/2009 16.00,"0,7","2,7","0,0","2,7","27,9"
16/07/2009 17.00,"1,4","4,5","0,0","4,5","27,9"
16/07/2009 18.00,"0,5","6,6","0,0","6,6","27,9"
16/07/2009 19.00,"1,4","10,2","0,0","10,1","27,9"
16/07/2009 20.00,"0,7","8,9","0,0","8,9","27,9"
16/07/2009 21.00,"0,5","12,1","0,0","12,0","27,9"
16/07/2009 22.00,"0,5","8,6","0,0","8,6","27,9"
16/07/2009 23.00,"0,5","8,0","0,0","8,0","27,9"
17/07/2009 0.00,"0,4","8,4","0,0","8,4","27,9"
17/07/2009 1.00,,"8,8","0,0","8,8","30,1"
17/07/2009 2.00,"0,4",,,,"30,1"
17/07/2009 3.00,"0,4","10,7","0,3","10,2","30,1"
17/07/2009 4.00,"0,4","10,0","0,5","9,3","30,1"
17/07/2009 5.00,"0,3","14,4","1,0","12,9","30,1"
17/07/2009 6.00,"0,1","19,4","1,3","17,4","30,1"
17/07/2009 7.00,"0,1","15,8","1,0","14,3","30,1"
17/07/2009 8.00,"0,1","11,6","0,9","10,3","30,1"
17/07/2009 9.00,"0,1","10,3","0,7","9,2","30,1"
17/07/2009 10.00,"1,3","9,3","0,2","8,9","30,1"
17/07/2009 11.00,,,,,"30,1"
17/07/2009 12.00,"1,2",,,,"30,1"
17/07/2009 13.00,"1,1","15,7","4,9","8,2","30,1"
17/07/2009 14.00,"1,6","9,1","1,1","7,5","30,1"
17/07/2009 15.00,"2,2","7,5","1,3","5,4","30,1"
17/07/2009 16.00,"3,4","4,4","0,0","4,4","30,1"
17/07/2009 17.00,"3,0","5,4","0,0","5,4","30,1"
17/07/2009 18.00,"2,1","7,9","0,0","7,9","30,1"
17/07/2009 19.00,"2,4","19,2","0,1","19,2","30,1"
17/07/2009 20.00,"2,7","31,2","0,2","30,9","30,1"
17/07/2009 21.00,"2,5","58,0","1,9","55,1","30,1"
17/07/2009 22.00,"2,6","17,8","0,2","17,5","30,1"
17/07/2009 23.00,"1,9","8,4","0,0","8,4","30,1"
18/07/2009 0.00,"2,9","9,7","0,4","9,1","30,1"
18/07/2009 1.00,"2,3","12,5","0,8","11,2","32,0"
18/07/2009 2.00,"3,0","10,2","1,0","8,7","32,0"
18/07/2009 3.00,"2,4","8,1","1,0","6,6","32,0"
18/07/2009 4.00,"2,9","8,0","1,1","6,3","32,0"
18/07/2009 5.00,"3,6","10,9","1,3","8,9","32,0"
18/07/2009 6.00,"3,2","20,4","1,9","17,5","32,0"
18/07/2009 7.00,"2,8","16,7","1,8","14,0","32,0"
18/07/2009 8.00,"2,7","12,1","1,4","10,0","32,0"
18/07/2009 9.00,"1,7","12,9","1,2","11,2","32,0"
18/07/2009 10.00,"0,8","9,1","0,3","8,6","32,0"
18/07/2009 11.00,"0,6","5,7","0,0","5,7","32,0"
18/07/2009 12.00,"1,3","4,9","0,0","4,9","32,0"
18/07/2009 13.00,"1,4","2,0","0,0","2,0","32,0"
18/07/2009 14.00,"1,8","0,7","0,0","0,7","32,0"
18/07/2009 15.00,"2,4","0,3","0,0","0,3","32,0"
18/07/2009 16.00,"3,2","0,9","0,0","0,9","32,0"
18/07/2009 17.00,"3,8","2,9","0,0","2,9","32,0"
18/07/2009 18.00,"3,1","5,3","0,0","5,3","32,0"
18/07/2009 19.00,"2,5","9,1","0,1","9,0","32,0"
18/07/2009 20.00,"2,8","15,4","0,2","15,2","32,0"
18/07/2009 21.00,"2,0","18,5","0,5","17,7","32,0"
18/07/2009 22.00,"2,2","4,5","0,0","4,5","32,0"
18/07/2009 23.00,"2,4","4,7","0,2","4,4","32,0"
19/07/2009 0.00,"1,7","5,6","0,5","4,8","32,0"
19/07/2009 1.00,,"5,4","0,7","4,4","16,9"
19/07/2009 2.00,"0,7",,,,"16,9"
19/07/2009 3.00,"0,3","6,0","1,3","4,1","16,9"
19/07/2009 4.00,"0,1","5,4","1,2","3,5","16,9"
19/07/2009 5.00,"0,2","5,7","1,3","3,7","16,9"
19/07/2009 6.00,"0,2","7,6","1,7","5,0","16,9"
19/07/2009 7.00,"0,3","10,5","1,8","7,7","16,9"
19/07/2009 8.00,"0,3","8,7","1,7","6,0","16,9"
19/07/2009 9.00,"0,1","7,6","1,6","5,1","16,9"
19/07/2009 10.00,"0,1","7,1","1,2","5,2","16,9"
19/07/2009 11.00,"0,6","7,8","0,7","6,7","16,9"
19/07/2009 12.00,"0,4","4,5","0,0","4,5","16,9"
19/07/2009 13.00,"0,2","2,5","0,0","2,5","16,9"
19/07/2009 14.00,"0,4","2,0","0,0","2,0","16,9"
19/07/2009 15.00,"0,5","2,3","0,0","2,2","16,9"
19/07/2009 16.00,"0,5","2,7","0,0","2,6","16,9"
19/07/2009 17.00,"0,4","3,6","0,3","3,1","16,9"
19/07/2009 18.00,"0,4","5,1","0,6","4,2","16,9"
19/07/2009 19.00,"0,7","6,5","0,9","5,2","16,9"
19/07/2009 20.00,"0,7","9,0","0,6","8,1","16,9"
19/07/2009 21.00,"0,7","13,1","0,3","12,7","16,9"
19/07/2009 22.00,"1,0","10,0","0,2","9,7","16,9"
19/07/2009 23.00,"0,7","11,2","0,3","10,8","16,9"
20/07/2009 0.00,"0,8","10,6","0,3","10,2","16,9"
20/07/2009 1.00,"0,8","11,2","0,6","10,2","13,6"
20/07/2009 2.00,"0,3","8,0","0,5","7,2","13,6"
20/07/2009 3.00,"0,1","9,2","0,4","8,5","13,6"
20/07/2009 4.00,"0,0","11,8","0,6","11,0","13,6"
20/07/2009 5.00,"0,1","18,9","1,5","16,7","13,6"
20/07/2009 6.00,"0,0","15,0","1,3","13,0","13,6"
20/07/2009 7.00,"0,0","12,8","1,7","10,2","13,6"
20/07/2009 8.00,"0,1","10,9","2,0","7,9","13,6"
20/07/2009 9.00,"0,4","9,5","1,9","6,6","13,6"
20/07/2009 10.00,,,,,"13,6"
20/07/2009 11.00,,"8,0","0,7","6,9","13,6"
20/07/2009 12.00,"0,2","6,5","0,1","6,2","13,6"
20/07/2009 13.00,"0,1","4,6","0,1","4,4","13,6"
20/07/2009 14.00,"0,2","1,9","0,1","1,8","13,6"
20/07/2009 15.00,"0,2","1,5","0,0","1,5","13,6"
20/07/2009 16.00,"0,2","2,8","0,0","2,8","13,6"
20/07/2009 17.00,"0,2","5,3","0,0","5,3","13,6"
20/07/2009 18.00,"0,1","7,8","0,4","7,2","13,6"
20/07/2009 19.00,"0,1","9,8","1,0","8,3","13,6"
20/07/2009 20.00,"0,3","12,9","1,2","11,1","13,6"
20/07/2009 21.00,"0,1","12,1","0,9","10,7","13,6"
20/07/2009 22.00,"0,2","13,9","1,3","12,0","13,6"
20/07/2009 23.00,"0,2","16,7","1,4","14,5","13,6"
21/07/2009 0.00,"0,1","16,6","1,7","14,0","13,6"
21/07/2009 1.00,,"14,7","1,9","11,7","19,6"
21/07/2009 2.00,"0,5",,,,"19,6"
21/07/2009 3.00,"0,1","13,6","2,4","9,9","19,6"
21/07/2009 4.00,"0,0","13,3","2,5","9,4","19,6"
21/07/2009 5.00,"0,3","19,2","3,0","14,7","19,6"
21/07/2009 6.00,"0,2","23,8","2,9","19,3","19,6"
21/07/2009 7.00,"0,4","17,2","2,8","12,9","19,6"
21/07/2009 8.00,"0,4","15,1","2,6","11,1","19,6"
21/07/2009 9.00,"0,4","14,5","2,6","10,5","19,6"
21/07/2009 10.00,"0,1","9,1","1,3","7,0","19,6"
21/07/2009 11.00,"0,1","7,8","0,3","7,4","19,6"
21/07/2009 12.00,"0,6","5,4","0,0","5,4","19,6"
21/07/2009 13.00,"0,8","2,6","0,0","2,6","19,6"
21/07/2009 14.00,"1,0","1,4","0,0","1,4","19,6"
21/07/2009 15.00,"1,1","1,4","0,0","1,4","19,6"
21/07/2009 16.00,"1,2","2,1","0,0","2,1","19,6"
21/07/2009 17.00,"0,4","4,4","0,0","4,4","19,6"
21/07/2009 18.00,"0,7","6,8","0,0","6,8","19,6"
21/07/2009 19.00,"1,6","11,5","0,4","10,9","19,6"
21/07/2009 20.00,"1,1","18,6","1,1","17,0","19,6"
21/07/2009 21.00,"1,4","14,2","0,7","13,1","19,6"
21/07/2009 22.00,"1,2","14,0","1,0","12,5","19,6"
21/07/2009 23.00,"0,6","14,1","1,2","12,2","19,6"
22/07/2009 0.00,"0,2","13,5","1,4","11,4","19,6"
22/07/2009 1.00,"0,5","11,5","1,8","8,8","25,3"
22/07/2009 2.00,"0,6","9,4","1,8","6,6","25,3"
22/07/2009 3.00,"0,4","9,8","2,0","6,8","25,3"
22/07/2009 4.00,"1,4","12,4","2,1","9,3","25,3"
22/07/2009 5.00,"0,5","18,7","2,5","14,9","25,3"
22/07/2009 6.00,"0,9","38,4","3,7","32,7","25,3"
22/07/2009 7.00,"1,1","40,1","5,5","31,7","25,3"
22/07/2009 8.00,"0,9","15,2","2,6","11,2","25,3"
22/07/2009 9.00,"0,7","13,3","2,1","10,1","25,3"
22/07/2009 10.00,"0,6","14,4","2,7","10,5","25,3"
22/07/2009 11.00,"0,9","13,0","1,1","11,3","25,3"
22/07/2009 12.00,"1,7","8,5","0,1","8,4","25,3"
22/07/2009 13.00,"0,7","4,6","0,0","4,6","25,3"
22/07/2009 14.00,"1,0","2,2","0,0","2,2","25,3"
22/07/2009 15.00,"1,0","1,5","0,0","1,5","25,3"
22/07/2009 16.00,"1,4","3,4","0,0","3,4","25,3"
22/07/2009 17.00,"2,0","5,4","0,0","5,4","25,3"
22/07/2009 18.00,"2,2","8,2","0,2","7,9","25,3"
22/07/2009 19.00,"2,1","13,3","0,2","13,0","25,3"
22/07/2009 20.00,"1,4","24,6","0,3","24,3","25,3"
22/07/2009 21.00,"1,9","42,3","1,2","40,4","25,3"
22/07/2009 22.00,"2,2","39,7","1,4","37,6","25,3"
22/07/2009 23.00,"1,7","31,0","1,7","28,5","25,3"
23/07/2009 0.00,"1,7","23,1","1,6","20,6","25,3"
23/07/2009 1.00,,"19,5","2,0","16,4","25,8"
23/07/2009 2.00,"1,3",,,,"25,8"
23/07/2009 3.00,"0,8","14,4","2,1","11,2","25,8"
23/07/2009 4.00,"1,2","14,3","2,1","11,1","25,8"
23/07/2009 5.00,"1,3","25,0","2,9","20,6","25,8"
23/07/2009 6.00,"1,4","71,2","17,7","44,1","25,8"
23/07/2009 7.00,"1,3","59,8","8,4","47,0","25,8"
23/07/2009 8.00,"1,3","45,3","3,9","39,3","25,8"
23/07/2009 9.00,"0,6","22,8","2,1","19,7","25,8"
23/07/2009 10.00,"0,6","18,3","1,5","16,1","25,8"
23/07/2009 11.00,"1,4","13,7","0,6","12,7","25,8"
23/07/2009 12.00,"1,1","9,1","0,0","9,1","25,8"
23/07/2009 13.00,"1,7","6,0","0,0","6,0","25,8"
23/07/2009 14.00,"2,3","2,8","0,0","2,8","25,8"
23/07/2009 15.00,"2,7","0,8","0,0","0,8","25,8"
23/07/2009 16.00,"3,0","1,6","0,0","1,6","25,8"
23/07/2009 17.00,"2,8","3,9","0,0","3,9","25,8"
23/07/2009 18.00,"1,7","16,7","0,0","16,8","25,8"
23/07/2009 19.00,"1,1","32,2","0,0","32,1","25,8"
23/07/2009 20.00,"1,2","29,1","0,0","29,1","25,8"
23/07/2009 21.00,"3,0","68,7","7,6","57,0","25,8"
23/07/2009 22.00,"2,7","40,2","0,2","39,9","25,8"
23/07/2009 23.00,"2,1","53,0","2,2","49,6","25,8"
24/07/2009 0.00,"2,3","53,7","4,6","46,7","25,8"
24/07/2009 1.00,"2,0","34,1","1,0","32,5","53,8"
24/07/2009 2.00,"1,3","17,9","1,1","16,2","53,8"
24/07/2009 3.00,"1,7","29,4","1,9","26,5","53,8"
24/07/2009 4.00,"1,2","42,2","3,6","36,6","53,8"
24/07/2009 5.00,"1,7","47,1","5,0","39,5","53,8"
24/07/2009 6.00,"1,0","39,0","3,6","33,4","53,8"
24/07/2009 7.00,"1,3","50,2","6,0","41,0","53,8"
