NetC,SIMAGE Brindisi,,,,
22/07/2006 4.00,"3,475917","3,846892","13,67521","0,168217",
22/07/2006 5.00,"4,385881","3,972788",,"0,176215",
22/07/2006 6.00,"3,724591","7,791127","14,65201","0,149325",
22/07/2006 7.00,"5,220322","10,707438",,"0,178787",
22/07/2006 8.00,"5,688198","12,886572","8,302809","0,22043",
22/07/2006 9.00,"5,367684","9,421253",,"0,184577",
22/07/2006 10.00,"4,715604","4,576297","9,27961","0,132764",
22/07/2006 11.00,"4,875862","3,613276",,"0,177019",
22/07/2006 12.00,"3,411445","1,759914","14,16361","0,156841",
22/07/2006 13.00,"3,638015","0,449064",,"0,14816",
22/07/2006 14.00,"5,655042","2,11553","16,60561","0,164598",
22/07/2006 15.00,"5,515048","2,264787",,"0,160177",
22/07/2006 16.00,"6,611057","5,505573","10,74481","0,141727",
22/07/2006 17.00,"6,415801","5,753468",,"0,168538",
22/07/2006 18.00,"10,604584","8,891722","21,001221","0,201861",
22/07/2006 19.00,"10,700365","10,907315",,"0,16874",
22/07/2006 20.00,"13,369472","23,004763","10,74481","0,182686",
22/07/2006 21.00,"5,946083","9,013722",,"0,207929",
22/07/2006 22.00,"3,346974","13,303179","17,094","0,244064",
22/07/2006 23.00,"4,757971","33,683664",,"0,324253",
23/07/2006 0.00,"3,247505","55,417828","24,42001","0,469881",
23/07/2006 1.00,,"33,636937",,"0,374177",
23/07/2006 2.00,"0,798485",,"29,30402","0,272443",
23/07/2006 3.00,"0,6984","24,707591",,,
23/07/2006 4.00,"0,544055","21,496634","28,327221","0,378383",
23/07/2006 5.00,"0,314555","22,16375",,"0,4162",
23/07/2006 6.00,"0,874008","19,808109","28,327221","0,349164",
23/07/2006 7.00,"1,716487","20,298709",,"0,36074",
23/07/2006 8.00,"6,487972","21,514817","18,55921","0,293464",
23/07/2006 9.00,"14,026656","15,409635",,"0,157422",
23/07/2006 10.00,"6,217777","8,382955","16,11721","0,199098",
23/07/2006 11.00,"16,746928","10,913805",,"0,175789",
23/07/2006 12.00,"11,082746","6,725575","11,72161","0,126074",
23/07/2006 13.00,"8,479787","4,834574",,"0,202393",
23/07/2006 14.00,"12,769167","6,78917","18,55921","0,179123",
23/07/2006 15.00,"42,545564","25,525238",,"0,131058",
23/07/2006 16.00,"29,580267","16,919056","20,02442","0,153684",
23/07/2006 17.00,"18,530513","11,370652",,"0,169478",
23/07/2006 18.00,"14,673733","11,081232","21,001221","0,188769",
23/07/2006 19.00,"13,502393","16,964483",,"0,217907",
23/07/2006 20.00,"11,707815","15,773037","15,62881","0,276824",
23/07/2006 21.00,"5,957847","9,785956",,"0,293423",
23/07/2006 22.00,"2,072104","18,808759","22,954821","0,244312",
23/07/2006 23.00,"0,328853","4,363446",,"0,232817",
24/07/2006 0.00,"0,13528","6,643808","27,35042","0,30777",
24/07/2006 1.00,"0,151412","6,693126",,"0,336184",
24/07/2006 2.00,"0,001467","3,975382","21,97802","0,324208",
24/07/2006 3.00,"0,156911","17,016399",,"0,410414",
24/07/2006 4.00,"0,200904","5,776829","21,48962","0,35447",
24/07/2006 5.00,"0,344618","12,959251",,"0,346554",
24/07/2006 6.00,"0,339118","26,048284","26,37361","0,385417",
24/07/2006 7.00,"0,993891","42,244434",,"0,465433",
24/07/2006 8.00,"0,338751","17,46806","23,44322","0,525034",
24/07/2006 9.00,"0,937066","14,528378",,"0,376534",
24/07/2006 10.00,"0,876208","11,808041","19,53602","0,317938",
24/07/2006 11.00,"0,659173","5,807979",,"0,304072",
24/07/2006 12.00,"0,217402","6,302466","29,30402","0,324328",
24/07/2006 13.00,"0,90627","6,058466",,"0,293302",
24/07/2006 14.00,"0,498228","5,179809","27,35042","0,308855",
24/07/2006 15.00,"0,32812","5,404338",,"0,309177",
24/07/2006 16.00,"1,668095","10,576354","23,93162","0,322078",
24/07/2006 17.00,"3,100823","13,625057",,"0,318059",
24/07/2006 18.00,"1,720154","6,998126","31,746031","0,335541",
24/07/2006 19.00,"1,345108","9,451106",,"0,320671",
24/07/2006 20.00,"0,978493","9,823594","23,93162","0,313477",
24/07/2006 21.00,"0,451302","3,20834",,"0,322439",
24/07/2006 22.00,"0,16131","9,320019","29,30402","0,338315",
24/07/2006 23.00,"0,243432","6,290786",,"0,335381",
25/07/2006 0.00,"0,225834","8,305084","27,83882","0,352862",
25/07/2006 1.00,,"2,105148",,"0,378302",
25/07/2006 2.00,"0,09116",,"25,39682","0,358891",
25/07/2006 3.00,,,,,
25/07/2006 4.00,"1,065399","7,003317","20,51281","0,396408",
25/07/2006 5.00,"0,548634","19,583583",,"0,397643",
25/07/2006 6.00,"0,375486","30,113215","26,37361","0,432494",
25/07/2006 7.00,"0,298645","15,13578",,"0,431506",
25/07/2006 8.00,"0,054172","5,957234","13,67521","0,384146",
25/07/2006 9.00,"0,276861","8,948827",,"0,374065",
25/07/2006 10.00,"0,02413","9,831381","19,53602","0,354932",
25/07/2006 11.00,"0,474109","7,840447",,"0,338885",
25/07/2006 12.00,"0,509269","11,525101","21,48962","0,337239",
25/07/2006 13.00,"0,362232","5,954637",,"0,322179",
25/07/2006 14.00,"0,074037","5,238212","19,53602","0,370444",
25/07/2006 15.00,"0,211691","5,199276",,"0,360445",
25/07/2006 16.00,"0,088204","1,90917","22,46641","0,358018",
25/07/2006 17.00,"0,000426","1,087616",,"0,359911",
25/07/2006 18.00,"0,246728","1,249851","26,37361","0,368593",
25/07/2006 19.00,"0,4891","4,700893",,"0,359705",
25/07/2006 20.00,"0,226589","3,541892","19,53602","0,362133",
25/07/2006 21.00,"0,176378","1,323829",,"0,359911",
25/07/2006 22.00,"0,117697","0,199873","29,79241","0,367523",
25/07/2006 23.00,"0,040765","0,576256",,"0,329585",
26/07/2006 0.00,"0,084883","0,863084","28,81562","0,338144",
26/07/2006 1.00,"0,418292",,,"0,369004",
26/07/2006 2.00,"0,030772","3,758636","30,76923","0,328104",
26/07/2006 3.00,"0,093048","5,344638",,"0,323784",
26/07/2006 4.00,"0,310894","6,685338","28,81562","0,326706",
26/07/2006 5.00,"0,406501","3,367978",,"0,349253",
26/07/2006 6.00,"0,305988","7,229148","27,35042","0,389866",
26/07/2006 7.00,"0,366832","13,255169",,"0,369746",
26/07/2006 8.00,"0,277927","19,551136","25,39682","0,370609",
26/07/2006 9.00,"0,296482","12,930697",,"0,364972",
26/07/2006 10.00,"0,372103","17,604332","20,02442","0,358264",
26/07/2006 11.00,"0,307024","10,507572",,"0,307819",
26/07/2006 12.00,"0,429596","8,290806","23,44322","0,296957",
26/07/2006 13.00,"0,43965","5,336851",,"0,324565",
26/07/2006 14.00,"0,02736","5,303106","24,908421","0,273173",
26/07/2006 15.00,"0,358666","2,877382",,"0,262023",
26/07/2006 16.00,"0,922321","3,748254","21,97802","0,270498",
26/07/2006 17.00,"0,553356","3,200552",,"0,271033",
26/07/2006 18.00,"0,560729","5,532829","20,02442","0,265479",
26/07/2006 19.00,"0,58029","8,791785",,"0,283213",
26/07/2006 20.00,"0,466432","7,218765","10,25641","0,291484",
26/07/2006 21.00,"0,159041","1,824807",,"0,321603",
26/07/2006 22.00,"0,06639","0,737191","31,25762","0,326499",
26/07/2006 23.00,"0,070167","1,876724",,"0,329462",
27/07/2006 0.00,"0,361379","8,006575","22,46641","0,364972",
27/07/2006 1.00,,"6,215511",,"0,342711",
27/07/2006 2.00,"1,042016",,"24,908421","0,31753",
27/07/2006 3.00,"0,97689","6,88651",,,
27/07/2006 4.00,"0,29958","4,346574","22,954821","0,279148",
27/07/2006 5.00,"0,388895","4,411466",,"0,293817",
27/07/2006 6.00,"0,135835","4,164871","26,86202","0,295545",
27/07/2006 7.00,"0,606602","13,064374",,"0,29225",
27/07/2006 8.00,"0,668006","22,65045","14,65201","0,275491",
27/07/2006 9.00,"1,356482","19,85742",,"0,282283",
27/07/2006 10.00,"1,071788","13,809351","18,55921","0,261224",
27/07/2006 11.00,"0,761043","7,804105",,"0,24117",
27/07/2006 12.00,"0,293997","6,569829","19,53602","0,245189",
27/07/2006 13.00,"0,186074","4,641191",,"0,237875",
27/07/2006 14.00,"0,32749","6,090915","15,62881","0,250454",
27/07/2006 15.00,"0,135835","2,76836",,"0,249007",
27/07/2006 16.00,"0,280972","2,260892","21,001221","0,228671",
27/07/2006 17.00,"1,149939","3,527617",,"0,223166",
27/07/2006 18.00,"1,626289","5,168126","20,02442","0,220433",
27/07/2006 19.00,"0,954561","6,950107",,"0,239563",
27/07/2006 20.00,"0,77779","8,408912","11,23321","0,281118",
27/07/2006 21.00,"1,222508","6,780084",,"0,272839",
27/07/2006 22.00,"0,485654","2,337468","24,42001","0,260421",
27/07/2006 23.00,"0,120949","3,749552",,"0,274406",
28/07/2006 0.00,,"10,707438","23,93162","0,304065",
28/07/2006 1.00,"0,039075","7,931297",,"0,281037",
28/07/2006 2.00,"0,009304","4,485445","24,908421","0,249932",
28/07/2006 3.00,"0,011165","7,885872",,"0,229797",
28/07/2006 4.00,"0,033493","9,523786","21,48962","0,213923",
28/07/2006 5.00,"0,011165","11,32782",,"0,222041",
28/07/2006 6.00,"0,027912","14,319417","23,44322","0,306356",
28/07/2006 7.00,"0,093037","16,299965",,"0,31777",
28/07/2006 8.00,"0,256782","10,197382","23,44322","0,282404",
28/07/2006 9.00,"0,12467","10,151955",,"0,274688",
28/07/2006 10.00,"0,12467","3,759935","17,582411","0,257969",
28/07/2006 11.00,"0,15072","3,164213",,"0,249972",
28/07/2006 12.00,"0,288415","7,436808","17,094","0,248526",
28/07/2006 13.00,"0,418667","3,493872",,"0,275612",
28/07/2006 14.00,"0,204681","2,545128","21,97802","0,25178",
28/07/2006 15.00,"0,132112","2,635979",,"0,239885",
28/07/2006 16.00,"1,211344","2,102554","17,582411","0,223568",
28/07/2006 17.00,"1,741655","8,120786",,"0,248365",
28/07/2006 18.00,"1,992855","6,446532","24,42001","0,26673",
28/07/2006 19.00,"1,777009","7,566594",,"0,262471",
28/07/2006 20.00,"1,741655","8,742467","13,18681","0,284052",
28/07/2006 21.00,"1,728629","8,123382",,"0,269463",
28/07/2006 22.00,"1,836552","15,247394","24,42001","0,252504",
28/07/2006 23.00,"1,693275","12,250608",,"0,216937",
29/07/2006 0.00,"1,771427","14,523181","24,908421","0,306557",
29/07/2006 1.00,,"22,406441",,"0,312104",
29/07/2006 2.00,"2,452825",,"26,86202","0,386411",
29/07/2006 3.00,"1,705994","24,093685",,,
29/07/2006 4.00,"1,217717","20,222134","26,37361","0,319936",
29/07/2006 5.00,"0,442057","23,83023",,"0,38294",
29/07/2006 6.00,"1,221378","36,845272","27,35042","0,396112",
29/07/2006 7.00,"1,943497","46,453435",,"0,425198",
29/07/2006 8.00,"2,051952","39,156802","21,97802","0,472652",
29/07/2006 9.00,"4,67318","26,846468",,"0,314215",
29/07/2006 10.00,"7,885648","16,248059","27,83882","0,249923",
29/07/2006 11.00,"25,472768","35,644747",,"0,222691",
29/07/2006 12.00,"6,820317","11,779477","23,44322","0,267929",
29/07/2006 13.00,"5,650649","7,711956",,"0,179426",
29/07/2006 14.00,"3,402836","5,654828","23,44322","0,253871",
29/07/2006 15.00,"4,047161","4,21549",,"0,230424",
29/07/2006 16.00,"3,29667","6,188255","18,55921","0,353735",
29/07/2006 17.00,"4,268647","1,831298",,"0,207946",
29/07/2006 18.00,"3,805539","3,210936","20,51281","0,23401",
29/07/2006 19.00,"5,127135","8,545191",,"0,246056",
29/07/2006 20.00,"4,621927","7,670423","13,18681","0,264464",
29/07/2006 21.00,"3,609679","9,523786",,"0,292946",
29/07/2006 22.00,"2,471587","6,989042","21,48962","0,296531",
29/07/2006 23.00,"1,900939","2,645065",,"0,261403",
30/07/2006 0.00,"1,933887","2,630786","19,0476","0,267164",
30/07/2006 1.00,"1,446068","4,319319",,"0,272965",
30/07/2006 2.00,"1,558184","7,016298","24,42001","0,311315",
30/07/2006 3.00,"1,430051","5,223936",,"0,282674",
30/07/2006 4.00,"1,730705","4,818999","23,93162","0,279651",
30/07/2006 5.00,"1,604403","7,210978",,"0,264867",
30/07/2006 6.00,"1,591132","3,371873","24,42001","0,284727",
30/07/2006 7.00,"1,588845","5,090254",,"0,306561",
30/07/2006 8.00,"1,25753","5,486105","16,11721","0,322514",
30/07/2006 9.00,"1,460712","5,279743",,"0,259469",
30/07/2006 10.00,"1,681741","7,697679","15,14041","0,299552",
30/07/2006 11.00,"1,929769","3,550978",,"0,293066",
30/07/2006 12.00,"1,883091","3,016254","20,51281","0,284123",
30/07/2006 13.00,"2,019462","2,696977",,"0,283599",
30/07/2006 14.00,"1,99475","3,955915","18,55921","0,274778",
30/07/2006 15.00,"2,382352","1,375745",,"0,161781",
30/07/2006 16.00,"1,92382","6,680149","20,02442","0,200735",
30/07/2006 17.00,"2,218525","5,033149",,"0,185346",
30/07/2006 18.00,"1,711028","5,649636","12,69841","0,203353",
30/07/2006 19.00,"1,96226","4,067532",,"0,16452",
30/07/2006 20.00,"2,064765","5,836531","7,326007","0,118717",
30/07/2006 21.00,"3,660932","14,187032",,"0,162345",
30/07/2006 22.00,"2,758512","7,072106","5,860806","0,16174",
30/07/2006 23.00,"2,668819","1,951999",,"0,152153",
31/07/2006 0.00,"1,920159","4,481552","10,25641","0,139584",
31/07/2006 1.00,,"0,729405",,"0,116058",
31/07/2006 2.00,"1,848463",,"8,302809","0,132856",
31/07/2006 3.00,"1,402933","0,812468",,,
31/07/2006 4.00,"1,694401","0,475021","7,814408","0,169289",
31/07/2006 5.00,"1,749733","2,525658",,"0,18106",
31/07/2006 6.00,"1,704209","8,73987","11,23321","0,184767",
31/07/2006 7.00,"1,681354","11,870332",,"0,181834",
31/07/2006 8.00,"0,889764","9,769085","5,860806","0,156539",
31/07/2006 9.00,"0,542871","10,489394",,"0,160776",
31/07/2006 10.00,"1,241099","8,059786","4,884005","0,178209",
31/07/2006 11.00,"1,031705","8,259658",,"0,200042",
31/07/2006 12.00,"1,120903","5,810573","3,907204","0,186071",
31/07/2006 13.00,"1,134598","4,414062",,"0,165663",
31/07/2006 14.00,"0,555455","2,424426","13,18681","0,145418",
31/07/2006 15.00,"1,344177","4,014319",,"0,162038",
31/07/2006 16.00,"1,60326","4,940998","7,326007","0,128677",
31/07/2006 17.00,"1,802013","5,139572",,"0,126966",
31/07/2006 18.00,"2,863142","8,373872","9,76801","0,146682",
31/07/2006 19.00,"2,709358","2,616511",,"0,160612",
31/07/2006 20.00,"0,967304","1,029212","5,860806","0,166112",
31/07/2006 21.00,"1,73021","10,80219",,"0,149126",
31/07/2006 22.00,"2,455827","2,78134","10,25641","0,151651",
31/07/2006 23.00,"1,788596","6,168787",,"0,139472",
01/08/2006 0.00,"1,457156","8,512744","12,21001","0,163261",
01/08/2006 1.00,"1,000707","3,916979",,"0,163504",
01/08/2006 2.00,"1,678949","6,201234","14,65201","0,196254",
01/08/2006 3.00,"1,535713","7,932595",,"0,186274",
01/08/2006 4.00,"1,432264","3,408213","15,62881","0,146641",
01/08/2006 5.00,"1,212692","2,363425",,"0,11043",
01/08/2006 6.00,"1,11091","10,954033","17,094","0,118331",
01/08/2006 7.00,"1,816262","14,309033",,"0,168108",
01/08/2006 8.00,"1,650635","8,497169","7,814408","0,156621",
01/08/2006 9.00,"1,909995","8,896912",,"0,132018",
01/08/2006 10.00,"1,993549","7,48483","4,884005","0,11495",
01/08/2006 11.00,"2,894417","5,017573",,"0,137842",
01/08/2006 12.00,"2,422701","3,708022","9,76801","0,162812",
01/08/2006 13.00,"1,895467","3,702829",,"0,123709",
01/08/2006 14.00,"2,07516","3,013658","12,21001","0,105216",
01/08/2006 15.00,"3,693779","10,379081",,"0,111324",
01/08/2006 16.00,"15,330288","22,336367","5,860806","0,080367",
01/08/2006 17.00,"15,567167","12,251911",,"0,073484",
01/08/2006 18.00,"7,443077","3,103212","8,302809","0,050385",
01/08/2006 19.00,"5,642452","1,828702",,"0,05666",
01/08/2006 20.00,"3,419892","3,462724","5,372406","0,092669",
01/08/2006 21.00,"3,390282","30,541503",,"0,224686",
01/08/2006 22.00,"2,589069","29,945781","12,21001","0,193118",
01/08/2006 23.00,"2,052397","31,042484",,"0,169981",
02/08/2006 0.00,"1,727527","34,119754","17,094","0,241387",
02/08/2006 1.00,,"11,772989",,"0,207252",
02/08/2006 2.00,"1,990999",,"14,65201","0,237069",
02/08/2006 3.00,"2,186704","12,795715",,,
02/08/2006 4.00,"1,674908","13,451139","17,094","0,212319",
02/08/2006 5.00,"1,883076","21,0346",,"0,254501",
02/08/2006 6.00,"1,872168","48,392451","15,14041","0,292134",
02/08/2006 7.00,"4,230385","65,870887",,"0,302197",
02/08/2006 8.00,"2,016623","44,988135","17,582411","0,225723",
02/08/2006 9.00,"4,515579","17,752292",,"0,115317",
02/08/2006 10.00,"9,325496","14,98133","19,53602","0,124574",
02/08/2006 11.00,"4,749586","7,710658",,"0,105021",
02/08/2006 12.00,"3,305331","4,67753","14,16361","0,071729",
02/08/2006 13.00,"3,994551","4,127234",,"0,07087",
02/08/2006 14.00,"3,303503","3,767722","15,14041","0,074189",
02/08/2006 15.00,"3,107919","1,720978",,"0,084262",
02/08/2006 16.00,"1,923509","2,064914","13,67521","0,098694",
02/08/2006 17.00,"2,296304","2,061021",,"0,046419",
02/08/2006 18.00,"1,837493","1,896192","9,27961","0,055533",
02/08/2006 19.00,"2,974493","3,116191",,"0,061411",
02/08/2006 20.00,"2,680158","4,024701","5,372406","0,065122",
02/08/2006 21.00,"2,727691","7,086383",,"0,097043",
02/08/2006 22.00,"1,840083","4,742425","4,884005","0,133027",
02/08/2006 23.00,"1,9612","4,697",,"0,163778",
03/08/2006 0.00,"1,731521","6,616552","9,76801","0,105215",
03/08/2006 1.00,"1,216312","6,790468",,"0,142405",
03/08/2006 2.00,"2,025795","8,077957","8,791209","0,12699",
03/08/2006 3.00,"1,892278","5,121403",,"0,06477",
03/08/2006 4.00,"1,815525","14,449209","9,27961","0,04967",
03/08/2006 5.00,"1,780911","27,928888",,"0,030864",
03/08/2006 6.00,"1,786213","35,729102","11,23321","0,092159",
03/08/2006 7.00,"2,73872","29,997712",,"0,098541",
03/08/2006 8.00,"3,553993",,"7,814408","0,051339",
03/08/2006 9.00,"3,343753","8,101318",,"0,017091",
03/08/2006 10.00,"3,645463","4,685318","5,372406","0,001856",
03/08/2006 11.00,"1,903124","2,406254",,"0,000067",
03/08/2006 12.00,"1,720399","0,851404","12,21001","0,000204",
03/08/2006 13.00,"1,388647","2,177829",,,
03/08/2006 14.00,"1,346569",,,"0,000263",
03/08/2006 15.00,"2,288899",,,"0,00046",
03/08/2006 16.00,"2,292525",,,"0,000591",
03/08/2006 17.00,"2,586983",,,"0,001173",
03/08/2006 18.00,"2,241854",,,"0,000033",
03/08/2006 19.00,"2,495482","0,59702",,"0,000165",
03/08/2006 20.00,"2,570406","2,395872",,"0,006614",
03/08/2006 21.00,"2,043315","1,131745",,"0,028597",
03/08/2006 22.00,"2,228661","0,796893","7,814408","0,052662",
03/08/2006 23.00,"1,735756","1,723574",,"0,059864",
04/08/2006 0.00,"1,96906","2,943574","8,791209","0,041191",
04/08/2006 1.00,,"4,995509",,"0,032218",
04/08/2006 2.00,"0,57846",,"7,814408","0,000559",
04/08/2006 3.00,"0,867136","10,559478",,,
04/08/2006 4.00,"0,504905","17,073505","4,884005","0,232814",
04/08/2006 5.00,"0,653123","23,125467",,"0,212006",
04/08/2006 6.00,"0,906316","22,65695","3,907204","0,208793",
04/08/2006 7.00,"0,950301","17,422631",,"0,28684",
04/08/2006 8.00,"2,810984","15,644544","5,372406","0,340543",
04/08/2006 9.00,"1,624863","3,127871",,"0,135365",
04/08/2006 10.00,"0,938103","4,251829","7,326007","0,15565",
04/08/2006 11.00,"0,40178","7,073404",,"0,132995",
04/08/2006 12.00,"0,309374","5,104531","6,837607","0,103271",
04/08/2006 13.00,"0,390322","1,785871",,"0,07937",
04/08/2006 14.00,"0,96065","0,172617","6,349206","0,067199",
04/08/2006 15.00,"0,925167","0,630767",,"0,076158",
04/08/2006 16.00,"0,995395","0,521745","4,395605","0,034983",
04/08/2006 17.00,"0,613204","0,068786",,"0,02397",
04/08/2006 18.00,"0,783231","3,147339","2,442003","0,030155",
04/08/2006 19.00,"0,68676","5,066892",,"0,025904",
04/08/2006 20.00,"0,665321","7,866401","5,372406","0,058685",
04/08/2006 21.00,"0,469422","24,958062",,"0,062904",
04/08/2006 22.00,"0,486793","23,834112","7,326007","0,050845",
04/08/2006 23.00,"0,605073","11,532884",,"0,057909",
05/08/2006 0.00,"0,528561","2,32968","3,907204","0,043822",
05/08/2006 1.00,"0,533366","3,386148",,"0,068807",
05/08/2006 2.00,"0,693043","15,384968","9,76801","0,108814",
05/08/2006 3.00,"0,476075","8,65421",,"0,05266",
05/08/2006 4.00,"0,354468","5,706744","5,372406","0,076038",
05/08/2006 5.00,"0,081317","4,513999",,"0,056636",
05/08/2006 6.00,"0,468682","5,500382","6,837607","0,035442",
05/08/2006 7.00,"1,305139","4,921532",,"0,02422",
05/08/2006 8.00,"1,192035","6,011743","7,326007","0,032238",
05/08/2006 9.00,"1,184272","1,301766",,"0,017803",
05/08/2006 10.00,"1,162835","1,101893","4,884005","0,014357",
05/08/2006 11.00,"0,997613","0,645042",,"0,012889",
05/08/2006 12.00,"0,53928","0,241403","5,860806","0,013856",
05/08/2006 13.00,"0,548151","0,019468",,"0,003356",
05/08/2006 14.00,"0,468682","0,868275","3,907204","0,020904",
05/08/2006 15.00,"0,52967","0,443873",,"0,013816",
05/08/2006 16.00,"0,806887","1,970169","3,418803","0,009478",
05/08/2006 17.00,"0,759575","1,148617",,"0,026449",
05/08/2006 18.00,"0,680476","0,877361","2,442003","0,040352",
05/08/2006 19.00,"1,312532","1,875425",,"0,024008",
05/08/2006 20.00,"3,297039","19,719852","2,442003","0,040875",
05/08/2006 21.00,"3,465217","15,147456",,"0,018931",
05/08/2006 22.00,"2,44247","9,334298","5,372406","0,022851",
05/08/2006 23.00,"1,477753","10,682781",,"0,040944",
06/08/2006 0.00,"0,556652","18,781499","4,395605","0,039416",
06/08/2006 1.00,,"17,074796",,"0,091422",
06/08/2006 2.00,"0,544312",,"7,814408","0,060613",
06/08/2006 3.00,"0,44086","23,730289",,,
06/08/2006 4.00,"0,210859","20,673786","5,372406","0,158647",
06/08/2006 5.00,"0,338945","13,212334",,"0,132024",
06/08/2006 6.00,"0,397664","11,870332","3,907204","0,131252",
06/08/2006 7.00,"0,381987","11,204524",,"0,105114",
06/08/2006 8.00,"0,427699","8,232405","2,930403","0,149095",
06/08/2006 9.00,"0,408923","2,450383",,"0,114138",
06/08/2006 10.00,"0,776583","2,215467","4,395605","0,128528",
06/08/2006 11.00,"1,077578","0,803382",,"0,114056",
06/08/2006 12.00,"1,023674","0,332256","2,442003","0,109179",
06/08/2006 13.00,"0,634385","0,112915",,"0,085684",
06/08/2006 14.00,"1,074479","0,430894","1,465201","0,066662",
06/08/2006 15.00,"1,313839","0,521745",,"0,101172",
06/08/2006 16.00,"1,192502","3,570446",,"0,112471",
06/08/2006 17.00,"1,767032","1,711894",,"0,102188",
06/08/2006 18.00,"3,057494","7,549723","0,976801","0,129788",
06/08/2006 19.00,"1,958563","3,45234",,"0,103042",
06/08/2006 20.00,"1,032111","3,186275","1,465201","0,115682",
06/08/2006 21.00,"0,470957","3,704127",,"0,077678",
06/08/2006 22.00,"0,467766","3,523722","2,442003","0,111781",
06/08/2006 23.00,"0,406132","7,931297",,"0,109179",
07/08/2006 0.00,"0,368642","6,607466","3,907204","0,115602",
07/08/2006 1.00,"0,405088","5,453659",,"0,107838",
07/08/2006 2.00,"0,285593","11,148713","5,372406","0,11865",
07/08/2006 3.00,"0,442241","8,298594",,"0,088489",
