,Regione Puglia,,
01/08/2006 1.00,1,27,"42,2593108"
01/08/2006 2.00,1,15,"29,26233784"
01/08/2006 3.00,1,10,"24,65158808"
01/08/2006 4.00,1,18,"34,65775328"
01/08/2006 5.00,1,26,"47,15668848"
01/08/2006 6.00,1,51,"81,43961328"
01/08/2006 7.00,1,57,"100,01488448"
01/08/2006 8.00,1,71,"119,98052384"
01/08/2006 9.00,1,58,"89,867346"
01/08/2006 10.00,1,42,"62,07061352"
01/08/2006 11.00,1,33,"50,2720248"
01/08/2006 12.00,1,28,"43,65876096"
01/08/2006 13.00,1,24,"39,73927568"
01/08/2006 14.00,1,28,"44,55625376"
01/08/2006 15.00,1,23,"36,56558512"
01/08/2006 16.00,1,22,"33,8665868"
01/08/2006 17.00,1,25,"37,48774272"
01/08/2006 18.00,1,27,"38,67188256"
01/08/2006 19.00,1,36,"47,36679816"
01/08/2006 20.00,1,32,"47,14502528"
01/08/2006 21.00,1,25,"38,99871984"
01/08/2006 22.00,1,26,"39,53048528"
01/08/2006 23.00,1,31,"48,95171232"
02/08/2006 0.00,1,21,"34,28680616"
02/08/2006 1.00,,20,"35,1531716"
02/08/2006 2.00,1,,
02/08/2006 3.00,1,12,"24,42721488"
02/08/2006 4.00,1,43,"60,09528808"
02/08/2006 5.00,1,61,"100,5258856"
02/08/2006 6.00,1,84,"243,7870744"
02/08/2006 7.00,1,85,"179,59723832"
02/08/2006 8.00,1,54,"87,85446888"
02/08/2006 9.00,1,41,"62,52322216"
02/08/2006 10.00,1,29,"47,03866072"
02/08/2006 11.00,1,23,"40,31513184"
02/08/2006 12.00,1,22,"37,79513496"
02/08/2006 13.00,1,25,"40,87672448"
02/08/2006 14.00,1,19,"32,72135616"
02/08/2006 15.00,1,17,"30,20394048"
02/08/2006 16.00,1,20,"33,8938328"
02/08/2006 17.00,1,26,"38,9701928"
02/08/2006 18.00,1,27,"38,32688128"
02/08/2006 19.00,1,32,"43,83514296"
02/08/2006 20.00,1,32,"44,56791696"
02/08/2006 21.00,1,47,"64,04590072"
02/08/2006 22.00,1,19,"35,0040356"
02/08/2006 23.00,1,14,"28,32721688"
03/08/2006 0.00,1,10,"22,81377368"
03/08/2006 1.00,1,15,"29,6047388"
03/08/2006 2.00,1,19,"31,62671704"
03/08/2006 3.00,1,12,"25,94207336"
03/08/2006 4.00,1,25,"44,41488048"
03/08/2006 5.00,1,47,"69,96788096"
03/08/2006 6.00,1,55,"91,75833312"
03/08/2006 7.00,1,47,"95,05005144"
03/08/2006 8.00,1,18,"43,3578504"
03/08/2006 9.00,1,18,"38,00132504"
03/08/2006 10.00,1,26,"58,50651168"
03/08/2006 11.00,1,21,"38,24906288"
03/08/2006 12.00,1,29,"46,92061384"
03/08/2006 13.00,1,23,"38,601846"
03/08/2006 14.00,1,17,"30,93025192"
03/08/2006 15.00,1,24,"38,2698272"
03/08/2006 16.00,1,24,"39,16341952"
03/08/2006 17.00,1,24,"41,1789352"
03/08/2006 18.00,1,25,"41,65622776"
03/08/2006 19.00,1,53,"72,77582504"
03/08/2006 20.00,1,53,"75,58118792"
03/08/2006 21.00,1,17,"34,6032804"
03/08/2006 22.00,1,19,"36,0429208"
03/08/2006 23.00,1,14,"29,39592928"
04/08/2006 0.00,1,11,"24,45574192"
04/08/2006 1.00,,9,"22,26774472"
04/08/2006 2.00,1,,
04/08/2006 3.00,1,10,"24,78517952"
04/08/2006 4.00,1,12,"26,9407492"
04/08/2006 5.00,1,29,"54,06956272"
04/08/2006 6.00,1,36,"56,31981464"
04/08/2006 7.00,1,40,"77,9702128"
04/08/2006 8.00,1,25,"51,06577248"
04/08/2006 9.00,1,19,"38,78342864"
04/08/2006 10.00,1,19,"43,510906"
04/08/2006 11.00,1,21,"39,41761992"
04/08/2006 12.00,1,22,"40,62252408"
04/08/2006 13.00,1,24,"42,95577592"
04/08/2006 14.00,1,19,"34,18824256"
04/08/2006 15.00,1,21,"35,09871784"
04/08/2006 16.00,1,20,"35,0701908"
04/08/2006 17.00,1,18,"30,987306"
04/08/2006 18.00,1,20,"32,43084688"
04/08/2006 19.00,1,22,"33,87826912"
04/08/2006 20.00,1,30,"42,96487704"
04/08/2006 21.00,1,53,"76,69139072"
04/08/2006 22.00,1,39,"58,43389392"
04/08/2006 23.00,1,21,"36,37233928"
05/08/2006 0.00,1,13,"26,16126504"
05/08/2006 1.00,1,11,"23,94214048"
05/08/2006 2.00,1,6,"19,13944504"
05/08/2006 3.00,1,7,"20,63485848"
05/08/2006 4.00,1,11,"25,23652624"
05/08/2006 5.00,1,12,"27,63073264"
05/08/2006 6.00,1,16,"32,2298192"
05/08/2006 7.00,1,20,"36,05718432"
05/08/2006 8.00,1,24,"42,2294836"
05/08/2006 9.00,1,23,"40,02462256"
05/08/2006 10.00,1,21,"37,66932536"
05/08/2006 11.00,1,18,"34,42817944"
05/08/2006 12.00,1,13,"27,3778324"
05/08/2006 13.00,1,12,"25,743646"
05/08/2006 14.00,1,10,"22,81507384"
05/08/2006 15.00,1,9,"22,29757192"
05/08/2006 16.00,1,9,"22,36242696"
05/08/2006 17.00,1,9,"21,91498072"
05/08/2006 18.00,1,13,"26,30523864"
05/08/2006 19.00,1,14,"26,81623976"
05/08/2006 20.00,1,22,"35,054608"
05/08/2006 21.00,1,22,"35,5669284"
05/08/2006 22.00,1,23,"36,35159408"
05/08/2006 23.00,1,26,"42,02457456"
06/08/2006 0.00,1,23,"36,0221756"
06/08/2006 1.00,,16,"29,43741968"
06/08/2006 2.00,1,,
06/08/2006 3.00,1,9,"22,22495416"
06/08/2006 4.00,1,10,"22,93440176"
06/08/2006 5.00,1,15,"30,80960472"
06/08/2006 6.00,1,19,"33,36466768"
06/08/2006 7.00,1,13,"28,58011712"
06/08/2006 8.00,1,12,"27,69688784"
06/08/2006 9.00,1,10,"23,83319472"
06/08/2006 10.00,1,12,"26,5607392"
06/08/2006 11.00,1,10,"22,91363744"
06/08/2006 12.00,1,10,"23,4985756"
06/08/2006 13.00,1,7,"18,9643632"
06/08/2006 14.00,1,5,"12,87766034"
06/08/2006 15.00,1,5,"12,26548956"
06/08/2006 16.00,1,8,"14,57669795"
06/08/2006 17.00,1,13,"20,15886608"
06/08/2006 18.00,1,13,"22,34426296"
06/08/2006 19.00,1,16,"26,29873784"
06/08/2006 20.00,1,17,"29,44520152"
06/08/2006 21.00,1,21,"35,92487392"
06/08/2006 22.00,1,27,"41,26065408"
06/08/2006 23.00,1,18,"31,11051528"
07/08/2006 0.00,1,16,"30,8978244"
07/08/2006 1.00,1,20,"35,6538288"
07/08/2006 2.00,1,19,"69,26491504"
07/08/2006 3.00,1,22,"56,23681472"
07/08/2006 4.00,1,19,"45,96996744"
07/08/2006 5.00,1,29,"64,92522952"
07/08/2006 6.00,1,44,"90,91921368"
07/08/2006 7.00,1,55,"107,84861616"
07/08/2006 8.00,1,54,"83,27614664"
07/08/2006 9.00,1,41,"73,2025452"
07/08/2006 10.00,1,32,"52,81538632"
07/08/2006 11.00,1,29,"47,95433664"
07/08/2006 12.00,1,27,"45,67553856"
07/08/2006 13.00,1,25,"42,3942024"
07/08/2006 14.00,1,24,"40,65367056"
07/08/2006 15.00,1,36,"54,1811088"
07/08/2006 16.00,1,39,"56,82823456"
07/08/2006 17.00,1,38,"54,2796724"
07/08/2006 18.00,1,52,"68,65923168"
07/08/2006 19.00,1,30,"43,11791352"
07/08/2006 20.00,1,42,"61,35724632"
07/08/2006 21.00,1,54,"72,03396904"
07/08/2006 22.00,1,36,"53,12537888"
07/08/2006 23.00,1,45,"63,74108968"
08/08/2006 0.00,1,25,"40,11800464"
08/08/2006 1.00,,33,"48,5651824"
08/08/2006 2.00,1,,
08/08/2006 3.00,1,34,"49,16308392"
08/08/2006 4.00,1,28,"43,94278856"
08/08/2006 5.00,1,35,"52,274558"
08/08/2006 6.00,1,46,"64,87465712"
08/08/2006 7.00,1,52,"79,82097144"
08/08/2006 8.00,1,47,"75,054604"
08/08/2006 9.00,1,36,"56,2640416"
08/08/2006 10.00,1,32,"50,12416984"
08/08/2006 11.00,1,27,"44,60554512"
08/08/2006 12.00,1,27,"45,17360032"
08/08/2006 13.00,1,20,"35,99622976"
08/08/2006 14.00,1,18,"33,27646712"
08/08/2006 15.00,1,20,"35,5461832"
08/08/2006 16.00,1,31,"48,0152912"
08/08/2006 17.00,1,32,"47,17613352"
08/08/2006 18.00,1,21,"34,36460544"
08/08/2006 19.00,1,20,"34,70054384"
08/08/2006 20.00,1,24,"39,36576648"
08/08/2006 21.00,1,20,"34,68498016"
08/08/2006 22.00,1,26,"40,28014224"
08/08/2006 23.00,1,23,"37,26336952"
09/08/2006 0.00,1,18,"32,47881896"
09/08/2006 1.00,1,16,"30,71104112"
09/08/2006 2.00,1,20,"36,37363944"
09/08/2006 3.00,1,19,"35,31919056"
09/08/2006 4.00,1,21,"38,36320928"
09/08/2006 5.00,1,32,"53,22782384"
09/08/2006 6.00,1,53,"83,22035448"
09/08/2006 7.00,1,58,"106,45046616"
09/08/2006 8.00,1,44,"72,23499672"
09/08/2006 9.00,1,38,"58,55190256"
09/08/2006 10.00,1,31,"52,13448488"
09/08/2006 11.00,1,41,"61,67113936"
09/08/2006 12.00,1,29,"45,71316672"
09/08/2006 13.00,1,37,"54,86979208"
09/08/2006 14.00,1,44,"64,63211992"
09/08/2006 15.00,1,30,"47,8"
09/08/2006 16.00,1,23,"40,20880552"
09/08/2006 17.00,1,21,"36,9494956"
09/08/2006 18.00,1,24,"39,00132016"
09/08/2006 19.00,1,30,"44,39153496"
09/08/2006 20.00,1,24,"38,18938936"
09/08/2006 21.00,1,27,"41,28139928"
09/08/2006 22.00,1,32,"48,15406416"
09/08/2006 23.00,1,39,"54,5494556"
10/08/2006 0.00,1,33,"48,93484848"
10/08/2006 1.00,,29,"45,1178464"
10/08/2006 2.00,1,,
10/08/2006 3.00,1,14,"28,37000744"
10/08/2006 4.00,1,18,"34,75501672"
10/08/2006 5.00,1,30,"48,05680072"
10/08/2006 6.00,1,38,"63,82410872"
10/08/2006 7.00,1,48,"97,28473968"
10/08/2006 8.00,1,33,"60,65948104"
10/08/2006 9.00,1,25,"47,33437064"
10/08/2006 10.00,1,39,"67,77338296"
10/08/2006 11.00,1,26,"49,11121136"
10/08/2006 12.00,1,27,"51,01908144"
10/08/2006 13.00,1,26,"46,54452344"
10/08/2006 14.00,1,22,"39,70816744"
10/08/2006 15.00,1,20,"36,66414872"
10/08/2006 16.00,1,21,"37,14276056"
10/08/2006 17.00,1,26,"43,10234984"
10/08/2006 18.00,1,39,"59,01883208"
10/08/2006 19.00,1,37,"59,083668"
10/08/2006 20.00,1,21,"38,3956368"
10/08/2006 21.00,1,24,"42,67434864"
10/08/2006 22.00,1,18,"35,10388024"
10/08/2006 23.00,1,13,"28,97829112"
11/08/2006 0.00,1,10,"25,32990832"
11/08/2006 1.00,1,9,"23,88248608"
11/08/2006 2.00,1,9,"23,83319472"
11/08/2006 3.00,1,9,"24,558206"
11/08/2006 4.00,1,10,"25,40382624"
11/08/2006 5.00,1,13,"30,29472224"
11/08/2006 6.00,1,25,"47,5574628"
11/08/2006 7.00,1,30,"54,22261832"
11/08/2006 8.00,1,29,"56,40541488"
11/08/2006 9.00,1,28,"57,32237184"
11/08/2006 10.00,1,26,"48,2876556"
11/08/2006 11.00,1,25,"43,13085776"
11/08/2006 12.00,1,25,"44,32021736"
11/08/2006 13.00,1,21,"36,71994088"
11/08/2006 14.00,1,19,"35,19340008"
11/08/2006 15.00,1,21,"36,7614504"
11/08/2006 16.00,1,17,"31,04177888"
11/08/2006 17.00,1,24,"38,66540088"
11/08/2006 18.00,1,27,"40,40463256"
11/08/2006 19.00,1,15,"29,1793188"
11/08/2006 20.00,1,30,"46,18135816"
11/08/2006 21.00,1,24,"39,99739568"
11/08/2006 22.00,1,26,"42,18409272"
11/08/2006 23.00,1,27,"45,8960304"
12/08/2006 0.00,1,26,"43,11791352"
12/08/2006 1.00,,24,"39,2931296"
12/08/2006 2.00,1,,
12/08/2006 3.00,1,24,"39,81451288"
12/08/2006 4.00,1,25,"40,8378344"
12/08/2006 5.00,1,32,"51,3407372"
12/08/2006 6.00,1,37,"53,90096256"
12/08/2006 7.00,1,57,"85,32145128"
12/08/2006 8.00,1,34,"53,78681616"
12/08/2006 9.00,1,21,"38,33338208"
12/08/2006 10.00,1,15,"31,71489848"
12/08/2006 11.00,1,16,"33,37244952"
12/08/2006 12.00,1,12,"28,45560768"
12/08/2006 13.00,1,14,"29,61122048"
12/08/2006 14.00,1,10,"24,0316412"
12/08/2006 15.00,1,7,"19,56226472"
12/08/2006 16.00,1,7,"18,7827863"
12/08/2006 17.00,1,6,"18,72182982"
12/08/2006 18.00,1,10,"23,91879496"
12/08/2006 19.00,1,15,"30,12094056"
12/08/2006 20.00,1,17,"30,53077776"
12/08/2006 21.00,1,21,"35,18431808"
12/08/2006 22.00,1,17,"30,07813088"
12/08/2006 23.00,1,17,"31,10401448"
13/08/2006 0.00,1,21,"34,46320728"
13/08/2006 1.00,1,25,"38,58628232"
13/08/2006 2.00,1,23,"35,7523924"
13/08/2006 3.00,1,20,"33,4567496"
13/08/2006 4.00,1,13,"26,6294756"
13/08/2006 5.00,1,26,"41,8585556"
13/08/2006 6.00,1,19,"33,4385856"
13/08/2006 7.00,1,14,"28,46729"
13/08/2006 8.00,1,13,"29,3622016"
13/08/2006 9.00,1,12,"25,97840136"
13/08/2006 10.00,1,13,"28,060034"
13/08/2006 11.00,1,12,"27,48287768"
13/08/2006 12.00,1,17,"31,43865272"
13/08/2006 13.00,1,13,"27,90309704"
13/08/2006 14.00,1,9,"23,20676616"
13/08/2006 15.00,1,13,"27,65667848"
13/08/2006 16.00,1,11,"25,82664592"
13/08/2006 17.00,1,7,"21,76192512"
13/08/2006 18.00,1,9,"24,45444176"
13/08/2006 19.00,1,9,"23,2949476"
13/08/2006 20.00,1,16,"32,18052784"
13/08/2006 21.00,1,18,"32,50086432"
13/08/2006 22.00,1,20,"34,64737112"
13/08/2006 23.00,1,20,"34,17397904"
14/08/2006 0.00,1,16,"30,76423296"
14/08/2006 1.00,,19,"33,1753032"
14/08/2006 2.00,1,,
14/08/2006 3.00,1,20,"34,11040504"
14/08/2006 4.00,1,21,"37,25428752"
14/08/2006 5.00,1,29,"47,02569736"
14/08/2006 6.00,1,41,"60,39621776"
14/08/2006 7.00,1,38,"60,43512696"
14/08/2006 8.00,1,29,"52,36013912"
14/08/2006 9.00,1,17,"35,0221996"
14/08/2006 10.00,1,12,"30,0119948"
14/08/2006 11.00,1,23,"40,66141416"
14/08/2006 12.00,1,27,"45,38761048"
14/08/2006 13.00,1,17,"31,3258256"
14/08/2006 14.00,1,15,"27,38431408"
14/08/2006 15.00,1,12,"24,65288824"
14/08/2006 16.00,1,12,"24,99268888"
14/08/2006 17.00,1,14,"26,73452088"
14/08/2006 18.00,1,16,"27,0483948"
14/08/2006 19.00,1,31,"43,77936992"
14/08/2006 20.00,1,38,"51,63254664"
14/08/2006 21.00,1,37,"54,57150096"
14/08/2006 22.00,1,37,"52,42241296"
14/08/2006 23.00,1,26,"40,35015968"
15/08/2006 0.00,1,29,"44,31113536"
15/08/2006 1.00,1,34,"48,64690128"
15/08/2006 2.00,1,31,"45,78448432"
15/08/2006 3.00,1,26,"40,69776128"
15/08/2006 4.00,1,20,"34,95216304"
15/08/2006 5.00,1,26,"44,76118192"
15/08/2006 6.00,1,51,"94,59612352"
15/08/2006 7.00,1,51,"86,9011648"
15/08/2006 8.00,1,14,"31,42306992"
15/08/2006 9.00,1,13,"29,3051284"
15/08/2006 10.00,1,13,"27,32335952"
15/08/2006 11.00,1,10,"23,54916712"
15/08/2006 12.00,1,10,"23,28198424"
15/08/2006 13.00,1,8,"20,51294936"
15/08/2006 14.00,1,5,"17,55325558"
15/08/2006 15.00,1,4,"16,54161446"
15/08/2006 16.00,1,5,"16,87234458"
15/08/2006 17.00,1,6,"17,75817609"
15/08/2006 18.00,1,8,"20,7865948"
15/08/2006 19.00,1,12,"24,85391592"
15/08/2006 20.00,1,17,"30,70584048"
15/08/2006 21.00,1,19,"33,82119592"
15/08/2006 22.00,1,33,"49,19424952"
15/08/2006 23.00,1,25,"39,1050844"
16/08/2006 0.00,1,37,"62,58679616"
16/08/2006 1.00,,35,"55,86326728"
16/08/2006 2.00,1,,
16/08/2006 3.00,1,25,"39,35798464"
16/08/2006 4.00,1,23,"38,95591016"
16/08/2006 5.00,1,43,"72,20124992"
16/08/2006 6.00,1,52,"87,5094676"
16/08/2006 7.00,1,54,"123,19052328"
16/08/2006 8.00,1,48,"82,69377056"
16/08/2006 9.00,1,32,"52,24343064"
16/08/2006 10.00,1,31,"49,56645856"
16/08/2006 11.00,1,33,"51,14357176"
16/08/2006 12.00,1,21,"35,84189312"
16/08/2006 13.00,1,17,"31,91202568"
16/08/2006 14.00,1,13,"25,85907344"
16/08/2006 15.00,1,11,"23,46484792"
16/08/2006 16.00,1,11,"21,83844336"
16/08/2006 17.00,1,18,"29,9069304"
16/08/2006 18.00,1,25,"38,35540832"
16/08/2006 19.00,1,26,"37,841826"
16/08/2006 20.00,1,41,"53,50278856"
16/08/2006 21.00,1,54,"67,56199224"
16/08/2006 22.00,1,37,"50,19032504"
16/08/2006 23.00,1,57,"82,8247808"
17/08/2006 0.00,1,65,"89,1760624"
17/08/2006 1.00,1,73,"119,63032192"
17/08/2006 2.00,1,60,"82,39549856"
17/08/2006 3.00,1,46,"64,66454744"
17/08/2006 4.00,1,30,"43,29559568"
17/08/2006 5.00,1,50,"90,75965728"
17/08/2006 6.00,1,55,"92,01515296"
17/08/2006 7.00,1,57,"120,12577848"
17/08/2006 8.00,1,56,"98,630998"
17/08/2006 9.00,1,32,"51,3913096"
17/08/2006 10.00,1,62,"91,40555"
17/08/2006 11.00,1,43,"64,92522952"
17/08/2006 12.00,1,32,"49,17478536"
17/08/2006 13.00,1,34,"52,00479392"
17/08/2006 14.00,1,18,"32,26482792"
17/08/2006 15.00,1,15,"27,72671504"
17/08/2006 16.00,1,16,"28,50749936"
17/08/2006 17.00,1,24,"37,87683472"
17/08/2006 18.00,1,36,"52,6688124"
17/08/2006 19.00,1,32,"48,28247408"
17/08/2006 20.00,1,46,"62,44154152"
17/08/2006 21.00,1,60,"83,77416528"
17/08/2006 22.00,1,63,"93,53129248"
17/08/2006 23.00,1,58,"84,53030392"
18/08/2006 0.00,1,56,"83,78454744"
18/08/2006 1.00,,45,"59,88389736"
18/08/2006 2.00,1,,
18/08/2006 3.00,1,36,"50,10860616"
18/08/2006 4.00,1,32,"45,3811288"
18/08/2006 5.00,1,29,"41,91821"
18/08/2006 6.00,1,42,"65,14053984"
18/08/2006 7.00,1,62,"117,1375328"
18/08/2006 8.00,1,41,"69,76815344"
18/08/2006 9.00,1,43,"71,81087688"
18/08/2006 10.00,1,27,"45,53674648"
18/08/2006 11.00,1,17,"32,39449976"
18/08/2006 12.00,1,15,"29,60992032"
18/08/2006 13.00,1,25,"40,15433264"
18/08/2006 14.00,1,20,"33,84079392"
18/08/2006 15.00,1,16,"28,449126"
18/08/2006 16.00,1,20,"34,25439776"
18/08/2006 17.00,1,30,"45,51342008"
18/08/2006 18.00,1,25,"41,06090744"
18/08/2006 19.00,1,31,"47,24747024"
18/08/2006 20.00,1,50,"67,76301992"
18/08/2006 21.00,1,65,"92,32124504"
18/08/2006 22.00,1,63,"134,06823544"
18/08/2006 23.00,1,60,"97,15764904"
19/08/2006 0.00,1,43,"61,50252008"
19/08/2006 1.00,1,33,"50,95550744"
19/08/2006 2.00,1,25,"39,97143072"
19/08/2006 3.00,1,25,"40,51617864"
19/08/2006 4.00,1,21,"37,49034304"
19/08/2006 5.00,1,44,"82,5705804"
19/08/2006 6.00,1,45,"85,38760648"
19/08/2006 7.00,1,43,"84,46156752"
19/08/2006 8.00,1,29,"51,6520108"
19/08/2006 9.00,1,16,"31,8614724"
19/08/2006 10.00,1,31,"49,44454944"
19/08/2006 11.00,1,22,"37,47736056"
19/08/2006 12.00,1,12,"27,46603296"
19/08/2006 13.00,1,13,"29,42705664"
19/08/2006 14.00,1,9,"24,82018824"
19/08/2006 15.00,1,11,"25,84090944"
19/08/2006 16.00,1,14,"29,56192912"
19/08/2006 17.00,1,21,"37,18685128"
19/08/2006 18.00,1,25,"43,11013168"
19/08/2006 19.00,1,29,"46,24751336"
19/08/2006 20.00,1,37,"54,7738288"
19/08/2006 21.00,1,48,"69,54117992"
19/08/2006 22.00,1,32,"51,95290224"
19/08/2006 23.00,1,45,"68,04964784"
20/08/2006 0.00,1,43,"64,93433064"
20/08/2006 1.00,,47,"78,98053272"
20/08/2006 2.00,1,,
20/08/2006 3.00,1,51,"91,45876096"
20/08/2006 4.00,1,45,"82,93244552"
20/08/2006 5.00,1,39,"82,77548944"
20/08/2006 6.00,1,44,"92,16818944"
20/08/2006 7.00,1,35,"66,77732656"
20/08/2006 8.00,1,32,"54,0462172"
20/08/2006 9.00,1,25,"40,97400704"
20/08/2006 10.00,1,30,"47,67547144"
20/08/2006 11.00,1,24,"38,59666448"
20/08/2006 12.00,1,15,"30,1196404"
20/08/2006 13.00,1,8,"25,93299136"
20/08/2006 14.00,1,6,"22,07579904"
20/08/2006 15.00,1,5,"21,44028848"
20/08/2006 16.00,1,5,"20,85405016"
20/08/2006 17.00,1,6,"20,41306648"
20/08/2006 18.00,1,13,"27,39209592"
20/08/2006 19.00,1,37,"51,57157296"
20/08/2006 20.00,1,54,"73,36074408"
20/08/2006 21.00,1,42,"61,27942792"
20/08/2006 22.00,1,34,"48,61319272"
20/08/2006 23.00,1,35,"49,33042216"
21/08/2006 0.00,1,26,"39,7211308"
21/08/2006 1.00,1,44,"66,53868984"
21/08/2006 2.00,1,36,"53,24080632"
21/08/2006 3.00,1,36,"62,87600528"
21/08/2006 4.00,1,35,"61,76060184"
21/08/2006 5.00,1,41,"85,25271488"
21/08/2006 6.00,1,41,"93,3276836"
21/08/2006 7.00,1,28,"52,1448288"
21/08/2006 8.00,1,19,"41,21522496"
21/08/2006 9.00,1,19,"39,14137416"
21/08/2006 10.00,1,21,"40,44096056"
21/08/2006 11.00,1,16,"30,10017624"
21/08/2006 12.00,1,19,"34,43077976"
21/08/2006 13.00,1,28,"47,20207936"
21/08/2006 14.00,1,20,"34,40613408"
21/08/2006 15.00,1,32,"46,73258776"
21/08/2006 16.00,1,18,"33,30371312"
21/08/2006 17.00,1,29,"47,00235184"
21/08/2006 18.00,1,23,"37,60835168"
21/08/2006 19.00,1,11,"25,87723744"
21/08/2006 20.00,1,17,"33,50344064"
21/08/2006 21.00,1,15,"30,6371232"
21/08/2006 22.00,1,21,"37,21149696"
21/08/2006 23.00,1,19,"34,93919968"
22/08/2006 0.00,1,12,"26,5633204"
22/08/2006 1.00,,12,"27,12881352"
22/08/2006 2.00,1,,
22/08/2006 3.00,1,7,"22,39615464"
22/08/2006 4.00,1,10,"24,06276856"
22/08/2006 5.00,1,26,"44,8843912"
22/08/2006 6.00,1,46,"81,9778604"
22/08/2006 7.00,1,42,"73,49953616"
22/08/2006 8.00,1,29,"53,00605096"
22/08/2006 9.00,1,20,"40,63938792"
22/08/2006 10.00,1,16,"33,0793208"
22/08/2006 11.00,1,17,"33,70704952"
22/08/2006 12.00,1,13,"27,83047928"
22/08/2006 13.00,1,11,"24,1120408"
22/08/2006 14.00,1,11,"24,42721488"
22/08/2006 15.00,1,11,"26,18461056"
22/08/2006 16.00,1,11,"25,77865472"
22/08/2006 17.00,1,14,"28,12748936"
22/08/2006 18.00,1,14,"27,53865072"
22/08/2006 19.00,1,31,"45,54194712"
22/08/2006 20.00,1,27,"41,67697296"
22/08/2006 21.00,1,54,"73,2116272"
22/08/2006 22.00,1,44,"65,15352232"
22/08/2006 23.00,1,29,"47,17613352"
23/08/2006 0.00,1,16,"30,38032248"
23/08/2006 1.00,1,38,"53,74532576"
23/08/2006 2.00,1,48,"64,62305704"
23/08/2006 3.00,1,37,"58,79834024"
23/08/2006 4.00,1,29,"44,08544288"
23/08/2006 5.00,1,60,"106,39471224"
23/08/2006 6.00,1,65,"138,79315072"
23/08/2006 7.00,1,55,"118,6796564"
23/08/2006 8.00,1,28,"59,03049528"
23/08/2006 9.00,1,22,"42,58096656"
23/08/2006 10.00,1,20,"38,00132504"
23/08/2006 11.00,1,18,"34,30887064"
23/08/2006 12.00,1,14,"30,11573992"
23/08/2006 13.00,1,11,"27,23515896"
23/08/2006 14.00,1,9,"22,88120992"
23/08/2006 15.00,1,10,"24,05108624"
23/08/2006 16.00,1,12,"26,28447432"
23/08/2006 17.00,1,24,"38,90663792"
23/08/2006 18.00,1,19,"31,45811688"
23/08/2006 19.00,1,31,"43,38249608"
23/08/2006 20.00,1,56,"70,25970952"
23/08/2006 21.00,1,83,"104,01476936"
23/08/2006 22.00,1,61,"86,1087364"
23/08/2006 23.00,1,46,"65,96411472"
24/08/2006 0.00,1,47,"69,80966296"
24/08/2006 1.00,,51,"116,63303248"
24/08/2006 2.00,1,,
24/08/2006 3.00,1,52,"96,23419128"
24/08/2006 4.00,1,59,"100,95518696"
24/08/2006 5.00,2,69,"158,0713496"
24/08/2006 6.00,1,74,"176,19141184"
24/08/2006 7.00,1,62,"160,95585016"
24/08/2006 8.00,1,40,"69,02495904"
24/08/2006 9.00,1,32,"54,47161808"
24/08/2006 10.00,1,23,"40,17507784"
24/08/2006 11.00,1,21,"35,59157408"
24/08/2006 12.00,1,30,"46,44854104"
24/08/2006 13.00,1,22,"36,2971212"
24/08/2006 14.00,1,17,"29,60083832"
24/08/2006 15.00,1,17,"29,22731"
24/08/2006 16.00,1,19,"31,45811688"
24/08/2006 17.00,1,23,"36,27897632"
24/08/2006 18.00,1,30,"42,59262976"
24/08/2006 19.00,1,20,"31,04694128"
24/08/2006 20.00,1,24,"35,6797364"
24/08/2006 21.00,1,41,"53,7647708"
24/08/2006 22.00,1,35,"51,2149276"
24/08/2006 23.00,1,21,"33,9534872"
25/08/2006 0.00,1,25,"37,13624064"
25/08/2006 1.00,1,31,"43,49014168"
25/08/2006 2.00,1,20,"32,19739168"
25/08/2006 3.00,1,31,"44,54459056"
25/08/2006 4.00,1,49,"66,67616264"
25/08/2006 5.00,1,67,"129,16049472"
25/08/2006 6.00,1,63,"106,15737568"
25/08/2006 7.00,1,70,"158,0661872"
25/08/2006 8.00,1,45,"74,20638344"
25/08/2006 9.00,1,33,"52,38868528"
25/08/2006 10.00,1,41,"60,9033184"
25/08/2006 11.00,1,28,"43,67300536"
25/08/2006 12.00,1,21,"34,04686928"
25/08/2006 13.00,1,18,"31,2051784"
25/08/2006 14.00,1,18,"30,79924168"
25/08/2006 15.00,1,20,"35,05720832"
25/08/2006 16.00,1,33,"50,50286056"
25/08/2006 17.00,1,27,"43,39027792"
25/08/2006 18.00,1,21,"36,50851192"
25/08/2006 19.00,1,21,"36,87945904"
25/08/2006 20.00,1,44,"66,95370856"
25/08/2006 21.00,1,27,"44,16846192"
25/08/2006 22.00,1,23,"40,26197824"
25/08/2006 23.00,1,22,"38,22571736"
26/08/2006 0.00,1,16,"30,6513676"
26/08/2006 1.00,,13,"27,84214248"
26/08/2006 2.00,1,,
26/08/2006 3.00,1,5,"18,84504293"
26/08/2006 4.00,1,5,"18,45983994"
26/08/2006 5.00,1,12,"28,7124084"
26/08/2006 6.00,1,14,"31,13776128"
26/08/2006 7.00,1,22,"39,99221416"
26/08/2006 8.00,1,16,"35,90542888"
26/08/2006 9.00,1,18,"36,1116572"
26/08/2006 10.00,1,15,"33,51512296"
26/08/2006 11.00,1,18,"37,78605296"
26/08/2006 12.00,1,14,"31,33230728"
26/08/2006 13.00,1,11,"24,4323964"
26/08/2006 14.00,1,14,"28,22865328"
