Stat,Surbo-ENEL,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
20/01/2014 10.00,"4,9","9,5","10,8","78,4",,,
20/01/2014 11.00,"4,7","7,3","8,4",,,,
20/01/2014 12.00,"4,5","8,9","9,9","91,3",,,
20/01/2014 13.00,"4,4","4,9","5,1",,,,
20/01/2014 14.00,"4,7","6,4","6,5","123,6",,,
20/01/2014 15.00,"4,7","6,7","6,9",,,,
20/01/2014 16.00,"4,4","4,6","4,5","140,9",,,
20/01/2014 17.00,"4,7","15,6","16,3",,,,
20/01/2014 18.00,"4,4","5,8","5,8","106,0",,,
20/01/2014 19.00,"4,7","6,8","6,8",,,,
20/01/2014 20.00,"4,1","6,5","6,7","130,6",,,
20/01/2014 21.00,"4,2","6,2","6,1",,,,
20/01/2014 22.00,"4,2","5,5","5,6","170,5",,,
20/01/2014 23.00,"4,5","5,8","5,8",,,,
21/01/2014 0.00,"3,8","5,4","5,6","168,5",,,
21/01/2014 1.00,"4,9","8,3","8,6",,,,
21/01/2014 2.00,"4,9","5,6","5,8","104,5",,,
21/01/2014 3.00,"4,4","2,2","2,1",,,,
21/01/2014 4.00,"4,4","6,4","6,9","54,5",,,
21/01/2014 5.00,"4,3","7,4","7,8",,,,
21/01/2014 6.00,"4,5","8,5","8,9","31,3",,,
21/01/2014 7.00,"4,7","6,3","6,0",,,,
21/01/2014 8.00,"4,6","6,3","6,7","25,9",,,
21/01/2014 9.00,"4,7","10,3","11,7",,,,
21/01/2014 10.00,"4,3","4,9","5,4","14,7",,,
21/01/2014 11.00,"4,9","4,6","4,6",,,,
21/01/2014 12.00,"4,6","6,5","6,8","19,3",,,
21/01/2014 13.00,"4,2","4,9","5,6",,,,
21/01/2014 14.00,"4,5","3,4","4,1","14,2",,,
21/01/2014 15.00,"4,4","3,1","3,5",,,,
21/01/2014 16.00,"4,3","3,3","3,4","7,6",,,
21/01/2014 17.00,"4,3","6,6","6,9",,,,
21/01/2014 18.00,"3,6","6,9","7,0","4,9",,,
21/01/2014 19.00,"4,4","2,3","2,3",,,,
21/01/2014 20.00,"3,9","2,1","1,9","12,2",,,
21/01/2014 21.00,"4,3","2,1","1,9",,,,
21/01/2014 22.00,"3,6","2,4","2,4","7,8",,,
21/01/2014 23.00,"3,9","2,9","2,8",,,,
22/01/2014 0.00,"4,3","2,5","2,5","7,3",,,
22/01/2014 1.00,"4,0",,,,,,
22/01/2014 2.00,,"2,7","2,5","12,7",,,
22/01/2014 3.00,"3,9","2,4","2,4",,,,
22/01/2014 4.00,"4,2","2,2","2,2","7,3",,,
22/01/2014 5.00,"4,8","3,4","3,8",,,,
22/01/2014 6.00,"4,4","4,9","5,3","5,4",,,
22/01/2014 7.00,"4,4","10,2","10,7",,,,
22/01/2014 8.00,"4,4","22,8","24,1","10,3",,,
22/01/2014 9.00,"4,4","24,4","28,9",,,,
22/01/2014 10.00,"4,2","10,8","13,7","12,0",,,
22/01/2014 11.00,"3,9","3,9","4,4",,,,
22/01/2014 12.00,"4,4","3,0","3,7","16,6",,,
22/01/2014 13.00,"4,0","2,9","3,7",,,,
22/01/2014 14.00,"4,0","3,2","3,8","16,6",,,
22/01/2014 15.00,"3,8","4,9","5,4",,,,
22/01/2014 16.00,"3,7","6,0","6,3","10,0",,,
22/01/2014 17.00,"3,7","6,7","6,8",,,,
22/01/2014 18.00,"2,0","6,4","6,5","5,6",,,
22/01/2014 19.00,"3,7","8,0","8,4",,,,
22/01/2014 20.00,"3,8","8,7","9,2","7,8",,,
22/01/2014 21.00,"4,5","10,0","10,5",,,,
22/01/2014 22.00,"3,7","7,6","8,2","5,9",,,
22/01/2014 23.00,"3,7","7,8","8,3",,,,
23/01/2014 0.00,"3,9","7,5","8,0","7,3",,,
23/01/2014 1.00,"3,6","8,5","9,8",,,,
23/01/2014 2.00,"3,9","7,2","8,8","17,1",,,
23/01/2014 3.00,"4,2","11,1","12,9",,,,
23/01/2014 4.00,"4,0","11,9","13,9","19,0",,,
23/01/2014 5.00,"3,8","13,0","16,5",,,,
23/01/2014 6.00,"3,5","26,5","31,7","15,4",,,
23/01/2014 7.00,"3,7","28,9","37,3",,,,
23/01/2014 8.00,"3,9","41,0","84,5","8,8",,,
23/01/2014 9.00,"4,1","46,7","81,7",,,,
23/01/2014 10.00,"5,1","31,1","41,9","13,4",,,
23/01/2014 11.00,"6,4","27,3","36,9",,,,
23/01/2014 12.00,"4,9","12,1","15,1","28,8",,,
23/01/2014 13.00,"4,7","7,5","8,7",,,,
23/01/2014 14.00,"4,2","9,2","10,8","32,2",,,
23/01/2014 15.00,"4,2","13,1","14,8",,,,
23/01/2014 16.00,"4,4","18,6","22,0","20,0",,,
23/01/2014 17.00,"4,2","21,0","29,5",,,,
23/01/2014 18.00,"4,1","17,8","27,2","35,7",,,
23/01/2014 19.00,"4,0","38,1","50,2",,,,
23/01/2014 20.00,"4,5","39,0","53,4","30,8",,,
23/01/2014 21.00,"4,1","40,3","55,2",,,,
23/01/2014 22.00,"4,2","32,1","39,2","51,3",,,
23/01/2014 23.00,"4,7","19,9","23,0",,,,
24/01/2014 0.00,"4,4","14,4","16,6","74,7",,,
24/01/2014 1.00,"4,3",,,,,,
24/01/2014 2.00,,"7,9","8,9","57,4",,,
24/01/2014 3.00,"4,1","5,8","6,5",,,,
24/01/2014 4.00,"4,3","6,2","7,0","44,4",,,
24/01/2014 5.00,"4,4","6,0","6,6",,,,
24/01/2014 6.00,"4,0","6,1","6,5","32,0",,,
24/01/2014 7.00,"3,9","8,0","8,4",,,,
24/01/2014 8.00,"4,2","15,9","16,9","28,1",,,
24/01/2014 9.00,"4,3","23,1","25,6",,,,
24/01/2014 10.00,"4,0","15,2","17,2","30,3",,,
24/01/2014 11.00,"4,7","9,2","10,6",,,,
24/01/2014 12.00,"6,7","8,2","9,1","17,8",,,
24/01/2014 13.00,"5,8","12,9","14,9",,,,
24/01/2014 14.00,"5,1","12,3","14,3","10,3",,,
24/01/2014 15.00,"6,1","12,2","13,4",,,,
24/01/2014 16.00,"6,0","9,5","10,0","12,2",,,
24/01/2014 17.00,"6,0","17,3","18,5",,,,
24/01/2014 18.00,"5,8","19,5","21,0","13,4",,,
24/01/2014 19.00,"5,5","10,6","12,6",,,,
24/01/2014 20.00,"5,1","25,5","28,4","19,3",,,
24/01/2014 21.00,"5,2","43,6","47,9",,,,
24/01/2014 22.00,"5,6","25,2","28,2","11,5",,,
24/01/2014 23.00,"5,4","8,5","9,3",,,,
25/01/2014 0.00,"5,6","3,5","3,6","14,7",,,
25/01/2014 1.00,"5,3","6,7","7,5",,,,
25/01/2014 2.00,"5,3","9,4","12,2","19,5",,,
25/01/2014 3.00,"5,1","7,9","12,1",,,,
25/01/2014 4.00,"4,9","4,5","6,4","11,5",,,
25/01/2014 5.00,"5,3","8,1","10,0",,,,
25/01/2014 6.00,"5,7","14,9","17,4","6,3",,,
25/01/2014 7.00,"5,8","34,9","39,8",,,,
25/01/2014 8.00,"5,6","35,8","44,8","4,2",,,
25/01/2014 9.00,"5,2","15,1","19,7",,,,
25/01/2014 10.00,"5,1","11,0","15,5","7,3",,,
25/01/2014 11.00,"5,2","7,8","10,8",,,,
25/01/2014 12.00,"5,5","9,9","13,1","17,8",,,
25/01/2014 13.00,"6,1","10,8","14,1",,,,
25/01/2014 14.00,"5,2","8,6","10,4","10,7",,,
25/01/2014 15.00,"5,5","10,0","11,9",,,,
25/01/2014 16.00,"5,5","8,2","9,4","6,3",,,
25/01/2014 17.00,"5,5","9,1","10,3",,,,
25/01/2014 18.00,"5,2","7,9","9,1","5,4",,,
25/01/2014 19.00,"5,5","15,5","16,1",,,,
25/01/2014 20.00,"5,6","10,8","11,7","6,8",,,
25/01/2014 21.00,"5,6","7,1","8,1",,,,
25/01/2014 22.00,"6,3","4,6","4,8","8,5",,,
25/01/2014 23.00,"7,6","6,2","6,7",,,,
26/01/2014 0.00,"11,0","11,4","11,7","10,5",,,
26/01/2014 1.00,"10,1",,,,,,
26/01/2014 2.00,,"7,3","8,0","7,1",,,
26/01/2014 3.00,"10,1","7,7","8,0",,,,
26/01/2014 4.00,"9,2","6,7","6,8","11,7",,,
26/01/2014 5.00,"8,4","6,4","6,4",,,,
26/01/2014 6.00,"7,7","3,6","3,8","11,5",,,
26/01/2014 7.00,"7,1","3,8","4,3",,,,
26/01/2014 8.00,"7,6","7,1","7,5","6,6",,,
26/01/2014 9.00,"7,3","4,9","5,7",,,,
26/01/2014 10.00,"7,6","4,4","5,5","10,7",,,
26/01/2014 11.00,"6,1","3,7","4,6",,,,
26/01/2014 12.00,"6,4","2,6","3,3","12,5",,,
26/01/2014 13.00,"5,6","1,8","2,3",,,,
26/01/2014 14.00,"5,7","1,6","1,9","10,0",,,
26/01/2014 15.00,"6,5","1,7","2,2",,,,
26/01/2014 16.00,"6,4","1,6","1,8","8,3",,,
26/01/2014 17.00,"6,0","2,6","2,9",,,,
26/01/2014 18.00,"6,2","3,5","3,9","8,3",,,
26/01/2014 19.00,"7,2","5,1","5,5",,,,
26/01/2014 20.00,"6,1","2,2","2,4","8,3",,,
26/01/2014 21.00,"6,2","1,7","2,0",,,,
26/01/2014 22.00,"6,8","1,4","1,4","9,5",,,
26/01/2014 23.00,"7,8","2,8","3,2",,,,
27/01/2014 0.00,"8,9","5,2","5,5","7,1",,,
27/01/2014 1.00,"10,1","2,4","2,6",,,,
27/01/2014 2.00,"11,1","2,6","2,9","13,4",,,
27/01/2014 3.00,"11,6","4,1","4,4",,,,
27/01/2014 4.00,"8,3","4,1","4,6","8,5",,,
27/01/2014 5.00,"6,5","5,3","5,8",,,,
27/01/2014 6.00,"5,7","7,2","7,5","15,6",,,
27/01/2014 7.00,"6,1","21,5","22,4",,,,
27/01/2014 8.00,"5,5","47,9","59,3","14,4",,,
27/01/2014 9.00,"5,7","14,3","18,5",,,,
27/01/2014 10.00,"5,7","10,3","13,2","15,9",,,
27/01/2014 11.00,"5,8","10,0","12,9",,,,
27/01/2014 12.00,"7,0","8,4","10,1","15,9",,,
27/01/2014 13.00,"6,8","7,6","9,2",,,,
27/01/2014 14.00,"5,7","9,5","10,4","15,1",,,
27/01/2014 15.00,"5,9","10,2","12,4",,,,
27/01/2014 16.00,"6,0","11,0","12,6","9,3",,,
27/01/2014 17.00,"5,4","14,3","16,6",,,,
27/01/2014 18.00,"5,6","24,5","30,2","11,7",,,
27/01/2014 19.00,"5,8","56,8","70,1",,,,
27/01/2014 20.00,"5,9","55,4","67,8","19,8",,,
27/01/2014 21.00,"5,9","50,1","57,7",,,,
27/01/2014 22.00,"6,1","38,3","43,5","45,9",,,
27/01/2014 23.00,"6,2","29,9","34,3",,,,
28/01/2014 0.00,"5,3","20,4","23,4","47,1",,,
28/01/2014 1.00,"5,1",,,,,,
28/01/2014 2.00,,"8,4","9,7","43,0",,,
28/01/2014 3.00,"5,2","5,6","6,5",,,,
28/01/2014 4.00,"5,1","5,1","5,8","23,9",,,
28/01/2014 5.00,"5,3","6,1","7,0",,,,
28/01/2014 6.00,"5,4","6,4","7,3","19,0",,,
28/01/2014 7.00,"5,4","8,2","9,0",,,,
28/01/2014 8.00,"5,6","13,5","14,3","13,9",,,
28/01/2014 9.00,"5,4","16,3","17,1",,,,
28/01/2014 10.00,"5,3","14,9","16,9","8,1",,,
28/01/2014 11.00,"5,7","12,3","14,4",,,,
28/01/2014 12.00,"5,6","13,5","16,3","5,4",,,
28/01/2014 13.00,"4,9","9,9","12,9",,,,
28/01/2014 14.00,"6,1","9,3","11,6","3,2",,,
28/01/2014 15.00,"5,4","7,8","8,9",,,,
28/01/2014 16.00,"5,4","15,3","18,5","1,7",,,
28/01/2014 17.00,"6,4","17,8","19,7",,,,
28/01/2014 18.00,"6,3","43,7","53,1","3,9",,,
28/01/2014 19.00,"5,2","50,8","68,7",,,,
28/01/2014 20.00,"5,0","29,0","31,4","2,2",,,
28/01/2014 21.00,"4,9","20,5","22,8",,,,
28/01/2014 22.00,"5,8","22,6","24,8","9,5",,,
28/01/2014 23.00,"5,3","13,4","15,0",,,,
29/01/2014 0.00,"5,5","15,0","16,7","26,1",,,
29/01/2014 1.00,"5,1","14,9","18,9",,,,
29/01/2014 2.00,"5,2","11,2","13,1","23,9",,,
29/01/2014 3.00,"5,6","10,2","12,2",,,,
29/01/2014 4.00,"5,1","12,5","15,0","23,0",,,
29/01/2014 5.00,"5,1","14,5","19,0",,,,
29/01/2014 6.00,"5,6","22,5","26,3","27,4",,,
29/01/2014 7.00,"5,1","23,0","28,1",,,,
29/01/2014 8.00,"5,3","34,9","79,2","27,4",,,
29/01/2014 9.00,"5,2","46,7","120,1",,,,
29/01/2014 10.00,"5,0","18,9","27,9","17,8",,,
29/01/2014 11.00,"5,1","10,5","14,5",,,,
29/01/2014 12.00,"5,0","5,9","7,8","26,1",,,
29/01/2014 13.00,"2,3","2,8","3,7",,,,
29/01/2014 14.00,"4,3","4,4","5,0","17,1",,,
29/01/2014 15.00,"4,7","2,5","2,9",,,,
29/01/2014 16.00,"3,1","2,5","3,0","9,8",,,
29/01/2014 17.00,"4,1","11,4","12,1",,,,
29/01/2014 18.00,"4,9","28,0","32,0","5,6",,,
29/01/2014 19.00,"5,5","71,8","136,0",,,,
29/01/2014 20.00,"4,6","72,8","116,9","18,1",,,
29/01/2014 21.00,"5,0","54,6","61,0",,,,
29/01/2014 22.00,"5,1","43,0","51,8","50,8",,,
29/01/2014 23.00,"5,0","27,3","33,0",,,,
30/01/2014 0.00,"4,2","17,9","21,2","60,8",,,
30/01/2014 1.00,"4,1",,,,,,
30/01/2014 2.00,,"12,8","15,2","47,1",,,
30/01/2014 3.00,"4,4","5,4","6,4",,,,
30/01/2014 4.00,"4,8","3,7","4,5","40,5",,,
30/01/2014 5.00,"5,1","3,8","4,4",,,,
30/01/2014 6.00,"4,7","5,1","6,0","22,0",,,
30/01/2014 7.00,"2,9","6,4","7,3",,,,
30/01/2014 8.00,"4,3","10,0","11,1","15,1",,,
30/01/2014 9.00,"4,2","9,7","10,9",,,,
30/01/2014 10.00,"4,7","7,8","8,9","14,2",,,
30/01/2014 11.00,"4,2","8,0","9,3",,,,
30/01/2014 12.00,"4,0","5,9","6,9","13,4",,,
30/01/2014 13.00,"3,8","7,7","8,8",,,,
30/01/2014 14.00,"4,1","8,3","9,4","13,4",,,
30/01/2014 15.00,,,,,,,
30/01/2014 16.00,,,,,,,
30/01/2014 17.00,,,,,,,
30/01/2014 18.00,,,,,,,
30/01/2014 19.00,,,,,,,
30/01/2014 20.00,,,,,,,
30/01/2014 21.00,,,,,,,
30/01/2014 22.00,,,,,,,
30/01/2014 23.00,,,,,,,
31/01/2014 0.00,,,,,,,
31/01/2014 1.00,,,,,,,
31/01/2014 2.00,,,,,,,
31/01/2014 3.00,,,,,,,
31/01/2014 4.00,,,,,,,
31/01/2014 5.00,,,,,,,
31/01/2014 6.00,,,,,,,
31/01/2014 7.00,,,,,,,
31/01/2014 8.00,,,,,,,
31/01/2014 9.00,,,,,,,
31/01/2014 10.00,,,,,,,
31/01/2014 11.00,,,,,,,
31/01/2014 12.00,,,,,,,
31/01/2014 13.00,,,,,,,
31/01/2014 14.00,,,,,,,
31/01/2014 15.00,,,,,,,
31/01/2014 16.00,,,,,,,
31/01/2014 17.00,"3,8","5,4","5,9",,,,
31/01/2014 18.00,"4,1","5,9","6,5","13,9",,,
31/01/2014 19.00,"4,0","7,4","8,0",,,,
31/01/2014 20.00,"3,8","7,3","8,0","17,1",,,
31/01/2014 21.00,"4,4","8,0","8,8",,,,
31/01/2014 22.00,"4,7","7,1","8,0","11,0",,,
31/01/2014 23.00,"4,2","4,9","5,4",,,,
01/02/2014 0.00,"3,2","4,0","4,5","27,6",,,
01/02/2014 1.00,"4,4",,,,,,
01/02/2014 2.00,,"4,5","4,9","26,6",,,
01/02/2014 3.00,"4,2","3,3","3,9",,,,
01/02/2014 4.00,"4,3","2,9","3,4","23,9",,,
01/02/2014 5.00,"3,9","3,0","3,7",,,,
01/02/2014 6.00,"4,1","3,2","3,5","19,3",,,
01/02/2014 7.00,"4,1","4,9","5,6",,,,
01/02/2014 8.00,"4,3","6,2","6,9","19,0",,,
01/02/2014 9.00,"4,2","9,8","10,9",,,,
01/02/2014 10.00,"3,0","8,5","9,7","23,7",,,
01/02/2014 11.00,"3,3","6,6","7,7",,,,
01/02/2014 12.00,"4,2","4,8","5,6","29,8",,,
01/02/2014 13.00,"4,4","4,4","5,1",,,,
01/02/2014 14.00,"4,2","5,0","5,7","18,1",,,
01/02/2014 15.00,"4,2","4,6","5,5",,,,
01/02/2014 16.00,"4,4","6,1","6,9","27,6",,,
01/02/2014 17.00,"3,4","6,0","6,6",,,,
01/02/2014 18.00,"4,4","6,3","6,7","33,2",,,
01/02/2014 19.00,"4,2","7,2","7,8",,,,
01/02/2014 20.00,"4,5","5,5","6,2","29,8",,,
01/02/2014 21.00,"4,7","6,5","8,1",,,,
01/02/2014 22.00,"4,3","4,5","6,1","23,2",,,
01/02/2014 23.00,"4,3","5,7","7,5",,,,
02/02/2014 0.00,"4,4","7,9","11,6","12,2",,,
02/02/2014 1.00,"4,8","7,3","12,4",,,,
02/02/2014 2.00,"4,2","6,3","12,5","15,9",,,
02/02/2014 3.00,"3,8","7,3","14,6",,,,
02/02/2014 4.00,"4,2","6,6","13,5","12,9",,,
02/02/2014 5.00,"4,6","6,5","11,2",,,,
02/02/2014 6.00,"4,6","4,6","6,7","16,4",,,
02/02/2014 7.00,"4,9","3,7","4,5",,,,
02/02/2014 8.00,"4,8","5,6","7,2","15,1",,,
02/02/2014 9.00,"4,5","5,0","6,6",,,,
02/02/2014 10.00,"4,5","3,8","5,1","14,2",,,
02/02/2014 11.00,"4,3","3,8","4,7",,,,
02/02/2014 12.00,"4,1","3,6","4,5","13,9",,,
02/02/2014 13.00,"4,4","2,5","3,1",,,,
02/02/2014 14.00,"3,9","2,7","3,6","7,6",,,
02/02/2014 15.00,"3,8","3,3","4,1",,,,
02/02/2014 16.00,"4,2","3,5","4,4","4,6",,,
02/02/2014 17.00,"4,0","4,4","5,5",,,,
02/02/2014 18.00,"4,5","7,4","8,9","11,5",,,
02/02/2014 19.00,"4,8","7,8","9,4",,,,
02/02/2014 20.00,"4,4","10,0","12,5","14,2",,,
02/02/2014 21.00,"4,5","9,0","11,7",,,,
02/02/2014 22.00,"4,1","8,6","11,4","15,6",,,
02/02/2014 23.00,"4,1","9,8","13,4",,,,
03/02/2014 0.00,"4,4","8,1","9,7","14,7",,,
03/02/2014 1.00,"4,8",,,,,,
03/02/2014 2.00,,"7,6","9,4","8,8",,,
03/02/2014 3.00,"3,2","8,2","11,0",,,,
03/02/2014 4.00,"4,4","7,6","11,0","6,1",,,
03/02/2014 5.00,"4,4","7,6","10,4",,,,
03/02/2014 6.00,"4,6","8,7","11,9","11,5",,,
03/02/2014 7.00,"4,8","8,2","11,1",,,,
03/02/2014 8.00,"4,2","9,9","13,6","7,8",,,
03/02/2014 9.00,"3,8","11,0","15,6",,,,
03/02/2014 10.00,"4,1","11,3","15,2","7,8",,,
03/02/2014 11.00,"4,3","9,2","12,6",,,,
03/02/2014 12.00,"4,4","10,5","14,5","11,5",,,
03/02/2014 13.00,"4,5","7,9","11,4",,,,
03/02/2014 14.00,"4,8","7,7","9,9","7,1",,,
03/02/2014 15.00,"4,9","8,3","10,4",,,,
03/02/2014 16.00,"4,7","6,7","8,2","3,9",,,
03/02/2014 17.00,"4,6","7,7","9,1",,,,
03/02/2014 18.00,"4,3","10,3","11,9","12,2",,,
03/02/2014 19.00,"4,5","13,0","16,2",,,,
03/02/2014 20.00,"4,3","20,2","24,9","14,9",,,
03/02/2014 21.00,"4,5","17,1","22,5",,,,
03/02/2014 22.00,"4,6","11,2","13,1","15,9",,,
03/02/2014 23.00,"4,5","5,4","6,1",,,,
04/02/2014 0.00,"4,4","4,8","5,7","20,3",,,
04/02/2014 1.00,"4,4","5,5","6,8",,,,
04/02/2014 2.00,"4,2","5,0","6,2","17,8",,,
04/02/2014 3.00,"4,0","5,1","6,1",,,,
04/02/2014 4.00,"4,5","3,8","4,8","15,6",,,
04/02/2014 5.00,"4,1","3,7","4,7",,,,
04/02/2014 6.00,"4,4","3,6","4,4","9,3",,,
04/02/2014 7.00,"4,2","4,3","5,0",,,,
04/02/2014 8.00,"4,2","5,4","6,3","8,1",,,
04/02/2014 9.00,"3,2","10,3","11,4",,,,
04/02/2014 10.00,"0,9","9,8","11,1","13,9",,,
04/02/2014 11.00,"1,1","18,0","20,8",,,,
04/02/2014 12.00,"1,0","18,1","23,7","13,9",,,
04/02/2014 13.00,"0,4","7,9","10,5",,,,
04/02/2014 14.00,"0,9","5,8","7,5","8,5",,,
04/02/2014 15.00,"0,4","6,2","7,6",,,,
04/02/2014 16.00,"0,6","6,4","7,5","7,8",,,
04/02/2014 17.00,"0,7","9,3","10,4",,,,
04/02/2014 18.00,"1,7","14,5","15,9","9,3",,,
04/02/2014 19.00,"1,4","20,0","23,0",,,,
04/02/2014 20.00,"1,6","32,9","37,1","10,3",,,
04/02/2014 21.00,"1,7","32,6","37,6",,,,
04/02/2014 22.00,"1,8","19,7","22,7","17,3",,,
04/02/2014 23.00,"1,6","17,2","20,9",,,,
05/02/2014 0.00,"1,3","11,3","13,7","26,9",,,
05/02/2014 1.00,"1,5",,,,,,
05/02/2014 2.00,,"9,6","12,1","21,0",,,
05/02/2014 3.00,"1,2","6,5","7,8",,,,
05/02/2014 4.00,"1,1","7,9","9,5","14,9",,,
05/02/2014 5.00,"1,1","6,1","7,1",,,,
05/02/2014 6.00,"0,9","7,8","8,9","17,8",,,
05/02/2014 7.00,"0,9","16,1","17,2",,,,
05/02/2014 8.00,"1,2","23,2","25,5","9,8",,,
05/02/2014 9.00,"0,6","26,3","32,9",,,,
05/02/2014 10.00,"1,3","15,1","19,9","8,5",,,
05/02/2014 11.00,"1,2","8,3","10,8",,,,
05/02/2014 12.00,"1,3","7,9","9,8","11,0",,,
05/02/2014 13.00,"1,2","8,9","10,9",,,,
05/02/2014 14.00,"1,0","7,1","8,5","6,3",,,
05/02/2014 15.00,"1,8","3,3","4,2",,,,
05/02/2014 16.00,"2,0","3,2","3,9","9,8",,,
05/02/2014 17.00,"1,1","6,4","7,1",,,,
05/02/2014 18.00,"1,4","16,1","17,4","5,6",,,
05/02/2014 19.00,"1,2","28,1","30,2",,,,
05/02/2014 20.00,"0,8","45,0","50,2","12,2",,,
05/02/2014 21.00,"1,7","28,3","31,7",,,,
05/02/2014 22.00,"1,7","18,5","20,3","32,0",,,
05/02/2014 23.00,"1,6","11,1","12,2",,,,
06/02/2014 0.00,"1,3","10,1","11,3","37,9",,,
06/02/2014 1.00,"1,3","6,6","7,4",,,,
06/02/2014 2.00,"1,4","5,5","5,9","32,0",,,
06/02/2014 3.00,"0,9","3,7","4,6",,,,
06/02/2014 4.00,"1,5","5,5","5,9","29,1",,,
06/02/2014 5.00,"0,9","7,3","8,1",,,,
06/02/2014 6.00,"1,2","6,6","7,5","22,0",,,
06/02/2014 7.00,"1,6","13,0","14,4",,,,
06/02/2014 8.00,"1,7","24,0","26,6","12,2",,,
06/02/2014 9.00,"1,5","23,6","26,7",,,,
06/02/2014 10.00,"1,3","11,8","13,1","8,8",,,
06/02/2014 11.00,"1,4","9,1","10,0",,,,
06/02/2014 12.00,"1,4","13,3","16,7","19,3",,,
06/02/2014 13.00,"1,9","3,0","4,0",,,,
06/02/2014 14.00,"2,4","2,7","3,5","11,5",,,
06/02/2014 15.00,"2,0","4,9","5,7",,,,
06/02/2014 16.00,"1,6","11,2","12,2","6,1",,,
06/02/2014 17.00,"1,1","10,4","11,5",,,,
06/02/2014 18.00,"1,6","10,5","12,1","12,2",,,
06/02/2014 19.00,"1,4","9,2","11,1",,,,
06/02/2014 20.00,"0,9","13,2","15,4","11,5",,,
06/02/2014 21.00,"1,2","17,3","18,8",,,,
06/02/2014 22.00,"1,9","9,6","10,5","7,3",,,
06/02/2014 23.00,"1,1","13,8","15,4",,,,
07/02/2014 0.00,"1,2","7,1","8,1","15,1",,,
07/02/2014 1.00,"1,1",,,,,,
07/02/2014 2.00,,"6,0","6,5","19,8",,,
07/02/2014 3.00,"0,6","5,5","5,7",,,,
07/02/2014 4.00,"1,1","5,2","5,7","11,2",,,
07/02/2014 5.00,"1,3","6,9","8,0",,,,
07/02/2014 6.00,"1,4","8,9","10,5","15,4",,,
07/02/2014 7.00,"1,1","15,8","18,0",,,,
07/02/2014 8.00,"1,1","31,9","44,3","18,1",,,
07/02/2014 9.00,"0,9","15,8","22,7",,,,
07/02/2014 10.00,"1,2","14,3","19,6","11,2",,,
07/02/2014 11.00,"1,4","14,6","19,8",,,,
07/02/2014 12.00,"1,7","9,4","12,6","11,5",,,
07/02/2014 13.00,"0,5","4,9","6,2",,,,
07/02/2014 14.00,"0,7","3,7","4,6","7,6",,,
07/02/2014 15.00,"0,6","2,8","3,8",,,,
07/02/2014 16.00,"1,1","3,0","3,7","4,4",,,
07/02/2014 17.00,"0,8","4,8","5,4",,,,
07/02/2014 18.00,"0,9","10,5","11,2","6,6",,,
07/02/2014 19.00,"1,5","20,9","22,5",,,,
07/02/2014 20.00,"1,4","21,6","23,6","11,7",,,
07/02/2014 21.00,"0,9","16,1","17,6",,,,
07/02/2014 22.00,"1,5","17,0","18,4","25,2",,,
07/02/2014 23.00,"0,7","16,7","18,4",,,,
08/02/2014 0.00,"1,0","12,3","13,8","27,1",,,
08/02/2014 1.00,"0,2","9,8","10,7",,,,
08/02/2014 2.00,"1,7","8,7","9,7","23,4",,,
08/02/2014 3.00,"1,2","7,4","8,3",,,,
08/02/2014 4.00,"0,7","6,2","6,9","19,8",,,
08/02/2014 5.00,"1,4","3,7","4,3",,,,
08/02/2014 6.00,"1,9","3,2","3,8","22,0",,,
08/02/2014 7.00,"1,5","11,1","12,1",,,,
08/02/2014 8.00,"1,3","11,9","12,8","15,9",,,
08/02/2014 9.00,"1,0","10,4","11,7",,,,
08/02/2014 10.00,"1,3","6,2","7,4","14,2",,,
08/02/2014 11.00,"1,4","6,2","7,0",,,,
08/02/2014 12.00,"1,5","6,9","7,6","19,8",,,
08/02/2014 13.00,"0,2","6,6","7,7",,,,
08/02/2014 14.00,"1,1","4,8","6,0","38,3",,,
08/02/2014 15.00,"1,7","4,0","5,0",,,,
08/02/2014 16.00,"1,3","4,1","5,0","20,5",,,
08/02/2014 17.00,"1,4","6,3","7,5",,,,
08/02/2014 18.00,"1,5","8,3","9,3","22,0",,,
08/02/2014 19.00,"0,8","6,9","8,0",,,,
08/02/2014 20.00,"1,0","8,9","10,2","34,9",,,
08/02/2014 21.00,"1,4","11,3","12,5",,,,
08/02/2014 22.00,"1,1","10,9","11,9","27,1",,,
08/02/2014 23.00,"1,5","9,9","10,8",,,,
09/02/2014 0.00,"1,8","12,2","13,8","29,1",,,
09/02/2014 1.00,"1,3",,,,,,
09/02/2014 2.00,,"17,6","21,3","23,2",,,
09/02/2014 3.00,"1,4","11,8","13,3",,,,
09/02/2014 4.00,"1,8","12,0","17,0","22,2",,,
09/02/2014 5.00,"1,6","10,7","16,0",,,,
09/02/2014 6.00,"0,8","5,8","6,6","17,3",,,
09/02/2014 7.00,"1,2","5,6","6,4",,,,
09/02/2014 8.00,"1,7","8,6","10,3","23,7",,,
09/02/2014 9.00,"1,3","15,0","18,3",,,,
09/02/2014 10.00,"1,6","15,4","18,8","14,9",,,
09/02/2014 11.00,"2,1","4,2","5,3",,,,
09/02/2014 12.00,"1,8","3,1","3,7","13,4",,,
09/02/2014 13.00,"1,8","4,1","4,6",,,,
