"NetC","SIMAGE Brindisi","","","","",""
"Stat","MESAGNE 2","","","","",""
"Parm","NOX","NO2","CO","O3","BENZENE","TOLUENE"
"PtId","1","3","4","5","6","7"
"Unit","ug/m3 293K","ug/m3 293K","mg/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3 293K"
"Field","Aver","Aver","Aver","Aver","Aver","Aver"
"2013-11-27 01:00:00","41.52781784","22.60431408","0.06673703","24.9425673","",""
"2013-11-27 02:00:00","37.83404416","21.19775128","0.01001667","24.94426305","",""
"2013-11-27 03:00:00","35.54358288","19.88650168","","26.0311191","",""
"2013-11-27 04:00:00","38.86229864","23.18439576","","27.52224195","",""
"2013-11-27 05:00:00","37.74031792","19.69881976","","26.8134783","",""
"2013-11-27 06:00:00","38.5771812","19.17705408","","25.23605175","",""
"2013-11-27 07:00:00","41.86243696","20.06160264","0.00011883","23.43281115","",""
"2013-11-27 08:00:00","49.61900032","22.90845592","0.02163289","18.4637649","",""
"2013-11-27 09:00:00","55.47549456","23.68210848","0.07278338","19.86609828","",""
"2013-11-27 10:00:00","51.49310448","21.630934","0.07252591","24.87998415","",""
"2013-11-27 11:00:00","48.90242096","21.09463712","0.0471394","29.0666712","",""
"2013-11-27 12:00:00","47.20793008","20.82097256","0.02554496","32.73573555","",""
"2013-11-27 13:00:00","50.32257808","22.48563624","0.07260513","34.5152955","",""
"2013-11-27 14:00:00","52.40879952","23.3850984","0.11480493","33.58744095","",""
"2013-11-27 15:00:00","53.62534776","23.52062096","0.12547283","34.7834235","",""
"2013-11-27 16:00:00","58.6829128","26.14635144","0.18438688","33.0233148","",""
"2013-11-27 17:00:00","68.84014512","31.05086088","0.31849469","24.87575475","",""
"2013-11-27 18:00:00","74.63115336","33.49110824","0.5402606","21.32086425","",""
"2013-11-27 19:00:00","84.87723632","39.07135672","0.83808935","17.9385233","",""
"2013-11-27 20:00:00","92.9210968","38.32104968","1.07457503","15.53730539","",""
"2013-11-27 21:00:00","98.8495396","37.70886552","1.21184232","13.77973632","",""
"2013-11-27 22:00:00","99.53956128","38.20627232","1.31653272","14.48005713","",""
"2013-11-27 23:00:00","100.9506364","32.85689784","1.55281918","13.19190758","",""
"2013-11-28 00:00:00","90.37578504","27.34605496","1.33182334","10.17494688","",""
"2013-11-28 01:00:00","82.85072664","21.88773472","1.19742079","8.84619908","",""
"2013-11-28 02:00:00","78.71468824","18.89108389","0.87485675","7.21380828","",""
"2013-11-28 03:00:00","67.9374708","14.3270309","","7.77203522","",""
"2013-11-28 04:00:00","63.94276744","12.56768498","0.59935289","","",""
"2013-11-28 05:00:00","62.54786784","12.11633826","0.49065257","8.47066427","",""
"2013-11-28 06:00:00","63.474576","13.15391566","0.40022643","8.4562863","",""
"2013-11-28 07:00:00","73.86203224","16.45731056","0.4176327","8.52648636","",""
"2013-11-28 08:00:00","142.45254664","25.09580304","0.77818738","9.88399209","",""
"2013-11-28 09:00:00","223.502284","47.93745368","1.92355014","13.80595661","",""
"2013-11-28 10:00:00","141.696408","47.10156552","1.33241633","22.3146735","0.4287672","0.6781356"
"2013-11-28 11:00:00","73.77383168","24.80009312","0.39671046","42.8464155","2.45122425","6.28582275"
"2013-11-28 12:00:00","62.94086032","20.86636344","0.2447432","47.59134345","1.66498155","4.49275005"
"2013-11-28 13:00:00","66.59444376","23.8657752","0.20791755","46.6228707","1.32733755","3.52680345"
"2013-11-28 14:00:00","74.15062952","29.47160624","0.22994537","39.14686755","1.4324445","3.06233955"
"2013-11-28 15:00:00","73.69538232","30.53595928","0.16170666","35.3847963","1.308879","2.67130305"
"2013-11-28 16:00:00","80.68089344","34.07994688","0.13659625","30.78111435","1.12953105","2.09161305"
"2013-11-28 17:00:00","90.68445832","39.80154952","0.37861335","22.9634076","1.3327785","2.16982035"
"2013-11-28 18:00:00","99.981826","46.02379024","0.8398287","21.5847429","2.75937525","3.26889225"
"2013-11-28 19:00:00","136.42745224","55.28417984","1.27694019","16.54634048","3.74413635","4.84351335"
"2013-11-28 20:00:00","180.60954672","55.5662572","1.78918603","16.28498949","5.47812135","6.55095465"
"2013-11-28 21:00:00","255.1562088","54.6720148","2.77876849","17.92414533","5.51127555","8.1049815"
"2013-11-28 22:00:00","276.4228112","52.06572936","3.80997756","24.54757725","9.32238135","12.34999035"
"2013-11-28 23:00:00","238.3774528","51.78688328","3.63645663","19.72654005","9.72674055","11.54025495"
"2013-11-29 00:00:00","69.98191504","","2.3972706","8.96291855","7.08599835","9.54073125"
"2013-11-29 01:00:00","","","2.05001089","8.78276406","5.77183095","8.11566"
"2013-11-29 02:00:00","","","1.53665947","7.56904397","4.56729615","6.83856225"
"2013-11-29 03:00:00","","","0.80885018","10.51411284","3.2161608","5.0448285"
"2013-11-29 04:00:00","","","0.50859124","14.04616259","2.2300776","3.43395135"
"2013-11-29 05:00:00","","","0.33307467","13.88207982","1.7039835","2.7667485"
"2013-11-29 06:00:00","","","0.22830622","14.65090893","1.3728483","2.2004829"
"2013-11-29 07:00:00","","","0.22540187","12.72418182","1.2894543","2.09140965"
"2013-11-29 08:00:00","","","0.2704466","10.03454477","1.2724704","2.46302145"
"2013-11-29 09:00:00","","","0.44171558","10.65451496","1.62267435","3.5443467"
"2013-11-29 10:00:00","","","0.28395943","16.94217441","1.43758035","3.7052361"
"2013-11-29 11:00:00","","","0.18705473","22.6555392","1.1813472","3.07464525"
"2013-11-29 12:00:00","","","0.13845326","32.25533955","1.0728333","2.5101594"
"2013-11-29 13:00:00","","","0.1783417","38.4118896","1.1617191","2.39945895"
"2013-11-29 14:00:00","","","0.1912033","42.6061776","1.30242105","2.20083885"
"2013-11-29 15:00:00","","","0.27712438","40.5636168","1.43991945","2.20236435"
"2013-11-29 16:00:00","","","0.41399673","32.2891548","2.0353221","2.1933639"
"2013-11-29 17:00:00","","","0.93084665","16.85251911","2.32893","3.3212169"
"2013-11-29 18:00:00","","","1.10575043","15.42312156","3.81990285","6.42271095"
"2013-11-29 19:00:00","","","1.09223643","13.9598928","3.38401665","5.3915238"
"2013-11-29 20:00:00","","","1.42730674","16.7417208","4.6393506","6.20903925"
"2013-11-29 21:00:00","","","1.79940075","17.01152859","5.25794085","6.04743795"
"2013-11-29 22:00:00","","","1.66959995","13.58182035","5.2452792","6.14832435"
"2013-11-29 23:00:00","","","1.60223033","13.07265047","4.7030148","5.08342365"
"2013-11-30 00:00:00","","","1.34357936","11.28970899","4.3239789","4.66625025"
"2013-11-30 01:00:00","","","1.32726004","9.62856227","3.81085155","4.3994403"
"2013-11-30 02:00:00","","","1.02648733","9.03058296","3.17685375","4.06906785"
"2013-11-30 03:00:00","","","","9.96518859","2.66377725","3.27641805"
"2013-11-30 04:00:00","","","0.69742376","","2.3073696","2.93450265"
"2013-11-30 05:00:00","","","0.62280318","9.2682533","2.14663275","3.0793743"
"2013-11-30 06:00:00","","","0.65630974","8.32603275","2.15832825","3.2118894"
"2013-11-30 07:00:00","","","0.77516537","8.39623481","2.1787191","3.57612795"
"2013-11-30 08:00:00","","","1.50024739","8.33872095","2.9809287","6.4882566"
"2013-11-30 09:00:00","","","1.04569119","10.45659699","3.22872075","13.37766885"
"2013-11-30 10:00:00","","","0.43341728","21.3969735","2.0081682","6.90914205"
"2013-11-30 11:00:00","","","0.25821759","31.4281527","1.48456575","4.3895754"
"2013-11-30 12:00:00","","","0.12707354","35.6994078","1.1556171","3.2913171"
"2013-11-30 13:00:00","","","0.22984635","29.60206935","1.13634495","3.0951378"
"2013-11-30 14:00:00","","","0.1474226","30.59841225","1.15210845","3.29085945"
"2013-11-30 15:00:00","","","0.10553968","28.90597395","1.1478879","2.34271035"
"2013-11-30 16:00:00","","","0.13724865","27.57215685","1.09220715","2.0704086"
"2013-11-30 17:00:00","","","0.14046871","30.82424625","1.34645715","2.0199654"
"2013-11-30 18:00:00","","","0.07764259","41.522733","1.10044485","1.68043995"
"2013-11-30 19:00:00","","","0.03074086","45.85744905","0.8870274","1.24618095"
"2013-11-30 20:00:00","","","0.07432351","42.3693711","1.0376451","1.1397519"
"2013-11-30 21:00:00","","","0.0929938","39.5308851","1.186839","1.1985345"
"2013-11-30 22:00:00","","","0.0327167","42.3778299","1.04756085","1.0361196"
"2013-11-30 23:00:00","","","0.01706958","48.2104518","0.70513695","0.7147476"
"2013-12-01 00:00:00","","","0.21218495","35.8381401","0.87487425","0.88504425"
"2013-12-01 01:00:00","","","0.00750726","49.8453942","0.814617","0.91260495"
"2013-12-01 02:00:00","","","","55.008135","0.45587025","0.51302565"
"2013-12-01 03:00:00","","","","58.6044417","0.31013415","0.3576789"
"2013-12-01 04:00:00","","","","51.82118235","0.3761883","0.3933756"
"2013-12-01 05:00:00","","","","46.3327977","0.42302115","0.4218516"
"2013-12-01 06:00:00","","","","46.4106027","0.41274945","0.3989691"
"2013-12-01 07:00:00","","","","47.6750736","0.4001895","0.37664595"
"2013-12-01 08:00:00","","","","48.2434491","0.4183938","0.43766595"
"2013-12-01 09:00:00","","","","49.52397975","0.4351743","0.48210885"
"2013-12-01 10:00:00","","","","46.8554877","0.4517514","0.6235227"
"2013-12-01 11:00:00","","","","48.66042405","0.5260941","0.84385575"
"2013-12-01 12:00:00","","","","56.10684135","0.4690404","0.67493205"
"2013-12-01 13:00:00","","","","61.2746295","0.4224618","0.45780255"
"2013-12-01 14:00:00","","","","59.29548975","0.4539888","0.5386032"
"2013-12-01 15:00:00","","","","58.41162495","0.57028275","0.6940008"
"2013-12-01 16:00:00","","","","51.48793755","0.6394896","0.66405015"
"2013-12-01 17:00:00","","","","58.17733215","0.5883345","0.65825325"
"2013-12-01 18:00:00","","","","80.4945393","0.42714","0.4120884"
"2013-12-01 19:00:00","","","","70.04893875","0.4107663","0.36474705"
"2013-12-01 20:00:00","","","","55.4479527","0.71205255","0.60404715"
"2013-12-01 21:00:00","","","","61.96312395","0.7065099","0.64228635"
"2013-12-01 22:00:00","","","","68.0664075","0.4340556","0.4089357"
"2013-12-01 23:00:00","","","","77.60615835","0.3827988","0.3550347"
"2013-12-02 00:00:00","","","","79.04487255","0.30769335","0.2393001"
"2013-12-02 01:00:00","","","","78.3411363","0.29569275","0.2261808"
"2013-12-02 02:00:00","","","","75.29798325","0.3033711","0.2311641"
"2013-12-02 03:00:00","","","","74.69070525","0.31247325","0.21087495"
"2013-12-02 04:00:00","","","","","0.30423555","0.19582335"
"2013-12-02 05:00:00","","","","75.6540708","0.27535275","0.1930266"
"2013-12-02 06:00:00","","","","80.86163925","0.27820035","0.1841787"
"2013-12-02 07:00:00","","","","81.2506842","0.28704825","0.2192652"
"2013-12-02 08:00:00","","","0.01242706","77.5723032","0.312219","0.2954385"
"2013-12-02 09:00:00","","","0.03062203","70.3272213","0.4700574","0.96792975"
"2013-12-02 10:00:00","","","0.01637757","71.64497865","0.43471665","0.7619364"
"2013-12-02 11:00:00","","","0.00796161","70.68753825","0.4760577","0.86704335"
"2013-12-02 12:00:00","41.95505424","8.54084473","0.13304067","71.2060188","0.4513446","0.7636653"
"2013-12-02 13:00:00","24.45379168","11.82906791","0.14918175","73.93284465","0.44793765","0.88321365"
"2013-12-02 14:00:00","29.11706408","15.83845161","0.21449631","61.77535455","0.44458155","0.91474065"
"2013-12-02 15:00:00","29.29216504","16.57468633","0.17356054","50.02384695","0.635625","1.05539175"
"2013-12-02 16:00:00","35.10324928","20.07521608","0.19803952","46.58398815","0.52685685","0.951912"
"2013-12-02 17:00:00","38.6342544","21.56284768","0.28583625","46.8368943","0.62723475","1.160397"
"2013-12-02 18:00:00","38.61804064","23.761858","0.3160447","45.91243125","0.68642415","1.42629165"
"2013-12-02 19:00:00","41.53559968","27.85447488","0.61118696","39.40569885","1.29174255","1.8774837"
"2013-12-02 20:00:00","59.22829168","41.19449888","0.99894673","24.1272108","2.42813835","2.97935235"
"2013-12-02 21:00:00","64.57309648","42.53555656","1.2065672","16.63853342","3.62697795","3.73325445"
"2013-12-02 22:00:00","57.21988864","36.68491304","1.06062649","15.49586126","3.1784301","3.1390722"
"2013-12-02 23:00:00","43.61790152","25.5341864","0.91265052","19.50747908","2.6937279","2.6399286"
"2013-12-03 00:00:00","35.86393848","18.96955046","0.60899327","21.58220925","2.0618658","2.1361068"
"2013-12-03 01:00:00","30.03727144","14.66683728","0.38637691","31.6395828","1.4725143","1.46239515"
"2013-12-03 02:00:00","25.30721288","12.59686593","0.27678769","38.50747005","1.08763065","1.06586685"
"2013-12-03 03:00:00","23.00248808","11.63775319","0.21728182","41.4296862","0.84588975","0.8148204"
"2013-12-03 04:00:00","21.79695296","11.88677207","0.18231318","43.8630675","0.7375284","0.6911532"
"2013-12-03 05:00:00","19.42867328","11.85434838","0.14141702","48.25444155","0.6199632","0.5592483"
"2013-12-03 06:00:00","20.15108424","12.69349076","0.13292184","46.2998004","0.5647401","0.49899105"
"2013-12-03 07:00:00","22.54595984","14.23624341","0.13266438","43.66091415","0.5538582","0.50488965"
"2013-12-03 08:00:00","27.22414584","17.28613579","0.15828855","40.31833155","0.6197598","0.59082615"
"2013-12-03 09:00:00","29.27141984","18.53182291","0.21022891","36.9021534","0.7523766","1.0394757"
"2013-12-03 10:00:00","25.70343664","16.06432764","0.22186493","39.11558595","0.9213003","1.0616463"
"2013-12-03 11:00:00","31.14164264","20.07521608","0.32159592","33.13242135","1.083105","1.42700355"
"2013-12-03 12:00:00","32.42306504","19.32750936","0.41792861","28.92795885","1.4488182","1.7922591"
"2013-12-03 13:00:00","35.04489504","18.15605182","0.39805371","30.89275455","1.4254272","1.90997685"
"2013-12-03 14:00:00","50.65981664","20.61273664","0.33882394","31.9339251","1.06586685","1.59602895"
"2013-12-03 15:00:00","36.26989432","18.32365774","0.36458559","31.73093385","1.12922595","1.5602814"
"2013-12-03 16:00:00","30.44127704","17.0273313","0.38756288","37.38847455","1.2938274","1.390239"
"2013-12-03 17:00:00","37.35352032","23.86432208","0.60470607","35.02783095","1.42944435","1.83441375"
"2013-12-03 18:00:00","45.40124304","28.96467768","0.72682137","25.0965015","2.3236416","2.73059415"
"2013-12-03 19:00:00","40.76714776","26.64178888","0.66508219","26.5800234","2.1304116","3.01169295"
"2013-12-03 20:00:00","40.02722288","25.99266488","0.68920468","28.2251004","2.0953251","2.80849635"
"2013-12-03 21:00:00","36.12722088","23.80854904","0.63131816","28.8391614","2.0398986","2.3632029"
"2013-12-03 22:00:00","31.6305984","20.69906344","0.58649129","32.0413359","2.00689695","2.25931635"
"2013-12-03 23:00:00","29.32977408","19.39624576","0.61707371","32.90403375","1.85668605","1.9402326"
"2013-12-04 00:00:00","24.19180944","15.58055722","0.4919364","34.33851855","1.53704295","1.600758"
"2013-12-04 01:00:00","20.36702552","12.53850213","0.34508698","38.5184625","1.2382992","1.3324734"
"2013-12-04 02:00:00","18.04999509","10.54829559","0.23577387","41.6352111","0.907164","0.94697955"
"2013-12-04 03:00:00","16.77182691","9.29606561","","45.907344","0.74241","0.76575015"
"2013-12-04 04:00:00","16.47611699","9.05482857","0.15572089","","0.6262686","0.61340355"
"2013-12-04 05:00:00","16.26536106","8.89335634","0.15986946","44.439024","0.5899617","0.6009453"
"2013-12-04 06:00:00","18.5817567","10.9393321","0.18752889","34.90605615","0.58563945","0.6900345"
"2013-12-04 07:00:00","32.49958328","19.77690584","0.37861335","19.14801399","0.84924585","1.47907395"
"2013-12-04 08:00:00","47.96599984","26.33051528","0.60535847","11.98833804","1.49717655","2.91812895"
"2013-12-04 09:00:00","57.80744624","27.1774548","0.93280269","15.10425672","1.9412496","4.81371525"
"2013-12-04 10:00:00","40.59724744","20.09986176","0.65231962","24.05956035","2.12314005","5.6221794"
"2013-12-04 11:00:00","29.65791152","16.26211639","0.4160914","32.96663685","1.25513055","3.35096415"
"2013-12-04 12:00:00","26.36424296","15.71479301","0.34799016","37.24722855","1.03240755","2.54712735"
"2013-12-04 13:00:00","23.92397648","14.81209957","0.30251089","43.1593512","0.96681105","2.12324175"
"2013-12-04 14:00:00","22.20939048","13.68373086","0.27915847","49.30069935","0.87263685","1.6004529"
"2013-12-04 15:00:00","20.3825892","12.64031422","0.26495362","50.26999005","0.9253683","1.51365195"
"2013-12-04 16:00:00","19.77625576","12.10077267","0.28016619","53.7986463","0.94921695","1.24709625"
"2013-12-04 17:00:00","22.38382224","14.03650824","0.35132905","54.77047065","1.0883934","1.5077025"
"2013-12-04 18:00:00","29.20851504","19.93124248","0.44264408","43.5002169","1.2300615","1.7751735"
"2013-12-04 19:00:00","33.154558","23.92334552","0.51704681","32.35006215","1.5988257","2.32979445"
"2013-12-04 20:00:00","43.56861016","31.14164264","1.10577024","28.7156709","2.2406544","3.30214815"
"2013-12-04 21:00:00","44.47390392","29.81549856","1.14800964","20.34311475","3.44157885","3.7026936"
"2013-12-04 22:00:00","40.15886408","24.779998","1.20152974","18.83337855","3.0553731","3.1381569"
"2013-12-04 23:00:00","33.97813288","19.94357488","1.06033058","19.89231857","3.31608105","3.09406995"
"2013-12-05 00:00:00","28.3771392","16.77312325","0.75398567","20.93770455","2.3198787","2.4781239"
"2013-12-05 01:00:00","24.11789152","14.46645586","0.62100558","21.71922585","1.7999883","2.08490085"
"2013-12-05 02:00:00","21.3378244","12.11244543","0.49231153","20.9639388","1.49198985","1.8010053"
"2013-12-05 03:00:00","19.05968978","10.55153834","0.37734933","22.60648215","1.15210845","1.4453604"
"2013-12-05 04:00:00","18.08177253","9.89008003","0.30207635","25.38914805","0.9694044","1.3031838"
"2013-12-05 05:00:00","17.8768501","9.85635809","0.49486055","23.83723755","0.8356689","1.2079926"
"2013-12-05 06:00:00","19.69778728","11.22012842","0.42749093","23.59775775","1.03118715","1.17305865"
