"NetC","SIMAGE Brindisi","","",""
"Stat","S. Pancrazio S.","","",""
"Parm","SO2","NOX","NO2","PM10"
"PtId","1","2","4","6"
"Unit","ug/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3"
"Field","Aver","Aver","Aver","Aver"
"2013-02-13 07:00:00","0.17780414","9.7156368","2.59704283","23.5"
"2013-02-13 08:00:00","0.28397488","10.83881826","3.6768716","23.5"
"2013-02-13 09:00:00","0.18681375","16.16419522","7.21616906","23.5"
"2013-02-13 10:00:00","0.30058045","25.08737112","14.24674029","23.5"
"2013-02-13 11:00:00","0.27054844","16.69076767","8.70872215","23.5"
"2013-02-13 12:00:00","0.33335023","18.31457765","10.20256775","23.5"
"2013-02-13 13:00:00","0.34757094","17.07207783","10.42320682","23.5"
"2013-02-13 14:00:00","0.25694607","14.22262423","8.09353042","23.5"
"2013-02-13 15:00:00","0.1659683","13.2135777","7.02927489","23.5"
"2013-02-13 16:00:00","0.28998128","10.07360144","5.31348815","23.5"
"2013-02-13 17:00:00","0.26198123","11.709088","7.84693404","23.5"
"2013-02-13 18:00:00","0.25138104","18.48578004","13.86516436","23.5"
"2013-02-13 19:00:00","0.33926815","23.22881152","16.39082267","23.5"
"2013-02-13 20:00:00","0.33449842","21.3196604","14.16496787","23.5"
"2013-02-13 21:00:00","0.83752493","32.55145584","22.002818","23.5"
"2013-02-13 22:00:00","0.49843475","33.11434864","24.47396328","23.5"
"2013-02-13 23:00:00","0.34712956","26.9498312","20.60631232","23.5"
"2013-02-14 00:00:00","0.43563398","31.3193248","24.5466384","23.5"
"2013-02-14 01:00:00","0.28874461","19.52853704","14.05854978","5.80000019"
"2013-02-14 02:00:00","0.19282015","12.60659418","7.52376589","5.80000019"
"2013-02-14 03:00:00","0.18345765","9.42252146","4.12593539","5.80000019"
"2013-02-14 04:00:00","0.33811996","7.91413893","2.26867978","5.80000019"
"2013-02-14 05:00:00","0.29528087","8.39791126","2.3828931","5.80000019"
"2013-02-14 06:00:00","0.33396856","9.15015515","2.50359574","5.80000019"
"2013-02-14 07:00:00","0.19864959","9.4238178","2.65804137","5.80000019"
"2013-02-14 08:00:00","0.26913583","11.75448079","4.76319161","5.80000019"
"2013-02-14 09:00:00","0.33847286","15.68431573","8.47250985","5.80000019"
"2013-02-14 10:00:00","0.24802494","17.96439676","10.19348575","5.80000019"
"2013-02-14 11:00:00","0.23097799","14.49628497","7.49910491","5.80000019"
"2013-02-14 12:00:00","0.30393655","12.8115147","6.23757305","5.80000019"
"2013-02-14 13:00:00","0.25986079","11.53918386","5.96112653","5.80000019"
"2013-02-14 14:00:00","0.25191192","10.40822247","5.17331752","5.80000019"
"2013-02-14 15:00:00","0.22762087","9.1255133","4.5386578","5.80000019"
"2013-02-14 16:00:00","0.25429678","8.31879461","4.11036024","5.80000019"
"2013-02-14 17:00:00","0.21746308","6.91287424","3.15901978","5.80000019"
"2013-02-14 18:00:00","0.31939394","7.32920459","3.61587115","5.80000019"
"2013-02-14 19:00:00","0.15271882","9.05677307","4.94359454","5.80000019"
"2013-02-14 20:00:00","0.12825184","11.8387847","6.7878715","5.80000019"
"2013-02-14 21:00:00","0.12321769","10.51586998","5.34723304","5.80000019"
"2013-02-14 22:00:00","0.20757072","11.30183774","6.02472347","5.80000019"
"2013-02-14 23:00:00","0.2268266","10.70911965","5.21484998","5.80000019"
"2013-02-15 00:00:00","0.17842248","10.26036751","4.4387233","5.80000019"
"2013-02-15 01:00:00","","10.03858316","4.89167992","36.29999161"
"2013-02-15 02:00:00","0.26196089","","","36.29999161"
"2013-02-15 03:00:00","0.22567433","10.08613842","4.89153652","36.29999161"
"2013-02-15 04:00:00","0.19639694","10.26814744","4.25442562","36.29999161"
"2013-02-15 05:00:00","0.15342665","10.09046337","3.71450932","36.29999161"
"2013-02-15 06:00:00","0.21721696","10.24610017","3.69374309","36.29999161"
"2013-02-15 07:00:00","0.19911741","10.2798202","3.81185115","36.29999161"
"2013-02-15 08:00:00","0.20719138","14.66100186","7.87938259","36.29999161"
"2013-02-15 09:00:00","0.25779119","22.6244092","14.23116705","36.29999161"
"2013-02-15 10:00:00","0.21133158","19.10962549","11.90278316","36.29999161"
"2013-02-15 11:00:00","0.30815507","15.59222998","8.67497726","36.29999161"
"2013-02-15 12:00:00","0.2917712","10.88680563","5.17202118","36.29999161"
"2013-02-15 13:00:00","0.38140754","9.48347985","4.3335958","36.29999161"
"2013-02-15 14:00:00","0.32598715","7.80389683","3.94942338","36.29999161"
"2013-02-15 15:00:00","0.42618199","6.93492342","4.09478509","36.29999161"
"2013-02-15 16:00:00","0.64316199","7.45371403","5.06559544","36.29999161"
"2013-02-15 17:00:00","0.49789778","6.50432764","4.53346863","36.29999161"
"2013-02-15 18:00:00","0.39069377","7.8415097","4.7372343","36.29999161"
"2013-02-15 19:00:00","0.41760563","13.34716532","9.11755173","36.29999161"
"2013-02-15 20:00:00","0.22088325","26.89145784","20.3649032","36.29999161"
"2013-02-15 21:00:00","0.35848843","28.55028992","22.03266432","36.29999161"
"2013-02-15 22:00:00","0.58652831","49.4367676","40.68309624","36.29999161"
"2013-02-15 23:00:00","0.55763534","49.6287324","36.31314376","36.29999161"
"2013-02-16 00:00:00","0.40231605","31.56316216","25.9704092","36.29999161"
"2013-02-16 01:00:00","0.31433538","22.4778544","17.27207877","22.2999897"
"2013-02-16 02:00:00","0.28656619","12.94510422","8.02214781","22.2999897"
"2013-02-16 03:00:00","0.21934554","8.90243452","3.99874342","22.2999897"
"2013-02-16 04:00:00","0.17090482","10.05674142","4.21678598","22.2999897"
"2013-02-16 05:00:00","0.12991565","9.3978777","3.72748989","22.2999897"
"2013-02-16 06:00:00","0.23354083","9.43289789","3.04351013","22.2999897"
"2013-02-16 07:00:00","0.17956966","10.31613673","4.26350953","22.2999897"
"2013-02-16 08:00:00","0.20645202","14.37047919","7.36023253","22.2999897"
"2013-02-16 09:00:00","0.18557301","10.77137437","5.11102074","22.2999897"
"2013-02-16 10:00:00","0.20050765","12.54952672","6.04159496","22.2999897"
"2013-02-16 11:00:00","0.16768093","11.6312696","5.7301053","22.2999897"
"2013-02-16 12:00:00","0.28002993","13.55597866","7.91572206","22.2999897"
"2013-02-16 13:00:00","0.33293732","15.39768398","10.7359909","22.2999897"
"2013-02-16 14:00:00","0.2948761","21.454552","15.68478608","22.2999897"
"2013-02-16 15:00:00","0.30312702","12.90619502","7.1175309","22.2999897"
"2013-02-16 16:00:00","0.28204156","13.2330323","8.42838089","22.2999897"
"2013-02-16 17:00:00","0.25610603","11.5080565","6.93453146","22.2999897"
"2013-02-16 18:00:00","0.21597419","13.18115401","8.4712116","22.2999897"
"2013-02-16 19:00:00","0.22727204","14.4353285","8.49587258","22.2999897"
"2013-02-16 20:00:00","0.18004256","13.79591937","8.41929698","22.2999897"
"2013-02-16 21:00:00","0.16016936","13.86336134","7.86510569","22.2999897"
"2013-02-16 22:00:00","0.22730153","13.87762869","8.13895571","22.2999897"
"2013-02-16 23:00:00","0.29972617","14.37177553","8.59970182","22.2999897"
"2013-02-17 00:00:00","0.2290162","15.91906535","10.52055056","22.2999897"
"2013-02-17 01:00:00","","12.02814344","6.82551114","39.09999084"
"2013-02-17 02:00:00","0.6068561","","","39.09999084"
"2013-02-17 03:00:00","0.39853891","8.95056721","3.2302609","39.09999084"
"2013-02-17 04:00:00","0.47956635","10.02431773","3.63404089","39.09999084"
"2013-02-17 05:00:00","0.42697423","9.86349367","4.01431857","39.09999084"
"2013-02-17 06:00:00","0.50889256","9.32135754","3.52502056","39.09999084"
"2013-02-17 07:00:00","0.45995554","9.36804858","3.27972243","39.09999084"
"2013-02-17 08:00:00","0.68708113","11.13322993","4.5412543","39.09999084"
"2013-02-17 09:00:00","0.47689164","12.4807865","5.70544624","39.09999084"
"2013-02-17 10:00:00","0.53367278","12.70256894","6.40629749","39.09999084"
"2013-02-17 11:00:00","0.46993943","13.88411419","7.73272263","39.09999084"
"2013-02-17 12:00:00","0.55453145","11.17603005","5.55748803","39.09999084"
"2013-02-17 13:00:00","0.56201963","8.99062743","4.14151054","39.09999084"
"2013-02-17 14:00:00","0.44649554","9.16961166","4.33878688","39.09999084"
"2013-02-17 15:00:00","0.55150079","8.45238414","4.5840831","39.09999084"
"2013-02-17 16:00:00","0.74707091","7.01403816","3.78070085","39.09999084"
"2013-02-17 17:00:00","0.71819015","6.9699417","3.99485058","39.09999084"
"2013-02-17 18:00:00","0.76748414","8.49648059","5.05780786","39.09999084"
"2013-02-17 19:00:00","0.53465419","10.81417449","6.53608405","39.09999084"
"2013-02-17 20:00:00","0.40005424","13.48983302","8.80736032","39.09999084"
"2013-02-17 21:00:00","0.58216436","18.94750127","14.22207358","39.09999084"
"2013-02-17 22:00:00","0.97517689","79.16733512","47.2788844","39.09999084"
"2013-02-17 23:00:00","1.4319238","57.79448288","39.53188104","39.09999084"
"2013-02-18 00:00:00","0.81267758","30.19225816","23.26563664","39.09999084"
"2013-02-18 01:00:00","0.81597571","28.10414384","21.26042664","51.40000153"
"2013-02-18 02:00:00","0.66256736","19.8022016","14.00014391","51.40000153"
"2013-02-18 03:00:00","0.5943765","14.24596975","9.16427527","51.40000153"
"2013-02-18 04:00:00","0.33587442","11.8841794","6.93193497","51.40000153"
"2013-02-18 05:00:00","0.51949987","14.27839345","8.89301983","51.40000153"
"2013-02-18 06:00:00","0.74234695","10.32910582","4.91633898","51.40000153"
"2013-02-18 07:00:00","0.56166266","15.71025392","9.65487153","51.40000153"
"2013-02-18 08:00:00","0.77113822","38.37485336","17.02158765","51.40000153"
"2013-02-18 09:00:00","0.77541775","39.54734912","15.83922406","51.40000153"
"2013-02-18 10:00:00","0.62352473","49.11771216","25.79779384","51.40000153"
"2013-02-18 11:00:00","0.62459462","37.93650824","22.22344368","51.40000153"
"2013-02-18 12:00:00","0.7963649","39.05965528","26.1144784","51.40000153"
"2013-02-18 13:00:00","0.59633727","20.03825712","13.74965279","51.40000153"
"2013-02-18 14:00:00","0.66229989","11.78820274","7.60163591","51.40000153"
"2013-02-18 15:00:00","0.65909126","10.73765242","7.12272198","51.40000153"
"2013-02-18 16:00:00","0.78994661","10.62611399","6.92025456","51.40000153"
"2013-02-18 17:00:00","0.70419521","13.15261932","9.52378672","51.40000153"
"2013-02-18 18:00:00","0.83861617","10.75451435","7.46795652","51.40000153"
"2013-02-18 19:00:00","0.59651627","16.67520208","13.39403609","51.40000153"
"2013-02-18 20:00:00","0.61559213","33.3516852","26.8672328","51.40000153"
"2013-02-18 21:00:00","0.5023858","25.61135472","19.23963384","51.40000153"
"2013-02-18 22:00:00","0.63128038","22.99923768","17.2993305","51.40000153"
"2013-02-18 23:00:00","0.52137217","21.96425296","15.32137415","51.40000153"
"2013-02-19 00:00:00","0.52092672","18.84504293","12.50499624","51.40000153"
"2013-02-19 01:00:00","","17.35481866","12.18182618","27"
"2013-02-19 02:00:00","0.0363008","","","27"
"2013-02-19 03:00:00","0.0203278","13.42224574","7.61728563","27"
"2013-02-19 04:00:00","","10.14493625","3.9585092","27"
"2013-02-19 05:00:00","0.01887654","8.70659218","3.06816919","27"
"2013-02-19 06:00:00","0.03339625","8.95171823","2.8008085","27"
"2013-02-19 07:00:00","0.01887654","10.04117774","3.3381283","27"
"2013-02-19 08:00:00","0.07583057","12.56379406","5.30570058","27"
"2013-02-19 09:00:00","0.06131086","18.19136646","10.4543533","27"
"2013-02-19 10:00:00","0.02468462","12.76482557","6.25704103","27"
"2013-02-19 11:00:00","0.07550513","12.70516352","5.46533919","27"
"2013-02-19 12:00:00","0.05082051","10.1890327","4.46597886","27"
"2013-02-19 13:00:00","0.06679249","8.68324475","3.77031869","27"
"2013-02-19 14:00:00","0.08744675","8.18391066","3.93385014","27"
"2013-02-19 15:00:00","0.241687","8.32009286","4.5698081","27"
"2013-02-19 16:00:00","0.30702823","7.78573857","4.5555312","27"
"2013-02-19 17:00:00","0.18022766","6.90249973","4.52567914","27"
"2013-02-19 18:00:00","0.19199231","7.56006521","4.2427433","27"
"2013-02-19 19:00:00","0.22672286","11.42504893","7.02278556","27"
"2013-02-19 20:00:00","0.11503592","20.55834024","14.40507492","27"
"2013-02-19 21:00:00","0.19311813","21.1458596","14.57509761","27"
"2013-02-19 22:00:00","0.08857358","18.83725918","12.71265474","27"
"2013-02-19 23:00:00","0.05372506","20.44161264","14.66724454","27"
"2013-02-20 00:00:00","0.03484852","12.59621776","8.1272753","27"
"2013-02-20 01:00:00","0.0101639","11.18511014","7.03187138","38"
"2013-02-20 02:00:00","0.08857358","10.14493625","6.11816865","38"
"2013-02-20 03:00:00","0.02758816","9.05677307","5.26027528","38"
"2013-02-20 04:00:00","0.07114932","8.4705424","4.74112713","38"
"2013-02-20 05:00:00","0.0464647","8.16186147","5.2719576","38"
"2013-02-20 06:00:00","0.00871162","7.83372594","5.8495097","38"
"2013-02-20 07:00:00","0.02323235","9.05158582","7.67302043","38"
"2013-02-20 08:00:00","0.06243668","20.66080432","16.00795423","38"
"2013-02-20 09:00:00","0.19975609","63.94861816","27.1372072","38"
"2013-02-20 10:00:00","0.15456569","39.963668","19.92101328","38"
"2013-02-20 11:00:00","0.02613588","12.01776702","8.99944558","38"
"2013-02-20 12:00:00","0.06534123","9.63522382","6.15970111","38"
"2013-02-20 13:00:00","0.03484852","9.51071629","5.20316958","38"
"2013-02-20 14:00:00","0.07405286","10.7921253","6.1480207","38"
"2013-02-20 15:00:00","0.1539138","9.15923524","5.4315943","38"
"2013-02-20 16:00:00","0.16538251","7.21896058","4.97474294","38"
"2013-02-20 17:00:00","0.16875996","8.90243452","6.87093452","38"
"2013-02-20 18:00:00","0.06243668","9.65986758","6.80863774","38"
"2013-02-20 19:00:00","0.02178007","13.54300957","8.84110521","38"
"2013-02-20 20:00:00","0.05662859","19.54021936","14.7048899","38"
"2013-02-20 21:00:00","0.16295188","20.7451044","14.88140192","38"
"2013-02-20 22:00:00","0.06243668","21.7385796","15.97550568","38"
"2013-02-20 23:00:00","0.06534123","21.90459856","16.24805937","38"
"2013-02-21 00:00:00","0.05953315","17.9786641","12.75418529","38"
"2013-02-21 01:00:00","","11.91011759","7.09157358","22.60000038"
"2013-02-21 02:00:00","0.22181177","","","22.60000038"
"2013-02-21 03:00:00","0.31782674","7.74581983","2.79907814","22.60000038"
"2013-02-21 04:00:00","0.39943895","7.7442367","2.8747876","22.60000038"
"2013-02-21 05:00:00","0.27942075","7.7286711","2.7385098","22.60000038"
"2013-02-21 06:00:00","0.39028189","7.89987158","2.78653159","22.60000038"
"2013-02-21 07:00:00","0.25115018","8.59245726","3.43287172","22.60000038"
"2013-02-21 08:00:00","0.20518687","10.57423378","5.20706241","22.60000038"
"2013-02-21 09:00:00","","13.92821065","8.15972194","22.60000038"
"2013-02-21 10:00:00","","19.75032904","12.90473999","22.60000038"
"2013-02-21 11:00:00","1.96319646","17.48451535","11.98194952","22.60000038"
"2013-02-21 12:00:00","1.78078327","16.82824621","11.73794773","22.60000038"
"2013-02-21 13:00:00","1.63629808","15.72711394","10.85150246","22.60000038"
"2013-02-21 14:00:00","1.75188623","14.3964193","9.41346623","22.60000038"
"2013-02-21 15:00:00","1.75188623","13.05923724","9.01761531","22.60000038"
"2013-02-21 16:00:00","1.61101343","11.51065108","8.0675731","22.60000038"
"2013-02-21 17:00:00","1.77536571","10.68577413","7.57048752","22.60000038"
"2013-02-21 18:00:00","1.74466248","12.20712576","8.85668036","22.60000038"
"2013-02-21 19:00:00","1.76272237","11.38095247","7.68470084","22.60000038"
"2013-02-21 20:00:00","1.77175333","15.35747654","10.40763358","22.60000038"
"2013-02-21 21:00:00","1.91262614","16.71411319","11.90018858","22.60000038"
"2013-02-21 22:00:00","1.90720858","13.93469615","10.04552946","22.60000038"
"2013-02-21 23:00:00","1.61281962","10.61184665","6.83459505","22.60000038"
"2013-02-22 00:00:00","1.5604431","9.72341864","6.34659529","22.60000038"
"2013-02-22 01:00:00","1.63449189","10.19162729","6.67495643","29.2999897"
"2013-02-22 02:00:00","1.85302587","11.36538879","7.5328498","29.2999897"
"2013-02-22 03:00:00","1.55683072","11.86991206","7.81059457","29.2999897"
"2013-02-22 04:00:00","1.86025064","11.08524255","7.07080735","29.2999897"
"2013-02-22 05:00:00","1.52973987","10.0852742","5.83004172","29.2999897"
"2013-02-22 06:00:00","1.38706088","9.66505484","5.10193491","29.2999897"
"2013-02-22 07:00:00","1.31662346","10.82455091","6.28300026","29.2999897"
"2013-02-22 08:00:00","1.40331559","12.40815726","7.63927554","29.2999897"
"2013-02-22 09:00:00","1.84760831","11.32258867","6.44912629","29.2999897"
"2013-02-22 10:00:00","1.91804471","11.75837171","7.0098069","29.2999897"
"2013-02-22 11:00:00","1.24257467","9.5989092","5.14346738","29.2999897"
"2013-02-22 12:00:00","1.43040643","7.84021145","4.26870252","29.2999897"
"2013-02-22 13:00:00","1.55321935","7.98547374","5.1499567","29.2999897"
"2013-02-22 14:00:00","1.5604431","10.58331387","7.81059457","29.2999897"
"2013-02-22 15:00:00","1.79523179","6.64310442","4.76059511","29.2999897"
"2013-02-22 16:00:00","2.43096764","12.59362318","10.25708078","29.2999897"
"2013-02-22 17:00:00","2.27564632","11.32388501","9.45370045","29.2999897"
"2013-02-22 18:00:00","2.00112344","9.7286059","8.20255266","29.2999897"
"2013-02-22 19:00:00","2.0805908","16.33150478","14.33109582","29.2999897"
"2013-02-22 20:00:00","1.87289296","20.93705008","17.37590228","29.2999897"
"2013-02-22 21:00:00","1.9198509","23.09652024","18.59461108","29.2999897"
"2013-02-22 22:00:00","2.02279673","23.761858","18.81394807","29.2999897"
"2013-02-22 23:00:00","1.80787412","18.20044654","13.76132938","29.2999897"
"2013-02-23 00:00:00","1.55502453","14.46775219","10.01568122","29.2999897"
"2013-02-23 01:00:00","","7.69495107","3.69633958","17.60000038"
"2013-02-23 02:00:00","1.09447709","","","17.60000038"
"2013-02-23 03:00:00","1.50626141","6.31338385","3.00241169","17.60000038"
"2013-02-23 04:00:00","1.54057601","5.67037251","2.6502557","17.60000038"
"2013-02-23 05:00:00","1.43943638","5.98683528","3.03182972","17.60000038"
"2013-02-23 06:00:00","1.66158274","5.78450744","2.71385074","17.60000038"
"2013-02-23 07:00:00","0.98611371","6.5873333","3.49646675","17.60000038"
"2013-02-23 08:00:00","1.15227219","11.1189645","7.18631892","17.60000038"
"2013-02-23 09:00:00","1.80245656","33.73171432","22.9489712","17.60000038"
"2013-02-23 10:00:00","1.33468436","16.35355397","10.06499935","17.60000038"
"2013-02-23 11:00:00","0.72242697","11.23698843","6.95659403","17.60000038"
"2013-02-23 12:00:00","0.44429272","10.35115501","6.79306258","17.60000038"
"2013-02-23 13:00:00","0.28716521","8.07107206","5.42380864","17.60000038"
"2013-02-23 14:00:00","1.20826007","7.81946051","5.13697805","17.60000038"
"2013-02-23 15:00:00","1.62184956","8.12943778","5.6729996","17.60000038"
"2013-02-23 16:00:00","1.24257467","6.52508049","4.52827564","17.60000038"
"2013-02-23 17:00:00","1.15407736","6.30718706","4.52308456","17.60000038"
"2013-02-23 18:00:00","0.87774931","4.6068531","3.40821266","17.60000038"
"2013-02-23 19:00:00","0.47499595","6.18267762","4.48674318","17.60000038"
"2013-02-23 20:00:00","0.63392966","7.01403816","4.30374374","17.60000038"
"2013-02-23 21:00:00","0.75674258","7.71959293","4.36733878","17.60000038"
"2013-02-23 22:00:00","0.51653532","6.75983202","3.75474354","17.60000038"
"2013-02-23 23:00:00","0.78022104","5.35261341","3.03182972","17.60000038"
"2013-02-24 00:00:00","0.68449999","4.76897541","2.5139779","17.60000038"
"2013-02-24 01:00:00","0.38649865","4.64446597","2.35304295","43.70000076"
"2013-02-24 02:00:00","0.60142126","4.93498863","2.25440478","43.70000076"
"2013-02-24 03:00:00","0.9499919","5.09711094","2.43740422","43.70000076"
"2013-02-24 04:00:00","0.94457333","5.36947534","2.59574458","43.70000076"
"2013-02-24 05:00:00","0.9879199","5.19568027","2.31021224","43.70000076"
"2013-02-24 06:00:00","0.56710564","5.05431082","2.13889322","43.70000076"
"2013-02-24 07:00:00","0.73687549","5.62887064","2.56848902","43.70000076"
"2013-02-24 08:00:00","1.05655011","6.146363","3.06946744","43.70000076"
"2013-02-24 09:00:00","0.56529945","5.57309951","2.38938242","43.70000076"
"2013-02-24 10:00:00","0.7531302","5.92458056","2.86829636","43.70000076"
"2013-02-24 11:00:00","0.8416275","5.85194942","2.96823278","43.70000076"
"2013-02-24 12:00:00","1.2913388","5.6016342","3.06427636","43.70000076"
"2013-02-24 13:00:00","1.53696464","6.25790334","3.81185115","43.70000076"
"2013-02-24 14:00:00","1.3635814","6.1917577","3.9753826","43.70000076"
"2013-02-24 15:00:00","1.5080676","6.01147714","3.70672366","43.70000076"
"2013-02-24 16:00:00","1.24076949","6.22158682","3.98057368","43.70000076"
"2013-02-24 17:00:00","1.45388489","6.32015806","4.4504037","43.70000076"
"2013-02-24 18:00:00","1.26244176","7.1061239","5.21874473","43.70000076"
"2013-02-24 19:00:00","1.25882938","6.96215986","5.16034078","43.70000076"
"2013-02-24 20:00:00","1.56405549","10.76618711","8.58672126","43.70000076"
"2013-02-24 21:00:00","1.57669781","9.66764942","7.19799933","43.70000076"
"2013-02-24 22:00:00","1.75369243","9.90369921","6.90467941","43.70000076"
"2013-02-24 23:00:00","1.53154607","12.65458156","9.36804094","43.70000076"
"2013-02-25 00:00:00","1.67964364","19.07330896","14.92033024","43.70000076"
"2013-02-25 01:00:00","","10.34077858","6.64250979","24.70000076"
"2013-02-25 02:00:00","1.28230886","","","24.70000076"
"2013-02-25 03:00:00","1.06558006","7.67520776","4.11858184","24.70000076"
"2013-02-25 04:00:00","1.40150939","7.2617607","3.48478634","24.70000076"
"2013-02-25 05:00:00","1.5983711","7.27991897","3.3926375","24.70000076"
"2013-02-25 06:00:00","1.33107299","7.5924889","3.41600023","24.70000076"
"2013-02-25 07:00:00","1.51348516","7.89079341","3.77031869","24.70000076"
"2013-02-25 08:00:00","1.70854068","9.10865328","4.88648884","24.70000076"
"2013-02-25 09:00:00","1.58934014","11.67795873","7.37710593","24.70000076"
"2013-02-25 10:00:00","0.61767495","12.63901788","7.41214715","24.70000076"
"2013-02-25 11:00:00","0.88136169","11.24995753","6.24016954","24.70000076"
"2013-02-25 12:00:00","1.43582399","9.08790234","4.36474419","24.70000076"
"2013-02-25 13:00:00","1.57308543","8.31749827","4.18693584","24.70000076"
"2013-02-25 14:00:00","1.41234553","7.06332378","3.71061649","24.70000076"
"2013-02-25 15:00:00","2.09684552","5.67685802","3.35889262","24.70000076"
"2013-02-25 16:00:00","1.96500265","4.69375159","2.9773186","24.70000076"
"2013-02-25 17:00:00","1.86928058","4.4901255","3.19017009","24.70000076"
"2013-02-25 18:00:00","1.9722264","4.91683037","3.66389294","24.70000076"
"2013-02-25 19:00:00","1.72660158","7.86615155","5.7898075","24.70000076"
"2013-02-25 20:00:00","2.07156086","11.66888055","8.71650973","24.70000076"
"2013-02-25 21:00:00","2.17450669","14.26801894","10.95144079","24.70000076"
"2013-02-25 22:00:00","3.11185626","20.0953112","15.85609746","24.70000076"
"2013-02-25 23:00:00","2.62782935","17.92937848","14.03129039","24.70000076"
"2013-02-26 00:00:00","2.40568299","15.17979055","10.73858548","24.70000076"
"2013-02-26 01:00:00","2.21062748","12.01128342","7.9196149","21"
"2013-02-26 02:00:00","2.01557196","10.6753977","6.78008393","21"
"2013-02-26 03:00:00","1.89817762","9.42252146","5.57306318","21"
"2013-02-26 04:00:00","2.02279673","8.10609226","4.32970106","21"
"2013-02-26 05:00:00","1.96861504","8.2176326","4.59836191","21"
"2013-02-26 06:00:00","2.2431369","7.76628397","4.15968028","21"
"2013-02-26 07:00:00","2.07517223","7.50688866","3.97278802","21"
"2013-02-26 08:00:00","2.044469","11.79209366","8.19865982","21"
"2013-02-26 09:00:00","2.20159753","11.15398278","8.02084956","21"
"2013-02-26 10:00:00","2.16366953","15.68301748","12.01439807","21"
"2013-02-26 11:00:00","2.00654202","19.64138328","13.46152395","21"
"2013-02-26 12:00:00","2.19617896","9.84403716","5.64055105","21"
"2013-02-26 13:00:00","2.20701611","8.04643212","4.47506277","21"
"2013-02-26 14:00:00","2.30093097","7.57044163","4.49323442","21"
"2013-02-26 15:00:00","2.42735628","7.71051475","4.53087214","21"
"2013-02-26 16:00:00","2.17811907","8.78570692","5.4199139","21"
"2013-02-26 17:00:00","2.16908811","8.10349767","4.99550917","21"
"2013-02-26 18:00:00","1.96680884","7.81167867","4.82938314","21"
"2013-02-26 19:00:00","2.29190103","8.04772846","4.00523274","21"
"2013-02-26 20:00:00","2.48334416","10.62741033","4.99810566","21"
"2013-02-26 21:00:00","2.09142694","10.41081514","4.96436078","21"
"2013-02-26 22:00:00","2.45625332","10.43156799","5.28363801","21"
"2013-02-26 23:00:00","2.22146361","10.92571483","5.37319035","21"
"2013-02-27 00:00:00","1.9216571","10.13326349","4.34657446","21"
"2013-02-27 01:00:00","","9.47699434","3.66648944","18.39999962"
"2013-02-27 02:00:00","1.88553529","","","18.39999962"
"2013-02-27 03:00:00","1.82232264","9.39297915","3.29371062","18.39999962"
"2013-02-27 04:00:00","1.84038354","9.45105424","2.91242532","18.39999962"
"2013-02-27 05:00:00","2.01196059","9.45364882","2.94097722","18.39999962"
"2013-02-27 06:00:00","2.17811907","9.15664066","3.1109999","18.39999962"
"2013-02-27 07:00:00","1.47555818","9.56259458","3.53540463","18.39999962"
"2013-02-27 08:00:00","1.70131693","12.47041198","6.10778649","18.39999962"
"2013-02-27 09:00:00","1.98306356","16.49362709","9.43033963","18.39999962"
"2013-02-27 10:00:00","2.1329663","15.85292162","8.693147","18.39999962"
"2013-02-27 11:00:00","2.29551341","11.95940322","5.87416877","18.39999962"
"2013-02-27 12:00:00","2.29190103","9.97373577","4.5386578","18.39999962"
"2013-02-27 13:00:00","2.34066415","13.03978264","7.30312682","18.39999962"
"2013-02-27 14:00:00","2.31176711","9.88035369","4.9137444","18.39999962"
"2013-02-27 15:00:00","2.04627519","8.51074794","4.51659523","18.39999962"
"2013-02-27 16:00:00","2.17270049","7.9193281","4.63080855","18.39999962"
"2013-02-27 17:00:00","2.16366953","7.24879161","4.23755222","18.39999962"
"2013-02-27 18:00:00","2.11671261","7.39535023","4.25182912","18.39999962"
"2013-02-27 19:00:00","2.082397","8.31490369","5.0136789","18.39999962"
"2013-02-27 20:00:00","2.03182667","10.33559133","6.75801945","18.39999962"
"2013-02-27 21:00:00","2.18173044","14.84776602","9.87421234","18.39999962"
"2013-02-27 22:00:00","2.40207061","13.13446297","8.68925417","18.39999962"
"2013-02-27 23:00:00","2.64950264","15.69209757","11.35897403","18.39999962"
"2013-02-28 00:00:00","2.55739295","13.75441558","9.20580774","18.39999962"
"2013-02-28 01:00:00","2.3135733","11.41467442","6.81642531","35.59999084"
"2013-02-28 02:00:00","2.26661638","11.36668704","6.33750946","35.59999084"
"2013-02-28 03:00:00","2.12574255","12.91267862","7.33816996","35.59999084"
"2013-02-28 04:00:00","1.85302587","12.74147814","6.88521142","35.59999084"
"2013-02-28 05:00:00","2.06072371","12.74407272","6.66067953","35.59999084"
"2013-02-28 06:00:00","2.24674928","12.60529594","6.62434006","35.59999084"
"2013-02-28 07:00:00","2.20340372","11.8971485","6.33621122","35.59999084"
"2013-02-28 08:00:00","2.10768165","16.85677898","10.70094967","35.59999084"
"2013-02-28 09:00:00","2.29009484","30.69029592","18.76852851","35.59999084"
"2013-02-28 10:00:00","2.62782935","31.1429428","19.16565856","35.59999084"
"2013-02-28 11:00:00","2.80843635","15.11494316","8.24797795","35.59999084"
"2013-02-28 12:00:00","2.54655681","13.16299574","6.44912629","35.59999084"
"2013-02-28 13:00:00","2.84636333","9.73120048","5.21095524","35.59999084"
