"NetC","ARPA Puglia","","",""
"Stat","ASM","","",""
"Parm","SO2","NOX","NO2","PM10"
"PtId","1","2","4","7"
"Unit","ug/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3"
"Field","Aver","Aver","Aver","Aver"
"2013-10-13 11:00:00","","20.57648512","12.34665014","21.60000038"
"2013-10-13 12:00:00","","14.83479692","8.1727006","21.60000038"
"2013-10-13 13:00:00","","15.37693114","7.14738104","21.60000038"
"2013-10-13 14:00:00","","15.01377924","6.35178637","21.60000038"
"2013-10-13 15:00:00","","13.74274282","5.14606387","21.60000038"
"2013-10-13 16:00:00","","13.36402725","4.96306444","21.60000038"
"2013-10-13 17:00:00","","12.39129534","3.99614883","21.60000038"
"2013-10-13 18:00:00","","13.97101077","5.5704686","21.60000038"
"2013-10-13 19:00:00","","22.23791752","13.85088172","21.60000038"
"2013-10-13 20:00:00","","36.64600384","27.70436376","21.60000038"
"2013-10-13 21:00:00","","28.02502528","20.57774704","21.60000038"
"2013-10-13 22:00:00","","26.5814844","19.88338512","21.60000038"
"2013-10-13 23:00:00","","18.48967096","12.41933864","21.60000038"
"2013-10-14 00:00:00","","13.59488786","7.60812715","21.60000038"
"2013-10-14 01:00:00","","12.25770772","6.17138152","20.70000076"
"2013-10-14 02:00:00","","14.45737577","8.37387168","20.70000076"
"2013-10-14 03:00:00","","14.9800573","8.82553197","20.70000076"
"2013-10-14 04:00:00","","12.34849522","6.1765726","20.70000076"
"2013-10-14 05:00:00","","14.8049659","8.05978553","20.70000076"
"2013-10-14 06:00:00","","16.79452618","10.21554832","20.70000076"
"2013-10-14 07:00:00","","29.5684108","19.65625864","20.70000076"
"2013-10-14 08:00:00","","35.32829168","22.56739336","20.70000076"
"2013-10-14 09:00:00","","31.98080032","21.66406896","20.70000076"
"2013-10-14 10:00:00","","35.68233672","23.93275256","20.70000076"
"2013-10-14 11:00:00","","26.65670248","17.93658672","20.70000076"
"2013-10-14 12:00:00","","17.36130225","10.09095666","20.70000076"
"2013-10-14 13:00:00","","16.73097321","8.87874293","20.70000076"
"2013-10-14 14:00:00","","24.99138872","14.42584689","20.70000076"
"2013-10-14 15:00:00","","26.17942904","13.45762921","20.70000076"
"2013-10-14 16:00:00","","22.86954672","11.26033969","20.70000076"
"2013-10-14 17:00:00","","23.59325784","11.7755931","20.70000076"
"2013-10-14 18:00:00","","27.12491304","15.32786348","20.70000076"
"2013-10-14 19:00:00","","31.2480072","19.69000544","20.70000076"
"2013-10-14 20:00:00","","32.35560968","23.35519472","20.70000076"
"2013-10-14 21:00:00","","36.29840224","27.83545048","20.70000076"
"2013-10-14 22:00:00","","27.7785876","19.31880976","20.70000076"
"2013-10-14 23:00:00","","29.83171232","22.68937896","20.70000076"
"2013-10-15 00:00:00","","40.63810688","28.88932576","20.70000076"
"2013-10-15 01:00:00","","39.8858496","26.75821056","28.2999897"
"2013-10-15 02:00:00","","22.79042816","15.93397513","28.2999897"
"2013-10-15 03:00:00","","22.30665392","14.8190994","28.2999897"
"2013-10-15 04:00:00","","20.09012968","13.29150318","28.2999897"
"2013-10-15 05:00:00","","19.4040276","11.74833371","28.2999897"
"2013-10-15 06:00:00","","19.06033986","11.79116634","28.2999897"
"2013-10-15 07:00:00","","17.8749056","10.52573973","28.2999897"
"2013-10-15 08:00:00","","30.81352432","15.01637191","28.2999897"
"2013-10-15 09:00:00","","69.2117232","24.819194","28.2999897"
"2013-10-15 10:00:00","","44.68336352","23.61476784","28.2999897"
"2013-10-15 11:00:00","","43.95443264","24.32859392","28.2999897"
"2013-10-15 12:00:00","","40.29698696","22.70756208","28.2999897"
"2013-10-15 13:00:00","","28.43226216","15.44596963","28.2999897"
"2013-10-15 14:00:00","","26.90314016","13.28241926","28.2999897"
"2013-10-15 15:00:00","","33.94958672","17.00601441","28.2999897"
"2013-10-15 16:00:00","","31.07810688","14.56990844","28.2999897"
"2013-10-15 17:00:00","","32.84716576","17.99758717","28.2999897"
"2013-10-15 18:00:00","","43.040076","27.1397884","28.2999897"
"2013-10-15 19:00:00","","62.86306104","42.14319504","28.2999897"
"2013-10-15 20:00:00","","42.72882152","30.86078896","28.2999897"
"2013-10-15 21:00:00","","27.79285112","18.02484655","28.2999897"
"2013-10-15 22:00:00","","19.89946504","11.4783727","28.2999897"
"2013-10-15 23:00:00","","26.22742024","17.4382048","28.2999897"
"2013-10-16 00:00:00","","20.45847648","12.24411914","28.2999897"
"2013-10-16 01:00:00","","18.38202154","11.26293427","13.5"
"2013-10-16 02:00:00","","17.18361626","10.91899224","13.5"
"2013-10-16 03:00:00","","22.10562624","15.27075969","13.5"
"2013-10-16 04:00:00","","13.02551721","6.4750836","13.5"
"2013-10-16 05:00:00","","18.63882417","10.11301923","13.5"
"2013-10-16 06:00:00","","11.60273491","4.66714802","13.5"
"2013-10-16 07:00:00","","53.229124","34.01721416","13.5"
"2013-10-16 08:00:00","","23.80336752","14.34797113","13.5"
"2013-10-16 09:00:00","","20.05510184","10.68147978","13.5"
"2013-10-16 10:00:00","","17.72964331","7.3563397","13.5"
"2013-10-16 11:00:00","","19.80998344","6.94102079","13.5"
"2013-10-16 12:00:00","","29.21952816","10.48550934","13.5"
"2013-10-16 13:00:00","","31.03789752","7.47444585","13.5"
"2013-10-16 14:00:00","","23.67885808","7.06301978","13.5"
"2013-10-16 15:00:00","","17.48970261","5.7755306","13.5"
"2013-10-16 16:00:00","","26.30523864","13.96769727","13.5"
"2013-10-16 17:00:00","","24.49983264","13.2318048","13.5"
"2013-10-16 18:00:00","","23.20934736","12.56210194","13.5"
"2013-10-16 19:00:00","","27.25590416","16.7075015","13.5"
"2013-10-16 20:00:00","","25.41160808","15.29671891","13.5"
"2013-10-16 21:00:00","","16.46249973","8.06368027","13.5"
"2013-10-16 22:00:00","","15.3043019","7.01889273","13.5"
"2013-10-16 23:00:00","","11.89066299","4.25182912","13.5"
"2013-10-17 00:00:00","","10.46658436","3.93255189","13.5"
"2013-10-17 01:00:00","","10.49122813","3.55487262","13.69999981"
"2013-10-17 02:00:00","","10.93609126","4.16487136","13.69999981"
"2013-10-17 03:00:00","","10.90236931","4.37383002","13.69999981"
"2013-10-17 04:00:00","","9.81680072","3.28231893","13.69999981"
"2013-10-17 05:00:00","","10.43156799","3.86506402","13.69999981"
"2013-10-17 06:00:00","","12.04629979","5.51336098","13.69999981"
"2013-10-17 07:00:00","","21.38061496","13.51473491","13.69999981"
"2013-10-17 08:00:00","","21.95777128","14.4154609","13.69999981"
"2013-10-17 09:00:00","","28.49971752","17.84703246","13.69999981"
"2013-10-17 10:00:00","","28.1650984","17.2136729","13.69999981"
"2013-10-17 11:00:00","","23.14061096","13.64971446","13.69999981"
"2013-10-17 12:00:00","","22.92531976","12.86320753","13.69999981"
"2013-10-17 13:00:00","","23.67885808","13.0241463","13.69999981"
"2013-10-17 14:00:00","","20.2120388","10.45045664","13.69999981"
"2013-10-17 15:00:00","","19.06682537","8.3375303","13.69999981"
"2013-10-17 16:00:00","","18.12003356","6.9072759","13.69999981"
"2013-10-17 17:00:00","","19.67251064","7.58346809","13.69999981"
"2013-10-17 18:00:00","","20.13292024","8.22461522","13.69999981"
"2013-10-17 19:00:00","","21.87865272","11.51082125","13.69999981"
"2013-10-17 20:00:00","","21.75804376","13.23829413","13.69999981"
"2013-10-17 21:00:00","","22.28979008","14.13252123","13.69999981"
"2013-10-17 22:00:00","","22.79821","15.54460589","13.69999981"
"2013-10-17 23:00:00","","13.8361249","7.34076454","13.69999981"
"2013-10-18 00:00:00","","12.07742906","6.57502002","13.69999981"
"2013-10-18 01:00:00","","12.38870075","7.69897774","14.5"
"2013-10-18 02:00:00","","11.86083388","7.08378601","14.5"
"2013-10-18 03:00:00","","8.45108589","3.65091429","14.5"
"2013-10-18 04:00:00","","7.62102359","2.95395778","14.5"
"2013-10-18 05:00:00","","11.9944215","6.53997688","14.5"
"2013-10-18 06:00:00","","10.17865628","5.57436143","14.5"
"2013-10-18 07:00:00","","14.7141784","9.99880782","14.5"
"2013-10-18 08:00:00","","16.9384883","12.49461026","14.5"
"2013-10-18 09:00:00","30.94122834","24.85391592","18.90869723","14.5"
"2013-10-18 10:00:00","33.77786508","42.74566624","30.5506052","14.5"
"2013-10-18 11:00:00","34.57053522","22.05633488","14.71526633","14.5"
"2013-10-18 12:00:00","28.76362794","13.42498563","8.78529584","14.5"
"2013-10-18 13:00:00","28.57765932","14.33675725","9.98063618","14.5"
"2013-10-18 14:00:00","4.71991022","18.47929645","12.70097624","14.5"
"2013-10-18 15:00:00","3.13547202","16.05654771","10.82814738","14.5"
"2013-10-18 16:00:00","4.18183281","15.99040016","10.99037867","14.5"
"2013-10-18 17:00:00","3.82341659","17.64015215","12.48293176","14.5"
"2013-10-18 18:00:00","2.67232819","23.94604096","19.0813145","14.5"
"2013-10-18 19:00:00","2.61093698","43.08160464","37.55911768","14.5"
"2013-10-18 20:00:00","3.62750577","76.4229268","54.85715376","14.5"
"2013-10-18 21:00:00","2.60642354","38.09992688","32.11582576","14.5"
"2013-10-18 22:00:00","2.64253619","30.52429608","26.06384864","14.5"
"2013-10-18 23:00:00","2.4854463","14.4353285","11.09160951","14.5"
"2013-10-19 00:00:00","1.84715676","21.50772472","16.58031334","14.5"
"2013-10-19 01:00:00","2.44752746","42.26577336","34.6804296","20.70000076"
"2013-10-19 02:00:00","1.50679635","14.15388401","11.04358772","20.70000076"
"2013-10-19 03:00:00","2.61454835","12.31736786","9.32001914","20.70000076"
"2013-10-19 04:00:00","2.63350726","9.17220434","5.95982828","20.70000076"
"2013-10-19 05:00:00","2.15230761","11.04633335","7.88717017","20.70000076"
"2013-10-19 06:00:00","2.20828227","10.9827823","7.60553066","20.70000076"
"2013-10-19 07:00:00","2.23085255","13.12797746","9.6938075","20.70000076"
"2013-10-19 08:00:00","2.18119753","19.34567336","15.17341403","20.70000076"
"2013-10-19 09:00:00","2.50079385","30.57356832","23.00606352","20.70000076"
"2013-10-19 10:00:00","1.55825655","32.83290224","24.85554112","20.70000076"
"2013-10-19 11:00:00","3.07317772","41.23080776","30.52724056","20.70000076"
"2013-10-19 12:00:00","2.60552044","27.2131136","20.21435232","20.70000076"
"2013-10-19 13:00:00","2.39606726","36.39178432","27.2319468","20.70000076"
"2013-10-19 14:00:00","1.17456076","20.75288624","16.04689211","20.70000076"
"2013-10-19 15:00:00","1.26303671","17.01890129","12.8567182","20.70000076"
"2013-10-19 16:00:00","1.78125109","23.36498416","18.00537857","20.70000076"
"2013-10-19 17:00:00","1.22060442","22.22495416","18.15593136","20.70000076"
"2013-10-19 18:00:00","1.03823598","35.62270144","30.09763328","20.70000076"
"2013-10-19 19:00:00","1.24949434","45.98161152","40.3715932","20.70000076"
"2013-10-19 20:00:00","1.10865509","46.69105912","42.34177536","20.70000076"
"2013-10-19 21:00:00","1.2323406","32.52422896","29.02689416","20.70000076"
"2013-10-19 22:00:00","0.81524042","24.0822136","20.3584024","20.70000076"
"2013-10-19 23:00:00","1.11407163","25.07440776","21.629022","20.70000076"
"2013-10-20 00:00:00","0.91996701","28.16379824","24.8347768","20.70000076"
"2013-10-20 01:00:00","1.6259674","41.76903576","24.85424096","17.2999897"
"2013-10-20 02:00:00","0.79267014","22.7203916","15.31229024","17.2999897"
"2013-10-20 03:00:00","0.62294199","16.7050331","13.4199934","17.2999897"
"2013-10-20 04:00:00","0.62655234","13.77646477","10.49459134","17.2999897"
"2013-10-20 05:00:00","4.15655426","106.92905888","32.34035192","17.2999897"
"2013-10-20 06:00:00","0.9019112","15.46771863","11.54326789","17.2999897"
"2013-10-20 07:00:00","1.14296257","32.85624776","22.72184472","17.2999897"
"2013-10-20 08:00:00","0.95517657","25.55040016","18.06378252","17.2999897"
"2013-10-20 09:00:00","1.14386465","25.98098256","16.01444356","17.2999897"
"2013-10-20 10:00:00","0.8278797","37.87943504","26.37923304","17.2999897"
"2013-10-20 11:00:00","1.00663779","11.96329414","7.32389306","17.2999897"
"2013-10-20 12:00:00","1.26664808","13.99824721","9.45759519","17.2999897"
"2013-10-20 13:00:00","0.92177321","13.55468233","9.59127458","17.2999897"
"2013-10-20 14:00:00","1.26935635","13.88281786","9.89238208","17.2999897"
"2013-10-20 15:00:00","1.40206976","8.79089418","5.04612746","17.2999897"
"2013-10-20 16:00:00","1.78396038","8.54706255","4.84106354","17.2999897"
"2013-10-20 17:00:00","2.66059201","9.35637582","5.64055105","17.2999897"
"2013-10-20 18:00:00","2.6298959","5.26052958","2.09736075","17.2999897"
"2013-10-20 19:00:00","1.17094939","4.84160655","1.94550971","17.2999897"
"2013-10-20 20:00:00","1.11678092","6.20991406","3.27323502","17.2999897"
"2013-10-20 21:00:00","1.07073726","4.93109771","2.06361586","17.2999897"
"2013-10-20 22:00:00","1.05900007","5.75338008","2.72034006","17.2999897"
"2013-10-20 23:00:00","0.92448148","5.63794882","2.65155204","17.2999897"
"2013-10-21 00:00:00","1.10865509","32.14421896","26.50253792","17.2999897"
"2013-10-21 01:00:00","1.45352996","52.74276856","35.2618688","18.5"
"2013-10-21 02:00:00","1.57179893","26.7578664","23.12158656","18.5"
"2013-10-21 03:00:00","1.30366281","24.64770672","20.97878904","18.5"
"2013-10-21 04:00:00","1.9166738","19.86575648","16.12865306","18.5"
"2013-10-21 05:00:00","1.4192235","22.63739168","16.07283986","18.5"
"2013-10-21 06:00:00","1.9157707","15.22259258","9.96376469","18.5"
"2013-10-21 07:00:00","2.3301626","14.49887955","10.09744599","18.5"
"2013-10-21 08:00:00","2.32835641","21.77100712","15.0721851","18.5"
"2013-10-21 09:00:00","2.59468634","45.1840016","27.1670344","18.5"
"2013-10-21 10:00:00","3.24471308","63.61659936","35.63046416","18.5"
"2013-10-21 11:00:00","2.61454835","27.08600384","17.49012325","18.5"
"2013-10-21 12:00:00","1.97084227","28.30775272","17.76396754","18.5"
"2013-10-21 13:00:00","2.56399124","20.45327584","13.17339702","18.5"
"2013-10-21 14:00:00","2.44481918","17.28218751","11.12535822","18.5"
"2013-10-21 15:00:00","3.1995715","15.64410828","10.57894878","18.5"
"2013-10-21 16:00:00","3.06595499","16.47806341","11.59518442","18.5"
"2013-10-21 17:00:00","3.45055388","18.35867602","13.66918436","18.5"
"2013-10-21 18:00:00","3.67986907","24.43109624","18.39603841","18.5"
"2013-10-21 19:00:00","2.49898867","33.50344064","28.58302336","18.5"
"2013-10-21 20:00:00","3.04970434","54.30043672","46.5196292","18.5"
"2013-10-21 21:00:00","2.55586541","22.76578248","18.75554986","18.5"
"2013-10-21 22:00:00","2.67774575","28.12228872","24.24943712","18.5"
"2013-10-21 23:00:00","2.1432797","13.96711985","10.27135195","18.5"
"2013-10-22 00:00:00","2.82580671","10.09046337","6.4893605","18.5"
"2013-10-22 01:00:00","2.88719791","9.56","5.91180649","21.10000038"
"2013-10-22 02:00:00","2.650661","9.3524849","5.67819068","21.10000038"
"2013-10-22 03:00:00","2.79059715","8.38753483","4.81121149","21.10000038"
"2013-10-22 04:00:00","2.96484078","7.25138619","3.76253111","21.10000038"
"2013-10-22 05:00:00","3.34402211","7.49391957","3.92346798","21.10000038"
"2013-10-22 06:00:00","3.38916267","10.21756548","6.54127513","21.10000038"
"2013-10-22 07:00:00","3.26999163","18.21601022","13.05399071","21.10000038"
"2013-10-22 08:00:00","3.18873841","37.88591672","26.8581508","21.10000038"
"2013-10-22 09:00:00","4.12946951","34.62532576","25.95094504","21.10000038"
"2013-10-22 10:00:00","4.45989993","60.3196804","36.06525296","21.10000038"
"2013-10-22 11:00:00","5.36090803","38.67448288","26.47787312","21.10000038"
"2013-10-22 12:00:00","8.48464286","22.39355432","16.38433143","21.10000038"
"2013-10-22 13:00:00","7.07805965","20.8734952","15.11631024","21.10000038"
"2013-10-22 14:00:00","5.87551105","19.16797208","13.82752855","21.10000038"
"2013-10-22 15:00:00","5.09186882","17.29904753","12.41414182","21.10000038"
"2013-10-22 16:00:00","5.00339389","16.09415866","11.96637628","21.10000038"
"2013-10-22 17:00:00","4.69282548","21.17570592","16.45182121","21.10000038"
"2013-10-22 18:00:00","4.66212937","24.58155152","20.37916672","21.10000038"
"2013-10-22 19:00:00","4.846304","41.10887952","36.6518928","21.10000038"
"2013-10-22 20:00:00","4.69463167","43.49922368","39.7966548","21.10000038"
"2013-10-22 21:00:00","4.31725551","35.49687272","31.7628132","21.10000038"
"2013-10-22 22:00:00","5.34104602","69.72534376","39.52798056","21.10000038"
"2013-10-22 23:00:00","5.1984016","69.58785184","43.93426104","21.10000038"
"2013-10-23 00:00:00","5.0232559","44.67688184","33.13595424","21.10000038"
"2013-10-23 01:00:00","4.52309631","20.03175632","15.86388886","28.20000076"
"2013-10-23 02:00:00","4.12405297","11.99182691","8.35959478","28.20000076"
"2013-10-23 03:00:00","4.37323018","9.94001382","6.28948958","28.20000076"
"2013-10-23 04:00:00","4.58448752","9.60020745","5.80538266","28.20000076"
"2013-10-23 05:00:00","4.65671282","12.53785396","7.78074442","28.20000076"
"2013-10-23 06:00:00","4.47976194","10.80898723","7.1746366","28.20000076"
"2013-10-23 07:00:00","4.86977738","18.16024101","12.97222977","28.20000076"
"2013-10-23 08:00:00","5.33743466","42.29952016","23.5031644","28.20000076"
"2013-10-23 09:00:00","7.0509749","84.89476936","35.09185376","28.20000076"
"2013-10-23 10:00:00","7.09431029","85.36686128","38.22103296","28.20000076"
"2013-10-23 11:00:00","6.54720497","72.15069664","38.84270064","28.20000076"
"2013-10-23 12:00:00","6.27274922","62.08357688","39.30735488","28.20000076"
"2013-10-23 13:00:00","5.95676528","53.51575192","36.23398696","28.20000076"
"2013-10-23 14:00:00","6.39011508","42.33972952","31.21252048","28.20000076"
"2013-10-23 15:00:00","5.84842732","25.57502672","19.26429864","28.20000076"
"2013-10-23 16:00:00","6.34497554","23.0913196","18.23250505","28.20000076"
"2013-10-23 17:00:00","7.04014182","25.9083648","21.42914152","28.20000076"
"2013-10-23 18:00:00","7.29834592","50.48213448","43.4851896","28.20000076"
"2013-10-23 19:00:00","6.74401888","73.82637344","57.99539584","28.20000076"
"2013-10-23 20:00:00","6.89027467","53.77515296","42.11723008","28.20000076"
