Stat,BR-Via Dei Mille,,,,,  ,
,,,,,,,,,,,,,,
Parm,SO2,NO2,NOX,PM10,,,
09/07/2014 11.00,,"7,4","13,6",,,,
09/07/2014 12.00,,"6,2","12,0","20,0",,,
09/07/2014 13.00,,"7,1","12,1",,,,
09/07/2014 14.00,,"4,5","8,0","11,0",,,
09/07/2014 15.00,,"4,6","7,4",,,,
09/07/2014 16.00,,"6,2","9,2","9,5",,,
09/07/2014 17.00,,"7,7","10,4",,,,
09/07/2014 18.00,,"6,4","8,9","7,8",,,
09/07/2014 19.00,,"7,6","10,6",,,,
09/07/2014 20.00,,"11,5","15,7","9,0",,,
09/07/2014 21.00,,"37,5","49,2",,,,
09/07/2014 22.00,,"32,4","40,2","12,5",,,
09/07/2014 23.00,,"8,7","10,8",,,,
10/07/2014 0.00,,"10,9","14,9","14,4",,,
10/07/2014 1.00,,"6,9","8,9",,,,
10/07/2014 2.00,,"16,0","18,0","27,6",,,
10/07/2014 3.00,,"10,4","11,7",,,,
10/07/2014 4.00,,"3,1","4,0","22,5",,,
10/07/2014 5.00,,"4,3","5,0",,,,
10/07/2014 6.00,,"9,9","11,3","12,0",,,
10/07/2014 7.00,,"17,5","21,4",,,,
10/07/2014 8.00,,"18,6","26,2","10,5",,,
10/07/2014 9.00,,"13,4","18,7",,,,
10/07/2014 10.00,,,,"11,0",,,
10/07/2014 11.00,,"12,4","19,6",,,,
10/07/2014 12.00,"0,3","11,3","16,7","16,1",,,
10/07/2014 13.00,,,,,,,
10/07/2014 14.00,,,,,,,
10/07/2014 15.00,"0,2","5,6","10,2",,,,
10/07/2014 16.00,"0,3","4,5","8,8","12,5",,,
10/07/2014 17.00,"0,4","6,2","10,2",,,,
10/07/2014 18.00,"0,5","7,3","10,7","8,8",,,
10/07/2014 19.00,"0,5","6,9","10,6",,,,
10/07/2014 20.00,"0,9","20,6","27,4","7,3",,,
10/07/2014 21.00,"0,4","36,2","44,4",,,,
10/07/2014 22.00,"0,4","17,8","20,3","6,8",,,
10/07/2014 23.00,"0,3","5,8","7,8",,,,
11/07/2014 0.00,"0,4","9,4","13,1","25,4",,,
11/07/2014 1.00,,"8,3","10,5",,,,
11/07/2014 2.00,"0,4",,,"23,0",,,
11/07/2014 3.00,"0,4","2,7","3,7",,,,
11/07/2014 4.00,"0,4","3,1","4,1","19,0",,,
11/07/2014 5.00,"0,4","1,9","2,9",,,,
11/07/2014 6.00,"0,4","4,2","5,2","11,5",,,
11/07/2014 7.00,"0,3","12,0","16,6",,,,
11/07/2014 8.00,,"7,1","10,7","6,8",,,
11/07/2014 9.00,,"5,3","8,3",,,,
11/07/2014 10.00,"0,2","6,2","9,6","11,2",,,
11/07/2014 11.00,,"5,1","9,1",,,,
11/07/2014 12.00,,"8,9","15,5","12,7",,,
11/07/2014 13.00,"0,2","6,1","10,7",,,,
11/07/2014 14.00,"0,4","2,3","5,1","8,3",,,
11/07/2014 15.00,"0,4","2,1","5,3",,,,
11/07/2014 16.00,"0,4","0,7","2,7","8,8",,,
11/07/2014 17.00,"0,1","1,0","2,3",,,,
11/07/2014 18.00,,"0,6","2,5","5,1",,,
11/07/2014 19.00,"0,3","2,9","5,3",,,,
11/07/2014 20.00,,"3,2","5,1","7,1",,,
11/07/2014 21.00,,"7,8","9,9",,,,
11/07/2014 22.00,,"11,7","14,5","6,8",,,
11/07/2014 23.00,"0,1","19,2","21,7",,,,
12/07/2014 0.00,"0,1","16,3","18,8","10,0",,,
12/07/2014 1.00,"0,3","22,1","28,2",,,,
12/07/2014 2.00,"0,3","27,7","38,2","13,7",,,
12/07/2014 3.00,"0,4","19,2","30,1",,,,
12/07/2014 4.00,,"11,8","13,8","13,7",,,
12/07/2014 5.00,,"10,1","11,6",,,,
12/07/2014 6.00,,"10,7","13,3","7,8",,,
12/07/2014 7.00,,"9,9","11,4",,,,
12/07/2014 8.00,,"12,3","15,9","15,6",,,
12/07/2014 9.00,,"6,7","9,5",,,,
12/07/2014 10.00,,"3,6","5,0","14,2",,,
12/07/2014 11.00,,"3,4","5,7",,,,
12/07/2014 12.00,,"4,7","7,0","19,0",,,
12/07/2014 13.00,"0,1","6,0","9,5",,,,
12/07/2014 14.00,"0,1","4,5","6,5","10,7",,,
12/07/2014 15.00,,"1,5","2,2",,,,
12/07/2014 16.00,"0,3","5,2","6,7","12,0",,,
12/07/2014 17.00,"0,5","8,9","11,0",,,,
12/07/2014 18.00,"0,4","7,9","10,0","4,6",,,
12/07/2014 19.00,"0,5","7,9","10,1",,,,
12/07/2014 20.00,"0,4","6,3","8,3","4,6",,,
12/07/2014 21.00,"0,6","18,8","21,6",,,,
12/07/2014 22.00,,"31,9","37,4","4,4",,,
12/07/2014 23.00,,"22,4","27,3",,,,
13/07/2014 0.00,,"28,5","35,6","12,9",,,
13/07/2014 1.00,,"21,0","26,7",,,,
13/07/2014 2.00,"0,2",,,"26,9",,,
13/07/2014 3.00,,"9,7","12,7",,,,
13/07/2014 4.00,,"4,3","5,0","18,6",,,
13/07/2014 5.00,,"3,2","3,9",,,,
13/07/2014 6.00,,"8,1","9,3","12,9",,,
13/07/2014 7.00,"0,1","12,5","16,3",,,,
13/07/2014 8.00,,"8,1","11,4","13,2",,,
13/07/2014 9.00,"0,3","4,8","7,1",,,,
13/07/2014 10.00,,"5,8","7,9","12,0",,,
13/07/2014 11.00,,"7,9","10,8",,,,
13/07/2014 12.00,,"7,5","10,3","18,8",,,
13/07/2014 13.00,,"4,9","6,9",,,,
13/07/2014 14.00,"0,3","2,8","3,9","10,5",,,
13/07/2014 15.00,"0,5","2,1","3,5",,,,
13/07/2014 16.00,"0,4","0,8","1,9","5,9",,,
13/07/2014 17.00,"0,6","2,4","4,0",,,,
13/07/2014 18.00,"0,3","2,2","3,7","3,9",,,
13/07/2014 19.00,"0,2","2,6","3,9",,,,
13/07/2014 20.00,,"5,3","7,1","23,0",,,
13/07/2014 21.00,"0,1","22,3","28,1",,,,
13/07/2014 22.00,,"27,1","32,7","14,9",,,
13/07/2014 23.00,,"20,3","24,1",,,,
14/07/2014 0.00,,"17,0","20,6","12,7",,,
14/07/2014 1.00,,"16,0","18,9",,,,
14/07/2014 2.00,,"13,3","16,4","13,4",,,
14/07/2014 3.00,,"19,2","21,9",,,,
14/07/2014 4.00,,"14,4","16,8","18,3",,,
14/07/2014 5.00,"0,3","10,6","13,2",,,,
14/07/2014 6.00,"0,1","9,6","12,0","11,0",,,
14/07/2014 7.00,"0,4","17,9","23,9",,,,
14/07/2014 8.00,"0,1","15,0","20,6","12,9",,,
14/07/2014 9.00,,"4,5","7,0",,,,
14/07/2014 10.00,,"5,5","10,1","18,1",,,
14/07/2014 11.00,,"5,4","8,8",,,,
14/07/2014 12.00,,"9,4","14,0","13,4",,,
14/07/2014 13.00,"0,1","7,7","12,3",,,,
14/07/2014 14.00,,"7,6","11,7","8,3",,,
14/07/2014 15.00,"0,3","9,5","13,2",,,,
14/07/2014 16.00,"0,4","10,4","13,9","11,5",,,
14/07/2014 17.00,"0,4","9,9","12,6",,,,
14/07/2014 18.00,"0,4","6,8","8,5","6,8",,,
14/07/2014 19.00,"0,5","23,6","27,2",,,,
14/07/2014 20.00,"0,3","38,5","47,3","4,2",,,
14/07/2014 21.00,"0,3","38,6","46,2",,,,
14/07/2014 22.00,,"20,1","22,4","15,6",,,
14/07/2014 23.00,,"13,7","15,7",,,,
15/07/2014 0.00,,"8,6","11,4","23,2",,,
15/07/2014 1.00,,"8,4","10,7",,,,
15/07/2014 2.00,"0,2",,,"16,6",,,
15/07/2014 3.00,,"6,2","7,4",,,,
15/07/2014 4.00,,"5,3","5,7","12,2",,,
15/07/2014 5.00,,"3,8","4,3",,,,
15/07/2014 6.00,,"5,5","6,1","7,6",,,
15/07/2014 7.00,,"5,4","8,2",,,,
15/07/2014 8.00,,"9,9","14,1","8,3",,,
15/07/2014 9.00,,"8,3","11,4",,,,
15/07/2014 10.00,,"5,5","8,0","10,0",,,
15/07/2014 11.00,,"1,9","4,4",,,,
15/07/2014 12.00,,"1,2","3,3","11,5",,,
15/07/2014 13.00,,"2,3","5,8",,,,
15/07/2014 14.00,,"1,6","4,5","9,3",,,
15/07/2014 15.00,,"1,2","3,8",,,,
15/07/2014 16.00,,"2,7","5,6","13,7",,,
15/07/2014 17.00,,,,,,,
15/07/2014 18.00,,,,"8,1",,,
15/07/2014 19.00,,"1,3","2,9",,,,
15/07/2014 20.00,,"2,3","4,0","10,7",,,
15/07/2014 21.00,,"3,5","5,6",,,,
15/07/2014 22.00,,"2,0","2,9","13,9",,,
15/07/2014 23.00,,"1,8","3,5",,,,
16/07/2014 0.00,,"2,4","4,1","14,7",,,
16/07/2014 1.00,,"1,4","2,4",,,,
16/07/2014 2.00,,,,"20,5",,,
16/07/2014 3.00,,,,,,,
16/07/2014 4.00,,,,"19,8",,,
16/07/2014 5.00,,,,,,,
16/07/2014 6.00,,,,"15,4",,,
16/07/2014 7.00,,,,,,,
16/07/2014 8.00,,"1,6","3,3","15,9",,,
16/07/2014 9.00,,"2,4","3,7",,,,
16/07/2014 10.00,,"2,0","3,1","14,4",,,
16/07/2014 11.00,,"3,2","5,7",,,,
16/07/2014 12.00,,"2,5","5,1","18,3",,,
16/07/2014 13.00,,"2,9","6,0",,,,
16/07/2014 14.00,,"2,8","5,3","11,2",,,
16/07/2014 15.00,,"3,6","6,8",,,,
16/07/2014 16.00,,"1,5","3,3","10,0",,,
16/07/2014 17.00,,,,,,,
16/07/2014 18.00,,"1,8","3,4","6,3",,,
16/07/2014 19.00,,,,,,,
16/07/2014 20.00,,,,"12,9",,,
16/07/2014 21.00,,,,,,,
16/07/2014 22.00,,,,"14,4",,,
16/07/2014 23.00,,"1,4","2,3",,,,
17/07/2014 0.00,,"2,4","3,3","22,7",,,
17/07/2014 1.00,,"3,7","4,7",,,,
17/07/2014 2.00,,,,"28,3",,,
17/07/2014 3.00,,"3,6","4,4",,,,
17/07/2014 4.00,,"2,2","2,4","21,2",,,
17/07/2014 5.00,,"1,5","2,6",,,,
17/07/2014 6.00,,"0,3","1,1","16,1",,,
17/07/2014 7.00,,"2,0","2,6",,,,
17/07/2014 8.00,,"3,5","5,1","16,1",,,
17/07/2014 9.00,,"3,2","5,0",,,,
17/07/2014 10.00,,"4,3","6,4","15,9",,,
17/07/2014 11.00,,"4,1","6,4",,,,
17/07/2014 12.00,,"3,8","6,1","12,7",,,
17/07/2014 13.00,,"3,6","6,0",,,,
17/07/2014 14.00,,"2,4","4,2","12,9",,,
17/07/2014 15.00,,"2,1","3,8",,,,
17/07/2014 16.00,,"2,2","3,6","15,1",,,
17/07/2014 17.00,,"1,5","3,1",,,,
17/07/2014 18.00,,"1,9","3,1","12,0",,,
17/07/2014 19.00,,"2,6","4,0",,,,
17/07/2014 20.00,,"6,1","7,9","17,8",,,
17/07/2014 21.00,,"5,0","6,2",,,,
17/07/2014 22.00,,"8,3","9,6","21,0",,,
17/07/2014 23.00,,"6,9","8,6",,,,
18/07/2014 0.00,,"6,6","8,5","33,2",,,
18/07/2014 1.00,,"4,2","5,6",,,,
18/07/2014 2.00,,"2,9","4,1","29,8",,,
18/07/2014 3.00,,"1,4","2,1",,,,
18/07/2014 4.00,,,,"23,4",,,
18/07/2014 5.00,"0,1","1,0","1,4",,,,
18/07/2014 6.00,,,,"16,4",,,
18/07/2014 7.00,,"1,5","2,8",,,,
18/07/2014 8.00,"0,1","2,9","3,9","19,0",,,
18/07/2014 9.00,,"4,0","5,8",,,,
18/07/2014 10.00,,"4,1","6,3","20,3",,,
18/07/2014 11.00,,"3,7","6,1",,,,
18/07/2014 12.00,,"3,5","6,0","19,8",,,
18/07/2014 13.00,,"3,5","5,7",,,,
18/07/2014 14.00,,"3,2","5,2","11,2",,,
18/07/2014 15.00,,"1,8","3,9",,,,
18/07/2014 16.00,,"1,0","2,4","16,6",,,
18/07/2014 17.00,"0,1","1,0","2,4",,,,
18/07/2014 18.00,,"1,8","3,1","16,4",,,
18/07/2014 19.00,"0,3","2,6","4,5",,,,
18/07/2014 20.00,"0,3","1,5","2,6","10,5",,,
18/07/2014 21.00,"0,3","2,6","3,7",,,,
18/07/2014 22.00,,"2,3","3,1","20,3",,,
18/07/2014 23.00,,"2,1","2,7",,,,
19/07/2014 0.00,,"2,6","3,8","24,4",,,
19/07/2014 1.00,,"4,6","5,6",,,,
19/07/2014 2.00,"0,1",,,"28,6",,,
19/07/2014 3.00,"0,1",,,,,,
19/07/2014 4.00,,"1,8","2,5","28,3",,,
19/07/2014 5.00,"0,1",,,,,,
19/07/2014 6.00,,,,"18,6",,,
19/07/2014 7.00,,"1,4","2,4",,,,
19/07/2014 8.00,,"2,2","3,2","18,1",,,
19/07/2014 9.00,"0,3","1,9","2,9",,,,
19/07/2014 10.00,,"2,6","4,5","17,3",,,
19/07/2014 11.00,,"2,4","3,9",,,,
19/07/2014 12.00,,"1,8","3,3","16,6",,,
19/07/2014 13.00,,"1,4","2,8",,,,
19/07/2014 14.00,,"2,1","4,4","17,3",,,
19/07/2014 15.00,,,,,,,
19/07/2014 16.00,,"1,1","2,3","16,1",,,
19/07/2014 17.00,,"2,5","4,0",,,,
19/07/2014 18.00,,,,"9,0",,,
19/07/2014 19.00,"0,2","1,5","2,5",,,,
19/07/2014 20.00,"0,3","2,3","3,2","12,5",,,
19/07/2014 21.00,"0,5","2,4","3,5",,,,
19/07/2014 22.00,,"3,1","4,3","16,4",,,
19/07/2014 23.00,,"2,8","4,3",,,,
20/07/2014 0.00,,"3,1","4,3","26,1",,,
20/07/2014 1.00,,"6,0","8,2",,,,
20/07/2014 2.00,,"6,4","8,1","30,8",,,
20/07/2014 3.00,,"4,8","6,2",,,,
20/07/2014 4.00,,"2,6","3,5","25,9",,,
20/07/2014 5.00,"0,1",,,,,,
20/07/2014 6.00,,,,"17,1",,,
20/07/2014 7.00,,"1,0","1,8",,,,
20/07/2014 8.00,,,,"13,9",,,
20/07/2014 9.00,"0,2","1,4","2,5",,,,
20/07/2014 10.00,,"1,5","2,4","17,3",,,
20/07/2014 11.00,,"2,1","3,5",,,,
20/07/2014 12.00,,"3,0","4,6","10,7",,,
20/07/2014 13.00,,"3,5","5,3",,,,
20/07/2014 14.00,,"12,5","16,5","9,5",,,
20/07/2014 15.00,,"8,5","11,0",,,,
20/07/2014 16.00,,"11,0","14,3","8,8",,,
20/07/2014 17.00,"0,2","13,3","16,4",,,,
20/07/2014 18.00,"0,1","20,4","25,4","5,6",,,
20/07/2014 19.00,"0,5","19,2","23,1",,,,
20/07/2014 20.00,"0,5","15,2","17,0","4,9",,,
20/07/2014 21.00,"0,9","36,1","39,2",,,,
20/07/2014 22.00,,"22,1","24,3","10,3",,,
20/07/2014 23.00,,"29,4","33,1",,,,
21/07/2014 0.00,,"23,4","26,7","22,5",,,
21/07/2014 1.00,,"69,7","124,0",,,,
21/07/2014 2.00,"0,2",,,"33,7",,,
21/07/2014 3.00,"0,2","25,3","29,1",,,,
21/07/2014 4.00,,"19,5","21,7","27,1",,,
21/07/2014 5.00,,"17,4","19,3",,,,
21/07/2014 6.00,"0,1","11,4","14,1","20,3",,,
21/07/2014 7.00,,"49,4","63,3",,,,
21/07/2014 8.00,"0,4","37,0","45,4","19,3",,,
21/07/2014 9.00,"2,8","38,8","52,5",,,,
21/07/2014 10.00,"3,4","17,3","22,3","12,5",,,
21/07/2014 11.00,"13,2","13,3","18,1",,,,
21/07/2014 12.00,"15,0","12,0","17,9","12,7",,,
21/07/2014 13.00,"10,8","23,5","70,0",,,,
21/07/2014 14.00,"9,0","21,7","60,0","8,3",,,
21/07/2014 15.00,"7,6","7,5","17,0",,,,
21/07/2014 16.00,"6,8","10,2","20,8","7,3",,,
21/07/2014 17.00,"2,7","15,3","20,5",,,,
21/07/2014 18.00,"1,7","23,3","28,1","11,0",,,
21/07/2014 19.00,"3,3","13,7","17,6",,,,
21/07/2014 20.00,"2,5","18,1","21,8","15,1",,,
21/07/2014 21.00,"3,1","30,3","36,2",,,,
21/07/2014 22.00,"5,7","35,5","41,2","18,6",,,
21/07/2014 23.00,"3,2","26,0","38,7",,,,
22/07/2014 0.00,"0,5","10,8","21,4","18,6",,,
22/07/2014 1.00,"0,1","4,8","5,1",,,,
22/07/2014 2.00,"0,7","8,4","9,4","23,0",,,
22/07/2014 3.00,"0,9","7,5","8,2",,,,
22/07/2014 4.00,"2,8","10,3","11,5","26,9",,,
22/07/2014 5.00,"3,3","14,5","18,0",,,,
22/07/2014 6.00,"3,2","10,1","11,8","14,2",,,
22/07/2014 7.00,"3,1","9,2","11,4",,,,
22/07/2014 8.00,"4,2","12,3","14,5","9,8",,,
22/07/2014 9.00,"5,5","13,3","16,4",,,,
22/07/2014 10.00,"7,6","15,8","21,2","17,8",,,
22/07/2014 11.00,"10,2","11,4","15,0",,,,
22/07/2014 12.00,"12,8","9,9","14,9","13,2",,,
22/07/2014 13.00,"9,3","12,9","19,4",,,,
22/07/2014 14.00,"11,7","14,0","19,4","10,5",,,
22/07/2014 15.00,"11,4","16,1","22,5",,,,
22/07/2014 16.00,"12,2","15,3","21,2","5,9",,,
22/07/2014 17.00,"3,2","12,8","15,5",,,,
22/07/2014 18.00,"4,5","20,7","26,2","3,9",,,
22/07/2014 19.00,"0,5","17,2","21,0",,,,
22/07/2014 20.00,"0,1","15,5","18,4","2,9",,,
22/07/2014 21.00,"0,3","15,0","16,9",,,,
22/07/2014 22.00,"0,8","16,5","19,2","2,2",,,
22/07/2014 23.00,"1,0","18,1","22,8",,,,
23/07/2014 0.00,"2,5","18,3","23,3","11,5",,,
23/07/2014 1.00,,"7,6","8,4",,,,
23/07/2014 2.00,,,,"15,1",,,
23/07/2014 3.00,,"6,0","6,2",,,,
23/07/2014 4.00,,"3,6","3,9","12,9",,,
23/07/2014 5.00,,"1,8","1,8",,,,
23/07/2014 6.00,,"0,9","1,0","10,0",,,
23/07/2014 7.00,,"2,8","3,3",,,,
23/07/2014 8.00,,"5,8","7,2","7,8",,,
23/07/2014 9.00,,"7,3","9,0",,,,
23/07/2014 10.00,,"23,0","27,9","5,9",,,
23/07/2014 11.00,,"11,6","15,3",,,,
23/07/2014 12.00,,"7,4","11,2","3,9",,,
23/07/2014 13.00,,"7,8","13,6",,,,
23/07/2014 14.00,,"7,1","9,9","10,7",,,
23/07/2014 15.00,,"4,4","6,0",,,,
23/07/2014 16.00,,"6,6","9,8","6,3",,,
23/07/2014 17.00,,"5,1","9,9",,,,
23/07/2014 18.00,,"4,8","7,3","3,7",,,
23/07/2014 19.00,,"6,4","8,2",,,,
23/07/2014 20.00,,"8,2","8,9","2,9",,,
23/07/2014 21.00,,"9,8","10,5",,,,
23/07/2014 22.00,,"12,4","13,4","1,5",,,
23/07/2014 23.00,,"18,8","21,5",,,,
24/07/2014 0.00,,"18,6","22,4","4,4",,,
24/07/2014 1.00,,"16,4","19,7",,,,
24/07/2014 2.00,,"13,5","16,1","11,2",,,
24/07/2014 3.00,,"8,2","9,3",,,,
24/07/2014 4.00,,"5,4","5,4","15,1",,,
24/07/2014 5.00,,"6,1","6,4",,,,
24/07/2014 6.00,,"6,5","6,8","12,5",,,
24/07/2014 7.00,,"10,9","11,9",,,,
24/07/2014 8.00,,"16,4","19,4","8,8",,,
24/07/2014 9.00,,"9,6","12,2",,,,
24/07/2014 10.00,,"7,1","10,4","7,8",,,
24/07/2014 11.00,,"4,3","5,4",,,,
24/07/2014 12.00,,"6,8","9,3","10,7",,,
24/07/2014 13.00,,"6,2","9,2",,,,
24/07/2014 14.00,,"6,2","10,2","5,4",,,
24/07/2014 15.00,,"4,9","8,5",,,,
24/07/2014 16.00,,"3,9","6,0","19,3",,,
24/07/2014 17.00,,"2,7","4,4",,,,
24/07/2014 18.00,,"10,6","15,6","22,0",,,
24/07/2014 19.00,,"3,9","5,4",,,,
24/07/2014 20.00,,"6,1","9,5","16,6",,,
24/07/2014 21.00,,"14,7","18,4",,,,
24/07/2014 22.00,,"22,8","25,6","18,3",,,
24/07/2014 23.00,,"27,4","31,3",,,,
25/07/2014 0.00,,"38,2","46,7","18,8",,,
25/07/2014 1.00,,"44,4","60,7",,,,
25/07/2014 2.00,,,,"24,4",,,
25/07/2014 3.00,,"19,5","21,9",,,,
25/07/2014 4.00,,"14,8","15,3","21,5",,,
25/07/2014 5.00,,"10,9","10,9",,,,
25/07/2014 6.00,,"10,7","11,4","20,5",,,
25/07/2014 7.00,,"13,9","16,8",,,,
25/07/2014 8.00,,"24,5","32,4","18,3",,,
25/07/2014 9.00,,"7,5","10,3",,,,
25/07/2014 10.00,,"4,3","6,6","20,8",,,
25/07/2014 11.00,,,,,,,
25/07/2014 12.00,,,"12,5","14,9",,,
25/07/2014 13.00,"4,5","5,0","7,3",,,,
25/07/2014 14.00,"4,9","4,1","6,6","14,9",,,
25/07/2014 15.00,"4,0","4,3","6,6",,,,
25/07/2014 16.00,"4,8","1,9","3,0","8,3",,,
25/07/2014 17.00,"5,2","2,4","3,9",,,,
25/07/2014 18.00,"5,3","2,5","3,5","5,4",,,
25/07/2014 19.00,"6,3","6,2","8,0",,,,
25/07/2014 20.00,"5,7","6,4","8,7","4,4",,,
25/07/2014 21.00,"5,2","9,3","11,0",,,,
25/07/2014 22.00,"5,2","13,1","15,0","11,7",,,
25/07/2014 23.00,"5,4","23,1","25,9",,,,
26/07/2014 0.00,"5,3","22,2","25,9","20,0",,,
26/07/2014 1.00,"5,6","19,5","24,3",,,,
26/07/2014 2.00,"5,2","10,8","13,8","25,4",,,
26/07/2014 3.00,"5,2","9,5","11,4",,,,
26/07/2014 4.00,"5,2","9,9","11,1","27,6",,,
26/07/2014 5.00,"5,2","11,0","13,9",,,,
26/07/2014 6.00,"5,2","13,4","14,1","15,6",,,
26/07/2014 7.00,"5,2","21,8","28,7",,,,
26/07/2014 8.00,"5,2","22,1","28,6","15,1",,,
26/07/2014 9.00,"4,5","12,2","15,3",,,,
26/07/2014 10.00,"4,5","5,6","7,1","19,0",,,
26/07/2014 11.00,"4,8","2,9","3,6",,,,
26/07/2014 12.00,"3,8","4,9","6,9","17,6",,,
26/07/2014 13.00,"5,0","5,3","6,5",,,,
26/07/2014 14.00,"5,2","12,5","16,8","10,3",,,
26/07/2014 15.00,"5,2","9,3","11,8",,,,
26/07/2014 16.00,"5,2","6,6","7,7","6,1",,,
26/07/2014 17.00,,,,,,,
26/07/2014 18.00,"6,5","10,7","12,6","3,2",,,
26/07/2014 19.00,"6,3","9,7","11,4",,,,
26/07/2014 20.00,"5,2","13,3","15,9","3,2",,,
26/07/2014 21.00,"5,2","27,6","33,5",,,,
26/07/2014 22.00,"5,7","42,3","50,5","11,5",,,
26/07/2014 23.00,"5,3","30,3","35,5",,,,
27/07/2014 0.00,"5,6","42,8","53,1","19,5",,,
27/07/2014 1.00,,"40,5","49,4",,,,
27/07/2014 2.00,"5,9",,,"20,0",,,
27/07/2014 3.00,"5,8","19,8","22,7",,,,
27/07/2014 4.00,"5,2","10,8","13,2","21,5",,,
27/07/2014 5.00,"5,7","5,3","6,0",,,,
27/07/2014 6.00,"5,2","2,0","2,3","13,9",,,
27/07/2014 7.00,"5,3","3,7","4,3",,,,
27/07/2014 8.00,,,,,,,
27/07/2014 9.00,,,,,,,
27/07/2014 10.00,,,,,,,
27/07/2014 11.00,,,,,,,
27/07/2014 12.00,,,,,,,
27/07/2014 13.00,,,,,,,
27/07/2014 14.00,,,,,,,
27/07/2014 15.00,,,,,,,
27/07/2014 16.00,,,,,,,
27/07/2014 17.00,,,,,,,
27/07/2014 18.00,,,,,,,
27/07/2014 19.00,,,,,,,
27/07/2014 20.00,,,,,,,
27/07/2014 21.00,,,,,,,
27/07/2014 22.00,,,,,,,
27/07/2014 23.00,,,,,,,
28/07/2014 0.00,,,,,,,
28/07/2014 1.00,,,,,,,
28/07/2014 2.00,,,,,,,
28/07/2014 3.00,,,,,,,
28/07/2014 4.00,,,,,,,
28/07/2014 5.00,,,,,,,
28/07/2014 6.00,,,,,,,
28/07/2014 7.00,,,,,,,
28/07/2014 8.00,,,,,,,
28/07/2014 9.00,,,,,,,
28/07/2014 10.00,,,,,,,
28/07/2014 11.00,,,,,,,
28/07/2014 12.00,,,,,,,
28/07/2014 13.00,,,,,,,
28/07/2014 14.00,,,,,,,
28/07/2014 15.00,,,,,,,
28/07/2014 16.00,,,,,,,
28/07/2014 17.00,,,,,,,
28/07/2014 18.00,,,,,,,
28/07/2014 19.00,,,,,,,
28/07/2014 20.00,,,,,,,
28/07/2014 21.00,,,,,,,
28/07/2014 22.00,,,,,,,
28/07/2014 23.00,,,,,,,
29/07/2014 0.00,,,,,,,
29/07/2014 1.00,,,,,,,
29/07/2014 2.00,,,,,,,
29/07/2014 3.00,,,,,,,
29/07/2014 4.00,,,,,,,
29/07/2014 5.00,,,,,,,
29/07/2014 6.00,,,,,,,
29/07/2014 7.00,,,,,,,
29/07/2014 8.00,,,,,,,
29/07/2014 9.00,,,,,,,
29/07/2014 10.00,,,,,,,
29/07/2014 11.00,,,,,,,
29/07/2014 12.00,,,,,,,
29/07/2014 13.00,,,,,,,
29/07/2014 14.00,,,,,,,
29/07/2014 15.00,,,,,,,
29/07/2014 16.00,,,,,,,
29/07/2014 17.00,,,,,,,
29/07/2014 18.00,,,,,,,
29/07/2014 19.00,,,,,,,
29/07/2014 20.00,,,,,,,
29/07/2014 21.00,,,,,,,
29/07/2014 22.00,,,,,,,
29/07/2014 23.00,,,,,,,
30/07/2014 0.00,,,,,,,
30/07/2014 1.00,,,,,,,
30/07/2014 2.00,,,,,,,
30/07/2014 3.00,,,,,,,
30/07/2014 4.00,,,,,,,
30/07/2014 5.00,,,,,,,
30/07/2014 6.00,,,,,,,
30/07/2014 7.00,,,,,,,
30/07/2014 8.00,,,,,,,
30/07/2014 9.00,,,,,,,
30/07/2014 10.00,,,,,,,
30/07/2014 11.00,,,,,,,
30/07/2014 12.00,,,,,,,
30/07/2014 13.00,,"18,8","23,2",,,,
30/07/2014 14.00,,"13,7","17,6",,,,
30/07/2014 15.00,,"9,0","12,5",,,,
30/07/2014 16.00,,"7,7","10,7",,,,
30/07/2014 17.00,,"8,2","10,4",,,,
30/07/2014 18.00,,"10,1","12,8","9,0",,,
30/07/2014 19.00,,"14,2","17,4",,,,
30/07/2014 20.00,,"11,2","13,7","14,9",,,
30/07/2014 21.00,,"17,1","19,9",,,,
30/07/2014 22.00,,"24,6","27,3","21,0",,,
30/07/2014 23.00,,"8,8","11,5",,,,
31/07/2014 0.00,,"9,5","13,8","26,4",,,
31/07/2014 1.00,,"9,1","12,6",,,,
31/07/2014 2.00,,"8,1","12,1","24,2",,,
31/07/2014 3.00,,"3,0","3,9",,,,
31/07/2014 4.00,,"4,1","5,0","20,5",,,
31/07/2014 5.00,,"5,9","6,6",,,,
31/07/2014 6.00,,"11,1","11,9","11,5",,,
31/07/2014 7.00,,"16,6","18,6",,,,
31/07/2014 8.00,,"30,2","39,7","6,6",,,
31/07/2014 9.00,,"16,2","21,8",,,,
31/07/2014 10.00,,"8,2","11,7","9,8",,,
31/07/2014 11.00,,"8,0","14,5",,,,
31/07/2014 12.00,,"6,1","9,5","10,5",,,
31/07/2014 13.00,,"8,8","13,7",,,,
31/07/2014 14.00,,,,"8,8",,,
31/07/2014 15.00,,"4,8","7,6",,,,
31/07/2014 16.00,,"7,8","11,9","8,8",,,
31/07/2014 17.00,,"19,9","30,9",,,,
31/07/2014 18.00,,"16,3","22,7","5,6",,,
31/07/2014 19.00,,"13,4","18,1",,,,
31/07/2014 20.00,,"10,9","13,6","9,0",,,
31/07/2014 21.00,,"10,4","12,8",,,,
31/07/2014 22.00,,"15,0","18,1","10,0",,,
31/07/2014 23.00,,"9,8","12,2",,,,
