"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Andria","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
24/11/2012 12.00,"16,50503982","32,47428752","0,54754068","50,21732205","22,46640968","2,30736858"
24/11/2012 13.00,"13,98975984","29,829112","0,48948058","58,53723015",,"2,03550109"
24/11/2012 14.00,"21,52715064","37,70305304","0,53122952","56,1829905","16,36141014","1,8077775"
24/11/2012 15.00,"13,58807158","26,14830168","0,46329487","61,4832267",,"1,86871106"
24/11/2012 16.00,"13,36613427","25,38956272","0,52826692","59,8781694","18,07081032","1,50355314"
24/11/2012 17.00,"47,59554984","79,46755736","0,77217715","27,55308465",,"1,28261294"
24/11/2012 18.00,"68,7735884","141,04598384","1,2712946","10,15128219","16,36141014","1,40164466"
24/11/2012 19.00,"69,037062","132,61368144","1,24058637","7,0998858",,"2,2229169"
24/11/2012 20.00,"56,28415584","100,7956688","0,92376578","9,4595339","27,59461975","4,02897161"
24/11/2012 21.00,"56,83899912","103,7585996","0,90180553","9,9371369",,"4,39746529"
24/11/2012 22.00,"57,46131688","101,4123844","0,900778","8,61038409","31,99023056","3,98282625"
24/11/2012 23.00,"46,86551","72,46130104","0,73212794","13,56814463",,"3,64268653"
25/11/2012 0.00,"44,18215184","69,40045672","0,74119281","9,47642157","17,33819962","3,42808326"
25/11/2012 1.00,"40,05232744","63,6665408","0,71713905",,,"2,83964909"
25/11/2012 2.00,"37,59666936","57,44334408","0,62846508","8,18530146","19,78022003","2,62207618"
25/11/2012 3.00,,,"0,51371258","17,38491479",,"2,54754534"
25/11/2012 4.00,"34,2514724","46,75914544",,"22,564248","24,42000961","2,13418467"
25/11/2012 5.00,"35,08795328","54,05789952","0,45796267","18,48334184",,"1,52940528"
25/11/2012 6.00,"34,78555136","49,59628576","0,52804907","18,55225113","12,94260979","1,04187989"
25/11/2012 7.00,"44,85574944","67,66640656","0,57410268","9,40481504",,"0,99695696"
25/11/2012 8.00,"49,68318616","99,20752336","0,88922586","7,1485239","7,81440783","1,32225255"
25/11/2012 9.00,"40,79990032","70,02495416","0,76637195","15,06242756",,"2,17426973"
25/11/2012 10.00,"44,26132776","75,86326528","0,89351073","21,2543709","21,97801971","3,09961972"
25/11/2012 11.00,"37,05941648","62,2385636","0,76611449","36,1181982",,"3,66837188"
25/11/2012 12.00,"28,33643272","46,09770816","0,69322393","53,7996837","13,67521","3,16789195"
25/11/2012 13.00,"22,05862928","38,22053584","0,60360631","59,7917061",,"2,68764827"
25/11/2012 14.00,"20,32595576","35,9281052","0,59098703","60,4118319","17,82661057","2,33605612"
25/11/2012 15.00,"17,67312459","30,88809232","0,55131295","62,61137925",,"2,3485103"
25/11/2012 16.00,"24,76080152","42,58226672","0,62282065","54,61845165","10,50061035","1,59039477"
25/11/2012 17.00,"29,45195088","50,26747424","0,655662","47,35034745",,"1,61563569"
25/11/2012 18.00,"40,60652064","69,152738","0,86173652","30,52814835","20,02441978","1,54647359"
25/11/2012 19.00,"50,53198032","87,76043672","0,96174129","15,13403609",,"2,51340872"
25/11/2012 20.00,"47,66822496","78,74126504","0,8306916","12,39946565","27,8388195","3,3311235"
25/11/2012 21.00,"58,83382696","106,82982608","0,94564681","5,51237453",,"3,15365903"
25/11/2012 22.00,"53,147864","85,96931336","0,80673687","10,40797685","31,50181961","3,56852079"
25/11/2012 23.00,"44,61108992","66,73516696","0,74636657","13,20672444",,"3,61110767"
26/11/2012 0.00,"39,65451672","58,82298592","0,6177063","16,05343982","23,19902039","2,95062007"
26/11/2012 1.00,"21,63487272","33,80756336","0,49704376","29,1250449",,"2,16854402"
26/11/2012 2.00,"11,87617194","22,56410472","0,42328528","38,22318255","24,90842056","1,47253057"
26/11/2012 3.00,"10,38361886","21,269088","0,42055918","39,3067269",,"1,13539304"
26/11/2012 4.00,"5,64055105","15,64929554","0,37632296","43,75244475","14,16361046","0,72097571"
26/11/2012 5.00,"5,24340379","14,54362609","0,37193907","44,846802",,"1,27833137"
26/11/2012 6.00,"11,44398155","21,88773472","0,39818419","43,44980325","9,27960968","0,68583938"
26/11/2012 7.00,"33,09962624","57,38139528","0,51535057","26,33577555",,"0,66237719"
26/11/2012 8.00,"35,9601312","67,27796464","0,57824892","24,1902528","12,21000957","1,07495985"
26/11/2012 9.00,"54,22053424","126,30132816","1,10708785","14,12343492",,"1,32002939"
26/11/2012 10.00,"59,742352","125,04648256","1,05983079","26,8532187","17,58241081","3,20847737"
26/11/2012 11.00,"38,6941","69,72467456","0,60856338","46,1053278",,"4,28593802"
26/11/2012 12.00,"18,06183228","34,4502248","0,44907605","64,3272588","23,19902039","2,99342966"
26/11/2012 13.00,"23,47069864","44,96739112","0,42358119","63,7017066",,"2,19995609"
26/11/2012 14.00,"19,64002576","35,34320528","0,43025547","69,5113062","12,94260979","1,6052389"
26/11/2012 15.00,"35,7550692","63,76057296","0,57439859","51,881172",,"0,97516367"
26/11/2012 16.00,"53,25103552","96,9222436","0,77237403","35,16233385","7,32600689","1,43922789"
26/11/2012 17.00,"66,15512352","138,3197204","1,04104983","19,31357904",,"2,11305853"
26/11/2012 18.00,"69,8598912","134,518282","1,07057442","9,07515326","21,73381996","3,6486909"
26/11/2012 19.00,"47,00567872","81,51613152","0,72788152","19,6202664",,"4,34031192"
26/11/2012 20.00,"42,07830176","67,69170232","0,66374011","23,29990425","26,86202049","3,43942484"
26/11/2012 21.00,"48,08484976","80,74377912","0,74618833","17,09106326",,"2,77365698"
26/11/2012 22.00,"44,38981416","75,03192768","0,69176302","19,5317702","22,46640968","2,85087983"
26/11/2012 23.00,"24,83605784","39,26590272","0,52244076","34,1990082",,"2,60314168"
27/11/2012 0.00,"16,0124895","28,05355232","0,41123801","39,3020187","20,51280975","1,74784468"
27/11/2012 1.00,"7,96763669","18,28345029","0,3526257",,,"0,88720944"
27/11/2012 2.00,"5,42510689","15,67782831","0,33676655","47,4442521","13,67521","0,90894782"
27/11/2012 3.00,,,"0,33297564","48,80206905",,"0,61795564"
27/11/2012 4.00,"17,15332445","27,56264632",,"50,31256335","15,38461018","0,58142907"
27/11/2012 5.00,"16,82308381","27,1261176","0,30806561","49,7223825",,"0,40731867"
27/11/2012 6.00,"22,50898176","34,93139872","0,35315927","44,0949264","10,25640965","0,50181424"
27/11/2012 7.00,"33,32805288","49,27919968","0,40835464","36,70726185",,"0,62251485"
27/11/2012 8.00,"47,3087116","74,258256","0,55893555","28,1043231","8,30280876","0,67038301"
27/11/2012 9.00,"48,68642232","86,7247828","0,70511276","23,73968205",,"1,13606019"
27/11/2012 10.00,"63,96756608","146,29679472","1,11034636","11,33549424","7,81440783","1,9053495"
27/11/2012 11.00,"76,0565876","183,41944104","1,25695811","8,3090952",,"4,18919996"
27/11/2012 12.00,"36,87771912","68,1320168","0,6371187","43,3842675","26,86202049","5,1324522"
27/11/2012 13.00,"34,23848992","60,24576248","0,57433918","49,4884089",,"3,58558808"
27/11/2012 14.00,"40,12760288","68,5152772","0,58820268","41,03002785","24,17580986","2,52463945"
27/11/2012 15.00,"46,82008088","84,3189132","0,70975295","32,6553969",,"2,3989352"
27/11/2012 16.00,"61,2997716","116,38529464","0,83489842","17,61933128","24,17580986","2,239374"
27/11/2012 17.00,"51,94861936","93,256366","0,73902008","21,67996425",,"2,66485425"
27/11/2012 18.00,"43,0659836","74,30561624","0,66338362","26,1506595","13,43101025","2,61654065"
27/11/2012 19.00,"44,72984424","78,945524","0,66911076","29,1838176",,"2,38464736"
27/11/2012 20.00,"31,72321568","53,04884152","0,55247795","41,39279865","19,78022003","2,26322468"
27/11/2012 21.00,"28,22416008","48,9731076","0,54562542","44,56847955",,"1,70814812"
27/11/2012 22.00,"24,99310952","41,38707552","0,47534097","49,7140434","18,55920982","1,49588089"
27/11/2012 23.00,"15,69127541","29,22926024","0,39931074","60,4618266",,"1,25537056"
28/11/2012 0.00,"12,73341523","24,61332896","0,36637037","63,45039645","11,96580982","0,95459281"
28/11/2012 1.00,"8,09288225","17,95661492","0,34442992","65,43107235",,"0,79091683"
28/11/2012 2.00,"5,60485974","15,34904653","0,33589863","66,2626482","9,03540897","0,50865255"
28/11/2012 3.00,"4,0564992","12,68895167","0,35088752","64,16648175",,"0,36254525"
28/11/2012 4.00,"3,58212818","12,75055822","0,35592265","63,13019895","13,18680954","0,504372"
28/11/2012 5.00,"6,68079759","16,9540539","0,35619992","60,62124705",,"0,26458374"
28/11/2012 6.00,"13,6159734","26,22026936","0,4289332","54,32051835","7,81440783","0,67132882"
28/11/2012 7.00,"15,73734122","31,91594528","0,5140481","48,54267915",,"0,60288879"
28/11/2012 8.00,"15,90542132","34,84321728","0,49702512","49,54313175","9,76801014","0,83850735"
28/11/2012 9.00,"27,724478","52,04628432","0,50812291","46,849782",,"0,91728722"
28/11/2012 10.00,"52,49178032","82,3702028","0,46848844","40,18223265","13,43101025","1,24130444"
28/11/2012 11.00,"49,28927592","76,51758992","0,43604203","42,8404704",,"1,46780457"
28/11/2012 12.00,"50,00700248","81,85270088","0,44459313","42,93098355","8,05860806","0,86296925"
28/11/2012 13.00,"45,5241464","72,7226332","0,42496288","44,2259979",,"1,3685647"
28/11/2012 14.00,"40,9348684","67,36226472","0,46116176","47,67325815","8,30280876","0,61400867"
28/11/2012 15.00,"14,42909155","32,29398592","0,44872072","58,08057465",,"0,8368954"
28/11/2012 16.00,"9,63994454","24,91617064","0,43230937","59,24721075","9,76801014","1,03164989"
28/11/2012 17.00,"17,10011349","37,69265176","0,52022842","51,0103944",,"0,81949352"
28/11/2012 18.00,"12,30187492","27,68520552","0,45746871","55,1088825","7,32600689","1,43383474"
28/11/2012 19.00,"22,73675832","40,76714776","0,55056153","42,91139265",,"1,13444723"
28/11/2012 20.00,"49,16013944","81,95514584","0,84082244","18,07937628","11,96580982","1,36684088"
28/11/2012 21.00,"43,4306976","64,3578244","0,75080988","24,40170285",,"1,47720064"
28/11/2012 22.00,"15,66596626","28,16702952","0,40503672","61,6021287","20,02441978","2,33344345"
28/11/2012 23.00,"5,10388324","14,7530876","0,30673052","75,7613619",,"1,72160303"
29/11/2012 0.00,"3,76447753","13,1078747","0,27270437","77,98995645","11,47741032","0,95965239"
29/11/2012 1.00,"5,59577583","14,94892994","0,28394079",,,"0,1119717"
29/11/2012 2.00,"2,60353216","11,91595493","0,26010373","75,7802745","7,32600689","0,13660039"
29/11/2012 3.00,,,"0,25327217","77,02732905",,"0,12003346"
29/11/2012 4.00,"18,22926038","27,14502728",,"80,337453","4,63980484",
29/11/2012 5.00,"14,86647111","24,15615064","0,2453723","82,20395505",,
29/11/2012 6.00,"21,20201504","32,77777928","0,30305728","71,81555115","3,41880298",
29/11/2012 7.00,"38,92380768","58,6316712","0,39099614","52,8066525",,"0,09023333"
29/11/2012 8.00,"42,20034472","65,10241456","0,45045657","51,7886439","3,41880298","0,34616138"
29/11/2012 9.00,"48,14001096","81,3643952","0,63378214","44,68805985",,"0,56903082"
29/11/2012 10.00,"37,29044344","63,89089488","0,51207342","49,9856028","3,90720391","1,34237898"
29/11/2012 11.00,"29,02949448","51,70906488","0,45199787","56,66193015",,"1,43767086"
29/11/2012 12.00,"23,57453936","44,63732256","0,41743931","56,35928865","3,66300392","0,8833184"
29/11/2012 13.00,"18,9878655","36,7698632","0,3658566","59,7221205",,"0,63986081"
29/11/2012 14.00,"24,72185408","45,5821756","0,42774723","55,29060705","6,59340715","0,60550248"
29/11/2012 15.00,"23,71858944","41,11538032","0,42168573","52,29595245",,"1,0267571"
29/11/2012 16.00,"30,103484","51,52685128","0,45893078","47,52598725","6,83760691","0,65009081"
29/11/2012 17.00,"33,09052512","58,11548856","0,52978725","41,35090365",,"0,83055644"
29/11/2012 18.00,"32,91272824","58,33077976","0,54937672","39,5053491","4,1514039","1,01324727"
29/11/2012 19.00,"25,78091088","45,69888408","0,46953461","48,1650456",,"1,47942482"
29/11/2012 20.00,"28,5544772","49,46529464","0,48882934","48,11032275","4,88400507","0,78913708"
29/11/2012 21.00,"24,69330792","42,7560484","0,44161073","51,42653145",,"0,76934525"
29/11/2012 22.00,"23,24487232","40,59141584","0,46882396","50,9921601","3,41880298","0,79430751"
29/11/2012 23.00,"14,64907671","27,46991432","0,36435492","59,4201573",,"0,92657243"
30/11/2012 0.00,"11,53612848","23,17433864","0,32865116","60,02003385","2,93040299","0,40402054"
30/11/2012 1.00,"6,03510563","15,28225272","0,29835767","64,75013895",,"0,60088733"
30/11/2012 2.00,"4,24339338","13,28166785","0,30153695","66,33831855","3,90720391","0,21132243"
30/11/2012 3.00,"5,34139188","14,5604861","0,31342461","64,9642623",,"0,09990703"
30/11/2012 4.00,"5,42056398","15,01702199","0,34356083","60,5482899","2,686203","0,12442487"
30/11/2012 5.00,"2,66712719","12,40037351","0,29879105","61,5845727",,"0,04714609"
30/11/2012 6.00,"4,29660625","13,67919177","0,30143793","59,64106365","3,17460299","0,06621585"
30/11/2012 7.00,"16,22339266","30,33105024","0,39741412","46,68832665",,"0,02513007"
30/11/2012 8.00,"33,35659904","62,47720032","0,63117487","32,0730963","6,83760691","0,58709986"
30/11/2012 9.00,"36,86280552","73,7258596","0,71650762","27,9563739",,"0,84473444"
30/11/2012 10.00,"32,45067432","63,27807976","0,62017494","28,87780455","7,08180714","1,55809383"
30/11/2012 11.00,"29,66026328","56,99033392","0,56580788","34,46651775",,"1,56648815"
30/11/2012 12.00,"17,90349574","35,92164264","0,4173997","46,87880925","7,32600689","1,44050626"
30/11/2012 13.00,"25,68487112","48,17544032","0,46696812","44,58671385",,"0,68878562"
30/11/2012 14.00,"24,4304844","44,16714264","0,48294376","51,5582613","9,03540897","0,79553096"
30/11/2012 15.00,"28,1560164","48,2869864","0,46740266","50,83138305",,"0,84356692"
30/11/2012 16.00,"23,0527928","36,58829968","0,41607626","47,42061135","6,10500622","0,85791069"
30/11/2012 17.00,"26,42013072","42,30212048","0,45290773","42,49459725",,"0,67360792"
30/11/2012 18.00,"43,02833632","68,15406216","0,58419391","26,9052483","2,93040299","0,71702873"
30/11/2012 19.00,"55,03106928","83,35589616","0,71862093","16,0223657",,"1,43394661"
30/11/2012 20.00,"58,6151324","101,6789172","0,81471479","11,87119763","9,52380943","2,4546434"
30/11/2012 21.00,"51,07384112","77,73673848","0,69231523","18,47794137",,"3,06503765"
30/11/2012 22.00,"45,5702256","73,30175888","0,63790857","22,9351185","5,37240601","2,80779259"
30/11/2012 23.00,"25,19492112","40,95584304","0,45488124","40,37678505",,"2,31353974"
01/12/2012 0.00,"18,79253558","31,24930736","0,46625747","50,0964051","11,96580982","1,71265139"
01/12/2012 1.00,"15,05595987","25,84090944","0,34691836",,,"1,07217937"
01/12/2012 2.00,"8,04161579","17,86128642","0,31593286","57,8785809","9,76801014","0,72192152"
01/12/2012 3.00,,,"0,31206156","53,89630155",,"0,45528039"
01/12/2012 4.00,"30,9120688","40,54017424",,"53,1971139","11,23320961","0,5615813"
01/12/2012 5.00,"22,24615824","32,21683672","0,32316052","51,1009275",,"0,36877234"
01/12/2012 6.00,"27,36756496","40,76066608","0,36133524","43,3363077","7,08180714","0,21832753"
01/12/2012 7.00,"51,36911128","70,2058676","0,49872369","20,6896263",,"0,57976119"
01/12/2012 8.00,"53,5268224","87,80452744","0,60838514","18,34755615","7,81440783","0,83467122"
01/12/2012 9.00,"50,25164288","92,09945304","0,70742295","26,2411926",,"1,46291179"
01/12/2012 10.00,"78,15265584","177,74191","1,62795003","17,15320751","4,63980484","2,90758876"
01/12/2012 11.00,"30,92407616","55,68294656","0,49936094","47,63806635",,"6,82517548"
01/12/2012 12.00,"28,20404584","48,8829568","0,44972728","52,57696815","26,61782074","2,92209932"
01/12/2012 13.00,"21,993736","40,78722376","0,41082327","59,59916865",,"1,83329607"
01/12/2012 14.00,"18,67378126","34,414566","0,40007964","63,49296975","15,14041042","1,20538908"
01/12/2012 15.00,"21,4453744","36,50593072","0,40784087","60,6354315",,"1,0106346"
01/12/2012 16.00,"41,77266856","67,63914144","0,52937251","42,38178","8,30280876","0,97299543"
01/12/2012 17.00,"69,97736448","140,51033704","1,00163322","18,40971237",,"1,40220095"
01/12/2012 18.00,"57,66184744","74,89378568","0,76034774","19,79929172","9,27960968","3,18546062"
01/12/2012 19.00,"74,72952576","133,09875584","1,10416603","4,85372727",,"3,55139654"
01/12/2012 20.00,"71,92288184","167,06134416","1,10037512","6,7188827","16,11721039","5,00680287"
01/12/2012 21.00,"55,36851816","85,65737056","0,6919401","15,58866666",,"5,00335626"
01/12/2012 22.00,"49,1218612","78,42285968","0,67420647","17,4173475","20,02441978","3,16500062"
01/12/2012 23.00,"33,09249448","52,18505728","0,51179615","28,2225468",,"2,57901335"
02/12/2012 0.00,"24,78609728","38,62131016","0,41171217","35,8169133","16,60560989","1,60557248"
02/12/2012 1.00,"19,89441736","32,72718776","0,41248223","41,07663105",,"0,99478872"
02/12/2012 2.00,"14,77562434","25,74299592","0,37223498","47,1220197","13,43101025","0,64736627"
02/12/2012 3.00,"10,63086531","21,33587416","0,32260714","49,14796215",,"0,79569775"
02/12/2012 4.00,"8,38490201","18,52144649","0,3240098","52,21758885","15,87300968","0,81621267"
02/12/2012 5.00,"13,88528434","23,73658136","0,34701622","41,9609148",,"0,2000917"
02/12/2012 6.00,"19,6757228","32,04888664","0,48604499","44,5779558","8,79120922","0,38267066"
02/12/2012 7.00,"16,64520854","27,80906488","0,37424926","58,87769685",,"1,02653438"
02/12/2012 8.00,"13,64971446","23,81374968","0,35047278","62,52491595","5,61660624","0,77579404"
02/12/2012 9.00,"21,932074","34,51638","0,43059099","48,77437845",,"0,43031711"
02/12/2012 10.00,"16,43884446","29,47244752","0,41919613","56,75381985","3,17460299","0,62268164"
02/12/2012 11.00,"10,47902001","23,52710264","0,39599282","63,86180535",,"0,66993858"
02/12/2012 12.00,"11,32328273","24,8065748","0,39113361","68,9647959","8,30280876","0,60705849"
02/12/2012 13.00,"14,28892283","28,77143184","0,40639977","64,61368095",,"0,59577284"
02/12/2012 14.00,"16,53553622","31,24735712","0,46521013","63,55645065","5,61660624","0,57948253"
02/12/2012 15.00,"6,92739206","16,58895367","0,36032635","69,1316577",,"0,97410701"
02/12/2012 16.00,"11,34599538","21,96102168","0,37535601","62,5971948","3,66300392","0,66093203"
02/12/2012 17.00,"14,74317579","25,31174432","0,3938201","56,79367995",,"1,16613797"
02/12/2012 18.00,"19,09558376","30,55152296","0,39397737","50,047767","3,17460299","0,78402259"
02/12/2012 19.00,"26,41039864","38,78796008","0,50968284","42,91139265",,"0,90016399"
02/12/2012 20.00,"34,83488096","49,60408672","0,56683425","36,89574945","5,12820482","0,84067559"
02/12/2012 21.00,"25,594032","38,49483136","0,45320364","46,0202211",,"1,25409118"
02/12/2012 22.00,"26,82895456","39,97921256","0,4763487","45,2501112","4,1514039","1,00512958"
