,Regione Puglia,,,
19/07/2006 1.00,,"14,37003178",18,"35,59136963"
19/07/2006 2.00,6,,,"35,59136963"
19/07/2006 3.00,6,"17,70167649",21,"35,59136963"
19/07/2006 4.00,6,"15,60041908",19,"35,59136963"
19/07/2006 5.00,6,"15,83793154",19,"35,59136963"
19/07/2006 6.00,6,"21,45382544",25,"35,59136963"
19/07/2006 7.00,6,"37,96664136",42,"35,59136963"
19/07/2006 8.00,6,"45,70326256",50,"35,59136963"
19/07/2006 9.00,6,"47,07122208",52,"35,59136963"
19/07/2006 10.00,6,"38,58312752",42,"35,59136963"
19/07/2006 11.00,6,"30,79979616",35,"35,59136963"
19/07/2006 12.00,6,"27,89386208",32,"35,59136963"
19/07/2006 13.00,6,"25,56418568",29,"35,59136963"
19/07/2006 14.00,6,"19,17734088",22,"35,59136963"
19/07/2006 15.00,6,"21,37983104",25,"35,59136963"
19/07/2006 16.00,7,"17,03067156",20,"35,59136963"
19/07/2006 17.00,7,"20,22213416",24,"35,59136963"
19/07/2006 18.00,7,"23,69912528",27,"35,59136963"
19/07/2006 19.00,7,"25,50577408",29,"35,59136963"
19/07/2006 20.00,6,"28,10280544",32,"35,59136963"
19/07/2006 21.00,6,"28,48958392",32,"35,59136963"
19/07/2006 22.00,6,"38,27424392",43,"35,59136963"
19/07/2006 23.00,6,"57,05834376",63,"35,59136963"
20/07/2006 0.00,6,"50,29772208",55,"35,59136963"
20/07/2006 1.00,6,"45,11272224",50,"48,47278976"
20/07/2006 2.00,7,"43,13217704",47,"48,47278976"
20/07/2006 3.00,7,"30,789414",34,"48,47278976"
20/07/2006 4.00,6,"23,6095672",27,"48,47278976"
20/07/2006 5.00,6,"22,83086696",26,"48,47278976"
20/07/2006 6.00,6,"30,20925584",33,"48,47278976"
20/07/2006 7.00,6,"49,17117168",54,"48,47278976"
20/07/2006 8.00,6,"69,68534472",75,"48,47278976"
20/07/2006 9.00,6,"66,42767912",71,"48,47278976"
20/07/2006 10.00,6,"51,06605928",56,"48,47278976"
20/07/2006 11.00,7,"49,770794",55,"48,47278976"
20/07/2006 12.00,7,"37,08150008",41,"48,47278976"
20/07/2006 13.00,,"32,58696168",37,"48,47278976"
20/07/2006 14.00,,"32,61940832",38,"48,47278976"
20/07/2006 15.00,7,"24,51549192",28,"48,47278976"
20/07/2006 16.00,6,"31,32282376",35,"48,47278976"
20/07/2006 17.00,5,"26,54796704",30,"48,47278976"
20/07/2006 18.00,7,"25,51875656",29,"48,47278976"
20/07/2006 19.00,7,"24,85554112",28,"48,47278976"
20/07/2006 20.00,6,"27,04634896",31,"48,47278976"
20/07/2006 21.00,6,"28,10150528",32,"48,47278976"
20/07/2006 22.00,7,"49,65917144",57,"48,47278976"
20/07/2006 23.00,7,"54,77667768",61,"48,47278976"
21/07/2006 0.00,6,"52,20949264",58,"48,47278976"
21/07/2006 1.00,,,,"41,05033112"
21/07/2006 2.00,7,,,"41,05033112"
21/07/2006 3.00,6,,,"41,05033112"
21/07/2006 4.00,6,,,"41,05033112"
21/07/2006 5.00,7,,,"41,05033112"
21/07/2006 6.00,6,,,"41,05033112"
21/07/2006 7.00,6,,,"41,05033112"
21/07/2006 8.00,7,,,"41,05033112"
21/07/2006 9.00,6,,,"41,05033112"
21/07/2006 10.00,6,,,"41,05033112"
21/07/2006 11.00,7,,,"41,05033112"
21/07/2006 12.00,7,,,"41,05033112"
21/07/2006 13.00,6,,,"41,05033112"
21/07/2006 14.00,6,,,"41,05033112"
21/07/2006 15.00,6,,,"41,05033112"
21/07/2006 16.00,7,,,"41,05033112"
21/07/2006 17.00,7,,,"41,05033112"
21/07/2006 18.00,6,,,"41,05033112"
21/07/2006 19.00,7,,,"41,05033112"
21/07/2006 20.00,7,,,"41,05033112"
21/07/2006 21.00,7,,,"41,05033112"
21/07/2006 22.00,7,,,"41,05033112"
21/07/2006 23.00,7,,,"41,05033112"
22/07/2006 0.00,7,,,"41,05033112"
22/07/2006 1.00,7,,,"49,40998077"
22/07/2006 2.00,7,,,"49,40998077"
22/07/2006 3.00,7,,,"49,40998077"
22/07/2006 4.00,7,,,"49,40998077"
22/07/2006 5.00,7,,,"49,40998077"
22/07/2006 6.00,7,,,"49,40998077"
22/07/2006 7.00,7,,,"49,40998077"
22/07/2006 8.00,8,,,"49,40998077"
22/07/2006 9.00,7,,,"49,40998077"
22/07/2006 10.00,6,,,"49,40998077"
22/07/2006 11.00,6,,,"49,40998077"
22/07/2006 12.00,6,,,"49,40998077"
22/07/2006 13.00,6,,,"49,40998077"
22/07/2006 14.00,6,,,"49,40998077"
22/07/2006 15.00,6,,,"49,40998077"
22/07/2006 16.00,7,,,"49,40998077"
22/07/2006 17.00,7,,,"49,40998077"
22/07/2006 18.00,7,,,"49,40998077"
22/07/2006 19.00,7,,,"49,40998077"
22/07/2006 20.00,7,,,"49,40998077"
22/07/2006 21.00,7,,,"49,40998077"
22/07/2006 22.00,7,,,"49,40998077"
22/07/2006 23.00,6,,,"49,40998077"
23/07/2006 0.00,6,,,"49,40998077"
23/07/2006 1.00,,,,"47,58472061"
23/07/2006 2.00,8,,,"47,58472061"
23/07/2006 3.00,7,,,"47,58472061"
23/07/2006 4.00,7,,,"47,58472061"
23/07/2006 5.00,7,,,"47,58472061"
23/07/2006 6.00,6,,,"47,58472061"
23/07/2006 7.00,7,,,"47,58472061"
23/07/2006 8.00,7,,,"47,58472061"
23/07/2006 9.00,6,,,"47,58472061"
23/07/2006 10.00,6,,,"47,58472061"
23/07/2006 11.00,6,,,"47,58472061"
23/07/2006 12.00,6,,,"47,58472061"
23/07/2006 13.00,6,,,"47,58472061"
23/07/2006 14.00,6,,,"47,58472061"
23/07/2006 15.00,6,,,"47,58472061"
23/07/2006 16.00,6,,,"47,58472061"
23/07/2006 17.00,7,,,"47,58472061"
23/07/2006 18.00,7,,,"47,58472061"
23/07/2006 19.00,6,,,"47,58472061"
23/07/2006 20.00,7,,,"47,58472061"
23/07/2006 21.00,7,,,"47,58472061"
23/07/2006 22.00,7,,,"47,58472061"
23/07/2006 23.00,7,,,"47,58472061"
24/07/2006 0.00,7,,,"47,58472061"
24/07/2006 1.00,7,,,"56,77288055"
24/07/2006 2.00,6,,,"56,77288055"
24/07/2006 3.00,7,,,"56,77288055"
24/07/2006 4.00,6,,,"56,77288055"
24/07/2006 5.00,7,,,"56,77288055"
24/07/2006 6.00,7,,,"56,77288055"
24/07/2006 7.00,7,,,"56,77288055"
24/07/2006 8.00,7,,,"56,77288055"
24/07/2006 9.00,6,,,"56,77288055"
24/07/2006 10.00,6,,,"56,77288055"
24/07/2006 11.00,7,,,"56,77288055"
24/07/2006 12.00,6,,,"56,77288055"
24/07/2006 13.00,6,,,"56,77288055"
24/07/2006 14.00,6,,,"56,77288055"
24/07/2006 15.00,7,,,"56,77288055"
24/07/2006 16.00,7,,,"56,77288055"
24/07/2006 17.00,7,,,"56,77288055"
24/07/2006 18.00,7,,,"56,77288055"
24/07/2006 19.00,7,,,"56,77288055"
24/07/2006 20.00,7,,,"56,77288055"
24/07/2006 21.00,6,,,"56,77288055"
24/07/2006 22.00,8,,,"56,77288055"
24/07/2006 23.00,7,"61,95390504",71,"56,77288055"
25/07/2006 0.00,7,"66,75214552",77,"56,77288055"
25/07/2006 1.00,,"62,97923416",73,"48,38582993"
25/07/2006 2.00,7,,,"48,38582993"
25/07/2006 3.00,7,"48,59621416",57,"48,38582993"
25/07/2006 4.00,6,"44,91674224",54,"48,38582993"
25/07/2006 5.00,7,"47,12571408",55,"48,38582993"
25/07/2006 6.00,6,"62,87281224",72,"48,38582993"
25/07/2006 7.00,7,"86,66669624",100,"48,38582993"
25/07/2006 8.00,7,"108,01922392",127,"48,38582993"
25/07/2006 9.00,7,"101,74667848",115,"48,38582993"
25/07/2006 10.00,7,"75,53744136",85,"48,38582993"
25/07/2006 11.00,7,"65,38158568",74,"48,38582993"
25/07/2006 12.00,7,"53,47881208",62,"48,38582993"
25/07/2006 13.00,7,"41,86025728",50,"48,38582993"
25/07/2006 14.00,7,"31,33970672",39,"48,38582993"
25/07/2006 15.00,7,"25,31109424",33,"48,38582993"
25/07/2006 16.00,7,"23,65241512",32,"48,38582993"
25/07/2006 17.00,7,"27,52786704",36,"48,38582993"
25/07/2006 18.00,7,"28,21572816",37,"48,38582993"
25/07/2006 19.00,7,"29,69401008",38,"48,38582993"
25/07/2006 20.00,7,"38,65840296",48,"48,38582993"
25/07/2006 21.00,7,"55,7098484",67,"48,38582993"
25/07/2006 22.00,7,"65,24013592",76,"48,38582993"
25/07/2006 23.00,7,"69,4530176",81,"48,38582993"
26/07/2006 0.00,7,"61,65800392",71,"48,38582993"
26/07/2006 1.00,7,"48,2003728",57,"47,52542114"
26/07/2006 2.00,7,"41,98874368",50,"47,52542114"
26/07/2006 3.00,7,"37,38260184",46,"47,52542114"
26/07/2006 4.00,6,"38,69605024",47,"47,52542114"
26/07/2006 5.00,6,"45,59164",54,"47,52542114"
26/07/2006 6.00,6,"52,38728952",61,"47,52542114"
26/07/2006 7.00,6,"77,56081536",89,"47,52542114"
26/07/2006 8.00,7,"94,53440416",107,"47,52542114"
26/07/2006 9.00,7,"85,24942624",96,"47,52542114"
26/07/2006 10.00,7,"71,4517268",81,"47,52542114"
26/07/2006 11.00,6,"62,0382816",71,"47,52542114"
26/07/2006 12.00,6,"55,71504904",65,"47,52542114"
26/07/2006 13.00,6,"43,90051424",52,"47,52542114"
26/07/2006 14.00,7,"32,25211312",40,"47,52542114"
26/07/2006 15.00,6,"33,24239528",41,"47,52542114"
26/07/2006 16.00,7,"33,19436584",41,"47,52542114"
26/07/2006 17.00,6,"32,26639576",41,"47,52542114"
26/07/2006 18.00,7,"26,14042424",34,"47,52542114"
26/07/2006 19.00,,"27,51098408",39,"47,52542114"
26/07/2006 20.00,10,"42,68958728",53,"47,52542114"
26/07/2006 21.00,8,"65,99809096",76,"47,52542114"
26/07/2006 22.00,6,"80,30193504",91,"47,52542114"
26/07/2006 23.00,7,"79,43885824",91,"47,52542114"
27/07/2006 0.00,7,"70,37060552",82,"47,52542114"
27/07/2006 1.00,,"61,29200888",72,"45,20172119"
27/07/2006 2.00,8,,,"45,20172119"
27/07/2006 3.00,7,"46,97646336",56,"45,20172119"
27/07/2006 4.00,6,"38,42607584",47,"45,20172119"
27/07/2006 5.00,5,"38,7310972",47,"45,20172119"
27/07/2006 6.00,7,"46,215908",55,"45,20172119"
27/07/2006 7.00,7,"70,92999936",81,"45,20172119"
27/07/2006 8.00,7,"91,09634136",105,"45,20172119"
27/07/2006 9.00,7,"85,41684096",97,"45,20172119"
27/07/2006 10.00,7,"75,32069704",86,"45,20172119"
27/07/2006 11.00,6,"62,82868328",72,"45,20172119"
27/07/2006 12.00,6,"45,64095048",54,"45,20172119"
27/07/2006 13.00,6,"41,4371508",50,"45,20172119"
27/07/2006 14.00,7,"32,36503584",40,"45,20172119"
27/07/2006 15.00,7,"29,79395032",38,"45,20172119"
27/07/2006 16.00,7,"31,7991412",40,"45,20172119"
27/07/2006 17.00,7,"36,76869688",45,"45,20172119"
27/07/2006 18.00,7,"37,20998648",46,"45,20172119"
27/07/2006 19.00,7,"35,39425568",44,"45,20172119"
27/07/2006 20.00,7,"35,24888632",44,"45,20172119"
27/07/2006 21.00,7,"43,38654952",52,"45,20172119"
27/07/2006 22.00,7,"63,04672776",72,"45,20172119"
27/07/2006 23.00,7,"77,16367384",88,"45,20172119"
28/07/2006 0.00,7,"65,3906868",76,"45,20172119"
28/07/2006 1.00,7,"93,77644912",106,"59,51472092"
28/07/2006 2.00,7,"66,37446816",76,"59,51472092"
28/07/2006 3.00,7,"54,03300528",63,"59,51472092"
28/07/2006 4.00,7,"43,89013208",52,"59,51472092"
28/07/2006 5.00,7,"41,70710608",50,"59,51472092"
28/07/2006 6.00,6,"47,1438972",56,"59,51472092"
28/07/2006 7.00,7,"70,34335952",81,"59,51472092"
28/07/2006 8.00,7,"100,55263448",119,"59,51472092"
28/07/2006 9.00,8,"90,94967184",103,"59,51472092"
28/07/2006 10.00,7,"76,773014",87,"59,51472092"
28/07/2006 11.00,7,"67,28947488",76,"59,51472092"
28/07/2006 12.00,7,"57,31271624",66,"59,51472092"
28/07/2006 13.00,7,"52,5261772",61,"59,51472092"
28/07/2006 14.00,7,"33,22161184",41,"59,51472092"
28/07/2006 15.00,7,"26,76211104",35,"59,51472092"
28/07/2006 16.00,7,"23,53431088",31,"59,51472092"
28/07/2006 17.00,7,"24,71017176",33,"59,51472092"
28/07/2006 18.00,8,"28,57394136",37,"59,51472092"
28/07/2006 19.00,7,"36,34689056",46,"59,51472092"
28/07/2006 20.00,7,"81,31298152",94,"59,51472092"
28/07/2006 21.00,8,"107,35216536",120,"59,51472092"
28/07/2006 22.00,8,"131,23950792",155,"59,51472092"
28/07/2006 23.00,8,"131,23818864",162,"59,51472092"
29/07/2006 0.00,8,"103,7194036",130,"59,51472092"
29/07/2006 1.00,,"86,3863588",98,"54,55622101"
29/07/2006 2.00,8,,,"54,55622101"
29/07/2006 3.00,8,"71,40501664",82,"54,55622101"
29/07/2006 4.00,7,"57,89417456",67,"54,55622101"
29/07/2006 5.00,7,"54,58719848",63,"54,55622101"
29/07/2006 6.00,7,"55,43341144",65,"54,55622101"
29/07/2006 7.00,7,"75,43622008",89,"54,55622101"
29/07/2006 8.00,8,"87,3104284",101,"54,55622101"
29/07/2006 9.00,7,"76,2772324",87,"54,55622101"
29/07/2006 10.00,7,"58,54440752",67,"54,55622101"
29/07/2006 11.00,7,"48,1419612",57,"54,55622101"
29/07/2006 12.00,7,"40,25867048",49,"54,55622101"
29/07/2006 13.00,7,"33,4591396",42,"54,55622101"
29/07/2006 14.00,7,"29,49024824",38,"54,55622101"
29/07/2006 15.00,7,"29,64079912",38,"54,55622101"
29/07/2006 16.00,7,"31,53568672",40,"54,55622101"
29/07/2006 17.00,8,"48,79349432",57,"54,55622101"
29/07/2006 18.00,7,"64,2576356",74,"54,55622101"
29/07/2006 19.00,7,"58,68327608",69,"54,55622101"
29/07/2006 20.00,7,"78,77304248",97,"54,55622101"
29/07/2006 21.00,8,"79,5102332",97,"54,55622101"
29/07/2006 22.00,8,"67,39329648",79,"54,55622101"
29/07/2006 23.00,7,"57,6359016",67,"54,55622101"
30/07/2006 0.00,7,"49,16987152",58,"54,55622101"
30/07/2006 1.00,7,"37,31120776",46,"27,5237999"
30/07/2006 2.00,7,"32,78164152",42,"27,5237999"
30/07/2006 3.00,7,"53,2451848",65,"27,5237999"
30/07/2006 4.00,7,"48,41061632",59,"27,5237999"
30/07/2006 5.00,7,"43,3047924",53,"27,5237999"
30/07/2006 6.00,7,"36,71548592",46,"27,5237999"
30/07/2006 7.00,7,"25,02685632",33,"27,5237999"
30/07/2006 8.00,7,"32,23523016",41,"27,5237999"
30/07/2006 9.00,7,"32,86471792",41,"27,5237999"
30/07/2006 10.00,7,"37,71224976",46,"27,5237999"
30/07/2006 11.00,7,"49,74352888",59,"27,5237999"
30/07/2006 12.00,7,"60,0603176",69,"27,5237999"
30/07/2006 13.00,7,"65,39586832",75,"27,5237999"
30/07/2006 14.00,7,"47,87588728",56,"27,5237999"
30/07/2006 15.00,7,"33,02305064",41,"27,5237999"
30/07/2006 16.00,7,"27,47463696",35,"27,5237999"
30/07/2006 17.00,7,"27,33188704",35,"27,5237999"
30/07/2006 18.00,7,"28,07295912",36,"27,5237999"
30/07/2006 19.00,7,"31,58371616",40,"27,5237999"
30/07/2006 20.00,8,"40,45595064",49,"27,5237999"
30/07/2006 21.00,7,"46,43915312",55,"27,5237999"
30/07/2006 22.00,6,"45,76555552",54,"27,5237999"
30/07/2006 23.00,7,"53,79159616",63,"27,5237999"
31/07/2006 0.00,7,"56,38992768",66,"27,5237999"
31/07/2006 1.00,,"54,07583408",64,"33,95888138"
31/07/2006 2.00,8,,,"33,95888138"
31/07/2006 3.00,7,"35,36700968",43,"33,95888138"
31/07/2006 4.00,7,"29,00873016",37,"33,95888138"
31/07/2006 5.00,7,"27,22416496",35,"33,95888138"
31/07/2006 6.00,7,"29,72903792",38,"33,95888138"
31/07/2006 7.00,7,"43,11529408",52,"33,95888138"
31/07/2006 8.00,7,"53,9434472",63,"33,95888138"
31/07/2006 9.00,7,"68,1395692",79,"33,95888138"
31/07/2006 10.00,7,"83,6218936",96,"33,95888138"
31/07/2006 11.00,7,"68,89492392",78,"33,95888138"
31/07/2006 12.00,7,"51,3321332",60,"33,95888138"
31/07/2006 13.00,7,"41,15941368",50,"33,95888138"
31/07/2006 14.00,7,"35,34624536",43,"33,95888138"
31/07/2006 15.00,7,"30,5077764",39,"33,95888138"
31/07/2006 16.00,7,"32,36373568",41,"33,95888138"
31/07/2006 17.00,7,"38,40791184",47,"33,95888138"
31/07/2006 18.00,7,"47,79803064",57,"33,95888138"
31/07/2006 19.00,7,"43,39823184",52,"33,95888138"
31/07/2006 20.00,8,"55,30620608",66,"33,95888138"
31/07/2006 21.00,7,"61,29849056",72,"33,95888138"
31/07/2006 22.00,7,"40,39495784",49,"33,95888138"
31/07/2006 23.00,6,"44,5260824",54,"33,95888138"
01/08/2006 0.00,7,"62,39389448",74,"33,95888138"
01/08/2006 1.00,7,"53,10891656",63,"35,50738144"
01/08/2006 2.00,7,"42,63767648",51,"35,50738144"
01/08/2006 3.00,7,"34,81021616",43,"35,50738144"
01/08/2006 4.00,7,"34,27420608",43,"35,50738144"
01/08/2006 5.00,7,"31,609662",40,"35,50738144"
01/08/2006 6.00,7,"37,08408128",45,"35,50738144"
01/08/2006 7.00,7,"54,86623576",64,"35,50738144"
01/08/2006 8.00,8,"82,42654944",98,"35,50738144"
01/08/2006 9.00,7,"89,03662024",103,"35,50738144"
01/08/2006 10.00,7,"69,35307736",79,"35,50738144"
01/08/2006 11.00,7,"60,34843688",70,"35,50738144"
01/08/2006 12.00,7,"51,62675328",60,"35,50738144"
01/08/2006 13.00,7,"38,30669056",47,"35,50738144"
01/08/2006 14.00,7,"29,7601844",38,"35,50738144"
01/08/2006 15.00,7,"26,13134224",34,"35,50738144"
01/08/2006 16.00,7,"27,04244848",35,"35,50738144"
01/08/2006 17.00,7,"32,5493144",41,"35,50738144"
01/08/2006 18.00,7,"41,020526",50,"35,50738144"
01/08/2006 19.00,8,"74,76262248",87,"35,50738144"
01/08/2006 20.00,8,"106,0049128",121,"35,50738144"
01/08/2006 21.00,8,"152,08852952",183,"35,50738144"
01/08/2006 22.00,7,"131,3407292",168,"35,50738144"
01/08/2006 23.00,7,"83,89056784",97,"35,50738144"
02/08/2006 0.00,7,"67,88389656",78,"35,50738144"
02/08/2006 1.00,,"45,79800216",55,"35,10025024"
02/08/2006 2.00,8,,,"35,10025024"
02/08/2006 3.00,8,"29,56422352",37,"35,10025024"
02/08/2006 4.00,7,"24,38180488",32,"35,10025024"
02/08/2006 5.00,8,"41,53059024",50,"35,10025024"
02/08/2006 6.00,7,"38,31707272",47,"35,10025024"
02/08/2006 7.00,8,"48,28212992",59,"35,10025024"
02/08/2006 8.00,8,"69,27782104",82,"35,10025024"
02/08/2006 9.00,7,"72,50042056",84,"35,10025024"
02/08/2006 10.00,8,"70,86898744",82,"35,10025024"
02/08/2006 11.00,7,"72,51210288",83,"35,10025024"
02/08/2006 12.00,8,"70,78593016",82,"35,10025024"
02/08/2006 13.00,7,"54,53656872",64,"35,10025024"
02/08/2006 14.00,7,"37,6564576",46,"35,10025024"
02/08/2006 15.00,8,"26,16378888",34,"35,10025024"
02/08/2006 16.00,7,"31,01654048",39,"35,10025024"
02/08/2006 17.00,7,"37,83037312",46,"35,10025024"
02/08/2006 18.00,8,"42,29116472",51,"35,10025024"
02/08/2006 19.00,8,"45,45277144",55,"35,10025024"
02/08/2006 20.00,8,"79,963186",95,"35,10025024"
02/08/2006 21.00,8,"91,01974664",115,"35,10025024"
02/08/2006 22.00,8,"77,91902856",96,"35,10025024"
02/08/2006 23.00,8,"69,14931552",85,"35,10025024"
03/08/2006 0.00,7,"57,38799168",69,"35,10025024"
03/08/2006 1.00,7,"45,99788264",55,"27,66422081"
03/08/2006 2.00,7,"34,38192816",43,"27,66422081"
03/08/2006 3.00,7,"31,48635712",41,"27,66422081"
03/08/2006 4.00,7,"27,11902408",35,"27,66422081"
03/08/2006 5.00,7,"26,98145568",35,"27,66422081"
03/08/2006 6.00,7,"31,07495208",39,"27,66422081"
03/08/2006 7.00,7,"38,7155144",48,"27,66422081"
03/08/2006 8.00,7,"52,6637456",66,"27,66422081"
03/08/2006 9.00,7,"66,06426528",84,"27,66422081"
03/08/2006 10.00,7,"70,10325056",86,"27,66422081"
03/08/2006 11.00,7,"67,79303832",81,"27,66422081"
03/08/2006 12.00,7,"56,57164416",67,"27,66422081"
03/08/2006 13.00,7,"44,04422016",53,"27,66422081"
03/08/2006 14.00,8,"31,9276276",40,"27,66422081"
03/08/2006 15.00,8,"27,41104384",35,"27,66422081"
03/08/2006 16.00,8,"30,40523584",38,"27,66422081"
03/08/2006 17.00,7,"34,60645432",43,"27,66422081"
03/08/2006 18.00,8,"36,48835944",45,"27,66422081"
03/08/2006 19.00,8,"44,93102488",55,"27,66422081"
03/08/2006 20.00,8,"58,79489864",71,"27,66422081"
03/08/2006 21.00,8,"77,24803128",97,"27,66422081"
03/08/2006 22.00,8,"59,16867552",72,"27,66422081"
03/08/2006 23.00,8,"52,30163192",65,"27,66422081"
04/08/2006 0.00,8,"42,95696136",53,"27,66422081"
04/08/2006 1.00,,"34,95946688",45,"30,15884972"
04/08/2006 2.00,8,,,"30,15884972"
04/08/2006 3.00,7,"32,96463904",42,"30,15884972"
04/08/2006 4.00,7,"25,2877296",33,"30,15884972"
04/08/2006 5.00,8,"23,20334368",31,"30,15884972"
04/08/2006 6.00,7,"33,03473296",41,"30,15884972"
04/08/2006 7.00,8,"41,86025728",53,"30,15884972"
04/08/2006 8.00,8,"44,83626616",56,"30,15884972"
04/08/2006 9.00,8,"59,181658",73,"30,15884972"
04/08/2006 10.00,7,"61,12067456",72,"30,15884972"
04/08/2006 11.00,7,"59,55285368",70,"30,15884972"
04/08/2006 12.00,8,"68,3173852",81,"30,15884972"
04/08/2006 13.00,6,"85,14688568",104,"30,15884972"
04/08/2006 14.00,7,"42,74281736",51,"30,15884972"
04/08/2006 15.00,8,"33,0334328",42,"30,15884972"
04/08/2006 16.00,7,"27,85103328",36,"30,15884972"
04/08/2006 17.00,7,"37,42283032",47,"30,15884972"
04/08/2006 18.00,7,"47,11403176",57,"30,15884972"
04/08/2006 19.00,8,"46,0848404",56,"30,15884972"
04/08/2006 20.00,7,"63,54769088",76,"30,15884972"
04/08/2006 21.00,7,"87,95287952",108,"30,15884972"
04/08/2006 22.00,8,"80,8483464",96,"30,15884972"
04/08/2006 23.00,7,"72,1136612",83,"30,15884972"
05/08/2006 0.00,7,"57,81499864",67,"30,15884972"
05/08/2006 1.00,7,"48,371688",57,"18,50683975"
05/08/2006 2.00,7,"32,17553752",40,"18,50683975"
05/08/2006 3.00,7,"29,68492808",37,"18,50683975"
05/08/2006 4.00,7,"29,4513008",37,"18,50683975"
05/08/2006 5.00,7,"28,14953472",36,"18,50683975"
05/08/2006 6.00,7,"29,34617904",37,"18,50683975"
05/08/2006 7.00,7,"37,51498872",46,"18,50683975"
05/08/2006 8.00,7,"44,71428056",53,"18,50683975"
05/08/2006 9.00,7,"56,38862752",65,"18,50683975"
05/08/2006 10.00,7,"58,7650332",68,"18,50683975"
05/08/2006 11.00,7,"54,61444448",64,"18,50683975"
05/08/2006 12.00,7,"49,9421092",59,"18,50683975"
05/08/2006 13.00,7,"45,05951128",53,"18,50683975"
05/08/2006 14.00,7,"31,19173704",39,"18,50683975"
05/08/2006 15.00,6,"26,15210656",34,"18,50683975"
05/08/2006 16.00,7,"24,78804752",33,"18,50683975"
05/08/2006 17.00,6,"27,81078568",36,"18,50683975"
05/08/2006 18.00,7,"30,32866024",38,"18,50683975"
05/08/2006 19.00,7,"32,84263432",41,"18,50683975"
05/08/2006 20.00,7,"47,42683496",58,"18,50683975"
05/08/2006 21.00,7,"59,44383144",69,"18,50683975"
05/08/2006 22.00,7,"51,88242592",60,"18,50683975"
05/08/2006 23.00,7,"75,86580824",87,"18,50683975"
06/08/2006 0.00,7,"69,10128608",80,"18,50683975"
06/08/2006 1.00,,"55,69038424",65,"14,33495998"
06/08/2006 2.00,7,,,"14,33495998"
06/08/2006 3.00,7,,,"14,33495998"
06/08/2006 4.00,7,,,"14,33495998"
06/08/2006 5.00,7,,,"14,33495998"
06/08/2006 6.00,6,,,"14,33495998"
06/08/2006 7.00,6,,,"14,33495998"
06/08/2006 8.00,7,,,"14,33495998"
06/08/2006 9.00,7,,,"14,33495998"
06/08/2006 10.00,7,,,"14,33495998"
06/08/2006 11.00,7,,,"14,33495998"
06/08/2006 12.00,6,,,"14,33495998"
06/08/2006 13.00,6,,,"14,33495998"
06/08/2006 14.00,7,,,"14,33495998"
06/08/2006 15.00,7,,,"14,33495998"
06/08/2006 16.00,7,,,"14,33495998"
06/08/2006 17.00,6,,,"14,33495998"
06/08/2006 18.00,6,,,"14,33495998"
06/08/2006 19.00,7,,,"14,33495998"
06/08/2006 20.00,6,,,"14,33495998"
06/08/2006 21.00,6,,,"14,33495998"
06/08/2006 22.00,7,,,"14,33495998"
06/08/2006 23.00,7,,,"14,33495998"
07/08/2006 0.00,6,,,"14,33495998"
07/08/2006 1.00,7,,,"15,37036991"
07/08/2006 2.00,7,,,"15,37036991"
07/08/2006 3.00,7,,,"15,37036991"
07/08/2006 4.00,6,,,"15,37036991"
07/08/2006 5.00,7,,,"15,37036991"
07/08/2006 6.00,7,,,"15,37036991"
07/08/2006 7.00,7,,,"15,37036991"
07/08/2006 8.00,7,,,"15,37036991"
07/08/2006 9.00,7,,,"15,37036991"
07/08/2006 10.00,7,,,"15,37036991"
07/08/2006 11.00,7,,,"15,37036991"
07/08/2006 12.00,7,,,"15,37036991"
07/08/2006 13.00,6,,,"15,37036991"
07/08/2006 14.00,6,,,"15,37036991"
07/08/2006 15.00,7,,,"15,37036991"
07/08/2006 16.00,15,,,"15,37036991"
07/08/2006 17.00,13,,,"15,37036991"
07/08/2006 18.00,10,,,"15,37036991"
07/08/2006 19.00,8,,,"15,37036991"
07/08/2006 20.00,8,,,"15,37036991"
07/08/2006 21.00,8,,,"15,37036991"
07/08/2006 22.00,8,,,"15,37036991"
07/08/2006 23.00,8,,,"15,37036991"
08/08/2006 0.00,8,,,"15,37036991"
08/08/2006 1.00,,,,"19,64426994"
08/08/2006 2.00,8,,,"19,64426994"
08/08/2006 3.00,8,,,"19,64426994"
08/08/2006 4.00,8,,,"19,64426994"
08/08/2006 5.00,8,,,"19,64426994"
08/08/2006 6.00,7,,,"19,64426994"
08/08/2006 7.00,7,,,"19,64426994"
08/08/2006 8.00,8,,,"19,64426994"
08/08/2006 9.00,8,,,"19,64426994"
08/08/2006 10.00,7,,,"19,64426994"
08/08/2006 11.00,8,,,"19,64426994"
08/08/2006 12.00,8,,,"19,64426994"
08/08/2006 13.00,8,,,"19,64426994"
08/08/2006 14.00,8,,,"19,64426994"
08/08/2006 15.00,7,,,"19,64426994"
