"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Altamura","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
04/12/2012 10.00,"59,95064528","111,65261664","0,90828876","20,13743025","13,43101025","3,10945004"
04/12/2012 11.00,"49,13482456","95,66546688","0,75594637","30,6809454",,"3,38623778"
04/12/2012 12.00,"37,61425976","73,49911552","0,68561532","38,3763786","14,89620972","2,76311984"
04/12/2012 13.00,"37,784944","69,68821272","0,6597395","40,66011495",,"1,97806703"
04/12/2012 14.00,"43,40148224","78,68637152","0,76947435","34,181931","12,21000957","1,8222189"
04/12/2012 15.00,"37,05683528","56,73462304","0,60565088","38,87921835",,"2,06116407"
04/12/2012 16.00,"47,66954424","71,51132384","0,67252072","26,41082745","15,38461018","1,26250177"
04/12/2012 17.00,"51,70460992","77,30737976","0,74513167","20,82614415",,"2,073723"
04/12/2012 18.00,"56,811734","92,4491196","0,88679684","16,93991208","14,89620972","2,50990007"
04/12/2012 19.00,"58,01032856","107,21803856","0,84299051","21,83521515",,"3,08909072"
04/12/2012 20.00,"53,8422068","81,42946056","0,76719328","16,5891432","11,72161007","2,46973467"
04/12/2012 21.00,"57,52297888","100,45531368","0,78699245","19,12431738",,"2,83692252"
04/12/2012 22.00,"64,9623988","111,965764","0,79861333","14,26483853","8,79120922","2,1035984"
04/12/2012 23.00,"49,05046712","60,94484704","0,79635206","17,98075346",,"1,87770846"
05/12/2012 0.00,"40,56952344","51,05720672","0,71406578","24,49271475","15,14041042","2,1357417"
05/12/2012 1.00,"26,03335224","34,54555712","0,58362772","33,950112",,"1,82006083"
05/12/2012 2.00,"7,59320017","8,23961295","0,44709555","54,01320855","8,30280876","1,55649511"
05/12/2012 3.00,"2,9799151","3,02056422","0,43482693",,,"0,84413949"
05/12/2012 4.00,,,"0,46545944","56,2807455","4,88400507","0,40851466"
05/12/2012 5.00,,,,"48,4812531",,"0,8550936"
05/12/2012 6.00,,,"0,54961322","41,4299256","2,93040299","0,97326595"
05/12/2012 7.00,,,"0,53785487","35,07610995",,"1,16313883"
05/12/2012 8.00,,,"0,55875614","38,52438765","2,44200301","1,05824444"
05/12/2012 9.00,,,"0,86334073","22,43199945",,"1,20164449"
05/12/2012 10.00,,,"0,72265882","36,48597645","10,7448101","2,27554665"
05/12/2012 11.00,,,,"48,4746297",,
05/12/2012 12.00,"33,320902","40,40270144","0,54815813","50,51493615","8,79120922","1,31041264"
05/12/2012 13.00,"25,50317376","32,97622576","0,52637263","54,3558897",,"1,02372237"
05/12/2012 14.00,"34,3345488","49,27076776","0,62727794","45,84739425","10,50061035","1,06626653"
05/12/2012 15.00,"29,05674048","37,1083828","0,507241","48,88135035",,"1,26405066"
05/12/2012 16.00,"39,08410976","50,37123848","0,62647176","36,016932","7,32600689","1,05780204"
05/12/2012 17.00,"51,73902592","69,4847568","0,78656024","24,06287205",,"1,76318714"
05/12/2012 18.00,"55,92594264","72,0021916","0,67246247","19,11215387","12,94260979","1,97065412"
05/12/2012 19.00,"70,44525","116,65377768","0,84385494","10,78682336",,"1,96893844"
05/12/2012 20.00,"64,80079656","95,6","0,92303416","11,10312662","17,33819962","3,15066702"
05/12/2012 21.00,"64,4354516","95,06563424","0,85130744","15,86461506",,"3,20167567"
05/12/2012 22.00,"49,17830344","65,6113316","0,801287","25,6511514","12,94260979","2,71692364"
05/12/2012 23.00,"24,10536792","28,6974948","0,55840198","48,0567969",,"1,61823718"
06/12/2012 0.00,"24,65306032","28,35574392","0,5840611","46,33333635","6,59340715","1,04950332"
06/12/2012 1.00,"14,01961381","14,02353723","0,51205828","56,0117397",,"1,1324895"
06/12/2012 2.00,"6,8307003","6,48033395","0,47281292","58,5840927",,"0,64331149"
06/12/2012 3.00,"7,18047776","6,94464977","0,47623453","51,9362739",,"0,47512511"
06/12/2012 4.00,"3,06167986","2,66658036","0,44672158","59,93245335",,"0,3728861"
06/12/2012 5.00,"2,65869145","2,2288509","0,45313141","57,17695935",,"0,25604094"
06/12/2012 6.00,"5,98384109","5,75143366","0,46746557","50,7075534",,"0,47202733"
06/12/2012 7.00,"13,36353969","14,10395213","0,48034348","46,8524154",,"0,45542989"
06/12/2012 8.00,"27,3727656","37,06429208","0,54772592","36,64142685",,"1,0952012"
06/12/2012 9.00,"19,4739112","27,50557312","0,6049612","47,1504684",,"0,87633771"
06/12/2012 10.00,"21,31168736","32,06703152","0,59851293","45,17288475",,"0,99583826"
06/12/2012 11.00,"21,3778808","33,66619008","0,59922008","48,509622",,"1,30836542"
06/12/2012 12.00,"22,1040584","32,24018224","0,60423424","48,4028496",,"1,2059047"
06/12/2012 13.00,"27,10541064","38,12130304","0,58284251","43,612296",,"0,92812132"
06/12/2012 14.00,"37,68047232","57,78021936","0,72920612","36,6542547",,"1,49077047"
06/12/2012 15.00,"27,1553712","36,063666","0,55327015","45,73587375",,"1,73569153"
06/12/2012 16.00,"28,97108288","38,40925024","0,62525317","38,9076072",,"1,04463494"
06/12/2012 17.00,"36,09964984","50,26487392","0,70218977","27,8923344",,"1,72623038"
06/12/2012 18.00,"40,83364712","60,06352976","0,71416481","23,6242314",,"1,90797133"
06/12/2012 19.00,"42,04520504","61,00448232","0,73453483","24,05880225",,"1,99737478"
06/12/2012 20.00,"42,35993936","60,24641256","0,70655503","25,959339",,"1,72064298"
06/12/2012 21.00,"53,56641992","81,5647728","0,82476292","18,79652093",,"1,65231685"
06/12/2012 22.00,"46,45473592","68,02307104","0,75278106","23,6005707",,"1,76462619"
06/12/2012 23.00,"25,1988216","32,07158208","0,59827643","39,60847065",,"1,64374252"
07/12/2012 0.00,"15,06829036","17,68814144","0,54031302","42,2842245",,"1,29326195"
07/12/2012 1.00,"13,56535894","15,03777293","0,50271964","41,98818645",,"0,99893706"
07/12/2012 2.00,"8,62825372","9,72601322","0,46345448","47,78713275",,"0,60237113"
07/12/2012 3.00,"4,63599963","4,37988341","0,46838942",,,"0,52403264"
07/12/2012 4.00,,,"0,45012222","51,4834488",,"0,49482135"
07/12/2012 5.00,"17,9748707","17,70370321",,"51,2070216",,"0,44436493"
07/12/2012 6.00,"10,42320682","10,04117774","0,45488124","50,26823445",,"0,49786421"
07/12/2012 7.00,"15,60172115","17,10709611","0,50389862","47,0254218",,"0,45177886"
07/12/2012 8.00,"29,10281968","44,4058176","0,52179069","37,01517015",,"0,88341908"
07/12/2012 9.00,"33,90754184","45,82794408","0,74621396","31,85019495",,"0,83379355"
07/12/2012 10.00,"29,08335552","40,79114336","0,69342082","37,80391335",,"1,50078385"
07/12/2012 11.00,"23,85747712","32,22524952","0,64192665","45,42632955",,"1,38056428"
07/12/2012 12.00,"21,27924072","30,77849648","0,57308913","50,5270857",,"1,51367432"
07/12/2012 13.00,"26,25334696","40,28142328","0,57973546","51,9180396",,"1,15450857"
07/12/2012 14.00,"33,06587944","50,97304048","0,65277979","44,89645755",,"1,41790852"
07/12/2012 15.00,"25,44801256","34,14155152","0,53887774","51,48614205",,"1,32026025"
07/12/2012 16.00,"38,17300352","53,61368456","0,64975196","39,08941155",,"1,01575519"
07/12/2012 17.00,"63,08177472","97,08243096","0,91104049","15,58277543",,"1,23826971"
07/12/2012 18.00,"65,16356032","115,58378424","0,94833913","17,09063633",,"2,04805291"
07/12/2012 19.00,"54,556052","93,39318872","0,79588024","24,99014805",,"2,87791779"
07/12/2012 20.00,"58,48016432","96,87360232","0,88371075","24,99286125",,"2,57258286"
07/12/2012 21.00,"75,63285016","132,803696","1,02368434","15,98694846",,"2,66220802"
07/12/2012 22.00,"67,2271628","115,46315616","0,97688862","15,32999895",,"2,88455676"
07/12/2012 23.00,"51,37366184","71,40167064","0,81452024","21,41143725",,"2,91426537"
08/12/2012 0.00,"28,08529152","37,56556112","0,60468626","39,11307225",,"2,24058118"
08/12/2012 1.00,"20,43887848","31,09690184","0,60659453","52,22149905",,"1,21492244"
08/12/2012 2.00,"17,7776001","28,02177488","0,52143653","58,774695",,"1,05226956"
08/12/2012 3.00,"8,56271036","10,32391857","0,45678835","66,4126722",,"0,69371197"
08/12/2012 4.00,"4,7969365","5,77413102","0,46833","68,0928612",,"0,32552848"
08/12/2012 5.00,"2,61002149","3,0050904","0,43042207","69,3128037",,"0,36193199"
08/12/2012 6.00,"3,11229815","3,33841318","0,4412554","64,0390212",,"0,27883496"
08/12/2012 7.00,"4,39134967","4,20803476","0,42401224","61,14293955",,"0,28569462"
08/12/2012 8.00,"10,14351946","11,03271418","0,46406377","58,84362225",,"0,17233574"
08/12/2012 9.00,"21,25524512","24,9771252","0,51253127","49,0118034",,"0,37764363"
08/12/2012 10.00,"22,02293224","23,50312616","0,56648242","46,19141205",,"0,75678224"
08/12/2012 11.00,"30,067156","35,64214648","0,66734928","42,59849685",,"1,07827222"
08/12/2012 12.00,"44,82460296","56,78672504","0,77049605","30,57618795",,"1,71151439"
08/12/2012 13.00,"44,70842984","60,82031848","0,75044058","32,7862689",,"2,08152339"
08/12/2012 14.00,"41,55202376","55,42943448","0,77328856","35,3505222",,"1,91942376"
08/12/2012 15.00,"17,04495229","18,07593519","0,60653512","51,94575015",,"2,18597641"
08/12/2012 16.00,"11,3070575","11,69287424","0,53474898","56,10907575",,"1,2538715"
08/12/2012 17.00,"13,12407507","14,1519395","0,55987687","58,4624376",,"0,90820439"
08/12/2012 18.00,"21,18905168","25,00760248","0,61960991","49,6761783",,"1,17951558"
08/12/2012 19.00,"32,32413816","39,4131076","0,67126135","37,62683715",,"1,13879694"
08/12/2012 20.00,"43,13477736","59,39949216","0,79641148","27,56250105",,"1,35555727"
08/12/2012 21.00,"36,32352592","47,99452688","0,78937255","25,87892055",,"1,44324707"
08/12/2012 22.00,"42,60004832","68,70787296","0,80339099","16,4222036",,"1,36214132"
08/12/2012 23.00,"28,69334576","40,418246","0,71491157","20,44900935",,"1,56058955"
09/12/2012 0.00,"20,113762","26,82790296","0,70950481","23,5431147",,"1,72307666"
09/12/2012 1.00,"14,69060726","19,2665548","0,65551288","29,78070165",,"1,51931766"
09/12/2012 2.00,"11,0442378","13,88476236","0,60734013","35,39714535",,"1,15716396"
09/12/2012 3.00,"8,16361669","9,1339433","0,57985312",,,"1,00115006"
09/12/2012 4.00,,,"0,57212684","35,82902295",,"1,12789775"
09/12/2012 5.00,,,,"42,15987615",,"1,20955675"
09/12/2012 6.00,,,"0,55800937","43,6109394",,"1,00845212"
09/12/2012 7.00,,,"0,54910178","39,41721",,"1,07545004"
09/12/2012 8.00,,,"0,54894451","37,64846295",,"1,18239166"
09/12/2012 9.00,,,"0,58476826","40,30867575",,"1,26725929"
09/12/2012 10.00,,,"0,61624772","36,9874596",,"1,19937658"
09/12/2012 11.00,,,"0,64792407","37,29091905",,"1,14764891"
09/12/2012 12.00,,,"0,62816218","36,5576169",,"1,34681615"
09/12/2012 13.00,,,"0,70628009","31,49672085",,"1,47848816"
09/12/2012 14.00,,,"0,66886378","40,28704995",,"1,35323342"
09/12/2012 15.00,,,"0,55006524","52,6662045",,"1,15395532"
09/12/2012 16.00,,,"0,58402149","52,2241923",,"1,18742683"
09/12/2012 17.00,,,"0,5637901","51,883566",,"0,84767967"
09/12/2012 18.00,,,"0,60122621","48,1162878",,"1,12397009"
09/12/2012 19.00,,,"0,62102655","45,26884425",,"1,13149386"
09/12/2012 20.00,,,"0,62660923","41,609715",,"1,11118946"
09/12/2012 21.00,,,"0,63563449","42,4254705",,"0,94328072"
09/12/2012 22.00,,,"0,63761965","44,10635775",,"1,04004217"
09/12/2012 23.00,,,"0,56272762","48,8124231",,"1,13912848"
10/12/2012 0.00,,,"0,57047487","50,55954435",,"0,75241118"
10/12/2012 1.00,,,"0,50250295","53,70162945",,"0,64508208"
10/12/2012 2.00,,,"0,46699375","59,2309116",,"0,46251126"
10/12/2012 3.00,,,"0,45360324","61,60318605",,"0,38561081"
10/12/2012 4.00,,,"0,45785083","58,5077241",,"0,31861288"
10/12/2012 5.00,,,"0,49164981","57,89607705",,"0,27866919"
10/12/2012 6.00,,,"0,49452037","51,4841271",,"0,31512762"
10/12/2012 7.00,,,"0,53913404","44,4355128",,"0,35446315"
10/12/2012 8.00,,,"0,59186777","39,69293895",,"0,65725354"
10/12/2012 9.00,,,"0,82004467","35,13085275",,"0,73293665"
10/12/2012 10.00,,,"0,72924573","34,55705085",,"1,36623475"
10/12/2012 11.00,,,"0,65297668","43,24192425",,"1,47361978"
10/12/2012 12.00,,,"0,63885921","51,32123535",,"1,56944152"
10/12/2012 13.00,,,"0,59469755","58,7179173",,"1,43799122"
10/12/2012 14.00,,,"0,6568305","51,3827412",,"1,64064372"
10/12/2012 15.00,,,"0,6054738","52,78516635",,"1,20695628"
10/12/2012 16.00,,,"0,70350855","42,80936835",,"1,09984787"
10/12/2012 17.00,,,"0,96351908","13,7086026",,"1,57585879"
10/12/2012 18.00,,,"1,06371607","15,12454188",,"3,36836807"
10/12/2012 19.00,,,"0,95229197","13,55787836",,"3,47403742"
10/12/2012 20.00,,,"0,97905202","15,49829117",,"3,78003645"
10/12/2012 21.00,,,"0,98980614","14,15060882",,"3,32128707"
10/12/2012 22.00,,,"0,9540418","16,52763935",,"2,78757361"
10/12/2012 23.00,,,"0,72187245","38,2871622",,"2,31615445"
11/12/2012 0.00,,,"0,66768364","41,4765687",,"1,55428212"
11/12/2012 1.00,,,"0,67747546","44,66192535",,"1,76628492"
11/12/2012 2.00,,,"0,59450183","49,9857225",,"1,60368696"
11/12/2012 3.00,,,"0,51882227",,,"1,20717798"
11/12/2012 4.00,,,"0,53516256","59,32553445",,"0,76524674"
11/12/2012 5.00,,,,"58,07179665",,"0,53465419"
11/12/2012 6.00,,,"0,5301484","58,2184491",,"0,99467685"
11/12/2012 7.00,,,"0,56099643","48,8773005",,"0,68242632"
11/12/2012 8.00,,,"0,57151638","47,57219145",,"0,85946365"
11/12/2012 9.00,,,"0,67008237","45,46080315",,"0,7212086"
11/12/2012 10.00,,,,"52,6515612",,
11/12/2012 11.00,,,"0,59697862","52,80611385",,"1,33775875"
11/12/2012 12.00,"42,76813224","52,54757248","0,62570519","52,34247585",,"0,87486408"
11/12/2012 13.00,"24,3720728","30,0807312","0,5971557","55,06014465",,"0,92477234"
11/12/2012 14.00,"22,4771852","30,57226816","0,61125337","54,1200009",,"0,70170763"
11/12/2012 15.00,"17,79057875","21,94998944","0,55472524","54,5316093",,"0,7650769"
11/12/2012 16.00,"18,74645638","23,02648368","0,58726602","50,66428185","2,686203","0,74170115"
11/12/2012 17.00,"20,33050632","23,04592872","0,61198149","46,34279265",,"1,00132396"
11/12/2012 18.00,"25,59663232","32,052768","0,66428184","39,5327604","6,10500622","1,17708292"
11/12/2012 19.00,"35,10611728","47,10867816","0,72584393","30,41060295",,"1,11554222"
11/12/2012 20.00,"38,99780208","57,5512956","0,8031743","25,9431396","14,89620972","1,23358337"
11/12/2012 21.00,"37,03022024","53,69991576","0,78060243","27,5023518",,"1,35987748"
11/12/2012 22.00,"31,30595992","41,49083976","0,75211235","31,92520695","7,81440783","1,26737218"
11/12/2012 23.00,"26,20986808","30,96851104","0,72851877","34,0535328",,"1,07793152"
12/12/2012 0.00,"22,7737364","25,91549656","0,75164053","35,7668388","4,39560509","1,75975375"
12/12/2012 1.00,"16,06051129","18,00200962","0,61223663","35,1044988",,"1,38568996"
12/12/2012 2.00,"17,381753","19,50194112","0,6339033","33,1086609","8,54700947","1,02896501"
12/12/2012 3.00,"8,77296726","8,94328822","0,57698256","41,55834375",,"0,79365866"
12/12/2012 4.00,"5,15514778","5,24042681","0,54135453","43,9231968","4,63980484","0,62615266"
12/12/2012 5.00,"4,96436078","4,88570301","0,52242095","43,3027518",,"0,41876501"
12/12/2012 6.00,"8,43811488","8,45951781","0,56217658","38,35608945","2,93040299","0,44668267"
12/12/2012 7.00,"19,90026808","23,31246152","0,59741084","27,67334325",,"0,59424734"
12/12/2012 8.00,"32,28781016","46,27994088","0,71052651","16,51412123","7,81440783","0,57829366"
12/12/2012 9.00,"52,0576416","102,42857416","1,13803841","7,2696204",,"1,12867067"
12/12/2012 10.00,"31,72321568","51,9658656","0,86764657","20,6984043","18,31501007","2,28127033"
12/12/2012 11.00,"17,1280153","25,45959928","0,68827035","34,8706449",,"1,68214953"
12/12/2012 12.00,"16,49011092","25,41355832","0,69226048","35,1173466","10,01220989","1,56765363"
12/12/2012 13.00,"26,10732752","40,85404816","0,68919303","27,33068205",,"1,4579773"
12/12/2012 14.00,"39,0341492","72,10723688","0,82128306","21,33167715","5,61660624","1,69317177"
12/12/2012 15.00,"31,03145408","46,41158208","0,79538861","24,0682785",,"1,96459382"
12/12/2012 16.00,"43,10296168","83,01739568","0,96405032","13,91202677","17,58241081","1,6878549"
12/12/2012 17.00,"52,44375088","107,15601328","1,21749374","5,3413731",,"2,94907829"
12/12/2012 18.00,"47,29119768","86,86485592","0,98217772","4,55263788","21,24542046","3,83053355"
12/12/2012 19.00,"51,90967192","97,53119648","1,0909293","1,78293549",,"3,12522575"
12/12/2012 20.00,"58,92791648","135,05069752","1,2580171","0,28724409","22,71062088","3,57916471"
12/12/2012 21.00,"67,2888248","165,99330096","1,32052168","0,01148921",,"4,07874664"
12/12/2012 22.00,"66,96953992","145,15089488","1,4194628","0,22911977","26,12940979","4,54996749"
12/12/2012 23.00,"58,26665128","105,34351376","1,25911802","2,59870695",,"4,89771945"
13/12/2012 0.00,"28,40002584","35,9320248","0,87209104","15,77674728","23,44322014","4,01726085"
13/12/2012 1.00,"28,55187688","39,03439776","0,84346233","11,27886018",,"2,56111212"
13/12/2012 2.00,"23,9619488","29,15014168","0,80759897","10,42050744","18,31501007","1,80201722"
13/12/2012 3.00,"15,07608176","15,89701808","0,73876262",,,"1,914353"
13/12/2012 4.00,,,"0,67320807","28,0214109","17,82661057","1,47675519"
13/12/2012 5.00,"20,1384268","20,1971252",,"29,9827752",,"1,66641755"
13/12/2012 6.00,"23,73094096","25,63014968","0,79523133","13,41189623","13,43101025","5,41995709"
13/12/2012 7.00,"44,6636508","88,41864272","1,03023164","0,87659901",,"4,55650375"
13/12/2012 8.00,"69,13115152","235,3553456","1,84264788",,"17,09399986","4,48803931"
13/12/2012 9.00,"87,45709792","334,1174112","2,27594051","0,00067631",,"6,18885485"
13/12/2012 10.00,"65,93644808","212,16986","1,39394114","2,97110961","28,08300972","6,42465952"
13/12/2012 11.00,"37,73173304","70,86539288","0,87112642","21,492534",,"4,73542049"
13/12/2012 12.00,"45,1568512","94,26213536","0,92030224","21,19110945","16,36141014","3,15402922"
13/12/2012 13.00,"35,84915872","67,96989832","0,82665138","31,947531",,"2,84028879"
13/12/2012 14.00,"41,56433704","77,59213392","0,91672219","31,38791355","21,24542046","3,00585537"
13/12/2012 15.00,"34,02111464","53,39124248","0,80225046","35,78644965",,"2,75044192"
13/12/2012 16.00,"47,33339552","89,21237128","1,01139592","21,3965745","17,82661057","2,48854815"
13/12/2012 17.00,"40,03934496","70,26359088","1,02040137","23,1700497",,"3,13924001"
13/12/2012 18.00,"54,04663784","96,4560024","1,05217441","13,4193296","20,02441978","3,19058834"
13/12/2012 19.00,"60,11807912","106,60092144","1,16267583","11,82630414",,"3,6494567"
13/12/2012 20.00,"54,75396312","95,70959584","0,99743572","12,76644191","23,93161964","3,49386079"
13/12/2012 21.00,"65,85662208","127,44458944","1,1837332","8,30369673",,"3,38789549"
13/12/2012 22.00,"70,16554352","140,35403104","1,152884","7,06888749","29,7924099","3,71066485"
13/12/2012 23.00,"53,77343216","81,01681272","0,96688127","9,73991319",,"3,36114127"
14/12/2012 0.00,"47,18282552","66,76046272","0,96137548","9,83385974","18,55920982","3,33682378"
14/12/2012 1.00,"34,26900544","49,07362144","0,87909036","21,94334415",,"2,57905912"
