,Regione Puglia,,,,,,,,
,Liceo Scientifico Via dei Mandorli,,,,,,,,
Parm,SO2,NOX,NO,NO2,CO,O3,BENZENE,TEMP,PM10
,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,
12/04/2006 14.00,"2,13522913","22,77486448","5,87930323","13,7587367","0,51519912",,"1,074969","15,09794998","15,5415802"
12/04/2006 15.00,"2,03034999","21,92534376","6,53406178","12,19609734","0,44660275",,"1,0531035","15,46770954","15,5415802"
12/04/2006 16.00,"1,87192071","24,84353376","6,14543048","15,42001041","0,51044242",,"1,0541205","15,25580025","15,5415802"
12/04/2006 17.00,"2,12405433","24,53356032","6,95479583","13,97159202","0,55183604",,"1,0001178","15,19521999","15,5415802"
12/04/2006 18.00,"2,01542551","25,75400904","6,54335442","15,71982539","0,47007168",,"1,0421199","13,7167902","15,5415802"
12/04/2006 19.00,"1,88417149","49,33042216","9,88811144","34,17426584","0,75275077",,"1,1639565","13,12419987","15,5415802"
12/04/2006 20.00,"1,96777398","50,23571592","11,79323814","32,15347304","0,73958161",,"1,6917795","12,09014988","15,5415802"
12/04/2006 21.00,"1,8698623","26,86811232","6,71316963","16,57382402","0,70899803",,"1,8260235","10,84560966","15,5415802"
12/04/2006 22.00,"1,79647762","20,41048528","5,42984328","12,08318992","0,87956568",,"1,553976","10,42348003","15,5415802"
12/04/2006 23.00,"1,85558057","19,30416384","5,37830851","11,1565047","0,64626045",,"1,3907475","10,20349979","15,5415802"
13/04/2006 0.00,"1,67189613","25,19371656","5,29128786","17,0825881","0,56319712",,"1,2402315","11,35639","15,5415802"
13/04/2006 1.00,"1,6713256","11,9814524","4,11019056","5,67559418","0,48772143",,"1,2636225","11,46905994","15,04897022"
13/04/2006 2.00,"1,81812141","14,11886573","4,0130318","7,96374386","0,31644779",,"1,126836","11,32485008","15,04897022"
13/04/2006 3.00,"1,63640283","11,47563089","3,77985403","5,67689243","0,31483543",,"1,34244","10,48466969","15,04897022"
13/04/2006 4.00,"1,48089743","11,57031122","3,80013025","5,74048746","0,307327",,"1,2393162","10,08959961","15,04897022"
13/04/2006 5.00,"1,36495435","12,08650724","3,96149579","6,00914832","0,29686996",,"0,96467535","9,92463779","15,04897022"
13/04/2006 6.00,"1,55206607","13,91264697","4,18115733","7,49910491","0,3978976",,"0,8977059","9,92063522","15,04897022"
13/04/2006 7.00,"1,57485603","19,64916512","4,91195171","12,11692907","0,57569757",,"1,270233","9,85449791","15,04897022"
13/04/2006 8.00,"1,57679646","29,43611952","5,87845901","20,425896","0,94202949",,"1,06129035","9,86440182","15,04897022"
13/04/2006 9.00,"1,47731149","31,06902488","6,970003","20,3830672","0,91702742",,"1,243791","9,87064266","15,04897022"
13/04/2006 10.00,"1,49346857","81,15948616","20,53320176","49,8136228","0,66398826",,"1,389222","10,77750015","15,04897022"
13/04/2006 11.00,"1,45516428","31,54759848","6,53744115","21,53038192","0,63580225",,"1,277352","11,05074024","15,04897022"
13/04/2006 12.00,"1,61923689","29,04962784","6,3828331","19,26429864","0,59515656",,"1,1187","11,64529991","15,04897022"
13/04/2006 13.00,"1,58157433","25,16778984","7,76162603","14,17925051","0,66528607",,"1,129887","13,06056976","15,04897022"
13/04/2006 14.00,"1,66115356","21,86568936","6,04320517","13,06308418","0,50855629",,"1,072935","14,52807999","15,04897022"
13/04/2006 15.00,"1,57782567","21,91756192","5,66386652","13,2318048","0,53033363",,"0,95481045","14,66991997","15,04897022"
13/04/2006 16.00,"1,87656128","25,00047072","6,29243557","15,35123003","0,51806851",,"0,8968923","14,78001022","15,04897022"
13/04/2006 17.00,"1,78244505","26,0847468","6,37860951","16,303863","0,50887084",,"0,9819135","13,77737045","15,04897022"
13/04/2006 18.00,"1,62086206","32,34002688","7,35440945","21,06444664","0,51912983",,"1,00749105","12,70471954","15,04897022"
13/04/2006 19.00,"1,70067011","23,2443752","6,45211143","13,34860697","0,62385284",,"1,030221","11,9496603","15,04897022"
13/04/2006 20.00,"1,88149678","28,96272744","7,03759165","18,17150269","0,58041582",,"0,9978804","11,45678997","15,04897022"
13/04/2006 21.00,"1,63734051","26,59186656","6,55856158","16,686741","0,52392613",,"0,98237115","11,77581024","15,04897022"
13/04/2006 22.00,"1,65020759","20,74120392","5,40787737","12,45956712","0,37883237",,"1,066833","11,77709961","15,04897022"
13/04/2006 23.00,"1,67715301","16,84899906","4,78860345","9,50431874","0,32360089",,"0,9967617","11,76027012","15,04897022"
14/04/2006 0.00,"1,69424674","14,36399369","4,36364581","7,67042394","0,31455932",,"0,93131775","11,74215984","15,04897022"
14/04/2006 1.00,,"15,93203636","4,26564158","9,39010542","0,26487207",,"0,8594667","10,22296047","23,48690033"
14/04/2006 2.00,"1,3872419",,,,"0,24789103",,"0,81649845","7,8944521","23,48690033"
14/04/2006 3.00,"1,43950045","17,63237031","4,02908443","11,45501762",,,"0,83602485","8,78815746","23,48690033"
14/04/2006 4.00,"1,44133918","15,30689458","3,7714056","9,52378672","0,20552581",,"0,8002773","7,70458603","23,48690033"
14/04/2006 5.00,"1,24891871","15,2394526","3,72324896","9,53027414","0,23233013",,"0,78222555","6,86168814","23,48690033"
14/04/2006 6.00,"1,2853263","20,49478536","4,30112497","13,90150766","0,33836959",,"0,77124195","6,32078505","23,48690033"
14/04/2006 7.00,"1,52283343","27,3298412","4,93983213","19,76009936","0,54248225",,"0,99325305","8,2345686","23,48690033"
14/04/2006 8.00,"1,67230293","31,7953172","7,56731101","20,19228784","0,71523894",,"1,02355965","12,21732998","23,48690033"
14/04/2006 9.00,"1,68770133","56,33149696","15,93046241","31,91076376","0,62050114",,"1,3134555","13,24378967","23,48690033"
14/04/2006 10.00,"1,6052206","35,26861816","9,59917281","20,67898744","0,61057301",,"1,6816095","17,52930069","23,48690033"
14/04/2006 11.00,"1,66459814","43,10104968","11,05146393","26,45450848","0,53412338",,"1,6043175","18,62174988","23,48690033"
14/04/2006 12.00,"1,88141542","49,34468568","12,47079808","30,22093816","0,53926452",,"1,610928","18,63138962","23,48690033"
14/04/2006 13.00,"1,98359951","49,5171672","13,22609351","29,64598064","0,60048644",,"1,85094","18,20648003","23,48690033"
14/04/2006 14.00,"1,88714825","37,05194056","8,59464822","23,88472312","0,41238554",,"1,8717885","18,76671982","23,48690033"
14/04/2006 15.00,"1,94948323","44,02190712","10,36038276","28,40002584","0,36560496",,"1,6460145","18,56389999","23,48690033"
14/04/2006 16.00,"1,98521248","39,94810432","9,34656303","25,61737752","0,29716238",,"1,6490655","18,21636963","23,48690033"
14/04/2006 17.00,"1,77761939","47,88558112","11,38517484","30,6790916","0,25552295",,"1,7507655","17,5642395","23,48690033"
14/04/2006 18.00,"1,86032589","49,21887608","9,93880199","33,98476752","0,29331671",,"2,080782","16,67173958","23,48690033"
14/04/2006 19.00,"1,86655095","58,58953072","10,7920979","42,05105576","0,56889397",,"2,219094","14,47910023","23,48690033"
14/04/2006 20.00,"1,82741171","55,00208336","9,76898802","40,03286328","1,12228644",,"2,4779205","13,28923988","23,48690033"
14/04/2006 21.00,"1,75093025","71,969114","11,87687941","53,77343216","1,23778571",,"2,207907","11,63932991","23,48690033"
14/04/2006 22.00,"1,60562129","65,99396104","8,87598264","52,40417248","1,01389251",,"2,3782545","10,72568035","23,48690033"
14/04/2006 23.00,"1,60356695","61,64387424","7,03252259","50,88306176","0,73148603",,"2,2907925","10,80117989","23,48690033"
15/04/2006 0.00,"1,51091622","24,44407872","4,37293845","17,74321086","0,58981154",,"1,805175","10,42823029","23,48690033"
15/04/2006 1.00,"1,45176547","20,11477536","5,11809452","12,2661817","0,50594552",,"1,293624","10,60988998","29,0927906"
15/04/2006 2.00,"1,23763917","19,30026336","4,4379907","12,51148557","0,37522087",,"1,114632","10,60344028","29,0927906"
15/04/2006 3.00,"1,28408352","17,10839436","3,98346294","11,00076466","0,32714598",,"1,090224","11,01823997","29,0927906"
15/04/2006 4.00,"1,52399382","15,71414484","3,86180437","9,79244566","0,2573287",,"1,042425","11,23340988","29,0927906"
15/04/2006 5.00,"1,25832902","16,19661892","3,79252729","10,38167626","0,314783",,"0,9717435","10,60229015","29,0927906"
15/04/2006 6.00,"1,37036479","18,05777884","4,07470593","11,81063623","0,44935448",,"1,023102","9,03947926","29,0927906"
15/04/2006 7.00,"1,16541183","35,86393848","6,68528921","25,61867768","0,72650216",,"1,02000015","10,89729977","29,0927906"
15/04/2006 8.00,"1,53644495","54,29135472","12,04416072","35,82644416","0,63062732",,"1,156329","14,21183968","29,0927906"
15/04/2006 9.00,"1,63566958","45,03614664","10,59102414","28,79716736","0,58969388",,"1,795005","16,51511955","29,0927906"
15/04/2006 10.00,"1,63052254","41,65880896","10,27842618","25,94704456","0,48989415",,"1,8005985","18,39105988","29,0927906"
15/04/2006 11.00,"1,72473437","44,9025552","10,07820287","29,4513008","0,42207834",,"1,610928","20,42328072","29,0927906"
15/04/2006 12.00,"1,8103078","48,19037304","10,71605958","31,76151304","0,36619445",,"1,635336","22,59666061","29,0927906"
15/04/2006 13.00,"1,80484244","41,25545344","9,87290428","26,12876104","0,30638452",,"1,74924","21,87463951","29,0927906"
15/04/2006 14.00,"1,83077086","28,69556368","7,04857398","17,88727242","0,23711828",,"1,630251","18,34086037","29,0927906"
15/04/2006 15.00,"1,61193992","29,23899232","7,01815965","18,47779935","0,27804939",,"1,4690565","18,32756042","29,0927906"
15/04/2006 16.00,"1,58073124","32,4931016","6,81624166","22,04434664","0,31356674",,"1,293624","19,04416084","29,0927906"
15/04/2006 17.00,"1,6285099","39,99869584","8,00494317","27,72902856","0,31337102",,"1,420749","18,17473984","29,0927906"
15/04/2006 18.00,"1,64077492","55,15123848","8,86415485","41,572138","0,39904279",,"1,633302","18,35984993","29,0927906"
15/04/2006 19.00,"1,50760894","71,23762104","11,40883542","53,76044968","0,71323747",,"2,1819735","16,65866089","29,0927906"
15/04/2006 20.00,"1,48270769","55,20831168","7,03083291","44,44560632","0,44586181",,"2,6904735","15,20267963","29,0927906"
15/04/2006 21.00,"1,17123619","55,25238328","6,76386018","44,8998784","0,48243815",,"2,642166","14,3960104","29,0927906"
15/04/2006 22.00,"1,46793577","55,91255864","9,17083579","41,89012272","0,45147362",,"2,1840075","14,22262955","29,0927906"
15/04/2006 23.00,"1,32146539","24,65028792","5,15611306","16,74643746","0,40120037",,"1,951623","12,79004955","29,0927906"
16/04/2006 0.00,"1,03089934","20,39622176","5,02093701","12,6970815","0,4435854",,"1,612962","13,40970993","29,0927906"
16/04/2006 1.00,,"19,03051075","4,48783703","12,14937762","0,48518522",,"1,3083705","12,95930004","31,05994987"
16/04/2006 2.00,"1,34470689",,,,"0,49570284",,"1,1131065","12,19155979","31,05994987"
16/04/2006 3.00,"1,33796723","16,39505775","4,05696486","10,17401586",,,"0,9833373","12,46181011","31,05994987"
16/04/2006 4.00,"1,42989183","13,21098312","3,73845612","7,47704234","0,43141931",,"0,92887695","13,46479034","31,05994987"
16/04/2006 5.00,"1,39953845","12,88674042","3,96234125","6,80863774","0,34734126",,"0,8688231","13,28855991","31,05994987"
16/04/2006 6.00,"1,41381509","18,48707638","8,59802634","8,30119082","0,39004666",,"1,0872747","14,23198986","31,05994987"
16/04/2006 7.00,"1,59906063","13,69864637","4,44643912","6,89040442","0,46902201",,"1,1934495","15,23388958","31,05994987"
16/04/2006 8.00,"1,70140439","17,64923033","4,71172216","10,42320682","0,54521068",,"0,99772785","15,41656017","31,05994987"
16/04/2006 9.00,"1,59955286","28,37520808","7,21247591","17,3149133","0,62316433",,"0,94230135","17,51818085","31,05994987"
16/04/2006 10.00,"1,71936156","33,31149496","7,62476155","21,62124016","0,54226673",,"1,1232765","19,48216057","31,05994987"
16/04/2006 11.00,"1,71284869","24,95247952","7,28006331","13,81973715","0,75053727",,"1,1609055","21,3918705","31,05994987"
16/04/2006 12.00,"1,75182928","31,22982408","7,49634424","19,74191624","0,50701849",,"1,1080215","22,5240097","31,05994987"
16/04/2006 13.00,"1,89835966","31,29079776","7,42115139","19,91193128","0,41909361",,"1,0023552","24,04985046","31,05994987"
16/04/2006 14.00,"1,68487509","20,71397704","6,00518538","11,50303941","0,31648973",,"0,977337","25,12907982","31,05994987"
16/04/2006 15.00,"1,86539971","22,57643712","6,29834885","12,91641658","0,28461649",,"0,917334","25,55664063","31,05994987"
16/04/2006 16.00,"1,83252722","26,76306704","6,64473677","16,57382402","0,24383334",,"0,9128592","25,73755074","31,05994987"
16/04/2006 17.00,"1,81438495","27,68520552","7,26316522","16,54656272","0,25246948",,"1,1131065","20,30830002","31,05994987"
16/04/2006 18.00,"1,86221141","41,99214704","9,18604171","28,09242328","0,26004431",,"1,293624","18,7232399","31,05994987"
16/04/2006 19.00,"1,78016595","57,5117172","12,08724956","39,17364872","0,37882072",,"1,49499","16,9321003","31,05994987"
16/04/2006 20.00,"1,53017006","41,520036","7,46677538","30,07816912","1,10117548",,"1,6816095","16,12751961","31,05994987"
16/04/2006 21.00,"1,33397246","52,55986664","8,05816887","40,21714184","1,03590053",,"1,623132","14,94227028","31,05994987"
16/04/2006 22.00,"1,39087056","47,31752592","8,98581342","33,56684256","1,25469102",,"1,58652","14,06612968","31,05994987"
16/04/2006 23.00,"1,46545937","33,64351376","5,5760029","25,1008316","0,82900235",,"1,764495","13,59008026","31,05994987"
17/04/2006 0.00,"1,34757178","24,25211392","4,76325818","16,95150329","0,79976085",,"1,6348275","13,52394009","31,05994987"
17/04/2006 1.00,"1,18581997","20,85014968","4,35942097","14,16756246","0,60094894",,"1,3765095","13,47856045","23,58296013"
17/04/2006 2.00,"1,18177637","16,90347194","4,31210854","10,29081994","0,41406896",,"1,1863305","13,23639965","23,58296013"
17/04/2006 3.00,"1,05217905","14,01510914","4,37209298","7,3083179","0,36123621",,"1,0683585","12,99382019","23,58296013"
17/04/2006 4.00,"1,16650714","13,02032804","4,33829928","6,36476502","0,31024766",,"1,043442","11,99260044","23,58296013"
17/04/2006 5.00,"1,0663184","17,77374168","5,01164312","10,17142318","0,34447652",,"0,89521425","12,95211029","23,58296013"
17/04/2006 6.00,"1,3818396","16,94497381","4,82155293","9,62891422","0,31609712",,"1,310913","12,46119976","23,58296013"
17/04/2006 7.00,"1,37968457","21,9305444","5,92745987","12,84763429","0,53622154",,"0,93579255","13,23361015","23,58296013"
17/04/2006 8.00,"1,23836836","27,94978808","6,90579497","17,36033095","0,66202523",,"1,1050722","13,71895981","23,58296013"
17/04/2006 9.00,"1,31385315","59,77755192","15,13545003","36,66357512","0,60012529",,"1,350576","14,52651978","23,58296013"
17/04/2006 10.00,"1,41547789","48,15146384","10,9661392","31,33840656","0,54701643",,"1,8992475","15,07359982","23,58296013"
17/04/2006 11.00,"1,40236367","44,05173432","9,11338526","30,0820696","0,601027",,"2,1890925","14,79778957","23,58296013"
17/04/2006 12.00,"1,3337955","46,32015024","9,71069327","31,43444632","0,67046333",,"2,2053645","14,80842972","23,58296013"
17/04/2006 13.00,"1,32714534","30,81220504","7,1829058","19,79902768","0,42250939",,"2,187567","17,92592049","23,58296013"
17/04/2006 14.00,"1,41444462","19,35993688","5,66724589","10,66720861","0,21494483",,"2,0548485","19,25049973","23,58296013"
17/04/2006 15.00,"1,33257612","23,84487704","5,81340551","14,93071431","0,27708011",,"1,9114515","17,87437057","23,58296013"
17/04/2006 16.00,"1,08006214","30,82130616","6,6751511","20,5881292","0,28567548",,"1,577367","17,44071007","23,58296013"
17/04/2006 17.00,"1,17180977","34,6720168","7,41861873","23,42528864","0,26962178",,"1,5097365","16,69433975","23,58296013"
17/04/2006 18.00,"1,18636101","32,6902288","6,5036462","22,72184472","0,3603345",,"1,6063515","15,52190971","23,58296013"
17/04/2006 19.00,"1,02477903","37,83404416","7,29696016","26,65048848","0,57724003",,"1,63737","14,66469955","23,58296013"
17/04/2006 20.00,"0,89422776","42,56538376","8,08773898","30,17032752","0,86307394",,"1,6683885","14,22554016","23,58296013"
17/04/2006 21.00,"1,12191677","41,61083688","7,64757167","29,89127112","0,53802846",,"1,92213","14,00067043","23,58296013"
17/04/2006 22.00,"0,97259371","30,014576","7,08574705","20,12089376","0,36951936",,"1,995354","13,61470032","23,58296013"
17/04/2006 23.00,"0,7714901","28,08079832","5,01502249","20,39604968","0,43789554",,"1,8321255","13,38901997","23,58296013"
18/04/2006 0.00,"0,84734609","30,6669504","5,27692616","22,60244032","0,27829753",,"1,7436465","13,62792969","23,58296013"
18/04/2006 1.00,,"25,34935336","4,78015503","18,02354448","0,2551385",,"1,780767","13,64970016","27,48946953"
18/04/2006 2.00,"0,69298482",,,,"0,39389466",,"1,702458","13,18945026","27,48946953"
18/04/2006 3.00,"0,63440358","16,38597766","4,59513265","9,33819079",,,"1,5117705","13,73538017","27,48946953"
18/04/2006 4.00,"0,77738666","20,27041216","4,63822024","13,1591163","0,30750408",,"1,457361","13,98589039","27,48946953"
18/04/2006 5.00,"0,59500907","24,20024136","4,68130783","17,02548239","0,26951693",,"1,487871","13,81359005","27,48946953"
18/04/2006 6.00,"0,66091982","24,97324384","5,4382917","16,63612462","0,36613271",,"1,3876965","14,24291039","27,48946953"
18/04/2006 7.00,"0,5764417","30,84335152","6,51209587","20,8606848","0,66022647",,"1,239723","14,54687023","27,48946953"
18/04/2006 8.00,"0,60032188","32,67078376","6,6413574","22,49081776","0,8129172",,"1,306845","15,12664032","27,48946953"
18/04/2006 9.00,"0,60160127","44,14123504","8,45102375","31,18915584","0,46632737",,"1,5016005","15,53629017","27,48946953"
18/04/2006 10.00,"0,71327092","46,05944904","9,01031322","32,2495128","0,3021544",,"1,757376","15,99639988","27,48946953"
18/04/2006 11.00,"0,7270533","45,0840996","9,01538228","31,26573144","0,26239994",,"1,929249","16,53960991","27,48946953"
18/04/2006 12.00,"0,75148978","43,5407332","10,1685979","27,94967336","0,26857444",,"1,87128","16,91419029","27,48946953"
18/04/2006 13.00,"0,82082884","38,1556808","8,44004017","25,21633552","0,26963459",,"1,6348275","16,8978405","27,48946953"
18/04/2006 14.00,"0,84541888","26,73193968","6,46309501","16,82172246","0,21080908",,"1,3948155","17,18029976","27,48946953"
18/04/2006 15.00,"0,6771725","28,10932536","6,63037382","17,97811727","0,215645",,"1,0365264","17,64529991","27,48946953"
18/04/2006 16.00,"0,68469627","30,68379512","6,78498187","20,28184592","0,20738748",,"0,9851679","17,61557961","27,48946953"
18/04/2006 17.00,"0,78829806","32,07158208","6,98436595","21,36426736","0,22177989",,"0,97962525","17,6782608","27,48946953"
18/04/2006 18.00,"0,7289795","35,83797352","7,74726433","23,96129872","0,23900325",,"1,1110725","17,33773994","27,48946953"
