Stat,BR-CASALE,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
12/10/2014 23.00,,,,,,,
13/10/2014 0.00,,,,"21,5",,,
13/10/2014 1.00,,,,,,,
13/10/2014 2.00,,,,"16,1",,,
13/10/2014 3.00,,,,,,,
13/10/2014 4.00,,,,"18,1",,,
13/10/2014 5.00,,,,,,,
13/10/2014 6.00,,,,"23,9",,,
13/10/2014 7.00,,,,,,,
13/10/2014 8.00,,,,"25,4",,,
13/10/2014 9.00,,,,,,,
13/10/2014 10.00,,,,"28,3",,,
13/10/2014 11.00,,,,,,,
13/10/2014 12.00,,,,"33,5",,,
13/10/2014 13.00,,,,,,,
13/10/2014 14.00,,,,"17,6",,,
13/10/2014 15.00,,,,,,,
13/10/2014 16.00,,,,"20,0",,,
13/10/2014 17.00,"2,3","10,8","10,3",,,,
13/10/2014 18.00,"2,1","9,7","9,3","19,5",,,
13/10/2014 19.00,"2,0","15,0","15,0",,,,
13/10/2014 20.00,"2,0","27,0","27,4","23,4",,,
13/10/2014 21.00,"2,0","17,4","17,6",,,,
13/10/2014 22.00,"1,8","11,0","11,1","30,5",,,
13/10/2014 23.00,"2,0","8,8","8,8",,,,
14/10/2014 0.00,"1,9","8,0","7,9","43,5",,,
14/10/2014 1.00,"1,9","6,6","6,6",,,,
14/10/2014 2.00,"1,9","4,9","4,6","33,5",,,
14/10/2014 3.00,"1,9","6,6","6,1",,,,
14/10/2014 4.00,"1,9","6,7","6,7","24,4",,,
14/10/2014 5.00,"1,8","9,2","9,3",,,,
14/10/2014 6.00,"1,9","17,8","18,2","21,5",,,
14/10/2014 7.00,"2,0","18,6","20,6",,,,
14/10/2014 8.00,,,,"26,9",,,
14/10/2014 9.00,,"19,2","24,4",,,,
14/10/2014 10.00,"0,7","11,3","13,3","35,7",,,
14/10/2014 11.00,"0,7","9,0","10,5",,,,
14/10/2014 12.00,"0,7","7,4","8,1","35,9",,,
14/10/2014 13.00,"0,7","9,1","10,8",,,,
14/10/2014 14.00,"0,7","8,2","9,4","28,6",,,
14/10/2014 15.00,"0,7","9,3","10,1",,,,
14/10/2014 16.00,"0,7","8,6","8,9","38,8",,,
14/10/2014 17.00,"0,9","10,1","10,5",,,,
14/10/2014 18.00,"0,8","12,9","13,1","40,0",,,
14/10/2014 19.00,"0,7","11,4","11,3",,,,
14/10/2014 20.00,"0,7","10,9","11,0","34,4",,,
14/10/2014 21.00,"0,7","8,0","8,8",,,,
14/10/2014 22.00,"0,7","4,7","4,8","37,1",,,
14/10/2014 23.00,"0,9","3,5","3,5",,,,
15/10/2014 0.00,"0,7","4,7","4,8","48,1",,,
15/10/2014 1.00,"0,7","2,6","2,5",,,,
15/10/2014 2.00,,"1,6","1,5","42,2",,,
15/10/2014 3.00,,,,,,,
15/10/2014 4.00,,"1,0","0,6","44,2",,,
15/10/2014 5.00,,"5,0","5,0",,,,
15/10/2014 6.00,,"5,3","5,4","43,0",,,
15/10/2014 7.00,,"18,9","20,2",,,,
15/10/2014 8.00,,"16,8","18,9","32,2",,,
15/10/2014 9.00,,"10,0","11,6",,,,
15/10/2014 10.00,,"10,6","13,3","40,3",,,
15/10/2014 11.00,,"11,3","14,2",,,,
15/10/2014 12.00,,"9,8","11,4","35,7",,,
15/10/2014 13.00,,"8,2","10,1",,,,
15/10/2014 14.00,,"6,9","7,7","26,4",,,
15/10/2014 15.00,,"7,8","8,5",,,,
15/10/2014 16.00,,"9,2","10,3","29,8",,,
15/10/2014 17.00,,"12,0","12,8",,,,
15/10/2014 18.00,,"11,1","11,9","33,5",,,
15/10/2014 19.00,,"10,4","10,9",,,,
15/10/2014 20.00,,"8,6","8,8","38,8",,,
15/10/2014 21.00,,"7,4","7,7",,,,
15/10/2014 22.00,,"10,5","10,7","45,7",,,
15/10/2014 23.00,,"4,3","4,1",,,,
16/10/2014 0.00,,"2,3","2,3","40,0",,,
16/10/2014 1.00,,"3,2","3,1",,,,
16/10/2014 2.00,,"2,5","2,4","31,0",,,
16/10/2014 3.00,,"0,8","0,5",,,,
16/10/2014 4.00,,"1,2","0,8","33,9",,,
16/10/2014 5.00,,"1,9","1,8",,,,
16/10/2014 6.00,,"4,7","5,0","39,8",,,
16/10/2014 7.00,,"20,5","25,0",,,,
16/10/2014 8.00,,"21,7","27,5","33,2",,,
16/10/2014 9.00,,"24,7","35,1",,,,
16/10/2014 10.00,,"16,8","24,0","31,0",,,
16/10/2014 11.00,,"13,2","16,4",,,,
16/10/2014 12.00,,"7,6","9,4","33,0",,,
16/10/2014 13.00,,"7,8","8,8",,,,
16/10/2014 14.00,,"11,0","12,3","32,2",,,
16/10/2014 15.00,,"13,5","15,5",,,,
16/10/2014 16.00,,"13,6","14,9","43,7",,,
16/10/2014 17.00,,"17,0","18,1",,,,
16/10/2014 18.00,,"16,6","17,5","38,8",,,
16/10/2014 19.00,,"18,8","19,2",,,,
16/10/2014 20.00,,"17,7","18,0","50,1",,,
16/10/2014 21.00,,"15,3","15,6",,,,
16/10/2014 22.00,,"13,1","13,3","55,9",,,
16/10/2014 23.00,,"9,6","9,5",,,,
17/10/2014 0.00,,"7,6","7,8","49,1",,,
17/10/2014 1.00,,"11,1","11,1",,,,
17/10/2014 2.00,,"11,0","11,3","35,4",,,
17/10/2014 3.00,,,,,,,
17/10/2014 4.00,,"9,3","9,6","33,5",,,
17/10/2014 5.00,,"15,5","15,7",,,,
17/10/2014 6.00,,"31,2","39,8","20,8",,,
17/10/2014 7.00,,"36,6","45,1",,,,
17/10/2014 8.00,,"34,3","44,3","23,2",,,
17/10/2014 9.00,,"21,9","27,3",,,,
17/10/2014 10.00,,"10,8","15,8","20,5",,,
17/10/2014 11.00,,"7,0","7,9",,,,
17/10/2014 12.00,,"7,3","8,4","16,1",,,
17/10/2014 13.00,,"7,9","9,0",,,,
17/10/2014 14.00,,"6,3","7,1","8,8",,,
17/10/2014 15.00,,"6,8","7,2",,,,
17/10/2014 16.00,"1,1","10,9","11,9","5,4",,,
17/10/2014 17.00,"0,9","14,3","14,4",,,,
17/10/2014 18.00,"0,7","20,7","21,5","9,8",,,
17/10/2014 19.00,"0,7","22,2","22,7",,,,
17/10/2014 20.00,"0,8","20,4","20,7","28,1",,,
17/10/2014 21.00,"0,7","22,3","23,0",,,,
17/10/2014 22.00,"1,1","16,3","16,5","42,0",,,
17/10/2014 23.00,"0,7","16,3","16,5",,,,
18/10/2014 0.00,"1,1","12,2","12,4","38,3",,,
18/10/2014 1.00,"0,7","9,3","9,5",,,,
18/10/2014 2.00,"0,7","6,2","6,2","25,9",,,
18/10/2014 3.00,"0,7","4,8","5,0",,,,
18/10/2014 4.00,"0,7","5,5","5,9","26,9",,,
18/10/2014 5.00,"0,7","5,1","5,3",,,,
18/10/2014 6.00,"0,7","8,0","8,0","26,1",,,
18/10/2014 7.00,"0,7","10,9","11,2",,,,
18/10/2014 8.00,"0,7","6,8","7,6","15,4",,,
18/10/2014 9.00,"0,7","3,6","4,6",,,,
18/10/2014 10.00,"0,7","4,4","5,7","15,9",,,
18/10/2014 11.00,"0,9","5,5","6,8",,,,
18/10/2014 12.00,"0,7","2,9","3,3","25,4",,,
18/10/2014 13.00,"0,7","1,0","1,2",,,,
18/10/2014 14.00,"0,7","1,5","1,6","13,9",,,
18/10/2014 15.00,"0,7",,,,,,
18/10/2014 16.00,"0,7","1,2","1,5","16,4",,,
18/10/2014 17.00,"0,7","1,5","1,5",,,,
18/10/2014 18.00,"0,7","5,3","5,4","15,9",,,
18/10/2014 19.00,"0,9","6,2","6,5",,,,
18/10/2014 20.00,"0,7","1,7","1,9","12,5",,,
18/10/2014 21.00,"0,7","2,9","2,8",,,,
18/10/2014 22.00,"0,7","2,4","2,2","12,9",,,
18/10/2014 23.00,"0,7","1,5","1,5",,,,
19/10/2014 0.00,"0,7",,,"13,4",,,
19/10/2014 1.00,"0,7",,,,,,
19/10/2014 2.00,,"2,3","2,0","9,3",,,
19/10/2014 3.00,"1,8",,,,,,
19/10/2014 4.00,"1,6",,,"8,5",,,
19/10/2014 5.00,"1,8","0,9","1,0",,,,
19/10/2014 6.00,"1,5","1,5","1,3","11,0",,,
19/10/2014 7.00,"0,9","1,2","1,3",,,,
19/10/2014 8.00,"1,0","2,1","2,6","20,5",,,
19/10/2014 9.00,"1,7","1,8","2,1",,,,
19/10/2014 10.00,"2,0","1,6","1,8","21,0",,,
19/10/2014 11.00,"1,7",,,,,,
19/10/2014 12.00,"1,9",,,"19,3",,,
19/10/2014 13.00,"1,9","1,9","2,3",,,,
19/10/2014 14.00,"1,9","1,2","1,4","10,0",,,
19/10/2014 15.00,"1,6","1,6","1,8",,,,
19/10/2014 16.00,"1,8",,,"8,1",,,
19/10/2014 17.00,"2,2","8,0","8,8",,,,
19/10/2014 18.00,"2,1","8,0","8,2","6,3",,,
19/10/2014 19.00,"2,1","6,1","6,4",,,,
19/10/2014 20.00,"1,9","3,7","3,9","9,5",,,
19/10/2014 21.00,"1,8","1,8","2,0",,,,
19/10/2014 22.00,"1,5","1,8","2,0","12,7",,,
19/10/2014 23.00,"0,9","6,9","6,9",,,,
20/10/2014 0.00,"0,7","27,1","27,2","15,6",,,
20/10/2014 1.00,"0,7","17,0","17,3",,,,
20/10/2014 2.00,"0,7","10,8","11,1","11,2",,,
20/10/2014 3.00,"0,7","10,7","11,0",,,,
20/10/2014 4.00,"0,7","7,9","8,1","26,9",,,
20/10/2014 5.00,"0,7","11,0","11,4",,,,
20/10/2014 6.00,"0,7","21,2","23,4","18,3",,,
20/10/2014 7.00,"1,0","37,2","50,1",,,,
20/10/2014 8.00,"2,1","48,2","96,0","21,5",,,
20/10/2014 9.00,"1,2","29,3","42,1",,,,
20/10/2014 10.00,"1,6","7,0","8,0","22,0",,,
20/10/2014 11.00,"2,0","2,8","3,1",,,,
20/10/2014 12.00,"2,0","2,3","2,7","26,4",,,
20/10/2014 13.00,"2,0","2,3","3,1",,,,
20/10/2014 14.00,"2,3","3,6","4,2","14,9",,,
20/10/2014 15.00,"2,0","2,5","2,8",,,,
20/10/2014 16.00,"1,9","2,2","2,4","19,3",,,
20/10/2014 17.00,"2,0","5,1","5,8",,,,
20/10/2014 18.00,"1,8","7,4","7,2","16,6",,,
20/10/2014 19.00,"1,6","16,4","16,8",,,,
20/10/2014 20.00,"1,6","20,3","21,0","8,3",,,
20/10/2014 21.00,"1,4","55,3","68,4",,,,
20/10/2014 22.00,"1,1","24,6","25,2","13,4",,,
20/10/2014 23.00,"0,9","13,2","13,4",,,,
21/10/2014 0.00,"0,7","16,7","16,9","22,2",,,
21/10/2014 1.00,"1,0","16,0","16,4",,,,
21/10/2014 2.00,,"7,4","7,7","28,3",,,
21/10/2014 3.00,"1,9",,,,,,
21/10/2014 4.00,"1,6","5,8","5,9","27,1",,,
21/10/2014 5.00,"1,2","8,3","8,4",,,,
21/10/2014 6.00,"1,5","18,1","19,0","28,1",,,
21/10/2014 7.00,"1,7","43,4","60,1",,,,
21/10/2014 8.00,"2,7","59,0","111,1","26,4",,,
21/10/2014 9.00,"2,0","52,2","76,3",,,,
21/10/2014 10.00,"2,0","27,3","33,0","32,2",,,
21/10/2014 11.00,"2,0","11,5","13,2",,,,
21/10/2014 12.00,"2,1","10,8","12,3","31,5",,,
21/10/2014 13.00,"2,6","20,4","24,3",,,,
21/10/2014 14.00,"3,3","31,9","36,2","20,8",,,
21/10/2014 15.00,"2,4","11,4","12,1",,,,
21/10/2014 16.00,"2,0","10,5","11,3","19,0",,,
21/10/2014 17.00,"2,0","19,9","20,6",,,,
21/10/2014 18.00,"3,2","37,5","39,1","19,8",,,
21/10/2014 19.00,"2,0","34,3","35,6",,,,
21/10/2014 20.00,"2,0","22,9","23,9","22,5",,,
21/10/2014 21.00,"1,9","14,0","14,5",,,,
21/10/2014 22.00,"2,0","7,3","7,4","27,4",,,
21/10/2014 23.00,"2,0","5,3","5,6",,,,
22/10/2014 0.00,"1,8","4,2","4,2","25,2",,,
22/10/2014 1.00,"1,9","2,7","3,0",,,,
22/10/2014 2.00,"1,9","1,8","1,9","14,7",,,
22/10/2014 3.00,"1,9","1,5","1,3",,,,
22/10/2014 4.00,"2,0","1,9","1,9","14,7",,,
22/10/2014 5.00,"1,9","2,7","2,6",,,,
22/10/2014 6.00,"2,0","5,9","6,2","19,5",,,
22/10/2014 7.00,"2,0","24,9","32,2",,,,
22/10/2014 8.00,"2,0","24,6","32,3","10,3",,,
22/10/2014 9.00,"2,0","19,6","25,9",,,,
22/10/2014 10.00,"2,0","10,9","13,1","16,4",,,
22/10/2014 11.00,"2,0","7,8","9,0",,,,
22/10/2014 12.00,"2,0","8,4","9,4","18,8",,,
22/10/2014 13.00,"2,0","11,4","13,4",,,,
22/10/2014 14.00,"2,0","6,1","6,9","11,0",,,
22/10/2014 15.00,"2,0","3,5","4,2",,,,
22/10/2014 16.00,"2,0","1,8","2,8","15,1",,,
22/10/2014 17.00,"2,0","1,8","3,0",,,,
22/10/2014 18.00,"2,0","1,8","3,1","17,6",,,
22/10/2014 19.00,"2,2","1,0","1,5",,,,
22/10/2014 20.00,"2,8","1,7","2,2","17,3",,,
22/10/2014 21.00,"2,1","1,0","1,3",,,,
22/10/2014 22.00,"2,0","0,8","0,9","11,2",,,
22/10/2014 23.00,"2,0","0,8","0,7",,,,
23/10/2014 0.00,"2,0","0,5","0,8","9,8",,,
23/10/2014 1.00,"2,2","0,1","0,2",,,,
23/10/2014 2.00,,"0,6","0,8","5,1",,,
23/10/2014 3.00,"3,2",,,,,,
23/10/2014 4.00,"3,0","0,9","1,1","3,9",,,
23/10/2014 5.00,"3,1","0,8","1,0",,,,
23/10/2014 6.00,"3,2","1,1","1,1","8,8",,,
23/10/2014 7.00,"3,1","5,0","5,3",,,,
23/10/2014 8.00,"2,1","7,8","9,4","18,3",,,
23/10/2014 9.00,"3,3","4,2","5,1",,,,
23/10/2014 10.00,"3,3","4,9","6,4","10,0",,,
23/10/2014 11.00,"3,1","3,5","4,1",,,,
23/10/2014 12.00,"3,3","3,1","3,5","11,0",,,
23/10/2014 13.00,"3,5","2,7","3,3",,,,
23/10/2014 14.00,"3,3","2,1","2,7","6,3",,,
23/10/2014 15.00,"3,0","1,7","2,0",,,,
23/10/2014 16.00,"2,0","3,1","3,5","4,2",,,
23/10/2014 17.00,"2,0","2,4","2,7",,,,
23/10/2014 18.00,"2,0","4,0","4,1","1,7",,,
23/10/2014 19.00,"1,9","8,5","8,7",,,,
23/10/2014 20.00,"2,0","15,6","16,7","4,2",,,
23/10/2014 21.00,"1,2","17,5","17,9",,,,
23/10/2014 22.00,"1,1","16,5","17,2","18,1",,,
23/10/2014 23.00,"1,3","12,3","12,6",,,,
24/10/2014 0.00,"1,0","8,5","8,6","10,0",,,
24/10/2014 1.00,"1,1","7,0","7,2",,,,
24/10/2014 2.00,"0,9","6,3","6,6","5,6",,,
24/10/2014 3.00,"1,4","2,7","2,8",,,,
24/10/2014 4.00,"0,9","2,0","2,1","3,2",,,
24/10/2014 5.00,"0,9","2,8","2,6",,,,
24/10/2014 6.00,"1,0","5,9","5,9","3,7",,,
24/10/2014 7.00,"0,7","13,0","13,5",,,,
24/10/2014 8.00,"0,8","16,2","18,9","2,2",,,
24/10/2014 9.00,"0,7","18,4","21,8",,,,
24/10/2014 10.00,"0,9","10,0","11,5","29,3",,,
24/10/2014 11.00,"0,8","1,5","1,6",,,,
24/10/2014 12.00,"0,9","2,1","2,8","22,2",,,
24/10/2014 13.00,"1,9","1,7","2,9",,,,
24/10/2014 14.00,"2,0","2,1","3,2","18,1",,,
24/10/2014 15.00,"1,5","1,3","1,4",,,,
24/10/2014 16.00,"1,9","1,6","2,3","8,8",,,
24/10/2014 17.00,"2,0","1,3","1,7",,,,
24/10/2014 18.00,"2,0","1,7","1,9","9,8",,,
24/10/2014 19.00,"2,0","3,5","4,0",,,,
24/10/2014 20.00,"1,5",,,"10,7",,,
24/10/2014 21.00,"0,8","1,1","1,2",,,,
24/10/2014 22.00,"0,7","1,2","1,4","9,3",,,
24/10/2014 23.00,"0,7",,,,,,
25/10/2014 0.00,"0,7",,,"8,5",,,
25/10/2014 1.00,"0,7",,,,,,
25/10/2014 2.00,,,,"8,3",,,
25/10/2014 3.00,,,,,,,
25/10/2014 4.00,,"4,0","3,7","4,6",,,
25/10/2014 5.00,,"2,8","3,0",,,,
25/10/2014 6.00,,"1,1","0,8","8,5",,,
25/10/2014 7.00,,"2,8","2,9",,,,
25/10/2014 8.00,,"8,1","9,1","5,4",,,
25/10/2014 9.00,,"3,2","3,7",,,,
25/10/2014 10.00,,,,"15,4",,,
25/10/2014 11.00,,"1,2","1,9",,,,
25/10/2014 12.00,,"1,5","2,7","8,5",,,
25/10/2014 13.00,,"1,3","2,0",,,,
25/10/2014 14.00,,"1,7","2,2","5,9",,,
25/10/2014 15.00,,"1,3","1,7",,,,
25/10/2014 16.00,,,,"3,4",,,
25/10/2014 17.00,,"1,4","1,7",,,,
25/10/2014 18.00,,"1,1","1,2","3,2",,,
25/10/2014 19.00,,"2,9","3,1",,,,
25/10/2014 20.00,,"1,4","1,4","10,5",,,
25/10/2014 21.00,,"2,3","2,5",,,,
25/10/2014 22.00,,"2,1","2,4","14,4",,,
25/10/2014 23.00,,"1,4","1,4",,,,
26/10/2014 0.00,,"1,8","2,0","12,9",,,
26/10/2014 1.00,,"1,5","1,6",,,,
26/10/2014 2.00,,"1,5","1,5","12,2",,,
26/10/2014 3.00,,"2,3","2,3",,,,
26/10/2014 4.00,,"1,3","1,5","17,3",,,
26/10/2014 5.00,,,,,,,
26/10/2014 6.00,,,,"12,7",,,
26/10/2014 7.00,,"1,4","1,4",,,,
26/10/2014 8.00,,"1,8","2,3","14,7",,,
26/10/2014 9.00,,"2,4","3,3",,,,
26/10/2014 10.00,,"1,9","2,5","15,6",,,
26/10/2014 11.00,,"1,2","1,6",,,,
26/10/2014 12.00,,"1,1","1,7","14,2",,,
26/10/2014 13.00,,"1,6","2,1",,,,
26/10/2014 14.00,,,,"8,5",,,
26/10/2014 15.00,,,,,,,
26/10/2014 16.00,,,,"11,2",,,
26/10/2014 17.00,,"1,4","1,2",,,,
26/10/2014 18.00,,"1,3","1,2","6,3",,,
26/10/2014 19.00,,"1,5","1,8",,,,
26/10/2014 20.00,,"1,4","1,7","11,5",,,
26/10/2014 21.00,,,,,,,
26/10/2014 22.00,,,,"11,0",,,
26/10/2014 23.00,,"1,7","1,8",,,,
27/10/2014 0.00,,,,"11,0",,,
27/10/2014 1.00,,"1,2","1,2",,,,
27/10/2014 2.00,,,,"6,1",,,
27/10/2014 3.00,,,,,,,
27/10/2014 4.00,,,,"12,5",,,
27/10/2014 5.00,,"1,0","1,0",,,,
27/10/2014 6.00,,"1,3","0,9","15,1",,,
27/10/2014 7.00,,"1,4","1,5",,,,
27/10/2014 8.00,,"2,8","3,5","8,1",,,
27/10/2014 9.00,,"5,0","6,9",,,,
27/10/2014 10.00,,"5,9","7,3","17,6",,,
27/10/2014 11.00,,"2,6","3,1",,,,
27/10/2014 12.00,,"1,1","1,3","13,4",,,
27/10/2014 13.00,,"1,3","1,7",,,,
27/10/2014 14.00,,"2,5","3,4","7,3",,,
27/10/2014 15.00,,"2,5","2,9",,,,
27/10/2014 16.00,,"2,8","3,2","4,4",,,
27/10/2014 17.00,,"2,9","3,2",,,,
27/10/2014 18.00,,"1,5","1,7","2,0",,,
27/10/2014 19.00,,"3,1","3,5",,,,
27/10/2014 20.00,,"2,5","2,7","1,0",,,
27/10/2014 21.00,,"1,7","2,0",,,,
27/10/2014 22.00,,"1,8","1,8","5,4",,,
27/10/2014 23.00,,"2,5","2,4",,,,
28/10/2014 0.00,,"2,2","2,3","13,4",,,
28/10/2014 1.00,,"2,2","2,0",,,,
28/10/2014 2.00,,"2,6","2,8","7,6",,,
28/10/2014 3.00,,"5,8","6,1",,,,
28/10/2014 4.00,,"1,6","1,6","12,9",,,
28/10/2014 5.00,,,,,,,
28/10/2014 6.00,,,,"14,9",,,
28/10/2014 7.00,,"1,3","1,4",,,,
28/10/2014 8.00,,"2,7","3,4","9,5",,,
28/10/2014 9.00,,"3,8","4,6",,,,
28/10/2014 10.00,,"3,8","4,9","15,6",,,
28/10/2014 11.00,,"3,3","4,3",,,,
28/10/2014 12.00,,"2,3","2,7","12,9",,,
28/10/2014 13.00,,"1,4","1,8",,,,
28/10/2014 14.00,,"2,7","3,5","7,3",,,
28/10/2014 15.00,,"2,3","2,9",,,,
28/10/2014 16.00,,"1,7","2,2","7,3",,,
28/10/2014 17.00,,"3,3","3,6",,,,
28/10/2014 18.00,,"4,7","5,4","3,7",,,
28/10/2014 19.00,,"3,2","3,4",,,,
28/10/2014 20.00,,"3,9","3,9","6,3",,,
28/10/2014 21.00,,"4,9","4,7",,,,
28/10/2014 22.00,,"4,6","4,7","11,7",,,
28/10/2014 23.00,,"5,5","5,2",,,,
29/10/2014 0.00,,"2,3","2,3","10,3",,,
29/10/2014 1.00,,"4,2","4,0",,,,
29/10/2014 2.00,,"3,2","3,1","9,8",,,
29/10/2014 3.00,,,,,,,
29/10/2014 4.00,,"5,6","5,7","8,3",,,
29/10/2014 5.00,,"5,7","5,8",,,,
29/10/2014 6.00,,"6,1","6,3","8,1",,,
29/10/2014 7.00,,"12,4","12,8",,,,
29/10/2014 8.00,,"19,1","21,9","10,3",,,
29/10/2014 9.00,,"21,4","27,9",,,,
29/10/2014 10.00,,"7,9","9,9","15,4",,,
29/10/2014 11.00,"1,8","3,2","3,5",,,,
29/10/2014 12.00,"1,9","1,7","1,9","12,5",,,
29/10/2014 13.00,"1,9","1,6","1,8",,,,
29/10/2014 14.00,"1,8","3,3","3,7","12,0",,,
29/10/2014 15.00,"1,8","3,4","3,7",,,,
29/10/2014 16.00,"1,0","2,1","2,3","6,6",,,
29/10/2014 17.00,"1,3","4,4","4,5",,,,
29/10/2014 18.00,"0,8","4,5","4,7","2,9",,,
29/10/2014 19.00,"0,8","7,2","7,9",,,,
29/10/2014 20.00,"0,8","42,1","43,7","1,5",,,
29/10/2014 21.00,"0,7","35,8","37,1",,,,
29/10/2014 22.00,"0,7","20,5","20,7","16,1",,,
29/10/2014 23.00,"0,7","16,8","17,1",,,,
30/10/2014 0.00,"0,7","15,0","15,2","18,8",,,
30/10/2014 1.00,"0,6","7,4","7,5",,,,
30/10/2014 2.00,"0,7","4,9","4,9","24,9",,,
30/10/2014 3.00,"0,7","5,2","5,5",,,,
30/10/2014 4.00,"0,7","4,0","3,8","24,2",,,
30/10/2014 5.00,"0,7","4,9","4,7",,,,
30/10/2014 6.00,"0,7","4,3","4,3","26,9",,,
30/10/2014 7.00,"0,7","5,1","5,3",,,,
30/10/2014 8.00,"0,7","6,6","7,2","15,6",,,
30/10/2014 9.00,"0,7","11,4","12,5",,,,
30/10/2014 10.00,"1,5","6,6","7,4","21,7",,,
30/10/2014 11.00,"0,9","10,4","13,0",,,,
30/10/2014 12.00,"0,7","4,5","4,7","11,7",,,
30/10/2014 13.00,"0,7","4,4","4,7",,,,
30/10/2014 14.00,"0,7","1,8","2,0","9,8",,,
30/10/2014 15.00,"0,9","3,0","3,5",,,,
30/10/2014 16.00,"2,3","4,7","4,7","7,1",,,
30/10/2014 17.00,"0,8","4,8","5,1",,,,
30/10/2014 18.00,"0,7","2,2","2,2","4,6",,,
30/10/2014 19.00,"0,8","1,9","1,8",,,,
30/10/2014 20.00,"0,7","5,6","5,8","5,6",,,
30/10/2014 21.00,"0,7","1,7","1,8",,,,
30/10/2014 22.00,"0,8","3,1","3,2","9,8",,,
30/10/2014 23.00,"0,8","0,7","0,9",,,,
31/10/2014 0.00,"0,7","4,0","4,2","5,9",,,
31/10/2014 1.00,"0,8","1,6","1,6",,,,
31/10/2014 2.00,,"1,5","1,3","4,2",,,
31/10/2014 3.00,"1,5",,,,,,
31/10/2014 4.00,"0,9","2,0","2,1","11,0",,,
31/10/2014 5.00,"1,7","2,6","2,8",,,,
31/10/2014 6.00,"2,0","2,0","2,1","12,5",,,
31/10/2014 7.00,"2,0","2,7","3,0",,,,
31/10/2014 8.00,"2,7","2,9","3,5","16,1",,,
31/10/2014 9.00,"3,6","6,1","7,9",,,,
31/10/2014 10.00,,,,"22,2",,,
31/10/2014 11.00,,,,,,,
31/10/2014 12.00,,,,"22,5",,,
31/10/2014 13.00,"2,5","2,0","2,3",,,,
31/10/2014 14.00,"3,1","2,4","3,1","18,1",,,
31/10/2014 15.00,"3,3","2,4","2,8",,,,
31/10/2014 16.00,"3,1","2,6","3,0","14,7",,,
31/10/2014 17.00,"2,2","1,4","1,8",,,,
31/10/2014 18.00,"2,1","3,5","3,7","15,6",,,
31/10/2014 19.00,"2,0","3,6","3,9",,,,
31/10/2014 20.00,"2,0","4,9","5,3","25,2",,,
31/10/2014 21.00,"2,0","3,9","4,1",,,,
31/10/2014 22.00,"3,0","1,6","1,6","19,3",,,
31/10/2014 23.00,"3,2","1,8","1,7",,,,
01/11/2014 0.00,"2,2",,,"22,2",,,
01/11/2014 1.00,"2,1","1,3","1,3",,,,
01/11/2014 2.00,"2,2","1,2","1,0","18,1",,,
01/11/2014 3.00,"2,1","2,0","2,0",,,,
01/11/2014 4.00,"2,0","2,5","2,6","15,1",,,
01/11/2014 5.00,"2,0","1,8","1,7",,,,
01/11/2014 6.00,"2,3","3,0","3,0","19,5",,,
01/11/2014 7.00,"2,1","2,0","2,2",,,,
01/11/2014 8.00,"2,0","2,6","2,6","31,7",,,
01/11/2014 9.00,"2,8","3,0","3,7",,,,
01/11/2014 10.00,"3,1","2,6","3,2","32,0",,,
01/11/2014 11.00,"2,7","2,1","2,5",,,,
01/11/2014 12.00,"2,4","1,7","2,0","28,3",,,
01/11/2014 13.00,"2,0","1,3","1,8",,,,
01/11/2014 14.00,"2,0","1,1","1,3","17,6",,,
01/11/2014 15.00,"2,0","1,4","1,6",,,,
01/11/2014 16.00,"2,0","3,3","3,5","18,1",,,
01/11/2014 17.00,"2,0","2,3","2,2",,,,
01/11/2014 18.00,"2,0","2,0","2,0","11,0",,,
01/11/2014 19.00,"1,9","3,4","3,3",,,,
01/11/2014 20.00,"2,0","7,0","7,0","20,8",,,
01/11/2014 21.00,"2,0","7,6","7,9",,,,
01/11/2014 22.00,"2,0","3,5","3,6","20,5",,,
01/11/2014 23.00,"2,0","1,7","1,6",,,,
02/11/2014 0.00,"2,0","2,1","2,2","21,5",,,
02/11/2014 1.00,"2,0","1,3","1,1",,,,
02/11/2014 2.00,,"3,7","3,9","15,9",,,
02/11/2014 3.00,"1,9",,,,,,
02/11/2014 4.00,"1,2","5,1","5,0","17,6",,,
02/11/2014 5.00,"1,5","5,1","5,2",,,,
02/11/2014 6.00,"0,8","5,0","5,0","21,5",,,
02/11/2014 7.00,"0,8","5,4","5,6",,,,
02/11/2014 8.00,"0,7","6,5","7,0","20,0",,,
02/11/2014 9.00,"1,1","7,4","7,8",,,,
02/11/2014 10.00,"1,3","4,7","5,3","23,2",,,
02/11/2014 11.00,"1,6","3,4","3,6",,,,
02/11/2014 12.00,"2,0","3,4","3,7","24,9",,,
02/11/2014 13.00,"2,0","3,4","3,7",,,,
02/11/2014 14.00,"2,0","1,2","1,1","26,1",,,
02/11/2014 15.00,"1,9","2,3","2,4",,,,
02/11/2014 16.00,,,,"14,4",,,
02/11/2014 17.00,"1,9","4,0","4,4",,,,
02/11/2014 18.00,"1,5","5,4","5,5","8,1",,,
02/11/2014 19.00,"1,2","12,0","12,2",,,,
02/11/2014 20.00,"0,9","28,1","28,5","24,2",,,
02/11/2014 21.00,"0,8","35,8","36,7",,,,
02/11/2014 22.00,"0,8","41,6","44,7","29,3",,,
02/11/2014 23.00,"0,9","29,1","30,0",,,,
