,Comune Bari,,,,,
,Stadio S.Nicola,,,,,
Parm,SO2,NO2,CO,O3,PM10,BENZENE



09/08/2009 7.00,"3,47668162","20,19811944","0,91173949","33,52543635",,
09/08/2009 8.00,"3,69566715","21,28509144","0,91931665","37,2660414","24,90842056",
09/08/2009 9.00,"3,51731789","7,67529189","0,8771518","67,905012",,
09/08/2009 10.00,"3,86272872","2,50489208","0,82876003","87,772818","21,97801971",
09/08/2009 11.00,"3,60084919","4,95300541","0,8719559","93,2470182",,
09/08/2009 12.00,"3,51506015","3,26901523","0,86199515","91,88142075","22,46640968",
09/08/2009 13.00,"3,59859145","4,37383002","0,87552779","89,72247165",,
09/08/2009 14.00,"3,51957563","6,32388264","0,8746622","85,4821989","21,0012207",
09/08/2009 15.00,"3,15384718","2,94941487","0,86540511","87,07905675",,
09/08/2009 16.00,"3,45184852","8,96505252","0,8763398","81,71458155","27,35042",
09/08/2009 17.00,"3,4811971","18,92621306","0,97447474","71,81443395",,
09/08/2009 18.00,"3,93722906","21,72150544","0,99239127","68,35402665","27,35042",
09/08/2009 19.00,"4,08848747","9,26031886","1,05079622","82,09438965",,
09/08/2009 20.00,"3,97786532","15,11857978","0,90659718","74,4764223","30,76922989",
09/08/2009 21.00,"3,91691041","21,0952872","0,91655676","60,39002655",,
09/08/2009 22.00,"3,5602119","17,48395705","0,90670552","52,5407988","28,81562042",
09/08/2009 23.00,"3,67309178","13,08578727","0,87823409","53,9097678",,
10/08/2009 0.00,"3,62342455","23,93598384","0,89219894","37,86867105","21,48962021",
10/08/2009 1.00,"3,71147031","17,91387216","0,88987127","39,5971989",,
10/08/2009 2.00,"3,69115268","12,99494242","0,89766629","40,07996895","23,93161964",
10/08/2009 3.00,"3,25092288",,"0,87828884","45,13214685",,
10/08/2009 4.00,"3,11772537","3,99582379","0,86535152",,"19,04759979",
10/08/2009 5.00,"3,53763653","5,47053218","0,86567655","45,581361",,
10/08/2009 6.00,"3,3728327","8,72656876","0,89192866","38,65314495","18,55920982",
10/08/2009 7.00,"3,60987913","15,58257821","0,9379916","34,0158273",,
10/08/2009 8.00,"3,49248479","4,49063792","0,8895474","66,32399445","22,95482063",
10/08/2009 9.00,"3,6437432","2,69146313","0,89739601","83,88490215",,
10/08/2009 10.00,"3,36380276","6,23140876","0,91054769","83,85633375","44,4444313",
10/08/2009 11.00,"3,56698512","8,2706906","0,94719393","88,5272472",,
10/08/2009 12.00,"3,52860557","5,22231252","0,89771988","94,23017415","25,88521957",
10/08/2009 13.00,"3,50151473","4,84755287","0,88424199","93,7141674",,
10/08/2009 14.00,"3,36831722","2,9640149","0,87455269","96,67740075","24,42000961",
10/08/2009 15.00,"3,53312105","2,66712719","0,88895092","92,6031519",,
10/08/2009 16.00,"3,32993869","2,39295213","0,84857202","88,7558343","26,86202049",
10/08/2009 17.00,"3,39992355","3,05324412","0,84061507","86,10521745",,
10/08/2009 18.00,"3,35928728","2,69470779","0,84277964","87,6834819","16,11721039",
10/08/2009 19.00,"3,65728862","5,12010656","0,88803057","81,3401799",,
10/08/2009 20.00,"3,58000374","11,67556299","0,9425584","71,56346295",,
10/08/2009 21.00,"3,53989427","19,82984912","1,02881966","54,45426315",,
10/08/2009 22.00,"3,58053054","7,82616781","0,95114445","61,8698976","23,93161964",
10/08/2009 23.00,"3,63696998","3,38420176","0,88072486","68,3594331",,
11/08/2009 0.00,"3,50151473","2,90561095","0,8674625","73,4236608","23,44322014",
11/08/2009 1.00,"3,72050025","11,68247105","0,89717932","56,5485144",,
11/08/2009 2.00,"3,65954636","5,98805705","0,91514944","69,0737628","20,51280975",
11/08/2009 3.00,"3,14255949",,"0,9052982","67,7778906",,
11/08/2009 4.00,"3,30284785","1,84946804","0,88473013",,"32,23442078",
11/08/2009 5.00,"3,57601506","2,55031929","0,89122384","62,9223",,
11/08/2009 6.00,"3,53312105","9,66265719","0,90995354","49,74638235","33,69963074",
11/08/2009 7.00,"3,55118196","14,08677663","0,92981796","44,35242105",,
11/08/2009 8.00,"3,47893936","14,27010493","0,95146948","48,8227572","28,32722092",
11/08/2009 9.00,"3,64825766","9,1029517","0,9388036","65,1709044",,
11/08/2009 10.00,"3,84466782","8,40210045","0,93025134","74,4894297","29,7924099",
11/08/2009 11.00,"3,60084919","6,70026558","0,91298371","81,5056053",,
11/08/2009 12.00,"3,67760624","5,16877652","0,89398605","83,93222355","24,42000961",
11/08/2009 13.00,"3,58504602","5,44295158","0,90405282","88,7501685",,
11/08/2009 14.00,"3,22834751","1,70994558","0,8920906","89,98617075","19,53602028",
11/08/2009 15.00,"3,62568229","1,66614357","0,90269909","89,75106",,
11/08/2009 16.00,"3,67986398","1,43901709","0,90221212","87,16155","23,44322014",
11/08/2009 17.00,"3,3908936","2,27938889","0,90849147","79,86661305",,
11/08/2009 18.00,"3,35025734","5,26773973","0,92343143","72,13167885","27,35042",
11/08/2009 19.00,"3,39766581","5,91505306","0,94378281","72,2458527",,
11/08/2009 20.00,"3,542151","21,61280824","1,00727648","58,4653902","29,7924099",
11/08/2009 21.00,"3,50603021","27,25368624","1,03699213","35,8587684",,
11/08/2009 22.00,"3,6685763","15,56959764","0,95964312","51,90261825","28,81562042",
11/08/2009 23.00,"3,63019676","8,25122262","0,93230756","66,11300325",,
12/08/2009 0.00,"3,42701439","5,05683466","0,92159073","66,388413","30,76922989",
12/08/2009 1.00,"3,43152987","7,26483902","0,94021092","58,70887995",,
12/08/2009 2.00,"3,36605948","5,40726028","0,93728794","47,9646279","36,14162064",
12/08/2009 3.00,"3,28930141",,"0,91699014","45,33312315",,
12/08/2009 4.00,"3,36154502","2,19502571","0,91374329",,"24,90842056",
12/08/2009 5.00,"3,44281756","5,49486621","0,931767","75,93422865",,
12/08/2009 6.00,"3,60536365","5,62141002","0,92337667","79,7878305","31,25761986",
12/08/2009 7.00,"3,67534952","8,5140404","0,97165893","78,12126735",,
12/08/2009 8.00,"3,25543836","9,55720466","0,94199687","82,013253","21,97801971",
12/08/2009 9.00,"3,30284785","4,99031809","0,91828912","93,1769937",,
12/08/2009 10.00,"3,37057496","3,42800568","0,90475764","99,7331223","21,97801971",
12/08/2009 11.00,"3,36380276","4,13696763","0,91006072","97,95312345",,
12/08/2009 12.00,"3,37057496","2,24045101","0,90611021","102,9394065","14,16361046",
12/08/2009 13.00,"3,46765168","2,30372291","0,89463496","106,6177875",,
12/08/2009 14.00,"3,49022705","1,67912222","0,85945196","106,60783245","14,65200996",
12/08/2009 15.00,"3,23060525","0,68462793","0,85614918","109,09013115",,
12/08/2009 16.00,"3,24866514","1,47957443","0,86773278","110,18945595","7,81440783",
12/08/2009 17.00,"3,42475665","2,68983984","0,8674625","110,56487505",,
12/08/2009 18.00,"3,55569744","4,46630198","0,88018197","107,65548675","4,88400507",
12/08/2009 19.00,"3,82660691","6,06917556","0,89230729","108,8432499",,
12/08/2009 20.00,"3,75436432","16,40023162","0,94286363","99,31439175","7,81440783",
12/08/2009 21.00,"3,59181823","36,77519768","1,0968044","72,45431025",,
12/08/2009 22.00,"3,62568229","28,3552468","1,0190756","68,52064905","4,88400507",
12/08/2009 23.00,"3,77468296","22,02488248","0,99509757","63,67946235",,
13/08/2009 0.00,"3,73856116","9,87194089","0,94551517","71,2098093","9,76801014",
13/08/2009 1.00,"3,59181823","5,10874928","0,91341709","78,94703775",,
13/08/2009 2.00,"3,73178895","3,23170064","0,90091431","81,9064806","14,65200996",
13/08/2009 3.00,"3,27349926",,"0,89620538","83,5796871",,
13/08/2009 4.00,"3,3796049","1,05452154","0,89117025",,"14,65200996",
13/08/2009 5.00,"3,64599992","1,87542535","0,88570407","63,4810995",,
13/08/2009 6.00,"3,72050025","5,33912234","0,87606952","60,4166199","8,30280876",
13/08/2009 7.00,"3,76113754","9,65941253","0,89403964","53,92686495",,
13/08/2009 8.00,"3,65277314","15,33597992","0,95027885","52,1294697","8,30280876",
13/08/2009 9.00,"3,81983471","17,60076113","0,94925132","65,75845185",,
13/08/2009 10.00,"3,55795518","3,77680802","0,91125252","92,01787875","12,69841003",
13/08/2009 11.00,"3,40443903","1,74888346","0,90757112","97,47216885",,
13/08/2009 12.00,"3,59181823","1,6077377","0,92251108","97,9135227","21,0012207",
13/08/2009 13.00,"3,47668162","2,11715378","0,93209204","95,63617035",,
13/08/2009 14.00,"3,97109312","2,40106474","0,93128003","90,5880024","15,62880993",
13/08/2009 15.00,"3,61439461","1,18755276","0,94178018","88,47344205",,
13/08/2009 16.00,"3,48345383","0,4428995","0,93674738","88,29385215","13,67521",
13/08/2009 17.00,"3,8740164","1,84622338","0,94085983","97,332858",,
13/08/2009 18.00,"3,55118196","3,56752623","0,97328411","92,0598336","14,65200996",
13/08/2009 19.00,"3,65277314","6,80085016","0,97826332","83,5008048",,
13/08/2009 20.00,"3,79048613","8,80119603","1,01414998","73,93651545","15,62880993",
13/08/2009 21.00,"3,62116681","26,0206948","1,13339588","45,5877051",,
13/08/2009 22.00,"3,82660691","47,84279056","1,17859206","20,06333595","17,09399986",
13/08/2009 23.00,"3,88981957","31,58207184","1,13680584","24,55934775",,
14/08/2009 0.00,"3,946259","33,8306412","1,11369224","14,49327401","28,81562042",
14/08/2009 1.00,"3,78597065","27,1693288","1,12365299","14,72150799",,
14/08/2009 2.00,"3,62342455","18,09395579","1,09393617","24,8563833","37,11843109",
14/08/2009 3.00,"3,31865101",,"1,05572184","34,1521656",,
14/08/2009 4.00,"3,44281756","6,29630204","1,02513826",,"30,28083038",
14/08/2009 5.00,"3,66406082","5,2872058","0,99390577","42,0642957",,
14/08/2009 6.00,"3,70244037","7,00201933","0,99655848","44,1556542","21,0012207",
14/08/2009 7.00,"3,8491833","11,94529074","1,08836048","41,1026658",,
14/08/2009 8.00,"3,81306149","14,84928032","1,12565562","43,14021915","22,95482063",
14/08/2009 9.00,"3,73404568","10,69284279","1,07899621","63,0418005",,
14/08/2009 10.00,"3,63019676","3,22196856","1,02308203","80,21988765","40,53723145",
14/08/2009 11.00,"3,54892422","3,03539751","1,02205334","87,71115255",,
14/08/2009 12.00,"3,7408189","3,0727121","1,00657282","91,512246","43,9560318",
14/08/2009 13.00,"3,6437432","0,93122239","0,9907661","95,70168615",,
14/08/2009 14.00,"3,25543836","1,38872384","0,99747883","97,2449982","31,25761986",
14/08/2009 15.00,"3,51957563","0,29364305","0,98324369","95,5537569",,
14/08/2009 16.00,"3,47442388","0,44614417","0,98567971","107,6412624","28,32722092",
14/08/2009 17.00,"3,52860557","0,48345685","0,9751784","102,1370973",,
14/08/2009 18.00,"3,78371291","0,5061695","0,98107796","96,8516241","24,42000961",
14/08/2009 19.00,"3,74759212","2,05712845","1,00137692","78,8362953",,
14/08/2009 20.00,"3,70018263","3,62106414","1,03049726","71,1500391","27,35042",
14/08/2009 21.00,"3,50603021","3,81574398","1,06064629","59,22219345",,
14/08/2009 22.00,"3,64825766","3,25765986","1,06757455","54,6847455","38,58362961",
14/08/2009 23.00,"3,71824353","18,83374301","1,14135283","27,50117475",,
15/08/2009 0.00,"3,65728862","13,78014728","1,12170394","18,33259764","44,4444313",
15/08/2009 1.00,"3,66180308","9,76648835","1,07493735","17,61754575",,
15/08/2009 2.00,"3,6866372","5,70901594","1,05393589","29,23199685","35,65322113",
15/08/2009 3.00,"3,40895349",,"1,02097105","37,17042105",,
15/08/2009 4.00,"3,27575598","2,65090387","0,93506861",,"33,21123123",
15/08/2009 5.00,"3,78597065","2,24694034","0,91758546","57,7244073",,
15/08/2009 6.00,"3,72275799","3,75247399","0,92814036","59,33926005","17,58241081",
15/08/2009 7.00,"3,72275799","7,30539828","0,98080768","57,31776645",,
15/08/2009 8.00,"3,65728862","5,10063858","1,04305479","67,8853812","10,7448101",
15/08/2009 9.00,"3,51957563","2,81313898","1,03363693","80,13142935",,
15/08/2009 10.00,"3,42024219","0,7138299","0,9998065","90,1702494","29,7924099",
15/08/2009 11.00,"3,56246964","0,80954654","1,01409639","91,9842231",,
15/08/2009 12.00,"3,42024219","0,43965484","0,99720855","92,9397483","20,02441978",
15/08/2009 13.00,"3,41346897","0,63433468","0,99715496","90,3007623",,
15/08/2009 14.00,"3,67760624","0,17521377","0,97425805","90,0782001","19,04759979",
15/08/2009 15.00,"3,61439461",,"0,95087417","93,78145875",,
15/08/2009 16.00,"3,41121123","0,15898854","0,93425661","91,79679285","21,48962021",
15/08/2009 17.00,"3,5602119",,"0,96781676","90,18196005",,
15/08/2009 18.00,"3,542151","0,28066439","0,97257928","85,72397295","21,97801971",
15/08/2009 19.00,"3,61890907","2,82611573","1,00754676","67,041975",,
15/08/2009 20.00,"3,60987913","14,50695584","1,09106677","50,88181665","21,48962021",
15/08/2009 21.00,"3,59407597","32,62525904","1,15152911","29,72931045",,
15/08/2009 22.00,"3,8559555","38,36670824","1,16922895","28,3423266","15,62880993",
15/08/2009 23.00,"3,77016748","29,89972216","1,12132415","31,95114195",,
16/08/2009 0.00,"3,3908936","13,80773362","1,11174436","39,30179925","21,97801971",
16/08/2009 1.00,"3,77468296","4,64313904","1,02070077","51,80218995",,
16/08/2009 2.00,"3,79951607","2,62656794","0,95569144","56,3823309","16,60560989",
16/08/2009 3.00,"3,31639327",,"0,92440537","60,19770855",,
16/08/2009 4.00,"3,30510457",,"0,89880216",,"12,69841003",
16/08/2009 5.00,"3,73856116","1,12590414","0,89523027","57,4845684",,
16/08/2009 6.00,"3,62116681","3,82061194","0,90210494","54,72873525","7,32600689",
16/08/2009 7.00,"3,6505154","3,19438796","0,92505544","52,99120995",,
16/08/2009 8.00,"3,54666648","5,66845669","0,93777607","57,7920777","10,7448101",
16/08/2009 9.00,"3,65277314","3,70542541","0,92998106","73,4987127",,
16/08/2009 10.00,"3,55569744","0,96042437","0,92938458","80,1917382","6,34920597",
16/08/2009 11.00,"3,43378761","1,35303254","0,92884402","83,140827",,
16/08/2009 12.00,"3,62794003","1,03991959","0,91385047","83,87684235","4,39560509",
16/08/2009 13.00,"3,84241008","1,97763322","0,92597579","83,4315384",,
16/08/2009 14.00,"3,74759212","0,15087783","0,91579951","84,15243165","3,41880298",
16/08/2009 15.00,"3,66406082","6,0740416","0,90443144","74,47335",,
16/08/2009 16.00,"4,21942723","2,78880305","0,90416116","79,73131215","2,44200301",
16/08/2009 17.00,"4,17201774","0,17683514","0,91785574","83,9020392",,
16/08/2009 18.00,"3,94174454","0,70896386","0,95812746","85,7588655","4,39560509",
16/08/2009 19.00,"3,56698512","8,2706906","1,0016472","80,82692625",,
16/08/2009 20.00,"3,61890907","21,09851848","1,09583046","66,64271565","8,79120922",
16/08/2009 21.00,"3,79274387","34,19405504","1,17209718","50,21014005",,
16/08/2009 22.00,"3,85144104","34,25407272","1,17258415","38,67760365","18,55920982",
16/08/2009 23.00,"3,77919844","31,10674864","1,15596776","26,17210575",,
17/08/2009 0.00,"3,7588798","17,73541755","1,07423369","31,0654218","27,8388195",
17/08/2009 1.00,"3,71147031","8,54324429","0,97117196","39,97319655",,
17/08/2009 2.00,"3,57375732","3,17167531","0,93328267","49,4825436","27,8388195",
17/08/2009 3.00,"3,60987913",,"0,91260508","52,0955547",,
17/08/2009 4.00,"3,40669677","0,13789918","0,9017799",,"19,04759979",
17/08/2009 5.00,"3,82434917","0,45101021","0,90654359","54,7139523",,
17/08/2009 6.00,"3,66406082","3,51074557","0,94264694","53,23727325","10,25640965",
17/08/2009 7.00,"3,82660691","16,12281381","1,05436811","40,222791",,
17/08/2009 8.00,"3,62342455","12,86515012","1,02508467","48,23106015","6,34920597",
17/08/2009 9.00,"3,70244037","9,04616912","0,96954912","65,33116275",,
17/08/2009 10.00,"3,52860557","3,73625067","0,97220182","89,68356915","8,79120922",
17/08/2009 11.00,"3,61439461","2,84233905","0,9892516","98,5368405",,
17/08/2009 12.00,"3,67986398","2,78555838","0,99195789","97,47176985","12,21000957",
17/08/2009 13.00,"3,40443903","3,1002927","0,9998065","100,9307607",,
17/08/2009 14.00,"3,53086331","2,73202047","1,00289142","97,0131393","9,76801014",
17/08/2009 15.00,"3,53989427","12,05560358","1,01691103","81,94241055",,
17/08/2009 16.00,"3,44055982","6,01239298","1,03710164","84,07761915","14,65200996",
17/08/2009 17.00,"3,57601506","3,0727121","1,06189168","86,99231415",,
17/08/2009 18.00,"3,50377247","3,39231438","1,08056663","91,27278615","23,93161964",
17/08/2009 19.00,"3,70018263","7,07664851","1,10611508","76,97649645",,
17/08/2009 20.00,"3,69566715","12,72400628","1,13182546","65,21190165","26,86202049",
17/08/2009 21.00,"3,69566715","13,82720351","1,14075752","62,59621725",,
17/08/2009 22.00,"3,19674119","15,75778815","1,14849661","49,23398655","43,9560318",
17/08/2009 23.00,"3,42475665","7,83914838","1,14129808","42,5108565",,
18/08/2009 0.00,"3,48571157","6,24600879","1,14930978","28,62950685","42,97924042",
18/08/2009 1.00,"3,65503088","5,992925","1,08467908","23,91895275",,
18/08/2009 2.00,"3,33219643","3,36959982","1,00359508","33,0729504","25,88521957",
18/08/2009 3.00,"3,54892422",,"0,97138865","50,02524345",,
18/08/2009 4.00,"3,67083404","0,06651657","0,9495216",,"19,04759979",
18/08/2009 5.00,"3,24640841","1,4373938","0,94605689","56,483238",,
18/08/2009 6.00,"3,55795518","2,55842999","0,97609875","65,91757305","10,25640965",
18/08/2009 7.00,"3,54215201","9,6172319","1,05745303","64,8883725",,
18/08/2009 8.00,"3,5602119","18,4167989","1,09772475","60,94814775","4,88400507",
18/08/2009 9.00,"3,765652","7,4562742","1,05214878","84,3607695",,
18/08/2009 10.00,"3,85369878","2,90561095","1,02665392","92,54559615","20,02441978",
18/08/2009 11.00,"3,45410626","3,11976069","1,01913035","92,24459055",,
18/08/2009 12.00,"3,80177381","2,95265954","1,02151161","94,8899007","14,65200996",
18/08/2009 13.00,"3,72275799","2,60223391","1,04256782","100,29824595",,
18/08/2009 14.00,"3,62116681","1,9792546","1,0703356","99,94844265","13,67521",
18/08/2009 15.00,"3,56315815","0,4982519","1,07939464","95,60648475",,
18/08/2009 16.00,"3,38863586","3,38420176","1,0765066","88,91146425","17,58241081",
18/08/2009 17.00,"3,70469811","1,69859021","1,08300264","93,06525375",,
18/08/2009 18.00,"3,58053054","2,3134569","1,0827312","89,57739525","27,35042",
18/08/2009 19.00,"3,43378761","3,81898865","1,10914524","86,6361069",,
18/08/2009 20.00,"3,48571157","15,40411213","1,19607638","74,30084235","31,74603081",
18/08/2009 21.00,"3,61213687","29,52171976","1,30113957","49,78021755",,
18/08/2009 22.00,"3,52409111","27,49540128","1,25366815","31,57053585","48,35165024",
18/08/2009 23.00,"3,71824353","20,09267264","1,25772818","22,848336",,
19/08/2009 0.00,"3,81531923","12,56501966","1,20018999","26,28326715","46,39804077",
19/08/2009 1.00,"3,58053054","6,82842885","1,1020003","49,0097685",,
19/08/2009 2.00,"3,4811971","3,8417013","1,05691247","54,2331174","35,16482162",
19/08/2009 3.00,"3,43830309",,"1,03580267","58,8056574",,
19/08/2009 4.00,"3,63471224","2,20476162","1,03904952",,"21,0012207",
19/08/2009 5.00,"3,68212172","4,17752689","1,02373094","50,85743775",,
19/08/2009 6.00,"4,02301707","6,38390988","1,04273092","49,7084973","25,39682007",
19/08/2009 7.00,"3,98915402","10,653903","1,06687205","48,14910555",,
19/08/2009 8.00,"3,75210658","15,64746384","1,12684625","55,55071515","13,18680954",
19/08/2009 9.00,"3,62794003","7,12207381","1,11531741","72,8233653",,
19/08/2009 10.00,"3,5715006","4,67071773","1,11109429","78,931377","30,76922989",
