,TARANTO,,,
,S.VITO Colonia Marina,,,
Parm,SO2,NOX,NO2,PM10
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3


06/11/2009 15.00,"0,817226","19,909847","15,505677","18,6"
06/11/2009 16.00,"0,645755","19,686773","14,014414","18,6"
06/11/2009 17.00,"0,815731","31,878334","23,7731","18,6"
06/11/2009 18.00,"0,761648","29,224727","22,923006","18,6"
06/11/2009 19.00,"0,835045","33,695385","29,452601","18,6"
06/11/2009 20.00,"0,720524","56,478051","43,940741","18,6"
06/11/2009 21.00,"1,066954","84,447301","50,914208","18,6"
06/11/2009 22.00,"0,945206","67,825256","47,241235","18,6"
06/11/2009 23.00,"0,916918","81,020691","51,66438","18,6"
07/11/2009 0.00,"0,947074","76,118135","48,262664","18,6"
07/11/2009 1.00,"1,056362","51,434118","38,038014","21,1"
07/11/2009 2.00,"1,010878","34,057251","26,620641","21,1"
07/11/2009 3.00,"0,975238","30,879659","23,917169","21,1"
07/11/2009 4.00,"1,042904","20,677648","15,978099","21,1"
07/11/2009 5.00,"0,777722","18,856713","12,759374","21,1"
07/11/2009 6.00,"1,144839","32,44899","20,724417","21,1"
07/11/2009 7.00,"1,127019","49,292811","26,912661","21,1"
07/11/2009 8.00,"1,347712","60,746398","34,213194","21,1"
07/11/2009 9.00,"1,310203","72,417858","43,682467","21,1"
07/11/2009 10.00,"1,409645","83,548491","37,521471","21,1"
07/11/2009 11.00,"1,196554","44,145096","29,861424","21,1"
07/11/2009 12.00,"0,672049","42,499265","27,59016","21,1"
07/11/2009 13.00,"0,806135","25,293599","14,980037","21,1"
07/11/2009 14.00,"0,578463","14,549461","9,609446","21,1"
07/11/2009 15.00,"0,666192","17,282187","10,994275","21,1"
07/11/2009 16.00,"0,717533","16,439154","11,030607","21,1"
07/11/2009 17.00,"0,784452","27,964069","19,06444","21,1"
07/11/2009 18.00,"0,952433","58,492247","35,834226","21,1"
07/11/2009 19.00,"1,187083","50,561251","35,104834","21,1"
07/11/2009 20.00,"1,345095","70,200034","45,0089","21,1"
07/11/2009 21.00,"1,797324","93,233001","50,091358","21,1"
07/11/2009 22.00,"1,136116","39,551209","30,388372","21,1"
07/11/2009 23.00,"1,036673","37,198513","26,608958","21,1"
08/11/2009 0.00,"1,065459","89,571637","54,928526","21,1"
08/11/2009 1.00,,"92,213597","54,087515","17,200001"
08/11/2009 2.00,"0,454731",,,"17,200001"
08/11/2009 3.00,"0,418264","17,734831","10,549102","17,200001"
08/11/2009 4.00,"0,30886","18,917672","13,949529","17,200001"
08/11/2009 5.00,"0,503231","35,978065","25,199471","17,200001"
08/11/2009 6.00,"0,502859","36,761449","25,409733","17,200001"
08/11/2009 7.00,"0,533125","38,206273","26,254647","17,200001"
08/11/2009 8.00,"0,791251","46,49265","24,399968","17,200001"
08/11/2009 9.00,"0,573065","27,307795","13,009866","17,200001"
08/11/2009 10.00,"0,367406","11,019096","4,986423","17,200001"
08/11/2009 11.00,"0,272392","10,86346","5,708043","17,200001"
08/11/2009 12.00,"0,278842","10,194222","5,525043","17,200001"
08/11/2009 13.00,"0,23518","10,063227","6,131147","17,200001"
08/11/2009 14.00,"0,298813","8,894653","4,969552","17,200001"
08/11/2009 15.00,"0,209628","6,955674","3,309574","17,200001"
08/11/2009 16.00,"0,286781","8,312311","4,610042","17,200001"
08/11/2009 17.00,"0,272392","9,20463","4,411466","17,200001"
08/11/2009 18.00,"0,220544","11,300541","6,97736","17,200001"
08/11/2009 19.00,"0,261105","13,810186","10,22333","17,200001"
08/11/2009 20.00,"0,241506","9,112544","6,001361","17,200001"
08/11/2009 21.00,"0,22352","11,157874","6,28949","17,200001"
08/11/2009 22.00,"0,2229","23,591957","17,217569","17,200001"
08/11/2009 23.00,"0,410945","58,71922","40,37159","17,200001"
09/11/2009 0.00,"0,477927","35,945638","28,046993","17,200001"
09/11/2009 1.00,"0,30365","10,882915","4,817701","16,5"
09/11/2009 2.00,"0,350786","9,71045","2,863107","16,5"
09/11/2009 3.00,"0,39023","7,740343","2,516574","16,5"
09/11/2009 4.00,"0,265694","8,45368","2,789126","16,5"
09/11/2009 5.00,"0,357732","10,448428","5,007191","16,5"
09/11/2009 6.00,"0,476438","20,39492","10,658127","16,5"
09/11/2009 7.00,"0,568724","46,82855","28,901007","16,5"
09/11/2009 8.00,"0,923603","58,58433","35,196976","16,5"
09/11/2009 9.00,"0,678748","58,498727","31,631727","16,5"
09/11/2009 10.00,"0,487354","39,695183","22,690678","16,5"
09/11/2009 11.00,"0,409953","18,48967","10,068892","16,5"
09/11/2009 12.00,"0,319775","13,31604","7,445892","16,5"
09/11/2009 13.00,"0,286533","14,351024","8,158424","16,5"
09/11/2009 14.00,"0,313574","9,920559","5,421212","16,5"
09/11/2009 15.00,"0,339498","11,632566","6,726873","16,5"
09/11/2009 16.00,"0,449893","12,437986","7,061723","16,5"
09/11/2009 17.00,"0,455971","18,723125","12,699674","16,5"
09/11/2009 18.00,"0,411316","14,216138","8,924168","16,5"
09/11/2009 19.00,"0,458576","10,859569","7,107149","16,5"
09/11/2009 20.00,"0,440343","21,188668","16,755522","16,5"
09/11/2009 21.00,"0,51365","14,620796","9,38102","16,5"
09/11/2009 22.00,"0,393455","11,434129","6,611361","16,5"
09/11/2009 23.00,"0,308984","9,004894","5,523745","16,5"
10/11/2009 0.00,"0,442575","15,196652","8,776211","16,5"
10/11/2009 1.00,,"14,252455","9,497829","10,1"
10/11/2009 2.00,"0,740965",,,"10,1"
10/11/2009 3.00,"0,994306","17,609025","12,568591","10,1"
10/11/2009 4.00,"0,879334","20,847567","13,723693","10,1"
10/11/2009 5.00,"0,776758","14,271907","6,201234","10,1"
10/11/2009 6.00,"0,933721","23,642548","13,61987","10,1"
10/11/2009 7.00,"0,926438","41,785919","21,800356","10,1"
10/11/2009 8.00,"1,261747","106,154755","43,312575","10,1"
10/11/2009 9.00,"1,030874","51,316091","26,193635","10,1"
10/11/2009 10.00,"0,848809","24,022559","11,501737","10,1"
10/11/2009 11.00,"0,569747","15,660969","8,355702","10,1"
10/11/2009 12.00,"0,625218","13,672706","8,164913","10,1"
10/11/2009 13.00,"0,576719","13,685677","8,575041","10,1"
10/11/2009 14.00,"0,550533","12,715539","7,910531","10,1"
10/11/2009 15.00,"0,477243","11,703898","6,976064","10,1"
10/11/2009 16.00,"0,610653","11,589766","6,600977","10,1"
10/11/2009 17.00,"0,472438","11,531401","6,764509","10,1"
10/11/2009 18.00,"0,543405","12,786872","8,573745","10,1"
10/11/2009 19.00,"0,639319","19,187435","13,773017","10,1"
10/11/2009 20.00,"0,613132","16,924222","11,344693","10,1"
10/11/2009 21.00,"0,537672","9,064557","4,724254","10,1"
10/11/2009 22.00,"0,621964","13,126679","8,989063","10,1"
10/11/2009 23.00,"0,699283","34,631787","26,717981","10,1"
11/11/2009 0.00,"0,885531","21,036913","12,619205","10,1"
11/11/2009 1.00,"0,988727","32,966493","26,333822",10
11/11/2009 2.00,"0,713229","35,639565","28,877642",10
11/11/2009 3.00,"0,792872","23,546567","15,179905",10
11/11/2009 4.00,"0,755685","11,661098","6,955297",10
11/11/2009 5.00,"0,673717","9,947796","3,996149",10
11/11/2009 6.00,"0,828045","15,465126","7,413445",10
11/11/2009 7.00,"0,826497","11,985343","7,329084",10
11/11/2009 8.00,"0,891265","12,300508","6,15451",10
11/11/2009 9.00,"0,754291","18,544143","10,524436",10
11/11/2009 10.00,"0,536742","14,610419","6,763212",10
11/11/2009 11.00,"0,719427","13,235627","7,121424",10
11/11/2009 12.00,"0,720821","9,646896","5,401744",10
11/11/2009 13.00,"0,450746","9,106058","5,68468",10
11/11/2009 14.00,"0,549138","10,216269","6,981255",10
11/11/2009 15.00,"0,456789","8,187801","4,966957",10
11/11/2009 16.00,"0,689367","11,015206","6,844977",10
11/11/2009 17.00,"0,864768","26,023792","21,349985",10
11/11/2009 18.00,"0,65094","22,864365","19,009925",10
11/11/2009 19.00,"0,872207","21,529769","17,617311",10
11/11/2009 20.00,"0,722061","15,838655","10,423206",10
11/11/2009 21.00,"0,766066","13,655846","10,445269",10
11/11/2009 22.00,"0,650009","17,549363","12,145483",10
11/11/2009 23.00,"0,868177","19,890402","12,138991",10
12/11/2009 0.00,"0,914817","17,749097","8,593211",10
12/11/2009 1.00,,"12,353684","6,682744",27
12/11/2009 2.00,"0,440552",,,27
12/11/2009 3.00,"0,535765","11,959403","6,037702",27
12/11/2009 4.00,"0,576088","14,501474","7,412147",27
12/11/2009 5.00,"0,623413","14,437921","6,532191",27
12/11/2009 6.00,"0,573837","13,466487","5,242105",27
12/11/2009 7.00,"0,635103","15,480689","7,269382",27
12/11/2009 8.00,"0,593467","17,852856","8,524425",27
12/11/2009 9.00,"0,567398","21,831962","10,684084",27
12/11/2009 10.00,"0,465559","26,541274","15,370698",27
12/11/2009 11.00,"0,48225","14,943742","9,056551",27
12/11/2009 12.00,"0,380662","14,858142","9,34468",27
12/11/2009 13.00,"0,42561","16,934597","11,111077",27
12/11/2009 14.00,"0,475124","18,188772","12,453077",27
12/11/2009 15.00,"0,399854","15,432702","10,389468",27
12/11/2009 16.00,"0,496942","21,274269","15,757461",27
12/11/2009 17.00,"0,747445","92,34457","59,861756",27
12/11/2009 18.00,"0,699495","84,762476","54,794858",27
12/11/2009 19.00,"0,651857","62,070613","45,708442",27
12/11/2009 20.00,"0,818901","56,475451","40,635064",27
12/11/2009 21.00,"0,985069","53,693451","38,075661",27
12/11/2009 22.00,"0,943121","73,839357","50,257491",27
12/11/2009 23.00,"0,989008","68,663112","47,079002",27
13/11/2009 0.00,"0,855223","49,554794","35,23592",27
13/11/2009 1.00,"0,789205","44,412279","29,531776","42,700001"
13/11/2009 2.00,"0,711185","29,541183","20,381766","42,700001"
13/11/2009 3.00,"0,605283","23,745012","15,493991","42,700001"
13/11/2009 4.00,"0,806022","16,264061","10,19608","42,700001"
13/11/2009 5.00,"0,716874","15,083816","9,614637","42,700001"
13/11/2009 6.00,"0,900923","22,768382","15,445969","42,700001"
13/11/2009 7.00,"0,864037","39,13099","25,556384","42,700001"
13/11/2009 8.00,"0,970065","75,097411","38,20155","42,700001"
13/11/2009 9.00,"0,869039","76,050698","41,372257","42,700001"
13/11/2009 10.00,"0,982881","108,720162","55,88376","42,700001"
13/11/2009 11.00,"0,804209","85,094478","59,455511","42,700001"
13/11/2009 12.00,"0,90955","36,714758","27,625188","42,700001"
13/11/2009 13.00,"0,780203","45,075054","34,082108","42,700001"
13/11/2009 14.00,"0,838281","32,140317","25,103431","42,700001"
13/11/2009 15.00,"0,622037","33,192167","26,187153","42,700001"
13/11/2009 16.00,"0,499818","22,093962","18,163711","42,700001"
13/11/2009 17.00,"1,27652","153,101333","68,592538","42,700001"
13/11/2009 18.00,"1,088409","118,761356","66,204449","42,700001"
13/11/2009 19.00,"1,069466","104,053659","66,415996","42,700001"
13/11/2009 20.00,"1,129606","132,388651","65,864402","42,700001"
13/11/2009 21.00,"1,153551","98,471498","56,692329","42,700001"
13/11/2009 22.00,"1,189372","104,101666","59,765694","42,700001"
13/11/2009 23.00,"0,876416","55,951468","40,636366","42,700001"
14/11/2009 0.00,"1,019266","43,382496","31,026922","42,700001"
14/11/2009 1.00,,"44,28779","31,782276","44,900002"
14/11/2009 2.00,"0,831899",,,"44,900002"
14/11/2009 3.00,"0,682646","36,076647","26,532383","44,900002"
14/11/2009 4.00,"0,642368","30,533358","21,250045","44,900002"
14/11/2009 5.00,"0,698984","25,314345","17,347351","44,900002"
14/11/2009 6.00,"0,661987","24,61916","16,551761","44,900002"
14/11/2009 7.00,"0,630129","48,065861","28,986665","44,900002"
14/11/2009 8.00,"0,870411","54,973554","34,092487","44,900002"
14/11/2009 9.00,"0,834769","55,060455","32,680401","44,900002"
14/11/2009 10.00,"0,459807","40,433178","26,789357","44,900002"
14/11/2009 11.00,"0,452994","47,705315","30,699855","44,900002"
14/11/2009 12.00,"0,35386","22,367607","15,719826","44,900002"
14/11/2009 13.00,"0,364994","16,218667","12,716549","44,900002"
14/11/2009 14.00,"0,296109","15,059171","12,175337","44,900002"
14/11/2009 15.00,"0,267784","13,986574","11,290184","44,900002"
14/11/2009 16.00,"0,348057","17,794491","14,736036","44,900002"
14/11/2009 17.00,"0,459933","31,452915","26,498637","44,900002"
14/11/2009 18.00,"0,780991","110,324521","69,769698","44,900002"
14/11/2009 19.00,"0,936741","124,353896","72,909242","44,900002"
14/11/2009 20.00,"0,802881","85,483568","58,470431","44,900002"
14/11/2009 21.00,"0,600923","66,888854","44,731145","44,900002"
14/11/2009 22.00,"0,702264","54,873692","41,443633","44,900002"
14/11/2009 23.00,"0,593069","51,858199","35,560388","44,900002"
15/11/2009 0.00,"0,563483","43,539412","29,141116","44,900002"
15/11/2009 1.00,"0,566605","54,57538","35,520141","35,799992"
15/11/2009 2.00,"0,497215","38,690046","25,603113","35,799992"
15/11/2009 3.00,"0,430884","27,711151","19,095584","35,799992"
15/11/2009 4.00,"0,533299","42,466837","24,930816","35,799992"
15/11/2009 5.00,"0,584962","38,36707","22,899641","35,799992"
15/11/2009 6.00,"0,832845","40,335895","21,687433","35,799992"
15/11/2009 7.00,"0,640853","52,461301","26,455809","35,799992"
15/11/2009 8.00,"0,681668","45,934919","23,819829","35,799992"
15/11/2009 9.00,"0,606757","59,138141","28,865961","35,799992"
15/11/2009 10.00,"0,630918","59,935787","34,911438","35,799992"
15/11/2009 11.00,"0,323802","35,332172","23,390241","35,799992"
15/11/2009 12.00,"0,380954","12,460035","7,066912","35,799992"
15/11/2009 13.00,"0,251478","13,281019","8,177894","35,799992"
15/11/2009 14.00,"0,23719","20,89814","14,146801","35,799992"
15/11/2009 15.00,"0,335472","22,755419","16,184465","35,799992"
15/11/2009 16.00,"0,303993","14,77254","9,431638","35,799992"
15/11/2009 17.00,"0,361809","31,604671","21,577111","35,799992"
15/11/2009 18.00,"0,632937","104,471296","56,199147","35,799992"
15/11/2009 19.00,"0,645175","83,909055","51,422969","35,799992"
15/11/2009 20.00,"0,940716","124,909005","62,165468","35,799992"
15/11/2009 21.00,"0,643534","77,014327","48,774029","35,799992"
15/11/2009 22.00,"0,524688","58,387181","37,296923","35,799992"
15/11/2009 23.00,"0,601617","47,368098","34,40139","35,799992"
16/11/2009 0.00,"0,539543","55,641493","35,866691","35,799992"
16/11/2009 1.00,,"42,700294","31,163191",26
16/11/2009 2.00,"0,511782",,,26
16/11/2009 3.00,"0,681642","34,443722","27,191718",26
16/11/2009 4.00,"0,557258","29,211745","21,074828",26
16/11/2009 5.00,"0,660854","25,991364","17,16565",26
16/11/2009 6.00,"0,503762","35,472225","21,895096",26
16/11/2009 7.00,"0,715891","54,760844","30,667409",26
16/11/2009 8.00,"0,827946","68,477648","37,116528",26
16/11/2009 9.00,"0,7302","51,200643","30,109315",26
16/11/2009 10.00,"0,650852","34,066332","21,191651",26
16/11/2009 11.00,"0,477848","17,395025","10,405041",26
16/11/2009 12.00,"0,372899","13,016436","8,19087",26
16/11/2009 13.00,"0,428346","11,585874","7,906638",26
16/11/2009 14.00,"0,36793","12,671443","8,312871",26
16/11/2009 15.00,"0,42303","12,156544","8,027339",26
16/11/2009 16.00,"0,294307","16,9333","12,425828",26
16/11/2009 17.00,"0,322989","43,180168","33,535697",26
16/11/2009 18.00,"0,666798","105,428463","58,302997",26
16/11/2009 19.00,"0,595689","94,266701","55,250412",26
16/11/2009 20.00,"0,695669","87,134636","54,336686",26
16/11/2009 21.00,"0,618585","64,482983","43,795392",26
16/11/2009 22.00,"0,626668","80,686056","49,308737",26
16/11/2009 23.00,"0,538545","48,403082","36,615546",26
17/11/2009 0.00,"0,558862","19,930592","13,451139",26
17/11/2009 1.00,"0,61173","13,655846","8,922871","26,79999"
17/11/2009 2.00,"0,387367","11,629971","7,65355","26,79999"
17/11/2009 3.00,"0,559491","16,385977","12,158461","26,79999"
17/11/2009 4.00,"0,575467","18,200444","13,674381","26,79999"
17/11/2009 5.00,"0,543703","19,212081","14,237658","26,79999"
17/11/2009 6.00,"0,429352","18,960472","14,700993","26,79999"
17/11/2009 7.00,"0,506687","13,231735","9,012424","26,79999"
17/11/2009 8.00,"0,50936","19,584309","13,840509","26,79999"
17/11/2009 9.00,"0,664093","38,695228","27,962636","26,79999"
17/11/2009 10.00,"0,645789","45,151572","32,084677","26,79999"
17/11/2009 11.00,"0,666042","100,739875","52,175745","26,79999"
17/11/2009 12.00,"1,106057","157,992226","68,810562","26,79999"
17/11/2009 13.00,"0,771998","52,425011","31,638226","26,79999"
17/11/2009 14.00,"0,37485","27,878469","18,226014","26,79999"
17/11/2009 15.00,"0,256976","23,114665","15,761358","26,79999"
17/11/2009 16.00,"0,390008","25,646363","18,772416","26,79999"
17/11/2009 17.00,"0,574053","54,780289","37,548735","26,79999"
17/11/2009 18.00,"0,75558","104,521885","52,775367","26,79999"
17/11/2009 19.00,"0,869397","116,645993","57,111553","26,79999"
17/11/2009 20.00,"0,601571","40,517479","31,886099","26,79999"
17/11/2009 21.00,"0,605659","31,43607","25,621278","26,79999"
17/11/2009 22.00,"0,588676","14,07866","10,489394","26,79999"
17/11/2009 23.00,"0,542854","11,742807","8,183085","26,79999"
18/11/2009 0.00,"0,569052","9,71045","5,985785","26,79999"
18/11/2009 1.00,,"10,831034","6,629531","41,900002"
18/11/2009 2.00,"0,703171",,,"41,900002"
18/11/2009 3.00,"0,865878","23,232691","20,030034","41,900002"
18/11/2009 4.00,"0,698756","33,730413","30,194992","41,900002"
18/11/2009 5.00,"0,651459","38,316517","33,825133","41,900002"
18/11/2009 6.00,"0,859571","43,905159","38,481887","41,900002"
18/11/2009 7.00,"0,765606","51,901028","40,311899","41,900002"
18/11/2009 8.00,"0,85831","79,237352","35,779713","41,900002"
18/11/2009 9.00,"1,183724","85,19306","36,217124","41,900002"
18/11/2009 10.00,"1,099217","50,518441","26,448026","41,900002"
18/11/2009 11.00,"0,828039","33,197349","19,461578","41,900002"
18/11/2009 12.00,"0,669747","31,47108","18,592018","41,900002"
18/11/2009 13.00,"0,754884","31,035296","19,600446","41,900002"
18/11/2009 14.00,"0,445867","26,770847","17,923605","41,900002"
18/11/2009 15.00,"0,564429","26,140518","19,190323","41,900002"
18/11/2009 16.00,"1,621393","23,167856","19,0255","41,900002"
18/11/2009 17.00,"1,620762","118,36708","58,353626","41,900002"
18/11/2009 18.00,"1,190661","106,80585","52,122534","41,900002"
18/11/2009 19.00,"1,440397","141,857874","56,203028","41,900002"
18/11/2009 20.00,"1,273906","92,082588","45,969334","41,900002"
18/11/2009 21.00,"0,981286","93,397737","53,123197","41,900002"
18/11/2009 22.00,"1,077144","78,686123","46,428768","41,900002"
18/11/2009 23.00,"1,06264","101,451923","47,154276","41,900002"
19/11/2009 0.00,"1,369765","73,976829","42,183422","41,900002"
19/11/2009 1.00,"0,936511","61,50382","36,254752","42,400002"
19/11/2009 2.00,,,,"42,400002"
19/11/2009 3.00,"1,063901","49,600186","39,316436","42,400002"
19/11/2009 4.00,"1,054442","43,859788","39,054264","42,400002"
19/11/2009 5.00,"0,903717","40,045387","33,913372","42,400002"
19/11/2009 6.00,"0,951015","31,272633","26,419481","42,400002"
19/11/2009 7.00,"1,106785","33,843221","23,984663","42,400002"
19/11/2009 8.00,"1,13201","43,721015","27,832849","42,400002"
19/11/2009 9.00,"0,903086","34,635707","22,75169","42,400002"
19/11/2009 10.00,"1,020387","36,321766","22,111839","42,400002"
19/11/2009 11.00,"0,949754","27,252022","18,214337","42,400002"
19/11/2009 12.00,"0,951647","18,266591","11,910563","42,400002"
19/11/2009 13.00,"0,585871","18,937126","12,741207","42,400002"
19/11/2009 14.00,"0,629386","18,19396","12,700975","42,400002"
19/11/2009 15.00,"0,474246","24,66197","18,418101","42,400002"
19/11/2009 16.00,"0,524067","34,167477","27,922408","42,400002"
19/11/2009 17.00,"0,757407","86,145027","53,271149","42,400002"
19/11/2009 18.00,"0,922637","109,668262","57,108953","42,400002"
19/11/2009 19.00,"1,24805","110,716214","56,082342","42,400002"
19/11/2009 20.00,"0,853896","60,948707","42,466359","42,400002"
19/11/2009 21.00,"1,171111","75,210259","43,707135","42,400002"
19/11/2009 22.00,"1,125704","81,341031","44,178249","42,400002"
19/11/2009 23.00,"1,077775","65,765668","39,886191","42,400002"
20/11/2009 0.00,"0,930204","49,091764","31,739448","42,400002"
20/11/2009 1.00,,"27,58146","20,768545","46,200001"
20/11/2009 2.00,"0,635785",,,"46,200001"
20/11/2009 3.00,"0,642673","66,331163","45,910923","46,200001"
20/11/2009 4.00,"0,650194","57,311987","46,060174","46,200001"
20/11/2009 5.00,"0,688615","51,408152","37,036071","46,200001"
20/11/2009 6.00,"0,758127","50,818052","32,218367","46,200001"
20/11/2009 7.00,"0,849756","39,686121","22,35583","46,200001"
20/11/2009 8.00,"0,931149","70,905582","31,84587","46,200001"
20/11/2009 9.00,"1,170019","73,062454","33,509749","46,200001"
20/11/2009 10.00,"0,920596","35,939157","22,277955","46,200001"
20/11/2009 11.00,"0,4821","32,441189","19,362938","46,200001"
20/11/2009 12.00,"1,00597","31,447714","19,934015","46,200001"
20/11/2009 13.00,"0,857783","40,739269","26,248146","46,200001"
20/11/2009 14.00,"0,531769","39,300911","26,725763","46,200001"
20/11/2009 15.00,"0,457518","39,865105","29,376024","46,200001"
