,Comune Bari,,
,Piazza Duca Savoia,,
Parm,CO,PM10,BENZENE



01/11/2009 11.00,"0,56461842",,
01/11/2009 12.00,"0,90565586","24,90842056",
01/11/2009 13.00,"0,99805084",,
01/11/2009 14.00,"0,84708898","27,35042",
01/11/2009 15.00,"0,67450821",,
01/11/2009 16.00,"0,47386492","21,48962021",
01/11/2009 17.00,"0,41958058",,
01/11/2009 18.00,"0,45869196","22,95482063",
01/11/2009 19.00,"0,80369389",,
01/11/2009 20.00,"0,79028241","28,81562042",
01/11/2009 21.00,"0,65589384",,
01/11/2009 22.00,"0,65761454","25,88521957",
01/11/2009 23.00,"0,6362764",,
02/11/2009 0.00,"0,51774115","26,37360954",
02/11/2009 1.00,,,
02/11/2009 2.00,"0,28483202","30,76922989",
02/11/2009 3.00,"0,22825612",,
02/11/2009 4.00,"0,20560736","19,04759979",
02/11/2009 5.00,"0,21056909",,
02/11/2009 6.00,"0,20504699","16,11721039",
02/11/2009 7.00,"0,23397977",,
02/11/2009 8.00,"0,3811216","22,95482063",
02/11/2009 9.00,"0,53406629",,
02/11/2009 10.00,"0,70349807","40,53723145",
02/11/2009 11.00,"0,66076004",,
02/11/2009 12.00,"0,77777031","27,35042",
02/11/2009 13.00,"1,01258888",,
02/11/2009 14.00,"0,87116953","29,7924099",
02/11/2009 15.00,"0,82038834",,
02/11/2009 16.00,"1,03873381","37,6068306",
02/11/2009 17.00,"1,4594188",,
02/11/2009 18.00,"1,31819867","34,67642975",
02/11/2009 19.00,"0,97997587",,
02/11/2009 20.00,"0,7995395","35,16482162",
02/11/2009 21.00,"0,90662397",,
02/11/2009 22.00,"0,96889089","35,16482162",
02/11/2009 23.00,"0,73239007",,
03/11/2009 0.00,"0,60485752","24,42000961",
03/11/2009 1.00,"0,49124788",,
03/11/2009 2.00,"0,35994423","30,76922989",
03/11/2009 3.00,"0,28432058",,
03/11/2009 4.00,"0,22609621","17,09399986","4,08588598"
03/11/2009 5.00,"0,18291782",,"7,49254003"
03/11/2009 6.00,"0,1794368","9,76801014","2,25841325"
03/11/2009 7.00,"0,28379983",,"0,90562121"
03/11/2009 8.00,"0,3790013","20,51280975","3,49509746"
03/11/2009 9.00,"0,55063376",,"1,68635991"
03/11/2009 10.00,"0,65099618","23,93161964","1,34002056"
03/11/2009 11.00,"0,64323378",,"0,99854959"
03/11/2009 12.00,"0,68264923","29,30401993","4,40265605"
03/11/2009 13.00,"0,66432145",,"1,79065936"
03/11/2009 14.00,"0,72470806","32,23442078","2,01741985"
03/11/2009 15.00,"0,74343543",,"4,14937424"
03/11/2009 16.00,"0,68188848","28,81562042","3,9216659"
03/11/2009 17.00,"0,76100247",,"2,46742811"
03/11/2009 18.00,"0,87088993","36,63003159","5,07242174"
03/11/2009 19.00,"0,84019567",,"2,48372554"
03/11/2009 20.00,"0,85588356","44,93283081","2,74704921"
03/11/2009 21.00,"0,85366773",,"2,792981"
03/11/2009 22.00,"0,82711039","44,93283081","2,82202957"
03/11/2009 23.00,"0,52870496",,"2,88401267"
04/11/2009 0.00,"0,35463066","27,8388195","4,47609464"
04/11/2009 1.00,,,"2,04471206"
04/11/2009 2.00,"0,2445137","28,32722092",
04/11/2009 3.00,"0,18967598",,
04/11/2009 4.00,"0,15754062","15,14041042","2,31860237"
04/11/2009 5.00,"0,16808038",,"1,13174811"
04/11/2009 6.00,"0,18510219","12,69841003","0,70985685"
04/11/2009 7.00,"0,23374444",,"0,46728099"
04/11/2009 8.00,"0,36479529","15,14041042","0,39372545"
04/11/2009 9.00,"0,7970464",,"1,05439001"
04/11/2009 10.00,"0,9641307","20,02441978","1,0031149"
04/11/2009 11.00,"0,84644357",,"1,62036474"
04/11/2009 12.00,"0,76876719","39,56044006","2,66126018"
04/11/2009 13.00,"0,98727925",,"3,12251849"
04/11/2009 14.00,"1,34396148","33,69963074","3,2849222"
04/11/2009 15.00,"1,34213126",,"3,66263295"
04/11/2009 16.00,"1,02104561","35,65322113","4,63013048"
04/11/2009 17.00,"0,8281088",,"7,39360831"
04/11/2009 18.00,"0,81569922","29,7924099","5,65088626"
04/11/2009 19.00,"0,79366557",,"2,08145729"
04/11/2009 20.00,"0,87686987","31,25761986","7,72838335"
04/11/2009 21.00,"0,99340366",,"6,07386164"
04/11/2009 22.00,"0,95450547","21,0012207","6,65433982"
04/11/2009 23.00,"0,69323908",,"4,03008827"
05/11/2009 0.00,"0,50030226","26,37360954","3,9870529"
05/11/2009 1.00,"0,40035225",,
05/11/2009 2.00,"0,30094513","27,8388195",
05/11/2009 3.00,"0,27121084",,
05/11/2009 4.00,"0,21035823","16,60560989",
05/11/2009 5.00,"0,16859647",,
05/11/2009 6.00,"0,1484711","23,44322014",
05/11/2009 7.00,"0,17834053",,
05/11/2009 8.00,"0,21743677","19,04759979",
05/11/2009 9.00,"0,47118775",,
05/11/2009 10.00,"1,06380111","20,51280975",
05/11/2009 11.00,"1,02104561",,
05/11/2009 12.00,"1,24230125","25,39682007",
05/11/2009 13.00,"0,98926791",,
05/11/2009 14.00,"0,64849376","40,04883957",
05/11/2009 15.00,"0,48411342",,
05/11/2009 16.00,"0,38277357","31,74603081",
05/11/2009 17.00,"0,42194902",,
05/11/2009 18.00,"0,55057434","28,81562042",
05/11/2009 19.00,"0,79426089",,
05/11/2009 20.00,"0,99980766","27,8388195",
05/11/2009 21.00,"0,94476141",,
05/11/2009 22.00,"0,93382439","33,21123123",
05/11/2009 23.00,"0,87480083",,
06/11/2009 0.00,"0,68512485","35,65322113",
06/11/2009 1.00,,,
06/11/2009 2.00,"0,63894891","31,25761986",
06/11/2009 3.00,"0,52280424",,
06/11/2009 4.00,"0,45024687","31,74603081","3,36919184"
06/11/2009 5.00,"0,36752838",,"3,80246944"
06/11/2009 6.00,"0,3328638","28,32722092","2,11718246"
06/11/2009 7.00,"0,38864633",,"1,68635686"
06/11/2009 8.00,"0,4559845","25,39682007","1,13550084"
06/11/2009 9.00,"0,58970436",,"0,76479112"
06/11/2009 10.00,"0,80956782","24,90842056","0,96023818"
06/11/2009 11.00,"0,73803216",,"2,07505222"
06/11/2009 12.00,"0,73740889","27,8388195","1,95172673"
06/11/2009 13.00,"1,13972183",,"9,74532114"
06/11/2009 14.00,"1,40835569","25,39682007","2,93785672"
06/11/2009 15.00,"1,36404724",,"3,0326045"
06/11/2009 16.00,"1,27997502","31,25761986","3,80404579"
06/11/2009 17.00,"1,17094966",,"4,37312543"
06/11/2009 18.00,"1,19303456","25,88521957",
06/11/2009 19.00,"1,214749",,
06/11/2009 20.00,"1,13370461","28,81562042","4,61445241"
06/11/2009 21.00,"0,97209464",,"3,96142755"
06/11/2009 22.00,"0,85833705","22,46640968","4,22753171"
06/11/2009 23.00,"0,69935649",,"4,09544171"
07/11/2009 0.00,"0,5516508","29,7924099","4,11983751"
07/11/2009 1.00,"0,51081056",,
07/11/2009 2.00,"0,48664031","33,69963074",
07/11/2009 3.00,"0,50794233",,
07/11/2009 4.00,"0,50694626","19,53602028",
07/11/2009 5.00,"0,46797817",,
07/11/2009 6.00,"0,49646592","20,51280975",
07/11/2009 7.00,"0,47841657",,
07/11/2009 8.00,"0,61548348","20,02441978",
07/11/2009 9.00,"0,71226586",,
07/11/2009 10.00,"0,84419162","20,51280975",
07/11/2009 11.00,"0,90523529",,
07/11/2009 12.00,"1,00074316","27,8388195",
07/11/2009 13.00,"1,06425546",,
07/11/2009 14.00,"1,34344888","41,5140419",
07/11/2009 15.00,"1,58646205",,
07/11/2009 16.00,"1,26188606","31,25761986",
07/11/2009 17.00,"1,16430566",,
07/11/2009 18.00,"1,17127935","31,74603081",
07/11/2009 19.00,"1,17940756",,
07/11/2009 20.00,"1,16697584","34,18803024",
07/11/2009 21.00,"1,13003952",,
07/11/2009 22.00,"1,08601067","35,65322113",
07/11/2009 23.00,"0,94547905",,
08/11/2009 0.00,"0,77920559","35,16482162",
08/11/2009 1.00,,,
08/11/2009 2.00,"0,47395928","48,35165024",
08/11/2009 3.00,"0,39635164",,
08/11/2009 4.00,"0,34036757","31,74603081",
08/11/2009 5.00,"0,30331008",,
08/11/2009 6.00,"0,25457813","35,16482162",
08/11/2009 7.00,"0,26370241",,
08/11/2009 8.00,"0,37320076","19,04759979",
08/11/2009 9.00,"0,44954671",,
08/11/2009 10.00,"0,56103604","18,55920982",
08/11/2009 11.00,"0,6194107",,
08/11/2009 12.00,"0,65921758","24,42000961",
08/11/2009 13.00,"0,73930784",,
08/11/2009 14.00,"0,90076519","23,93161964",
08/11/2009 15.00,"0,70874639",,
08/11/2009 16.00,"0,4724576","19,53602028",
08/11/2009 17.00,"0,36989333",,
08/11/2009 18.00,"0,32490685","20,51280975",
08/11/2009 19.00,"0,40727002",,
08/11/2009 20.00,"0,4053967","17,09399986",
08/11/2009 21.00,"0,46046392",,
08/11/2009 22.00,"0,39248617","10,25640965",
08/11/2009 23.00,"0,29805011",,
09/11/2009 0.00,"0,26601377","15,62880993",
09/11/2009 1.00,"0,26645298",,
09/11/2009 2.00,"0,25969248","12,21000957",
09/11/2009 3.00,"0,27398237",,
09/11/2009 4.00,"0,22433473","11,72161007","1,26215904"
09/11/2009 5.00,"0,17731533",,"0,57500265"
09/11/2009 6.00,"0,19006742","14,65200996","0,4415936"
09/11/2009 7.00,"0,35303927",,"0,37434245"
09/11/2009 8.00,"0,53800516","19,04759979","0,32858456"
09/11/2009 9.00,"1,16526562",,"0,38602269"
09/11/2009 10.00,"1,76977364","31,25761986","0,74739025"
09/11/2009 11.00,"1,80396173",,"2,05402676"
09/11/2009 12.00,"1,73172008","52,2588501","3,93980207"
09/11/2009 13.00,"1,44363189",,"5,5292317"
09/11/2009 14.00,"1,38003687","53,72404099","6,35847113"
09/11/2009 15.00,"1,35011151",,"6,52784739"
09/11/2009 16.00,"1,06907623","41,5140419","6,4371554"
09/11/2009 17.00,"0,97926289",,"6,53741838"
09/11/2009 18.00,"0,94463676","46,39804077","5,87391944"
09/11/2009 19.00,"0,97017705",,"5,65694758"
09/11/2009 20.00,"1,08525459","32,23442078","6,16647577"
09/11/2009 21.00,"1,03548579",,"4,87736216"
09/11/2009 22.00,"0,89502756","37,6068306","4,9742548"
09/11/2009 23.00,"0,80258365",,"5,17578657"
10/11/2009 0.00,"0,7762861","28,81562042","4,29579783"
10/11/2009 1.00,,,"4,347974"
10/11/2009 2.00,"0,4313564","24,42000961",
10/11/2009 3.00,"0,35399224",,
10/11/2009 4.00,"0,29975217","34,18803024","3,39645558"
10/11/2009 5.00,"0,25610661",,"2,33756433"
10/11/2009 6.00,"0,25725996","25,88521957","1,94109298"
10/11/2009 7.00,"0,26502702",,"1,52933816"
10/11/2009 8.00,"0,34077066","19,04759979","3,42215008"
10/11/2009 9.00,"0,55239407",,"0,86507444"
10/11/2009 10.00,"1,14704153","26,86202049","0,74242526"
10/11/2009 11.00,"1,24070636",,"1,19833008"
10/11/2009 12.00,"1,25448598","41,5140419","3,18201096"
10/11/2009 13.00,"1,48108198",,"3,53317801"
10/11/2009 14.00,"1,65853594","44,93283081","4,89993244"
10/11/2009 15.00,"1,66685987",,"5,34035141"
10/11/2009 16.00,"1,25623814","38,58362961","6,31107181"
10/11/2009 17.00,"1,28152563",,"7,05264584"
10/11/2009 18.00,"1,5648315","25,88521957","6,72968121"
10/11/2009 19.00,"1,64957593",,"6,21458088"
10/11/2009 20.00,"1,28407465","35,16482162","7,20974996"
10/11/2009 21.00,"1,04863631",,"6,82709761"
10/11/2009 22.00,"0,94529498","40,04883957","10,7173494"
10/11/2009 23.00,"0,88050118",,"5,50029297"
11/11/2009 0.00,"0,73733549","46,88644028","4,82802851"
11/11/2009 1.00,"0,51742893",,"4,27334756"
11/11/2009 2.00,"0,41934175","48,35165024",
11/11/2009 3.00,"0,34467341",,
11/11/2009 4.00,"0,27020311","39,07204056","3,44185547"
11/11/2009 5.00,"0,21787597",,"2,395334"
11/11/2009 6.00,"0,22930462","20,51280975","1,45798646"
11/11/2009 7.00,"0,31838984",,"1,03271875"
11/11/2009 8.00,"0,44654334","20,02441978","1,00018289"
11/11/2009 9.00,"0,77715869",,"1,03214516"
11/11/2009 10.00,"1,22804281","14,65200996","0,87295924"
11/11/2009 11.00,"1,15763371",,"2,40641726"
11/11/2009 12.00,"1,09200576","40,53723145","3,20207128"
11/11/2009 13.00,"1,12565679",,"4,17842078"
11/11/2009 14.00,"1,26165306","40,53723145","4,23998792"
11/11/2009 15.00,"1,33831472",,"4,78810312"
11/11/2009 16.00,"1,02669353","30,28083038","4,80808209"
11/11/2009 17.00,"1,07117673",,"5,18552537"
11/11/2009 18.00,"1,31983549","28,81562042","4,34640884"
11/11/2009 19.00,"1,29980448",,"4,09818354"
11/11/2009 20.00,"1,17491765","26,37360954","4,26717538"
11/11/2009 21.00,"1,10809441",,"4,32985513"
11/11/2009 22.00,"1,04620728","26,86202049","4,4013665"
11/11/2009 23.00,"0,9197675",,"4,34733431"
12/11/2009 0.00,"0,67126834","26,86202049","4,5420776"
12/11/2009 1.00,,,"3,6668474"
12/11/2009 2.00,"0,47282224","23,44322014",
12/11/2009 3.00,"0,35411224",,
12/11/2009 4.00,"0,27712088","23,93161964","2,94007378"
12/11/2009 5.00,"0,22797769",,"2,14069245"
12/11/2009 6.00,"0,22338293","29,7924099","1,3707187"
12/11/2009 7.00,"0,27036854",,"0,97502638"
12/11/2009 8.00,"0,3841972","16,11721039","1,03038779"
12/11/2009 9.00,"0,61656926",,"0,70645498"
12/11/2009 10.00,"0,87007676","24,42000961","1,04344912"
12/11/2009 11.00,"1,19745923",,"1,19583742"
12/11/2009 12.00,"1,24472561","42,00244141","2,03679065"
12/11/2009 13.00,"1,56891249",,"3,47045351"
12/11/2009 14.00,"1,5697909","49,32844162","4,42366626"
12/11/2009 15.00,"1,74223187",,"5,37101701"
12/11/2009 16.00,"1,71342492","52,7472496","6,3755669"
12/11/2009 17.00,"1,44825111",,"6,99504194"
12/11/2009 18.00,"1,5335128","49,81684113","7,61788427"
12/11/2009 19.00,"1,14751801",,"7,28142914"
12/11/2009 20.00,"1,21683784","42,97924042","7,26006197"
12/11/2009 21.00,"1,26482303",,"6,48268039"
12/11/2009 22.00,"1,1167923","38,0952301","5,74263186"
12/11/2009 23.00,"0,89448933",,"5,59495024"
13/11/2009 0.00,"0,63011472","39,07204056","5,35111432"
13/11/2009 1.00,"0,47349445",,"4,75879725"
13/11/2009 2.00,"0,37370404","47,37483978",
13/11/2009 3.00,"0,27871926",,
13/11/2009 4.00,"0,25906222","39,07204056","3,53944578"
13/11/2009 5.00,"0,25139069",,"1,96862216"
13/11/2009 6.00,"0,2058823","34,67642975","1,50178763"
13/11/2009 7.00,"0,24463835",,"1,64563313"
13/11/2009 8.00,"0,42255249","34,67642975","0,82276012"
13/11/2009 9.00,"0,56978286",,"1,09048944"
13/11/2009 10.00,"0,91099039","34,67642975","1,06263686"
13/11/2009 11.00,"1,0097556",,"1,88444812"
13/11/2009 12.00,"1,08874493","57,14284134","2,71588223"
13/11/2009 13.00,"1,39383396",,"3,54503623"
13/11/2009 14.00,"1,5235637","57,63124084","4,23045151"
13/11/2009 15.00,"1,534072",,"5,19978472"
13/11/2009 16.00,"1,26869782","51,28205109","6,22876803"
13/11/2009 17.00,"1,27151828",,"7,15840061"
13/11/2009 18.00,"1,59671988","44,4444313","7,03313571"
13/11/2009 19.00,"1,72165564",,"6,76288016"
13/11/2009 20.00,"1,55808498","53,23564148","7,25650654"
13/11/2009 21.00,"1,67822561",,"8,49823506"
13/11/2009 22.00,"1,48836556","64,46884918","4,01299047"
13/11/2009 23.00,"1,21372147",,"7,89968886"
14/11/2009 0.00,"1,05034886","80,09767151","7,5922996"
14/11/2009 1.00,,,
14/11/2009 2.00,"0,65058027","88,40048981",
14/11/2009 3.00,"0,64532845",,"12,01967892"
14/11/2009 4.00,"0,54687081","71,79486084","4,73628596"
14/11/2009 5.00,"0,45319083",,"3,71438402"
14/11/2009 6.00,"0,35252667","48,35165024","2,93566406"
14/11/2009 7.00,"0,3151593",,"2,17455143"
14/11/2009 8.00,"0,43998555","39,07204056","1,72033889"
14/11/2009 9.00,"0,50805883",,"1,6615685"
14/11/2009 10.00,"0,68538581","44,4444313","1,2931572"
14/11/2009 11.00,"0,91946693",,"1,52037432"
14/11/2009 12.00,"1,10855342","42,00244141","2,0713178"
14/11/2009 13.00,"1,31782936",,"2,71552119"
14/11/2009 14.00,"1,4687854","60,56166077","3,83713388"
14/11/2009 15.00,"1,45008249",,"5,44920702"
14/11/2009 16.00,"1,0365471","54,21244049","5,94682919"
14/11/2009 17.00,"0,95165705",,"6,45603499"
14/11/2009 18.00,"1,24971647","43,46763992","5,74644765"
14/11/2009 19.00,"1,39938868",,"5,33972087"
14/11/2009 20.00,"1,2569418","37,6068306","5,29656244"
14/11/2009 21.00,"0,9177404",,"5,56519994"
14/11/2009 22.00,"0,68257583","46,88644028","5,57113617"
14/11/2009 23.00,"0,52893097",,"5,04304875"
15/11/2009 0.00,"0,45575965","25,39682007","4,47020113"
15/11/2009 1.00,"0,41967611",,"3,37814856"
15/11/2009 2.00,"0,38374984","33,21123123",
15/11/2009 3.00,"0,33462528",,
15/11/2009 4.00,"0,29019335","27,35042","2,6685419"
15/11/2009 5.00,"0,26221704",,"1,93464724"
15/11/2009 6.00,"0,22248122","22,95482063","1,77826925"
15/11/2009 7.00,"0,24066337",,"0,9888769"
15/11/2009 8.00,"0,31002048","27,35042","1,05986147"
15/11/2009 9.00,"0,4821702",,"0,62222196"
15/11/2009 10.00,"0,55433729","14,65200996","0,78262218"
15/11/2009 11.00,"0,67201977",,"1,17690901"
15/11/2009 12.00,"1,14255045","29,30401993","1,06069337"
15/11/2009 13.00,"1,30233603",,"2,20033035"
15/11/2009 14.00,"1,27303628","39,07204056","3,12902221"
15/11/2009 15.00,"1,16410412",,"4,02012066"
15/11/2009 16.00,"0,83285035","40,53723145","4,61439647"
15/11/2009 17.00,"0,60350495",,"4,48162916"
15/11/2009 18.00,"0,64360192","27,35042","4,47342197"
15/11/2009 19.00,"0,75301756",,"3,73014446"
15/11/2009 20.00,"0,85705322","21,0012207","3,38022629"
15/11/2009 21.00,"0,9219146",,"2,71986175"
15/11/2009 22.00,"0,72985736","39,56044006","3,30803353"
15/11/2009 23.00,"0,58484165",,"2,66670316"
16/11/2009 0.00,"0,54229585","33,69963074","3,30189695"
16/11/2009 1.00,,,"2,99518196"
16/11/2009 2.00,"0,63767091","40,04883957",
16/11/2009 3.00,"0,67667045",,
16/11/2009 4.00,"0,48638401","44,93283081","3,02233891"
16/11/2009 5.00,"0,306628",,"2,69339636"
16/11/2009 6.00,"0,23264351","33,69963074","2,23411306"
16/11/2009 7.00,"0,26487091",,"1,5192363"
16/11/2009 8.00,"0,3428595","21,48962021","1,08717503"
16/11/2009 9.00,"1,00183476",,"0,93078281"
16/11/2009 10.00,"1,86302723","33,21123123","1,67202733"
16/11/2009 11.00,"2,39893422",,"2,43456172"
16/11/2009 12.00,"1,99934621","45,42124176","5,08991211"
16/11/2009 13.00,"1,97620581",,"8,21494463"
16/11/2009 14.00,"1,94662064","67,39926147","9,68816269"
16/11/2009 15.00,"1,70913306",,"9,79749731"
16/11/2009 16.00,"1,40606763","52,2588501","9,53116433"
16/11/2009 17.00,"1,74716565",,"9,49647751"
16/11/2009 18.00,"2,17205746","49,81684113","8,64433525"
16/11/2009 19.00,"2,11832999",,"8,61846785"
16/11/2009 20.00,"1,95494806","60,07326126","9,59975895"
16/11/2009 21.00,"1,50399403",,"10,12148605"
16/11/2009 22.00,"1,2024897","64,46884918","9,92736312"
16/11/2009 23.00,"1,16333522",,"8,99481379"
17/11/2009 0.00,"0,85258428","54,21244049","7,57879079"
17/11/2009 1.00,"0,64608337",,"6,63262992"
17/11/2009 2.00,"0,56329032","50,79365158",
17/11/2009 3.00,"0,51168664",,
17/11/2009 4.00,"0,41652362","53,72404099","4,52805521"
17/11/2009 5.00,"0,34418061",,"2,72709872"
17/11/2009 6.00,"0,29201541","42,49084091","1,99471126"
17/11/2009 7.00,"0,33917694",,"1,25467392"
17/11/2009 8.00,"0,62390527","38,58362961","0,95956899"
17/11/2009 9.00,"0,80782615",,"0,5546057"
17/11/2009 10.00,"1,1169356","49,32844162","1,0186394"
17/11/2009 11.00,"1,24088344",,"1,6579734"
17/11/2009 12.00,"1,69087751","61,05006027","2,92834675"
17/11/2009 13.00,"1,91126988",,"4,40209772"
17/11/2009 14.00,"1,84705391","76,19046021","6,08605853"
17/11/2009 15.00,"1,71705972",,"7,67791167"
17/11/2009 16.00,"1,50034991","67,88764954","8,12662123"
17/11/2009 17.00,"1,53394036",,"8,8403742"
17/11/2009 18.00,"1,73679715","58,6080513","8,62873955"
17/11/2009 19.00,"1,72939008",,"8,41595162"
17/11/2009 20.00,"2,11961149","68,37606049","8,66497831"
17/11/2009 21.00,"2,17818186",,"8,97471176"
17/11/2009 22.00,"1,98577396","80,58608246","9,76413157"
17/11/2009 23.00,"1,62874223",,"10,48224951"
18/11/2009 0.00,"1,04086925","99,63368988","10,08442148"
18/11/2009 1.00,,,
18/11/2009 2.00,"0,49324353","84,00488281",
18/11/2009 3.00,"0,40331485",,"12,88624428"
18/11/2009 4.00,"0,32453755","53,23564148","4,73816537"
18/11/2009 5.00,"0,29974984",,"3,05646536"
18/11/2009 6.00,"0,26605571","48,35165024","2,92847184"
18/11/2009 7.00,"0,29930831",,"1,99178026"
18/11/2009 8.00,"0,35602517","39,07204056","1,28343671"
18/11/2009 9.00,"0,45465756",,"1,10934258"
18/11/2009 10.00,"0,70799846","41,02563095","1,19065784"
18/11/2009 11.00,"0,99074047",,"1,67277482"
18/11/2009 12.00,"1,00449912","57,63124084","1,37105431"
18/11/2009 13.00,"1,28479346",,"2,8149543"
18/11/2009 14.00,"1,32855435","54,70085144","3,87017926"
18/11/2009 15.00,"1,50059107",,"4,84834105"
18/11/2009 16.00,"1,25374854","59,09645081","5,73388363"
18/11/2009 17.00,"1,19518515",,"6,53351513"
18/11/2009 18.00,"1,28607729","43,9560318","6,50044433"
18/11/2009 19.00,"1,19273982",,"6,24024691"
18/11/2009 20.00,"1,20425002","40,04883957","6,07928429"
18/11/2009 21.00,"1,2026062",,"6,08924275"
18/11/2009 22.00,"1,04914192","52,7472496","5,89302684"
18/11/2009 23.00,"1,11051179",,"5,5793698"
19/11/2009 0.00,"1,05226994","63,98046112","2,60825515"
19/11/2009 1.00,"0,87859058",,
19/11/2009 2.00,"0,71515506","68,86447144",
19/11/2009 3.00,"0,55758298",,
19/11/2009 4.00,"0,47102348","68,86447144",
19/11/2009 5.00,"0,43263673",,
19/11/2009 6.00,"0,39473113","41,02563095",
19/11/2009 7.00,"0,38462359",,
19/11/2009 8.00,"0,43355941","42,49084091",
19/11/2009 9.00,"0,62797694",,
19/11/2009 10.00,"0,76928795","31,74603081",
19/11/2009 11.00,"0,84365339",,
19/11/2009 12.00,"0,79134839","35,16482162",
19/11/2009 13.00,"0,92455682",,
19/11/2009 14.00,"1,04136088","52,7472496",
19/11/2009 15.00,"1,05094767",,
19/11/2009 16.00,"0,82187255","50,79365158",
19/11/2009 17.00,"0,72841509",,
19/11/2009 18.00,"0,85460323","44,4444313",
19/11/2009 19.00,"0,90819206",,
19/11/2009 20.00,"0,89258922","52,2588501",
19/11/2009 21.00,"0,97373263",,
19/11/2009 22.00,"1,08488062","55,67765045",
19/11/2009 23.00,"1,00221222",,
20/11/2009 0.00,"0,76503686","63,98046112",
20/11/2009 1.00,,,
20/11/2009 2.00,"0,52813295","71,79486084",
20/11/2009 3.00,"0,42113935",,
20/11/2009 4.00,"0,32263394","56,65444183",
20/11/2009 5.00,"0,27684245",,
20/11/2009 6.00,"0,2561602","40,53723145",
20/11/2009 7.00,"0,29289731",,
20/11/2009 8.00,"0,39542663","42,97924042",
20/11/2009 9.00,"0,56265889",,
20/11/2009 10.00,"0,81350669","34,67642975",
20/11/2009 11.00,"1,02950934",,
20/11/2009 12.00,"1,07421388","58,11965179",
20/11/2009 13.00,"1,13304289",,
20/11/2009 14.00,"1,16712496","57,63124084",
20/11/2009 15.00,"1,11529761",,
20/11/2009 16.00,"0,97204804","52,7472496",
20/11/2009 17.00,"1,00033541",,
20/11/2009 18.00,"1,10628517","45,42124176",
20/11/2009 19.00,"1,16322221",,
20/11/2009 20.00,"1,27729901","50,79365158",
20/11/2009 21.00,"1,19883393",,
20/11/2009 22.00,"1,08185978","48,35165024",
20/11/2009 23.00,"0,85386578",,
21/11/2009 0.00,"0,63038034","52,7472496",
21/11/2009 1.00,"0,52652408",,
21/11/2009 2.00,"0,42885864","53,72404099",
21/11/2009 3.00,"0,35325596",,
21/11/2009 4.00,"0,32074314","56,65444183",
21/11/2009 5.00,"0,29382349",,
21/11/2009 6.00,"0,27016234","37,6068306",
