,Bari,,,
19/12/2009 6.00,"2,09684552","10,23112156","0,99140335","11,69999981"
19/12/2009 7.00,"2,4418048","9,46797735","0,90660417","11,69999981"
19/12/2009 8.00,"2,20159753","10,19738241","0,85944497","11,69999981"
19/12/2009 9.00,"2,29190103","7,83655188","0,81019343","11,69999981"
19/12/2009 10.00,"2,12213017","5,78201993","0,79976551","11,69999981"
19/12/2009 11.00,"2,29190103","5,38746726","0,77361942","11,69999981"
19/12/2009 12.00,"2,45986468","5,28623259","0,7596767","11,69999981"
19/12/2009 13.00,"2,32982801","6,12855272","0,76891864","11,69999981"
19/12/2009 14.00,"2,2792587","6,58150934","0,76374488","11,69999981"
19/12/2009 15.00,"2,46708945","8,55427653","0,77164474","11,69999981"
19/12/2009 16.00,"2,34788891","9,87161585","0,82338472","11,69999981"
19/12/2009 17.00,"2,27022774","10,01827581","0,88424898","11,69999981"
19/12/2009 18.00,"2,25577922","13,31356574","0,96612518","11,69999981"
19/12/2009 19.00,"2,21423986","10,34663313","1,00060569","11,69999981"
19/12/2009 20.00,"2,32802182","11,0163379","1,02110386","11,69999981"
19/12/2009 21.00,"2,45986468","15,17601818","1,08951266","11,69999981"
19/12/2009 22.00,"2,37497976","16,45312519","1,08769643","11,69999981"
19/12/2009 23.00,"2,38581691","13,74705821","1,08185046","11,69999981"
20/12/2009 0.00,"2,3515013","11,08252369","1,05653268","11,69999981"
20/12/2009 1.00,,"12,1428883","1,05838852",22
20/12/2009 2.00,"2,38401072",,"1,05503216",22
20/12/2009 3.00,"2,18714901",,,22
20/12/2009 4.00,"2,49056791","8,93844513","0,99116686",22
20/12/2009 5.00,"2,29190103","6,21551048","0,94570506",22
20/12/2009 6.00,"2,59893231","9,07212643","0,95052467",22
20/12/2009 7.00,"2,41471395","11,10458817","0,97477531",22
20/12/2009 8.00,"2,37136738","13,981978","0,97627583",22
20/12/2009 9.00,"2,47250803","10,52184307","1,01146815",22
20/12/2009 10.00,"2,34608272","12,4699531","0,99641984",22
20/12/2009 11.00,"2,4923741","7,79242292","1,0103614",22
20/12/2009 12.00,"2,30996092","7,50170141","1,01829971",22
20/12/2009 13.00,"2,52488353","7,06431802","1,01486412",22
20/12/2009 14.00,"2,47792559","6,39721166","0,99223167",22
20/12/2009 15.00,"2,54113824","6,61785073","1,01968373",22
20/12/2009 16.00,"2,44902855","7,08378601","1,01237568",22
20/12/2009 17.00,"2,38220453","9,18114867","0,97655193",22
20/12/2009 18.00,"2,62241179","9,42125381","0,96233427",22
20/12/2009 19.00,"2,89512746","13,39662876","0,9671131",22
20/12/2009 20.00,"2,51585358","12,01439807","0,94776012",22
20/12/2009 21.00,"2,43638622","11,41738181","0,93322442",22
20/12/2009 22.00,"2,45805951","15,31877957","1,01344282",22
20/12/2009 23.00,"2,62963554","13,73407955","1,00917659",22
21/12/2009 0.00,"2,5303021","8,2466797","0,94258519",22
21/12/2009 1.00,"2,67839968","5,57176494","0,90178573","20,7999897"
21/12/2009 2.00,"2,54294443","5,27585043","0,87958782","20,7999897"
21/12/2009 3.00,"2,55016818","4,48285034","0,86825237","20,7999897"
21/12/2009 4.00,"2,38762209","4,45559478","0,85837899","20,7999897"
21/12/2009 5.00,"2,84997571","8,75804028","0,85549562","20,7999897"
21/12/2009 6.00,"2,6928482","23,54597408","0,8510325","20,7999897"
21/12/2009 7.00,"2,84275196","33,41501064","0,88535457","20,7999897"
21/12/2009 8.00,"2,87706656","37,8368548","1,01565399","20,7999897"
21/12/2009 9.00,"2,63144174","35,99777848","0,98824387","20,7999897"
21/12/2009 10.00,"2,61518702","29,85754344","0,9971701","20,7999897"
21/12/2009 11.00,"2,59893231","14,76328621","0,92789338","20,7999897"
21/12/2009 12.00,"2,86442423","9,2304668","0,87398067","20,7999897"
21/12/2009 13.00,"2,91860694","10,12599789","0,90620923","20,7999897"
21/12/2009 14.00,"3,03780748","12,70226875","0,90849962","20,7999897"
21/12/2009 15.00,"2,88248513","10,28693475","0,87635028","20,7999897"
21/12/2009 16.00,"2,87345519","16,80613966","0,90849962","20,7999897"
21/12/2009 17.00,"2,68742962","16,32592557","0,85952419","20,7999897"
21/12/2009 18.00,"2,66395116","16,2182054","0,86556704","20,7999897"
21/12/2009 19.00,"2,62782935","30,64924528","0,94432337","20,7999897"
21/12/2009 20.00,"2,56822908","33,68626608","0,96229466","20,7999897"
21/12/2009 21.00,"2,67117491","27,11384256","0,94574467","20,7999897"
21/12/2009 22.00,"2,71813285","30,9425652","1,00068491","20,7999897"
21/12/2009 23.00,"2,77050937","26,0379028","0,9588183","20,7999897"
22/12/2009 0.00,"2,69826575","18,49856941","0,91924325","20,7999897"
22/12/2009 1.00,,"18,4336723","0,97228687","13,10000038"
22/12/2009 2.00,"2,46528326",,"0,81765758","13,10000038"
22/12/2009 3.00,"2,35330749",,,"13,10000038"
22/12/2009 4.00,"2,50501643","6,49584983","0,88160327","13,10000038"
22/12/2009 5.00,"2,43638622","5,16034078","0,86916107","13,10000038"
22/12/2009 6.00,"2,49959887","7,088979","0,87757353","13,10000038"
22/12/2009 7.00,"2,34247034","10,83982397","0,89388586","13,10000038"
22/12/2009 8.00,"2,75425466","15,81846165","0,91908481","13,10000038"
22/12/2009 9.00,"2,50321126","16,0585687","0,92339065","13,10000038"
22/12/2009 10.00,"2,61879941","18,45963153","0,90719599","13,10000038"
22/12/2009 11.00,"2,67117491","21,5498652","0,93010455","13,10000038"
22/12/2009 12.00,"2,4219377","25,94056288","0,89949534","13,10000038"
22/12/2009 13.00,"2,58448379","16,38692602","0,88259002","13,10000038"
22/12/2009 14.00,"2,65853258","29,88868992","0,98393803","13,10000038"
22/12/2009 15.00,"2,53933205","22,3791952","0,9440461","13,10000038"
22/12/2009 16.00,"2,60615708","19,07611769","0,92674818","13,10000038"
22/12/2009 17.00,"2,52127114","33,57334336","1,02801697","13,10000038"
22/12/2009 18.00,"2,4923741","29,35526104","1,00874205","13,10000038"
22/12/2009 19.00,"2,44902855","15,39276058","0,91584611","13,10000038"
22/12/2009 20.00,"2,47250803","7,53804088","0,83708978","13,10000038"
22/12/2009 21.00,"2,51043501","5,96372302","0,83653641","13,10000038"
22/12/2009 22.00,"2,46708945","4,9111479","0,83531199","13,10000038"
22/12/2009 23.00,"2,36233743","5,69506217","0,84242199","13,10000038"
23/12/2009 0.00,"2,3316342","4,37383002","0,86177613","13,10000038"
23/12/2009 1.00,"2,3316342","3,76772219","0,89526755","21,60000038"
23/12/2009 2.00,"2,34969511","5,61199915","0,90269326","21,60000038"
23/12/2009 3.00,"2,49959887","8,37776451","0,91632027","21,60000038"
23/12/2009 4.00,"2,18534282","6,8955955","0,94084818","21,60000038"
23/12/2009 5.00,"2,17992425","5,30440424","0,95976661","21,60000038"
23/12/2009 6.00,"2,3515013","4,98901984","0,99566842","21,60000038"
23/12/2009 7.00,"2,11129403","9,67304126","0,99942088","21,60000038"
23/12/2009 8.00,"2,14922102","15,39016791","1,04097061","21,60000038"
23/12/2009 9.00,"2,26481018","19,71206992","1,05712566","21,60000038"
23/12/2009 10.00,"2,1347725","16,85805429","1,06648527","21,60000038"
23/12/2009 11.00,"2,10587546","17,3564343","1,08287682","21,60000038"
23/12/2009 12.00,"2,20340372","10,93066882","1,0524645","21,60000038"
23/12/2009 13.00,"2,36233743","13,14873987","1,10033551","21,60000038"
23/12/2009 14.00,"2,54836199","9,57310485","1,09358084","21,60000038"
23/12/2009 15.00,"2,16186334","11,08252369","1,10926058","21,60000038"
23/12/2009 16.00,"2,40568299","24,39088688","1,15515575","21,60000038"
23/12/2009 17.00,"2,00834821","22,14816824","1,13560472","21,60000038"
23/12/2009 18.00,"2,37497976","34,6960124","1,18454055","21,60000038"
23/12/2009 19.00,"2,35872505","47,98881","1,24967104","21,60000038"
23/12/2009 20.00,"2,36233743","52,96484736","1,26373259","21,60000038"
23/12/2009 21.00,"2,92041313","52,7766492","1,28912842","21,60000038"
23/12/2009 22.00,"2,60796226","17,22534949","1,15456393","21,60000038"
23/12/2009 23.00,"2,43277384","9,01112598","1,07217397","21,60000038"
24/12/2009 0.00,"2,42735628","7,39397742","1,05929839","21,60000038"
24/12/2009 1.00,,"6,69442442","1,04523684",31
24/12/2009 2.00,"1,96680884",,"1,00530646",31
24/12/2009 3.00,"1,99028731",,,31
24/12/2009 4.00,"2,16366953","5,7158284","1,02438334",31
24/12/2009 5.00,"1,90720858","5,76774302","0,96035843",31
24/12/2009 6.00,"2,14560965","6,1194669","0,93575247",31
24/12/2009 7.00,"1,98306356","7,02927489","0,88977807",31
24/12/2009 8.00,"2,12935494","11,63671689","0,92307377",31
24/12/2009 9.00,"2,16908811","15,79250434","0,96537492",31
24/12/2009 10.00,"2,05530615","8,72819014","0,95613298",31
24/12/2009 11.00,"1,96861504","13,11758574","1,02434373",31
24/12/2009 12.00,"2,05711234","14,97095618","1,06964592",31
24/12/2009 13.00,"1,91262614","13,11369865","1,06786929",31
24/12/2009 14.00,"2,02279673","12,71265474","1,06364151",31
24/12/2009 15.00,"2,06975467","15,29412433","1,09804396",31
24/12/2009 16.00,"1,87108677","14,97483945","1,21404534",31
24/12/2009 17.00,"2,02640911","15,1124155","1,19777262",31
24/12/2009 18.00,"2,06993773","13,11158398","1,24908155",31
24/12/2009 19.00,"1,80426275","13,36678435","1,22948858",31
24/12/2009 20.00,"1,98306356","11,11627431","1,17000601",31
24/12/2009 21.00,"2,01376679","9,53676538","1,14054199",31
24/12/2009 22.00,"1,82232264","9,7223613","1,13718446",31
24/12/2009 23.00,"2,05891853","8,71650973","1,11032772",31
25/12/2009 0.00,"2,07697842","6,60097733","1,09085474",31
25/12/2009 1.00,"2,03905144","7,36672186","1,07959968","16,5"
25/12/2009 2.00,"1,85844444","7,45238328","1,08832786","16,5"
25/12/2009 3.00,"1,72479539","4,06623319","1,08311448","16,5"
25/12/2009 4.00,"1,78258946","3,50944732","1,07201553","16,5"
25/12/2009 5.00,"1,78981423","3,30827624","1,09342357","16,5"
25/12/2009 6.00,"1,74827385","3,33942463","1,09425188","16,5"
25/12/2009 7.00,"1,68867358","5,0305523","1,14275433","16,5"
25/12/2009 8.00,"2,36414363","6,2077229","1,18406756","16,5"
25/12/2009 9.00,"2,18714901","5,87416877","1,16925575","16,5"
25/12/2009 10.00,"2,13838488","5,28623259","1,16344939","16,5"
25/12/2009 11.00,"2,3316342","6,10389174","1,18817535","16,5"
25/12/2009 12.00,"1,91081994","5,5509987","1,14701939","16,5"
25/12/2009 13.00,"1,95055413","5,90142433","1,12446732","16,5"
25/12/2009 14.00,"2,01196059","6,5516592","1,15033731","16,5"
25/12/2009 15.00,"1,96861504","4,3167224","1,09654344","16,5"
25/12/2009 16.00,"1,86928058","3,7080219","1,124112","16,5"
25/12/2009 17.00,"1,67783745","3,85208537","1,11411863","16,5"
25/12/2009 18.00,"2,07878461","4,88519059","1,13094472","16,5"
25/12/2009 19.00,"1,9920935","6,25574278","1,13114277","16,5"
25/12/2009 20.00,"1,87650535","6,2388713","1,15231199","16,5"
25/12/2009 21.00,"2,19617896","7,49651033","1,16858471","16,5"
25/12/2009 22.00,"2,05711234","6,69702091","1,16791367","16,5"
25/12/2009 23.00,"1,97583879","7,82097673","1,1623438","16,5"
26/12/2009 0.00,"2,00292963","11,50693415","1,18525236","16,5"
26/12/2009 1.00,,"5,44068013","1,16281796","15,39999962"
26/12/2009 2.00,"1,66700131",,"1,14018667","15,39999962"
26/12/2009 3.00,"2,08600938",,,"15,39999962"
26/12/2009 4.00,"2,38942828","5,06299894","1,15697315","15,39999962"
26/12/2009 5.00,"2,25397303","2,84883029","1,09397578","15,39999962"
26/12/2009 6.00,"2,38220453","3,54967962","1,0690541","15,39999962"
26/12/2009 7.00,"2,37497976","10,88914783","1,04492112","15,39999962"
26/12/2009 8.00,"2,36053124","14,40507492","1,07979656","15,39999962"
26/12/2009 9.00,"2,14741584","12,43750646","1,10136071","15,39999962"
26/12/2009 10.00,"1,939718","15,53162723","1,20259106","15,39999962"
26/12/2009 11.00,"2,26661638","14,82169398","1,23841481","15,39999962"
26/12/2009 12.00,"1,87108677","10,17791251","1,1031385","15,39999962"
26/12/2009 13.00,"1,93249323","20,43627816","1,16384549","15,39999962"
26/12/2009 14.00,"2,01557196","17,24481938","1,15357601","15,39999962"
26/12/2009 15.00,"2,01918434","16,81003441","1,14457173","15,39999962"
26/12/2009 16.00,"1,8494145","17,04105563","1,13682914","15,39999962"
26/12/2009 17.00,"1,98848111","15,24090572","1,14101615","15,39999962"
26/12/2009 18.00,"1,86928058","26,02232","1,2018408","15,39999962"
26/12/2009 19.00,"1,91262614","38,91927624","1,28798323","15,39999962"
26/12/2009 20.00,"1,96139027","34,65446464","1,22162832","15,39999962"
26/12/2009 21.00,"2,19979134","27,34615056","1,1662151","15,39999962"
26/12/2009 22.00,"1,88914767","15,56537594","1,01632503","15,39999962"
26/12/2009 23.00,"2,03002048","24,92691608","1,1067733","15,39999962"
27/12/2009 0.00,"2,20159753","17,87429376","1,0825215","15,39999962"
27/12/2009 1.00,"2,10226307","11,46928878","1,08007383","6,5999999"
27/12/2009 2.00,"2,05891853","8,46082944","1,02469789","6,5999999"
27/12/2009 3.00,"2,06975467","5,55878628","1,05799475","6,5999999"
27/12/2009 4.00,"2,19617896","5,56268102","1,08149513","6,5999999"
27/12/2009 5.00,"2,16366953","6,19214775","1,09235643","6,5999999"
27/12/2009 6.00,"1,96861504","5,3744886","1,08607591","6,5999999"
27/12/2009 7.00,"2,1329663","5,8495097","1,08386474","6,5999999"
27/12/2009 8.00,"2,20340372","6,92025456","1,08737955","6,5999999"
27/12/2009 9.00,"2,25216684","6,57761651","1,09954448","6,5999999"
27/12/2009 10.00,"2,14380346","8,69055242","1,11028811","6,5999999"
27/12/2009 11.00,"2,1004579","5,66391378","1,08718266","6,5999999"
27/12/2009 12.00,"1,79884418","5,75606262","1,10578538","6,5999999"
27/12/2009 13.00,"1,81871127","6,64510629","1,11135408","6,5999999"
27/12/2009 14.00,"1,92888085","7,30572332","1,09835967","6,5999999"
27/12/2009 15.00,"1,89637142","8,72040256","1,12699421","6,5999999"
27/12/2009 16.00,"2,07878461","10,1117229","1,17079704","6,5999999"
27/12/2009 17.00,"2,0805908","10,35312246","1,15337913","6,5999999"
27/12/2009 18.00,"2,08600938","14,17925051","1,1222946","6,5999999"
27/12/2009 19.00,"2,10948784","13,75354945","1,10223097","6,5999999"
27/12/2009 20.00,"1,9216571","12,00790874","1,1347368","6,5999999"
27/12/2009 21.00,"2,05891853","9,10197658","1,12932537","6,5999999"
27/12/2009 22.00,"1,91623852","9,22008273","1,13019446","6,5999999"
27/12/2009 23.00,,,,"6,5999999"
28/12/2009 0.00,,,,"6,5999999"
28/12/2009 1.00,,,,"26,70000076"
28/12/2009 2.00,,,,"26,70000076"
28/12/2009 3.00,,,,"26,70000076"
28/12/2009 4.00,,,,"26,70000076"
28/12/2009 5.00,,,,"26,70000076"
28/12/2009 6.00,,,,"26,70000076"
28/12/2009 7.00,,,,"26,70000076"
28/12/2009 8.00,,,,"26,70000076"
28/12/2009 9.00,,,,"26,70000076"
28/12/2009 10.00,,,,"26,70000076"
28/12/2009 11.00,,,,"26,70000076"
28/12/2009 12.00,,,,"26,70000076"
28/12/2009 13.00,,,,"26,70000076"
28/12/2009 14.00,,,,"26,70000076"
28/12/2009 15.00,"2,07878461","28,14565336","1,06364151","26,70000076"
28/12/2009 16.00,"2,63685929","55,162156","1,13102278","26,70000076"
28/12/2009 17.00,"2,63866549","62,09537392","1,188886","26,70000076"
28/12/2009 18.00,"2,47070183","56,14333704","1,23719039","26,70000076"
28/12/2009 19.00,"2,50862882","41,9082676","1,23557104","26,70000076"
28/12/2009 20.00,"2,36956118","22,92428728","1,02959671","26,70000076"
28/12/2009 21.00,"2,27384013","27,81858664","1,0748989","26,70000076"
28/12/2009 22.00,"2,34969511","32,92051008","1,07790111","26,70000076"
28/12/2009 23.00,"2,43819241","23,74715472","1,06778891","26,70000076"
29/12/2009 0.00,"2,5646167","14,30903325","1,04286723","26,70000076"
29/12/2009 1.00,"2,37317357","14,90216242","1,01790594","22,39999962"
29/12/2009 2.00,"2,35511368","12,11692907","0,96908778","22,39999962"
29/12/2009 3.00,"2,24674928","6,69831725","0,91975702","22,39999962"
29/12/2009 4.00,"2,17631288","6,18565842","0,89045028","22,39999962"
29/12/2009 5.00,"2,04808138","7,08248967","0,88306418","22,39999962"
29/12/2009 6.00,"2,06433609","7,20448866","0,91015858","22,39999962"
29/12/2009 7.00,"2,07336604","17,33048654","0,94305935","22,39999962"
29/12/2009 8.00,"1,96139027","29,15148008","1,0018301","22,39999962"
29/12/2009 9.00,,,,"22,39999962"
29/12/2009 10.00,,,,"22,39999962"
29/12/2009 11.00,"1,89637142","16,05726662","0,95794921","22,39999962"
29/12/2009 12.00,"2,09684552","20,05730064","0,98164764","22,39999962"
29/12/2009 13.00,"2,34247034","28,17548056","0,9779744","22,39999962"
29/12/2009 14.00,"2,19798515","24,10406776","1,02284204","22,39999962"
29/12/2009 15.00,"2,21785224","21,46808896","0,98540011","22,39999962"
29/12/2009 16.00,"2,3515013","28,81405032","1,02367152","22,39999962"
29/12/2009 17.00,"2,58809618","35,86799192","1,16724263","22,39999962"
29/12/2009 18.00,"2,7632846","34,61033568","1,23549182","22,39999962"
29/12/2009 19.00,"2,73258137","34,58957136","1,26309999","22,39999962"
29/12/2009 20.00,"2,50501643","27,804304","1,15389173","22,39999962"
29/12/2009 21.00,"2,31899188","23,606986","1,19477041","22,39999962"
29/12/2009 22.00,"2,26481018","20,9125956","1,18884639","22,39999962"
29/12/2009 23.00,"2,37136738","14,94628946","1,20958222","22,39999962"
30/12/2009 0.00,"2,29551341","16,29608116","1,21139962","22,39999962"
30/12/2009 1.00,,"7,97023318","1,13726368","12,60000038"
30/12/2009 2.00,"2,24855547",,"1,06372073","12,60000038"
30/12/2009 3.00,"2,32260426",,,"12,60000038"
30/12/2009 4.00,"2,14380346","4,89167992","1,1081946","12,60000038"
30/12/2009 5.00,"2,17992425","5,2096589","1,06210254","12,60000038"
30/12/2009 6.00,"2,17270049","6,64380804","1,02588269","12,60000038"
30/12/2009 7.00,"2,29912478","8,21163657","1,04294645","12,60000038"
30/12/2009 8.00,"2,37136738","14,99950807","1,03571762","12,60000038"
30/12/2009 9.00,"2,30454336","17,87429376","1,06233904","12,60000038"
30/12/2009 10.00,"2,2232698","14,49462726","1,17371886","12,60000038"
30/12/2009 11.00,"2,24133071","9,37712676","1,13659264","12,60000038"
30/12/2009 12.00,"1,98198248",,,"12,60000038"
30/12/2009 13.00,"1,66338893","7,9533617","1,07984549","12,60000038"
30/12/2009 14.00,"1,53335226","7,91702031","1,07343683","12,60000038"
30/12/2009 15.00,"1,50445522","10,16753035","1,09148734","12,60000038"
30/12/2009 16.00,,,,"12,60000038"
30/12/2009 17.00,,,,"12,60000038"
30/12/2009 18.00,,,,"12,60000038"
30/12/2009 19.00,"1,57007511",,,"12,60000038"
30/12/2009 20.00,"1,57850401","8,04680687","1,15953965","12,60000038"
30/12/2009 21.00,"2,02099054","10,33754922","1,19429626","12,60000038"
30/12/2009 22.00,"1,95597169","8,10780732","1,20428963","12,60000038"
30/12/2009 23.00,"2,14922102","9,93131805","1,26108571","12,60000038"
31/12/2009 0.00,"2,03363286","13,06696937","1,29248479","12,60000038"
31/12/2009 1.00,"2,06433609","12,489423","1,26211207","19,5"
31/12/2009 2.00,"1,97945117","10,6879691","1,27159168","19,5"
31/12/2009 3.00,"1,87289296","7,50299774","1,23241156","19,5"
31/12/2009 4.00,"2,10406927","7,00331758","1,22747313","19,5"
31/12/2009 5.00,"1,92888085","6,48546767","1,20290677","19,5"
31/12/2009 6.00,"1,99570588","8,72299906","1,22237975","19,5"
31/12/2009 7.00,"2,04988757","11,50563399","1,23438624","19,5"
31/12/2009 8.00,"2,15644578","15,12279957","1,26858947","19,5"
31/12/2009 9.00,"2,12935494","16,50892882","1,2869557","19,5"
31/12/2009 10.00,"2,10406927","14,71656649","1,27870167","19,5"
31/12/2009 11.00,"1,72479539","11,96767835","1,2457613","19,5"
31/12/2009 12.00,"1,76452856","10,12080681","1,17802354","19,5"
31/12/2009 13.00,"1,59475872","9,15908419","1,17356159","19,5"
31/12/2009 14.00,"1,58572776","7,77684968","1,18722704","19,5"
31/12/2009 15.00,"1,6706137","9,29795658","1,24374701","19,5"
31/12/2009 16.00,"1,83496598","10,29991341","1,17984094","19,5"
