,Foggia,,
26/07/2009 21.00,"3,13714092","4,46727519","8,10000038"
26/07/2009 22.00,"3,33761399","3,53540463","8,10000038"
26/07/2009 23.00,"3,02877652","2,13629863","8,10000038"
27/07/2009 0.00,"2,91860694","4,28946684","8,10000038"
27/07/2009 1.00,,"3,92476622","13,39999962"
27/07/2009 2.00,"3,30691076",,"13,39999962"
27/07/2009 3.00,"2,7994064","4,30504199","13,39999962"
27/07/2009 4.00,"2,54475062","5,36799927","13,39999962"
27/07/2009 5.00,"2,32260426","8,96440244","13,39999962"
27/07/2009 6.00,"2,23230076","17,27597542","13,39999962"
27/07/2009 7.00,"2,32982801","13,90279826","13,39999962"
27/07/2009 8.00,"2,52488353","6,86444519","13,39999962"
27/07/2009 9.00,"2,55919914","5,19019092","13,39999962"
27/07/2009 10.00,"2,74883608","2,70217033","13,39999962"
27/07/2009 11.00,"2,77953931","3,02663864","13,39999962"
27/07/2009 12.00,"3,06309213","2,56070145","13,39999962"
27/07/2009 13.00,"3,14436569","2,48023302","13,39999962"
27/07/2009 14.00,"3,19132261","3,36408561","13,39999962"
27/07/2009 15.00,"3,18771023","2,77744577","13,39999962"
27/07/2009 16.00,"3,14255949","2,92670222","13,39999962"
27/07/2009 17.00,"3,15881319","3,19276658","13,39999962"
27/07/2009 18.00,"3,23286299","3,51593474","13,39999962"
27/07/2009 19.00,"3,36289966","3,99614883","13,39999962"
27/07/2009 20.00,"3,20938351","5,62238131","13,39999962"
27/07/2009 21.00,"2,59351475","16,48945702","13,39999962"
27/07/2009 22.00,"2,70910291","12,78403926","13,39999962"
27/07/2009 23.00,"2,55739295","6,61006315","13,39999962"
28/07/2009 0.00,"2,38401072","7,37191294","13,39999962"
28/07/2009 1.00,"2,60435089","5,60940457",11
28/07/2009 2.00,"2,65672639","3,99355234",11
28/07/2009 3.00,"3,25272907","3,94942338",11
28/07/2009 4.00,"3,35748109","5,42121214",11
28/07/2009 5.00,"3,45500834","13,71979882",11
28/07/2009 6.00,"3,52725195","21,29157312",11
28/07/2009 7.00,"3,67715571","26,40259768",11
28/07/2009 8.00,"3,76745921","16,52190748",11
28/07/2009 9.00,"3,78010154","18,41160974",11
28/07/2009 10.00,"3,54170047","6,30636107",11
28/07/2009 11.00,"3,4116638","3,61068007",11
28/07/2009 12.00,"3,43514226","1,40559533",11
28/07/2009 13.00,"3,22563822","1,64959521",11
28/07/2009 14.00,"3,26898378","1,48865834",11
28/07/2009 15.00,"3,39540908","2,1440843",11
28/07/2009 16.00,"3,18590505","1,94031863",11
28/07/2009 17.00,"3,29607463","1,95070079",11
28/07/2009 18.00,"3,09379536","1,5211069",11
28/07/2009 19.00,"3,29607463","1,98704218",11
28/07/2009 20.00,"3,57420887","2,42312731",11
28/07/2009 21.00,"3,49113014","3,55357437",11
28/07/2009 22.00,"3,51280343","14,42064816",11
28/07/2009 23.00,"3,54531183","8,52182798",11
29/07/2009 0.00,"3,29246326","7,294041",11
29/07/2009 1.00,,"7,78723375","24,2999897"
29/07/2009 2.00,"2,94750398",,"24,2999897"
29/07/2009 3.00,"3,40443903","11,41738181","24,2999897"
29/07/2009 4.00,"3,47848781","17,16305844","24,2999897"
29/07/2009 5.00,"3,4098576","18,05729319","24,2999897"
29/07/2009 6.00,"3,36831722","36,51950592","24,2999897"
29/07/2009 7.00,"3,37192961","29,18264568","24,2999897"
29/07/2009 8.00,"3,13894711","18,6322488","24,2999897"
29/07/2009 9.00,"2,74883608","10,37259044","24,2999897"
29/07/2009 10.00,"2,55197437","10,45694597","24,2999897"
29/07/2009 11.00,"3,03780748","6,26872335","24,2999897"
29/07/2009 12.00,"3,03058271","4,75280754","24,2999897"
29/07/2009 13.00,"3,07934684","3,82482981","24,2999897"
29/07/2009 14.00,"3,27801372","2,74499913","24,2999897"
29/07/2009 15.00,"3,34845114","3,78459559","24,2999897"
29/07/2009 16.00,"3,33580882","3,00197766","24,2999897"
29/07/2009 17.00,"3,31955411","3,43936105","24,2999897"
29/07/2009 18.00,"3,27981992","3,27323502","24,2999897"
29/07/2009 19.00,"3,21841346","5,25118946","24,2999897"
29/07/2009 20.00,"3,01974657","10,87356503","24,2999897"
29/07/2009 21.00,"3,014328","6,92414739","24,2999897"
29/07/2009 22.00,"3,06309213","4,56331878","24,2999897"
29/07/2009 23.00,"3,11366246","3,4549362","24,2999897"
30/07/2009 0.00,"3,02155277","3,17589318","24,2999897"
30/07/2009 1.00,"3,25995384","7,0098069","24,60000038"
30/07/2009 2.00,"3,27440236","4,00523274","24,60000038"
30/07/2009 3.00,"3,10824388","6,28040376","24,60000038"
30/07/2009 4.00,"3,27440236","6,06495769","24,60000038"
30/07/2009 5.00,"3,42791749","22,8749768","24,60000038"
30/07/2009 6.00,"3,36109347","37,06331696","24,60000038"
30/07/2009 7.00,"3,42069374","33,382564","24,60000038"
30/07/2009 8.00,"3,01794038","32,64407312","24,60000038"
30/07/2009 9.00,"2,84636333","14,95277688","24,60000038"
30/07/2009 10.00,"3,05947975","7,27068018","24,60000038"
30/07/2009 11.00,"3,20215976","4,25053087","24,60000038"
30/07/2009 12.00,"3,01071561",,"24,60000038"
30/07/2009 13.00,"3,14797705","2,82546756","24,60000038"
30/07/2009 14.00,"3,20035357","2,95655237","24,60000038"
30/07/2009 15.00,"3,02697032","2,02987289","24,60000038"
30/07/2009 16.00,"3,21480209","1,98704218","24,60000038"
30/07/2009 17.00,"3,21660828","2,76965819","24,60000038"
30/07/2009 18.00,"3,18771023","6,5542557","24,60000038"
30/07/2009 19.00,"3,28162611","12,08448243","24,60000038"
30/07/2009 20.00,"3,16784415","14,40507492","24,60000038"
30/07/2009 21.00,"3,31232934","15,07608176","24,60000038"
30/07/2009 22.00,"3,46042691","11,32652739","24,60000038"
30/07/2009 23.00,"3,29968701","10,68278185","24,60000038"
31/07/2009 0.00,"3,50377247","13,54458888","24,60000038"
31/07/2009 1.00,,"16,63612462","28,70000076"
31/07/2009 2.00,"3,06309213",,"28,70000076"
31/07/2009 3.00,"3,0323889","11,74184247","28,70000076"
31/07/2009 4.00,"3,1750679","12,62050781","28,70000076"
31/07/2009 5.00,"3,34664495","22,06641112","28,70000076"
31/07/2009 6.00,"3,32497166","22,70496176","28,70000076"
31/07/2009 7.00,"3,03058271","35,13728288","28,70000076"
31/07/2009 8.00,"3,39360289","44,42874248","28,70000076"
31/07/2009 9.00,"3,25814765","13,75614212","28,70000076"
31/07/2009 10.00,"3,03058271","6,98774434","28,70000076"
31/07/2009 11.00,"2,96737006","4,70089291","28,70000076"
31/07/2009 12.00,"2,96014631","3,74565962","28,70000076"
31/07/2009 13.00,"2,93305546","2,66842544","28,70000076"
31/07/2009 14.00,"2,89332127","2,52695656","28,70000076"
31/07/2009 15.00,"2,94750398","3,50165974","28,70000076"
31/07/2009 16.00,"3,03058271","3,16421278","28,70000076"
31/07/2009 17.00,"3,052256","2,5736801","28,70000076"
31/07/2009 18.00,"3,22383203","2,39197892","28,70000076"
31/07/2009 19.00,"2,95472773","2,84753204","28,70000076"
31/07/2009 20.00,"3,24550532","21,02161784","28,70000076"
31/07/2009 21.00,"3,09018298","17,01769099","28,70000076"
31/07/2009 22.00,"2,89873985","13,42518066","28,70000076"
31/07/2009 23.00,"3,0323889","15,21624857","28,70000076"
01/08/2009 0.00,"3,25092288","21,19553336","28,70000076"
01/08/2009 1.00,"3,00349186","6,89819008","26,89999962"
01/08/2009 2.00,"3,07573446","13,3070745","26,89999962"
01/08/2009 3.00,"3,04683742","12,26099254","26,89999962"
01/08/2009 4.00,"3,06128594","10,38816559","26,89999962"
01/08/2009 5.00,"3,21841346","32,26897696","26,89999962"
01/08/2009 6.00,"2,88067894","39,83818344","26,89999962"
01/08/2009 7.00,"3,14617086","42,29634624","26,89999962"
01/08/2009 8.00,"3,12991615","34,61423616","26,89999962"
01/08/2009 9.00,"3,01071561","18,90090583","26,89999962"
01/08/2009 10.00,"2,72174523","6,12076514","26,89999962"
01/08/2009 11.00,"2,84455815","5,13308522","26,89999962"
01/08/2009 12.00,"2,88248513","4,6606587","26,89999962"
01/08/2009 13.00,"2,7452237","2,47634018","26,89999962"
01/08/2009 14.00,"2,96556386","2,5022975","26,89999962"
01/08/2009 15.00,"2,99265573","2,72034006","26,89999962"
01/08/2009 16.00,"3,13352853","1,89229875","26,89999962"
01/08/2009 17.00,"2,92763688","2,09476617","26,89999962"
01/08/2009 18.00,"3,01252181","4,07272252","26,89999962"
01/08/2009 19.00,"2,89693365","2,69697734","26,89999962"
01/08/2009 20.00,"2,7109091","1,8741271","26,89999962"
01/08/2009 21.00,"2,96014631","9,77167943","26,89999962"
01/08/2009 22.00,"3,25092288","14,37523051","26,89999962"
01/08/2009 23.00,"3,13533473","31,89520008","26,89999962"
02/08/2009 0.00,"3,11908001","17,06442218","26,89999962"
02/08/2009 1.00,,"16,30905982","38,29999161"
02/08/2009 2.00,"3,07934684",,"38,29999161"
02/08/2009 3.00,"3,32677786","19,75359856","38,29999161"
02/08/2009 4.00,"3,05947975","11,04099314","38,29999161"
02/08/2009 5.00,"3,01613419","9,31223348","38,29999161"
02/08/2009 6.00,"3,37915437","17,9651367","38,29999161"
02/08/2009 7.00,"3,1931288","16,2454667","38,29999161"
02/08/2009 8.00,"3,27620855","11,29148426","38,29999161"
02/08/2009 9.00,"3,014328","9,03838154","38,29999161"
02/08/2009 10.00,"2,8517819","8,70093458","38,29999161"
02/08/2009 11.00,"2,871649","9,55104037","38,29999161"
02/08/2009 12.00,"2,70729671","7,52506222","38,29999161"
02/08/2009 13.00,"2,99626709","6,01563765","38,29999161"
02/08/2009 14.00,"3,30871695","4,0376813","38,29999161"
02/08/2009 15.00,"3,09740774","3,2018505","38,29999161"
02/08/2009 16.00,"2,86261804","3,85208537","38,29999161"
02/08/2009 17.00,"3,21841346","3,78848842","38,29999161"
02/08/2009 18.00,"3,18771023","3,22521322","38,29999161"
02/08/2009 19.00,"2,92041313","4,24144696","38,29999161"
02/08/2009 20.00,"2,79398783","8,73597771","38,29999161"
02/08/2009 21.00,"3,30691076","41,42936896","38,29999161"
02/08/2009 22.00,"3,43514226","23,86655912","38,29999161"
02/08/2009 23.00,"3,24550532","16,17537278","38,29999161"
03/08/2009 0.00,"3,55795518","21,87043112","38,29999161"
03/08/2009 1.00,"3,49293633","15,65882494","33,79999161"
03/08/2009 2.00,"2,84275196","8,58542492","33,79999161"
03/08/2009 3.00,"2,86984281","8,98646692","33,79999161"
03/08/2009 4.00,"2,85900667","11,33950605","33,79999161"
03/08/2009 5.00,"3,24008674","24,19880736","33,79999161"
03/08/2009 6.00,"3,55073041","38,77132568","33,79999161"
03/08/2009 7.00,"3,71869508","57,84874544","33,79999161"
03/08/2009 8.00,"3,58323983","41,54227256","33,79999161"
03/08/2009 9.00,"3,39902045","26,39091536","33,79999161"
03/08/2009 10.00,"3,3213603","22,1248036","33,79999161"
03/08/2009 11.00,"3,07031588","8,21163657","33,79999161"
03/08/2009 12.00,"3,12449859","5,37578685","33,79999161"
03/08/2009 13.00,"3,1028253","4,38291393","33,79999161"
03/08/2009 14.00,"3,16242557","4,0493617","33,79999161"
03/08/2009 15.00,"3,28704468","3,0396173","33,79999161"
03/08/2009 16.00,"3,09379536","2,68400059","33,79999161"
03/08/2009 17.00,"3,16603796","3,24597946","33,79999161"
03/08/2009 18.00,"3,3538687","4,74761646","33,79999161"
03/08/2009 19.00,"3,40082664","13,84569446","33,79999161"
03/08/2009 20.00,"3,14436569","12,33367148","33,79999161"
03/08/2009 21.00,"3,34303257","10,98258727","33,79999161"
03/08/2009 22.00,"3,15339563","9,92223222","33,79999161"
03/08/2009 23.00,"3,09740774","7,33168063","33,79999161"
04/08/2009 0.00,"3,0504498","5,41731931","33,79999161"
04/08/2009 1.00,,"4,02210614","18,70000076"
04/08/2009 2.00,"2,94027921",,"18,70000076"
04/08/2009 3.00,"2,95472773","4,69570183","18,70000076"
04/08/2009 4.00,"2,91860694","5,26546827","18,70000076"
04/08/2009 5.00,"3,08295923","12,9800097","18,70000076"
04/08/2009 6.00,"2,87345519","21,37074904","18,70000076"
04/08/2009 7.00,"2,4399986","23,37077752","18,70000076"
04/08/2009 8.00,"2,62963554","11,03060715","18,70000076"
04/08/2009 9.00,"2,32982801","5,66521202","18,70000076"
04/08/2009 10.00,"2,30454336","4,74242538","18,70000076"
04/08/2009 11.00,"2,81385492","3,01755282","18,70000076"
04/08/2009 12.00,"2,70368433","2,56329794","18,70000076"
04/08/2009 13.00,"2,8517819","3,3809571","18,70000076"
04/08/2009 14.00,"2,6549202","7,41474365","18,70000076"
04/08/2009 15.00,"2,68742962","3,77421343","18,70000076"
04/08/2009 16.00,"2,84636333","4,66455344","18,70000076"
04/08/2009 17.00,"2,55016818","4,40627666","18,70000076"
04/08/2009 18.00,"2,54655681","3,06557461","18,70000076"
04/08/2009 19.00,"2,2792587","7,68210626","18,70000076"
04/08/2009 20.00,"2,54113824","11,36156862","18,70000076"
04/08/2009 21.00,"2,90054604","7,34336104","18,70000076"
04/08/2009 22.00,"3,30510559","5,45884986","18,70000076"
04/08/2009 23.00,"3,08295923","6,18955317","18,70000076"
05/08/2009 0.00,"3,3014932","4,35176554","18,70000076"
05/08/2009 1.00,"3,1931288","4,05195629","12,80000019"
05/08/2009 2.00,"2,89332127","4,68531776","12,80000019"
05/08/2009 3.00,"2,61518702","3,63404089","12,80000019"
05/08/2009 4.00,"2,39665305","3,80925466","12,80000019"
05/08/2009 5.00,"2,03363286","5,8521062","12,80000019"
05/08/2009 6.00,"2,25939161","9,66136086","12,80000019"
05/08/2009 7.00,"2,19979134","9,25123303","12,80000019"
05/08/2009 8.00,"2,25939161","9,40827515","12,80000019"
05/08/2009 9.00,"2,16547573","10,39465492","12,80000019"
05/08/2009 10.00,"2,50321126","14,73603638","12,80000019"
05/08/2009 11.00,"2,68562343","8,22331889","12,80000019"
05/08/2009 12.00,"2,86984281","3,7365738","12,80000019"
05/08/2009 13.00,"2,59351475","2,798212","12,80000019"
05/08/2009 14.00,"2,74702989","2,80859607","12,80000019"
05/08/2009 15.00,"3,15881319","2,28166034","12,80000019"
05/08/2009 16.00,"2,98181858","6,08961675","12,80000019"
05/08/2009 17.00,"3,09560155","3,60548899","12,80000019"
05/08/2009 18.00,"3,014328","4,79563825","12,80000019"
05/08/2009 19.00,"3,16965034","3,1109999","12,80000019"
05/08/2009 20.00,"3,20577113","2,24791546","12,80000019"
05/08/2009 21.00,"2,691042","2,49321167","12,80000019"
05/08/2009 22.00,"2,68381724","3,81834048","12,80000019"
05/08/2009 23.00,"2,62241179","1,88580751","12,80000019"
06/08/2009 0.00,"2,55558676","1,8170214","12,80000019"
06/08/2009 1.00,,"1,60546816","16,5"
06/08/2009 2.00,"2,91318836",,"16,5"
06/08/2009 3.00,"2,72535762","1,85336087","16,5"
06/08/2009 4.00,"2,66033877","1,73785122","16,5"
06/08/2009 5.00,"2,73077518","1,66906319","16,5"
06/08/2009 6.00,"2,66575735","2,1583612","16,5"
06/08/2009 7.00,"2,833721","2,79691375","16,5"
06/08/2009 8.00,"2,72355143","3,1707021","16,5"
06/08/2009 9.00,"2,99084954","5,6107009","16,5"
06/08/2009 10.00,"2,92763688","5,33685088","16,5"
06/08/2009 11.00,"3,25272907","4,34787079","16,5"
06/08/2009 12.00,"3,06851071","4,50231833","16,5"
06/08/2009 13.00,"3,27981992","4,02989372","16,5"
06/08/2009 14.00,"3,09018298","3,27193486","16,5"
06/08/2009 15.00,"3,49293633","3,59251034","16,5"
06/08/2009 16.00,"3,42069374","3,8391048","16,5"
06/08/2009 17.00,"2,95653392","3,73527746","16,5"
06/08/2009 18.00,"3,22744442","5,23691446","16,5"
06/08/2009 19.00,"3,09560155","3,90010525","16,5"
06/08/2009 20.00,"2,97459482","7,38618984","16,5"
06/08/2009 21.00,"2,96737006","8,37776451","16,5"
06/08/2009 22.00,"2,91138217","6,27650902","16,5"
06/08/2009 23.00,"2,74161233","2,12851106","16,5"
07/08/2009 0.00,"2,871649","2,3828931","16,5"
07/08/2009 1.00,"2,85539429",,"18,60000038"
07/08/2009 2.00,"2,84094577",,"18,60000038"
07/08/2009 3.00,"3,02516515",,"18,60000038"
07/08/2009 4.00,"3,05586736",,"18,60000038"
07/08/2009 5.00,"3,00168567",,"18,60000038"
07/08/2009 6.00,"3,07212207",,"18,60000038"
07/08/2009 7.00,"2,61157464",,"18,60000038"
07/08/2009 8.00,"2,99446192",,"18,60000038"
07/08/2009 9.00,"2,88248513",,"18,60000038"
07/08/2009 10.00,"2,8517819",,"18,60000038"
07/08/2009 11.00,"3,21841346",,"18,60000038"
07/08/2009 12.00,"3,29246326",,"18,60000038"
07/08/2009 13.00,"3,24731049",,"18,60000038"
07/08/2009 14.00,"3,31052315",,"18,60000038"
07/08/2009 15.00,"3,21480209",,"18,60000038"
07/08/2009 16.00,"3,36651103",,"18,60000038"
07/08/2009 17.00,"3,2111897",,"18,60000038"
07/08/2009 18.00,"3,32677786",,"18,60000038"
07/08/2009 19.00,"3,2310568",,"18,60000038"
07/08/2009 20.00,"3,1750679",,"18,60000038"
07/08/2009 21.00,"3,15158944",,"18,60000038"
07/08/2009 22.00,"2,94389159",,"18,60000038"
07/08/2009 23.00,"2,93847302",,"18,60000038"
08/08/2009 0.00,"2,63685929",,"18,60000038"
08/08/2009 1.00,,,
08/08/2009 2.00,"2,5826776",,
08/08/2009 3.00,"2,49779268",,
08/08/2009 4.00,"2,67839968",,
08/08/2009 5.00,"2,65130883",,
08/08/2009 6.00,"2,50321126",,
08/08/2009 7.00,"2,79218164",,
08/08/2009 8.00,"2,67478729",,
08/08/2009 9.00,"2,9619525",,
08/08/2009 10.00,"3,1028253",,
08/08/2009 11.00,"3,27620855",,
08/08/2009 12.00,"3,2834323",,
08/08/2009 13.00,"3,53808808",,
08/08/2009 14.00,"3,29246326",,
08/08/2009 15.00,"3,29968701",,
08/08/2009 16.00,"3,25995384",,
08/08/2009 17.00,"3,15158944",,
08/08/2009 18.00,,,
08/08/2009 19.00,,,
08/08/2009 20.00,,,
08/08/2009 21.00,,,
08/08/2009 22.00,,,
08/08/2009 23.00,,,
09/08/2009 0.00,,,
09/08/2009 1.00,,,
09/08/2009 2.00,,,
09/08/2009 3.00,,,
09/08/2009 4.00,,,
09/08/2009 5.00,,,
09/08/2009 6.00,,,
09/08/2009 7.00,,,
09/08/2009 8.00,,,
09/08/2009 9.00,,,
09/08/2009 10.00,,,
09/08/2009 11.00,,,
09/08/2009 12.00,,,
09/08/2009 13.00,,,
09/08/2009 14.00,,,
09/08/2009 15.00,,,
09/08/2009 16.00,,,
09/08/2009 17.00,,,
09/08/2009 18.00,,,
09/08/2009 19.00,,,
09/08/2009 20.00,,,
09/08/2009 21.00,,,
09/08/2009 22.00,,,
09/08/2009 23.00,,,
10/08/2009 0.00,,,
10/08/2009 1.00,,,
10/08/2009 2.00,,,
10/08/2009 3.00,,,
10/08/2009 4.00,,,
10/08/2009 5.00,,,
10/08/2009 6.00,,,
10/08/2009 7.00,,,
10/08/2009 8.00,,,
10/08/2009 9.00,,,
10/08/2009 10.00,,,
10/08/2009 11.00,,,
10/08/2009 12.00,,,
10/08/2009 13.00,,,
10/08/2009 14.00,,,
10/08/2009 15.00,,,
10/08/2009 16.00,,,
10/08/2009 17.00,,,
10/08/2009 18.00,,,
10/08/2009 19.00,,,
10/08/2009 20.00,,,
10/08/2009 21.00,,,
10/08/2009 22.00,,,
10/08/2009 23.00,,,
11/08/2009 0.00,,,
11/08/2009 1.00,,,
11/08/2009 2.00,,,
11/08/2009 3.00,,,
11/08/2009 4.00,,,
11/08/2009 5.00,,,
11/08/2009 6.00,,,
11/08/2009 7.00,,,
11/08/2009 8.00,,,
11/08/2009 9.00,,,
11/08/2009 10.00,,,
11/08/2009 11.00,,,
11/08/2009 12.00,"2,89512746",,
11/08/2009 13.00,"3,16965034",,
11/08/2009 14.00,"3,07392827",,
11/08/2009 15.00,"2,86803662",,
11/08/2009 16.00,"3,1750679",,
11/08/2009 17.00,"3,11546763",,
11/08/2009 18.00,"3,10824388",,
11/08/2009 19.00,"3,1028253",,
11/08/2009 20.00,"3,05947975",,
11/08/2009 21.00,"3,07573446",,
11/08/2009 22.00,"3,07212207",,
11/08/2009 23.00,"3,11366246",,
12/08/2009 0.00,"3,01252181",,
12/08/2009 1.00,,,
12/08/2009 2.00,"3,38999051",,
12/08/2009 3.00,"3,00349186",,
12/08/2009 4.00,"3,00710425",,
12/08/2009 5.00,"2,92944308",,
12/08/2009 6.00,"2,92583069",,
12/08/2009 7.00,"3,14255949",,
12/08/2009 8.00,"2,80301777",,
12/08/2009 9.00,"2,63866549",,
12/08/2009 10.00,"2,50321126",,
12/08/2009 11.00,"2,76509079",,
12/08/2009 12.00,"2,72535762",,
12/08/2009 13.00,"2,7632846",,
12/08/2009 14.00,"2,86081286",,
12/08/2009 15.00,"2,85900667",,
12/08/2009 16.00,"3,06489832",,
12/08/2009 17.00,"3,03780748",,
12/08/2009 18.00,"2,91138217",,
12/08/2009 19.00,"3,0504498",,
12/08/2009 20.00,"3,06670451",,
12/08/2009 21.00,"3,26356622",,
12/08/2009 22.00,"3,32677786",,
12/08/2009 23.00,"3,03780748",,
13/08/2009 0.00,"3,09740774",,
13/08/2009 1.00,"2,91318836","9,2732956","18,39999962"
13/08/2009 2.00,"3,08476542",,"18,39999962"
13/08/2009 3.00,"3,15520182","9,86253002","18,39999962"
13/08/2009 4.00,"3,31413553","10,51665582","18,39999962"
13/08/2009 5.00,"3,29065707","13,52252631","18,39999962"
13/08/2009 6.00,"3,17687409","29,37084384","18,39999962"
13/08/2009 7.00,"3,11185626","29,1112516","18,39999962"
13/08/2009 8.00,"2,88248513","15,58484584","18,39999962"
13/08/2009 9.00,"3,02697032","7,06301978","18,39999962"
13/08/2009 10.00,"3,36831722","3,29529758","18,39999962"
13/08/2009 11.00,"3,08115303","1,98444759","18,39999962"
13/08/2009 12.00,"2,94389159","1,96497961","18,39999962"
13/08/2009 13.00,"2,76147841","1,95589378","18,39999962"
13/08/2009 14.00,"3,01071561","1,66646861","18,39999962"
13/08/2009 15.00,"3,40263284","1,3251269","18,39999962"
13/08/2009 16.00,"3,24008674","1,42376506","18,39999962"
13/08/2009 17.00,"3,23828055","2,15317012","18,39999962"
13/08/2009 18.00,"3,17868028","1,1914475","18,39999962"
13/08/2009 19.00,"3,27259616","1,89359509","18,39999962"
13/08/2009 20.00,"3,02516515","1,62883089","18,39999962"
13/08/2009 21.00,"2,98723715","1,6067645","18,39999962"
13/08/2009 22.00,"2,61338083","12,80350724","18,39999962"
13/08/2009 23.00,"2,73258137","9,27848859","18,39999962"
14/08/2009 0.00,"2,3316342","7,41734014","18,39999962"
14/08/2009 1.00,,"7,0266803","21,2999897"
14/08/2009 2.00,"2,6025447","8,13376463","21,2999897"
14/08/2009 3.00,"2,36233743","6,31414865","21,2999897"
14/08/2009 4.00,"2,34788891","8,60748749","21,2999897"
14/08/2009 5.00,"2,55919914","12,79571584","21,2999897"
14/08/2009 6.00,"2,43819241","18,26105694","21,2999897"
14/08/2009 7.00,"2,57003528","28,28582208","21,2999897"
14/08/2009 8.00,"2,5646167","17,86001303","21,2999897"
14/08/2009 9.00,"2,63144174","3,71321107","21,2999897"
14/08/2009 10.00,"2,74702989","2,01429774","21,2999897"
14/08/2009 11.00,"2,99987948","1,88710576","21,2999897"
14/08/2009 12.00,"3,00529805","1,43804197","21,2999897"
14/08/2009 13.00,"3,27259616","1,48865834","21,2999897"
14/08/2009 14.00,"3,55434279","2,55680862","21,2999897"
14/08/2009 15.00,"3,6428401","1,75342446","21,2999897"
14/08/2009 16.00,"3,85595652","1,3562772","21,2999897"
14/08/2009 17.00,"3,46042691","1,34978787","21,2999897"
