,ARPA Puglia,,
30/10/2009 5.00,"3,23828055","11,1188689","24,7999897"
30/10/2009 6.00,"3,29426843","22,57127472","24,7999897"
30/10/2009 7.00,"3,29607463","35,69275712","24,7999897"
30/10/2009 8.00,"3,23828055","52,02777616","24,7999897"
30/10/2009 9.00,"3,36831722","47,27498392","24,7999897"
30/10/2009 10.00,"3,24369913","37,0957636","24,7999897"
30/10/2009 11.00,"3,22744442","30,87377144","24,7999897"
30/10/2009 12.00,"3,47306924","25,4681268","24,7999897"
30/10/2009 13.00,"3,66270618","24,0508568","24,7999897"
30/10/2009 14.00,"3,30691076","26,69073608","24,7999897"
30/10/2009 15.00,"3,24008674","27,3604332","24,7999897"
30/10/2009 16.00,"3,66270618","28,3857432","24,7999897"
30/10/2009 17.00,"3,84331317","31,88091744","24,7999897"
30/10/2009 18.00,"3,81802852","27,63168864","24,7999897"
30/10/2009 19.00,"3,72050127","31,70830208","24,7999897"
30/10/2009 20.00,"3,58685222","20,75816336","24,7999897"
30/10/2009 21.00,"3,57601506","18,26884834","24,7999897"
30/10/2009 22.00,"3,65187004","12,57897534","24,7999897"
30/10/2009 23.00,"3,56879131","11,30965208","24,7999897"
31/10/2009 0.00,"3,24550532","13,08125201","24,7999897"
31/10/2009 1.00,"3,11366246","8,84110521","19,2999897"
31/10/2009 2.00,"3,00529805",,"19,2999897"
31/10/2009 3.00,"3,31955411","4,45689303","19,2999897"
31/10/2009 4.00,"3,31052315","2,30891399","19,2999897"
31/10/2009 5.00,"3,35567489","6,72557472","19,2999897"
31/10/2009 6.00,"3,45862072","10,14676412","19,2999897"
31/10/2009 7.00,"3,52725195","17,8327613","19,2999897"
31/10/2009 8.00,"3,56337274","18,66339337","19,2999897"
31/10/2009 9.00,"3,79996762","20,16112224","19,2999897"
31/10/2009 10.00,"3,94445382","21,34478408","19,2999897"
31/10/2009 11.00,"3,93181048","19,41614968","19,2999897"
31/10/2009 12.00,"3,87221021","17,61471873","19,2999897"
31/10/2009 13.00,"3,73133741","17,1202239","19,2999897"
31/10/2009 14.00,"3,63561533","17,49661449","19,2999897"
31/10/2009 15.00,"3,6247792","12,31940031","19,2999897"
31/10/2009 16.00,"3,5164148","10,39984218","19,2999897"
31/10/2009 17.00,"3,41888755","14,26620827","19,2999897"
31/10/2009 18.00,"3,54170047","8,87744468","19,2999897"
31/10/2009 19.00,"3,63380914","8,54908354","19,2999897"
31/10/2009 20.00,"3,63561533","10,56857235","19,2999897"
31/10/2009 21.00,"3,71869508","13,59261067","19,2999897"
31/10/2009 22.00,"3,77829535","12,32329697","19,2999897"
31/10/2009 23.00,"3,72411264","15,47322902","19,2999897"
01/11/2009 0.00,"3,48390537","16,7646072","19,2999897"
01/11/2009 1.00,"3,4622331","10,93456548",17
01/11/2009 2.00,"3,35206353","6,00785007",17
01/11/2009 3.00,"3,23828055","5,7184249",17
01/11/2009 4.00,"3,27078997","8,8437017",17
01/11/2009 5.00,"3,02516515","10,22981949",17
01/11/2009 6.00,"3,18590505","18,44795303",17
01/11/2009 7.00,"3,24911669","16,07932919",17
01/11/2009 8.00,"3,14978324","16,05726662",17
01/11/2009 9.00,"3,50557866","15,00859007",17
01/11/2009 10.00,"3,74397973","15,00210074",17
01/11/2009 11.00,"3,70424656","16,85156496",17
01/11/2009 12.00,"3,64464629","12,61920574",17
01/11/2009 13.00,"3,45681453","12,99688501",17
01/11/2009 14.00,"3,4622331","11,51990325",17
01/11/2009 15.00,"3,44597839","5,96242478",17
01/11/2009 16.00,"3,24911669","5,87546702",17
01/11/2009 17.00,"3,19674119","10,67110526",17
01/11/2009 18.00,"3,16242557","23,6926436",17
01/11/2009 19.00,"3,12088621","34,72065808",17
01/11/2009 20.00,"3,19854738","37,91733088",17
01/11/2009 21.00,"3,1226924","25,7588464",17
01/11/2009 22.00,"3,0323889","26,36625056",17
01/11/2009 23.00,"3,18951642","19,80290904",17
02/11/2009 0.00,"3,06309213","15,45245896",17
02/11/2009 1.00,"3,38637812","12,5634021","18,2999897"
02/11/2009 2.00,"3,41888755",,"18,2999897"
02/11/2009 3.00,"3,43875464","15,63027305","18,2999897"
02/11/2009 4.00,"3,61755545","14,58548359","18,2999897"
02/11/2009 5.00,"3,70424656","21,7640092","18,2999897"
02/11/2009 6.00,"3,68618566","33,5447972","18,2999897"
02/11/2009 7.00,"3,90652583","44,92194288","18,2999897"
02/11/2009 8.00,"4,09435759","62,2005148","18,2999897"
02/11/2009 9.00,"3,88846492","54,08491608","18,2999897"
02/11/2009 10.00,"3,86137408","41,02312632","18,2999897"
02/11/2009 11.00,"4,03114494","27,25141096","18,2999897"
02/11/2009 12.00,"3,9823808","22,8749768","18,2999897"
02/11/2009 13.00,"3,95709615","23,55895656","18,2999897"
02/11/2009 14.00,"3,85415033","21,24744416","18,2999897"
02/11/2009 15.00,"3,83067085","26,39999736","18,2999897"
02/11/2009 16.00,"3,82886465","42,98810784","18,2999897"
02/11/2009 17.00,"3,88124117","42,4170508","18,2999897"
02/11/2009 18.00,"3,83428323","22,99568136","18,2999897"
02/11/2009 19.00,"3,76565302","21,5498652","18,2999897"
02/11/2009 20.00,"3,8938835","37,74859688","18,2999897"
02/11/2009 21.00,"3,84873175","34,40657384","18,2999897"
02/11/2009 22.00,"3,87040402","30,13918104","18,2999897"
02/11/2009 23.00,"3,76204064","24,40258832","18,2999897"
03/11/2009 0.00,"3,80899858","23,19556184","18,2999897"
03/11/2009 1.00,"3,87762879","18,17928644","11,89999962"
03/11/2009 2.00,"3,59046358","9,20970057","11,89999962"
03/11/2009 3.00,"3,5146086","9,24733829","11,89999962"
03/11/2009 4.00,"3,36651103","4,56591527","11,89999962"
03/11/2009 5.00,"3,45320316","8,71780798","11,89999962"
03/11/2009 6.00,"3,3538687","26,75302904","11,89999962"
03/11/2009 7.00,,"34,16128336","11,89999962"
03/11/2009 8.00,"3,66993095","53,86038992","11,89999962"
03/11/2009 9.00,"3,69160322","23,36427672","11,89999962"
03/11/2009 10.00,"3,59588216","23,85877728","11,89999962"
03/11/2009 11.00,"3,81983471","18,43108154","11,89999962"
03/11/2009 12.00,"3,79635625","21,18385104","11,89999962"
03/11/2009 13.00,"3,7331436","23,00218216","11,89999962"
03/11/2009 14.00,"3,68799185","27,18651768","11,89999962"
03/11/2009 15.00,"3,75481587","37,001024","11,89999962"
03/11/2009 16.00,"3,75662206","57,7306412","11,89999962"
03/11/2009 17.00,"3,80358","69,49324608","11,89999962"
03/11/2009 18.00,"3,90471963","66,91957936","11,89999962"
03/11/2009 19.00,"3,71508269","48,37946984","11,89999962"
03/11/2009 20.00,"3,74217354","23,73157192","11,89999962"
03/11/2009 21.00,"3,70785894","24,10016728","11,89999962"
03/11/2009 22.00,"3,61033068","15,11631024","11,89999962"
03/11/2009 23.00,"3,57420887","12,4154439","11,89999962"
04/11/2009 0.00,"3,60310591","9,96765943","11,89999962"
04/11/2009 1.00,"3,67896089","6,63472222","8,39999962"
04/11/2009 2.00,"3,52905814",,"8,39999962"
04/11/2009 3.00,"3,70785894","6,39721166","8,39999962"
04/11/2009 4.00,"3,6428401","6,65419211","8,39999962"
04/11/2009 5.00,"3,66631856","9,91185006","8,39999962"
04/11/2009 6.00,"3,56156654","11,35377722","8,39999962"
04/11/2009 7.00,"3,45500834","22,04304648","8,39999962"
04/11/2009 8.00,"3,43514226","32,63109064","8,39999962"
04/11/2009 9.00,"3,61936164","27,02298432","8,39999962"
04/11/2009 10.00,"3,63019777","21,22279848","8,39999962"
04/11/2009 11.00,"3,47668162","28,07815976","8,39999962"
04/11/2009 12.00,"3,88846492","28,78290384","8,39999962"
04/11/2009 13.00,"4,1449269","45,64745128","8,39999962"
04/11/2009 14.00,"3,97876842","51,10758792","8,39999962"
04/11/2009 15.00,"3,7132765","34,69469312","8,39999962"
04/11/2009 16.00,"3,72411264","27,2838576","8,39999962"
04/11/2009 17.00,"3,57782126","32,55321488","8,39999962"
04/11/2009 18.00,"3,6428401","38,11979256","8,39999962"
04/11/2009 19.00,"3,62839158","28,81923184","8,39999962"
04/11/2009 20.00,"3,56698512","33,00228632","8,39999962"
04/11/2009 21.00,"3,68076708","24,22607248","8,39999962"
04/11/2009 22.00,"3,70063418","24,3078296","8,39999962"
04/11/2009 23.00,"3,72591883","13,91188408","8,39999962"
05/11/2009 0.00,"3,78010154","13,33174313","8,39999962"
05/11/2009 1.00,"3,83247704","15,01118466","14,80000019"
05/11/2009 2.00,"3,71869508","17,38758842","14,80000019"
05/11/2009 3.00,"3,94445382","21,34868456","14,80000019"
05/11/2009 4.00,"3,88485356","10,41152832","14,80000019"
05/11/2009 5.00,"3,83067085","11,49135135","14,80000019"
05/11/2009 6.00,"3,72772502","24,48694576","14,80000019"
05/11/2009 7.00,"3,79093767","37,3254904","14,80000019"
05/11/2009 8.00,"3,82705948","61,59051032","14,80000019"
05/11/2009 9.00,"3,89027111","59,59048184","14,80000019"
05/11/2009 10.00,"3,96612609","40,80508184","14,80000019"
05/11/2009 11.00,"4,05101102","39,10227376","14,80000019"
05/11/2009 12.00,"3,83247704","18,08454493","14,80000019"
05/11/2009 13.00,"3,91375059","27,35783288","14,80000019"
05/11/2009 14.00,"3,81260994","16,23118406","14,80000019"
05/11/2009 15.00,"3,76023444","17,85352179","14,80000019"
05/11/2009 16.00,"3,78732529","21,57062952","14,80000019"
05/11/2009 17.00,"3,84331317","45,59684064","14,80000019"
05/11/2009 18.00,"3,88846492","67,18953464","14,80000019"
05/11/2009 19.00,"3,93542286","64,70410672","14,80000019"
05/11/2009 20.00,"4,03836869","71,01953832","14,80000019"
05/11/2009 21.00,"3,96612609","70,07210408","14,80000019"
05/11/2009 22.00,"3,82705948","56,56644352","14,80000019"
05/11/2009 23.00,"3,93181048","49,69551856","14,80000019"
06/11/2009 0.00,"3,88665873","42,51309056","14,80000019"
06/11/2009 1.00,"3,87762879","40,62078416","19,39999962"
06/11/2009 2.00,"3,72050127",,"19,39999962"
06/11/2009 3.00,"3,8216409","32,03406864","19,39999962"
06/11/2009 4.00,"3,71147031","39,5448444","19,39999962"
06/11/2009 5.00,"3,93903525","39,220378","19,39999962"
06/11/2009 6.00,"3,93181048","40,10033776","19,39999962"
06/11/2009 7.00,"3,80358","38,120022","19,39999962"
06/11/2009 8.00,"3,78010154","39,370948","19,39999962"
06/11/2009 9.00,"3,75120348","37,45527696","19,39999962"
06/11/2009 10.00,"3,6428401","25,02815648","19,39999962"
06/11/2009 11.00,"3,77287677","30,77903184","19,39999962"
06/11/2009 12.00,"3,81622233","55,22444896","19,39999962"
06/11/2009 13.00,"3,76926439","53,98497584","19,39999962"
06/11/2009 14.00,"3,79635625","53,99017648","19,39999962"
06/11/2009 15.00,"3,76745921","56,57812584","19,39999962"
06/11/2009 16.00,"3,70785894","53,35940768","19,39999962"
06/11/2009 17.00,"3,74578592","58,81046232","19,39999962"
06/11/2009 18.00,"3,97876842","67,968254","19,39999962"
06/11/2009 19.00,"4,33456384","74,55756048","19,39999962"
06/11/2009 20.00,"3,89930106","51,30226776","19,39999962"
06/11/2009 21.00,"3,59949454","45,37877704","19,39999962"
06/11/2009 22.00,"3,78732529","41,82262912","19,39999962"
06/11/2009 23.00,"3,74578592","34,3559632","19,39999962"
07/11/2009 0.00,"3,72953121","22,69587976","19,39999962"
07/11/2009 1.00,"3,73133741","31,413682","16,10000038"
07/11/2009 2.00,"3,75481587","27,02428448","16,10000038"
07/11/2009 3.00,"3,78371291","24,22089096","16,10000038"
07/11/2009 4.00,"3,8216409","29,3046504","16,10000038"
07/11/2009 5.00,"3,81080375","28,401326","16,10000038"
07/11/2009 6.00,"3,91013821","36,7622152","16,10000038"
07/11/2009 7.00,"4,27676976","50,41192584","16,10000038"
07/11/2009 8.00,"3,99321694","47,29444808","16,10000038"
07/11/2009 9.00,"4,22439426","51,3256324","16,10000038"
07/11/2009 10.00,"3,90110725","54,73254872","16,10000038"
07/11/2009 11.00,"3,82525329","39,93940472","16,10000038"
07/11/2009 12.00,"3,83789561","29,6537816","16,10000038"
07/11/2009 13.00,"3,88485356","24,8620228","16,10000038"
07/11/2009 14.00,"3,78732529","21,21111616","16,10000038"
07/11/2009 15.00,"3,83789561","17,61861347","16,10000038"
07/11/2009 16.00,"3,73494979","16,54008295","16,10000038"
07/11/2009 17.00,"3,66812475","30,63236232","16,10000038"
07/11/2009 18.00,"3,83067085","59,39840232","16,10000038"
07/11/2009 19.00,"3,96251371","59,71248656","16,10000038"
07/11/2009 20.00,"3,99141075","62,7572892","16,10000038"
07/11/2009 21.00,"3,84150698","44,67145176","16,10000038"
07/11/2009 22.00,"3,85776169","43,7421624","16,10000038"
07/11/2009 23.00,"3,7331436","38,68954944","16,10000038"
08/11/2009 0.00,"3,75481587","29,15409952","16,10000038"
08/11/2009 1.00,"3,73675598","39,38003","11,10000038"
08/11/2009 2.00,"3,70785894",,"11,10000038"
08/11/2009 3.00,"3,82525329","33,56426136","11,10000038"
08/11/2009 4.00,"3,74217354","18,92427238","11,10000038"
08/11/2009 5.00,"3,69340941","13,56924412","11,10000038"
08/11/2009 6.00,"3,74939831","26,00025552","11,10000038"
08/11/2009 7.00,"3,77829535","33,61617216","11,10000038"
08/11/2009 8.00,"3,69160322","28,4532368","11,10000038"
08/11/2009 9.00,"3,64464629","18,49726734","11,10000038"
08/11/2009 10.00,"3,73675598","13,58482883","11,10000038"
08/11/2009 11.00,"3,78732529","15,86907611","11,10000038"
08/11/2009 12.00,"3,70244037","16,37524943","11,10000038"
08/11/2009 13.00,"3,73675598","17,66273861","11,10000038"
08/11/2009 14.00,"3,84150698","15,03843448","11,10000038"
08/11/2009 15.00,"3,80358","9,39399825","11,10000038"
08/11/2009 16.00,"3,71508269","12,56859127","11,10000038"
08/11/2009 17.00,"3,73494979","6,41408506","11,10000038"
08/11/2009 18.00,"3,72772502","11,31354874","11,10000038"
08/11/2009 19.00,"3,75120348","18,59979834","11,10000038"
08/11/2009 20.00,"3,81260994","29,16836304","11,10000038"
08/11/2009 21.00,"3,7855191","34,72715888","11,10000038"
08/11/2009 22.00,"3,72591883","20,37528536","11,10000038"
08/11/2009 23.00,"3,79455006","22,05342864","11,10000038"
09/11/2009 0.00,"3,75842825","17,2409342","11,10000038"
09/11/2009 1.00,"3,79274387","11,78467701","21,10000038"
09/11/2009 2.00,"3,80719238","20,64784096","21,10000038"
09/11/2009 3.00,"3,73675598","31,00095768","21,10000038"
09/11/2009 4.00,"3,76023444","27,22416496","21,10000038"
09/11/2009 5.00,"3,81622233","29,9717472","21,10000038"
09/11/2009 6.00,"4,07629669","47,14777856","21,10000038"
09/11/2009 7.00,"4,5747711","59,3257272","21,10000038"
09/11/2009 8.00,"4,33817622","59,368556","21,10000038"
09/11/2009 9.00,"4,08352044","62,64308544","21,10000038"
09/11/2009 10.00,"3,95709615","45,37101432","21,10000038"
09/11/2009 11.00,"3,8938835","41,19056016","21,10000038"
09/11/2009 12.00,"3,88304736","33,89652872","21,10000038"
09/11/2009 13.00,"3,84873175","21,55374656","21,10000038"
09/11/2009 14.00,"3,87762879","31,45911112","21,10000038"
09/11/2009 15.00,"3,87762879","43,8797308","21,10000038"
09/11/2009 16.00,"3,84511937","48,6377428","21,10000038"
09/11/2009 17.00,"3,80177381","38,11071056","21,10000038"
09/11/2009 18.00,"3,81983471","51,67606376","21,10000038"
09/11/2009 19.00,"3,81622233","38,97768784","21,10000038"
09/11/2009 20.00,"3,91736196","50,61700696","21,10000038"
09/11/2009 21.00,"3,86318027","59,76439736","21,10000038"
09/11/2009 22.00,"3,87762879","59,29976224","21,10000038"
09/11/2009 23.00,"3,90471963","56,73517752","21,10000038"
10/11/2009 0.00,"3,8234471","34,95946688","21,10000038"
10/11/2009 1.00,"3,80177381","28,85687912","22,5"
10/11/2009 2.00,"3,73856116",,"22,5"
10/11/2009 3.00,"3,76565302","23,29030144","22,5"
10/11/2009 4.00,"3,73675598","19,9573604","22,5"
10/11/2009 5.00,"3,83789561","23,39024168","22,5"
10/11/2009 6.00,"3,93542286","35,66421096","22,5"
10/11/2009 7.00,"4,24967891","53,58393384","22,5"
10/11/2009 8.00,"4,35262474","60,19528568","22,5"
10/11/2009 9.00,"4,2153633","63,73848936","22,5"
10/11/2009 10.00,"3,91736196","47,61373296","22,5"
10/11/2009 11.00,"3,92278054","32,14179072","22,5"
10/11/2009 12.00,"4,02030779","28,94903752","22,5"
10/11/2009 13.00,"3,91736196","29,1969092","22,5"
10/11/2009 14.00,"3,88485356","27,14757024","22,5"
10/11/2009 15.00,"3,79274387","32,79332384","22,5"
10/11/2009 16.00,"3,84873175","37,50848792","22,5"
10/11/2009 17.00,"3,86137408","58,64044728","22,5"
10/11/2009 18.00,"3,9119444","67,84494912","22,5"
10/11/2009 19.00,"4,28218834","82,74711536","22,5"
10/11/2009 20.00,"4,10699992","79,88142888","22,5"
10/11/2009 21.00,"3,96793229","62,84684728","22,5"
10/11/2009 22.00,"3,91736196","51,6137708","22,5"
10/11/2009 23.00,"3,84511937","41,61366664","22,5"
11/11/2009 0.00,"3,78371291","17,93917939","22,5"
11/11/2009 1.00,"3,74759212","13,47060978","16,10000038"
11/11/2009 2.00,"3,74217354","25,61999696","16,10000038"
11/11/2009 3.00,"3,73133741","11,02672197","16,10000038"
11/11/2009 4.00,"3,76023444","16,31035233","16,10000038"
11/11/2009 5.00,"3,77468296","10,18440375","16,10000038"
11/11/2009 6.00,"3,76384683","14,45439878","16,10000038"
11/11/2009 7.00,"3,75300968","31,40720032","16,10000038"
11/11/2009 8.00,"3,80899858","31,88739912","16,10000038"
11/11/2009 9.00,"3,88124117","35,20217616","16,10000038"
11/11/2009 10.00,"3,83067085","27,47463696","16,10000038"
11/11/2009 11.00,"3,87943498","23,41488736","16,10000038"
11/11/2009 12.00,"3,81983471","23,70302576","16,10000038"
11/11/2009 13.00,"3,81622233","29,818596","16,10000038"
11/11/2009 14.00,"3,8740164","30,02237696","16,10000038"
11/11/2009 15.00,"3,80899858","37,187922","16,10000038"
11/11/2009 16.00,"3,86679265","37,15935672","16,10000038"
11/11/2009 17.00,"3,78010154","40,48061544","16,10000038"
11/11/2009 18.00,"3,78913148","49,71886408","16,10000038"
11/11/2009 19.00,"3,78190671","36,46889528","16,10000038"
11/11/2009 20.00,"3,78190671","34,03667832","16,10000038"
11/11/2009 21.00,"3,61574925","26,09111376","16,10000038"
11/11/2009 22.00,"3,65728862","19,4524968","16,10000038"
11/11/2009 23.00,"3,62839158","19,03718937","16,10000038"
12/11/2009 0.00,"3,5164148","16,94241938","16,10000038"
12/11/2009 1.00,"3,5344757","10,97609794","28,20000076"
12/11/2009 2.00,"3,54711803",,"28,20000076"
12/11/2009 3.00,"3,57601506","10,4335928","28,20000076"
12/11/2009 4.00,"3,5344757","8,72040256","28,20000076"
12/11/2009 5.00,"3,6049121","15,97161094","28,20000076"
12/11/2009 6.00,"3,70244037","26,47009128","28,20000076"
12/11/2009 7.00,"3,79093767","51,8863264","28,20000076"
12/11/2009 8.00,"3,90652583","55,55799736","28,20000076"
12/11/2009 9.00,"3,88124117","57,3568452","28,20000076"
12/11/2009 10.00,"3,91375059","46,9323344","28,20000076"
12/11/2009 11.00,"3,77468296","36,73236888","28,20000076"
12/11/2009 12.00,"3,75481587","36,2755156","28,20000076"
12/11/2009 13.00,"3,69160322","27,81728648","28,20000076"
12/11/2009 14.00,"3,76926439","30,75696736","28,20000076"
12/11/2009 15.00,"3,66270618","26,68295424","28,20000076"
12/11/2009 16.00,"3,66812475","35,57855336","28,20000076"
12/11/2009 17.00,"3,70605275","65,6229948","28,20000076"
12/11/2009 18.00,"4,18827245","91,45065408","28,20000076"
12/11/2009 19.00,"4,23884278","86,138468","28,20000076"
12/11/2009 20.00,"3,80719238","64,47049856","28,20000076"
12/11/2009 21.00,"3,85595652","54,34578936","28,20000076"
12/11/2009 22.00,"4,17743632","57,809798","28,20000076"
12/11/2009 23.00,"3,92278054","52,01999432","28,20000076"
13/11/2009 0.00,"3,92097434","51,91875392","28,20000076"
13/11/2009 1.00,"3,97154467","48,0498028","48,70000076"
13/11/2009 2.00,"3,93181048","47,77206568","48,70000076"
13/11/2009 3.00,"3,92819911","43,60331296","48,70000076"
13/11/2009 4.00,"3,89930106","38,90111224","48,70000076"
13/11/2009 5.00,"3,87943498","39,156804","48,70000076"
13/11/2009 6.00,"4,13228457","44,87911408","48,70000076"
13/11/2009 7.00,"4,10158134","53,33604304","48,70000076"
13/11/2009 8.00,"4,12867219","57,73194136","48,70000076"
13/11/2009 9.00,"3,98599319","61,14143888","48,70000076"
13/11/2009 10.00,,,"48,70000076"
13/11/2009 11.00,"3,89568969","47,3852872","48,70000076"
13/11/2009 12.00,"4,02392017","61,61775632","48,70000076"
13/11/2009 13.00,"4,08352044","47,2698024","48,70000076"
13/11/2009 14.00,"3,92458673","41,87323976","48,70000076"
13/11/2009 15.00,"3,87040402","45,31260272","48,70000076"
13/11/2009 16.00,"3,81622233","38,25996128","48,70000076"
13/11/2009 17.00,"3,83608942","65,18690584","48,70000076"
13/11/2009 18.00,"4,47724385","88,23971776","48,70000076"
13/11/2009 19.00,"5,10214357","95,03408624","48,70000076"
13/11/2009 20.00,"5,18341611","91,32996864","48,70000076"
13/11/2009 21.00,"4,80414223","72,12534352","48,70000076"
13/11/2009 22.00,"4,04739965","50,1225064","48,70000076"
13/11/2009 23.00,"4,19549722","49,70590072","48,70000076"
14/11/2009 0.00,"4,06545953","45,56437488","48,70000076"
14/11/2009 1.00,"3,93361667","38,97638768","39,59999084"
14/11/2009 2.00,"4,01669642",,"39,59999084"
14/11/2009 3.00,"4,10880509","30,80239648","39,59999084"
14/11/2009 4.00,"4,14312071","39,41247664","39,59999084"
14/11/2009 5.00,"3,97515705","35,2527868","39,59999084"
14/11/2009 6.00,"3,97335086","40,39107648","39,59999084"
14/11/2009 7.00,"4,24787272","48,78959384","39,59999084"
14/11/2009 8.00,"4,28038214","45,44238928","39,59999084"
14/11/2009 9.00,"4,17021155","51,77990448","39,59999084"
14/11/2009 10.00,"4,03114494","64,18884184","39,59999084"
