"NetC","Comune Bari","","","","","","","","","","",""
"Stat","Corso Cavour","","","","","","","","","","",""
,CO,PM10,BENZENE
14/07/2012 7.00,"0,96597606",,
14/07/2012 8.00,"1,05809261","24,6883297",
14/07/2012 9.00,"1,06955621",,
14/07/2012 10.00,"1,07213203","40,57686996",
14/07/2012 11.00,"1,10286356",,
14/07/2012 12.00,"1,11355943","43,02125168",
14/07/2012 13.00,"1,01190735",,
14/07/2012 14.00,"0,82887304","43,75458145",
14/07/2012 15.00,"0,78714973",,
14/07/2012 16.00,"0,80626155","34,46590042",
14/07/2012 17.00,"0,83044579",,
14/07/2012 18.00,"0,94772983","27,86602974",
14/07/2012 19.00,"1,14185378",,
14/07/2012 20.00,"1,40947409","32,26594162",
14/07/2012 21.00,"1,27826946",,
14/07/2012 22.00,"1,33851394","36,42140961",
14/07/2012 23.00,"1,09016273",,
15/07/2012 0.00,"1,07948551","29,82155037",
15/07/2012 1.00,"0,9817257",,
15/07/2012 2.00,"0,86851216","32,02151108",
15/07/2012 3.00,"0,84890871",,
15/07/2012 4.00,"0,7987508","19,31068039",
15/07/2012 5.00,"0,8336309",,
15/07/2012 6.00,"0,87590409","29,82155037",
15/07/2012 7.00,"0,97975918",,
15/07/2012 8.00,"1,01894628","29,82155037",
15/07/2012 9.00,"1,09124385",,
15/07/2012 10.00,"1,07346828","20,04397964",
15/07/2012 11.00,"1,08892317",,
15/07/2012 12.00,"1,12618337","36,91028976",
15/07/2012 13.00,"0,97091217",,
15/07/2012 14.00,"0,88723022","40,33243179",
15/07/2012 15.00,"0,8367764",,
15/07/2012 16.00,"0,84167289","39,84355164",
15/07/2012 17.00,"0,85964418",,
15/07/2012 18.00,"1,08400687","31,04375076",
15/07/2012 19.00,"1,05242955",,
15/07/2012 20.00,"1,0470822","45,22121048",
15/07/2012 21.00,"1,24303403",,
15/07/2012 22.00,"1,06332346","36,42140961",
15/07/2012 23.00,"0,99175285",,
16/07/2012 0.00,"0,9873876","19,79953957",
16/07/2012 1.00,"0,97401806",,
16/07/2012 2.00,"0,85246778","34,46590042",
16/07/2012 3.00,,,
16/07/2012 4.00,"0,79234097","25,42164993",
16/07/2012 5.00,"0,7968635",,
16/07/2012 6.00,"0,82806686","20,77729988",
16/07/2012 7.00,"0,84690374",,
16/07/2012 8.00,"0,94448647","16,62183952",
16/07/2012 9.00,"0,95704983",,
16/07/2012 10.00,"0,93304268","37,88803101",
16/07/2012 11.00,"0,92572881",,
16/07/2012 12.00,"0,9418128","40,08798981",
16/07/2012 13.00,"1,02689042",,
16/07/2012 14.00,"0,84867338","25,91053009",
16/07/2012 15.00,"0,838567",,
16/07/2012 16.00,"0,8850272","54,75432968",
16/07/2012 17.00,"0,95952662",,
16/07/2012 18.00,"0,988273","27,37714958",
16/07/2012 19.00,"0,98308292",,
16/07/2012 20.00,"0,94609767","19,06624031",
16/07/2012 21.00,"0,88270769",,
16/07/2012 22.00,"0,83221542","14,4218998",
16/07/2012 23.00,"0,83512559",,
17/07/2012 0.00,"0,82842102","8,55536556",
17/07/2012 1.00,"0,81078408",,
17/07/2012 2.00,"0,79361897","17,35515976",
17/07/2012 3.00,"0,77804642",,
17/07/2012 4.00,"0,80525849","13,93301964",
17/07/2012 5.00,"0,78449586",,
17/07/2012 6.00,"0,8065761","16,37741089",
17/07/2012 7.00,"0,85565289",,
17/07/2012 8.00,"0,94354166","26,64385033",
17/07/2012 9.00,"1,0073056",,
17/07/2012 10.00,"0,98691577","16,8662796",
17/07/2012 11.00,"1,01471966",,
17/07/2012 12.00,"1,02785271","25,42164993",
17/07/2012 13.00,"0,98064341",,
17/07/2012 14.00,"0,90541703","29,57711983",
17/07/2012 15.00,"0,87924764",,
17/07/2012 16.00,"0,95665723","26,64385033",
17/07/2012 17.00,"0,96009747",,
17/07/2012 18.00,"0,98778137","26,88829041",
17/07/2012 19.00,"1,02449052",,
17/07/2012 20.00,"1,04047548","28,11046982",
17/07/2012 21.00,"1,00256755",,
17/07/2012 22.00,"0,89440662","22,48838043",
17/07/2012 23.00,"0,86251474",,
18/07/2012 0.00,"0,98101854","16,8662796",
18/07/2012 1.00,"0,9058108",,
18/07/2012 2.00,"0,83614846","16,62183952",
18/07/2012 3.00,,,
18/07/2012 4.00,"0,85979447","14,4218998",
18/07/2012 5.00,"0,87134311",,
18/07/2012 6.00,"0,90187776","8,31092644",
18/07/2012 7.00,"0,88532195",,
18/07/2012 8.00,"0,91524847","32,99925995",
18/07/2012 9.00,"1,17105101",,
18/07/2012 10.00,"1,08168736","21,26618958",
18/07/2012 11.00,"1,03772375",,
18/07/2012 12.00,"1,06505349","36,42140961",
18/07/2012 13.00,"1,0047694",,
18/07/2012 14.00,"0,93756521","24,44388962",
18/07/2012 15.00,"0,9284619",,
18/07/2012 16.00,"0,9720329","18,82180023",
18/07/2012 17.00,"1,04202959",,
18/07/2012 18.00,"1,00781704","15,6440897",
18/07/2012 19.00,"1,08514857",,
18/07/2012 20.00,"1,05329514","29,08823967",
18/07/2012 21.00,"0,98221733",,
18/07/2012 22.00,"0,92171771","26,15497017",
18/07/2012 23.00,"0,87354496",,
19/07/2012 0.00,"0,87173688","32,02151108",
19/07/2012 1.00,"0,82531396",,
19/07/2012 2.00,"0,90551606","25,91053009",
19/07/2012 3.00,"0,92848054",,
19/07/2012 4.00,"0,85938905","14,91077042",
19/07/2012 5.00,"0,86377294",,
19/07/2012 6.00,"0,97187562","11,48863029",
19/07/2012 7.00,"1,10077938",,
19/07/2012 8.00,"1,0125749","21,99950981",
19/07/2012 9.00,"0,97820623",,
19/07/2012 10.00,"0,94851621","30,79931068",
19/07/2012 11.00,"1,0001292",,
19/07/2012 12.00,"1,17706824","28,3549099",
19/07/2012 13.00,"1,26423004",,
19/07/2012 14.00,"0,95522078","19,31068039",
19/07/2012 15.00,"0,93380575",,
19/07/2012 16.00,,"19,06624031",
19/07/2012 17.00,"1,23330628",,
19/07/2012 18.00,"1,27193768","0,48887801",
19/07/2012 19.00,"1,45678124",,
19/07/2012 20.00,"1,68942126","20,28841972",
19/07/2012 21.00,"1,97831679",,
19/07/2012 22.00,"1,3946483","25,66609001",
19/07/2012 23.00,"1,60076592",,
20/07/2012 0.00,"1,64917284","36,66585159","4,91898797"
20/07/2012 1.00,"1,37903613",,"4,86445338"
20/07/2012 2.00,"1,07331217","43,26570129","2,73181353"
20/07/2012 3.00,,,"1,67891343"
20/07/2012 4.00,"0,8895043","41,55463028","1,12429452"
20/07/2012 5.00,"0,85437489",,"0,85891447"
20/07/2012 6.00,"0,96051105","30,55487061","1,08299008"
20/07/2012 7.00,"1,07655553",,"1,45217837"
20/07/2012 8.00,"1,40318192","47,42116165","3,05355674"
20/07/2012 9.00,"1,25818136",,"3,87950719"
20/07/2012 10.00,"1,21218483","48,88779068","4,34861776"
20/07/2012 11.00,"1,08658385",,"2,37222674"
20/07/2012 12.00,"1,43316553","52,30994034","3,01003321"
20/07/2012 13.00,"1,52024928",,"5,13133147"
20/07/2012 14.00,"1,03451884","49,37667084","2,49144152"
20/07/2012 15.00,"1,01732926",,
20/07/2012 16.00,"1,01416745","48,64336014",
20/07/2012 17.00,"1,05209636",,
20/07/2012 18.00,"1,10852663","42,77682114","2,48562224"
20/07/2012 19.00,"1,16548697",,"2,7279886"
20/07/2012 20.00,"1,55623147","39,11024094","4,23592704"
20/07/2012 21.00,"1,65485571",,"5,82907991"
20/07/2012 22.00,"1,31776995","32,02151108","3,47446761"
20/07/2012 23.00,"1,2941752",,"3,21672117"
21/07/2012 0.00,"1,61230758","33,48814011","4,19537722"
21/07/2012 1.00,"1,39221112",,"3,66952516"
21/07/2012 2.00,"1,50001672","38,37691116","3,77859231"
21/07/2012 3.00,"1,19584571",,"2,91670617"
21/07/2012 4.00,"1,12547505","41,79906082","2,50663041"
21/07/2012 5.00,"1,01102195",,"2,1762783"
21/07/2012 6.00,"1,07574935","39,59910965","2,45674046"
21/07/2012 7.00,"1,21442629",,"3,24916448"
21/07/2012 8.00,"1,21765101","52,55437088","3,56770719"
21/07/2012 9.00,"1,25736819",,"3,36852774"
21/07/2012 10.00,"1,23684089","44,73233032","3,44152393"
21/07/2012 11.00,"1,19592376",,"2,83733542"
21/07/2012 12.00,"1,25585486","52,7988205","2,81544551"
21/07/2012 13.00,"1,16633276",,"2,64427017"
21/07/2012 14.00,"1,01275198","58,17647171","1,54134995"
21/07/2012 15.00,"0,9101947",,"0,90549917"
21/07/2012 16.00,"0,90347032","48,64336014","0,78889504"
21/07/2012 17.00,"0,95486662",,"0,96815044"
21/07/2012 18.00,"1,00901699","25,42164993","1,18360087"
21/07/2012 19.00,"1,21462201",,"2,067561"
21/07/2012 20.00,"1,48904592","35,19921112","4,67792744"
21/07/2012 21.00,"1,12122862",,"2,87399725"
21/07/2012 22.00,"1,26688391","33,97702026","2,77420209"
21/07/2012 23.00,"1,2935461",,"2,80892247"
22/07/2012 0.00,"1,39051954","36,17697144","3,54450027"
22/07/2012 1.00,"1,30339734",,"3,10249885"
22/07/2012 2.00,"1,07405894","40,33243179","2,25050913"
22/07/2012 3.00,,,"1,31586376"
22/07/2012 4.00,"0,85915954","34,46590042","0,74454468"
22/07/2012 5.00,"0,78579367",,"0,6291701"
22/07/2012 6.00,"0,74183006","53,5321312","0,45797747"
22/07/2012 7.00,"0,7452505",,"0,43753679"
22/07/2012 8.00,"0,79316695","41,55463028","0,5369638"
22/07/2012 9.00,"0,88819367",,"1,03573823"
22/07/2012 10.00,"0,83864506","40,57686996","0,7738892"
22/07/2012 11.00,"0,8539217",,"0,76338359"
22/07/2012 12.00,"0,83783888","23,22170067","0,73157183"
22/07/2012 13.00,"0,82340686",,"0,69413911"
22/07/2012 14.00,"0,79275454","30,79931068","0,47120254"
22/07/2012 15.00,"0,7881924",,"0,39053309"
22/07/2012 16.00,"0,80675318","21,02173996","0,44764272"
22/07/2012 17.00,"0,81257352",,"0,52631276"
22/07/2012 18.00,"0,86334073","17,11071968","0,70762657"
22/07/2012 19.00,"0,86459893",,"0,94297155"
22/07/2012 20.00,"0,84788584","29,08823967","1,1267343"
22/07/2012 21.00,"0,80101206",,"0,7532502"
22/07/2012 22.00,"0,77653308","22,97726059","0,59999949"
22/07/2012 23.00,"0,74617435",,"0,44991572"
23/07/2012 0.00,"0,78831007","31,04375076","0,51716789"
23/07/2012 1.00,"0,78766116",,"0,50112878"
23/07/2012 2.00,"0,78640296","31,77705956","0,44693489"
23/07/2012 3.00,"0,7782235",,"0,35602119"
23/07/2012 4.00,"0,72956028","17,11071968","0,22606283"
23/07/2012 5.00,"0,74961459",,"0,23391915"
23/07/2012 6.00,"0,78952866","16,37741089","0,42790173"
23/07/2012 7.00,"0,89326608",,"0,78379275"
23/07/2012 8.00,"0,90803246","10,2664299","0,93882321"
23/07/2012 9.00,"0,95697061",,"1,24603145"
23/07/2012 10.00,"0,94733723","25,91053009","1,51224646"
23/07/2012 11.00,"1,05115271",,"1,55805315"
23/07/2012 12.00,"1,01241879","15,6440897","2,38904284"
23/07/2012 13.00,"0,93172506",,"1,75619831"
23/07/2012 14.00,"0,81965206","30,79931068","1,03049966"
23/07/2012 15.00,"0,78632374",,"0,74339039"
23/07/2012 16.00,"0,82167683","26,39941025","0,86729048"
23/07/2012 17.00,"0,86892457",,"1,00926266"
23/07/2012 18.00,"0,92059698","31,28819084","1,10424436"
23/07/2012 19.00,"1,04380738",,
23/07/2012 20.00,"1,24509958","25,42164993","3,71367923"
23/07/2012 21.00,"0,96741251",,"2,36216759"
23/07/2012 22.00,"0,8905726","17,59959984","1,36055684"
23/07/2012 23.00,"0,89411187",,"1,01220688"
24/07/2012 0.00,"0,85360832","24,6883297","0,97186554"
24/07/2012 1.00,"0,77334797",,"0,45584483"
24/07/2012 2.00,"0,73575342","34,71033096","0,30821304"
24/07/2012 3.00,,,"0,27072133"
24/07/2012 4.00,"0,72930631","5,13321877","0,20271149"
24/07/2012 5.00,"0,72767182",,"0,15218897"
24/07/2012 6.00,"0,76440077","28,11046982","0,30603157"
24/07/2012 7.00,"0,85120842",,"0,53431146"
24/07/2012 8.00,"0,8746855","27,13273048","0,92952986"
24/07/2012 9.00,"0,86490066",,"1,20924046"
24/07/2012 10.00,"0,9764564","39,35467148","1,34363701"
24/07/2012 11.00,"0,9415565",,"1,38564114"
24/07/2012 12.00,"1,04466366","34,22145081","2,08422455"
24/07/2012 13.00,"1,1304694",,"1,98872519"
24/07/2012 14.00,"0,86222","23,71058083","1,88244361"
24/07/2012 15.00,"0,84692238",,"0,9080193"
24/07/2012 16.00,"0,8080708","23,46614075","0,791824"
24/07/2012 17.00,"0,86231786",,"1,00251894"
24/07/2012 18.00,"0,90502443","20,77729988","1,22154209"
24/07/2012 19.00,"0,9381745",,"1,30446014"
24/07/2012 20.00,"1,13813743","29,82155037","1,9939841"
24/07/2012 21.00,"1,14549091",,"2,47202292"
24/07/2012 22.00,"0,97749791","18,08848","1,76808908"
24/07/2012 23.00,"0,92303416",,"1,44603264"
25/07/2012 0.00,"0,88760418","12,22194958","1,25034557"
25/07/2012 1.00,"0,85128764",,"0,96846774"
25/07/2012 2.00,"0,84242082","17,11071968","0,80032205"
25/07/2012 3.00,"0,78988282",,"0,6178875"
25/07/2012 4.00,"0,77476345","18,08848","0,50066707"
25/07/2012 5.00,"0,76119586",,"0,49607328"
25/07/2012 6.00,"0,86465834","30,06599045","0,74397211"
25/07/2012 7.00,"0,93746618",,"1,31226256"
25/07/2012 8.00,"0,8619637","26,64385033","1,23314403"
25/07/2012 9.00,"0,99655032",,"1,71560171"
25/07/2012 10.00,"0,92155927","26,88829041","2,43512209"
25/07/2012 11.00,"1,00699105",,"1,70141761"
25/07/2012 12.00,"1,0760639","27,13273048","2,18539469"
25/07/2012 13.00,"1,12698838",,"2,64362845"
25/07/2012 14.00,"0,97415669","32,02151108","2,44858208"
25/07/2012 15.00,"0,86971095",,"1,22689965"
25/07/2012 16.00,"0,85087523","16,8662796","1,34438145"
25/07/2012 17.00,"1,00480901",,"1,68660297"
25/07/2012 18.00,"1,14586488","21,51062965","2,26867682"
25/07/2012 19.00,"1,35379058",,"3,46869105"
25/07/2012 20.00,"1,56480354","16,62183952","4,69708264"
25/07/2012 21.00,"1,38908426",,"5,20713458"
25/07/2012 22.00,"0,98854794","21,02173996","2,55679902"
25/07/2012 23.00,"1,07742113",,"2,09864764"
26/07/2012 0.00,"1,15070079","20,5328598","2,74739092"
26/07/2012 1.00,"1,13320133",,"2,75681953"
26/07/2012 2.00,"0,95828823","28,59935951","1,99736461"
26/07/2012 3.00,,,"1,33361346"
26/07/2012 4.00,"0,83008231","19,55512047","0,94459672"
26/07/2012 5.00,"0,81379211",,"0,9603653"
26/07/2012 6.00,"0,84236141","23,22170067","1,06082151"
26/07/2012 7.00,"0,95622385",,"1,47005113"
26/07/2012 8.00,"0,91994808","25,66609001","1,7738514"
26/07/2012 9.00,"0,89432856",,"1,42281046"
26/07/2012 10.00,"0,87122545","34,95476151","1,35090551"
26/07/2012 11.00,"0,87800924",,"1,31068011"
26/07/2012 12.00,"0,89603878","28,84379959","1,25603161"
26/07/2012 13.00,"1,10042522",,"2,17228047"
26/07/2012 14.00,"0,89373791","31,77705956","2,15137807"
26/07/2012 15.00,"0,84066983",,"1,23773883"
26/07/2012 16.00,"0,84214472","16,62183952","1,03499683"
26/07/2012 17.00,"0,90933027",,"1,19375663"
26/07/2012 18.00,"0,872818","15,39964962","1,40260572"
26/07/2012 19.00,"0,97504093",,"1,33762756"
26/07/2012 20.00,"1,01039402","18,08848","1,61930096"
26/07/2012 21.00,"0,94983382",,"1,93682158"
26/07/2012 22.00,"1,02061689","21,02173996","1,68432184"
26/07/2012 23.00,"1,06428692",,"2,15192217"
27/07/2012 0.00,"0,98962906","25,42164993","2,02552737"
27/07/2012 1.00,"0,88713236",,"1,3544823"
27/07/2012 2.00,"0,85250623","24,19944954","1,13325022"
27/07/2012 3.00,"0,79389391",,"0,79757818"
27/07/2012 4.00,"0,7847708","16,13297081","0,54724058"
27/07/2012 5.00,"0,77354369",,"0,48872138"
27/07/2012 6.00,"0,80569187","31,77705956","0,62161583"
27/07/2012 7.00,"0,84552671",,"0,6872825"
27/07/2012 8.00,"0,87053693","19,06624031","1,04790053"
27/07/2012 9.00,"0,88732808",,"1,09473846"
27/07/2012 10.00,"0,89426915","31,77705956","1,26462221"
27/07/2012 11.00,"0,91017606",,"1,27892327"
27/07/2012 12.00,"0,8939744","32,75482178","1,29902224"
27/07/2012 13.00,"0,91782428",,"1,30034942"
27/07/2012 14.00,"0,81758768","37,39915085","0,998275"
27/07/2012 15.00,"0,81135377",,"0,78412327"
27/07/2012 16.00,"0,799656","25,17720985","0,73726296"
27/07/2012 17.00,"0,82256107",,"0,84370523"
27/07/2012 18.00,"0,88394608","22,73282051","0,95748414"
27/07/2012 19.00,"0,92352579",,"1,22701457"
27/07/2012 20.00,"1,00309879","22,97726059","1,55194302"
27/07/2012 21.00,"0,97924891",,"1,55057312"
27/07/2012 22.00,"1,0143655","15,88852978","1,71392162"
27/07/2012 23.00,"1,1276769",,"2,06046743"
28/07/2012 0.00,"1,05420035","27,62158966","2,08107998"
28/07/2012 1.00,"0,96583859",,"1,54408161"
28/07/2012 2.00,"0,89513358","25,91053009","1,23970063"
28/07/2012 3.00,,,"0,74511319"
28/07/2012 4.00,"0,81217975","20,77729988","0,50305702"
28/07/2012 5.00,"0,79715824",,"0,45121951"
28/07/2012 6.00,"0,88365134","11,97751045","0,76793467"
28/07/2012 7.00,"0,87777275",,"0,90995058"
28/07/2012 8.00,"0,84318739","15,15520954","0,78125025"
28/07/2012 9.00,"0,85529873",,"0,77449635"
28/07/2012 10.00,"0,83125197","33,97702026","0,86655824"
28/07/2012 11.00,"0,89409207",,"0,87276906"
28/07/2012 12.00,"0,94869329","26,88829041","1,39365104"
28/07/2012 13.00,"0,89407226",,"1,25409728"
28/07/2012 14.00,"0,84989197","30,06599045","1,13626969"
28/07/2012 15.00,"0,81457849",,"0,71842914"
28/07/2012 16.00,"0,81459829","32,75482178","0,58197418"
28/07/2012 17.00,"0,8461162",,"0,73341362"
28/07/2012 18.00,"0,844858","25,91053009","0,87092931"
28/07/2012 19.00,"1,0418129",,"0,95916626"
28/07/2012 20.00,"1,40029156","23,9550209","3,4353365"
28/07/2012 21.00,"1,75269357",,"5,0326367"
28/07/2012 22.00,"2,17658814","28,3549099","6,56153755"
28/07/2012 23.00,"1,57270806",,"8,33155486"
29/07/2012 0.00,"1,21936123","45,46564102","3,96486095"
29/07/2012 1.00,"1,23931768",,"2,90900341"
29/07/2012 2.00,"1,10601023","34,71033096","2,51043602"
29/07/2012 3.00,"1,07073636",,"1,92644208"
29/07/2012 4.00,"0,94358127","37,15472031","1,6498313"
29/07/2012 5.00,"0,91923976",,"1,00997253"
29/07/2012 6.00,"0,91770662","21,75506973","1,08620888"
29/07/2012 7.00,"0,97814682",,"1,27742828"
29/07/2012 8.00,"1,1283258","21,99950981","1,61850668"
29/07/2012 9.00,"1,08831388",,"2,62748154"
29/07/2012 10.00,"1,02091164","41,55463028","2,36403582"
29/07/2012 11.00,"0,90417864",,"1,76908472"
29/07/2012 12.00,"0,92830346","47,66559982","1,36452314"
29/07/2012 13.00,"0,90938852",,"1,57313018"
29/07/2012 14.00,"0,83304141","38,86579132","0,87331417"
29/07/2012 15.00,"0,84882949",,"0,67632331"
29/07/2012 16.00,"0,84122087","38,86579132","0,69527205"
29/07/2012 17.00,"0,87421367",,"0,84143021"
29/07/2012 18.00,"0,99562764","25,17720985","0,85438679"
29/07/2012 19.00,"1,38015803",,"1,2165476"
29/07/2012 20.00,"1,60648724","39,84355164","5,40473361"
29/07/2012 21.00,"1,11888814",,"2,6501047"
29/07/2012 22.00,"0,95280341","41,06575012","1,84209007"
29/07/2012 23.00,"0,84780778",,"1,08828763"
30/07/2012 0.00,"1,10913592","43,02125168","1,6823753"
30/07/2012 1.00,"0,93394788",,"2,0297347"
30/07/2012 2.00,"0,77613931","38,62136078","0,99135635"
30/07/2012 3.00,,,"0,5623115"
30/07/2012 4.00,"0,76814741","44,24346161","0,45961383"
30/07/2012 5.00,"0,7966072",,"0,44238483"
30/07/2012 6.00,"0,79064939","29,57711983","0,50015552"
30/07/2012 7.00,"0,83192068",,"0,519268"
30/07/2012 8.00,"0,84942014","41,55463028","0,73185863"
30/07/2012 9.00,"0,89310881",,"1,04228465"
30/07/2012 10.00,"0,8899237","37,88803101","1,22311031"
30/07/2012 11.00,"0,86282929",,"1,16268423"
30/07/2012 12.00,"0,89552735","36,91028976","1,23002896"
30/07/2012 13.00,"0,89285367",,"1,23186973"
30/07/2012 14.00,"0,78060243","41,55463028","0,99692239"
30/07/2012 15.00,"0,76617041",,"0,61891061"
30/07/2012 16.00,"0,83947104","41,55463028","0,89471592"
30/07/2012 17.00,"0,82838141",,"1,14886422"
30/07/2012 18.00,"0,87535421","33,24369049","1,40883891"
30/07/2012 19.00,"0,9637346",,"1,46921515"
30/07/2012 20.00,"1,00048336","26,64385033","1,83151632"
30/07/2012 21.00,"0,97415669",,"2,01901756"
30/07/2012 22.00,"1,05461276","25,17720985","1,51378721"
30/07/2012 23.00,"1,08274867",,"2,42634538"
31/07/2012 0.00,"1,01013772","18,57736015","1,67653569"
31/07/2012 1.00,"0,92002613",,"1,43144072"
31/07/2012 2.00,"0,85895567","24,44388962","0,91537119"
31/07/2012 3.00,"0,84188958",,"0,70709162"
31/07/2012 4.00,"0,83251017","24,6883297","0,53399416"
31/07/2012 5.00,"0,87417406",,"0,36492808"
31/07/2012 6.00,"0,89324628","20,04397964","0,39441701"
31/07/2012 7.00,"0,8793455",,"0,46138341"
31/07/2012 8.00,"0,83884194","26,15497017","0,72659768"
31/07/2012 9.00,"0,87478336",,"0,95712616"
31/07/2012 10.00,"0,8743325","33,73257065","1,32789283"
31/07/2012 11.00,"0,90470988",,"1,32475946"
31/07/2012 12.00,"0,93870458","34,71033096","1,26638772"
31/07/2012 13.00,"0,93599129",,"1,20066308"
31/07/2012 14.00,"0,824587","44,97676086","0,86311671"
31/07/2012 15.00,"0,80169941",,"0,6941381"
31/07/2012 16.00,"0,87995596","35,68809128","0,80390799"
31/07/2012 17.00,"0,87051713",,"1,16079363"
31/07/2012 18.00,"0,90321518","30,79931068","0,9734663"
31/07/2012 19.00,"0,96941747",,"1,37653086"
31/07/2012 20.00,"0,98951139","30,79931068","1,77095702"
31/07/2012 21.00,"0,9241945",,"1,77626067"
31/07/2012 22.00,"0,84452365","24,6883297","0,96346512"
31/07/2012 23.00,"0,86160954",,"0,80039832"
01/08/2012 0.00,"0,96330239","28,11046982","1,44771781"
01/08/2012 1.00,"0,89670749",,"1,23261417"
01/08/2012 2.00,"0,82531396","25,66609001","0,93580984"
01/08/2012 3.00,,,"0,56143282"
01/08/2012 4.00,"0,75245603","25,91053009","0,43676997"
01/08/2012 5.00,"0,74047284",,"0,40481787"
01/08/2012 6.00,"0,7898234","15,39964962","0,53108249"
01/08/2012 7.00,"0,83015104",,"0,78507824"
01/08/2012 8.00,"0,85136686","24,93276978","0,83561805"
01/08/2012 9.00,"0,86841314",,"0,99110413"
01/08/2012 10.00,"0,89043513","32,02151108","0,7889764"
01/08/2012 11.00,"0,93907854",,"1,0447702"
01/08/2012 12.00,"1,03616964","24,93276978","1,69399351"
01/08/2012 13.00,"1,05775942",,"2,16845452"
01/08/2012 14.00,"0,85559464","44,48789978","1,61733307"
01/08/2012 15.00,"0,82967922",,"0,88601752"
01/08/2012 16.00,"0,87309294","37,39915085","1,08415556"
01/08/2012 17.00,"0,88736769",,"1,06790899"
01/08/2012 18.00,"0,88553864","22,24394989","1,1617252"
01/08/2012 19.00,"0,97323168",,"1,30657041"
01/08/2012 20.00,"1,04147855","32,02151108","1,80963353"
01/08/2012 21.00,"1,0343802",,"2,21504634"
01/08/2012 22.00,"0,90655757","25,17720985","1,37630813"
01/08/2012 23.00,"0,92865762",,"1,11445504"
02/08/2012 0.00,"1,006913","38,62136078","2,08851425"
02/08/2012 1.00,"0,9288545",,"1,54236389"
02/08/2012 2.00,"0,88294302","26,64385033","1,43464732"
02/08/2012 3.00,"0,81086214",,"1,04672589"
02/08/2012 4.00,"0,80177863","21,02173996","0,68229411"
02/08/2012 5.00,"0,79525114",,"0,45406202"
02/08/2012 6.00,"0,84961703","24,93276978","0,5499936"
02/08/2012 7.00,"0,96664477",,"1,06520173"
02/08/2012 8.00,"0,92655479","20,77729988","1,65536175"
02/08/2012 9.00,"0,93758385",,"1,2015733"
02/08/2012 10.00,"0,89517319","32,26594162","1,28075692"
02/08/2012 11.00,"1,01442375",,"1,38158942"
02/08/2012 12.00,"1,13127558","31,53263092","2,35480045"
