"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
,NO2,NOX,PM10
09/12/2012 22.00,"7,12791306","11,35371603","13,43101025"
09/12/2012 23.00,"4,52957389","7,98741824",
10/12/2012 0.00,"4,02275431","7,14697952","16,60560989"
10/12/2012 1.00,"3,05778703","5,4070882",
10/12/2012 2.00,"2,03506397","3,89416658","11,72161007"
10/12/2012 3.00,"1,0123409","2,74764151",
10/12/2012 4.00,"1,54771238","4,03359153","7,32600689"
10/12/2012 5.00,"1,18755276","2,82805258",
10/12/2012 6.00,"3,49646675","6,40251555","7,57020807"
10/12/2012 7.00,"7,72298673","14,01186638",
10/12/2012 8.00,"22,29030632","41,0920348","9,27960968"
10/12/2012 9.00,"28,94513704","61,5978524",
10/12/2012 10.00,"16,01832874","32,44771072","12,69841003"
10/12/2012 11.00,"17,02093757","35,0429448",
10/12/2012 12.00,"26,28774384","49,14947048","19,78022003"
10/12/2012 13.00,"16,09944917","31,11701608",
10/12/2012 14.00,"17,36747036","34,40418384","24,17580986"
10/12/2012 15.00,"15,71852332","24,22488704",
10/12/2012 16.00,"20,89896304","25,61978664","20,02441978"
10/12/2012 17.00,"21,50118568","24,75665248",
10/12/2012 18.00,"19,22277","22,29304048","14,65200996"
10/12/2012 19.00,"15,75356454","18,72312616",
10/12/2012 20.00,"11,89045458","13,8601205","24,66422081"
10/12/2012 21.00,"11,7275713","14,15972134",
10/12/2012 22.00,"8,72884022","10,5502401","21,24542046"
10/12/2012 23.00,"5,69311575","7,45565854",
11/12/2012 0.00,"4,91439257","6,29746071","15,14041042"
11/12/2012 1.00,"3,91438215","5,51279121",
11/12/2012 2.00,,,"14,16361046"
11/12/2012 3.00,"22,04304648","24,02060896",
11/12/2012 4.00,"10,0637011","11,37900797","11,47741032"
11/12/2012 5.00,"6,90143474","8,49648059",
11/12/2012 6.00,"6,44393521","9,16766525","8,30280876"
11/12/2012 7.00,"8,31222115","12,8744195",
11/12/2012 8.00,"13,70032893","27,53151896","5,12820482"
11/12/2012 9.00,"17,85482386","38,94359688",
11/12/2012 10.00,"10,95468546","21,93832624","6,10500622"
11/12/2012 11.00,"10,02735972","20,92278656",
11/12/2012 12.00,"9,0059349","17,08764151","8,05860806"
11/12/2012 13.00,"12,29863026","24,76896576",
11/12/2012 14.00,"14,56925836","33,00410272","5,12820482"
11/12/2012 15.00,"11,32197874","19,2756368",
11/12/2012 16.00,"15,95603578","30,98860616","3,41880298"
11/12/2012 17.00,"18,41615647","31,30051072",
11/12/2012 18.00,"15,29865959","30,64035448","2,19780207"
11/12/2012 19.00,"15,97615576","31,64553112",
11/12/2012 20.00,"14,75160962","27,77665648","9,52380943"
11/12/2012 21.00,"11,61010758","20,54990832",
11/12/2012 22.00,"9,86901935","17,46635709","12,69841003"
11/12/2012 23.00,"12,79441568","17,41188421",
12/12/2012 0.00,"11,34210063","14,42949116","10,98900986"
12/12/2012 1.00,"8,47575451","10,65918586",
12/12/2012 2.00,"5,10193491","6,75334652","11,96580982"
12/12/2012 3.00,"5,92284064","8,08015215",
12/12/2012 4.00,"4,1544892","5,86686493","6,83760691"
12/12/2012 5.00,"4,70997682","5,93884599",
12/12/2012 6.00,"9,52378672","13,11371012","8,05860806"
12/12/2012 7.00,"16,07803859","23,3040296",
12/12/2012 8.00,"27,27607576","61,60498416","6,10500622"
12/12/2012 9.00,"40,49684832","117,67903032",
12/12/2012 10.00,"28,73227408","63,26964784","8,05860806"
12/12/2012 11.00,"16,71334074","33,1305624",
12/12/2012 12.00,,"32,12399","7,81440783"
12/12/2012 13.00,"15,97875034","22,41624976",
12/12/2012 14.00,"22,79842032","40,35666048","11,47741032"
12/12/2012 15.00,"21,56737912","37,60315104",
12/12/2012 16.00,"26,9593912","41,67890408","17,33819962"
12/12/2012 17.00,"41,95694712","64,99463512",
12/12/2012 18.00,"32,95880744","47,50882152","11,72161007"
12/12/2012 19.00,"35,816062","76,07727544",
12/12/2012 20.00,"41,72722032","117,08891064","18,80340958"
12/12/2012 21.00,"43,62340808","72,47363344",
12/12/2012 22.00,"32,1333588","52,26612608","36,14162064"
12/12/2012 23.00,"32,51038608","45,08346864",
13/12/2012 0.00,"17,39473166","21,47139672","35,16482162"
13/12/2012 1.00,"15,17601818","24,49400104",
13/12/2012 2.00,,,"29,7924099"
13/12/2012 3.00,"18,49402267","21,63481536",
13/12/2012 4.00,"9,70483782","11,73891711","24,90842056"
13/12/2012 5.00,"10,90536159","15,43010768",
13/12/2012 6.00,"20,79061","35,50597384","14,16361046"
13/12/2012 7.00,"31,4350964","55,62788096",
13/12/2012 8.00,"36,40012064","70,20974896","13,18680954"
13/12/2012 9.00,"28,18458168","63,48103856",
13/12/2012 10.00,"27,12615584","47,67094","33,69963074"
13/12/2012 11.00,"13,52901564","19,72308304",
13/12/2012 12.00,"15,96122304","22,91363744","17,58241081"
13/12/2012 13.00,"9,77232951","13,83871949",
13/12/2012 14.00,"11,19414051","14,77254029","12,21000957"
13/12/2012 15.00,"11,97156354","14,83868593",
13/12/2012 16.00,"14,96965219","18,34894776","17,82661057"
13/12/2012 17.00,"43,91542784","51,29077664",
13/12/2012 18.00,"22,608922","26,485502","10,98900986"
13/12/2012 19.00,"15,18055535","18,75165894",
13/12/2012 20.00,"16,5186609","19,89105224","23,44322014"
13/12/2012 21.00,"30,30789592","34,55527008",
13/12/2012 22.00,"27,41752552","31,80244896","26,37360954"
13/12/2012 23.00,"19,90739984","22,08358088",
14/12/2012 0.00,"16,27725178","18,20563189","34,18803024"
14/12/2012 1.00,"17,63743138","19,12",
14/12/2012 2.00,"17,37785634","19,14527664","25,64101982"
14/12/2012 3.00,"13,75159538","15,36266379",
14/12/2012 4.00,"9,35506228","10,62676216","25,88521957"
14/12/2012 5.00,"5,96112653","7,51661692",
14/12/2012 6.00,"11,14482812","12,86728582","26,86202049"
14/12/2012 7.00,"16,86389354","19,41180944",
14/12/2012 8.00,"19,80680952","23,2080472","25,88521957"
14/12/2012 9.00,"21,23836216","25,10228472",
14/12/2012 10.00,"22,902892","28,43939392","32,96702957"
14/12/2012 11.00,"8,03123172","10,7532161",
14/12/2012 12.00,"8,43941313","11,34398969","24,42000961"
14/12/2012 13.00,"7,77425318","10,68836871",
14/12/2012 14.00,"7,63408446","9,93223198","12,94260979"
14/12/2012 15.00,"10,01827581","12,70386718",
14/12/2012 16.00,"11,19479059","13,34846357","8,05860806"
14/12/2012 17.00,"15,45376103","18,02146231",
14/12/2012 18.00,"19,24678472","21,75804376","15,14041042"
14/12/2012 19.00,"11,61206165","13,68632544",
14/12/2012 20.00,"16,5744741","19,30286368","20,26861954"
14/12/2012 21.00,"14,93591304","17,47608534",
14/12/2012 22.00,"11,03060715","13,09101468","20,75702095"
14/12/2012 23.00,"6,42706372","8,2176326",
15/12/2012 0.00,"6,3271273","7,86096238","29,7924099"
15/12/2012 1.00,"4,72230731","5,97451435",
15/12/2012 2.00,,,"22,71062088"
15/12/2012 3.00,"4,32775464","5,79877287",
15/12/2012 4.00,"4,16811602","5,37466259","14,89620972"
15/12/2012 5.00,"4,59511725","6,00693805",
15/12/2012 6.00,"4,75021104","6,26438694","13,43101025"
15/12/2012 7.00,"6,09675425","7,71764842",
15/12/2012 8.00,"12,23374271","14,37761286","21,73381996"
15/12/2012 9.00,"14,9313663","17,78087535",
15/12/2012 10.00,"11,87163477","14,32119357","29,7924099"
15/12/2012 11.00,"8,39204142","10,70782331",
15/12/2012 12.00,"9,25966878","11,7220571","15,87300968"
15/12/2012 13.00,"8,26420127","10,59239205",
15/12/2012 14.00,"8,60034999","11,24347394","8,54700947"
15/12/2012 15.00,"10,05461528","12,54433946",
15/12/2012 16.00,"10,13378546","11,99247508","5,61660624"
15/12/2012 17.00,"10,91769973","12,87960675",
15/12/2012 18.00,"17,61990598","20,64264032","3,41880298"
15/12/2012 19.00,"14,64388946","17,21798638",
15/12/2012 20.00,"13,64711988","16,10453318","15,87300968"
15/12/2012 21.00,"14,12992665","16,39051675",
15/12/2012 22.00,"17,2331428","19,75616064","20,51280975"
15/12/2012 23.00,"11,89369925","13,55079141",
16/12/2012 0.00,"7,15906336","8,86093074","20,02441978"
16/12/2012 1.00,"4,54385079","6,13922933",
16/12/2012 2.00,"4,31737057","5,83379306","11,47741032"
16/12/2012 3.00,"2,03311755","3,43763069",
16/12/2012 4.00,"2,04090513","3,72037151","10,50061035"
16/12/2012 5.00,"2,62299823","4,06925798",
16/12/2012 6.00,"2,57173369","4,49661101","16,60560989"
16/12/2012 7.00,"5,27065935","7,47835589",
16/12/2012 8.00,"10,38037419","12,66820074","9,27960968"
16/12/2012 9.00,"7,18047776","9,5775101",
16/12/2012 10.00,"7,48872275","10,2843612","9,03540897"
16/12/2012 11.00,"8,22202064","10,90431573",
16/12/2012 12.00,"10,40892418","14,74789843","14,65200996"
16/12/2012 13.00,"13,99819176","21,46556512",
16/12/2012 14.00,"18,40057367","29,24157352","12,21000957"
16/12/2012 15.00,"8,7839995","11,71168067",
16/12/2012 16.00,"12,37975068","16,07340582","21,0012207"
16/12/2012 17.00,"29,8770076","37,64728",
16/12/2012 18.00,"14,77691686","20,22760248","21,24542046"
16/12/2012 19.00,"12,48617834","15,49690149",
16/12/2012 20.00,"22,00476824","29,6553112","30,76922989"
16/12/2012 21.00,"31,47922536","44,82471768",
16/12/2012 22.00,"45,49169976","66,83828112","24,17580986"
16/12/2012 23.00,"30,07816912","46,3149496",
17/12/2012 0.00,"13,41350407","17,83015906","26,37360954"
17/12/2012 1.00,"5,18434976","6,86748145",
17/12/2012 2.00,,,"25,88521957"
17/12/2012 3.00,"25,44153088","26,75398504",
17/12/2012 4.00,"15,30580091","18,48123904","15,14041042"
17/12/2012 5.00,"8,56725518","9,96206301",
17/12/2012 6.00,"11,56663253","14,64349176","17,58241081"
17/12/2012 7.00,"22,43758768","34,40483392",
17/12/2012 8.00,"42,775264","77,99548944","8,79120922"
17/12/2012 9.00,"38,2074004","55,08963384",
17/12/2012 10.00,"34,41307464","52,21878496","12,94260979"
17/12/2012 11.00,"36,00100976","53,33353832",
17/12/2012 12.00,"16,98200925","23,02193312","26,37360954"
17/12/2012 13.00,"16,60886524","21,58554312",
17/12/2012 14.00,"20,82563784","25,37141784","17,82661057"
17/12/2012 15.00,"18,2364017","21,53755192",
17/12/2012 16.00,"19,11829832","22,87214704","16,11721039"
17/12/2012 17.00,"21,56737912","24,40516952",
17/12/2012 18.00,"23,46551712","26,42974808","14,40781021"
17/12/2012 19.00,"17,78278735","20,68479992",
17/12/2012 20.00,"26,86335144","31,94059096","17,82661057"
17/12/2012 21.00,"37,63049264","45,36298392",
17/12/2012 22.00,"19,83342456","26,51792952","24,90842056"
17/12/2012 23.00,"5,9955215","7,66901097",
18/12/2012 0.00,"3,18692542","5,20475845","29,7924099"
18/12/2012 1.00,"3,06752102","4,89932218",
18/12/2012 2.00,"3,55941553","5,92847148","16,36141014"
18/12/2012 3.00,"3,38874467","5,10618911",
18/12/2012 4.00,"3,50490441","5,18725026","14,65200996"
18/12/2012 5.00,"3,79108492","5,9323624",
18/12/2012 6.00,"5,51595748","9,46661792","10,7448101"
18/12/2012 7.00,"8,46796694","14,42884299",
18/12/2012 8.00,"13,60364674","25,53288624","5,86080599"
18/12/2012 9.00,"25,50122352","55,53514896",
18/12/2012 10.00,"11,87876653","23,79623576","4,1514039"
18/12/2012 11.00,"8,99749725","18,6401205",
18/12/2012 12.00,"11,94366363","24,91487048","11,96580982"
18/12/2012 13.00,"11,94755838","26,74425296",
18/12/2012 14.00,"15,12994089","32,20970496","11,23320961"
18/12/2012 15.00,"16,59004734","28,17158008",
18/12/2012 16.00,"18,41355424","34,27124248","16,84980965"
18/12/2012 17.00,"19,36813936","37,52795208",
18/12/2012 18.00,"14,72630239","26,54517552","12,45421028"
18/12/2012 19.00,"13,79897666","24,24305104",
18/12/2012 20.00,"18,29869275","32,96712464","14,40781021"
18/12/2012 21.00,"14,79509424","26,17294736",
18/12/2012 22.00,"12,30966632","19,78468768","8,54700947"
18/12/2012 23.00,"9,6243713","13,4775121",
19/12/2012 0.00,"6,92220289","9,55740542","4,88400507"
19/12/2012 1.00,"4,99031809","7,55228337",
19/12/2012 2.00,,,"10,25640965"
19/12/2012 3.00,"18,88208793","20,8884088",
19/12/2012 4.00,"9,43033963","11,36992788","5,61660624"
19/12/2012 5.00,"7,15387228","9,44392057",
19/12/2012 6.00,"9,79309574","16,7355123","5,12820482"
19/12/2012 7.00,"9,04552095","13,34651715",
19/12/2012 8.00,"17,36098103","32,4749376","6,83760691"
19/12/2012 9.00,"23,12416776","49,82780984",
19/12/2012 10.00,"21,63292248","44,37013968","12,94260979"
19/12/2012 11.00,"16,62898522","37,72249808",
19/12/2012 12.00,"17,39991891","35,20378224","15,87300968"
19/12/2012 13.00,"23,9223704","44,6658496",
19/12/2012 14.00,"24,32536264","46,23581192","14,16361046"
19/12/2012 15.00,"19,67249152","29,17996888",
19/12/2012 16.00,"25,29293024","40,81772016","7,57020807"
19/12/2012 17.00,"21,22602976","31,86990432",
19/12/2012 18.00,"21,8801632","31,86665392","18,80340958"
19/12/2012 19.00,"22,57972576","32,04888664",
19/12/2012 20.00,"22,24550816","33,02096656","28,08300972"
19/12/2012 21.00,"15,4875021","27,53411928",
19/12/2012 22.00,"13,75614212","21,08880552","26,37360954"
19/12/2012 23.00,"7,41409548","11,60986858",
20/12/2012 0.00,"5,74568046","9,35053849","19,78022003"
20/12/2012 1.00,"5,16034078","8,16186147",
20/12/2012 2.00,"3,25700978","5,20346211","21,24542046"
20/12/2012 3.00,"3,29594766","4,99270426",
20/12/2012 4.00,"3,63469097","5,70279812","13,18680954"
20/12/2012 5.00,"3,27453135","5,24301948",
20/12/2012 6.00,"5,64769046","9,09698052","14,65200996"
20/12/2012 7.00,"7,65355054","11,38354706",
20/12/2012 8.00,"15,25194178","28,05550256","7,81440783"
20/12/2012 9.00,"23,10017216","50,43995576",
20/12/2012 10.00,"23,26953712","49,86153752","8,54700947"
20/12/2012 11.00,"15,27919161","29,80058496",
20/12/2012 12.00,"13,34406979","24,85586616","11,23320961"
20/12/2012 13.00,"15,11566016","27,2520228",
20/12/2012 14.00,"12,68150634","22,13157208","8,05860806"
20/12/2012 15.00,"9,9468932","17,99228137",
20/12/2012 16.00,"14,39470041","21,68345664","9,76801014"
20/12/2012 17.00,"30,65247656","44,53160808",
20/12/2012 18.00,"33,22226192","59,80282856","9,27960968"
20/12/2012 19.00,"27,32798656","53,09230128",
20/12/2012 20.00,"20,27987656","41,76580448","25,39682007"
20/12/2012 21.00,"21,0631656","38,6407552",
20/12/2012 22.00,"20,30066","31,87703608","25,39682007"
20/12/2012 23.00,"15,05530979","22,08163064",
21/12/2012 0.00,"8,38944492","13,06183182","26,86202049"
21/12/2012 1.00,"8,49132966","12,87247308",
21/12/2012 2.00,,,"18,07081032"
21/12/2012 3.00,"21,37528048","28,05873384",
21/12/2012 4.00,"10,00594532","11,41791717","16,84980965"
21/12/2012 5.00,"7,69573308","9,14431973",
21/12/2012 6.00,"10,64903122","12,44317363","14,65200996"
21/12/2012 7.00,"24,58298552","50,78365688",
21/12/2012 8.00,"39,18728128","80,3553372","7,81440783"
21/12/2012 9.00,"42,89594944","78,0752772",
21/12/2012 10.00,"51,94796928","93,00147728","12,69841003"
21/12/2012 11.00,"23,71535816","29,92444432",
21/12/2012 12.00,"19,436914","24,75470224","23,68741989"
21/12/2012 13.00,"14,91319848","19,2094816",
21/12/2012 14.00,"16,53618821","20,158216","21,48962021"
21/12/2012 15.00,"29,07687384","35,90349776",
21/12/2012 16.00,"40,99976168","48,01074064","19,29179955"
21/12/2012 17.00,"43,5494328","50,19290624",
21/12/2012 18.00,"49,01088872","61,91625776","25,15262032"
21/12/2012 19.00,"47,33532664","64,20283768",
21/12/2012 20.00,"42,88038576","55,19664848","30,76922989"
21/12/2012 21.00,"49,91874456","72,11501872",
21/12/2012 22.00,"51,4268728","78,15827712","36,38582993"
21/12/2012 23.00,"28,99639776","42,8961024",
22/12/2012 0.00,"24,2559188","28,51593128","51,28205109"
22/12/2012 1.00,"21,24096248","24,2047728",
22/12/2012 2.00,"4,70478574","7,44917494","36,14162064"
22/12/2012 3.00,"3,69893608","5,4459974",
22/12/2012 4.00,"5,29661666","9,33821756","29,05982971"
22/12/2012 5.00,"3,10256416","4,75016898",
22/12/2012 6.00,"4,47571285","7,14957219","15,87300968"
22/12/2012 7.00,"9,48095601","13,89384054",
22/12/2012 8.00,"15,46154287","22,02197624","11,96580982"
22/12/2012 9.00,"18,51089798","27,6683608",
22/12/2012 10.00,"27,47723728","45,021864","21,48962021"
22/12/2012 11.00,"23,34416248","41,90002688",
22/12/2012 12.00,"22,27732384","42,86564424","14,16361046"
22/12/2012 13.00,"14,6704892","26,51339808",
22/12/2012 14.00,"11,52769656","21,01811888","8,05860806"
22/12/2012 15.00,"21,20008392","27,4044092",
22/12/2012 16.00,"25,7653472","34,50924824","4,63980484"
22/12/2012 17.00,"24,28123368","34,54425696",
22/12/2012 18.00,"36,3365084","49,1585716","22,22220993"
22/12/2012 19.00,"32,0502824","45,63664848",
22/12/2012 20.00,"26,64918832","41,32225872","18,80340958"
22/12/2012 21.00,"23,02877808","36,2225532",
22/12/2012 22.00,"21,76010872","32,31603128","30,52503014"
22/12/2012 23.00,"11,01828049","17,70759413",
23/12/2012 0.00,"10,86578319","17,364545","36,63003159"
23/12/2012 1.00,"7,51922298","10,9283075",
23/12/2012 2.00,,,"26,61782074"
23/12/2012 3.00,"17,92036149","21,81509784",
23/12/2012 4.00,"10,42190474","13,25443141","20,51280975"
23/12/2012 5.00,"11,06630037","15,26020354",
23/12/2012 6.00,"8,40242358","10,9633277","25,88521957"
23/12/2012 7.00,"16,28634526","24,7170932",
23/12/2012 8.00,"23,04566104","37,07075464","14,40781021"
23/12/2012 9.00,"19,42330056","32,04758648",
23/12/2012 10.00,"21,13972208","38,71662336","27,8388195"
23/12/2012 11.00,"16,36745803","29,6138208",
23/12/2012 12.00,"14,36094978","25,22809432","14,65200996"
23/12/2012 13.00,"17,23638746","28,20465768",
23/12/2012 14.00,"19,12412992","27,5840416","7,81440783"
23/12/2012 15.00,"23,51094624","31,78753536",
23/12/2012 16.00,"30,98862528","38,34634544","13,43101025"
23/12/2012 17.00,"53,2970956","65,68915",
23/12/2012 18.00,"62,34198368","79,12517552","28,81562042"
23/12/2012 19.00,"49,15688904","83,5374788",
23/12/2012 20.00,"39,27618928","61,1283608","54,70085144"
23/12/2012 21.00,"47,51962432","91,64227472",
23/12/2012 22.00,"44,63835504","79,5207492","60,31745148"
23/12/2012 23.00,"28,1287704","37,676438",
24/12/2012 0.00,"24,2377548","28,95624576","65,44566345"
24/12/2012 1.00,"21,77114096","26,725458",
24/12/2012 2.00,"13,42713472","15,89507358","54,21244049"
24/12/2012 3.00,"7,71000998","9,54832724",
24/12/2012 4.00,"6,55944678","7,91349076","31,01342964"
24/12/2012 5.00,"11,48356951","14,4956368",
24/12/2012 6.00,"11,99168351","19,32167776","34,92063141"
24/12/2012 7.00,"20,05600048","27,10676816",
24/12/2012 8.00,"24,41425152","30,385504","23,93161964"
24/12/2012 9.00,"31,25274896","66,46735312",
24/12/2012 10.00,"25,69072184","47,49842024","50,54944992"
24/12/2012 11.00,"19,22537032","35,41389192",
24/12/2012 12.00,"19,96839264","32,5968276","31,25761986"
24/12/2012 13.00,"19,94372784","28,53084488",
24/12/2012 14.00,"10,90925825","14,17593319","20,51280975"
24/12/2012 15.00,"10,11756214","12,32644794",
24/12/2012 16.00,"19,13451208","22,06866728","14,65200996"
24/12/2012 17.00,"18,54399853","20,49803576",
24/12/2012 18.00,"24,47849472","27,40895976","9,27960968"
24/12/2012 19.00,"23,89835568","26,78771272",
24/12/2012 20.00,"19,11246098","21,33847448","16,36141014"
24/12/2012 21.00,"20,97488856","23,69702208",
24/12/2012 22.00,"21,36036688","23,62503528","40,53723145"
24/12/2012 23.00,"15,55434179","17,41707146",
25/12/2012 0.00,"15,10398166","16,95664657","43,46763992"
25/12/2012 1.00,"16,75617528","18,8865448",
25/12/2012 2.00,,,"49,32844162"
25/12/2012 3.00,"32,14699136","34,18499216",
25/12/2012 4.00,"17,90933498","19,53306848","52,99145126"
25/12/2012 5.00,"16,75552329","19,54540088",
25/12/2012 6.00,"10,62502606","12,05797255","67,88764954"
25/12/2012 7.00,"12,93588456","14,57021245",
25/12/2012 8.00,"10,85539912","12,69867993","59,58485031"
25/12/2012 9.00,"9,78855092","12,41788361",
25/12/2012 10.00,"9,19088075","11,3394506","29,7924099"
25/12/2012 11.00,"8,73013655","11,55474754",
25/12/2012 12.00,"13,06631738","17,30942395","14,89620972"
25/12/2012 13.00,"12,1539148","15,88080623",
25/12/2012 14.00,"10,81646124","13,81926489","7,08180714"
25/12/2012 15.00,"16,66467843","20,565472",
25/12/2012 16.00,"20,90221344","24,12047272","3,41880298"
25/12/2012 17.00,"22,18061488","24,52967896",
25/12/2012 18.00,"17,67831185","19,80155152","4,63980484"
25/12/2012 19.00,"12,94692062","14,98459638",
25/12/2012 20.00,"10,66655662","12,83291571","15,14041042"
25/12/2012 21.00,"6,09999891","7,9472127",
25/12/2012 22.00,"6,17527626","7,92905444","21,0012207"
25/12/2012 23.00,"7,28041418","9,1255133",
26/12/2012 0.00,"6,44782804","7,85966605","15,87300968"
26/12/2012 1.00,"8,40566824","10,04895958",
26/12/2012 2.00,"6,07858451","7,512726","28,32722092"
26/12/2012 3.00,"6,83524322","8,2390317",
26/12/2012 4.00,"6,77554102","7,95888546","20,02441978"
