"NetC","Provincia di TARANTO","","","","",""
"Stat","MARTINA FRANCA","","","","",""
,NO2,NOX,CO,O3,PM10
20/10/2012 7.00,"41,243454","83,116616","0,426599","40,634758",
20/10/2012 8.00,"64,346795","137,110973","0,665008","28,331861","20,996094"
20/10/2012 9.00,"36,685718","69,506169","0,446892","57,330295",
20/10/2012 10.00,"38,463","76,592831","0,470496","62,365147","30,273438"
20/10/2012 11.00,"33,221991","65,54391","0,388908","68,483438",
20/10/2012 12.00,"40,514109","77,595394","0,432386","68,871199","23,4375"
20/10/2012 13.00,"42,845643","84,098429","0,409124","68,866465",
20/10/2012 14.00,"18,500839","40,173789","0,271569","85,353571","27,832031"
20/10/2012 15.00,"17,052686","36,0533","0,267","84,653833",
20/10/2012 16.00,"25,4533","49,872566","0,272483","76,892454","31,25"
20/10/2012 17.00,"29,138197","53,903561","0,364161","72,234534",
20/10/2012 18.00,"39,875608","71,228548","0,459151","56,553411","32,226563"
20/10/2012 19.00,"40,56809","71,14165","0,390316","52,884874",
20/10/2012 20.00,"49,049012","85,350006","0,385519","49,556052","36,621094"
20/10/2012 21.00,"39,679447","64,057578","0,336635","50,387072",
20/10/2012 22.00,"22,692591","41,504484","0,24332","60,80935","42,96875"
20/10/2012 23.00,"15,318849","31,559282","0,224245","67,802649",
21/10/2012 0.00,"9,387995","24,291036","0,215755","73,340306","45,410156"
21/10/2012 1.00,"7,748946","21,881258","0,24134","73,073001",
21/10/2012 2.00,"4,913196","18,576568","0,201593","67,314051","35,644531"
21/10/2012 3.00,"2,498727","15,12013","0,204372","66,945239",
21/10/2012 4.00,"1,308606","14,082551","0,19512","66,420097","29,785156"
21/10/2012 5.00,"2,472396","16,175868","0,18979","68,048302",
21/10/2012 6.00,"0,893907","13,795919","0,200527","72,998557","30,761719"
21/10/2012 7.00,"1,808878","15,414544","0,186364","72,098507",
21/10/2012 8.00,"8,058325","23,533604","0,229424","63,670556","29,785156"
21/10/2012 9.00,"8,748173","25,951165","0,230527","67,78099",
21/10/2012 10.00,"10,32008","28,958848","0,240617","67,78099","27,832031"
21/10/2012 11.00,"16,684064","40,481171","0,295555","66,274595",
21/10/2012 12.00,"17,458168","40,085593","0,288587","68,992332","21,972656"
21/10/2012 13.00,"12,716118","34,3815","0,278574","69,139858",
21/10/2012 14.00,"1,437624","15,519599","0,18663","76,438362","20,019531"
21/10/2012 15.00,"3,070089","17,94494","0,209245","75,585686",
21/10/2012 16.00,"5,992729","21,444177","0,210882","74,549617","24,414063"
21/10/2012 17.00,"20,746797","43,980408","0,263878","64,08471",
21/10/2012 18.00,"28,957834","51,916596","0,34246","51,201175","28,320313"
21/10/2012 19.00,"28,547084","52,763519","0,312268","51,329755",
21/10/2012 20.00,"29,051307","52,242136","0,311888","53,382947","33,203125"
21/10/2012 21.00,"29,119766","51,321284","0,290948","53,811313",
21/10/2012 22.00,"14,588188","31,738266","0,251315","66,290843","46,386719"
21/10/2012 23.00,"10,803237","26,772149","0,227863","65,974809",
22/10/2012 0.00,"6,557509","20,071979","0,229232","64,779707","46,386719"
22/10/2012 1.00,"4,645945","18,505233","0,194169","65,036868",
22/10/2012 2.00,,,"0,178825","77,358031","43,945313"
22/10/2012 3.00,"25,323017","37,93002",,"78,285828",
22/10/2012 4.00,"11,804334","23,99403","0,173152",,"39,0625"
22/10/2012 5.00,"11,273146","24,969354","0,271118","60,058184",
22/10/2012 6.00,"34,384392","69,669585","0,507779","33,607627","46,386719"
22/10/2012 7.00,"63,259486","163,548494","0,810082","15,949782",
22/10/2012 8.00,"60,790565","148,598275","0,57418","16,834266","40,527344"
22/10/2012 9.00,"41,395039","87,501691","0,474161","31,881971",
22/10/2012 10.00,"43,362646","88,829787","0,504928","44,917089","41,015625"
22/10/2012 11.00,"40,450851","83,460317","0,431035","50,820179",
22/10/2012 12.00,"43,925005","91,396506","0,400192","58,27095","36,621094"
22/10/2012 13.00,"59,168428","127,074972","0,500706","55,873976",
22/10/2012 14.00,"35,790935","70,498353","0,319758","73,662428","41,503906"
22/10/2012 15.00,"39,789783","77,058446","0,416659","71,216738",
22/10/2012 16.00,"47,173174","87,452401","0,433925","63,79575","42,480469"
22/10/2012 17.00,"49,54859","87,767569","0,459976","54,94551",
22/10/2012 18.00,"67,99083","125,295527","0,617611","36,619739","45,410156"
22/10/2012 19.00,"62,233474","109,270107","0,588898","37,776941",
22/10/2012 20.00,"49,543394","86,71961","0,451039","45,980228","63,476563"
22/10/2012 21.00,"42,019741","69,795394","0,37129","52,487639",
22/10/2012 22.00,"23,608669","39,51752","0,296788","58,463137","71,777344"
22/10/2012 23.00,"20,263088","36,878177","0,319721","59,374013",
23/10/2012 0.00,"10,162716","25,291005","0,275111","69,036997","69,824219"
23/10/2012 1.00,"2,767637","15,191463","0,209585","72,44432",
23/10/2012 2.00,"0,868864","12,402968","0,20388","74,429161","62,011719"
23/10/2012 3.00,"0,138967","11,138417","0,183382","76,003234",
23/10/2012 4.00,"0,454562","10,94906","0,18323","76,328727","65,917969"
23/10/2012 5.00,"2,692309","16,964428","0,217723","69,795609",
23/10/2012 6.00,"20,173476","44,579611","0,331129","53,639426","61,035156"
23/10/2012 7.00,"43,508108","104,189862","0,593994","34,377742",
23/10/2012 8.00,"78,11588","230,677311","0,879449","18,400211","50,292969"
23/10/2012 9.00,"45,602986","98,199137","0,502303","39,987131",
23/10/2012 10.00,"37,306576","79,614787","0,408673","50,893942","59,082031"
23/10/2012 11.00,"30,206314","63,890267","0,351703","60,655058",
23/10/2012 12.00,"40,556048","83,820874","0,375435","60,95011","50,292969"
23/10/2012 13.00,"48,618684","100,017493","0,519265","61,946929",
23/10/2012 14.00,"25,878881","51,707781","0,293137","75,371844","47,363281"
23/10/2012 15.00,"35,392221","75,120765","0,376652","68,903687",
23/10/2012 16.00,"37,58451","70,810925","0,385208","66,909372","46,386719"
23/10/2012 17.00,"40,704106","75,745909","0,444573","62,246719",
23/10/2012 18.00,"57,324201","100,361194","0,498196","44,453529","54,199219"
23/10/2012 19.00,"50,377191","90,552172","0,524475","47,166529",
23/10/2012 20.00,"42,95224","75,616212","0,4375","54,915731","62,988281"
23/10/2012 21.00,"26,255518","45,802659","0,308045","67,825655",
23/10/2012 22.00,"17,318824","33,050804","0,268494","69,173024","67,382813"
23/10/2012 23.00,"13,136852","28,368726","0,285151","69,184523",
24/10/2012 0.00,"5,885934","19,701045","0,264577","72,819905","60,546875"
24/10/2012 1.00,"1,601359","14,066987","0,214795","77,812801",
24/10/2012 2.00,,,"0,202702","76,734099","71,777344"
24/10/2012 3.00,"27,415297","38,776946",,"70,383004",
24/10/2012 4.00,"13,469541","24,719038","0,280567",,"62,5"
24/10/2012 5.00,"13,891555","26,341555","0,290473","69,272498",
24/10/2012 6.00,"28,563894","50,65464","0,393343","61,244485","56,152344"
24/10/2012 7.00,"54,529896","118,763967","0,64103","36,593346",
24/10/2012 8.00,"87,689461","222,040752","0,951924","16,858627","59,082031"
24/10/2012 9.00,"51,224778","96,414499","0,550467","40,682809",
24/10/2012 10.00,"46,265167","89,370629","0,580794","48,038831","67,382813"
24/10/2012 11.00,"42,176683","85,562712","0,520596","57,8507",
24/10/2012 12.00,"44,848139","91,265511","0,483754","64,607821","73,242188"
24/10/2012 13.00,"58,942308","134,615593","0,578051","62,408457",
24/10/2012 14.00,"35,064427","68,411516","0,393038","79,15813","66,40625"
24/10/2012 15.00,"39,142587","73,875672","0,450112","73,755145",
24/10/2012 16.00,"50,219436","94,076051","0,514729","64,561801","60,546875"
24/10/2012 17.00,"51,423524","89,862181","0,514348","57,336387",
24/10/2012 18.00,"74,743885","135,50013","0,738718","38,147111","63,476563"
24/10/2012 19.00,"66,999251","120,037593","0,619237","44,36488",
24/10/2012 20.00,"72,320218","127,549675","0,665909","24,398044","78,125"
24/10/2012 21.00,"48,790789","80,546017","0,555115","15,649993",
24/10/2012 22.00,"39,385208","65,354551","0,566431","5,347498","80,078125"
24/10/2012 23.00,"32,593011","55,928139","0,539798","9,270485",
25/10/2012 0.00,"24,936139","42,644523","0,565021","8,640453","77,636719"
25/10/2012 1.00,"22,569256","43,372128","0,583766","3,461459",
25/10/2012 2.00,"12,496462","25,916146","0,54159","9,239355","71,777344"
25/10/2012 3.00,"10,425118","25,844812","0,528788","6,63531",
25/10/2012 4.00,"11,582748","36,725134","0,471905","3,780875","65,917969"
25/10/2012 5.00,"60,327076","425,07695","0,492022","1,572038",
25/10/2012 6.00,"118,615066","726,3421","0,846083","1,384584","58,105469"
25/10/2012 7.00,"93,185942","344,945959","0,856295","2,470731",
25/10/2012 8.00,"97,7287","334,758234","1,208985","7,866276","73,730469"
25/10/2012 9.00,"71,838841","137,125239","0,766912","30,941998",
25/10/2012 10.00,"59,899898","109,450392","0,486725","46,001883","90,332031"
25/10/2012 11.00,"38,427618","73,078033","0,480592","66,195417",
25/10/2012 12.00,"39,315521","79,058387","0,52795","71,71548","82,03125"
25/10/2012 13.00,"50,205239","98,734786","0,606321","70,816115",
25/10/2012 14.00,"41,599809","82,084222","0,493812","76,713117","68,359375"
25/10/2012 15.00,"37,187394","67,733202","0,502232","80,536626",
25/10/2012 16.00,"61,566006","105,572434","0,595729","61,622098","66,40625"
25/10/2012 17.00,"77,86316","144,968039","0,680006","45,551181",
25/10/2012 18.00,"88,302474","171,296622","0,850199","34,879871","75,195313"
25/10/2012 19.00,"88,946457","162,736589","0,839835","28,589693",
25/10/2012 20.00,"55,882397","95,005983","0,611274","22,639908","87,890625"
25/10/2012 21.00,"53,027689","87,147611","0,668272","16,305063",
25/10/2012 22.00,"29,560203","46,696272","0,50669","33,788311","88,378906"
25/10/2012 23.00,"15,429897","29,462075","0,402334","46,232647",
26/10/2012 0.00,"19,972657","35,37628","0,387627","44,079303","93,261719"
26/10/2012 1.00,"10,918111","23,615313","0,306132","54,322243",
26/10/2012 2.00,,,"0,32724","47,836488","83,007813"
26/10/2012 3.00,"31,59167","44,189223",,"61,447502",
26/10/2012 4.00,"19,28947","32,28948","0,217758",,"70,800781"
26/10/2012 5.00,"50,198477","87,08536","0,40658","24,764154",
26/10/2012 6.00,"86,842122","251,829671","0,582094","11,200512","61,523438"
26/10/2012 7.00,"85,092064","226,179402","0,65525","8,113281",
26/10/2012 8.00,"86,226811","212,841309","0,857343","7,058264","68,847656"
26/10/2012 9.00,"46,086949","85,707973","0,469204","42,279881",
26/10/2012 10.00,"32,029511","62,728177","0,357987","59,99457","61,523438"
26/10/2012 11.00,"34,659124","66,012115","0,523881","61,021841",
26/10/2012 12.00,"38,144987","72,354323","0,520306","66,621085","46,386719"
26/10/2012 13.00,"36,7123","75,280293","0,347188","75,168823",
26/10/2012 14.00,"15,407223","36,534476","0,226807","86,848459","49,804688"
26/10/2012 15.00,"11,579382","30,231181","0,169468","83,998759",
26/10/2012 16.00,"15,013428","36,006609","0,196541","81,264104","49,316406"
26/10/2012 17.00,"19,934567","44,985564","0,228442","76,576413",
26/10/2012 18.00,"27,629112","59,256174","0,287302","67,535336","46,875"
26/10/2012 19.00,"27,639476","58,861895","0,311827","64,423073",
26/10/2012 20.00,"11,631197","32,664304","0,196807","73,595435","51,269531"
26/10/2012 21.00,"9,124641","27,231279","0,188252","73,818082",
26/10/2012 22.00,"0,664529","13,66622","0,111864","78,815027","45,898438"
26/10/2012 23.00,"0,03368","11,360201","0,107757","80,290972",
27/10/2012 0.00,"0,022022","10,702634","0,096693","82,109337","38,574219"
27/10/2012 1.00,,"8,084043","0,099658","84,403445",
27/10/2012 2.00,,"7,517265","0,098745","84,356748","36,132813"
27/10/2012 3.00,,"7,964721","0,101027","84,203804",
27/10/2012 4.00,,"7,846697","0,085209","87,890616","25,390625"
27/10/2012 5.00,"3,05191","16,217371","0,086997","84,741131",
27/10/2012 6.00,"41,981897","95,558496","0,165704","46,041133","19,042969"
27/10/2012 7.00,"23,328458","49,693582","0,171445","51,353442",
27/10/2012 8.00,"28,872675","66,70859","0,246731","46,19678","16,601563"
27/10/2012 9.00,"10,777544","31,057352","0,251028","58,195832",
27/10/2012 10.00,"11,593632","34,581234","0,311066","58,86376","9,277344"
27/10/2012 11.00,"15,58469","40,181571","0,259164","56,921552",
27/10/2012 12.00,"41,347159","94,066971","0,378177","36,102039","5,859375"
27/10/2012 13.00,"22,867302","58,590828","0,216351","54,251863",
27/10/2012 14.00,"8,298191","27,104175","0,197492","60,254432","12,207031"
27/10/2012 15.00,"16,544564","38,976681","0,379393","52,638547",
27/10/2012 16.00,"8,188084","27,993899","0,166084","59,210246","12,207031"
27/10/2012 17.00,"28,026792","65,562064","0,356846","44,632189",
27/10/2012 18.00,"23,755932","57,166748","0,285058","54,090806","22,460938"
27/10/2012 19.00,"9,074123","32,07029","0,1727","65,368457",
27/10/2012 20.00,"9,802124","31,914653","0,148594","61,71346","46,875"
27/10/2012 21.00,"6,485958","24,553026","0,184982","60,417525",
27/10/2012 22.00,"5,944489","20,937061","0,139924","54,95363","57,128906"
27/10/2012 23.00,"0,009068","11,987936","0,13711","59,635229",
28/10/2012 0.00,"4,914664","18,031838","0,214868","49,851785","50,78125"
28/10/2012 1.00,"1,149001","13,745337","0,123194","58,63841",
28/10/2012 2.00,,,"0,099583","65,783296","34,179688"
28/10/2012 3.00,"25,400035","37,758822",,"69,822002",
28/10/2012 4.00,"11,773242","24,062769","0,130854",,"25,390625"
28/10/2012 5.00,"9,294598","22,108229","0,151179","67,000726",
28/10/2012 6.00,"13,952762","27,541255","0,210346","57,897393","13,671875"
28/10/2012 7.00,"22,091767","37,575947","0,289613","54,690381",
28/10/2012 8.00,"3,642164","15,649295","0,144122","69,739437","14,160156"
28/10/2012 9.00,"9,758625","27,72802","0,147483","68,570736",
28/10/2012 10.00,"6,841519","20,865727","0,145598","67,605047","18,554688"
28/10/2012 11.00,"19,255194","38,630387","0,42699","56,400474",
28/10/2012 12.00,"8,491819","25,690473","0,164189","70,074421","10,742188"
28/10/2012 13.00,"6,8722","24,696989","0,155818","74,119892",
28/10/2012 14.00,"7,486044","25,079599","0,163171","73,613022","9,277344"
28/10/2012 15.00,"1,023928","13,090364","0,132928","74,588194",
28/10/2012 16.00,"3,989609","17,798383","0,158985","68,164017","9,765625"
28/10/2012 17.00,"11,60195","29,651433","0,191981","56,861998",
28/10/2012 18.00,"14,752985","32,109198","0,221773","54,634891","16,113281"
28/10/2012 19.00,"15,578774","34,686289","0,203672","56,60349",
28/10/2012 20.00,"21,002644","46,605484","0,257786","51,964528","10,742188"
28/10/2012 21.00,"26,656613","56,49362","0,264951","40,520393",
28/10/2012 22.00,"20,465757","45,541967","0,251978","43,477692","9,277344"
28/10/2012 23.00,"4,08676","16,898282","0,237007","64,881891",
29/10/2012 0.00,"1,968344","14,28358","0,223922","68,806907","10,253906"
29/10/2012 1.00,"0,908369","12,958073","0,227579","72,619594",
29/10/2012 2.00,"0,180242","10,929605","0,213476","74,278248","12,695313"
29/10/2012 3.00,"0,201206","9,759735","0,239194","76,525667",
29/10/2012 4.00,"0,04244","8,888167","0,224526","76,469495","14,160156"
29/10/2012 5.00,"0,661398","9,981517","0,248093","77,261943",
29/10/2012 6.00,"18,388755","42,238573","0,253524","61,251928","14,160156"
29/10/2012 7.00,"43,287437","96,31982","0,323401","49,90457",
29/10/2012 8.00,"29,213234","66,805866","0,343349","60,542041","8,300781"
29/10/2012 9.00,"23,228184","61,266483","0,33049","64,465706",
29/10/2012 10.00,"12,48884","37,780871","0,320534","72,419952","11,71875"
29/10/2012 11.00,"12,186137","35,097428","0,287878","74,114482",
29/10/2012 12.00,"14,933226","42,145189","0,308128","72,888931","8,789063"
29/10/2012 13.00,"16,695761","44,7119","0,355077","71,318244",
29/10/2012 14.00,"26,131228","65,960234","0,346027","66,339564","8,300781"
29/10/2012 15.00,"18,688902","46,159324","0,295495","70,331581",
29/10/2012 16.00,"35,222573","80,85729","0,373442","52,702836","11,71875"
29/10/2012 17.00,"38,567913","79,788581","0,422464","41,276974",
29/10/2012 18.00,"47,563387","104,418125","0,564292","36,056023","13,183594"
29/10/2012 19.00,"37,018599","78,590175","0,465945","43,778159",
29/10/2012 20.00,"38,326312","84,462873","0,480614","39,338826","7,324219"
29/10/2012 21.00,"22,303966","48,632655","0,400028","50,726793",
29/10/2012 22.00,"12,946732","31,040492","0,349798","59,713052","10,253906"
29/10/2012 23.00,"4,350092","17,615509","0,32687","67,546166",
30/10/2012 0.00,"2,800013","15,414544","0,318989","67,918371","9,765625"
30/10/2012 1.00,"0,72787","12,138385","0,314614","64,153736",
30/10/2012 2.00,,,"0,321176","57,356688","6,347656"
30/10/2012 3.00,"16,899053","31,534641",,"55,507871",
30/10/2012 4.00,"8,473058","22,573842","0,190299",,"6,347656"
30/10/2012 5.00,"4,99639","18,943612","0,20753","51,657292",
30/10/2012 6.00,"10,993548","33,651302","0,244806","45,05785","5,371094"
30/10/2012 7.00,"15,387995","41,736643","0,295319","43,727406",
30/10/2012 8.00,"29,497791","81,731448","0,431644","35,201993","12,695313"
30/10/2012 9.00,"42,962291","113,502138","0,523617","34,552338",
30/10/2012 10.00,"31,634324","77,435866","0,384478","45,488247","8,789063"
30/10/2012 11.00,"27,215105","72,56832","0,392162","51,609921",
30/10/2012 12.00,"28,275321","72,410091","0,348458","55,329214","22,460938"
30/10/2012 13.00,"36,381764","93,967105","0,410153","54,985437",
30/10/2012 14.00,"38,400635","112,179221","0,389233","56,234675","14,160156"
30/10/2012 15.00,"25,933184","62,254779","0,328678","62,445679",
30/10/2012 16.00,"49,257944","112,12605","0,464888","47,330299","13,183594"
30/10/2012 17.00,"55,715852","128,406976","0,555417","42,149272",
30/10/2012 18.00,"80,988883","185,428459","0,697447","22,089052","17,578125"
30/10/2012 19.00,"106,187592","288,470482","0,868537","15,156658",
30/10/2012 20.00,"61,388506","127,417382","0,602202","31,134187","26,367188"
30/10/2012 21.00,"51,291676","104,262492","0,472839","36,485744",
30/10/2012 22.00,"30,722735","62,514172","0,379305","48,469229","34,667969"
30/10/2012 23.00,"10,971255","29,966597","0,227804","63,592052",
31/10/2012 0.00,"7,238203","24,608796","0,211029","66,848467","28,808594"
31/10/2012 1.00,"7,661795","26,604839","0,228374","69,484317",
31/10/2012 2.00,"1,224946","14,882784","0,194408","72,496428","22,949219"
31/10/2012 3.00,,"11,384843","0,217723","76,995985",
31/10/2012 4.00,"0,444647","11,262928","0,234003","78,247928","13,183594"
