, Brindisi,,
,Quartiere Bozzano,,
Parm,SO2,NO2,PM10



24/01/2008 0.00,"0,016367","3,630148","0,4884"
24/01/2008 1.00,,"6,107786",
24/01/2008 2.00,"0,284622",,"24,42001"
24/01/2008 3.00,"0,027367","4,337488",
24/01/2008 4.00,"0,009122","4,804722","25,88522"
24/01/2008 5.00,"0,054735","3,852085",
24/01/2008 6.00,"0,014596","4,7567","8,302809"
24/01/2008 7.00,"0,012771","1,756021",
24/01/2008 8.00,"0,158731","8,385552","28,327221"
24/01/2008 9.00,"0,282797","18,328545",
24/01/2008 10.00,"0,21894","3,682064","29,79241"
24/01/2008 11.00,"0,054735","1,256341",
24/01/2008 12.00,"0,288271","0,434787","1,465201"
24/01/2008 13.00,"0,549173","0,798191",
24/01/2008 14.00,"0,34483","2,385489","1,465201"
24/01/2008 15.00,"0,731623","0,416617",
24/01/2008 16.00,"0,147784","1,22519","5,372406"
24/01/2008 17.00,"0,410512","7,648359",
24/01/2008 18.00,"0,802778","48,631258","2,442003"
24/01/2008 19.00,"0,890354","50,088776",
24/01/2008 20.00,"0,654994","50,382096","4,884005"
24/01/2008 21.00,"0,38132","44,058844",
24/01/2008 22.00,"0,282797","7,563998","23,44322"
24/01/2008 23.00,"0,007298","1,312148",
25/01/2008 0.00,"0,007298","0,536022","4,884005"
25/01/2008 1.00,"0,003649","2,338766",
25/01/2008 2.00,"0,005473","0,028554","2,442003"
25/01/2008 3.00,"0,001824","0,040234",
25/01/2008 4.00,"0,003649","4,742425","3,907204"
25/01/2008 5.00,"0,029192","5,71453",
25/01/2008 6.00,"0,007298","3,188872","3,418803"
25/01/2008 7.00,"0,005473","5,682085",
25/01/2008 8.00,"0,003649","37,652557","6,837607"
25/01/2008 9.00,"0,029192","55,214064",
25/01/2008 10.00,"0,021894","34,439018","23,93162"
25/01/2008 11.00,"0,018245","21,940525",
25/01/2008 12.00,"0,010947","12,615308","1,465201"
25/01/2008 13.00,"0,003649","3,954616",
25/01/2008 14.00,"0,007298","18,986563","28,81562"
25/01/2008 15.00,"0,003649","1,046086",
25/01/2008 16.00,"0,003649","3,449743","25,88522"
25/01/2008 17.00,"0,005473","4,799531",
25/01/2008 18.00,"0,005473","7,414744","31,25762"
25/01/2008 19.00,"0,010947","23,731571",
25/01/2008 20.00,"0,003649","38,576643","31,746031"
25/01/2008 21.00,"0,003649","45,585157",
25/01/2008 22.00,"0,009122","22,412941","37,606831"
25/01/2008 23.00,"0,003649","1,682042",
26/01/2008 0.00,"0,005473","0,009086","31,746031"
26/01/2008 1.00,,,
26/01/2008 2.00,"1,235519",,"34,18803"
26/01/2008 3.00,"1,302746","0,717723",
26/01/2008 4.00,"1,248237","5,131787","33,211231"
26/01/2008 5.00,"1,271858","4,093488",
26/01/2008 6.00,"1,106516","3,012362","34,67643"
26/01/2008 7.00,"1,032022","2,280362",
26/01/2008 8.00,"1,032022","8,005276","32,722832"
26/01/2008 9.00,"1,260956","21,357765",
26/01/2008 10.00,"1,313648","25,708235","28,327221"
26/01/2008 11.00,"1,320915","24,663442",
26/01/2008 12.00,"1,317281","5,798893","27,35042"
26/01/2008 13.00,"1,211899","1,702808",
26/01/2008 14.00,"1,326366","5,563979","6,349206"
26/01/2008 15.00,"1,310014","0,321872",
26/01/2008 16.00,"0,799454",,"7,814408"
26/01/2008 17.00,"0,95571","0,685276",
26/01/2008 18.00,"1,270041","1,801446","25,88522"
26/01/2008 19.00,"1,359071","41,765515",
26/01/2008 20.00,"1,453552","55,447674","37,118431"
26/01/2008 21.00,"1,24097","44,898575",
26/01/2008 22.00,"1,313648","31,287796","37,118431"
26/01/2008 23.00,"1,313648","30,115815",
27/01/2008 0.00,"1,313648","14,946289","30,76923"
27/01/2008 1.00,"1,320915","0,828043",
27/01/2008 2.00,"1,290027","2,549021","27,35042"
27/01/2008 3.00,"1,320915","1,491255",
27/01/2008 4.00,"1,315464","4,051956","6,349206"
27/01/2008 5.00,"1,382691","2,17134",
27/01/2008 6.00,"1,578921","10,691865","3,418803"
27/01/2008 7.00,"1,506243","36,35857",
27/01/2008 8.00,"2,320232","20,389548","31,25762"
27/01/2008 9.00,"3,488525","56,988249",
27/01/2008 10.00,"2,371107","48,093931","36,630032"
27/01/2008 11.00,"1,90597","3,78719",
27/01/2008 12.00,"2,182145","0,818957","4,884005"
27/01/2008 13.00,"2,858046","19,931415",
27/01/2008 14.00,"2,965246","24,057357","2,442003"
27/01/2008 15.00,"2,447419","8,621764",
27/01/2008 16.00,"3,426749","53,552785","25,39682"
27/01/2008 17.00,"6,168513","75,271366",
27/01/2008 18.00,"8,265261","96,002303","33,211231"
27/01/2008 19.00,"6,084934","65,473745",
27/01/2008 20.00,"7,278662","80,69389","37,118431"
27/01/2008 21.00,"4,914823","80,896355",
27/01/2008 22.00,"3,186913","42,986805","32,234421"
27/01/2008 23.00,"2,888935","7,523764",
28/01/2008 0.00,"2,271176","7,186319","35,653221"
28/01/2008 1.00,,"4,834574",
28/01/2008 2.00,"1,601455",,"36,630032"
28/01/2008 3.00,"1,184315","3,827424",
28/01/2008 4.00,"1,430972","2,856616","31,746031"
28/01/2008 5.00,"0,923149","1,852063",
28/01/2008 6.00,"0,14872","1,264128","28,81562"
28/01/2008 7.00,"0,576742","2,734617",
28/01/2008 8.00,"1,507145","18,205243","30,76923"
28/01/2008 9.00,"1,256861","35,03344",
28/01/2008 10.00,"0,906826","5,229127","35,164822"
28/01/2008 11.00,"0,107006",,
28/01/2008 12.00,"0,027205","1,00066","27,35042"
28/01/2008 13.00,"0,11426","0,297213",
28/01/2008 14.00,"0,016323","0,077872","30,28083"
28/01/2008 15.00,0,"1,640509",
28/01/2008 16.00,"0,003628","0,476319","31,25762"
28/01/2008 17.00,"0,126955","0,703448",
28/01/2008 18.00,"0,159602","0,57885","21,001221"
28/01/2008 19.00,"1,035596","0,757957",
28/01/2008 20.00,"0,859671","9,622425","24,42001"
28/01/2008 21.00,"0,89413","0,523043",
28/01/2008 22.00,"0,562232","1,700213","25,39682"
28/01/2008 23.00,"0,107006","2,84883",
29/01/2008 0.00,"2,022223","2,199893","6,349206"
29/01/2008 1.00,"0,500568","3,614573",
29/01/2008 2.00,"0,897758","3,997445","1,953602"
29/01/2008 3.00,"0,261166","5,588638",
29/01/2008 4.00,"0,007254","5,423808","5,860806"
29/01/2008 5.00,"0,233961","2,770956",
29/01/2008 6.00,"0,596691","5,212253","3,907204"
29/01/2008 7.00,"2,073005","50,553393",
29/01/2008 8.00,"4,84064","51,330832","24,908421"
29/01/2008 9.00,"7,058737","67,539963",
29/01/2008 10.00,,"69,053274",
29/01/2008 11.00,,"17,13191",
29/01/2008 12.00,,,
29/01/2008 13.00,,,
29/01/2008 14.00,,"2,530851",
29/01/2008 15.00,"1,314946","2,990297",
29/01/2008 16.00,"2,425388","2,067511",
29/01/2008 17.00,"3,302657","29,239756",
29/01/2008 18.00,"1,44109","63,569775","0,976801"
29/01/2008 19.00,"4,032758","73,002704",
29/01/2008 20.00,"7,308658","89,193648","35,164822"
29/01/2008 21.00,"5,978421","79,946322",
29/01/2008 22.00,"3,285455","61,917577","55,67765"
29/01/2008 23.00,"1,720133","54,559932",
30/01/2008 0.00,"1,368462","46,845373","63,980461"
30/01/2008 1.00,,"48,415817",
30/01/2008 2.00,"0,070197",,"68,864471"
30/01/2008 3.00,"0,023867","25,58105",
30/01/2008 4.00,"0,019656","40,955652","67,88765"
30/01/2008 5.00,"0,016145","47,790229",
30/01/2008 6.00,"0,188383","30,092452","55,67765"
30/01/2008 7.00,"1,925948","49,337303",
30/01/2008 8.00,"5,953969","71,708714","65,934052"
30/01/2008 9.00,"4,240911","89,611577",
30/01/2008 10.00,"0,055456","60,556116","59,096451"
30/01/2008 11.00,"0,044224","28,785502",
30/01/2008 12.00,"0,056158","15,496584","32,234421"
30/01/2008 13.00,"0,112315","25,173507",
30/01/2008 14.00,"0,118633","33,368281","33,699631"
30/01/2008 15.00,"0,082131","1,537978",
30/01/2008 16.00,0,"3,279722","28,327221"
30/01/2008 17.00,"0,020357","19,717251",
30/01/2008 18.00,"0,443454","75,813879","27,35042"
30/01/2008 19.00,"0,840257","81,606302",
30/01/2008 20.00,"0,486656","75,928098","32,234421"
30/01/2008 21.00,"0,300379","62,340684",
30/01/2008 22.00,"0,09968","53,350304","59,096451"
30/01/2008 23.00,"0,082131","60,271877",
31/01/2008 0.00,"0,194956","73,398562","67,88765"
31/01/2008 1.00,"0,123547","59,434746",
31/01/2008 2.00,"0,088448","52,193928","65,934052"
31/01/2008 3.00,"0,01404","6,607466",
31/01/2008 4.00,0,"13,560162","62,515251"
31/01/2008 5.00,"0,016145","17,34606",
31/01/2008 6.00,"0,250475","40,001697","32,722832"
31/01/2008 7.00,"3,179918","61,622955",
31/01/2008 8.00,"2,624852","65,362122","36,630032"
31/01/2008 9.00,"0,456153","54,990818",
31/01/2008 10.00,"0,155071","56,222513","31,746031"
31/01/2008 11.00,"0,036502","33,325452",
31/01/2008 12.00,"0,028078","2,375106","33,211231"
31/01/2008 13.00,"0,004211","1,26283",
31/01/2008 14.00,"0,026675","0,336149","25,88522"
31/01/2008 15.00,"0,004211","1,235574",
31/01/2008 16.00,"0,020357","33,082743","2,930403"
31/01/2008 17.00,"0,073005","64,095403",
31/01/2008 18.00,"0,628901","69,203823","25,88522"
31/01/2008 19.00,"1,402981","78,773042",
31/01/2008 20.00,"0,539943","65,850121","34,18803"
31/01/2008 21.00,"0,493548","67,815103",
31/01/2008 22.00,"0,3111","49,302257","69,352852"
31/01/2008 23.00,"0,007722","18,595903",
01/02/2008 0.00,"0,031589","1,785871","58,608051"
01/02/2008 1.00,,"3,134361",
01/02/2008 2.00,"0,210367",,"35,164822"
01/02/2008 3.00,"0,307312","18,724393",
01/02/2008 4.00,"0,839361","43,900512","29,79241"
01/02/2008 5.00,"0,613858","47,350258",
01/02/2008 6.00,"2,089299","41,844692","29,30402"
01/02/2008 7.00,"5,789876","56,841598",
01/02/2008 8.00,"7,867871","81,180591","31,25762"
01/02/2008 9.00,"6,412547","74,927453",
01/02/2008 10.00,"1,317571","57,423038","60,561661"
01/02/2008 11.00,"0,141395","17,575779",
01/02/2008 12.00,"0,533965","59,956494","37,118431"
01/02/2008 13.00,"1,252047","44,12634",
01/02/2008 14.00,"0,293134","3,74566","37,606831"
01/02/2008 15.00,"0,196573","7,361531",
01/02/2008 16.00,"0,286237","6,99034","27,35042"
01/02/2008 17.00,"0,244854","45,836928",
01/02/2008 18.00,"0,201745","54,871417","35,653221"
01/02/2008 19.00,"1,693281","75,514093",
01/02/2008 20.00,"2,760825","79,89051","38,09523"
01/02/2008 21.00,"2,090641","62,584673",
01/02/2008 22.00,"1,000488","59,430848","58,119652"
01/02/2008 23.00,"0,056902","50,178318",
02/02/2008 0.00,"0,124151","32,858218","62,515251"
02/02/2008 1.00,"0,167259","13,195461",
02/02/2008 2.00,"0,053454","3,413404","37,118431"
02/02/2008 3.00,"0,043108","3,03183",
02/02/2008 4.00,"0,081043","1,358872","36,141621"
02/02/2008 5.00,"0,120703","9,6977",
02/02/2008 6.00,"0,144843","43,971907","32,722832"
02/02/2008 7.00,"1,212005","45,930386",
02/02/2008 8.00,"1,506671","49,734445","33,699631"
02/02/2008 9.00,"1,891961","54,976555",
02/02/2008 10.00,"0,182586","23,096921","34,67643"
02/02/2008 11.00,"0,086216","1,081127",
02/02/2008 12.00,0,"1,222596","36,630032"
02/02/2008 13.00,"0,101735","2,996786",
02/02/2008 14.00,"0,103459","2,062319","34,18803"
02/02/2008 15.00,"0,141395","1,155106",
02/02/2008 16.00,"0,105183","0,399744","20,51281"
02/02/2008 17.00,"0,081043","9,845658",
02/02/2008 18.00,"0,162086","53,595613","37,118431"
02/02/2008 19.00,"0,415944","59,253031",
02/02/2008 20.00,"0,648536","55,734513","37,118431"
02/02/2008 21.00,"0,084491","23,758837",
02/02/2008 22.00,"0,17933","38,26774","31,746031"
02/02/2008 23.00,"0,158638","41,468315",
03/02/2008 0.00,"0,067248","18,754248","57,631241"
03/02/2008 1.00,,"11,45631",
03/02/2008 2.00,"0,403969",,"59,096451"
03/02/2008 3.00,"0,228291","1,162894",
03/02/2008 4.00,"0,273949","0,733298","35,653221"
03/02/2008 5.00,"0,125138","1,937724",
03/02/2008 6.00,"0,006764","1,110979","32,234421"
03/02/2008 7.00,"0,025366","2,673616",
03/02/2008 8.00,"0,008455","3,600298","33,699631"
03/02/2008 9.00,"0,023675","8,186977",
03/02/2008 10.00,"0,001691","1,684638","36,141621"
03/02/2008 11.00,0,"1,609361",
03/02/2008 12.00,"0,001691","2,699574","26,37361"
03/02/2008 13.00,0,"0,738489",
03/02/2008 14.00,"0,013528","0,175214","7,814408"
03/02/2008 15.00,0,"0,038936",
03/02/2008 16.00,0,"1,852063","5,372406"
03/02/2008 17.00,0,"1,217405",
03/02/2008 18.00,0,"2,790424","5,860806"
03/02/2008 19.00,"0,005073","2,059723",
03/02/2008 20.00,0,"2,895552","6,349206"
03/02/2008 21.00,0,"1,310852",
03/02/2008 22.00,0,"2,341361","15,62881"
03/02/2008 23.00,0,"1,929937",
04/02/2008 0.00,0,"0,709937","24,908421"
04/02/2008 1.00,0,"0,892936",
04/02/2008 2.00,0,"2,471149","5,372406"
04/02/2008 3.00,0,"2,598341",
04/02/2008 4.00,"0,001691","3,009765","0,976801"
04/02/2008 5.00,0,"1,325127",
04/02/2008 6.00,0,"1,618447","1,465201"
04/02/2008 7.00,0,"3,059083",
04/02/2008 8.00,"0,003383","53,015476","1,465201"
04/02/2008 9.00,"0,021983","47,669543",
04/02/2008 10.00,"0,003383","47,93948","6,837607"
04/02/2008 11.00,0,"7,209679",
04/02/2008 12.00,"0,006764","0,302404","2,930403"
04/02/2008 13.00,"0,006764","1,146022",
04/02/2008 14.00,0,"6,219403","0,976801"
04/02/2008 15.00,0,"0,447766",
04/02/2008 16.00,0,,"3,418803"
04/02/2008 17.00,0,"15,355124",
04/02/2008 18.00,"0,128488","61,071361","6,837607"
04/02/2008 19.00,"0,109918","48,293811",
04/02/2008 20.00,"0,001691","37,609728","26,86202"
04/02/2008 21.00,"0,013528","21,96387",
04/02/2008 22.00,"0,001691","1,090213","36,630032"
04/02/2008 23.00,0,"0,978596",
05/02/2008 0.00,0,"0,137574","31,746031"
05/02/2008 1.00,,"2,234937",
05/02/2008 2.00,"0,18987",,"35,653221"
05/02/2008 3.00,"0,139081","6,254446",
05/02/2008 4.00,"0,199437","5,866381","25,88522"
05/02/2008 5.00,"0,084574","4,857935",
05/02/2008 6.00,"0,015002","2,382893","33,211231"
05/02/2008 7.00,"0,060165","0,844915",
05/02/2008 8.00,"0,513577","5,807977","37,118431"
05/02/2008 9.00,"0,220159","1,891",
05/02/2008 10.00,"0,378246","15,708137","26,37361"
05/02/2008 11.00,"0,124112","0,520446",
05/02/2008 12.00,,,"3,907204"
05/02/2008 13.00,,,
05/02/2008 14.00,"0,455287","1,752128","1,465201"
05/02/2008 15.00,"0,347926","27,474637",
05/02/2008 16.00,"0,588711","55,700765","28,81562"
05/02/2008 17.00,"0,485513","42,594845",
05/02/2008 18.00,"0,030067","30,307895","20,51281"
05/02/2008 19.00,"0,015033","36,193736",
05/02/2008 20.00,"0,011251","54,441829","5,372406"
05/02/2008 21.00,"0,357365","57,057043",
05/02/2008 22.00,"0,018816","48,014772","5,372406"
05/02/2008 23.00,"0,122236","21,089111",
06/02/2008 0.00,"0,030035","9,37453","3,418803"
06/02/2008 1.00,"0,020627","2,181724",
06/02/2008 2.00,"0,031878","0,574957","4,395605"
06/02/2008 3.00,"0,033753","0,306297",
06/02/2008 4.00,"0,060101","0,096042","4,395605"
06/02/2008 5.00,"0,016877","0,506169",
06/02/2008 6.00,"0,022502","1,419872","5,372406"
06/02/2008 7.00,"0,005626","3,810553",
06/02/2008 8.00,"0,071607","41,752532","2,442003"
06/02/2008 9.00,"0,063851","58,967512",
06/02/2008 10.00,"0,005626","43,016651","3,907204"
06/02/2008 11.00,"0,009376","32,850435",
06/02/2008 12.00,"0,016877","9,414764","27,35042"
06/02/2008 13.00,,,
06/02/2008 14.00,,"16,370061","34,18803"
06/02/2008 15.00,"0,290607","2,244021",
06/02/2008 16.00,"0,007311","4,372532","23,93162"
06/02/2008 17.00,"0,001828","5,088956",
06/02/2008 18.00,"0,118802","56,493765","27,35042"
06/02/2008 19.00,"0,266847","59,92923",
06/02/2008 20.00,"2,577077","91,339032","36,630032"
06/02/2008 21.00,"3,099803","90,16317",
06/02/2008 22.00,"1,283055","62,744325","36,630032"
06/02/2008 23.00,"1,341542","53,912299",
07/02/2008 0.00,"1,021692","44,197713","33,211231"
07/02/2008 1.00,,"41,503343",
07/02/2008 2.00,"1,509466",,"31,746031"
07/02/2008 3.00,"0,79032","33,370863",
07/02/2008 4.00,"1,175053","47,616314","31,746031"
07/02/2008 5.00,"0,701685","12,12991",
07/02/2008 6.00,"0,392372","13,64712","36,630032"
07/02/2008 7.00,"0,070569","19,468079",
07/02/2008 8.00,"1,234345","55,97332","36,141621"
07/02/2008 9.00,"1,26781","57,469765",
07/02/2008 10.00,"0,394796","25,623878","34,67643"
07/02/2008 11.00,"0,013338","12,916416",
07/02/2008 12.00,"0,461364","64,3978","3,907204"
07/02/2008 13.00,"0,553515","88,653739",
07/02/2008 14.00,"0,660459","60,740395","0,4884"
07/02/2008 15.00,"0,048622","19,277281",
07/02/2008 16.00,"0,008003","5,018872","0,976801"
07/02/2008 17.00,"0,006668","3,380957",
07/02/2008 18.00,"0,188911","14,591972","5,860806"
07/02/2008 19.00,"0,656094","3,379659",
07/02/2008 20.00,"0,269301","0,472425","5,860806"
07/02/2008 21.00,"0,126951","0,712532",
07/02/2008 22.00,"0,378306","1,480873","6,837607"
07/02/2008 23.00,"0,035285","1,304361",
08/02/2008 0.00,"0,083786","2,149275","0,976801"
08/02/2008 1.00,"0,259965","0,909808",
08/02/2008 2.00,"0,035769","1,343297","5,372406"
08/02/2008 3.00,"0,008003","3,872851",
08/02/2008 4.00,"0,320469","5,480914","0,4884"
08/02/2008 5.00,"0,101852","3,675573",
08/02/2008 6.00,"0,214859","2,101256","2,930403"
08/02/2008 7.00,"0,439296","0,529532",
08/02/2008 8.00,"1,286362","9,484848","5,372406"
08/02/2008 9.00,"1,188269","9,159084",
08/02/2008 10.00,"1,099149","4,29336","0,976801"
08/02/2008 11.00,"1,073322","0,699553",
08/02/2008 12.00,"1,175901","0,719021","4,884005"
08/02/2008 13.00,"1,545963","4,277786",
08/02/2008 14.00,"1,316796","4,506213","6,837607"
08/02/2008 15.00,"2,455353","0,180405",
08/02/2008 16.00,"4,465106","0,442574","5,372406"
08/02/2008 17.00,"3,924928","1,131745",
08/02/2008 18.00,"3,190141","1,286191","6,349206"
08/02/2008 19.00,"2,69907","1,596382",
08/02/2008 20.00,"3,010081","0,661915","26,86202"
08/02/2008 21.00,"2,573574","0,010384",
08/02/2008 22.00,"2,349864","0,005191","24,908421"
08/02/2008 23.00,"6,476678","0,491894",
09/02/2008 0.00,"4,299597","4,168766","24,908421"
09/02/2008 1.00,,"3,277128",
09/02/2008 2.00,"1,788773",,"5,372406"
09/02/2008 3.00,"1,616601","4,401085",
09/02/2008 4.00,"1,576729","2,599637","3,907204"
09/02/2008 5.00,"1,667346","4,455595",
09/02/2008 6.00,"0,820986","3,144745","6,837607"
09/02/2008 7.00,"0,543699","0,388063",
09/02/2008 8.00,"0,878982","2,059723","1,465201"
09/02/2008 9.00,"1,364687","1,230383",
09/02/2008 10.00,"1,500612","0,268659","5,372406"
09/02/2008 11.00,"1,025781","1,530191",
09/02/2008 12.00,"0,369716","1,990937","3,907204"
09/02/2008 13.00,"0,772053","1,030511",
09/02/2008 14.00,"0,389651","1,974063","3,907204"
09/02/2008 15.00,"0,10874","1,332914",
09/02/2008 16.00,"0,043496","0,219341","2,930403"
09/02/2008 17.00,"0,018123","1,514616",
09/02/2008 18.00,"0,014498","0,716424","1,465201"
09/02/2008 19.00,"0,605319","3,326446",
09/02/2008 20.00,"0,889856","1,287489","1,953602"
09/02/2008 21.00,"1,163518","0,887743",
09/02/2008 22.00,"5,3047","0,972107","6,837607"
09/02/2008 23.00,"6,238052","2,027276",
10/02/2008 0.00,"7,026417","2,467254","4,884005"
10/02/2008 1.00,"8,666579","1,230383",
10/02/2008 2.00,"5,228582","1,164192","6,837607"
10/02/2008 3.00,"4,331476","2,218063",
10/02/2008 4.00,"3,258575","3,169404","6,349206"
10/02/2008 5.00,"1,968194","1,924743",
10/02/2008 6.00,"2,15124","1,69502","1,465201"
10/02/2008 7.00,"1,910198","1,039596",
10/02/2008 8.00,"2,278102","1,798852","3,418803"
10/02/2008 9.00,"1,424494","1,596382",
10/02/2008 10.00,"1,38281","0,367297","3,907204"
10/02/2008 11.00,"1,774274","1,029212",
10/02/2008 12.00,"0,592632","1,292682","5,860806"
10/02/2008 13.00,"0,184858","0,715126",
10/02/2008 14.00,"0,012686","0,310191","4,884005"
10/02/2008 15.00,"0,112364","0,580149",
10/02/2008 16.00,"0,016311","1,358872","6,837607"
10/02/2008 17.00,"0,019935","0,224532",
10/02/2008 18.00,"0,007249","2,615213","3,907204"
10/02/2008 19.00,"0,306284","0,800788",
10/02/2008 20.00,"0,001812","4,876104","4,884005"
10/02/2008 21.00,"0,010874","3,037021",
10/02/2008 22.00,"0,025373","0,088254","6,349206"
10/02/2008 23.00,"0,010874","0,028554",
11/02/2008 0.00,"0,001812","0,625574","6,837607"
11/02/2008 1.00,,"3,238192",
11/02/2008 2.00,"3,095997",,"25,39682"
11/02/2008 3.00,"3,670586","0,741085",
11/02/2008 4.00,"4,029257","1,375745","6,349206"
11/02/2008 5.00,"4,655595","0,219341",
11/02/2008 6.00,"5,082075","1,15251","6,837607"
11/02/2008 7.00,"5,686999","11,30187",
11/02/2008 8.00,"6,361516","49,491736","0,4884"
11/02/2008 9.00,"6,514978","34,383206",
11/02/2008 10.00,"6,177718","18,098825","5,372406"
11/02/2008 11.00,"4,975009","4,321913",
11/02/2008 12.00,"5,297992","2,163552","6,349206"
11/02/2008 13.00,"4,605631","1,112277",
11/02/2008 14.00,"4,255881","2,436106","5,860806"
11/02/2008 15.00,"3,517125","1,384829",
11/02/2008 16.00,"2,908631","2,761872","4,884005"
11/02/2008 17.00,"2,987146","5,356319",
11/02/2008 18.00,"3,08886","49,81752","0,976801"
11/02/2008 19.00,"2,913984","48,253565",
11/02/2008 20.00,"2,89614","55,824069","24,42001"
11/02/2008 21.00,"2,926475","47,463161",
11/02/2008 22.00,"2,86402","6,915063","24,908421"
11/02/2008 23.00,"2,765877","17,815886",
12/02/2008 0.00,"2,671301","1,399106","8,791209"
12/02/2008 1.00,"2,665949",,
12/02/2008 2.00,"3,019266","0,652829","26,37361"
12/02/2008 3.00,"4,041748","2,364723",
12/02/2008 4.00,"3,654525","3,62236","7,326007"
12/02/2008 5.00,"4,536038","1,247255",
12/02/2008 6.00,"6,320474","1,541871","6,837607"
12/02/2008 7.00,"5,114195","2,890361",
12/02/2008 8.00,"6,538176","22,612822","10,25641"
12/02/2008 9.00,"5,806556","11,04489",
12/02/2008 10.00,"5,567442","10,493289","25,88522"
12/02/2008 11.00,"5,722687","1,487362",
12/02/2008 12.00,"6,211623","0,144063","26,86202"
12/02/2008 13.00,"6,038533","1,014935",
12/02/2008 14.00,"4,79835","0,821554","24,42001"
12/02/2008 15.00,"4,457522","1,669063",
12/02/2008 16.00,"4,248743","15,705544","3,418803"
12/02/2008 17.00,"4,239821","52,405471",
12/02/2008 18.00,"3,699137","62,557424","28,81562"
12/02/2008 19.00,"3,549245","61,809856",
12/02/2008 20.00,"3,770514","69,970858","34,18803"
12/02/2008 21.00,"3,959665","75,299928",
12/02/2008 22.00,"3,2905","54,722166","34,18803"
12/02/2008 23.00,"3,26195","32,411745",
13/02/2008 0.00,"3,11741","8,689254","34,67643"
13/02/2008 1.00,,"2,378998",
13/02/2008 2.00,"0,119898",,"37,118431"
13/02/2008 3.00,"1,35703","1,746937",
13/02/2008 4.00,"2,563279","0,099936","25,39682"
13/02/2008 5.00,"2,895724","0,260871",
13/02/2008 6.00,"2,043719","1,332914","23,93162"
13/02/2008 7.00,"1,896572","2,338766",
13/02/2008 8.00,"2,034637","29,909453","26,37361"
