,SIMAGE Brindisi,,,
,S. Pancrazio S.,,,
Parm,SO2,NO2,PM10,NOX



17/02/2010 11.00,"0,86848749","12,12472238","23,89999962","20,48700352"
17/02/2010 12.00,"0,82069256","12,90084334","23,89999962","21,32356088"
17/02/2010 13.00,"0,67340757","9,87550868","23,89999962","17,0318723"
17/02/2010 14.00,"0,61878551","10,7814181","23,89999962","18,02146231"
17/02/2010 15.00,"0,79654389","8,12208422","23,89999962","14,80626223"
17/02/2010 16.00,"0,67872851","8,84110521","23,89999962","15,14347594"
17/02/2010 17.00,"0,34050177","9,38621258","23,89999962","15,59741724"
17/02/2010 18.00,"0,67411743","13,37715886","23,89999962","19,69973752"
17/02/2010 19.00,"0,57501078","20,10272976","23,89999962","26,74880352"
17/02/2010 20.00,"0,5794744","22,17673352","23,89999962","32,26094656"
17/02/2010 21.00,"0,78501722","16,73994814","23,89999962","24,87336096"
17/02/2010 22.00,"0,67382149","14,5569317","23,89999962","23,12374712"
17/02/2010 23.00,"0,44144105","10,27784128","23,89999962","17,4793281"
18/02/2010 0.00,"0,00277844","7,49910491","23,89999962","14,37955737"
18/02/2010 1.00,"0,00694611","6,22199981","31,39999962","13,17077758"
18/02/2010 2.00,"0,17796585","5,40563699","31,39999962","12,65069064"
18/02/2010 3.00,"0,45122459","4,99291458","31,39999962","12,35368438"
18/02/2010 4.00,"0,42884958","4,691809","31,39999962","12,23954946"
18/02/2010 5.00,"0,34907406","4,54255254","31,39999962","12,23176762"
18/02/2010 6.00,"0,54616256","5,15384954","31,39999962","13,06831733"
18/02/2010 7.00,"0,45045574","8,92287189","31,39999962","17,17453809"
18/02/2010 8.00,"0,34227542","17,59784342","31,39999962","27,45175032"
18/02/2010 9.00,"0,41226739","21,73674408","31,39999962","32,15976352"
18/02/2010 10.00,,,"31,39999962",
18/02/2010 11.00,,,"31,39999962",
18/02/2010 12.00,,,"31,39999962",
18/02/2010 13.00,"2,33917831","8,1129984","31,39999962","8,67287024"
18/02/2010 14.00,"2,22606248","10,67759459","31,39999962","12,10596184"
18/02/2010 15.00,"1,87149052","8,97997759","31,39999962","10,01783222"
18/02/2010 16.00,"2,18441532","8,12597897","31,39999962","9,0217567"
18/02/2010 17.00,"2,21326354","9,45110586","31,39999962","9,99708129"
18/02/2010 18.00,"1,72600867","11,17207794","31,39999962","11,45098903"
18/02/2010 19.00,"2,3123407","27,93409056","31,39999962","31,24020624"
18/02/2010 20.00,"2,7155334","27,41752552","31,39999962","29,03536432"
18/02/2010 21.00,"2,99180755","35,71872208","31,39999962","38,94424696"
18/02/2010 22.00,"2,89249445","23,97688152","31,39999962","26,00174688"
18/02/2010 23.00,"2,85170461","24,65046","31,39999962","26,90832168"
19/02/2010 0.00,"2,8587992","20,72959808","31,39999962","23,0913196"
19/02/2010 1.00,,"12,46475629","75,90000153","15,12013042"
19/02/2010 2.00,"0,27063489",,"75,90000153",
19/02/2010 3.00,"0,29857188","6,95140295","75,90000153","9,23445906"
19/02/2010 4.00,"0,30293684","6,21291398","75,90000153","8,79089418"
19/02/2010 5.00,"0,34833369","5,92219056","75,90000153","9,0412113"
19/02/2010 6.00,"0,34309512","5,19668025","75,90000153","8,49777884"
19/02/2010 7.00,"0,24007912","6,67235994","75,90000153","9,77010968"
19/02/2010 8.00,"0,32912663","9,2161899","75,90000153","13,00995162"
19/02/2010 9.00,"0,34920627","14,0961875","75,90000153","18,76722453"
19/02/2010 10.00,"0,29944446","12,2363373","75,90000153","16,37171223"
19/02/2010 11.00,"0,3203967","8,07665893","75,90000153","10,38228237"
19/02/2010 12.00,"0,24007912","7,73012614","75,90000153","9,48088526"
19/02/2010 13.00,"0,3465875","7,25510694","75,90000153","8,51852978"
19/02/2010 14.00,"0,26452373","8,52052973","75,90000153","10,50160455"
19/02/2010 15.00,"0,43388881","9,66265719","75,90000153","11,34723053"
19/02/2010 16.00,"0,23833293","16,2182054","75,90000153","20,58686728"
19/02/2010 17.00,"0,35531743","8,67627551","75,90000153","10,37709511"
19/02/2010 18.00,"0,29246072","7,88457367","75,90000153","9,3006047"
19/02/2010 19.00,"0,37015851","8,37776451","75,90000153","9,6507875"
19/02/2010 20.00,"0,29769827","8,78529584","75,90000153","10,66113227"
19/02/2010 21.00,"0,32476166","8,65421103","75,90000153","10,86864737"
19/02/2010 22.00,"0,23309538","8,67367902","75,90000153","10,66891411"
19/02/2010 23.00,"0,19992084","6,84238262","75,90000153","8,25653989"
20/02/2010 0.00,"0,26801611","7,89235934","75,90000153","9,94390474"
20/02/2010 1.00,"0,21912689","6,5205089","74,80000305","8,37197115"
20/02/2010 2.00,"0,22349185","4,92023373","74,80000305","6,86099594"
20/02/2010 3.00,"0,17809501","5,84042388","74,80000305","8,18261241"
20/02/2010 4.00,"0,19992084","6,72167998","74,80000305","9,1319988"
20/02/2010 5.00,"0,17722242","6,62693655","74,80000305","9,21630079"
20/02/2010 6.00,"0,26365115","8,15063803","74,80000305","11,7998755"
20/02/2010 7.00,"0,22000049","7,62240214","74,80000305","10,20978555"
20/02/2010 8.00,"0,1292068","14,47646135","74,80000305","18,36515961"
20/02/2010 9.00,"0,23309538","23,9742812","74,80000305","32,10009"
20/02/2010 10.00,"0,19730207","16,7931591","74,80000305","21,20811432"
20/02/2010 11.00,"0,25579381","12,21427473","74,80000305","15,89831633"
20/02/2010 12.00,"0,18158738","12,94367596","74,80000305","17,98385136"
20/02/2010 13.00,"0,23134919","10,69186576","74,80000305","14,35361918"
20/02/2010 14.00,"0,34746008","7,37840418","74,80000305","8,92059278"
20/02/2010 15.00,"0,76039768","5,28104151","74,80000305","7,32142084"
20/02/2010 16.00,"0,25754","4,63210489","74,80000305","4,72747354"
20/02/2010 17.00,"0,24269891","5,03444705","74,80000305","5,0309653"
20/02/2010 18.00,"0,25055524","5,8066809","74,80000305","5,80266379"
20/02/2010 19.00,"0,28547597","11,91576182","74,80000305","11,90752492"
20/02/2010 20.00,"0,31341296","17,702969","74,80000305","17,69073602"
20/02/2010 21.00,"0,23571416","13,54848362","74,80000305","13,53911865"
20/02/2010 22.00,"0,29944446","9,76389186","74,80000305","9,75843692"
20/02/2010 23.00,"0,39198434","13,82493397","74,80000305","13,81537397"
21/02/2010 0.00,"0,30904799","5,33295614","74,80000305","5,3292698"
21/02/2010 1.00,,"3,7391703","24,7999897","3,73658336"
21/02/2010 2.00,"0,21970963",,"24,7999897",
21/02/2010 3.00,"0,31479913","3,35499978","24,7999897","3,35267862"
21/02/2010 4.00,"0,38485924","2,53344589","24,7999897","2,5316945"
21/02/2010 5.00,"0,24144699","2,49061709","24,7999897","2,48889438"
21/02/2010 6.00,"0,40105395","2,57108552","24,7999897","2,56930736"
21/02/2010 7.00,"0,42305166","3,3186584","24,7999897","3,316364"
21/02/2010 8.00,"0,43430985","6,11557406","24,7999897","6,1139393"
21/02/2010 9.00,"0,37654628","13,981978","24,7999897","14,88408063"
21/02/2010 10.00,"0,3975036","18,12348281","24,7999897","19,1796544"
21/02/2010 11.00,"0,57105465","10,24020547","24,7999897","10,28500937"
21/02/2010 12.00,"0,5489705","9,87161585","24,7999897","9,90629188"
21/02/2010 13.00,"0,73992852","7,7716586","24,7999897","7,77666039"
21/02/2010 14.00,"0,69290346","6,14153138","24,7999897","6,13728482"
21/02/2010 15.00,"0,63340794","3,74825421","24,7999897","3,74566345"
21/02/2010 16.00,"0,50038739","4,53087214","24,7999897","4,54070746"
21/02/2010 17.00,"0,54057008","3,98187193","24,7999897","3,97911865"
21/02/2010 18.00,"0,42383068","3,99744517","24,7999897","3,99468233"
21/02/2010 19.00,"0,39810974","12,82167506","24,7999897","13,24211048"
21/02/2010 20.00,"0,47431965","19,12933056","24,7999897","19,86705664"
21/02/2010 21.00,"0,53727907","20,47650664","24,7999897","20,65690384"
21/02/2010 22.00,"0,72815064","28,74007504","24,7999897","30,84723288"
21/02/2010 23.00,"0,65678979","20,36880368","24,7999897","21,852726"
22/02/2010 0.00,"0,56248033","11,65488471","24,7999897","11,64683328"
22/02/2010 1.00,"0,55529217","14,98133069","27,10000038","15,95797646"
22/02/2010 2.00,"0,44851226","9,36933918","27,10000038","9,5016362"
22/02/2010 3.00,"0,43976504","7,17074377","27,10000038","7,30715541"
22/02/2010 4.00,"0,45370811","4,32710647","27,10000038","4,33189603"
22/02/2010 5.00,"0,30709129","4,30763849","27,10000038","4,31762869"
22/02/2010 6.00,"0,37637238","4,97863768","27,10000038","5,04912165"
22/02/2010 7.00,"0,45396846","8,05329811","27,10000038","8,30582551"
22/02/2010 8.00,"0,41638319","31,60188016","27,10000038","44,90901776"
22/02/2010 9.00,"0,76954661","50,82596944","27,10000038","77,63687472"
22/02/2010 10.00,"0,76668782","19,1890232","27,10000038","22,13805376"
22/02/2010 11.00,"0,49718282","11,45242303","27,10000038","11,87639756"
22/02/2010 12.00,"0,51025941","9,55623336","27,10000038","10,10473071"
22/02/2010 13.00,"0,51329109","10,42969614","27,10000038","10,6753977"
22/02/2010 14.00,"0,44565449","13,80805866","27,10000038","14,55075785"
22/02/2010 15.00,"0,405125","7,00331758","27,10000038","7,03868193"
22/02/2010 16.00,"0,42131971","9,04227629","27,10000038","9,15404798"
22/02/2010 17.00,"0,37481433","13,34990904","27,10000038","13,96193259"
22/02/2010 18.00,"0,47189512","10,73209424","27,10000038","10,82844183"
22/02/2010 19.00,"0,50870035","11,20582666","27,10000038","11,55215295"
22/02/2010 20.00,"0,46609212","9,79504025","27,10000038","9,89980638"
22/02/2010 21.00,"0,38988221","7,18761717","27,10000038","7,23193159"
22/02/2010 22.00,"0,46288857","8,0247443","27,10000038","9,03083488"
22/02/2010 23.00,"0,5471521","6,52570189","27,10000038","6,64958802"
23/02/2010 0.00,"0,35801349","4,79953299","27,10000038","4,85976482"
23/02/2010 1.00,,"2,69048992","29,70000076","2,68862763"
23/02/2010 2.00,"0,45954365",,"29,70000076",
23/02/2010 3.00,"0,45606246","3,11878748","29,70000076","3,11922342"
23/02/2010 4.00,"0,45258127","3,16161628","29,70000076","3,15943086"
23/02/2010 5.00,"0,41022424","3,07855326","29,70000076","3,0764233"
23/02/2010 6.00,"0,40036036","4,43353222","29,70000076","4,67170241"
23/02/2010 7.00,"0,48391301","9,16946635","29,70000076","9,77270426"
23/02/2010 8.00,"0,42995201","12,50499624","29,70000076","13,67659718"
23/02/2010 9.00,"0,50306108","17,43171547","29,70000076","19,8203656"
23/02/2010 10.00,"0,38701427","17,41094542","29,70000076","18,98252146"
23/02/2010 11.00,"0,47869173","23,28511992","29,70000076","26,15218304"
23/02/2010 12.00,"0,48333332","13,12148049","29,70000076","13,72588281"
23/02/2010 13.00,"0,4282109","8,10780732","29,70000076","8,19687975"
23/02/2010 14.00,"0,50654228","13,18119034","29,70000076","13,49242761"
23/02/2010 15.00,"0,51118488","13,75614212","29,70000076","13,82704673"
23/02/2010 16.00,"0,46360555","16,17667485","29,70000076","16,83602805"
23/02/2010 17.00,"0,53091265","11,18765118","29,70000076","11,23050293"
23/02/2010 18.00,"0,42589011","14,27009537","29,70000076","14,6169054"
23/02/2010 19.00,"0,4334332","18,63743606","29,70000076","20,05900232"
23/02/2010 20.00,"0,4931972","20,59202968","29,70000076","20,84496816"
23/02/2010 21.00,"0,50712298","20,49729008","29,70000076","20,48312216"
23/02/2010 22.00,"0,41022424","20,35452104","29,70000076","20,34044872"
23/02/2010 23.00,"0,44155699","13,14484513","29,70000076","13,1357593"
24/02/2010 0.00,"0,39397766","8,13765746","29,70000076","8,13203045"
24/02/2010 1.00,"0,36496571","6,31674323","25,5","6,31237622"
24/02/2010 2.00,"0,36554641","4,32840281","25,5","4,32541053"
24/02/2010 3.00,"0,45142088","3,18887184","25,5","3,1866673"
24/02/2010 4.00,"0,34639834","3,19276658","25,5","3,19055822"
24/02/2010 5.00,"0,32899136","3,33423355","25,5","3,33192768"
24/02/2010 6.00,"0,40906384","3,24468121","25,5","3,24243652"
24/02/2010 7.00,"0,42531042","6,68533859","25,5","7,0412746"
24/02/2010 8.00,"0,5605043","38,45982264","25,5","44,08416184"
24/02/2010 9.00,"0,40790345","31,68233712","25,5","36,86519552"
24/02/2010 10.00,"0,51524576","16,96318178","25,5","18,12003356"
24/02/2010 11.00,"0,34639834","7,54063738","25,5","7,56655071"
24/02/2010 12.00,"0,34001564","8,62825372","25,5","8,6586029"
24/02/2010 13.00,"0,30984431","7,88717017","25,5","7,90116983"
24/02/2010 14.00,"0,46012436","17,31230916","25,5","21,04469568"
24/02/2010 15.00,"0,4311124","9,07601926","25,5","9,08400951"
24/02/2010 16.00,"0,33595476","5,83912563","25,5","5,97905344"
24/02/2010 17.00,"0,495518","7,66134002","25,5","7,6703073"
24/02/2010 18.00,"0,51292497","12,61920574","25,5","12,64809606"
24/02/2010 19.00,"0,45838326","33,49028608","25,5","36,25559256"
24/02/2010 20.00,"0,71948784","29,2981496","25,5","30,56060496"
24/02/2010 21.00,"0,49261649","20,09494792","25,5","20,78789496"
24/02/2010 22.00,"0,48681451","28,63883464","25,5","30,8498332"
24/02/2010 23.00,"0,50596259","13,69514167","25,5","13,92691431"
25/02/2010 0.00,"0,46708674","26,9593912","25,5","27,29223216"
25/02/2010 1.00,,"14,20780241","33,5","14,19798238"
25/02/2010 2.00,"0,39140364",,"33,5",
25/02/2010 3.00,"0,41256944","8,05199986","33,5","8,04643212"
25/02/2010 4.00,"0,36017462","7,40436149","33,5","7,39924115"
25/02/2010 5.00,"0,27342757","5,85859553","33,5","5,85713667"
25/02/2010 6.00,"0,36364462","5,68597826","33,5","5,6924217"
25/02/2010 7.00,"0,23040033","8,49197783","33,5","8,59116092"
25/02/2010 8.00,"0,43685845","15,03973655","33,5","16,68039125"
25/02/2010 9.00,"0,50139931","15,81326292","33,5","18,68421696"
25/02/2010 10.00,"0,37301323","12,50889098","33,5","13,54171323"
25/02/2010 11.00,"0,32825099","6,44782804","33,5","6,66126269"
25/02/2010 12.00,"0,36850181","4,20900032","33,5","4,20608834"
25/02/2010 13.00,"0,42853126","3,7534472","33,5","3,7508507"
25/02/2010 14.00,"0,29251157","5,46663744","33,5","5,46674834"
25/02/2010 15.00,"0,39070903","4,47116994","33,5","4,46807823"
25/02/2010 16.00,"0,41465124","6,09740433","33,5","6,14506666"
25/02/2010 17.00,"0,3303338","7,36023253","33,5","7,40313207"
25/02/2010 18.00,"0,47953889","6,1337438","33,5","6,13858116"
25/02/2010 19.00,"0,4889075","17,97552269","33,5","19,97470224"
25/02/2010 20.00,"0,4906425","29,34746008","33,5","31,39974352"
25/02/2010 21.00,"0,56489774","26,71798208","33,5","28,61644512"
25/02/2010 22.00,"0,58016494","47,79803064","33,5","50,67279912"
25/02/2010 23.00,"0,79252268","61,30757256","33,5","76,76662792"
26/02/2010 0.00,"0,81819989","32,72064872","33,5","37,43196968"
26/02/2010 1.00,"0,52499371","22,36881304","28,20000076","24,0822136"
26/02/2010 2.00,"0,51701331","16,79576324","28,20000076","18,06166976"
26/02/2010 3.00,"0,47815069","16,13773697","28,20000076","17,26143466"
26/02/2010 4.00,"0,46808747","15,23700906","28,20000076","15,86329614"
26/02/2010 5.00,"0,41395765","17,0747967","28,20000076","17,5312083"
26/02/2010 6.00,"0,41361085","14,5374618","28,20000076","16,76858607"
26/02/2010 7.00,"0,49896969","14,88009985","28,20000076","18,24583934"
26/02/2010 8.00,"0,66448339","20,1870872","28,20000076","32,6007472"
26/02/2010 9.00,"0,51076791","29,38250704","28,20000076","42,5848288"
26/02/2010 10.00,"0,52499371","27,02168416","28,20000076","31,33230728"
26/02/2010 11.00,"0,5135433","18,47650684","28,20000076","18,99938148"
26/02/2010 12.00,"0,44657487","15,32527081","28,20000076","15,82049793"
26/02/2010 13.00,"0,41291624","10,36739362","28,20000076","10,62092482"
26/02/2010 14.00,"0,52117691","11,43684023","28,20000076","12,71683628"
26/02/2010 15.00,"0,42853126","5,20057308","28,20000076","5,19957119"
26/02/2010 16.00,"0,40389545","7,93908479","28,20000076","8,03994662"
26/02/2010 17.00,"0,48127389","15,70164801","28,20000076","16,2316372"
26/02/2010 18.00,"0,48162069","10,46084262","28,20000076","10,48474262"
26/02/2010 19.00,"0,51666651","12,86839478","28,20000076","12,94769881"
26/02/2010 20.00,"0,91674414","10,58284352","28,20000076","10,94516943"
26/02/2010 21.00,"0,41742765","11,1759746","28,20000076","15,96056914"
26/02/2010 22.00,"0,39140364","12,20648333","28,20000076","12,63253429"
26/02/2010 23.00,"0,50729791","9,91833939","28,20000076","9,92185556"
27/02/2010 0.00,"0,36746142","8,4738081","28,20000076","8,46794782"
27/02/2010 1.00,,"6,62953114",18,"6,62494616"
27/02/2010 2.00,"0,95157334",,18,
27/02/2010 3.00,"1,09842102","6,98255326",18,"6,97772354"
27/02/2010 4.00,"1,17236302","8,93844513",18,"8,94134372"
27/02/2010 5.00,"1,11673312","8,22721172",18,"8,33695287"
27/02/2010 6.00,"1,1257173","7,91182923",18,"8,05680663"
27/02/2010 7.00,"1,10394943","7,69378666",18,"8,06718306"
27/02/2010 8.00,"1,29675128","10,0208723",18,"10,48993179"
27/02/2010 9.00,"1,27601973","16,51541815",18,"19,67121048"
27/02/2010 10.00,"1,33579594","11,89239718",18,"12,89711685"
27/02/2010 11.00,"1,05419372","5,4912965",18,"5,562725"
27/02/2010 12.00,"1,1243352","4,41276407",18,"4,47715641"
27/02/2010 13.00,"1,32059281","5,00978607",18,"5,01799429"
27/02/2010 14.00,"1,32232069","6,01044466",18,"6,0879992"
27/02/2010 15.00,"1,40213688","3,30178691",18,"3,39288606"
27/02/2010 16.00,"1,19447667","2,15576662",18,"2,15427526"
27/02/2010 17.00,"1,32404756","2,98380793",18,"3,03881234"
27/02/2010 18.00,"1,25632553","2,35304295",18,"2,35141584"
27/02/2010 19.00,"1,34270645","5,50038233",18,"5,50176662"
27/02/2010 20.00,"1,20415139","8,49976541",18,"8,49648059"
27/02/2010 21.00,"1,44429052","14,48295068",18,"14,5520561"
27/02/2010 22.00,"1,20242351","15,56666846",18,"16,51308169"
27/02/2010 23.00,"1,2266098","12,37391143",18,"12,81540753"
28/02/2010 0.00,"1,32093859","11,67306018",18,"11,67277147"
28/02/2010 1.00,"1,19654932","9,2304668","21,39999962","9,4432724"
28/02/2010 2.00,"1,49957464","9,49782941","21,39999962","9,86997726"
28/02/2010 3.00,"1,28569445","10,18440375","21,39999962","10,46399169"
28/02/2010 4.00,"1,14886727","8,78010476","21,39999962","8,83758522"
28/02/2010 5.00,"1,4387621","12,48422618","21,39999962","12,9152732"
28/02/2010 6.00,"1,3192107","12,12860757","21,39999962","12,34979155"
28/02/2010 7.00,"1,16199674","13,27592994","21,39999962","13,71550638"
28/02/2010 8.00,"1,48402572","13,88203967","21,39999962","17,59864837"
28/02/2010 9.00,"1,55451298","14,78535834","21,39999962","17,87101468"
28/02/2010 10.00,"1,54725668","13,5783395","21,39999962","14,48591046"
28/02/2010 11.00,"1,66888073","10,58025085","21,39999962","10,90236931"
28/02/2010 12.00,"1,32093859","10,2544862","21,39999962","10,39914238"
28/02/2010 13.00,"1,47469678","9,82878705","21,39999962","10,07100877"
28/02/2010 14.00,"1,37311272","5,77423235","21,39999962","5,7702401"
28/02/2010 15.00,"1,41664846","4,15838203","21,39999962","4,15550638"
28/02/2010 16.00,"1,27878394","3,72099865","21,39999962","3,71842701"
28/02/2010 17.00,"1,47089524","3,75734003","21,39999962","3,75474162"
28/02/2010 18.00,"1,46260364","5,11880831","21,39999962","5,11526729"
28/02/2010 19.00,"1,34167013","4,87740302","21,39999962","4,87403025"
28/02/2010 20.00,"1,06283212","5,91440298","21,39999962","5,9323624"
28/02/2010 21.00,"1,32301123","5,79110575","21,39999962","5,80266379"
28/02/2010 22.00,"1,50959412","4,64897829","21,39999962","4,6457623"
28/02/2010 23.00,"1,22073663","3,17848777","21,39999962","3,17629088"
01/03/2010 0.00,"1,27394708","2,7242329","21,39999962","2,72234958"
01/03/2010 1.00,,"2,8124889","29,7999897","2,8105444"
01/03/2010 2.00,"0,32380772",,"29,7999897",
01/03/2010 3.00,"0,41488922","2,07659452","29,7999897","2,07515861"
01/03/2010 4.00,"0,36537759","2,39068067","29,7999897","2,38902679"
01/03/2010 5.00,"0,34354158","2,86440353","29,7999897","2,8624227"
