,SIMAGE Brindisi,,,
17/12/2010 20.00,"3,70966514","206,3084328","112,0951873","32,47863007"
17/12/2010 21.00,"2,90776979","192,1357328","109,1477054",
17/12/2010 22.00,"1,6706137","114,2089798","80,16434752","37,6068306"
17/12/2010 23.00,"1,35906693","64,8124024","49,73767816",
18/12/2010 0.00,"1,25070253","48,6553332","36,50652344","37,6068306"
18/12/2010 1.00,,"38,46372312","30,59731536",
18/12/2010 2.00,"1,31481828",,,"24,90842056"
18/12/2010 3.00,"1,79884418","12,42955637","11,47253345",
18/12/2010 4.00,"1,51709755","10,00162038","9,35960519","13,43101025"
18/12/2010 5.00,"1,86566819","8,35122022","7,72558322",
18/12/2010 6.00,"1,61914028","12,28170141","11,26942169","8,79120922"
18/12/2010 7.00,"1,33107197","16,05135663","13,66789185",
18/12/2010 8.00,"1,67874054","27,0302308","21,50313592","11,47741032"
18/12/2010 9.00,"1,94242627","53,68307104","40,42610432",
18/12/2010 10.00,"2,0625299","31,2330936","23,41423728","14,89620972"
18/12/2010 11.00,"1,75459552","29,34015624","20,72441656",
18/12/2010 12.00,"1,20826007","31,92697752","23,3895916","11,23320961"
18/12/2010 13.00,"1,67783745","50,04505128","38,41181232",
18/12/2010 14.00,"1,84580212","93,96837568","64,82026072","20,26861954"
18/12/2010 15.00,"1,66429202","48,69296136","39,91215872",
18/12/2010 16.00,"1,15768975","50,46137016","41,11008408","24,42000961"
18/12/2010 17.00,"0,54362616","47,11842936","37,9348448",
18/12/2010 18.00,"0,66824528","42,43376168","34,77711944","22,22220993"
18/12/2010 19.00,"1,34010293","104,8565082","70,73985096",
18/12/2010 20.00,"2,34809537","214,7736216","110,227756","15,62880993"
18/12/2010 21.00,"2,86893971","199,626184","97,25539048",
18/12/2010 22.00,"0,94728262","118,2250593","75,15911392","20,26861954"
18/12/2010 23.00,"0,73326412","63,71516296","43,71881688",
19/12/2010 0.00,"1,69951073","101,2995382","63,32511496","25,39682007"
19/12/2010 1.00,"3,75662206","229,6900896","104,2800785",
19/12/2010 2.00,"1,47013961","94,0695396","62,4665696","22,22220993"
19/12/2010 3.00,"1,82051746","113,2044532","67,78915696",
19/12/2010 4.00,"0,47770524","37,740012","28,143684","27,59461975"
19/12/2010 5.00,"0,89942158","31,17275088","24,90420152",
19/12/2010 6.00,"0,4316504","34,4593068","26,81662216","28,08300972"
19/12/2010 7.00,"0,56800874","45,26375112","33,52078248",
19/12/2010 8.00,"0,36663155","94,51830512","55,32243896","22,95482063"
19/12/2010 9.00,"1,31481828","112,229142","55,74164496",
19/12/2010 10.00,"3,59768835","249,3483176","78,89374704","20,02441978"
19/12/2010 11.00,"4,70029331","279,9959568","102,8413558",
19/12/2010 12.00,"1,43672709","39,41245752","25,71148616","25,39682007"
19/12/2010 13.00,"1,83586806","96,65833024","55,45675696",
19/12/2010 14.00,"0,37927388","60,45327184","38,9724872","29,7924099"
19/12/2010 15.00,"0,76216116","34,07864672","26,7724932",
19/12/2010 16.00,"1,13692057","55,30429408","38,6636036","26,37360954"
19/12/2010 17.00,"1,15859284","84,94597272","56,05377896",
19/12/2010 18.00,"1,8494145","118,2477738","75,1662648","26,37360954"
19/12/2010 19.00,"2,11580951","153,8782571","82,09428208",
19/12/2010 20.00,"2,08781557","132,7972334","71,9481776","24,17580986"
19/12/2010 21.00,"1,81419579","94,93659336","65,45362984",
19/12/2010 22.00,"1,31662346","79,20815632","55,66053792","23,19902039"
19/12/2010 23.00,"0,85156156","77,43651624","57,64888408",
20/12/2010 0.00,"1,18929607","51,8880472","41,02182616","24,17580986"
20/12/2010 1.00,,"26,99587216","22,90937368",
20/12/2010 2.00,"0,56078397",,,"27,10622025"
20/12/2010 3.00,"0,42352253","15,70765934","14,13837004",
20/12/2010 4.00,"0,41900807","7,71375559","7,57243585","19,04759979"
20/12/2010 5.00,"0,57523249","9,51914438","8,93130572",
20/12/2010 6.00,"0,6808876","29,71433464","28,35719704","25,64101982"
20/12/2010 7.00,"0,85246466","65,17877984","51,49176608",
20/12/2010 8.00,"1,81961437","139,7418851","71,48354248","29,05982971"
20/12/2010 9.00,"3,91465369","234,3463832","88,96002552",
20/12/2010 10.00,"1,9722264","88,95103912","48,58648208","34,92063141"
20/12/2010 11.00,"1,34461841","53,08320016","33,73232616",
20/12/2010 12.00,"0,62580281","54,32118192","35,58440408","40,53723145"
20/12/2010 13.00,"0,90845254","45,75077576","27,18066696",
20/12/2010 14.00,"1,20013221","61,38837368","37,97377312","46,88644028"
20/12/2010 15.00,"1,12337413","61,07388792","38,31837288",
20/12/2010 16.00,"1,20374459","80,05444576","52,59105136","54,94504166"
20/12/2010 17.00,"3,12540169","198,8047888","88,26761384",
20/12/2010 18.00,"4,40229197","278,324104","100,5111058","58,11965179"
20/12/2010 19.00,"6,26886326","347,351128","105,2067293",
20/12/2010 20.00,"4,10519372","241,2693528","87,82959376","64,71305084"
20/12/2010 21.00,"1,08454406","108,2604036","67,15513776",
20/12/2010 22.00,"0,97347138","52,75185056","35,95364952","63,00365067"
20/12/2010 23.00,"0,51292293","29,96270344","24,0112784",
21/12/2010 0.00,"0,65018437","31,0411288","26,50771944","46,39804077"
21/12/2010 1.00,"0,82362864","26,03643056","21,68804544",
21/12/2010 2.00,"0,52285699","26,62817544","21,27340912","38,33943176"
21/12/2010 3.00,"0,64566991","27,08990432","21,1183268",
21/12/2010 4.00,"0,73055483","17,84637091","15,7691397","44,93283081"
21/12/2010 5.00,"0,50028061","14,19992688","12,74899803",
21/12/2010 6.00,"0,54994784","20,48895376","17,54008763","42,49084091"
21/12/2010 7.00,"1,03126546","30,16698152","22,25849064",
21/12/2010 8.00,"0,39372341","48,92901688","34,43446992","40,53723145"
21/12/2010 9.00,"1,20464769","59,76456944","37,71029952",
21/12/2010 10.00,"0,98430752","59,57650512","36,31314376","30,76922989"
21/12/2010 11.00,"1,27959957","62,04854904","35,93416624",
21/12/2010 12.00,"1,40873315","66,20277056","40,13408456","33,94382095"
21/12/2010 13.00,"1,34552049","86,31364544","50,32561816",
21/12/2010 14.00,"2,01828125","108,6877738","61,84683304","38,82783127"
21/12/2010 15.00,"2,26300399","102,2988641","59,22060544",
21/12/2010 16.00,"1,94874794","108,7720739","62,17064936","46,15383148"
21/12/2010 17.00,"2,99355882","179,8170992","79,553062",
21/12/2010 18.00,"2,97730411","186,9180378","76,28891472","51,77045059"
21/12/2010 19.00,"2,94750398","180,7165422","75,96897976",
21/12/2010 20.00,"2,48876172","161,2314458","69,02601064","52,2588501"
21/12/2010 21.00,"2,31086503","150,2311362","71,40826704",
21/12/2010 22.00,"0,83259756","104,6386167","63,49708024","45,42124176"
21/12/2010 23.00,"1,10712044","76,64795008","50,563796",
22/12/2010 0.00,"1,06738625","77,21797464","49,08421392","46,64223099"
22/12/2010 1.00,,"95,11035592","54,48140752",
22/12/2010 2.00,"1,77265643",,,"52,99145126"
22/12/2010 3.00,"0,69804541","27,65667848","24,4428168",
22/12/2010 4.00,"1,04571398","20,6043812","18,46418018","51,77045059"
22/12/2010 5.00,"0,81995523","27,53281912","26,27541144",
22/12/2010 6.00,"0,81182737","29,79863472","25,79779384","47,13063049"
22/12/2010 7.00,"0,5201477","57,56232784","42,37227176",
22/12/2010 8.00,"1,55592762","93,15778328","53,45479736","36,14162064"
22/12/2010 9.00,"1,96861504","109,7603676","60,17194016",
22/12/2010 10.00,"1,37080616","77,6829348","48,59168272","38,0952301"
22/12/2010 11.00,"0,82266452","57,48123992","39,03479928",
22/12/2010 12.00,"0,52646937","40,75288424","26,70111824","42,00244141"
22/12/2010 13.00,"0,66914837","55,48390736","35,14118336",
22/12/2010 14.00,"0,57071803","56,461838","37,56039872","39,56044006"
22/12/2010 15.00,"0,60232334","42,47397104","29,5921196",
22/12/2010 16.00,"0,3594078","38,67123248","29,4454692","43,9560318"
22/12/2010 17.00,"1,11434419","53,10916512","40,0899556",
22/12/2010 18.00,"0,76667562","48,9971032","37,11977832","42,49084091"
22/12/2010 19.00,"1,09447709","74,6266028","50,47423792",
22/12/2010 20.00,"1,15588355","66,21120248","46,67731184","41,5140419"
22/12/2010 21.00,"1,2398664","58,42284256","41,3086644",
22/12/2010 22.00,"1,13240509","43,93370656","33,58955712","35,65322113"
22/12/2010 23.00,"0,73777858","37,30551","30,39225336",
23/12/2010 0.00,"1,01139836","30,63064152","23,71145768","33,69963074"
23/12/2010 1.00,"0,81273047","35,07149096","27,0080516",
23/12/2010 2.00,"0,76938491","15,06565754","11,93133506","25,15262032"
23/12/2010 3.00,"0,47951143","14,72649933","11,96313162",
23/12/2010 4.00,"0,54429738","7,80208043","6,88502596","14,40781021"
23/12/2010 5.00,"0,68359689","6,68525638","6,46534961",
23/12/2010 6.00,"0,69443303","16,65834398","15,24674306","10,25640965"
23/12/2010 7.00,"0,60232334","20,50191712","16,74838388",
23/12/2010 8.00,"0,85878531","36,8120228","27,71929648","26,37360954"
23/12/2010 9.00,"1,55412143","59,71659736","40,63896728",
23/12/2010 10.00,"1,27418099","57,75232328","40,48451592","157,264801"
23/12/2010 11.00,"0,70165779","41,91365944","29,27155368",
23/12/2010 12.00,"0,79286439","44,3189172","32,66741864","189,7434998"
23/12/2010 13.00,"0,65379676","42,87472624","29,506462",
23/12/2010 14.00,"0,77751277","43,5433144","28,78418488","124,0537033"
23/12/2010 15.00,"0,63573585","38,60574648","29,21639248",
23/12/2010 16.00,"0,38288626","31,1941844","22,99243096","91,57508087"
23/12/2010 17.00,"1,1838775","40,60567936","31,51880376",
23/12/2010 18.00,"0,66102152","39,9396724","30,4921936","66,66664886"
23/12/2010 19.00,"1,06467696","41,38126304","30,3669576",
23/12/2010 20.00,"1,44214566","44,21450288","31,88156752","53,23564148"
23/12/2010 21.00,"1,76452856","39,5149216","28,01714784",
23/12/2010 22.00,"1,46201276","25,48229472","20,40838208","48,84004974"
23/12/2010 23.00,"1,46020657","20,26068008","15,53033663",
24/12/2010 0.00,"0,82717898","15,70376842","11,73406254","39,07204056"
24/12/2010 1.00,,"13,03978264","9,85409428",
24/12/2010 2.00,"1,34552049",,,"24,90842056"
24/12/2010 3.00,"1,15317427","7,71894476","6,43420122",
24/12/2010 4.00,"1,49361908","6,40510822","5,57111486","23,68741989"
24/12/2010 5.00,"1,34461841","5,23783222","4,97409477",
24/12/2010 6.00,"1,03216856","6,78382571","6,21356406","26,86202049"
24/12/2010 7.00,"1,07009554","13,8166703","12,17338278",
24/12/2010 8.00,"0,789252","29,79668448","23,52911024","34,4322319"
24/12/2010 9.00,"1,64713422","38,01625776","29,23845696",
24/12/2010 10.00,"1,60198247","41,91497872","30,18135976","41,5140419"
24/12/2010 11.00,"0,9707621","39,83397704","27,13523784",
24/12/2010 12.00,"1,16220523","40,16341464","25,1650748","60,56166077"
24/12/2010 13.00,"1,71395925","48,84599784","30,14176224",
24/12/2010 14.00,"2,08330009","47,68520352","31,6648232","72,03907013"
24/12/2010 15.00,"1,2723748","31,40299392","22,37529472",
24/12/2010 16.00,"1,5423822","37,05260976","27,17223504","87,4236908"
24/12/2010 17.00,"1,74737075","56,95727544","42,7415172",
24/12/2010 18.00,"2,00925131","46,90961984","35,15999744","79,85346985"
24/12/2010 19.00,"0,71339702","27,93942504","23,10405352",
24/12/2010 20.00,"1,25882938","48,25652824","40,28073496","62,51525116"
24/12/2010 21.00,"1,44485495","61,18996544","48,63256128",
24/12/2010 22.00,"1,19019917","42,6179064","35,79919816","35,40903091"
24/12/2010 23.00,"1,74646766","21,51810688","18,86002727",
25/12/2010 0.00,"1,35816384","15,34580378","13,58807158","25,64101982"
25/12/2010 1.00,"1,05745321","26,96084432","22,2565404",
25/12/2010 2.00,"1,07099863","33,11888008","25,9885732","25,64101982"
25/12/2010 3.00,"1,39518772","26,2222196","19,78474504",
25/12/2010 4.00,"1,57579472","20,73472224","16,4167819","16,84980965"
25/12/2010 5.00,"1,34461841","16,19402625","12,73082065",
25/12/2010 6.00,"0,87233073","12,67338799","10,58284352","18,55920982"
25/12/2010 7.00,"1,35093907","14,91715441","12,89630616",
25/12/2010 8.00,"0,96173114","13,69540362","11,82945414","16,11721039"
25/12/2010 9.00,"1,30127184","17,04743406","13,20129884",
25/12/2010 10.00,"1,07869427","25,664776","20,11970832","16,60560989"
25/12/2010 11.00,"0,4831228","27,24489104","21,4609572",
25/12/2010 12.00,"0,88406996","27,22672704","20,20527032","17,09399986"
25/12/2010 13.00,"1,17484755","36,8749276","26,93667664",
25/12/2010 14.00,"1,07370792","52,19608952","37,775862","12,94260979"
25/12/2010 15.00,"0,9879199","11,47174188","9,48484884",
25/12/2010 16.00,"0,76306425","13,2719415","11,5237999","14,65200996"
25/12/2010 17.00,"1,21909621","32,1967416","25,88865208",
25/12/2010 18.00,"0,92199796","49,5956548","39,46503752","13,43101025"
25/12/2010 19.00,"1,112538","64,10685528","49,9602732",
25/12/2010 20.00,"1,23715711","74,59289424","54,53916904","16,11721039"
25/12/2010 21.00,"1,16852588","89,45622776","63,5165444",
25/12/2010 22.00,"0,6095481","48,24809632","37,74534648","19,53602028"
25/12/2010 23.00,"1,18116923","74,05269688","49,47875512",
26/12/2010 0.00,"0,90484016","85,9647628","59,77412944","26,12940979"
26/12/2010 1.00,,"99,27107824","65,00195808",
26/12/2010 2.00,"2,39845924",,,"23,44322014"
26/12/2010 3.00,"1,49723045","90,51195768","55,92271136",
26/12/2010 4.00,"0,8976164","82,80013512","54,7364492","18,55920982"
26/12/2010 5.00,"1,39518772","93,71417528","59,12389648",
26/12/2010 6.00,"1,22541788","58,26204336","42,21068864","14,65200996"
26/12/2010 7.00,"0,32509219","49,25585416","41,33072888",
26/12/2010 8.00,"1,35274526","79,12062496","47,10041832","21,0012207"
26/12/2010 9.00,"1,83315979","97,556454","53,11734848",
26/12/2010 10.00,"1,28862951","85,4414484","52,21144288","15,87300968"
26/12/2010 11.00,"1,10892561","76,71991776","43,64289136",
26/12/2010 12.00,"0,78112414","69,72922512","44,76359104","20,02441978"
26/12/2010 13.00,"1,04661707","82,67304448","51,21400984",
26/12/2010 14.00,"0,76396735","53,87436664","37,63439312","20,51280975"
26/12/2010 15.00,"0,93464029","24,73005656","19,48754376",
26/12/2010 16.00,"0,96173114","49,72016424","37,43191232","14,65200996"
26/12/2010 17.00,"1,5794071","80,39556568","56,51713304",
26/12/2010 18.00,"1,46020657","119,2548625","76,37975384","20,75702095"
26/12/2010 19.00,"1,53515845","129,1462503","79,31490328",
26/12/2010 20.00,"1,78891114","149,0658296","86,62646776","23,68741989"
26/12/2010 21.00,"3,38186264","220,80254","101,9321998",
26/12/2010 22.00,"1,03397373","113,2822716","80,74125528","26,86202049"
26/12/2010 23.00,"0,57613559","57,51108624","45,457322",
27/12/2010 0.00,"0,68359689","55,13437464","36,8420412","32,96702957"
27/12/2010 1.00,"0,770288","72,4749336","48,97974224",
27/12/2010 2.00,"0,5382086","20,34239896","17,29024468","22,95482063"
27/12/2010 3.00,"0,62038424","26,68589872","19,85548904",
27/12/2010 4.00,"0,50298989","12,67727891","10,73339631","13,91940975"
27/12/2010 5.00,"0,02257537","9,91731647","8,09612691",
27/12/2010 6.00,"0,53008074","7,7850904","7,21616906","12,45421028"
27/12/2010 7.00,"0,57703868","7,4284221","6,92674389",
27/12/2010 8.00,"0,47138357","23,62891664","17,98331409","12,45421028"
27/12/2010 9.00,"0,49305686","36,83731856","27,19689984",
27/12/2010 10.00,"0,50660228","25,35648512","17,72439105","9,03540897"
27/12/2010 11.00,"0,32509219","18,84504293","12,46736043",
27/12/2010 12.00,"0,38108007","22,01029392","14,69125926","12,45421028"
27/12/2010 13.00,"0,5391117","38,94942848","23,3467628",
27/12/2010 14.00,"0,57703868","36,57791752","19,9696928","7,57020807"
27/12/2010 15.00,"0,73326412","11,77847448","8,06432844",
27/12/2010 16.00,"0,79376748","11,41143166","8,30443549","14,40781021"
27/12/2010 17.00,"0,66463289","9,45494516","7,39527566",
27/12/2010 18.00,"0,3774687","18,56165202","11,64775295","11,47741032"
27/12/2010 19.00,"0,07946736","16,94691831","11,47383552",
27/12/2010 20.00,"0,29077657","18,5752712","12,19285268","7,32600689"
27/12/2010 21.00,"0,43977724","15,75500046","12,15002962",
27/12/2010 22.00,"0,21221332","10,53273","7,99229575","11,47741032"
27/12/2010 23.00,"0,22214636","11,4581227","8,46796694",
28/12/2010 0.00,"0,49486305","18,49031913","13,00143174","13,43101025"
28/12/2010 1.00,,"20,84886864","15,58225317",
28/12/2010 2.00,"0,78293033",,,"12,45421028"
28/12/2010 3.00,"0,23388559","12,57546682","10,13248722",
28/12/2010 4.00,"0,33141386","8,08144849","7,41020074","7,57020807"
28/12/2010 5.00,"0,17833604","8,26965812","7,08593701",
28/12/2010 6.00,"0,27903734","8,85898432","7,57632868","6,34920597"
28/12/2010 7.00,"0,19234623","13,04237722","10,48745193",
28/12/2010 8.00,"0,19324932","25,14314416","19,28053152","7,57020807"
28/12/2010 9.00,"0,23569178","32,15070064","24,83930824",
28/12/2010 10.00,"0,33322005","35,29974552","25,2325684","8,30280876"
28/12/2010 11.00,"0,42171736","32,376374","22,61152232",
28/12/2010 12.00,"0,13364906","18,37164702","12,43685447","12,45421028"
28/12/2010 13.00,"1,15768975","23,06604296","14,86517669",
28/12/2010 14.00,"0,58697274","19,29833224","12,80414967","8,05860806"
28/12/2010 15.00,"0,46506291","14,47812862","10,31418458",
28/12/2010 16.00,"0,4677722","18,04869875","12,75548736","6,83760691"
28/12/2010 17.00,"0,40004407","19,4371052","13,99430658",
28/12/2010 18.00,"0,62760901","21,62250208","15,7840705","12,45421028"
28/12/2010 19.00,"0,25465578","27,87457","17,83535588",
28/12/2010 20.00,"0,27091049","37,80809832","25,04697056","12,21000957"
28/12/2010 21.00,"0,34586238","32,0858456","22,51353232",
28/12/2010 22.00,"0,53640241","26,34414784","19,8502884","10,01220989"
28/12/2010 23.00,"0,40185026","20,66338552","14,61403549",
29/12/2010 0.00,"0,54272307","34,39835224","25,84515408","10,25640965"
29/12/2010 1.00,"0,25646198","33,7920188","22,40255984",
29/12/2010 2.00,"0,02618775","28,4465448","20,54790072","7,81440783"
29/12/2010 3.00,"0,12281292","21,31122848","16,68284626",
29/12/2010 4.00,"0,29348586","12,78687284","11,52704457","5,86080599"
29/12/2010 5.00,"0,46054743","13,6026697","11,60102367",
29/12/2010 6.00,"0,44700201","16,63953563","15,43882831","8,30280876"
29/12/2010 7.00,"0,42623182","23,67690784","21,10727544",
29/12/2010 8.00,"0,22756494","43,84162464","35,94714872","12,45421028"
29/12/2010 9.00,"0,57071803","50,54373912","36,68303928",
29/12/2010 10.00,"0,4497113","33,97488248","24,11770032","10,7448101"
29/12/2010 11.00,"0,38469245","26,50236584","18,3674846",
29/12/2010 12.00,"0,8804586","30,97434264","19,43821416","9,27960968"
29/12/2010 13.00,"1,95868098","44,81760504","26,0346524",
29/12/2010 14.00,"2,14470655","40,58556512","25,77377912","6,83760691"
29/12/2010 15.00,"1,96409956","37,25040616","23,74975504",
29/12/2010 16.00,"0,97166519","42,121838","27,109292","4,63980484"
29/12/2010 17.00,"0,31786844","44,31243552","30,20342424",
29/12/2010 18.00,"0,17428532","43,91296136","31,99577128","10,25640965"
29/12/2010 19.00,"0,29438896","49,92054184","34,6778484",
29/12/2010 20.00,"1,81690508","66,8058536","38,01335152","12,69841003"
29/12/2010 21.00,"2,26842155","61,95126648","39,09642304",
29/12/2010 22.00,"0,88677925","48,23578304","31,18200496","7,57020807"
29/12/2010 23.00,"0,67185766","84,0277156","53,07516976",
30/12/2010 0.00,"0,68449999","95,5604216","57,77281992","5,37240601"
30/12/2010 1.00,,"94,67912344","58,52624352",
30/12/2010 2.00,"0,26278263",,,"15,14041042"
30/12/2010 3.00,"0,47409286","29,60213848","25,76274688",
