NetC,Provincia di TARANTO,,,
14/11/2007 1.00,,"51,802446","17,49632","24,993108"
14/11/2007 2.00,"1,000243",,,
14/11/2007 3.00,"1,262204","46,362939","19,434233","16,576416"
14/11/2007 4.00,"1,093237","39,005181","17,142733","12,729528"
14/11/2007 5.00,"0,724412","34,850999","15,825677","10,593229"
14/11/2007 6.00,"0,593905","40,221748","15,488176","16,485562"
14/11/2007 7.00,"1,079052","62,454502","17,150339","36,183357"
14/11/2007 8.00,"1,506511","123,224248","42,73166","57,744923"
14/11/2007 9.00,"1,900556","131,004788","50,347177","53,846105"
14/11/2007 10.00,"1,192536","80,966222","26,279988","40,69996"
14/11/2007 11.00,"0,869735","77,705631","26,697023","36,797261"
14/11/2007 12.00,"0,839788","104,367514","32,846615","54,042086"
14/11/2007 13.00,"1,495478","146,240367","53,214724","64,692421"
14/11/2007 14.00,"2,366474","129,382261","44,532552","61,144036"
14/11/2007 15.00,"1,408788","68,634587","19,182165","39,250224"
14/11/2007 16.00,"1,800941","101,98499","28,744072","57,952564"
14/11/2007 17.00,"1,361503","118,302225","34,429271","65,558118"
14/11/2007 18.00,"1,101433","75,813324","20,438305","44,506615"
14/11/2007 19.00,"0,696987","63,78262","18,268599","35,796598"
14/11/2007 20.00,"0,527705","72,857545","20,423078","41,572137"
14/11/2007 21.00,"0,288125","84,185319","22,367774","49,923942"
14/11/2007 22.00,"0,406024","56,158996","16,799309","30,422118"
14/11/2007 23.00,"0,200175","45,133389","17,226481","18,733477"
15/11/2007 0.00,"0,255657","43,500522","17,276386","17,022889"
15/11/2007 1.00,"0,159825","38,051934","15,214111","14,734734"
15/11/2007 2.00,"0,376392","34,949562","17,20532","8,575041"
15/11/2007 3.00,"0,633623","34,065033","17,546212","7,166849"
15/11/2007 4.00,"0,519194","32,646139","17,048834","6,510126"
15/11/2007 5.00,"0,41422","32,77973","17,844819","5,42251"
15/11/2007 6.00,"0,097408","47,395344","17,3745","20,769825"
15/11/2007 7.00,"0,117898","53,024196","19,498528","23,14365"
15/11/2007 8.00,"0,190403","74,657747","26,173421","34,550641"
15/11/2007 9.00,"0,140595","113,151946","39,735516","52,262701"
15/11/2007 10.00,"0,237058","107,245514","37,608123","49,616342"
15/11/2007 11.00,"0,449526","100,296331","33,246727","49,354169"
15/11/2007 12.00,"0,737651","87,413467","29,775205","41,78888"
15/11/2007 13.00,"5,415433","78,935159","24,12299","41,977061"
15/11/2007 14.00,"2,157788","71,966495","20,664162","40,3106"
15/11/2007 15.00,"1,322099","69,000315","18,47923","40,69476"
15/11/2007 16.00,"0,888019","98,308061","27,09459","56,80397"
15/11/2007 17.00,"1,100803","120,761289","35,763237","65,972123"
15/11/2007 18.00,"1,247388","134,89573","48,187622","61,053197"
15/11/2007 19.00,"1,419821","127,449809","43,981029","60,056414"
15/11/2007 20.00,"1,247073","116,072737","37,295973","58,928563"
15/11/2007 21.00,"0,663256","130,736322","42,437282","65,713853"
15/11/2007 22.00,"0,422101","84,553665","21,190294","52,099168"
15/11/2007 23.00,"0,505953","59,326205","15,268255","35,940667"
16/11/2007 0.00,"0,477897","65,927807","17,847351","38,589626"
16/11/2007 1.00,,"53,314722","17,190942","26,974954"
16/11/2007 2.00,"1,033583",,,
16/11/2007 3.00,"1,464361","32,132516","12,530105","12,929395"
16/11/2007 4.00,"0,952518","32,455492","13,325242","12,032563"
16/11/2007 5.00,"1,223049","34,548806","14,127998","12,895655"
16/11/2007 6.00,"1,693417","52,803722","15,457725","29,122933"
16/11/2007 7.00,"0,824321","70,545018","17,767842","43,332038"
16/11/2007 8.00,"3,097921","91,718144","26,728309","50,771456"
16/11/2007 9.00,"3,75587","118,555127","38,835496","59,050569"
16/11/2007 10.00,"4,553798","96,23681","28,825265","52,075803"
16/11/2007 11.00,"4,263471","102,481728","30,742052","55,38408"
16/11/2007 12.00,"4,612712","116,181683","37,84327","58,197873"
16/11/2007 13.00,"4,272898","99,734738","30,456989","53,072568"
16/11/2007 14.00,"4,123021","110,57484","34,445344","57,800713"
16/11/2007 15.00,"3,037122","89,199424","27,526838","47,02579"
16/11/2007 16.00,"3,028639","87,740319","25,654045","48,43916"
16/11/2007 17.00,"4,339824","115,883356","32,930363","65,437393"
16/11/2007 18.00,"3,094622","125,646982","39,732139","64,771602"
16/11/2007 19.00,"2,464009","132,318617","45,170341","63,103839"
16/11/2007 20.00,"3,096508","104,926525","30,523805","58,165409"
16/11/2007 21.00,"2,434788","143,973251","46,069515","73,386863"
16/11/2007 22.00,"3,024868","100,934442","25,021317","62,613221"
16/11/2007 23.00,"2,995647","107,187157","26,162421","67,119437"
17/11/2007 0.00,"3,433023","92,885398","23,288099","57,217975"
17/11/2007 1.00,"5,037362","76,217979","18,107038","48,488491"
17/11/2007 2.00,"5,348898","81,084248","21,077791","48,799976"
17/11/2007 3.00,"5,873467","69,606035","15,829904","45,365813"
17/11/2007 4.00,"3,803944","72,423059","14,93073","49,564429"
17/11/2007 5.00,"2,869807","41,232108","10,679313","24,875005"
17/11/2007 6.00,"4,601872","57,906008","16,657189","32,388379"
17/11/2007 7.00,"5,833877","77,866465","25,317379","39,075025"
17/11/2007 8.00,"4,401094","118,159553","43,953957","50,801284"
17/11/2007 9.00,"4,098041","105,812375","37,985378","47,603331"
17/11/2007 10.00,"7,316618","109,931565","36,522847","53,969412"
17/11/2007 11.00,"8,148009","124,077669","42,394146","59,116763"
17/11/2007 12.00,"7,167685","77,518847","25,961942","37,738214"
17/11/2007 13.00,"7,872764","85,990707","26,41449","45,521563"
17/11/2007 14.00,"5,845659","95,04747","29,123872","50,427507"
17/11/2007 15.00,"6,185474","56,34186","16,559911","30,972409"
17/11/2007 16.00,"5,810782","52,819286","17,476854","26,127441"
17/11/2007 17.00,"4,898325","51,860799","17,915873","24,407768"
17/11/2007 18.00,"5,312137","65,200194","21,33834","32,505184"
17/11/2007 19.00,"4,855908","97,062982","29,056209","52,548242"
17/11/2007 20.00,"6,131744","109,473718","35,087375","55,713748"
17/11/2007 21.00,"7,631925","120,067402","42,405981","55,085578"
17/11/2007 22.00,"7,835059","90,353718","27,2883","48,546903"
17/11/2007 23.00,"6,676107","61,04211","16,782376","35,334542"
18/11/2007 0.00,"7,271373","65,375294","18,289748","37,357935"
18/11/2007 1.00,,"62,63737","16,559063","37,27358"
18/11/2007 2.00,"1,927924",,,
18/11/2007 3.00,"1,299802","54,545534","13,491031","33,883544"
18/11/2007 4.00,"1,428717","57,459864","14,115304","35,842027"
18/11/2007 5.00,"1,030972","44,478414","10,209007","28,845196"
18/11/2007 6.00,"2,257648","65,938186","14,830084","43,229514"
18/11/2007 7.00,"1,429774","51,367964","10,932241","34,629817"
18/11/2007 8.00,"0,439192","30,691595","8,791301","17,224058"
18/11/2007 9.00,"0,538806","28,682581","9,160954","14,646484"
18/11/2007 10.00,"0,829019","38,444908","12,849861","18,75555"
18/11/2007 11.00,"1,023315","45,191782","16,638583","19,693886"
18/11/2007 12.00,"0,789244","49,326501","18,815896","20,490789"
18/11/2007 13.00,"2,708544","65,542612","23,279644","29,869206"
18/11/2007 14.00,"3,801992","50,556069","18,081661","22,887958"
18/11/2007 15.00,"0,85929","41,675671","13,578159","20,871066"
18/11/2007 16.00,"1,120992","42,948013","16,229181","18,076752"
18/11/2007 17.00,"0,703624","56,706304","18,612884","28,187182"
18/11/2007 18.00,"0,426697","76,594108","22,456586","42,191223"
18/11/2007 19.00,"1,210133","90,907529","25,293687","52,16146"
18/11/2007 20.00,"1,662174","84,660015","23,624764","48,470308"
18/11/2007 21.00,"0,822155","69,275294","24,231267","32,564898"
18/11/2007 22.00,"0,481607","60,07196","17,811824","32,784241"
18/11/2007 23.00,"0,983013","60,9967","18,118884","33,238493"
19/11/2007 0.00,"1,692796","74,079291","21,087107","41,775898"
19/11/2007 1.00,"1,17951","69,756453","17,061529","43,626656"
19/11/2007 2.00,"5,056652","49,169602","14,402064","27,10604"
19/11/2007 3.00,"0,79382","31,830345","11,384781","14,384314"
19/11/2007 4.00,"0,747974","27,593123","10,982984","10,760657"
19/11/2007 5.00,"0,764605","23,716466","9,456168","9,223977"
19/11/2007 6.00,"0,261615","27,213112","8,218635","14,621826"
19/11/2007 7.00,"0,881729","43,535532","11,376325","26,110578"
19/11/2007 8.00,"3,324258","78,927377","23,164607","43,439777"
19/11/2007 9.00,"4,353117","135,804904","49,552875","59,868236"
19/11/2007 10.00,"4,66753","87,228003","28,711078","43,236016"
19/11/2007 11.00,"2,643514","59,193912","19,04598","30,011993"
19/11/2007 12.00,"2,023664","65,073102","21,280816","32,466258"
19/11/2007 13.00,"1,661029","70,565784","21,898304","37,015306"
19/11/2007 14.00,"0,68532","63,812444","19,484986","33,964001"
19/11/2007 15.00,"0,61325","53,410685","15,25894","30,044441"
19/11/2007 16.00,"0,04039","51,563789","13,228812","31,302077"
19/11/2007 17.00,"0,066789","69,473741","15,078774","46,38594"
19/11/2007 18.00,"0,449752","85,971225","21,332403","53,299693"
19/11/2007 19.00,"3,484589","81,47204","19,809816","51,133552"
19/11/2007 20.00,"2,813172","84,292966","20,774123","52,476847"
19/11/2007 21.00,"1,346617","79,811928","19,363191","50,157552"
19/11/2007 22.00,"1,422118","55,12531","14,332706","33,32155"
19/11/2007 23.00,"1,563969","35,416472","9,639726","20,65044"
20/11/2007 0.00,"1,093274","33,382791","11,109871","16,359675"
20/11/2007 1.00,,"31,577425","11,324727","14,223375"
20/11/2007 2.00,"0,187632",,,
20/11/2007 3.00,"0,620345","55,248519","12,684908","35,823862"
20/11/2007 4.00,"2,173494","93,767367","23,376923","57,964249"
20/11/2007 5.00,"3,737235","85,461541","19,017211","56,341914"
20/11/2007 6.00,"2,536042","95,063049","23,569771","58,964911"
20/11/2007 7.00,"2,791295","47,768873","13,672905","26,823121"
20/11/2007 8.00,"2,934734","65,717697","18,860725","36,824507"
20/11/2007 9.00,"1,921951","90,846575","26,958395","49,546245"
20/11/2007 10.00,"0,761121","98,406642","31,398461","50,299021"
20/11/2007 11.00,"1,043183","89,938699","28,604496","46,112087"
20/11/2007 12.00,"1,762864","72,210331","21,827252","38,770025"
20/11/2007 13.00,"2,775407","66,095124","16,611512","40,653229"
20/11/2007 14.00,"1,792425","77,20241","20,210765","46,245773"
20/11/2007 15.00,"0,600328","54,924263","13,487652","34,267703"
20/11/2007 16.00,"0,695116","72,255741","16,923648","46,339212"
20/11/2007 17.00,"1,226207","88,951708","22,229895","54,905183"
20/11/2007 18.00,"1,374554","95,440462","22,760268","60,584664"
20/11/2007 19.00,"2,880309","123,757315","34,361596","71,120776"
20/11/2007 20.00,"1,244758","149,804434","46,849427","78,025467"
20/11/2007 21.00,"0,604306","153,512508","48,930307","78,543313"
20/11/2007 22.00,"0,609304","191,214144","74,392351","77,203919"
20/11/2007 23.00,"0,854473","206,319894","89,658064","68,897524"
21/11/2007 0.00,"0,715372","131,087805","45,454558","61,436054"
21/11/2007 1.00,"0,365121","104,268969","30,204073","57,997993"
21/11/2007 2.00,"0,152296","94,894434","28,206092","51,682545"
21/11/2007 3.00,"0,138114","50,024304","9,841893","34,958165"
21/11/2007 4.00,"0,101013","33,411357","7,121521","22,507681"
21/11/2007 5.00,"0,362279","34,613644","6,46765","24,714071"
21/11/2007 6.00,"0,751696","60,193889","14,555158","37,903048"
21/11/2007 7.00,"0,760224","149,46853","59,182456","58,766351"
21/11/2007 8.00,"1,993671","289,265525","143,106091","69,892983"
21/11/2007 9.00,"3,806142","388,618773","199,82463","82,290277"
21/11/2007 10.00,"2,365494","247,464041","108,562712","81,06379"
21/11/2007 11.00,"0,258873","80,051862","25,714948","40,836228"
21/11/2007 12.00,"0,173988","57,145968","18,149337","29,338378"
21/11/2007 13.00,"0,2601","50,392632","14,54502","28,110605"
21/11/2007 14.00,"0,05287","61,359864","15,701339","37,311208"
21/11/2007 15.00,"0,030579","41,840392","11,6191","24,041774"
21/11/2007 16.00,"0,058524","58,234145","13,150986","38,096426"
21/11/2007 17.00,"0,131022","114,13246","29,445312","69,032509"
21/11/2007 18.00,"0,436871","121,938944","32,488801","72,17465"
21/11/2007 19.00,"0,121807","162,042681","47,817971","88,786127"
21/11/2007 20.00,"0,168154","285,452232","125,729026","92,739437"
21/11/2007 21.00,"0,204987","274,466839","117,153542","94,90428"
21/11/2007 22.00,"0,066842","217,420586","81,092607","93,148278"
21/11/2007 23.00,"0,368862","131,284954","39,574803","70,654861"
22/11/2007 0.00,"0,00736","113,889922","32,04472","64,801448"
22/11/2007 1.00,,"86,774072","25,786849","47,268481"
22/11/2007 2.00,"15,570218",,,
22/11/2007 3.00,"16,979842","47,215062","17,955628","19,697786"
22/11/2007 4.00,"10,281951","40,592695","17,090284","14,398585"
22/11/2007 5.00,"12,440218","39,33982","16,78154","13,618568"
22/11/2007 6.00,"12,724256","53,022894","17,215483","26,645306"
22/11/2007 7.00,"12,920252","111,242797","33,829539","59,413963"
22/11/2007 8.00,"11,334566","179,053823","65,958856","77,974834"
22/11/2007 9.00,"11,588877","96,633682","26,269002","56,395125"
22/11/2007 10.00,"16,093892","52,269374","15,433196","28,625851"
22/11/2007 11.00,"12,568502","49,173464","13,778639","28,066477"
22/11/2007 12.00,"6,293096","41,286559","11,345876","23,906786"
22/11/2007 13.00,"7,714761","44,803972","12,574935","25,557684"
22/11/2007 14.00,"7,36038","54,194051","14,012103","32,73231"
22/11/2007 15.00,"6,848369","34,830252","11,403399","17,357737"
22/11/2007 16.00,"9,791016","36,979341","11,495598","19,366838"
22/11/2007 17.00,"11,924822","43,889616","12,06911","25,401951"
22/11/2007 18.00,"13,334456","47,628797","11,97944","29,281285"
22/11/2007 19.00,"14,288127","50,457488","12,81179","30,834843"
22/11/2007 20.00,"14,022904","51,723346","12,696754","32,278077"
22/11/2007 21.00,"14,086853","62,512859","15,099062","39,38911"
22/11/2007 22.00,"14,466814","38,894955","12,223903","20,166323"
22/11/2007 23.00,"15,215458","35,482608","13,653453","14,558222"
23/11/2007 0.00,"17,777394","34,303669","13,46397","13,669184"
23/11/2007 1.00,"17,664516","32,305038","14,364841","10,286935"
23/11/2007 2.00,"17,939157","28,00686","13,910596","6,682744"
23/11/2007 3.00,"17,566723","26,960212","14,042554","5,432892"
23/11/2007 4.00,"17,623145","26,462156","14,023101","4,96436"
23/11/2007 5.00,"17,510289","28,132671","14,529781","5,858596"
23/11/2007 6.00,"17,758568","27,564595","13,732114","6,514021"
23/11/2007 7.00,"17,645722","34,358142","13,926671","13,013759"
23/11/2007 8.00,"18,087761","47,377179","14,603379","25,003491"
23/11/2007 9.00,"19,413868","52,33291","15,052549","29,273484"
23/11/2007 10.00,"19,18062","52,757031","12,346561","33,849778"
23/11/2007 11.00,"19,274672","51,618262","11,486289","34,030195"
23/11/2007 12.00,"16,806789","49,224075","13,040178","29,250139"
23/11/2007 13.00,"9,203014","49,217555","13,250796","28,920471"
23/11/2007 14.00,"12,57076","49,029531","12,568176","29,779667"
23/11/2007 15.00,"11,584738","38,36707","11,975213","20,019672"
23/11/2007 16.00,"13,725706","36,609674","11,666469","18,734779"
23/11/2007 17.00,"16,281987","37,517569","11,751901","19,512189"
23/11/2007 18.00,"16,810552","40,497994","12,573251","21,234462"
23/11/2007 19.00,"17,549788","45,388909","13,993497","23,949616"
23/11/2007 20.00,"18,88154","58,394963","16,023626","33,849778"
23/11/2007 21.00,"16,498303","51,563789","15,296163","28,13007"
23/11/2007 22.00,"12,873603","42,525194","13,734657","21,481071"
23/11/2007 23.00,"13,481169","34,700544","13,883536","13,422588"
24/11/2007 0.00,"14,406628","28,329816","12,029351","9,892382"
24/11/2007 1.00,,"29,373863","12,406614","10,358309"
24/11/2007 2.00,"1,275482",,,
24/11/2007 3.00,"1,332989","19,608955","7,678114","7,841745"
24/11/2007 4.00,"1,469155","25,016034","11,943068","6,708701"
24/11/2007 5.00,"1,114894","29,630664","15,066927","6,533489"
24/11/2007 6.00,"1,432616","29,254555","13,880145","7,978021"
24/11/2007 7.00,"1,464499","34,553988","14,381751","12,511485"
24/11/2007 8.00,"1,344152","43,088085","14,842766","20,344138"
24/11/2007 9.00,"1,55241","43,749522","12,755961","24,207908"
24/11/2007 10.00,"2,181502","41,603055","12,158768","22,976217"
24/11/2007 11.00,"1,781883","36,109057","12,343177","17,295444"
24/11/2007 12.00,"2,374959","34,801708","11,089575","17,810698"
24/11/2007 13.00,"2,387478","32,985938","10,713155","16,57123"
24/11/2007 14.00,"2,215204","41,858553","11,39409","24,405168"
24/11/2007 15.00,"1,544731","29,925094","10,022066","14,568608"
24/11/2007 16.00,"1,15353","24,167813","7,973328","11,950803"
24/11/2007 17.00,"0,667081","21,045996","5,07532","13,273335"
24/11/2007 18.00,"1,855547","31,756387","7,563919","20,172823"
24/11/2007 19.00,"1,482384","49,100848","13,756642","28,027548"
24/11/2007 20.00,"1,429563","54,810117","15,305466","31,364351"
24/11/2007 21.00,"1,494256","49,089164","11,629243","31,280014"
24/11/2007 22.00,"1,69465","35,686255","10,38748","19,773063"
24/11/2007 23.00,"1,754008","35,967701","13,057948","15,957329"
25/11/2007 0.00,"2,015703","29,637166","9,605045","14,9398"
25/11/2007 1.00,"1,743185","33,386712","11,288354","16,089715"
25/11/2007 2.00,"1,930876","33,692785","11,26382","16,433656"
25/11/2007 3.00,"1,437395","34,579914","12,996197","14,663357"
25/11/2007 4.00,"2,278353","26,512747","10,294438","10,73599"
25/11/2007 5.00,"2,109255","27,185866","12,799108","7,566594"
25/11/2007 6.00,"1,814474","27,425824","12,302575","8,568553"
25/11/2007 7.00,"2,26232","21,87477","7,875205","9,806722"
25/11/2007 8.00,"1,713675","27,944606","11,043048","11,020232"
25/11/2007 9.00,"1,413622","34,652552","13,390386","14,131228"
25/11/2007 10.00,"1,454077","36,729021","12,619776","17,391485"
25/11/2007 11.00,"2,167071","40,095958","12,124936","21,519999"
25/11/2007 12.00,"2,751544","45,457645","13,212738","25,216335"
25/11/2007 13.00,"1,833314","35,307526","9,311522","21,044982"
25/11/2007 14.00,"0,947832","31,426989","6,915123","20,83862"
25/11/2007 15.00,"2,769244","17,524721","3,794648","11,714593"
25/11/2007 16.00,"2,492656","15,352289","2,767742","11,116274"
25/11/2007 17.00,"3,676774","20,669867","3,075643","15,96512"
25/11/2007 18.00,"3,687165","37,259448","10,01699","21,915859"
25/11/2007 19.00,"3,141081","42,422728","13,664451","21,486271"
25/11/2007 20.00,"2,901248","39,13231","13,351467","18,67378"
25/11/2007 21.00,"2,367158","44,606845","14,42658","22,502499"
25/11/2007 22.00,"2,136576","37,761386","13,315092","17,357737"
25/11/2007 23.00,"2,694962","34,695362","14,012103","13,220117"
26/11/2007 0.00,"4,229858","32,985938","12,985198","13,085147"
26/11/2007 1.00,,"29,961402","13,063858","9,937807"
26/11/2007 2.00,"0,126186",,,
26/11/2007 3.00,"0,218545","24,506332","11,184314","7,362829"
26/11/2007 4.00,"0,049559","27,987415","13,484272","7,317404"
26/11/2007 5.00,"0,069218","26,659301","13,5401","5,902722"
26/11/2007 6.00,"0,139498","29,384246","12,515727","10,201267"
26/11/2007 7.00,"0,094897","42,274874","14,712505","19,730234"
