, Brindisi,,,
,Via Dei Mille,,,
Parm,SO2,NO2,NOX,PM10



11/10/2009 12.00,"0,5","24,2","33,8","21,5"
11/10/2009 13.00,"0,4","18,8","26,9",
11/10/2009 14.00,"0,1","8,0","11,8","17,1"
11/10/2009 15.00,"0,1","12,9","21,0",
11/10/2009 16.00,"0,1","17,8","24,2","21,0"
11/10/2009 17.00,"0,1","28,8","38,0",
11/10/2009 18.00,"0,2","51,6","69,2","19,0"
11/10/2009 19.00,"0,4","51,7","72,7",
11/10/2009 20.00,"0,9","74,3","121,7","24,9"
11/10/2009 21.00,"2,3","83,7","147,9",
11/10/2009 22.00,"1,1","48,9","71,7","23,4"
11/10/2009 23.00,"0,6","36,3","59,0",
12/10/2009 0.00,"1,3","62,8","102,0","26,9"
12/10/2009 1.00,"0,3","35,8","50,5",
12/10/2009 2.00,"0,1","15,4","19,5","20,0"
12/10/2009 3.00,"0,2","11,0","13,4",
12/10/2009 4.00,"0,5","11,5","13,2","15,6"
12/10/2009 5.00,"0,2","15,2","18,4",
12/10/2009 6.00,"0,3","42,5","61,4","22,5"
12/10/2009 7.00,"0,9","50,9","92,3",
12/10/2009 8.00,"2,6","64,1","139,7","30,3"
12/10/2009 9.00,"1,3","57,5","99,1",
12/10/2009 10.00,"1,0","34,8","52,6","22,5"
12/10/2009 11.00,"1,4","41,2","65,0",
12/10/2009 12.00,"1,4","36,5","58,9","17,1"
12/10/2009 13.00,"1,8","32,8","52,4",
12/10/2009 14.00,"0,3","16,6","25,7","8,3"
12/10/2009 15.00,"0,6","17,3","24,5",
12/10/2009 16.00,"0,8","18,9","26,8","11,2"
12/10/2009 17.00,"0,3","26,7","35,4",
12/10/2009 18.00,"1,3","35,9","44,5","22,5"
12/10/2009 19.00,"1,4","35,2","45,2",
12/10/2009 20.00,"1,4","28,3","39,8","12,2"
12/10/2009 21.00,"1,4","11,5","16,1",
12/10/2009 22.00,"1,3","12,2","17,4","19,0"
12/10/2009 23.00,"0,8","7,3","12,5",
13/10/2009 0.00,"0,3","6,5","10,3","11,2"
13/10/2009 1.00,,"4,4","6,2",
13/10/2009 2.00,,,,"5,4"
13/10/2009 3.00,,"3,7","5,5",
13/10/2009 4.00,,"3,3","4,9","7,3"
13/10/2009 5.00,,"3,6","5,2",
13/10/2009 6.00,,"6,2","9,9","5,4"
13/10/2009 7.00,,"6,6","11,0",
13/10/2009 8.00,,"10,3","17,6","13,2"
13/10/2009 9.00,,"7,6","12,9",
13/10/2009 10.00,,"6,4","11,7","16,6"
13/10/2009 11.00,,"8,3","13,8",
13/10/2009 12.00,,"7,9","14,4","10,3"
13/10/2009 13.00,,"12,4","22,9",
13/10/2009 14.00,,"6,8","11,6","14,2"
13/10/2009 15.00,,"6,2","10,4",
13/10/2009 16.00,,"9,7","15,7","15,1"
13/10/2009 17.00,,"6,8","11,5",
13/10/2009 18.00,,"7,5","13,4","19,0"
13/10/2009 19.00,,"13,8","26,1",
13/10/2009 20.00,,"10,5","18,1","12,7"
13/10/2009 21.00,,"8,4","13,3",
13/10/2009 22.00,,"8,7","15,5","10,3"
13/10/2009 23.00,,"9,5","16,2",
14/10/2009 0.00,,"5,7","10,0","8,8"
14/10/2009 1.00,,"6,2","10,9",
14/10/2009 2.00,,"4,0","6,2","4,4"
14/10/2009 3.00,,"3,8","5,3",
14/10/2009 4.00,,"3,5","5,5","2,9"
14/10/2009 5.00,,"4,9","7,1",
14/10/2009 6.00,,"31,7","46,4","5,4"
14/10/2009 7.00,,"48,3","78,7",
14/10/2009 8.00,,"34,3","59,2","4,9"
14/10/2009 9.00,,,,
14/10/2009 10.00,"2,2","19,5","32,7","10,7"
14/10/2009 11.00,"0,7","18,8","32,6",
14/10/2009 12.00,"0,4","17,5","29,4","11,7"
14/10/2009 13.00,"0,5","23,1","37,5",
14/10/2009 14.00,"0,2","15,7","25,1","5,9"
14/10/2009 15.00,"0,5","15,8","26,4",
14/10/2009 16.00,"0,2","16,9","27,1","5,9"
14/10/2009 17.00,"0,3","17,9","27,3",
14/10/2009 18.00,"0,4","24,9","41,8","3,9"
14/10/2009 19.00,"0,8","35,1","56,0",
14/10/2009 20.00,"1,2","32,9","56,5","3,4"
14/10/2009 21.00,"0,7","27,4","41,3",
14/10/2009 22.00,"1,0","28,6","44,1","5,4"
14/10/2009 23.00,"0,8","32,5","51,9",
15/10/2009 0.00,"1,0","26,0","38,8","4,4"
15/10/2009 1.00,,"11,9","17,1",
15/10/2009 2.00,"0,8",,,"2,4"
15/10/2009 3.00,"0,3","12,2","14,7",
15/10/2009 4.00,"0,1","15,4","17,9","1,5"
15/10/2009 5.00,"0,4","14,9","18,2",
15/10/2009 6.00,"0,5","37,9","61,0","3,9"
15/10/2009 7.00,"2,3","56,8","147,2",
15/10/2009 8.00,"4,3","73,2","215,4","13,2"
15/10/2009 9.00,"0,9","37,6","63,4",
15/10/2009 10.00,"1,7","28,0","46,1","6,3"
15/10/2009 11.00,"1,5","25,2","38,2",
15/10/2009 12.00,"1,3","23,2","35,7","7,3"
15/10/2009 13.00,"1,9","22,0","33,4",
15/10/2009 14.00,"1,2","23,2","34,1","8,8"
15/10/2009 15.00,"0,4","28,4","41,2",
15/10/2009 16.00,"1,0","39,8","61,7","5,9"
15/10/2009 17.00,"0,6","35,0","52,4",
15/10/2009 18.00,"0,8","32,2","47,3","5,9"
15/10/2009 19.00,"1,1","31,7","50,5",
15/10/2009 20.00,"0,9","28,9","44,8","12,2"
15/10/2009 21.00,"0,2","18,0","28,1",
15/10/2009 22.00,"0,1","24,0","37,6","8,3"
15/10/2009 23.00,"0,4","18,9","27,4",
16/10/2009 0.00,"0,5","12,7","19,8","8,3"
16/10/2009 1.00,"0,1","7,2","11,5",
16/10/2009 2.00,"0,2","4,6","5,9","4,4"
16/10/2009 3.00,"0,4","7,0","9,1",
16/10/2009 4.00,"0,5","5,7","7,2","2,4"
16/10/2009 5.00,"1,1","6,5","8,0",
16/10/2009 6.00,"1,8","7,0","9,3","2,4"
16/10/2009 7.00,"3,3","14,4","20,2",
16/10/2009 8.00,"3,0","19,7","28,5","2,0"
16/10/2009 9.00,"2,4","19,2","29,6",
16/10/2009 10.00,"2,3","23,3","38,2","5,9"
16/10/2009 11.00,"2,1","17,8","29,0",
16/10/2009 12.00,"2,1","20,1","33,4","4,4"
16/10/2009 13.00,"3,3","20,0","35,7",
16/10/2009 14.00,"2,0","13,4","21,8","7,3"
16/10/2009 15.00,"1,8","11,0","17,0",
16/10/2009 16.00,"1,8","12,2","19,2","6,3"
16/10/2009 17.00,"1,7","11,3","17,4",
16/10/2009 18.00,"1,7","14,7","20,8","11,2"
16/10/2009 19.00,"1,8","21,4","30,5",
16/10/2009 20.00,"1,8","18,8","25,4","11,2"
16/10/2009 21.00,"1,8","25,3","35,3",
16/10/2009 22.00,"1,9","21,5","29,6","7,3"
16/10/2009 23.00,"1,5","23,2","32,2",
17/10/2009 0.00,"0,1","25,2","34,8","8,3"
17/10/2009 1.00,,"14,5","19,8",
17/10/2009 2.00,"0,2",,,"5,9"
17/10/2009 3.00,"0,3","10,1","12,4",
17/10/2009 4.00,"0,3","8,7","9,5","5,9"
17/10/2009 5.00,"0,3","10,7","11,4",
17/10/2009 6.00,"0,3","18,1","21,2","6,3"
17/10/2009 7.00,"0,9","37,8","57,8",
17/10/2009 8.00,"1,4","46,9","81,9","14,2"
17/10/2009 9.00,"1,3","45,3","72,6",
17/10/2009 10.00,"1,6","29,5","42,7","14,2"
17/10/2009 11.00,"1,9","24,8","36,4",
17/10/2009 12.00,"3,2","30,2","45,8","11,7"
17/10/2009 13.00,"3,3","33,4","49,1",
17/10/2009 14.00,"2,1","17,3","22,1","9,8"
17/10/2009 15.00,"1,9","28,2","37,0",
17/10/2009 16.00,"1,2","28,3","35,5","11,2"
17/10/2009 17.00,"1,2","44,1","57,9",
17/10/2009 18.00,"1,6","65,5","94,1","18,1"
17/10/2009 19.00,"2,1","79,2","114,4",
17/10/2009 20.00,"2,5","74,6","105,5","20,5"
17/10/2009 21.00,"1,5","56,0","72,5",
17/10/2009 22.00,"1,9","54,8","71,6","23,0"
17/10/2009 23.00,"1,5","65,8","86,9",
18/10/2009 0.00,"1,6","56,1","74,7","20,5"
18/10/2009 1.00,"1,5","68,5","98,3",
18/10/2009 2.00,"1,2","45,0","55,1","13,2"
18/10/2009 3.00,"0,2","26,5","29,9",
18/10/2009 4.00,"0,5","12,9","15,8","8,3"
18/10/2009 5.00,"0,9","8,2","9,5",
18/10/2009 6.00,"1,0","10,7","13,2","6,3"
18/10/2009 7.00,"1,6","24,8","35,0",
18/10/2009 8.00,"3,8","37,7","51,2","9,8"
18/10/2009 9.00,"9,3","58,8","79,8",
18/10/2009 10.00,"5,6","44,9","63,5","10,7"
18/10/2009 11.00,"3,6","29,7","42,2",
18/10/2009 12.00,"3,7","23,1","34,1","10,3"
18/10/2009 13.00,"3,6","22,6","31,3",
18/10/2009 14.00,"2,8","10,2","13,2","5,9"
18/10/2009 15.00,"3,0","14,1","18,5",
18/10/2009 16.00,"2,0","17,1","21,8","3,4"
18/10/2009 17.00,"2,1","20,4","27,4",
18/10/2009 18.00,"1,6","18,0","24,8","2,9"
18/10/2009 19.00,"1,5","15,4","21,3",
18/10/2009 20.00,"1,1","24,9","38,1","9,8"
18/10/2009 21.00,"0,6","17,0","24,5",
18/10/2009 22.00,"0,9","18,7","26,7","11,2"
18/10/2009 23.00,"0,5","21,3","28,2",
19/10/2009 0.00,"1,1","17,7","24,3","5,9"
19/10/2009 1.00,,"13,1","18,1",
19/10/2009 2.00,"2,0",,,"3,4"
19/10/2009 3.00,"2,4","21,2","30,3",
19/10/2009 4.00,"1,7","11,6","14,0","4,9"
19/10/2009 5.00,"1,9","8,6","10,0",
19/10/2009 6.00,"2,2","19,4","26,0","10,3"
19/10/2009 7.00,"2,1","28,8","39,0",
19/10/2009 8.00,"3,0","35,8","54,2","7,3"
19/10/2009 9.00,"4,4","28,5","43,4",
19/10/2009 10.00,"7,0","33,4","81,8","13,7"
19/10/2009 11.00,"8,0","20,0","34,9",
19/10/2009 12.00,"7,1","17,8","28,2","9,3"
19/10/2009 13.00,"8,2","26,1","42,2",
19/10/2009 14.00,"7,4","19,7","30,6","12,7"
19/10/2009 15.00,"5,0","22,2","30,4",
19/10/2009 16.00,"4,8","23,6","35,7","8,3"
19/10/2009 17.00,"3,8","30,0","44,6",
19/10/2009 18.00,"2,8","32,0","46,4","9,8"
19/10/2009 19.00,"3,5","29,3","42,0",
19/10/2009 20.00,"2,9","39,2","57,9","17,6"
19/10/2009 21.00,"2,5","34,2","50,0",
19/10/2009 22.00,"2,1","22,0","29,3","13,7"
19/10/2009 23.00,"1,9","19,4","28,5",
20/10/2009 0.00,"1,9","13,9","18,6","12,7"
20/10/2009 1.00,"1,4","10,4","13,8",
20/10/2009 2.00,"0,9","7,7","9,6","7,3"
20/10/2009 3.00,"0,1","8,6","9,7",
20/10/2009 4.00,"0,2","7,1","8,2","9,3"
20/10/2009 5.00,"0,2","9,1","10,8",
20/10/2009 6.00,"0,8","23,1","29,1","8,3"
20/10/2009 7.00,"2,3","54,5","93,7",
20/10/2009 8.00,"3,1","68,9","154,6","21,0"
20/10/2009 9.00,"1,7","43,8","79,7",
20/10/2009 10.00,"2,0","25,1","42,0","24,9"
20/10/2009 11.00,"2,2","28,3","44,8",
20/10/2009 12.00,"2,1","27,7","44,7","12,2"
20/10/2009 13.00,"2,1","38,5","58,4",
20/10/2009 14.00,"3,1","30,8","44,1","20,0"
20/10/2009 15.00,"2,7","36,9","54,3",
20/10/2009 16.00,"1,3","37,5","55,3","18,6"
20/10/2009 17.00,"1,8","48,6","73,1",
20/10/2009 18.00,"2,7","93,4","157,8","24,4"
20/10/2009 19.00,"2,3","85,7","141,3",
20/10/2009 20.00,"2,5","84,7","138,3","23,9"
20/10/2009 21.00,"2,0","81,3","131,1",
20/10/2009 22.00,"0,9","61,8","77,6","22,0"
20/10/2009 23.00,"1,3","70,5","104,2",
21/10/2009 0.00,"0,3","51,8","72,6","32,2"
21/10/2009 1.00,,"43,1","57,1",
21/10/2009 2.00,"2,4",,,"21,0"
21/10/2009 3.00,"0,6","21,8","23,2",
21/10/2009 4.00,"0,4","20,8","23,1","19,0"
21/10/2009 5.00,"0,8","28,6","35,5",
21/10/2009 6.00,"1,8","49,5","73,5","25,9"
21/10/2009 7.00,"2,6","62,9","134,7",
21/10/2009 8.00,"5,2","77,5","209,7","28,8"
21/10/2009 9.00,"5,6","93,3","210,5",
21/10/2009 10.00,"4,4","59,8","100,5","35,2"
21/10/2009 11.00,"3,6","37,3","55,7",
21/10/2009 12.00,"2,8","34,9","51,1","20,5"
21/10/2009 13.00,"2,9","48,9","73,5",
21/10/2009 14.00,"2,3","25,8","38,3","17,1"
21/10/2009 15.00,"2,0","20,3","28,0",
21/10/2009 16.00,"1,3","27,3","35,2","12,2"
21/10/2009 17.00,"2,2","44,3","57,6",
21/10/2009 18.00,"1,7","55,5","76,0","17,6"
21/10/2009 19.00,"0,6","65,3","97,1",
21/10/2009 20.00,"1,1","53,0","80,7","22,0"
21/10/2009 21.00,"0,5","41,5","61,8",
21/10/2009 22.00,"0,4","27,8","35,9","23,0"
21/10/2009 23.00,"0,6","21,0","27,5",
22/10/2009 0.00,"0,2","14,2","18,6","12,7"
22/10/2009 1.00,"0,2","7,4","8,4",
22/10/2009 2.00,"0,2","6,3","7,4","8,3"
22/10/2009 3.00,"0,1","5,3","6,5",
22/10/2009 4.00,"0,7","4,6","5,8","11,2"
22/10/2009 5.00,"0,3","8,2","9,7",
22/10/2009 6.00,"0,2","17,9","21,4","9,8"
22/10/2009 7.00,"3,7","121,3","243,3",
22/10/2009 8.00,"7,9","191,2","367,1","27,8"
22/10/2009 9.00,"2,9","42,7","57,0",
22/10/2009 10.00,"1,6","22,6","30,9","29,8"
22/10/2009 11.00,"1,0","25,5","37,3",
22/10/2009 12.00,"2,1","26,5","40,1","30,8"
22/10/2009 13.00,"2,2","33,4","52,9",
22/10/2009 14.00,"2,5","22,1","31,3","34,2"
22/10/2009 15.00,"3,5","23,0","31,1",
22/10/2009 16.00,,"22,1","29,7","30,8"
22/10/2009 17.00,"1,5",,,
22/10/2009 18.00,"3,6","36,6","53,3","30,8"
22/10/2009 19.00,"1,9","27,3","39,2",
22/10/2009 20.00,"1,7","24,5","37,8","27,8"
22/10/2009 21.00,"0,6","17,3","24,1",
22/10/2009 22.00,"0,8","16,5","22,0","24,4"
22/10/2009 23.00,"2,2","13,5","18,3",
23/10/2009 0.00,"2,1","9,4","11,9","25,9"
23/10/2009 1.00,,"7,0","9,4",
23/10/2009 2.00,"1,2",,,"14,2"
23/10/2009 3.00,"0,7","4,1","5,3",
23/10/2009 4.00,"0,6","3,3","4,3","15,1"
23/10/2009 5.00,"2,3","2,4","3,8",
23/10/2009 6.00,"0,6","16,0","20,1","15,1"
23/10/2009 7.00,"0,7","20,8","27,5",
23/10/2009 8.00,"0,9","21,7","29,9","19,0"
23/10/2009 9.00,"0,9",,,
23/10/2009 10.00,"1,5",,,"17,6"
23/10/2009 11.00,"1,5",,,
23/10/2009 12.00,"1,7",,,"14,7"
23/10/2009 13.00,"1,8","31,1","51,7",
23/10/2009 14.00,"1,6","15,1","21,7","17,6"
23/10/2009 15.00,"1,7","13,9","19,7",
23/10/2009 16.00,"1,7","18,0","27,3","15,6"
23/10/2009 17.00,"1,6","16,1","21,4",
23/10/2009 18.00,"1,7","21,4","30,0","20,5"
23/10/2009 19.00,"1,7","20,6","27,4",
23/10/2009 20.00,"1,7","20,8","29,1","19,0"
23/10/2009 21.00,"1,4","13,4","17,9",
23/10/2009 22.00,"0,4","10,5","16,2","17,1"
23/10/2009 23.00,"0,7","14,6","18,8",
24/10/2009 0.00,"1,7","8,1","9,8","18,1"
24/10/2009 1.00,"1,7","6,1","8,2",
24/10/2009 2.00,"1,7","5,3","5,8","8,8"
24/10/2009 3.00,"1,3","1,3","1,3",
24/10/2009 4.00,"0,6",,,"12,7"
24/10/2009 5.00,"0,5","4,1","3,0",
24/10/2009 6.00,"0,8","12,1","12,9","14,7"
24/10/2009 7.00,"0,9","10,1","10,8",
24/10/2009 8.00,"1,4","9,3","12,1","17,6"
24/10/2009 9.00,"1,7","5,9","7,4",
24/10/2009 10.00,"1,8","14,0","19,8","15,6"
24/10/2009 11.00,"1,7","15,6","22,9",
24/10/2009 12.00,"1,7","15,7","24,8","12,2"
24/10/2009 13.00,"1,9","22,3","34,6",
24/10/2009 14.00,"2,0","26,5","60,8","8,3"
24/10/2009 15.00,"6,6","85,5","230,0",
24/10/2009 16.00,"1,7","10,8","14,8","15,1"
24/10/2009 17.00,"1,7","20,3","29,1",
24/10/2009 18.00,"1,7","25,8","34,8","20,0"
24/10/2009 19.00,"1,9","29,7","47,0",
24/10/2009 20.00,"2,0","40,7","59,8","25,4"
24/10/2009 21.00,"2,1","59,6","88,9",
24/10/2009 22.00,"1,8","40,2","55,9","25,4"
24/10/2009 23.00,"2,1","43,3","69,0",
25/10/2009 0.00,"1,8","41,1","61,1","22,0"
25/10/2009 1.00,,"38,4","59,1",
25/10/2009 2.00,"0,2",,,"16,1"
25/10/2009 3.00,"0,4","8,3","9,7",
25/10/2009 4.00,"0,2","4,6","5,0","14,2"
25/10/2009 5.00,"0,2",,,
25/10/2009 6.00,"0,2","11,3","9,3","12,2"
25/10/2009 7.00,"0,3","10,6","9,6",
25/10/2009 8.00,"0,1","6,9","6,9","16,1"
25/10/2009 9.00,"0,1","6,8","7,6",
25/10/2009 10.00,"0,2","8,0","12,8","14,2"
25/10/2009 11.00,"0,3","8,0","11,9",
25/10/2009 12.00,"0,2","6,7","9,6","15,1"
25/10/2009 13.00,"0,2","6,5","10,7",
25/10/2009 14.00,"0,1","4,1","5,2","19,0"
25/10/2009 15.00,"0,2","6,3","6,9",
25/10/2009 16.00,"0,2","7,1","6,3","24,9"
25/10/2009 17.00,,"9,8","8,6",
25/10/2009 18.00,,"7,9","6,8","29,8"
25/10/2009 19.00,,"6,1","4,2",
25/10/2009 20.00,,"5,6","5,2","25,4"
25/10/2009 21.00,,"6,6","6,5",
25/10/2009 22.00,,"4,0","2,7","19,0"
25/10/2009 23.00,,"4,7","3,0",
26/10/2009 0.00,,"2,0","0,8","21,0"
26/10/2009 1.00,,,,
26/10/2009 2.00,,,,"18,1"
26/10/2009 3.00,,"3,2","1,1",
26/10/2009 4.00,,"2,5","0,9","17,1"
26/10/2009 5.00,,,,
26/10/2009 6.00,,,,"15,1"
26/10/2009 7.00,,"3,1","0,9",
26/10/2009 8.00,,"5,6","4,6","23,0"
26/10/2009 9.00,,"6,3","7,1",
26/10/2009 10.00,,"7,0","8,4","20,0"
26/10/2009 11.00,,"5,6","5,8",
26/10/2009 12.00,,"4,2","4,2","22,5"
26/10/2009 13.00,,"4,2","4,9",
26/10/2009 14.00,,"8,9","12,9","19,5"
26/10/2009 15.00,,"6,0","6,4",
26/10/2009 16.00,,"7,8","8,7","27,8"
26/10/2009 17.00,,,,
26/10/2009 18.00,,,,"26,9"
26/10/2009 19.00,,"16,1","22,8",
26/10/2009 20.00,,"8,8","15,6","27,4"
26/10/2009 21.00,,"8,7","14,3",
26/10/2009 22.00,,"8,6","13,0","28,3"
26/10/2009 23.00,,"7,9","11,3",
27/10/2009 0.00,,"7,6","9,7","20,0"
27/10/2009 1.00,,"8,5","10,5",
27/10/2009 2.00,"0,5",,,"15,6"
27/10/2009 3.00,"0,5","8,1","9,4",
27/10/2009 4.00,"0,4","7,5","8,4","18,6"
27/10/2009 5.00,"0,4","4,9","5,9",
27/10/2009 6.00,"0,4","5,8","6,5","22,0"
27/10/2009 7.00,"0,4","6,3","8,2",
27/10/2009 8.00,"0,3","9,3","12,4","23,9"
27/10/2009 9.00,"0,4","12,2","19,6",
27/10/2009 10.00,"0,4","14,0","21,9","27,8"
27/10/2009 11.00,"0,4","12,8","20,1",
27/10/2009 12.00,"0,5","11,8","17,4","28,3"
27/10/2009 13.00,"1,2","9,2","15,2",
27/10/2009 14.00,"1,0","12,6","19,5","27,8"
27/10/2009 15.00,"1,2","9,8","14,0",
27/10/2009 16.00,"0,9","8,0","11,4","33,7"
27/10/2009 17.00,"0,5","10,2","16,2",
27/10/2009 18.00,"0,5","8,8","12,0","37,6"
27/10/2009 19.00,"0,4","9,3","14,6",
27/10/2009 20.00,"0,4","13,4","20,4","26,4"
27/10/2009 21.00,"0,4","9,0","12,5",
27/10/2009 22.00,"0,4","12,6","14,9","27,4"
27/10/2009 23.00,"0,4","14,2","16,4",
28/10/2009 0.00,"0,4","10,6","12,9","23,9"
28/10/2009 1.00,"0,3","8,5","10,2",
28/10/2009 2.00,"0,3","8,2","10,0","17,6"
28/10/2009 3.00,"0,3","8,0","8,9",
28/10/2009 4.00,"0,3","7,0","6,6","23,9"
28/10/2009 5.00,"0,4","7,3","7,1",
28/10/2009 6.00,"0,4","7,3","7,8","26,9"
28/10/2009 7.00,"0,3","8,4","9,9",
28/10/2009 8.00,"1,0","28,1","43,3","21,5"
28/10/2009 9.00,"0,3","13,5","19,5",
28/10/2009 10.00,"0,4","13,0","20,5","17,6"
28/10/2009 11.00,"0,4","13,6","21,9",
28/10/2009 12.00,"0,4","13,9","20,6","21,5"
28/10/2009 13.00,"0,4","7,6","13,6",
28/10/2009 14.00,"0,4","12,3","20,8","16,6"
28/10/2009 15.00,"0,2","9,5","13,2",
28/10/2009 16.00,"0,4","10,8","14,7","23,4"
28/10/2009 17.00,"0,4","16,2","20,9",
28/10/2009 18.00,"0,4","17,8","22,5","19,5"
28/10/2009 19.00,"0,4","17,8","24,8",
28/10/2009 20.00,"0,6","18,9","26,0","15,1"
28/10/2009 21.00,"0,5","13,2","17,7",
28/10/2009 22.00,"0,4","11,4","13,7","15,6"
28/10/2009 23.00,"0,4","8,6","11,8",
29/10/2009 0.00,"0,4","10,2","13,9","13,7"
29/10/2009 1.00,,"6,8","7,1",
29/10/2009 2.00,"0,5",,,"6,8"
29/10/2009 3.00,"0,3","11,9","12,7",
29/10/2009 4.00,"0,6","9,2","9,3","14,2"
29/10/2009 5.00,"0,3","9,2","8,1",
29/10/2009 6.00,"0,2","10,8","10,5","9,8"
29/10/2009 7.00,"0,4","26,1","31,7",
29/10/2009 8.00,"0,5","30,3","40,0","13,7"
29/10/2009 9.00,"0,5","15,6","21,5",
29/10/2009 10.00,"0,6","13,1","18,7","15,1"
29/10/2009 11.00,"0,5","14,1","20,0",
29/10/2009 12.00,"0,6","15,5","20,9","12,2"
29/10/2009 13.00,"0,9","15,1","20,8",
29/10/2009 14.00,"1,2","19,3","28,8","18,6"
29/10/2009 15.00,"0,6","13,0","15,2",
29/10/2009 16.00,"0,6","12,8","16,2","23,9"
29/10/2009 17.00,"0,5","24,0","29,6",
29/10/2009 18.00,"0,6","33,7","41,1","25,4"
29/10/2009 19.00,"0,6","30,4","37,9",
29/10/2009 20.00,"1,4","49,2","76,3","29,3"
29/10/2009 21.00,"0,7","23,0","27,0",
29/10/2009 22.00,"0,6","14,4","16,7","21,0"
29/10/2009 23.00,"0,5","12,2","13,8",
30/10/2009 0.00,"0,5","11,0","12,0","16,6"
30/10/2009 1.00,"0,6","7,3","8,4",
30/10/2009 2.00,"0,5","7,7","7,4","8,3"
30/10/2009 3.00,"0,7","6,7","6,3",
30/10/2009 4.00,"0,6","5,1","5,0","7,8"
30/10/2009 5.00,"0,5","6,2","5,9",
30/10/2009 6.00,"0,5","7,2","6,5","16,1"
30/10/2009 7.00,"0,6","9,2","10,3",
30/10/2009 8.00,"0,7","25,4","35,3","22,5"
30/10/2009 9.00,"1,3","21,0","33,7",
30/10/2009 10.00,"1,5","20,0","35,0","17,1"
30/10/2009 11.00,"2,3","20,1","35,9",
30/10/2009 12.00,"3,6","17,1","28,4","12,2"
30/10/2009 13.00,"3,4","21,4","33,8",
30/10/2009 14.00,"4,6","27,0","42,4","18,1"
30/10/2009 15.00,"4,3","18,5","29,9",
30/10/2009 16.00,"2,4","13,5","19,7","23,4"
30/10/2009 17.00,"2,2","14,7","19,8",
30/10/2009 18.00,"1,6","14,9","22,4","17,1"
30/10/2009 19.00,"2,0","16,0","22,6",
30/10/2009 20.00,"2,2","15,0","24,1","21,0"
30/10/2009 21.00,"1,9","17,8","23,5",
30/10/2009 22.00,"1,9","19,4","25,8","24,4"
30/10/2009 23.00,"0,9","12,9","17,0",
31/10/2009 0.00,"0,7","13,4","17,7","25,4"
31/10/2009 1.00,,"14,2","18,0",
31/10/2009 2.00,"1,8",,,"19,5"
31/10/2009 3.00,"1,6","8,4","9,8",
31/10/2009 4.00,"1,8","5,8","5,2","22,5"
31/10/2009 5.00,"1,3","4,5","2,2",
31/10/2009 6.00,"1,1","4,7","2,9","20,0"
31/10/2009 7.00,"1,2","9,6","11,7",
31/10/2009 8.00,"1,5","10,1","12,2","26,4"
31/10/2009 9.00,"1,2","15,8","26,0",
31/10/2009 10.00,"1,9","16,4","25,0","18,6"
31/10/2009 11.00,"1,8","14,3","22,1",
31/10/2009 12.00,"1,8","15,3","24,5","18,1"
31/10/2009 13.00,"1,8","13,6","22,0",
31/10/2009 14.00,"1,7","21,0","35,3","13,2"
31/10/2009 15.00,"1,1","10,2","13,5",
31/10/2009 16.00,"0,8","10,2","12,6","18,1"
31/10/2009 17.00,"0,5","10,9","12,8",
31/10/2009 18.00,"1,4","9,4","11,1","14,7"
31/10/2009 19.00,"1,3","14,5","19,6",
31/10/2009 20.00,"0,9","15,3","20,5","14,7"
31/10/2009 21.00,"1,1","19,3","29,3",
31/10/2009 22.00,"1,3","15,9","22,5","14,2"
31/10/2009 23.00,"1,7","20,8","32,5",
01/11/2009 0.00,"1,8","29,0","44,8","16,6"
01/11/2009 1.00,"2,0","23,1","35,8",
01/11/2009 2.00,"1,6","20,4","30,9","12,7"
01/11/2009 3.00,"1,7","13,0","16,5",
01/11/2009 4.00,"2,1","9,5","10,7","12,2"
01/11/2009 5.00,"2,4","7,3","6,1",
01/11/2009 6.00,"2,6","7,1","5,2","14,7"
01/11/2009 7.00,"2,7","9,8","9,6",
01/11/2009 8.00,"2,8","9,5","10,0","15,6"
01/11/2009 9.00,"3,4","10,4","12,9",
01/11/2009 10.00,"3,7","11,1","15,3","12,2"
01/11/2009 11.00,"3,1","12,2","16,2",
01/11/2009 12.00,"3,6","13,3","20,0","13,2"
01/11/2009 13.00,"3,7","18,4","28,3",
01/11/2009 14.00,"3,0","9,8","10,6","14,2"
01/11/2009 15.00,"3,1","9,8","10,3",
01/11/2009 16.00,"1,8","9,6","9,1","15,6"
01/11/2009 17.00,"1,5","9,9","9,7",
01/11/2009 18.00,"0,8","14,7","14,5","14,7"
01/11/2009 19.00,"1,1","21,4","23,9",
01/11/2009 20.00,"1,3","25,4","32,2","13,7"
01/11/2009 21.00,"1,5","17,5","22,2",
01/11/2009 22.00,"1,8","27,3","36,4","13,2"
01/11/2009 23.00,"1,4","42,1","54,5",
02/11/2009 0.00,"0,9","50,4","63,4","18,1"
02/11/2009 1.00,,"42,2","59,7",
02/11/2009 2.00,"0,1",,,"12,2"
02/11/2009 3.00,"0,1","20,0","21,8",
02/11/2009 4.00,"0,1","12,9","9,1","13,7"
02/11/2009 5.00,"0,2","10,9","6,7",
02/11/2009 6.00,"0,0","13,5","10,0","18,1"
02/11/2009 7.00,"0,0","24,3","27,1",
02/11/2009 8.00,"0,8","59,0","93,6","19,5"
02/11/2009 9.00,"1,7","62,5","108,0",
02/11/2009 10.00,"3,0","39,1","58,5","15,1"
02/11/2009 11.00,"2,4","24,8","35,5",
02/11/2009 12.00,"2,8","29,0","39,8","20,5"
02/11/2009 13.00,"1,8","24,3","31,3",
