Stat,Arnesano,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
24/07/2014 0.00,"0,4","13,5","30,0","9,1",,,
24/07/2014 1.00,"1,0","13,7","31,9","11,6",,,
24/07/2014 2.00,"0,7","13,1","33,0","11,6",,,
24/07/2014 3.00,"0,7","12,9","33,1","11,6",,,
24/07/2014 4.00,"0,7","11,5","32,1","11,6",,,
24/07/2014 5.00,"0,6","11,6","31,4","11,6",,,
24/07/2014 6.00,"0,6","12,1","33,1","11,6",,,
24/07/2014 7.00,"0,8","12,5","34,1","11,6",,,
24/07/2014 8.00,"0,4","11,4","32,4","11,6",,,
24/07/2014 9.00,"1,1","8,3","28,4","11,6",,,
24/07/2014 10.00,"0,9","6,9","26,0","11,6",,,
24/07/2014 11.00,"0,7","6,3","24,4","11,6",,,
24/07/2014 12.00,"0,6","9,1","25,7","11,6",,,
24/07/2014 13.00,"0,6","10,5","25,3","11,6",,,
24/07/2014 14.00,"0,6","6,8","20,0","11,6",,,
24/07/2014 15.00,"0,7","5,3","17,0","11,6",,,
24/07/2014 16.00,"0,5","6,3","16,5","11,6",,,
24/07/2014 17.00,"0,6","5,2","14,0","11,6",,,
24/07/2014 18.00,"0,7","6,5","14,0","11,6",,,
24/07/2014 19.00,"0,5","7,0","14,8","11,6",,,
24/07/2014 20.00,"0,8","8,9","18,2","11,6",,,
24/07/2014 21.00,"0,8","16,8","27,8","11,6",,,
24/07/2014 22.00,"0,7","23,0","35,3","11,6",,,
24/07/2014 23.00,"0,6","19,9","34,3","11,6",,,
25/07/2014 0.00,"0,7","24,6","41,3","11,6",,,
25/07/2014 1.00,,"22,3","41,2","18,6",,,
25/07/2014 2.00,"0,2",,,"18,6",,,
25/07/2014 3.00,"0,3","19,1","39,9","18,6",,,
25/07/2014 4.00,"0,2","17,1","37,8","18,6",,,
25/07/2014 5.00,"0,2","15,5","35,6","18,6",,,
25/07/2014 6.00,"0,3","17,4","42,5","18,6",,,
25/07/2014 7.00,"0,3","18,7","45,1","18,6",,,
25/07/2014 8.00,"0,3","12,3","34,1","18,6",,,
25/07/2014 9.00,"0,2","20,1","42,6","18,6",,,
25/07/2014 10.00,"0,2","12,4","32,0","18,6",,,
25/07/2014 11.00,"0,3","10,5","28,8","18,6",,,
25/07/2014 12.00,"0,3","13,9","31,0","18,6",,,
25/07/2014 13.00,"0,2","9,2","23,5","18,6",,,
25/07/2014 14.00,"0,2","11,5","25,5","18,6",,,
25/07/2014 15.00,"0,2","11,5","24,4","18,6",,,
25/07/2014 16.00,"0,5","12,6","24,9","18,6",,,
25/07/2014 17.00,"0,4","12,5","23,7","18,6",,,
25/07/2014 18.00,"0,4","6,4","16,3","18,6",,,
25/07/2014 19.00,"0,3","6,1","16,4","18,6",,,
25/07/2014 20.00,"0,3","7,1","18,4","18,6",,,
25/07/2014 21.00,"0,2","8,2","20,7","18,6",,,
25/07/2014 22.00,"0,2","10,6","25,1","18,6",,,
25/07/2014 23.00,"0,4","11,6","28,0","18,6",,,
26/07/2014 0.00,"0,3","12,3","30,0","18,6",,,
26/07/2014 1.00,"0,3","10,6","29,5","20,9",,,
26/07/2014 2.00,"0,5","9,9","29,5","20,9",,,
26/07/2014 3.00,"0,7","9,3","30,1","20,9",,,
26/07/2014 4.00,"0,3","9,0","30,5","20,9",,,
26/07/2014 5.00,"0,3","9,4","31,4","20,9",,,
26/07/2014 6.00,"0,2","12,8","36,4","20,9",,,
26/07/2014 7.00,"0,4","13,6","37,2","20,9",,,
26/07/2014 8.00,"0,3","9,9","31,7","20,9",,,
26/07/2014 9.00,"0,2","6,9","27,2","20,9",,,
26/07/2014 10.00,"0,3","7,6","27,2","20,9",,,
26/07/2014 11.00,"0,4","9,2","28,3","20,9",,,
26/07/2014 12.00,"0,2","6,2","23,1","20,9",,,
26/07/2014 13.00,"0,3","5,5","19,1","20,9",,,
26/07/2014 14.00,"0,5","5,3","16,6","20,9",,,
26/07/2014 15.00,"0,3","5,0","13,7","20,9",,,
26/07/2014 16.00,"0,2","5,4","14,3","20,9",,,
26/07/2014 17.00,"0,3","6,2","17,4","20,9",,,
26/07/2014 18.00,"0,4","6,3","17,9","20,9",,,
26/07/2014 19.00,"0,3","10,7","22,4","20,9",,,
26/07/2014 20.00,"0,3","11,8","26,1","20,9",,,
26/07/2014 21.00,"0,2","18,0","31,4","20,9",,,
26/07/2014 22.00,"0,3","14,3","28,0","20,9",,,
26/07/2014 23.00,"0,5","15,4","30,6","20,9",,,
27/07/2014 0.00,"0,5","23,3","40,7","20,9",,,
27/07/2014 1.00,,"27,8","45,5","19,8",,,
27/07/2014 2.00,"0,4",,,"19,8",,,
27/07/2014 3.00,"0,3","10,7","30,5","19,8",,,
27/07/2014 4.00,"0,3","7,1","26,3","19,8",,,
27/07/2014 5.00,"0,5","6,4","24,7","19,8",,,
27/07/2014 6.00,"0,2","6,9","26,7","19,8",,,
27/07/2014 7.00,"0,3","7,4","28,9","19,8",,,
27/07/2014 8.00,"0,7","7,3","28,3","19,8",,,
27/07/2014 9.00,"0,6","6,5","26,4","19,8",,,
27/07/2014 10.00,"0,4","6,7","26,6","19,8",,,
27/07/2014 11.00,"0,5","6,7","26,5","19,8",,,
27/07/2014 12.00,"0,4","6,2","24,1","19,8",,,
27/07/2014 13.00,"0,3","5,2","20,7","19,8",,,
27/07/2014 14.00,"0,4","4,7","18,5","19,8",,,
27/07/2014 15.00,"0,3","4,5","17,0","19,8",,,
27/07/2014 16.00,"0,3","4,2","15,0","19,8",,,
27/07/2014 17.00,"0,5","5,2","15,1","19,8",,,
27/07/2014 18.00,"0,2","5,1","15,9","19,8",,,
27/07/2014 19.00,"0,3","6,5","18,0","19,8",,,
27/07/2014 20.00,"0,3","15,7","28,6","19,8",,,
27/07/2014 21.00,"0,5","9,7","23,0","19,8",,,
27/07/2014 22.00,"0,2","7,6","21,8","19,8",,,
27/07/2014 23.00,"0,3","5,7","21,0","19,8",,,
28/07/2014 0.00,"0,4","6,5","22,2","19,8",,,
28/07/2014 1.00,"0,6","8,3","25,9","15,7",,,
28/07/2014 2.00,"0,5","7,8","25,8","15,7",,,
28/07/2014 3.00,"0,5","8,5","26,5","15,7",,,
28/07/2014 4.00,"0,4","7,0","25,3","15,7",,,
28/07/2014 5.00,"0,4","5,7","24,5","15,7",,,
28/07/2014 6.00,"0,6","9,1","30,1","15,7",,,
28/07/2014 7.00,"0,5","9,1","29,7","15,7",,,
28/07/2014 8.00,"0,5","8,6","27,7","15,7",,,
28/07/2014 9.00,"0,3","7,8","25,5","15,7",,,
28/07/2014 10.00,"0,5","9,3","27,5","15,7",,,
28/07/2014 11.00,"0,6","8,4","26,6","15,7",,,
28/07/2014 12.00,"0,3","6,5","21,4","15,7",,,
28/07/2014 13.00,"0,6","6,3","18,7","15,7",,,
28/07/2014 14.00,"0,5","5,4","18,5","15,7",,,
28/07/2014 15.00,"0,3","4,9","18,6","15,7",,,
28/07/2014 16.00,"0,5","5,2","21,8","15,7",,,
28/07/2014 17.00,"0,5","5,7","19,6","15,7",,,
28/07/2014 18.00,"0,3","6,1","17,0","15,7",,,
28/07/2014 19.00,"0,4","8,9","20,9","15,7",,,
28/07/2014 20.00,"0,3","9,9","23,0","15,7",,,
28/07/2014 21.00,"0,6","13,1","26,9","15,7",,,
28/07/2014 22.00,"0,5","18,5","33,3","15,7",,,
28/07/2014 23.00,"0,5","18,7","34,7","15,7",,,
29/07/2014 0.00,"0,6","12,8","29,9","15,7",,,
29/07/2014 1.00,,"11,6","29,8","16,9",,,
29/07/2014 2.00,"0,3",,,"16,9",,,
29/07/2014 3.00,"0,4","14,0","34,6","16,9",,,
29/07/2014 4.00,"0,3","12,5","33,4","16,9",,,
29/07/2014 5.00,"0,3","9,6","31,3","16,9",,,
29/07/2014 6.00,"0,2","18,2","41,7","16,9",,,
29/07/2014 7.00,"0,2","21,3","45,2","16,9",,,
29/07/2014 8.00,"0,4","13,1","34,3","16,9",,,
29/07/2014 9.00,"0,4","8,5","27,4","16,9",,,
29/07/2014 10.00,"0,5","7,2","25,4","16,9",,,
29/07/2014 11.00,"0,4","6,7","23,9","16,9",,,
29/07/2014 12.00,"0,5","6,9","23,3","16,9",,,
29/07/2014 13.00,"0,4","6,1","20,5","16,9",,,
29/07/2014 14.00,"0,4","5,2","16,9","16,9",,,
29/07/2014 15.00,"0,2","5,3","15,3","16,9",,,
29/07/2014 16.00,"0,7","5,3","14,3","16,9",,,
29/07/2014 17.00,"0,2","5,1","13,4","16,9",,,
29/07/2014 18.00,"0,5","6,2","14,1","16,9",,,
29/07/2014 19.00,"0,4","8,4","17,5","16,9",,,
29/07/2014 20.00,"0,4","11,0","21,8","16,9",,,
29/07/2014 21.00,"0,8","12,4","24,1","16,9",,,
29/07/2014 22.00,"0,3","10,6","23,7","16,9",,,
29/07/2014 23.00,"0,3","10,7","25,6","16,9",,,
30/07/2014 0.00,"0,2","8,6","25,0","16,9",,,
30/07/2014 1.00,"0,5","7,1","24,6","20,4",,,
30/07/2014 2.00,"0,5","7,5","25,7","20,4",,,
30/07/2014 3.00,"0,7","6,0","25,3","20,4",,,
30/07/2014 4.00,"0,2","6,3","25,7","20,4",,,
30/07/2014 5.00,"0,4","6,3","26,1","20,4",,,
30/07/2014 6.00,"0,4","7,5","29,4","20,4",,,
30/07/2014 7.00,"0,3","8,5","29,6","20,4",,,
30/07/2014 8.00,"0,4","7,2","25,9","20,4",,,
30/07/2014 9.00,"0,4","7,1","23,9","20,4",,,
30/07/2014 10.00,"0,5","6,5","22,7","20,4",,,
30/07/2014 11.00,"0,4","6,8","23,4","20,4",,,
30/07/2014 12.00,"0,4","6,6","22,8","20,4",,,
30/07/2014 13.00,"0,3","6,3","20,6","20,4",,,
30/07/2014 14.00,"0,5","5,4","19,4","20,4",,,
30/07/2014 15.00,"0,5","5,4","19,2","20,4",,,
30/07/2014 16.00,"0,4","4,8","18,8","20,4",,,
30/07/2014 17.00,"0,4","5,0","17,1","20,4",,,
30/07/2014 18.00,"0,4","5,7","17,0","20,4",,,
30/07/2014 19.00,"0,3","7,2","19,0","20,4",,,
30/07/2014 20.00,"0,3","7,7","20,2","20,4",,,
30/07/2014 21.00,"0,5","7,7","20,1","20,4",,,
30/07/2014 22.00,"0,5","6,8","19,9","20,4",,,
30/07/2014 23.00,"0,6","7,4","21,7","20,4",,,
31/07/2014 0.00,"0,9","8,1","22,8","20,4",,,
31/07/2014 1.00,,"8,5","25,5","18,7",,,
31/07/2014 2.00,"0,3",,,"18,7",,,
31/07/2014 3.00,"0,2","9,3","29,8","18,7",,,
31/07/2014 4.00,"0,3","8,9","29,1","18,7",,,
31/07/2014 5.00,"0,3","9,0","28,6","18,7",,,
31/07/2014 6.00,"0,2","13,8","35,4","18,7",,,
31/07/2014 7.00,"0,4","13,8","37,2","18,7",,,
31/07/2014 8.00,"0,3","11,4","33,9","18,7",,,
31/07/2014 9.00,"0,2","7,5","27,6","18,7",,,
31/07/2014 10.00,"0,3","5,7","25,0","18,7",,,
31/07/2014 11.00,"0,2","5,6","24,4","18,7",,,
31/07/2014 12.00,"0,2","5,8","23,0","18,7",,,
31/07/2014 13.00,"0,3","6,6","22,5","18,7",,,
31/07/2014 14.00,"0,2","6,2","23,4","18,7",,,
31/07/2014 15.00,"0,3","13,2","31,0","18,7",,,
31/07/2014 16.00,"0,4","13,4","33,8","18,7",,,
31/07/2014 17.00,"0,3","17,5","36,8","18,7",,,
31/07/2014 18.00,"0,3","9,4","26,8","18,7",,,
31/07/2014 19.00,"0,4","9,2","24,2","18,7",,,
31/07/2014 20.00,"0,3","9,2","24,3","18,7",,,
31/07/2014 21.00,"0,2","11,9","26,5","18,7",,,
31/07/2014 22.00,"0,3","14,6","30,2","18,7",,,
31/07/2014 23.00,"0,2","16,0","33,3","18,7",,,
01/08/2014 0.00,"0,2","10,8","28,7","18,7",,,
01/08/2014 1.00,"0,2","7,6","26,8","10,0",,,
01/08/2014 2.00,"0,2","6,6","27,1","10,0",,,
01/08/2014 3.00,"0,1","6,7","28,3","10,0",,,
01/08/2014 4.00,"0,3","6,9","27,9","10,0",,,
01/08/2014 5.00,"0,1","7,4","26,6","10,0",,,
01/08/2014 6.00,"0,2","9,1","29,6","10,0",,,
01/08/2014 7.00,"0,2","10,1","31,6","10,0",,,
01/08/2014 8.00,"0,2","8,8","30,6","10,0",,,
01/08/2014 9.00,"0,3","7,2","28,6","10,0",,,
01/08/2014 10.00,"0,1","9,2","29,5","10,0",,,
01/08/2014 11.00,"0,2","30,0","61,2","10,0",,,
01/08/2014 12.00,"0,3","10,3","32,4","10,0",,,
01/08/2014 13.00,"0,1","12,0","33,7","10,0",,,
01/08/2014 14.00,"0,2","10,0","30,8","10,0",,,
01/08/2014 15.00,"0,2","6,3","25,7","10,0",,,
01/08/2014 16.00,"0,2","8,1","25,9","10,0",,,
01/08/2014 17.00,"0,4","8,1","24,1","10,0",,,
01/08/2014 18.00,"0,2","8,1","22,9","10,0",,,
01/08/2014 19.00,"0,1","9,7","23,8","10,0",,,
01/08/2014 20.00,"0,1","10,8","26,6","10,0",,,
01/08/2014 21.00,"0,3","11,9","27,9","10,0",,,
01/08/2014 22.00,"0,3","11,8","28,2","10,0",,,
01/08/2014 23.00,"0,2","13,7","31,7","10,0",,,
02/08/2014 0.00,"0,2","13,5","32,8","10,0",,,
02/08/2014 1.00,,"12,5","32,8","15,1",,,
02/08/2014 2.00,"0,2",,,"15,1",,,
02/08/2014 3.00,"0,3","9,8","30,7","15,1",,,
02/08/2014 4.00,"0,4","9,0","29,7","15,1",,,
02/08/2014 5.00,"0,2","7,8","28,1","15,1",,,
02/08/2014 6.00,"0,3","9,6","33,0","15,1",,,
02/08/2014 7.00,"0,5","11,2","36,3","15,1",,,
02/08/2014 8.00,"0,2","12,5","36,9","15,1",,,
02/08/2014 9.00,"0,2","11,9","35,1","15,1",,,
02/08/2014 10.00,"0,2","11,3","33,9","15,1",,,
02/08/2014 11.00,"0,2","8,9","30,3","15,1",,,
02/08/2014 12.00,"0,2","6,4","25,1","15,1",,,
02/08/2014 13.00,"0,2","7,7","25,1","15,1",,,
02/08/2014 14.00,"0,3","5,4","22,1","15,1",,,
02/08/2014 15.00,"0,1","5,7","21,2","15,1",,,
02/08/2014 16.00,"0,2","6,8","20,1","15,1",,,
02/08/2014 17.00,"0,3","5,2","16,5","15,1",,,
02/08/2014 18.00,"0,2","6,9","17,7","15,1",,,
02/08/2014 19.00,"0,3","9,8","20,6","15,1",,,
02/08/2014 20.00,"0,3","10,6","22,5","15,1",,,
02/08/2014 21.00,"0,3","13,2","25,7","15,1",,,
02/08/2014 22.00,"0,2","15,1","29,9","15,1",,,
02/08/2014 23.00,"0,6","24,7","41,6","15,1",,,
03/08/2014 0.00,"0,4","31,2","49,5","15,1",,,
03/08/2014 1.00,"0,2","22,7","42,1","17,1",,,
03/08/2014 2.00,"0,4","20,1","39,9","17,1",,,
03/08/2014 3.00,"0,3","19,6","39,3","17,1",,,
03/08/2014 4.00,"0,7","17,5","38,2","17,1",,,
03/08/2014 5.00,"0,4","23,7","47,4","17,1",,,
03/08/2014 6.00,"0,3","30,3","71,0","17,1",,,
03/08/2014 7.00,"0,3","24,7","56,3","17,1",,,
03/08/2014 8.00,"0,2","14,5","37,2","17,1",,,
03/08/2014 9.00,"0,2","8,3","29,7","17,1",,,
03/08/2014 10.00,"0,3","10,0","31,0","17,1",,,
03/08/2014 11.00,"0,4","9,0","29,2","17,1",,,
03/08/2014 12.00,"0,4","6,7","24,2","17,1",,,
03/08/2014 13.00,"0,4","6,1","18,6","17,1",,,
03/08/2014 14.00,"0,3","4,8","15,2","17,1",,,
03/08/2014 15.00,"0,3","4,3","14,3","17,1",,,
03/08/2014 16.00,"0,3","3,8","13,2","17,1",,,
03/08/2014 17.00,"0,2","3,7","12,2","17,1",,,
03/08/2014 18.00,"0,1","4,5","12,2","17,1",,,
03/08/2014 19.00,"0,3","6,1","15,7","17,1",,,
03/08/2014 20.00,"0,4","7,7","19,5","17,1",,,
03/08/2014 21.00,"0,5","9,3","21,9","17,1",,,
03/08/2014 22.00,"0,3","8,4","21,8","17,1",,,
03/08/2014 23.00,"0,2","8,9","22,9","17,1",,,
04/08/2014 0.00,"0,3","9,8","24,6","17,1",,,
04/08/2014 1.00,,"10,3","26,7","13,4",,,
04/08/2014 2.00,"0,6",,,"13,4",,,
04/08/2014 3.00,"0,6","12,9","31,5","13,4",,,
04/08/2014 4.00,"0,3","12,2","31,0","13,4",,,
04/08/2014 5.00,"0,4","11,7","30,6","13,4",,,
04/08/2014 6.00,"0,3","12,8","33,9","13,4",,,
04/08/2014 7.00,"0,5","11,6","33,0","13,4",,,
04/08/2014 8.00,"0,6","8,6","28,6","13,4",,,
04/08/2014 9.00,"0,6","7,4","27,1","13,4",,,
04/08/2014 10.00,"0,4","5,2","23,2","13,4",,,
04/08/2014 11.00,"0,3","5,2","23,2","13,4",,,
04/08/2014 12.00,"0,7","13,5","35,8","13,4",,,
04/08/2014 13.00,,,,"13,4",,,
04/08/2014 14.00,"0,6",,,"13,4",,,
04/08/2014 15.00,"0,3","4,5","5,9","13,4",,,
04/08/2014 16.00,"0,4","13,7","15,5","13,4",,,
04/08/2014 17.00,"0,4","7,4","7,7","13,4",,,
04/08/2014 18.00,"0,6","5,9","5,9","13,4",,,
04/08/2014 19.00,"0,5","15,0","15,0","13,4",,,
04/08/2014 20.00,"0,7","7,1","7,1","13,4",,,
04/08/2014 21.00,"0,6","5,7","6,0","13,4",,,
04/08/2014 22.00,"0,5","5,9","7,1","13,4",,,
04/08/2014 23.00,"0,6","8,1","10,7","13,4",,,
05/08/2014 0.00,"0,4","7,9","11,5","13,4",,,
05/08/2014 1.00,"0,4","6,7","11,5","19,2",,,
05/08/2014 2.00,"0,2","5,6","12,9","19,2",,,
05/08/2014 3.00,"0,6","4,4","11,6","19,2",,,
05/08/2014 4.00,"0,4","5,6","12,5","19,2",,,
05/08/2014 5.00,"0,3","5,5","12,6","19,2",,,
05/08/2014 6.00,"0,6","6,6","15,3","19,2",,,
05/08/2014 7.00,"0,6","6,7","15,3","19,2",,,
05/08/2014 8.00,"0,4","6,3","14,4","19,2",,,
05/08/2014 9.00,"0,5","6,2","13,4","19,2",,,
05/08/2014 10.00,"0,6","6,6","14,6","19,2",,,
05/08/2014 11.00,"0,2","5,1","12,8","19,2",,,
05/08/2014 12.00,"0,2","4,6","11,8","19,2",,,
05/08/2014 13.00,"0,5","4,1","9,4","19,2",,,
05/08/2014 14.00,"0,5","4,1","8,0","19,2",,,
05/08/2014 15.00,"0,9","6,6","10,7","19,2",,,
05/08/2014 16.00,"0,5","10,2","13,8","19,2",,,
05/08/2014 17.00,"0,4","22,9","26,8","19,2",,,
05/08/2014 18.00,"1,5","27,1","28,8","19,2",,,
05/08/2014 19.00,"2,1","12,1","12,2","19,2",,,
05/08/2014 20.00,"1,2","6,8","7,6","19,2",,,
05/08/2014 21.00,"0,7","5,8","6,6","19,2",,,
05/08/2014 22.00,"1,0","5,8","6,9","19,2",,,
05/08/2014 23.00,"0,8","6,0","8,2","19,2",,,
06/08/2014 0.00,"0,8","5,5","8,9","19,2",,,
06/08/2014 1.00,,"6,7","11,4","16,8",,,
06/08/2014 2.00,"1,2",,,"16,8",,,
06/08/2014 3.00,"1,3","7,1","14,8","16,8",,,
06/08/2014 4.00,"1,1","7,3","14,6","16,8",,,
06/08/2014 5.00,"0,8","8,0","15,3","16,8",,,
06/08/2014 6.00,"0,9","10,4","19,1","16,8",,,
06/08/2014 7.00,"0,9","10,2","19,0","16,8",,,
06/08/2014 8.00,"0,8","7,6","16,0","16,8",,,
06/08/2014 9.00,"0,7","5,3","13,1","16,8",,,
06/08/2014 10.00,"0,9","4,3","11,2","16,8",,,
06/08/2014 11.00,"0,7","4,2","11,5","16,8",,,
06/08/2014 12.00,"1,0","4,1","11,0","16,8",,,
06/08/2014 13.00,"1,0","3,7","9,0","16,8",,,
06/08/2014 14.00,"1,3","3,8","7,2","16,8",,,
06/08/2014 15.00,"1,0","3,4","8,0","16,8",,,
06/08/2014 16.00,"0,9","3,7","10,2","16,8",,,
06/08/2014 17.00,"1,3","3,9","8,1","16,8",,,
06/08/2014 18.00,"1,0","3,8","5,8","16,8",,,
06/08/2014 19.00,"0,9","3,5","4,9","16,8",,,
06/08/2014 20.00,"0,7","3,4","5,2","16,8",,,
06/08/2014 21.00,"1,1","4,2","6,1","16,8",,,
06/08/2014 22.00,"0,9","4,0","6,8","16,8",,,
06/08/2014 23.00,"1,0","4,1","8,1","16,8",,,
07/08/2014 0.00,"0,8","4,5","9,9","16,8",,,
07/08/2014 1.00,"0,8","5,1","12,4","14,4",,,
07/08/2014 2.00,"0,7","5,3","12,5","14,4",,,
07/08/2014 3.00,"0,6","5,4","13,9","14,4",,,
07/08/2014 4.00,"0,8","5,2","14,0","14,4",,,
07/08/2014 5.00,"0,9","5,6","14,1","14,4",,,
07/08/2014 6.00,"0,9","7,1","16,8","14,4",,,
07/08/2014 7.00,"1,0","9,2","19,1","14,4",,,
07/08/2014 8.00,"0,8","17,7","33,4","14,4",,,
07/08/2014 9.00,"0,7","5,3","14,7","14,4",,,
07/08/2014 10.00,"0,5","4,9","12,8","14,4",,,
07/08/2014 11.00,"0,6","5,0","12,7","14,4",,,
07/08/2014 12.00,"0,4","4,6","12,0","14,4",,,
07/08/2014 13.00,"0,5","3,8","9,8","14,4",,,
07/08/2014 14.00,"0,7","3,7","8,4","14,4",,,
07/08/2014 15.00,"0,3","4,4","9,5","14,4",,,
07/08/2014 16.00,"0,7","3,8","7,6","14,4",,,
07/08/2014 17.00,"0,8","4,2","6,3","14,4",,,
07/08/2014 18.00,"0,9","4,5","5,7","14,4",,,
07/08/2014 19.00,"0,6","4,7","5,2","14,4",,,
07/08/2014 20.00,"0,5","6,2","7,0","14,4",,,
07/08/2014 21.00,"0,9","9,0","9,9","14,4",,,
07/08/2014 22.00,"0,6","7,8","9,8","14,4",,,
07/08/2014 23.00,"0,6","7,6","10,4","14,4",,,
08/08/2014 0.00,"0,7","6,6","10,2","14,4",,,
08/08/2014 1.00,,"6,8","12,0","19,4",,,
08/08/2014 2.00,"0,9",,,"19,4",,,
08/08/2014 3.00,"0,7","6,8","14,8","19,4",,,
08/08/2014 4.00,"0,6","6,2","13,7","19,4",,,
08/08/2014 5.00,"0,8","6,5","13,8","19,4",,,
08/08/2014 6.00,"0,7","10,2","19,3","19,4",,,
08/08/2014 7.00,"0,6","9,7","19,0","19,4",,,
08/08/2014 8.00,"0,7","8,0","17,3","19,4",,,
08/08/2014 9.00,"0,7","6,1","14,3","19,4",,,
08/08/2014 10.00,"0,7","5,6","13,5","19,4",,,
08/08/2014 11.00,"0,7","5,6","12,9","19,4",,,
08/08/2014 12.00,"0,7","10,6","17,9","19,4",,,
08/08/2014 13.00,"1,0","6,5","9,9","19,4",,,
08/08/2014 14.00,"0,9","4,5","7,3","19,4",,,
08/08/2014 15.00,"0,8","3,9","6,9","19,4",,,
08/08/2014 16.00,"0,9","3,7","4,5","19,4",,,
08/08/2014 17.00,"0,6","3,4","3,4","19,4",,,
08/08/2014 18.00,"0,7","7,8","7,8","19,4",,,
08/08/2014 19.00,"0,9","4,5","4,5","19,4",,,
08/08/2014 20.00,"1,0","8,3","8,4","19,4",,,
08/08/2014 21.00,"0,4","9,6","10,4","19,4",,,
08/08/2014 22.00,"0,6","10,3","12,2","19,4",,,
08/08/2014 23.00,"0,9","9,9","13,0","19,4",,,
09/08/2014 0.00,"1,2","8,9","13,3","19,4",,,
09/08/2014 1.00,"0,5","8,0","13,0",,,,
09/08/2014 2.00,"0,5","7,6","14,6",,,,
09/08/2014 3.00,"0,9","7,3","14,3",,,,
09/08/2014 4.00,"0,6","6,4","13,8",,,,
09/08/2014 5.00,"0,7","7,2","15,2",,,,
09/08/2014 6.00,"0,8","10,5","20,4",,,,
09/08/2014 7.00,"0,8","11,3","22,9",,,,
09/08/2014 8.00,"0,6","8,9","19,9",,,,
09/08/2014 9.00,"0,8","5,9","15,4",,,,
09/08/2014 10.00,"0,8","5,7","14,2",,,,
09/08/2014 11.00,"0,6","4,6","12,8",,,,
09/08/2014 12.00,"0,9","4,4","11,5",,,,
09/08/2014 13.00,"0,8","3,8","8,4",,,,
09/08/2014 14.00,"1,0","3,9","6,4",,,,
09/08/2014 15.00,"0,9","4,0","5,0",,,,
09/08/2014 16.00,"0,9","1,9","1,9",,,,
09/08/2014 17.00,"1,1","1,0","1,0",,,,
09/08/2014 18.00,"1,3","1,2","1,2",,,,
09/08/2014 19.00,"1,5","3,5","3,5",,,,
09/08/2014 20.00,"1,6","9,5","9,5",,,,
09/08/2014 21.00,"1,4","15,9","16,1",,,,
09/08/2014 22.00,"1,6","17,1","19,1",,,,
09/08/2014 23.00,"1,0","17,6","22,0",,,,
10/08/2014 0.00,"1,2","19,0","25,0",,,,
10/08/2014 1.00,"1,0","29,6","50,0","25,1",,,
10/08/2014 2.00,"1,1",,,"25,1",,,
10/08/2014 3.00,"1,0","26,4","38,4","25,1",,,
10/08/2014 4.00,"1,0","20,0","30,0","25,1",,,
10/08/2014 5.00,"0,8","15,8","24,7","25,1",,,
10/08/2014 6.00,"0,8","11,4","22,0","25,1",,,
10/08/2014 7.00,"1,0","9,8","20,6","25,1",,,
10/08/2014 8.00,"1,4","8,2","18,1","25,1",,,
10/08/2014 9.00,"0,8","6,7","16,5","25,1",,,
10/08/2014 10.00,"0,9","7,4","17,1","25,1",,,
10/08/2014 11.00,"1,0","7,3","17,1","25,1",,,
10/08/2014 12.00,"1,0","8,4","18,0","25,1",,,
10/08/2014 13.00,"1,2","5,2","13,7","25,1",,,
10/08/2014 14.00,"1,9","4,8","12,3","25,1",,,
10/08/2014 15.00,"0,9","4,1","11,2","25,1",,,
10/08/2014 16.00,"0,8","3,9","10,3","25,1",,,
10/08/2014 17.00,"1,1","3,8","9,8","25,1",,,
10/08/2014 18.00,"1,0","4,1","8,3","25,1",,,
10/08/2014 19.00,"1,2","6,4","9,0","25,1",,,
10/08/2014 20.00,"1,0","6,5","7,4","25,1",,,
10/08/2014 21.00,"0,8","10,7","11,1","25,1",,,
10/08/2014 22.00,"0,8","11,5","13,4","25,1",,,
10/08/2014 23.00,"0,5","11,4","12,9","25,1",,,
11/08/2014 0.00,"0,3","11,8","12,8","25,1",,,
11/08/2014 1.00,"0,9","14,0","15,2","22,7",,,
11/08/2014 2.00,"0,6","15,0","17,2","22,7",,,
11/08/2014 3.00,"0,9","14,2","16,8","22,7",,,
11/08/2014 4.00,"0,8","13,7","16,7","22,7",,,
11/08/2014 5.00,"0,9","13,1","17,0","22,7",,,
11/08/2014 6.00,"0,6","12,7","18,3","22,7",,,
11/08/2014 7.00,"0,5","16,0","23,0","22,7",,,
11/08/2014 8.00,"0,8","16,3","22,0","22,7",,,
11/08/2014 9.00,"0,7","10,9","14,7","22,7",,,
11/08/2014 10.00,"1,0","5,8","8,0","22,7",,,
11/08/2014 11.00,"0,9","7,4","9,2","22,7",,,
11/08/2014 12.00,"0,9","6,8","8,0","22,7",,,
11/08/2014 13.00,"1,2","5,6","6,9","22,7",,,
11/08/2014 14.00,"1,6","10,6","12,9","22,7",,,
11/08/2014 15.00,"1,9","8,0","10,3","22,7",,,
11/08/2014 16.00,"1,0","4,2","6,6","22,7",,,
11/08/2014 17.00,"1,0","4,4","6,8","22,7",,,
11/08/2014 18.00,"0,6","5,7","6,4","22,7",,,
11/08/2014 19.00,"0,5","8,5","8,4","22,7",,,
11/08/2014 20.00,"0,5","15,2","15,2","22,7",,,
