,TARANTO,,,
,TA V.Archimede,,,
Parm,SO2,NO2,CO,PM10



28/10/2010 23.00,"1,159496","9,632806","0,180222",
29/10/2010 0.00,"1,146854","19,082605","0,357212","59,58485"
29/10/2010 1.00,"1,154077","16,271414","0,221476",
29/10/2010 2.00,"1,33649",,"0,284771","46,88644"
29/10/2010 3.00,,"20,995671",,
29/10/2010 4.00,"1,890954","25,662807","1,488929","53,724041"
29/10/2010 5.00,"1,677837","34,938702","0,678922",
29/10/2010 6.00,"1,547801","37,917329","0,658361","59,58485"
29/10/2010 7.00,"1,190199","39,317716","0,508672",
29/10/2010 8.00,"1,630879","41,466995","0,802292","60,561661"
29/10/2010 9.00,"1,479171","37,987403","0,54631",
29/10/2010 10.00,"1,325654","33,280023","0,399598","59,096451"
29/10/2010 11.00,"1,43763","20,880148","0,580462",
29/10/2010 12.00,"1,029459","6,678851","0,167782","63,003651"
29/10/2010 13.00,"1,139629","7,095466","0,199781",
29/10/2010 14.00,"1,325654","9,818403","0,20401","49,816841"
29/10/2010 15.00,"1,190199","7,475744","0,177886",
29/10/2010 16.00,"1,462916","8,31936","0,193357","42,490841"
29/10/2010 17.00,"0,959022","17,211079","0,229702",
29/10/2010 18.00,"0,966247","16,052079","0,218893","27,83882"
29/10/2010 19.00,"1,462916","35,579851","0,255864",
29/10/2010 20.00,"1,21729","54,469092","0,376961","24,42001"
29/10/2010 21.00,"1,345521","48,640342","0,525201",
29/10/2010 22.00,"1,222709","24,144296","0,298201","32,234421"
29/10/2010 23.00,"1,101702","18,681571","0,221987",
30/10/2010 0.00,"1,009592","24,290965","0,264989","36,141621"
30/10/2010 1.00,"1,024041","11,650997","0,237496",
30/10/2010 2.00,"1,164914","14,379116","0,227313","30,76923"
30/10/2010 3.00,"0,931931","14,746422","0,222026",
30/10/2010 4.00,"1,114344","16,446636","0,241295","20,02442"
30/10/2010 5.00,"1,363581","18,059887","0,224101",
30/10/2010 6.00,"1,298564","32,172938","0,262953","22,954821"
30/10/2010 7.00,"1,034877","41,830411","0,293071",
30/10/2010 8.00,"1,381642","36,105479","0,326909","23,44322"
30/10/2010 9.00,"1,193812","23,905486","0,317469",
30/10/2010 10.00,"1,210066","19,331792","0,396308","19,53602"
30/10/2010 11.00,"0,886779","24,694608","0,537342",
30/10/2010 12.00,"1,143241","20,541418","0,42627","32,234421"
30/10/2010 13.00,"1,184781","15,448564","0,371517",
30/10/2010 14.00,"0,596003","6,908574","0,213331","37,606831"
30/10/2010 15.00,"1,085447","4,289467","0,177026",
30/10/2010 16.00,"1,009592","3,82483","0,182625","22,954821"
30/10/2010 17.00,"0,892198","6,215511","0,236282",
30/10/2010 18.00,"1,092672","10,433593","0,241178","20,51281"
30/10/2010 19.00,"1,224515","12,58286","0,235224",
30/10/2010 20.00,"0,865107","15,639356","0,24059","22,46641"
30/10/2010 21.00,"1,338297","11,586102","0,220381",
30/10/2010 22.00,"1,354551","8,584126","0,259468","23,93162"
30/10/2010 23.00,"1,280503","7,473147","0,24858",
31/10/2010 0.00,"0,982501","5,505573","0,216112","23,44322"
31/10/2010 1.00,"1,034877","4,898169","0,216464",
31/10/2010 2.00,"1,063774",,"0,240825","26,37361"
31/10/2010 3.00,,"3,941638",,
31/10/2010 4.00,"0,771191","2,019489","0,222583","23,93162"
31/10/2010 5.00,"0,782027","1,396509","0,203183",
31/10/2010 6.00,"1,192005","1,208319","0,174924","23,93162"
31/10/2010 7.00,"0,984308","1,791064","0,197303",
31/10/2010 8.00,"0,825373","2,530851","0,216627","21,001221"
31/10/2010 9.00,"0,738682","2,698275","0,243592",
31/10/2010 10.00,"0,635736","2,944872","0,23395","18,55921"
31/10/2010 11.00,"0,511118","2,647659","0,23932",
31/10/2010 12.00,"0,527372","2,719042","0,246494","19,0476"
31/10/2010 13.00,"0,946379","3,148638","0,249314",
31/10/2010 14.00,"0,758549","2,490617","0,232579","22,954821"
31/10/2010 15.00,"0,605033","1,618447","0,221565",
31/10/2010 16.00,"1,08906","1,336809","0,2247","18,55921"
31/10/2010 17.00,"1,249799","1,386127","0,231325",
31/10/2010 18.00,"1,443049","2,482829","0,233872","22,46641"
31/10/2010 19.00,"1,024041","3,597701","0,238575",
31/10/2010 20.00,"1,3094","3,441957","0,248805","28,327221"
31/10/2010 21.00,"0,906646","4,867021","0,2403",
31/10/2010 22.00,"0,930125","4,289467","0,213922","18,07081"
31/10/2010 23.00,"0,884973","2,493211","0,223525",
01/11/2010 0.00,"0,894004","1,535382","0,226778","28,81562"
01/11/2010 1.00,"0,6249","1,458808","0,228972",
01/11/2010 2.00,"0,81273","0,789105","0,249785","21,001221"
01/11/2010 3.00,"1,273278","0,691765","0,21399",
01/11/2010 4.00,"0,657409","0,385469","0,249393","18,55921"
01/11/2010 5.00,"0,852465","0,380276","0,233714",
01/11/2010 6.00,"1,323848","0,31149","0,213452","18,55921"
01/11/2010 7.00,"0,863301","0,471128","0,251039",
01/11/2010 8.00,"1,009592","1,016234","0,239987","21,97802"
01/11/2010 9.00,"1,345521","0,870872","0,236223",
01/11/2010 10.00,"1,471946","1,505532","0,248649","17,094"
01/11/2010 11.00,"1,464721","1,797553","0,241162",
01/11/2010 12.00,"1,354551","1,548362","0,26119","13,67521"
01/11/2010 13.00,"1,325654","1,497744","0,261387",
01/11/2010 14.00,"1,219096","1,352382","0,230698","31,25762"
01/11/2010 15.00,"1,724795","0,373788","0,237556",
01/11/2010 16.00,"1,170332","0,53083","0,224974","32,234421"
01/11/2010 17.00,"1,192005","0,68398","0,265894",
01/11/2010 18.00,"1,441242","1,617149","0,260015","21,001221"
01/11/2010 19.00,"1,486394","1,552255","0,279964",
01/11/2010 20.00,"1,784396","2,188211","0,264914","34,67643"
01/11/2010 21.00,"1,482782","4,508808","0,270127",
01/11/2010 22.00,"1,392478","1,778083","0,271342","29,30402"
01/11/2010 23.00,"1,479171","1,561339","0,263267",
02/11/2010 0.00,"1,226321","1,191447","0,252607","27,35042"
02/11/2010 1.00,"1,500843","0,546404","0,276594",
02/11/2010 2.00,"1,547801",,"0,27095","30,76923"
02/11/2010 3.00,,"0,602213",,
02/11/2010 4.00,"1,603789","0,373788","0,187629","34,67643"
02/11/2010 5.00,"1,656165","0,289425","0,188493",
02/11/2010 6.00,"1,872893","1,039596","0,185314","27,83882"
02/11/2010 7.00,"1,84219","1,091511","0,163734",
02/11/2010 8.00,"1,77356","3,268042","0,177742","21,001221"
02/11/2010 9.00,"1,764529","4,722955","0,179939",
02/11/2010 10.00,"1,092672","4,729447","0,180371","40,537231"
02/11/2010 11.00,"1,244381","5,277149","0,208699",
02/11/2010 12.00,"1,600176","4,722955","0,20454","34,18803"
02/11/2010 13.00,"1,453885","2,828064","0,209719",
02/11/2010 14.00,"1,638104","2,193404","0,15059","26,37361"
02/11/2010 15.00,"1,502649","8,050701","0,193592",
02/11/2010 16.00,"1,811486","21,587493","0,489751","40,04884"
02/11/2010 17.00,"1,650747","41,791481","0,167186",
02/11/2010 18.00,"1,565862","3,713211","0,170562","35,653221"
02/11/2010 19.00,"1,974033","2,682702","0,187983",
02/11/2010 20.00,"1,609207","2,098659","0,234242","20,51281"
02/11/2010 21.00,"1,769947","3,639987","0,179232",
02/11/2010 22.00,"1,713959","0,371192","0,137013","23,93162"
02/11/2010 23.00,"1,450272","64,669344","0,188884",
03/11/2010 0.00,"1,206454","11,438142","0,177231","15,14041"
03/11/2010 1.00,"1,363581","2,306319","0,18453",
03/11/2010 2.00,"1,41957","0,35302","0,214271","9,76801"
03/11/2010 3.00,"1,069192",,"0,218939",
03/11/2010 4.00,"0,791058",,"0,214703","10,25641"
03/11/2010 5.00,"0,959022",,"0,230672",
03/11/2010 6.00,"0,949992",,"0,271595","14,16361"
03/11/2010 7.00,"0,782027",,"0,297923",
03/11/2010 8.00,"1,536965",,"0,332687","16,11721"
03/11/2010 9.00,"0,991531",,"0,384831",
03/11/2010 10.00,"1,706734",,"0,290351","17,582411"
03/11/2010 11.00,"1,294951",,"0,00465",
03/11/2010 12.00,"1,813293",,"0,037946","25,39682"
03/11/2010 13.00,"1,840383",,"0,060268",
03/11/2010 14.00,"2,080591",,"0,032704","29,30402"
03/11/2010 15.00,"1,632686",,"0,017138",
03/11/2010 16.00,"1,625462",,"0,025299","41,025631"
03/11/2010 17.00,"1,999317",,"0,011685",
03/11/2010 18.00,"1,654359",,"0,011916","47,863232"
03/11/2010 19.00,"1,843996",,"0,002315",
03/11/2010 20.00,"1,397897",,"0,00312","50,305241"
03/11/2010 21.00,"1,430406",,"0,000381",
03/11/2010 22.00,"1,412345",,"0,003896","51,282051"
03/11/2010 23.00,"1,424988",,"0,001483",
04/11/2010 0.00,"1,220902",,"0,000183","46,88644"
04/11/2010 1.00,"1,376224",,"0,000173",
04/11/2010 2.00,"1,490007",,"0,083539","44,932831"
04/11/2010 3.00,,,,
04/11/2010 4.00,"1,379836",,"0,381423","28,327221"
04/11/2010 5.00,"1,697704",,"0,290291",
04/11/2010 6.00,"1,677837",,"0,226445","27,83882"
04/11/2010 7.00,"1,69048",,"0,216022",
04/11/2010 8.00,"1,858444",,"0,216259","29,30402"
04/11/2010 9.00,"2,111294",,"0,374078",
04/11/2010 10.00,"2,226882",,"0,423356","31,25762"
04/11/2010 11.00,"2,568229",,"0,538809",
04/11/2010 12.00,"2,158252",,"0,210019","40,04884"
04/11/2010 13.00,"2,364144",,"0,375658",
04/11/2010 14.00,"1,894566",,"0,278802","42,490841"
04/11/2010 15.00,"2,158252",,"0,169271",
04/11/2010 16.00,"2,102263",,"0,216022","37,118431"
04/11/2010 17.00,"2,004736",,"0,303282",
04/11/2010 18.00,"2,010154",,"0,289422","36,630032"
04/11/2010 19.00,"2,43458","23,608286","0,408469",
04/11/2010 20.00,"2,151027","43,553981","0,371394","39,56044"
04/11/2010 21.00,"2,393041","33,804371","0,443808",
04/11/2010 22.00,"2,582677","35,899137","0,531307","44,932831"
04/11/2010 23.00,"2,210627","19,906749","0,278486",
05/11/2010 0.00,"2,095039","13,861267","0,252821","50,305241"
05/11/2010 1.00,"1,502649","15,22404","0,309481",
05/11/2010 2.00,"1,219096","11,19414","0,248359","35,164822"
05/11/2010 3.00,"1,843996","8,854083","0,224075",
05/11/2010 4.00,"1,764529","11,565332","0,251281","28,81562"
05/11/2010 5.00,"1,549607","9,330403","0,269326",
05/11/2010 6.00,"1,396091","17,257797","0,223285","30,28083"
05/11/2010 7.00,"1,685062","26,895798","0,244963",
05/11/2010 8.00,"2,561005","32,964636","0,738404","20,02442"
05/11/2010 9.00,"2,756061","40,613001","0,52649",
05/11/2010 10.00,"2,36595",,"0,567041","21,97802"
05/11/2010 11.00,"2,416519",,"0,681269",
05/11/2010 12.00,"2,275646","34,727159","0,542481","34,18803"
05/11/2010 13.00,"2,501405","22,689378","0,358285",
05/11/2010 14.00,"2,272034","17,39408","0,315326","57,142841"
05/11/2010 15.00,"2,257585","18,198754","0,221035",
05/11/2010 16.00,"1,484588","13,922267","0,140312","45,421242"
05/11/2010 17.00,"1,574892","11,718478","0,114149",
05/11/2010 18.00,"2,170894","10,793095","0,139696","35,653221"
05/11/2010 19.00,"2,243137","19,344755","0,249307",
05/11/2010 20.00,"2,346083","11,883313","0,173181","39,072041"
05/11/2010 21.00,"2,315379","29,023013","0,273273",
05/11/2010 22.00,"2,192566","28,32215","0,251004","32,234421"
05/11/2010 23.00,"1,713959","18,935948","0,499206",
06/11/2010 0.00,"1,984869","24,46748","0,621687","42,490841"
06/11/2010 1.00,"1,569473","11,684739","0,188382",
06/11/2010 2.00,"1,482782",,"0,184907","47,863232"
06/11/2010 3.00,,"10,916399",,
06/11/2010 4.00,"1,921657","9,365446","0,303269","30,76923"
06/11/2010 5.00,"1,869281","14,020904","0,288171",
06/11/2010 6.00,"2,185343","21,092993","0,256214","24,908421"
06/11/2010 7.00,"1,825935","24,091085","0,505174",
06/11/2010 8.00,"1,453885","29,522693","0,640614","21,97802"
06/11/2010 9.00,"1,91082","27,88866","0,578345",
06/11/2010 10.00,"1,788008","29,883489","0,837068","27,35042"
06/11/2010 11.00,"1,246187","25,237099","0,446394",
06/11/2010 12.00,"1,616431","25,671887","0,500233","31,746031"
06/11/2010 13.00,"1,405122","26,597277","0,485018",
06/11/2010 14.00,"1,204648","27,119023","0,516075","32,234421"
06/11/2010 15.00,"1,123374","28,110605","0,371851",
06/11/2010 16.00,"1,486394","28,950318","0,328208","42,97924"
06/11/2010 17.00,"1,623656","37,816089","0,379811",
06/11/2010 18.00,"1,822323","33,819932","0,450002","40,04884"
06/11/2010 19.00,"1,894566","39,605854","0,493802",
06/11/2010 20.00,"1,553219","26,145624","0,451022","39,072041"
06/11/2010 21.00,"1,119763","22,668615","0,475451",
06/11/2010 22.00,"1,450272","23,704326","0,513525","48,35165"
06/11/2010 23.00,"2,037245","23,070955","0,589755",
07/11/2010 0.00,"2,226882","25,093048","0,616224","36,630032"
07/11/2010 1.00,"2,349695","28,198863","0,620812",
07/11/2010 2.00,"2,272034","26,676452","0,766681","43,956032"
07/11/2010 3.00,"1,975839","26,446726","0,639006",
07/11/2010 4.00,"1,459303","23,919769","0,599676","24,908421"
07/11/2010 5.00,"1,504455","24,245537","0,650456",
07/11/2010 6.00,"1,869281","21,725061","0,671278","34,67643"
07/11/2010 7.00,"1,946942","22,075493","0,753232",
07/11/2010 8.00,"1,659777","22,690678","0,519369","34,18803"
07/11/2010 9.00,"1,797038","17,958658","0,347304",
07/11/2010 10.00,"1,704928","12,270076","0,255586","26,86202"
07/11/2010 11.00,"1,815099","10,638656","0,256606",
07/11/2010 12.00,"1,61282","10,018276","0,232687","39,072041"
07/11/2010 13.00,"1,296757","8,460829","0,199435",
07/11/2010 14.00,"1,453885","7,220064","0,171202","28,327221"
07/11/2010 15.00,"1,090866","5,345935","0,170221",
07/11/2010 16.00,"1,206454","4,467275","0,16681","24,908421"
07/11/2010 17.00,"1,219096","4,297254","0,162614",
07/11/2010 18.00,"1,338297","4,821595","0,22406","28,81562"
07/11/2010 19.00,"1,401509","7,554912","0,195082",
07/11/2010 20.00,"1,551413","10,811271","0,236451","22,954821"
07/11/2010 21.00,"1,825935","14,641296","0,23598",
07/11/2010 22.00,"1,739244","5,907913","0,190259","37,118431"
07/11/2010 23.00,"1,159496","4,303744","0,177554",
08/11/2010 0.00,"1,582116","3,789786","0,166458","35,653221"
08/11/2010 1.00,"1,777171","3,435468","0,179318",
08/11/2010 2.00,"1,778977",,"0,175837","33,211231"
08/11/2010 3.00,,"6,963083",,
08/11/2010 4.00,"1,934299","7,403061","0,236047","28,81562"
08/11/2010 5.00,"1,744662","4,172659","0,192754",
08/11/2010 6.00,"1,643522","2,867","0,174155","27,35042"
08/11/2010 7.00,"2,031827","6,781382","0,186855",
08/11/2010 8.00,"1,853026","10,646438","0,181862","31,746031"
08/11/2010 9.00,"1,753692","17,026784","0,326211",
08/11/2010 10.00,"1,679644","14,38172","0,297192","26,86202"
08/11/2010 11.00,"1,018622","16,049484","0,335019",
08/11/2010 12.00,"1,238963","11,804145","0,293377","19,53602"
08/11/2010 13.00,"1,462916","9,497829","0,28103",
08/11/2010 14.00,"1,448467","10,759355","0,303994","25,88522"
08/11/2010 15.00,"1,210066","6,254446","0,228773",
08/11/2010 16.00,"1,502649","7,830062","0,206201","30,76923"
08/11/2010 17.00,"1,325654","8,568553","0,234002",
08/11/2010 18.00,"1,555025","7,003317","0,244422","19,0476"
08/11/2010 19.00,"1,52071","6,491957","0,251067",
08/11/2010 20.00,"1,518904","8,878743","0,239585","12,69841"
08/11/2010 21.00,"1,369","6,559446","0,221852",
08/11/2010 22.00,"1,697704","6,23368","0,199164","25,39682"
08/11/2010 23.00,"1,446661","6,375147","0,19409",
09/11/2010 0.00,"1,327461","7,797615","0,208168","16,60561"
09/11/2010 1.00,"1,885535","4,869617","0,182294",
09/11/2010 2.00,"1,603789","3,614573","0,194248","27,83882"
09/11/2010 3.00,"1,316623","6,746339","0,204589",
09/11/2010 4.00,"1,695898","9,074721","0,220161","20,02442"
09/11/2010 5.00,"1,583922","3,042212","0,242731",
09/11/2010 6.00,"1,556831","3,859871","0,229283","17,094"
09/11/2010 7.00,"1,495424","6,36217","0,209387",
09/11/2010 8.00,"1,74105","8,899509","0,268093","12,21001"
09/11/2010 9.00,"1,948748","9,7587","0,301635",
09/11/2010 10.00,"1,948748","9,345976","0,243871","16,60561"
09/11/2010 11.00,"2,210627","9,434233","0,238956",
09/11/2010 12.00,"1,977645","12,530953","0,245877","9,76801"
09/11/2010 13.00,"2,15464","9,169466","0,235181",
09/11/2010 14.00,"1,981257","9,24604","0,271396","24,908421"
09/11/2010 15.00,"1,876505","5,535425","0,188861",
09/11/2010 16.00,"2,044469","5,794999","0,19932","25,39682"
09/11/2010 17.00,"1,625462","6,937126","0,192676",
09/11/2010 18.00,"1,954166","7,117531","0,210803","33,699631"
09/11/2010 19.00,"1,443049","6,86185","0,199438",
09/11/2010 20.00,"1,656165","6,476382","0,196961","36,141621"
09/11/2010 21.00,"1,927075","6,382935","0,224014",
09/11/2010 22.00,"2,134772","6,153211","0,190159","34,67643"
09/11/2010 23.00,"1,379836","3,970191","0,148753",
10/11/2010 0.00,"1,876505","4,789149","0,156813","32,234421"
10/11/2010 1.00,"1,679644","2,917616","0,164835",
10/11/2010 2.00,"1,74105",,"0,186934","32,234421"
10/11/2010 3.00,,"1,530191",,
10/11/2010 4.00,"1,623656","1,954595","0,205365","29,30402"
10/11/2010 5.00,"1,632686","1,492553","0,189503",
10/11/2010 6.00,"2,196179","1,598979","0,203397","25,39682"
10/11/2010 7.00,"1,916238","2,726829","0,184859",
10/11/2010 8.00,"1,665195","3,82483","0,189229","26,86202"
10/11/2010 9.00,"1,47014","5,994871","0,21788",
10/11/2010 10.00,"1,571279","8,321957","0,258102","38,58363"
10/11/2010 11.00,"1,354551","8,022147","0,25149",
10/11/2010 12.00,"1,545994",,"0,184466","46,88644"
10/11/2010 13.00,"1,11615",,"0,208473",
10/11/2010 14.00,"1,370806","9,273295","0,221658",
10/11/2010 15.00,"1,186587","9,971552","0,1677",
10/11/2010 16.00,"1,74105","8,719104","0,194109",
10/11/2010 17.00,"1,677837","14,315522","0,211505",
10/11/2010 18.00,"1,545994","10,52704","0,202374","64,95726"
10/11/2010 19.00,"1,560443","11,798948","0,223784",
10/11/2010 20.00,"1,847608","15,603013","0,215086","54,700851"
10/11/2010 21.00,"2,073366","21,138422","0,236221",
10/11/2010 22.00,"1,072805","22,608921","0,324655","55,67765"
10/11/2010 23.00,"1,192005","23,422687","0,194818",
11/11/2010 0.00,"1,448467","17,5628","0,209261","47,37484"
11/11/2010 1.00,"1,853026","8,011766","0,244722",
11/11/2010 2.00,"1,347327","5,871574","0,223666","37,606831"
11/11/2010 3.00,"1,571279","7,486126","0,245863",
11/11/2010 4.00,"1,121569","8,067573","0,230317","33,211231"
11/11/2010 5.00,"1,473752","6,634722","0,261095",
11/11/2010 6.00,"1,457497","16,617948","0,320444","26,86202"
11/11/2010 7.00,"1,52071","25,155342","0,256411",
11/11/2010 8.00,"1,459303","29,559021","0,294862","27,83882"
11/11/2010 9.00,"1,889148","36,367673","0,39231",
11/11/2010 10.00,"1,424988","32,881579","0,297853","15,62881"
11/11/2010 11.00,"1,192005","30,002892","0,334454",
11/11/2010 12.00,"1,406927","18,668592","0,268808","16,60561"
11/11/2010 13.00,"1,446661","14,976141","0,321821",
11/11/2010 14.00,"1,430406","17,954761","0,409626","27,83882"
11/11/2010 15.00,"1,383448","17,734125","0,260661",
11/11/2010 16.00,"1,562249","18,062482","0,342365","17,094"
11/11/2010 17.00,"1,699511","17,967741","0,440719",
11/11/2010 18.00,"1,569473","13,387544","0,293996","19,0476"
11/11/2010 19.00,"1,601982","22,010599","0,38617",
11/11/2010 20.00,"1,84219","29,540858","0,506956","26,86202"
11/11/2010 21.00,"2,120324","32,802406","0,36838",
11/11/2010 22.00,"1,786202","28,453236","0,346971","36,141621"
11/11/2010 23.00,"1,880118","22,721844","0,336384",
12/11/2010 0.00,"2,055306","25,238419","0,344451","27,83882"
12/11/2010 1.00,"1,703122","28,959419","0,368933",
12/11/2010 2.00,"1,471946",,"0,255151","25,39682"
12/11/2010 3.00,,"6,058466",,
12/11/2010 4.00,"1,455691","13,962508","0,326961","18,07081"
12/11/2010 5.00,"1,558637","22,423324","0,429674",
12/11/2010 6.00,"1,397897","22,704961","0,313657","31,746031"
12/11/2010 7.00,"1,636298","33,468219","0,393792",
12/11/2010 8.00,"2,039051","37,966642","0,5318","39,56044"
12/11/2010 9.00,"1,676031","36,871237","0,447439",
12/11/2010 10.00,"1,941523","35,651227","0,453856","47,37484"
12/11/2010 11.00,"2,208821","31,378636","0,368829",
12/11/2010 12.00,"1,948748","21,150123","0,189657","62,026852"
12/11/2010 13.00,"1,47014","21,982053","0,200262",
12/11/2010 14.00,"1,766335","14,763286","0,152974","49,328442"
12/11/2010 15.00,"1,733825","13,59261","0,092094",
12/11/2010 16.00,"1,84219","14,776264","0,103481","40,04884"
12/11/2010 17.00,"2,304543","17,357737","0,156721",
12/11/2010 18.00,"2,662145","41,208721","0,243382","21,48962"
12/11/2010 19.00,"2,398459","54,10308","0,3279",
12/11/2010 20.00,"1,757305","45,927786","0,251559","18,07081"
12/11/2010 21.00,"1,65797","37,939374","0,237981",
12/11/2010 22.00,"1,730214","31,814722","0,262789","31,25762"
12/11/2010 23.00,"1,845802","28,733573","0,321835",
13/11/2010 0.00,"1,64894","30,994476","0,404202","30,28083"
13/11/2010 1.00,"1,576698","20,15464","0,219513",
13/11/2010 2.00,"1,798844","12,891759","0,188953","41,514042"
